word,ADJ,ADP,ADV,CCONJ,DET,NOUN,NUM,VERB,X
shape,0,0,0,0,0,1,0,0,0
crystallize,0,0,0,0,0,0,0,1,0
minute,2,0,0,0,0,2,0,0,0
mineral,0,0,0,0,0,1,0,0,0
float,0,0,0,0,0,0,0,1,0
solidify,0,0,0,0,0,0,0,1,0
directly,0,0,4,0,0,0,0,0,0
hexagonal,1,0,0,0,0,0,0,0,0
sided,1,0,0,0,0,0,0,0,0
structure,0,0,0,0,0,2,0,0,0
natural,3,0,0,0,0,0,0,0,0
oxygen,0,0,0,0,0,4,0,0,0
hydrogen,0,0,0,0,0,1,0,0,0
atom,0,0,0,0,0,3,0,0,0
humid,1,0,0,0,0,0,0,0,0
grow,0,0,0,0,0,0,0,5,0
rapidly,0,0,2,0,0,0,0,0,0
branch,0,0,0,0,0,1,0,0,0
clump,0,0,0,0,0,0,0,1,0
remain,0,0,0,0,0,0,0,3,0
small,4,0,0,0,0,0,0,0,0
compact,1,0,0,0,0,0,0,0,0
capture,0,0,0,0,0,0,0,1,0
plastic,0,0,0,0,0,1,0,0,0
polyvinyl,0,0,0,0,0,1,0,0,0
resin,0,0,0,0,0,1,0,0,0
hailstone,0,0,0,0,0,1,0,0,0
updraft,0,0,0,0,0,6,0,0,0
repeatedly,0,0,2,0,0,0,0,0,0
frozen,1,0,0,0,0,0,0,0,0
glaze,0,0,0,0,0,1,0,0,0
fail,0,0,0,0,0,0,0,1,0
descent,0,0,0,0,0,1,0,0,0
suddenly,0,0,2,0,0,0,0,0,0
impact,0,0,0,0,0,2,0,0,0
tree,0,0,0,0,0,3,0,0,0
coating,0,0,0,0,0,1,0,0,0
live,0,0,0,0,0,0,0,2,0
discharge,0,0,0,0,0,1,0,0,0
electricity,0,0,0,0,0,3,0,0,0
thunder,0,0,0,0,0,2,0,0,0
sound,0,0,0,0,0,2,0,0,0
channel,0,0,0,0,0,2,0,0,0
expand,0,0,0,0,0,0,0,3,0
supersonic,1,0,0,0,0,0,0,0,0
gusty,1,0,0,0,0,0,0,0,0
tall,1,0,0,0,0,0,0,0,0
dense,2,0,0,0,0,0,0,0,0
cumulonimbus,0,0,0,0,0,1,0,0,0
set,0,0,0,0,0,0,0,2,0
start,0,0,0,0,0,0,0,4,0
intensely,0,0,1,0,0,0,0,0,0
bare,1,0,0,0,0,0,0,0,0
rocky,1,0,0,0,0,0,0,0,0
paved,1,0,0,0,0,0,0,0,0
daytime,0,0,0,0,0,2,0,0,0
buoyant,1,0,0,0,0,0,0,0,0
pull,0,0,0,0,0,0,0,2,0
draft,0,0,0,0,0,3,0,0,0
downward,0,0,1,0,0,0,0,0,0
send,0,0,0,0,0,0,0,2,0
churn,0,0,0,0,0,0,0,1,0
soon,0,0,1,0,0,0,0,0,0
later,0,0,2,0,0,0,0,0,0
resist,0,0,0,0,0,0,0,1,0
downdraft,0,0,0,0,0,2,0,0,0
compose,0,0,0,0,0,0,0,2,0
meteorologist,0,0,0,0,0,5,0,0,0
cell,0,0,0,0,0,3,0,0,0
lightne,0,0,0,0,0,0,0,1,0
loud,1,0,0,0,0,0,0,0,0
clap,0,0,0,0,0,1,0,0,0
bright,2,0,0,0,0,0,0,0,0
thing,0,0,0,0,0,2,0,0,0
see,0,0,0,0,0,0,0,2,0
probably,0,0,1,0,0,0,0,0,0
frighten,0,0,0,0,0,0,0,1,0
sudden,1,0,0,0,0,0,0,0,0
jagged,1,0,0,0,0,0,0,0,0
estimate,0,0,0,0,0,0,0,4,0
moment,0,0,0,0,0,1,0,0,0
stroke,0,0,0,0,0,1,0,0,0
harmless,1,0,0,0,0,0,0,0,0
number,0,0,0,0,0,3,0,0,0
strike,0,0,0,0,0,2,0,7,0
airplane,0,0,0,0,0,1,0,0,0
building,0,0,0,0,0,7,0,0,0
ship,0,0,0,0,0,3,0,0,0
direct,3,0,0,0,0,0,0,2,0
fire,0,0,0,0,0,1,0,1,0
damage,0,0,0,0,0,4,0,1,0
person,0,0,0,0,0,1,0,0,0
injury,0,0,0,0,0,1,0,0,0
inside,0,1,0,0,0,0,0,0,0
work,0,0,0,0,0,0,0,1,0
electrical,3,0,0,0,0,0,0,0,0
telephone,0,0,0,0,0,1,0,0,0
wiring,0,0,0,0,0,1,0,0,0
house,0,0,0,0,0,3,0,0,0
metal,0,0,0,0,0,3,0,0,0
piping,0,0,0,0,0,1,0,0,0
local,5,0,0,0,0,0,0,0,0
disturbance,0,0,0,0,0,2,0,0,0
duration,0,0,0,0,0,1,0,0,0
additional,1,0,0,0,0,0,0,0,0
one,0,0,0,0,0,4,0,0,0
die,0,0,0,0,0,0,0,1,0
spread,0,0,0,0,0,1,0,1,0
push,0,0,0,0,0,0,0,1,0
birth,0,0,0,0,0,1,0,0,0
unusually,0,0,1,0,0,0,0,0,0
whirl,0,0,0,0,0,2,0,0,0
centrifugal,1,0,0,0,0,0,0,0,0
effectively,0,0,2,0,0,0,0,0,0
throw,0,0,0,0,0,0,0,1,0
core,0,0,0,0,0,2,0,0,0
stir,0,0,0,0,0,0,0,2,0
cup,0,0,0,0,0,4,0,0,0
vortex,0,0,0,0,0,1,0,0,0
dip,0,0,0,0,0,1,0,0,0
act,0,0,0,0,0,0,0,3,0
partial,1,0,0,0,0,0,0,0,0
vacuum,0,0,0,0,0,2,0,0,0
roof,0,0,0,0,0,1,0,0,0
funnel,0,0,0,0,0,5,0,0,0
whitish,1,0,0,0,0,0,0,0,0
gray,1,0,0,0,0,0,0,0,0
touch,0,0,0,0,0,0,0,3,0
dark,1,0,0,0,0,0,0,0,0
debris,0,0,0,0,0,3,0,0,0
pick,0,0,0,0,0,0,0,2,0
soil,0,0,0,0,0,2,0,0,0
limb,0,0,0,0,0,1,0,0,0
automobile,0,0,0,0,0,1,0,0,0
horse,0,0,0,0,0,1,0,0,0
slam,0,0,0,0,0,0,0,1,0
circular,1,0,0,0,0,0,0,0,0
saw,0,0,0,0,0,1,0,0,0
rip,0,0,0,0,0,0,0,1,0
injure,0,0,0,0,0,0,0,2,0
approximately,0,0,2,0,0,0,0,0,0
resident,0,0,0,0,0,1,0,0,0
lose,0,0,0,0,0,0,0,1,0
downtown,0,0,0,0,0,1,0,0,0
southeast,0,0,0,0,0,1,0,0,0
cut,0,0,0,0,0,0,0,2,0
swath,0,0,0,0,0,1,0,0,0
fortunately,0,0,1,0,0,0,0,0,0
wide,2,0,0,0,0,0,0,0,0
destroy,0,0,0,0,0,0,0,3,0
unscathed,1,0,0,0,0,0,0,0,0
waterspout,0,0,0,0,0,2,0,0,0
exclusively,0,0,1,0,0,0,0,0,0
degree,0,0,0,0,0,2,0,0,0
well,1,0,2,0,0,0,0,0,0
name,0,0,0,0,0,2,0,0,0
typhoon,0,0,0,0,0,5,0,0,0
simply,0,0,3,0,0,0,0,0,0
location,0,0,0,0,0,6,0,0,0
likely,3,0,1,0,0,0,0,0,0
late,2,0,0,0,0,0,0,0,0
shear,0,0,0,0,0,2,0,0,0
tremendous,1,0,0,0,0,0,0,0,0
strength,0,0,0,0,0,1,0,0,0
destructive,3,0,0,0,0,0,0,0,0
view,0,0,0,0,0,3,0,3,0
huge,2,0,0,0,0,0,0,0,0
doughnut,0,0,0,0,0,1,0,0,0
quiet,1,0,0,0,0,0,0,0,0
eye,0,0,0,0,0,5,0,0,0
diameter,0,0,0,0,0,1,0,0,0
cylindrical,1,0,0,0,0,0,0,0,0
wall,0,0,0,0,0,1,0,0,0
energy,0,0,0,0,0,3,0,0,0
island,0,0,0,0,0,1,0,0,0
peninsula,0,0,0,0,0,1,0,0,0
frequently,0,0,1,0,0,0,0,0,0
skirt,0,0,0,0,0,0,0,1,0
coastline,0,0,0,0,0,1,0,0,0
quickly,0,0,2,0,0,0,0,0,0
major,3,0,0,0,0,0,0,0,0
track,0,0,0,0,0,2,0,2,0
sustained,1,0,0,0,0,0,0,0,0
baquio,0,0,0,0,0,1,0,0,0
weak,2,0,0,0,0,0,0,0,0
depression,0,0,0,0,0,1,0,0,0
atlantic,1,0,0,0,0,0,0,0,0
counterpart,0,0,0,0,0,1,0,0,0
bureau,0,0,0,0,0,1,0,0,0
employee,0,0,0,0,0,1,0,0,0
check,0,0,0,0,0,0,0,1,0
statistical,5,0,0,0,0,0,0,0,0
display,0,0,0,0,0,0,0,2,0
office,0,0,0,0,0,3,0,0,0
embed,0,0,0,0,0,0,0,1,0
roar,0,0,0,0,0,0,0,1,0
ashore,0,0,1,0,0,0,0,0,0
end,0,0,0,0,0,2,0,1,0
overhead,0,0,1,0,0,0,0,0,0
clearing,0,0,0,0,0,1,0,0,0
eerie,1,0,0,0,0,0,0,0,0
hit,0,0,0,0,0,0,0,1,0
flooding,0,0,0,0,0,3,0,0,0
instrument,0,0,0,0,0,9,0,0,0
station,0,0,0,0,0,4,0,0,0
transmit,0,0,0,0,0,0,0,3,0
code,0,0,0,0,0,0,0,1,0
datum,0,0,0,0,0,12,0,0,0
aviation,0,0,0,0,0,1,0,0,0
use,0,0,0,0,0,8,0,5,0
climatological,2,0,0,0,0,0,0,0,0
record,0,0,0,0,0,5,0,2,0
automate,0,0,0,0,0,0,0,1,0
addition,0,0,0,0,0,2,0,0,0
volunteer,0,0,0,0,0,1,0,0,0
observer,0,0,0,0,0,1,0,0,0
thousand,0,0,0,0,0,3,0,0,0
substation,0,0,0,0,0,1,0,0,0
network,0,0,0,0,0,2,0,0,0
operate,0,0,0,0,0,0,0,8,0
warn,0,0,0,0,0,0,0,1,0
emergency,0,0,0,0,0,1,0,0,0
further,0,0,0,0,0,0,0,1,0
agricultural,1,0,0,0,0,0,0,0,0
program,0,0,0,0,0,1,0,0,0
anemometer,0,0,0,0,0,3,0,0,0
mount,0,0,0,0,0,0,0,2,0
vertical,2,0,0,0,0,0,0,0,0
axis,0,0,0,0,0,2,0,0,0
vane,0,0,0,0,0,1,0,0,0
pointer,0,0,0,0,0,1,0,0,0
attach,0,0,0,0,0,0,0,1,0
compass,0,0,0,0,0,1,0,0,0
rose,0,0,0,0,0,1,0,0,0
device,0,0,0,0,0,2,0,0,0
pulse,0,0,0,0,0,1,0,1,0
revolve,0,0,0,0,0,0,0,2,0
electric,3,0,0,0,0,0,0,0,0
generator,0,0,0,0,0,2,0,0,0
aneroid,0,0,0,0,0,1,0,0,0
flexible,1,0,0,0,0,0,0,0,0
box,0,0,0,0,0,1,0,0,0
contract,0,0,0,0,0,0,0,1,0
mercury,0,0,0,0,0,5,0,0,0
glass,0,0,0,0,0,4,0,0,0
tube,0,0,0,0,0,2,0,0,0
column,0,0,0,0,0,2,0,0,0
past,4,0,0,0,0,1,0,0,0
alcohol,0,0,0,0,0,1,0,0,0
electronic,1,0,0,0,0,0,0,0,0
thermistor,0,0,0,0,0,1,0,0,0
thermocouple,0,0,0,0,0,1,0,0,0
calibration,0,0,0,0,0,1,0,0,0
backup,0,0,0,0,0,1,0,0,0
secure,0,0,0,0,0,0,0,1,0
hygrometer,0,0,0,0,0,2,0,0,0
commonly,0,0,6,0,0,0,0,0,0
government,0,0,0,0,0,7,0,0,0
reporting,0,0,0,0,0,1,0,0,0
polished,1,0,0,0,0,0,0,0,0
begin,0,0,0,0,0,0,0,3,0
psychrometer,0,0,0,0,0,1,0,0,0
bulb,0,0,0,0,0,1,0,0,0
keep,0,0,0,0,0,0,0,3,0
difference,0,0,0,0,0,1,0,0,0
ceiling,0,0,0,0,0,1,0,0,0
automatic,1,0,0,0,0,0,0,0,0
ceilometer,0,0,0,0,0,3,0,0,0
shine,0,0,0,0,0,0,0,1,0
beam,0,0,0,0,0,1,0,0,0
laser,0,0,0,0,0,1,0,0,0
photoelectric,1,0,0,0,0,0,0,0,0
telescope,0,0,0,0,0,1,0,0,0
reflection,0,0,0,0,0,1,0,0,0
gauge,0,0,0,0,0,3,0,0,0
open,1,0,0,0,0,0,0,0,0
mouthed,1,0,0,0,0,0,0,0,0
container,0,0,0,0,0,1,0,0,0
catch,0,0,0,0,0,0,0,1,0
variation,0,0,0,0,0,1,0,0,0
tip,0,0,0,0,0,0,0,1,0
bucket,0,0,0,0,0,1,0,0,0
automatically,0,0,2,0,0,0,0,0,0
empty,0,0,0,0,0,0,0,1,0
rainfall,0,0,0,0,0,5,0,0,0
snowfall,0,0,0,0,0,2,0,0,0
compile,0,0,0,0,0,0,0,1,0
total,3,0,0,0,0,1,0,0,0
sounding,0,0,0,0,0,1,0,0,0
radiosonde,0,0,0,0,0,4,0,0,0
balloon,0,0,0,0,0,3,0,0,0
recorder,0,0,0,0,0,1,0,0,0
obtain,0,0,0,0,0,0,0,5,0
radio,0,0,0,0,0,1,0,0,0
finder,0,0,0,0,0,1,0,0,0
ascend,0,0,0,0,0,0,0,1,0
visually,0,0,1,0,0,0,0,0,0
survey,0,0,0,0,0,0,0,1,0
commercial,1,0,0,0,0,0,0,0,0
incorporate,0,0,0,0,0,0,0,1,0
analysis,0,0,0,0,0,6,0,0,0
hold,0,0,0,0,0,0,0,1,0
stunt,0,0,0,0,0,0,0,1,0
grassland,0,0,0,0,0,1,0,0,0
sheep,0,0,0,0,0,1,0,0,0
cattle,0,0,0,0,0,1,0,0,0
graze,0,0,0,0,0,0,0,1,0
recently,0,0,1,0,0,0,0,0,0
history,0,0,0,0,0,1,0,0,0
credit,0,0,0,0,0,0,0,1,0
italian,2,0,0,0,0,0,0,0,0
mathematician,0,0,0,0,0,1,0,0,0
physicist,0,0,0,0,0,2,0,0,0
build,0,0,0,0,0,0,0,2,0
inverted,1,0,0,0,0,0,0,0,0
vessel,0,0,0,0,0,2,0,0,0
expansion,0,0,0,0,0,3,0,0,0
contraction,0,0,0,0,0,2,0,0,0
openmouthed,1,0,0,0,0,0,0,0,0
neck,0,0,0,0,0,1,0,0,0
partially,0,0,1,0,0,0,0,0,0
fill,0,0,0,0,0,0,0,1,0
principle,0,0,0,0,0,1,0,0,0
perfect,1,0,0,0,0,0,0,2,0
experiment,0,0,0,0,0,1,0,1,0
devise,0,0,0,0,0,0,0,1,0
german,2,0,0,0,0,0,0,0,0
standard,1,0,0,0,0,0,0,0,0
melting,0,0,0,0,0,2,0,0,0
centigrade,2,0,0,0,0,0,0,0,0
attribute,0,0,0,0,0,0,0,1,0
swedish,1,0,0,0,0,0,0,0,0
astronomer,0,0,0,0,0,1,0,0,0
boiling,0,0,0,0,0,1,0,0,0
invert,0,0,0,0,0,0,0,1,0
gain,0,0,0,0,0,0,0,1,0
young,1,0,0,0,0,0,0,0,0
girl,0,0,0,0,0,1,0,0,0
remotely,0,0,1,0,0,0,0,0,0
outside,2,0,0,0,0,0,0,0,0
indoor,1,0,0,0,0,0,0,0,0
outdoor,1,0,0,0,0,0,0,0,0
digital,1,0,0,0,0,0,0,0,0
continuously,0,0,1,0,0,0,0,0,0
profile,0,0,0,0,0,3,0,0,0
apparent,2,0,0,0,0,0,0,0,0
respect,0,0,0,0,0,1,0,0,0
emit,0,0,0,0,0,0,0,4,0
related,1,0,0,0,0,0,0,0,0
radiometric,1,0,0,0,0,0,0,0,0
profiler,0,0,0,0,0,1,0,0,0
data,0,0,0,0,0,4,0,0,0
yield,0,0,0,0,0,0,0,3,0
surveillance,0,0,0,0,0,1,0,0,0
warning,0,0,0,0,0,2,0,0,0
class,0,0,0,0,0,1,0,0,0
orbit,0,0,0,0,0,1,0,7,0
launch,0,0,0,0,0,0,0,3,0
operational,1,0,0,0,0,0,0,0,0
globe,0,0,0,0,0,2,0,0,0
roughly,0,0,1,0,0,0,0,0,0
twice,0,0,1,0,1,0,0,0,0
head,0,0,0,0,0,0,0,3,0
geostationary,5,0,0,0,0,0,0,0,0
distance,0,0,0,0,0,2,0,0,0
hover,0,0,0,0,0,0,0,1,0
fix,0,0,0,0,0,0,0,1,0
generate,0,0,0,0,0,0,0,1,0
european,2,0,0,0,0,0,0,0,0
country,0,0,0,0,0,4,0,0,0
good,4,0,0,0,0,0,0,0,0
geosynchronous,1,0,0,0,0,0,0,0,0
worldwide,2,0,0,0,0,0,0,0,0
coverage,0,0,0,0,0,2,0,0,0
series,0,0,0,0,0,1,0,0,0
agency,0,0,0,0,0,5,0,0,0
russian,1,0,0,0,0,0,0,0,0
chinese,1,0,0,0,0,0,0,0,0
orbiter,0,0,0,0,0,1,0,0,0
close,1,0,0,0,0,0,0,0,0
detailed,2,0,0,0,0,0,0,0,0
distant,1,0,0,0,0,0,0,0,0
capable,1,0,0,0,0,0,0,0,0
disadvantage,0,0,0,0,0,1,0,0,0
lack,0,0,0,0,0,1,0,0,0
service,0,0,0,0,0,3,0,0,0
support,0,0,0,0,0,1,0,0,0
search,0,0,0,0,0,1,0,0,0
operation,0,0,0,0,0,1,0,0,0
electromagnetic,2,0,0,0,0,0,0,0,0
infrared,4,0,0,0,0,1,0,0,0
imager,0,0,0,0,0,4,0,0,0
sounder,0,0,0,0,0,2,0,0,0
aboard,0,1,0,0,0,0,0,0,0
mirror,0,0,0,0,0,2,0,0,0
detector,0,0,0,0,0,1,0,0,0
perpendicular,0,0,1,0,0,0,0,0,0
scan,0,0,0,0,0,1,0,1,0
assemble,0,0,0,0,0,0,0,1,0
picture,0,0,0,0,0,3,0,0,0
dimension,0,0,0,0,0,2,0,0,0
familiar,1,0,0,0,0,0,0,0,0
television,0,0,0,0,0,1,0,0,0
broadcast,0,0,0,0,0,1,0,0,0
internet,0,0,0,0,0,2,0,0,0
loop,0,0,0,0,0,1,0,0,0
movie,0,0,0,0,0,1,0,0,0
require,0,0,0,0,0,0,0,1,0
sunlight,0,0,0,0,0,1,0,0,0
equally,0,0,1,0,0,0,0,0,0
staff,0,0,0,0,0,1,0,0,0
listen,0,0,0,0,0,0,0,1,0
press,0,0,0,0,0,1,0,0,0
conference,0,0,0,0,0,1,0,0,0
resolution,0,0,0,0,0,1,0,0,0
detail,0,0,0,0,0,1,0,0,0
sacrifice,0,0,0,0,0,0,0,1,0
extent,0,0,0,0,0,2,0,0,0
favor,0,0,0,0,0,1,0,0,0
simultaneous,1,0,0,0,0,0,0,0,0
wavelength,0,0,0,0,0,3,0,0,0
carbon,0,0,0,0,0,3,0,0,0
dioxide,0,0,0,0,0,3,0,0,0
ozone,0,0,0,0,0,21,0,0,0
remote,1,0,0,0,0,0,0,0,0
handle,0,0,0,0,0,0,0,1,0
organization,0,0,0,0,0,1,0,0,0
model,0,0,0,0,0,9,0,0,0
significantly,0,0,2,0,0,0,0,0,0
concentration,0,0,0,0,0,6,0,0,0
detection,0,0,0,0,0,1,0,0,0
tracking,0,0,0,0,0,1,0,0,0
issue,0,0,0,0,0,2,0,2,0
watch,0,0,0,0,0,1,0,0,0
favorable,1,0,0,0,0,0,0,0,0
development,0,0,0,0,0,2,0,0,0
sight,0,0,0,0,0,0,0,1,0
employ,0,0,0,0,0,0,0,2,0
identify,0,0,0,0,0,0,0,1,0
age,0,0,0,0,0,1,0,0,0
sense,0,0,0,0,0,1,0,0,0
available,2,0,0,0,0,0,0,0,0
comprehensive,1,0,0,0,0,0,0,0,0
practical,4,0,0,0,0,0,0,0,0
telegraph,0,0,0,0,0,1,0,0,0
invent,0,0,0,0,0,0,0,1,0
widely,0,0,1,0,0,0,0,0,0
systematic,2,0,0,0,0,0,0,0,0
date,0,0,0,0,0,0,0,2,0
draw,0,0,0,0,0,0,0,4,0
establish,0,0,0,0,0,0,0,3,0
telegraphic,1,0,0,0,0,0,0,0,0
preparation,0,0,0,0,0,1,0,0,0
civilian,2,0,0,0,0,0,0,0,0
transfer,0,0,0,0,0,1,0,1,0
rename,0,0,0,0,0,0,0,1,0
span,0,0,0,0,0,0,0,1,0
web,0,0,0,0,0,1,0,0,0
page,0,0,0,0,0,1,0,0,0
numerous,1,0,0,0,0,0,0,0,0
privately,0,0,1,0,0,0,0,0,0
own,0,0,0,0,0,0,0,1,0
company,0,0,0,0,0,2,0,0,0
specialized,1,0,0,0,0,0,0,0,0
coordinate,0,0,0,0,0,0,0,1,0
basis,0,0,0,0,0,1,0,0,0
method,0,0,0,0,0,10,0,0,0
process,0,0,0,0,0,1,0,1,0
future,4,0,0,0,0,1,0,0,0
synoptic,3,0,0,0,0,0,0,0,0
summary,0,0,0,0,0,1,0,0,0
synopsis,0,0,0,0,0,1,0,0,0
sequence,0,0,0,0,0,1,0,0,0
chart,0,0,0,0,0,4,0,1,0
project,0,0,0,0,0,0,0,2,0
midnight,0,0,0,0,0,1,0,0,0
noon,0,0,0,0,0,1,0,0,0
racer,0,0,0,0,0,1,0,0,0
advantage,0,0,0,0,0,1,0,0,0
win,0,0,0,0,0,0,0,1,0
silver,1,0,0,0,0,1,0,0,0
medal,0,0,0,0,0,1,0,0,0
race,0,0,0,0,0,1,0,0,0
mathematical,3,0,0,0,0,0,0,0,0
equation,0,0,0,0,0,3,0,0,0
behavior,0,0,0,0,0,2,0,0,0
numerical,10,0,0,0,0,0,0,0,0
physical,2,0,0,0,0,0,0,0,0
law,0,0,0,0,0,2,0,0,0
event,0,0,0,0,0,1,0,0,0
plot,0,0,0,0,0,0,0,1,0
calculate,0,0,0,0,0,0,0,2,0
manually,0,0,1,0,0,0,0,0,0
successive,3,0,0,0,0,0,0,0,0
probable,1,0,0,0,0,0,0,0,0
minimum,1,0,0,0,0,0,0,0,0
connect,0,0,0,0,0,0,0,2,0
equal,2,0,0,0,0,0,0,0,0
examine,0,0,0,0,0,0,0,1,0
graphical,1,0,0,0,0,0,0,0,0
text,0,0,0,0,0,1,0,0,0
product,0,0,0,0,0,1,0,0,0
distribute,0,0,0,0,0,0,0,1,0
electronically,0,0,1,0,0,0,0,0,0
public,2,0,0,0,0,0,0,0,0
private,2,0,0,0,0,0,0,0,0
university,0,0,0,0,0,1,0,0,0
publish,0,0,0,0,0,0,0,2,0
problem,0,0,0,0,0,3,0,0,0
fluid,1,0,0,0,0,0,0,0,0
dynamic,0,0,0,0,0,1,0,0,0
complete,2,0,0,0,0,0,0,0,0
precise,1,0,0,0,0,0,0,0,0
initial,3,0,0,0,0,0,0,0,0
plus,0,0,0,1,0,0,0,0,0
understanding,0,0,0,0,0,2,0,0,0
theoretically,0,0,1,0,0,0,0,0,0
fully,0,0,1,0,0,0,0,0,0
express,0,0,0,0,0,0,0,1,0
conservation,0,0,0,0,0,1,0,0,0
solve,0,0,0,0,0,0,0,1,0
instantaneous,1,0,0,0,0,0,0,0,0
regularly,0,0,2,0,0,0,0,0,0
space,0,0,0,0,0,0,0,1,0
grid,0,0,0,0,0,1,0,0,0
dozen,0,0,0,0,0,1,0,0,0
compute,0,0,0,0,0,0,0,1,0
interval,0,0,0,0,0,1,0,0,0
desire,0,0,0,0,0,0,0,1,0
march,0,0,0,0,0,0,0,1,0
forward,0,0,2,0,0,0,0,0,0
essence,0,0,0,0,0,1,0,0,0
run,0,0,0,0,0,1,0,2,0
entire,1,0,0,0,0,0,0,0,0
planet,0,0,0,0,0,1,0,0,0
particularly,0,0,1,0,0,0,0,0,0
notable,1,0,0,0,0,0,0,0,0
collaboration,0,0,0,0,0,1,0,0,0
forecaster,0,0,0,0,0,2,0,0,0
study,0,0,0,0,0,0,0,1,0
output,0,0,0,0,0,2,0,0,0
skill,0,0,0,0,0,1,0,0,0
decide,0,0,0,0,0,0,0,1,0
reliable,1,0,0,0,0,0,0,0,0
situation,0,0,0,0,0,1,0,0,0
final,1,0,0,0,0,0,0,0,0
decision,0,0,0,0,0,2,0,0,0
heavily,0,0,1,0,0,0,0,0,0
modeling,0,0,0,0,0,1,0,0,0
decrease,0,0,0,0,0,0,0,1,0
reliability,0,0,0,0,0,1,0,0,0
increase,0,0,0,0,0,2,0,10,0
error,0,0,0,0,0,5,0,0,0
unreliability,0,0,0,0,0,1,0,0,0
spacing,0,0,0,0,0,1,0,0,0
insufficient,1,0,0,0,0,0,0,0,0
computation,0,0,0,0,0,1,0,0,0
useless,1,0,0,0,0,0,0,0,0
persistent,1,0,0,0,0,0,0,0,0
reduce,0,0,0,0,0,0,0,5,0
manual,1,0,0,0,0,0,0,0,0
fast,0,0,1,0,0,0,0,0,0
fuel,0,0,0,0,0,2,0,1,0
cross,0,0,0,0,0,0,0,1,0
yellow,0,0,0,0,0,1,0,0,0
orange,0,0,0,0,0,4,0,0,0
red,0,0,0,0,0,2,0,0,0
represent,0,0,0,0,0,0,0,3,0
intensify,0,0,0,0,0,0,0,1,0
account,0,0,0,0,0,1,0,0,0
uncertainty,0,0,0,0,0,1,0,0,0
probability,0,0,0,0,0,2,0,0,0
percentage,0,0,0,0,0,1,0,0,0
accuracy,0,0,0,0,0,2,0,0,0
discontinuous,1,0,0,0,0,0,0,0,0
smooth,1,0,0,0,0,0,0,1,0
departure,0,0,0,0,0,1,0,0,0
deal,0,0,0,0,0,1,0,1,0
bear,0,0,0,0,0,0,0,1,0
unlike,0,1,0,0,0,0,0,0,0
inference,0,0,0,0,0,1,0,0,0
evolution,0,0,0,0,0,1,0,0,0
averaging,0,0,0,0,0,1,0,0,0
filter,0,0,0,0,0,0,0,1,0
slowly,0,0,1,0,0,0,0,0,0
prefer,0,0,0,0,0,0,0,1,0
anomaly,0,0,0,0,0,1,0,0,0
monthly,1,0,0,0,0,0,0,0,0
component,0,0,0,0,0,1,0,0,0
extended,1,0,0,0,0,0,0,0,0
connection,0,0,0,0,0,1,0,0,0
historical,1,0,0,0,0,0,0,0,0
trend,0,0,0,0,0,2,0,0,0
consider,0,0,0,0,0,0,0,2,0
elderly,1,0,0,0,0,0,0,0,0
woman,0,0,0,0,0,1,0,0,0
scoop,0,0,0,0,0,0,0,1,0
unpolished,1,0,0,0,0,0,0,0,0
rice,0,0,0,0,0,2,0,0,0
grain,0,0,0,0,0,1,0,0,0
dramatize,0,0,0,0,0,0,0,1,0
plight,0,0,0,0,0,1,0,0,0
protest,0,0,0,0,0,1,0,0,0
protester,0,0,0,0,0,1,0,0,0
demand,0,0,0,0,0,0,0,1,0
fund,0,0,0,0,0,1,0,0,0
cope,0,0,0,0,0,0,0,1,0
month,0,0,0,0,0,1,0,0,0
modestly,0,0,1,0,0,0,0,0,0
bit,0,0,0,0,0,1,0,0,0
nonetheless,0,0,1,0,0,0,0,0,0
farming,0,0,0,0,0,1,0,0,0
industry,0,0,0,0,0,1,0,0,0
application,0,0,0,0,0,2,0,0,0
claim,0,0,0,0,0,0,0,2,0
secret,1,0,0,0,0,0,0,0,0
predicting,0,0,0,0,0,1,0,0,0
formula,0,0,0,0,0,2,0,0,0
suspicion,0,0,0,0,0,1,0,0,0
notoriously,0,0,1,0,0,0,0,0,0
chaotic,1,0,0,0,0,0,0,0,0
offer,0,0,0,0,0,0,0,1,0
modest,1,0,0,0,0,0,0,0,0
modification,0,0,0,0,0,4,0,0,0
category,0,0,0,0,0,1,0,0,0
intentional,2,0,0,0,0,0,0,0,0
inadvertent,2,0,0,0,0,0,0,0,0
effort,0,0,0,0,0,3,0,0,0
prevention,0,0,0,0,0,1,0,0,0
fan,0,0,0,0,0,1,0,0,0
mix,0,0,0,0,0,0,0,1,0
smoke,0,0,0,0,0,1,0,0,0
smudge,0,0,0,0,0,1,0,0,0
pot,0,0,0,0,0,1,0,0,0
trap,0,0,0,0,0,0,0,2,0
preserve,0,0,0,0,0,0,0,1,0
delicate,1,0,0,0,0,0,0,0,0
icicle,0,0,0,0,0,1,0,0,0
grove,0,0,0,0,0,1,0,0,0
sheet,0,0,0,0,0,1,0,0,0
plant,0,0,0,0,0,1,0,0,0
breakthrough,0,0,0,0,0,1,0,0,0
add,0,0,0,0,0,0,0,2,0
pellet,0,0,0,0,0,1,0,0,0
iodide,0,0,0,0,0,1,0,0,0
seeding,0,0,0,0,0,5,0,0,0
artillery,0,0,0,0,0,1,0,0,0
shell,0,0,0,0,0,1,0,0,0
dissipation,0,0,0,0,0,1,0,0,0
airport,0,0,0,0,0,1,0,0,0
