word,ADJ,ADP,ADV,CCONJ,DET,INTJ,NOUN,NUM,SCONJ,VERB,X
particularly,0,0,17,0,0,0,0,0,0,0,0
successful,8,0,0,0,0,0,0,0,0,0,0
ago,0,0,51,0,0,0,0,0,0,0,0
exploit,0,0,0,0,0,0,0,0,0,12,0
display,0,0,0,0,0,0,16,0,0,4,0
clear,5,0,0,0,0,0,0,0,0,2,0
evidence,0,0,0,0,0,0,12,0,0,0,0
paleolithic,1,0,0,0,0,0,0,0,0,0,0
man,0,0,0,0,0,0,8,0,0,0,0
reindeer,0,0,0,0,0,0,28,0,0,0,0
establish,0,0,0,0,0,0,0,0,0,16,0
clothing,0,0,0,0,0,0,6,0,0,0,0
footwear,0,0,0,0,0,0,1,0,0,0,0
bone,0,0,0,0,0,0,66,0,0,0,0
tool,0,0,0,0,0,0,6,0,0,0,0
weapon,0,0,0,0,0,0,9,0,0,0,0
accessory,1,0,0,0,0,0,1,0,0,0,0
domestication,0,0,0,0,0,0,14,0,0,0,0
advance,0,0,0,0,0,0,2,0,0,1,0
arise,0,0,0,0,0,0,0,0,0,7,0
gradually,0,0,5,0,0,0,0,0,0,0,0
agriculture,0,0,0,0,0,0,3,0,0,0,0
date,0,0,0,0,0,0,2,0,0,4,0
close,17,1,12,0,0,0,0,0,0,6,0
subsequent,6,0,0,0,0,0,0,0,0,0,0
certainly,0,0,4,0,0,0,0,0,0,0,0
transport,0,0,0,0,0,0,2,0,0,3,0
provide,0,0,0,0,0,0,0,0,0,32,0
predecessor,0,0,0,0,0,0,4,0,0,0,0
dromedarius,0,0,0,0,0,0,2,0,0,0,0
southwestern,13,0,0,0,0,0,0,0,0,0,0
inland,2,0,2,0,0,0,0,0,0,0,0
century,0,0,0,0,0,0,55,0,0,0,0
feral,13,0,0,0,0,0,0,0,0,0,0
population,0,0,0,0,0,0,126,0,0,0,0
exist,0,0,0,0,0,0,0,0,0,17,0
underfleece,0,0,0,0,0,0,1,0,0,0,0
pashm,0,0,0,0,0,0,1,0,0,0,0
siberian,8,0,0,0,0,0,0,0,0,0,0
ibex,0,0,0,0,0,0,17,0,0,0,0
local,20,0,0,0,0,0,2,0,0,0,0
basis,0,0,0,0,0,0,10,0,0,0,0
manufacture,0,0,0,0,0,0,1,0,0,3,0
cashmere,0,0,0,0,0,0,5,0,0,0,0
shawl,0,0,0,0,0,0,3,0,0,0,0
locate,0,0,0,0,0,0,0,0,0,11,0
underground,3,0,0,0,0,0,0,0,0,0,0
truffle,0,0,0,0,0,0,1,0,0,0,0
fruit,0,0,0,0,0,0,14,0,0,1,0
certain,19,0,0,0,0,0,0,0,0,0,0
edible,2,0,0,0,0,0,0,0,0,0,0
fungus,0,0,0,0,0,0,5,0,0,0,0
sport,0,0,0,0,0,0,11,0,0,2,0
multimillion,0,0,0,0,0,0,0,1,0,0,0
dollar,0,0,0,0,0,0,2,0,0,0,0
industry,0,0,0,0,0,0,5,0,0,0,0
culture,0,0,0,0,0,0,7,0,0,1,0
reserve,0,0,0,0,0,0,17,0,0,3,0
monarch,0,0,0,0,0,0,1,0,0,0,0
aristocracy,0,0,0,0,0,0,1,0,0,0,0
law,0,0,0,0,0,0,2,0,0,0,0
severe,15,0,0,0,0,0,0,0,0,0,0
punishment,0,0,0,0,0,0,1,0,0,0,0
slaughter,0,0,0,0,0,0,4,0,0,1,0
boar,0,0,0,0,0,0,18,0,0,0,0
preserve,0,0,0,0,0,0,3,0,0,3,0
park,0,0,0,0,0,0,15,0,0,0,0
emperor,0,0,0,0,0,0,3,0,0,0,0
chinese,12,0,0,0,0,0,0,0,0,0,0
end,0,0,0,0,0,0,47,0,0,6,0
primary,4,0,0,0,0,0,0,0,0,0,0
appearance,0,0,0,0,0,0,11,0,0,0,0
modern,39,0,0,0,0,0,0,0,0,0,0
settlement,0,0,0,0,0,0,4,0,0,0,0
prehistoric,3,0,0,0,0,0,0,0,0,0,0
instrumental,1,0,0,0,0,0,0,0,0,0,0
being,0,0,0,0,0,0,4,0,0,0,0
extent,0,0,0,0,0,0,6,0,0,0,0
involve,0,0,0,0,0,0,0,0,0,4,0
pleistocene,2,0,0,0,0,0,0,0,0,0,0
investigation,0,0,0,0,0,0,1,0,0,0,0
wave,0,0,0,0,0,0,7,0,0,1,0
late,43,0,3,0,0,0,0,0,0,0,0
zenith,0,0,0,0,0,0,1,0,0,0,0
horned,24,0,0,0,0,0,0,0,0,0,0
buffalo,0,0,0,0,0,0,42,0,0,0,0
relative,3,0,0,0,0,0,18,0,0,0,0
hartebeest,0,0,0,0,0,0,19,0,0,0,0
reason,0,0,0,0,0,0,7,0,0,0,0
final,3,0,0,0,0,0,0,0,0,0,0
extermination,0,0,0,0,0,0,1,0,0,0,0
take,0,0,0,0,0,0,0,0,0,22,0
european,45,0,0,0,0,0,0,0,0,0,0
firearm,0,0,0,0,0,0,2,0,0,0,0
past,4,3,0,0,0,0,0,0,0,0,0
wanton,1,0,0,0,0,0,0,0,0,0,0
ultimately,0,0,3,0,0,0,0,0,0,0,0
interest,0,0,0,0,0,0,5,0,0,0,0
conservation,0,0,0,0,0,0,10,0,0,0,0
unprecedented,1,0,0,0,0,0,0,0,0,0,0
demand,0,0,0,0,0,0,6,0,0,0,0
rapidly,0,0,16,0,0,0,0,0,0,0,0
expand,0,0,0,0,0,0,0,0,0,5,0
complete,6,0,0,0,0,0,0,0,0,3,0
movement,0,0,0,0,0,0,24,0,0,0,0
ability,0,0,0,0,0,0,21,0,0,0,0
undertake,0,0,0,0,0,0,0,0,0,4,0
change,0,0,0,0,0,0,14,0,0,7,0
mean,1,0,0,0,0,0,2,0,0,7,0
biomass,0,0,0,0,0,0,1,0,0,0,0
mule,3,0,0,0,0,0,19,0,0,0,0
hemionus,0,0,0,0,0,0,4,0,0,0,0
summer,0,0,0,0,0,0,45,0,0,0,0
pasture,0,0,0,0,0,0,11,0,0,0,0
altitude,0,0,0,0,0,0,15,0,0,0,0
snow,0,0,0,0,0,0,40,0,0,0,0
fall,0,0,0,0,0,0,10,0,0,11,0
return,0,0,0,0,0,0,1,0,0,7,0
winter,0,0,0,0,0,0,63,0,0,0,0
week,0,0,0,0,0,0,22,0,0,0,0
melt,0,0,0,0,0,0,0,0,0,3,0
popular,8,0,0,0,0,0,0,0,0,0,0
image,0,0,0,0,0,0,2,0,0,0,0
fact,0,0,0,0,0,0,7,0,0,0,0
formation,0,0,0,0,0,0,4,0,0,0,0
grazing,0,0,0,0,0,0,16,0,0,0,0
especially,0,0,42,0,0,0,0,0,0,0,0
aggregation,0,0,0,0,0,0,12,0,0,0,0
appear,0,0,0,0,0,0,0,0,0,29,0
practice,0,0,0,0,0,0,4,0,0,5,0
aggregate,0,0,0,0,0,0,1,0,0,11,0
give,0,0,0,0,0,0,0,0,0,29,0
favour,0,0,0,0,0,0,1,0,0,11,0
active,18,0,0,0,0,0,0,0,0,0,0
contributor,0,0,0,0,0,0,1,0,0,0,0
gene,0,0,0,0,0,0,1,0,0,0,0
pool,0,0,0,0,0,0,4,0,0,0,0
natural,22,0,0,0,0,0,0,0,0,0,0
selection,0,0,0,0,0,0,2,0,0,0,0
frequently,0,0,20,0,0,0,0,0,0,0,0
maintain,0,0,0,0,0,0,0,0,0,20,0
sex,0,0,0,0,0,0,61,0,0,0,0
facilitation,0,0,0,0,0,0,2,0,0,0,0
instigation,0,0,0,0,0,0,1,0,0,0,0
collective,1,0,0,0,0,0,0,0,0,0,0
flee,0,0,0,0,0,0,0,0,0,11,0
catch,0,0,0,0,0,0,0,0,0,5,0
promote,0,0,0,0,0,0,0,0,0,4,0
birth,0,0,0,0,0,0,49,0,0,2,0
help,0,0,0,0,0,0,1,0,0,14,0
deny,0,0,0,0,0,0,0,0,0,2,0
keep,0,0,0,0,0,0,0,0,0,14,0
herding,0,0,0,0,0,0,5,0,0,0,0
generation,0,0,0,0,0,0,2,0,0,0,0
guide,0,0,0,0,0,0,0,0,0,4,0
territorial,64,0,0,0,0,0,0,0,0,0,0
prove,0,0,0,0,0,0,0,0,0,3,0
accompany,0,0,0,0,0,0,0,0,0,15,0
variation,0,0,0,0,0,0,9,0,0,0,0
roe,0,0,0,0,0,0,21,0,0,0,0
basic,14,0,0,0,0,0,0,0,0,0,0
doe,0,0,0,0,0,0,1,0,0,0,0
litter,0,0,0,0,0,0,15,0,0,0,0
previous,4,0,0,0,0,0,0,0,0,0,0
rutting,3,0,0,0,0,0,13,0,0,0,0
associate,0,0,0,0,0,0,0,0,0,25,0
heat,0,0,0,0,0,0,19,0,0,0,0
gather,0,0,0,0,0,0,0,0,0,7,0
harem,0,0,0,0,0,0,10,0,0,0,0
elepha,0,0,0,0,0,0,1,0,0,0,0
stag,0,0,0,0,0,0,5,0,0,0,0
defend,0,0,0,0,0,0,0,0,0,29,0
relate,0,0,0,0,0,0,0,0,0,18,0
bull,0,0,0,0,0,0,73,0,0,0,0
rank,0,0,0,0,0,0,4,0,0,4,0
master,0,0,0,0,0,0,5,0,0,0,0
favourite,3,0,0,0,0,0,0,0,0,0,0
rest,0,0,0,0,0,0,7,0,0,11,0
bask,0,0,0,0,0,0,0,0,0,3,0
sandbank,0,0,0,0,0,0,1,0,0,0,0
resting,0,0,0,0,0,0,3,0,0,0,0
determine,0,0,0,0,0,0,0,0,0,5,0
caption,0,0,0,0,0,0,48,0,0,0,2
mountain,0,0,0,0,0,0,83,0,0,0,0
flexibility,0,0,0,0,0,0,2,0,0,0,0
effort,0,0,0,0,0,0,13,0,0,0,0
fix,0,0,0,0,0,0,0,0,0,2,0
drive,0,0,0,0,0,0,0,0,0,15,0
fight,0,0,0,0,0,0,5,0,0,15,0
dwell,0,0,0,0,0,0,0,0,0,13,0
singly,0,0,2,0,0,0,0,0,0,0,0
moose,0,0,0,0,0,0,37,0,0,0,0
alces,0,0,0,0,0,0,0,0,0,0,6
calf,0,0,0,0,0,0,66,0,0,0,0
intolerant,3,0,0,0,0,0,0,0,0,0,0
adult,22,0,0,0,0,0,31,0,0,0,0
possessor,0,0,0,0,0,0,1,0,0,0,0
attempt,0,0,0,0,0,0,2,0,0,6,0
exclude,0,0,0,0,0,0,0,0,0,3,0
occasionally,0,0,10,0,0,0,0,0,0,0,0
lack,0,0,0,0,0,0,0,0,0,27,0
scent,0,0,0,0,0,0,21,0,0,0,0
timid,3,0,0,0,0,0,0,0,0,0,0
ready,5,0,0,0,0,0,0,0,0,0,0
holder,0,0,0,0,0,0,1,0,0,0,0
sufficient,5,0,0,0,0,0,0,0,0,0,0
shelter,0,0,0,0,0,0,6,0,0,1,0
interweave,0,0,0,0,0,0,0,0,0,2,0
activity,0,0,0,0,0,0,11,0,0,0,0
normally,0,0,28,0,0,0,0,0,0,0,0
percentage,0,0,0,0,0,0,3,0,0,0,0
prevent,0,0,0,0,0,0,0,0,0,6,0
mate,0,0,0,0,0,0,5,0,0,28,0
simple,12,0,0,0,0,0,0,0,0,0,0
common,78,0,0,0,0,0,0,0,0,0,0
home,0,0,0,0,0,0,35,0,0,1,0
drinking,0,0,0,0,0,0,5,0,0,0,0
wallowing,0,0,0,0,0,0,3,0,0,0,0
sign,0,0,0,0,0,0,3,0,0,0,0
defense,0,0,0,0,0,0,11,0,0,0,0
sounder,0,0,0,0,0,0,2,0,0,0,0
new,12,0,0,0,0,0,0,0,0,0,0
extreme,12,0,0,0,0,0,5,0,0,0,0
kob,0,0,0,0,0,0,17,0,0,0,0
hold,0,0,0,0,0,0,0,0,0,16,0
metre,0,0,0,0,0,0,102,0,0,0,0
diameter,0,0,0,0,0,0,5,0,0,0,0
despite,0,0,0,0,0,0,0,0,18,0,0
detain,0,0,0,0,0,0,0,0,0,1,0
plain,4,0,0,0,0,0,51,0,0,0,0
northern,60,0,0,0,0,0,0,0,0,0,0
nomadic,4,0,0,0,0,0,0,0,0,0,0
blue,28,0,0,0,0,0,0,0,0,0,0
temporary,8,0,0,0,0,0,0,0,0,0,0
stationary,1,0,0,0,0,0,0,0,0,0,0
aggressive,7,0,0,0,0,0,0,0,0,0,0
encounter,0,0,0,0,0,0,4,0,0,4,0
precede,0,0,0,0,0,0,0,0,0,1,0
visual,4,0,0,0,0,0,0,0,0,0,0
signalling,0,0,0,0,0,0,1,0,0,0,0
intention,0,0,0,0,0,0,1,0,0,0,0
chital,2,0,0,0,0,0,6,0,0,0,0
axis,0,0,0,0,0,0,10,0,0,0,0
sort,0,0,0,0,0,0,3,0,0,0,0
threatening,1,0,0,0,0,0,0,0,0,0,0
sharp,19,0,0,0,0,0,0,0,0,0,0
potentially,0,0,1,0,0,0,0,0,0,0,0
lethal,5,0,0,0,0,0,0,0,0,0,0
horn,0,0,0,0,0,0,176,0,0,0,0
early,70,0,13,0,0,0,0,0,0,0,0
intimidate,0,0,0,0,0,0,0,0,0,1,0
combat,0,0,0,0,0,0,3,0,0,0,0
doubtless,0,0,1,0,0,0,0,0,0,0,0
antler,1,0,0,0,0,0,85,0,0,0,0
eventually,0,0,7,0,0,0,0,0,0,0,0
function,0,0,0,0,0,0,11,0,0,5,0
head,0,0,0,0,0,0,83,0,0,0,0
contact,0,0,0,0,0,0,12,0,0,1,0
struggle,0,0,0,0,0,0,1,0,0,0,0
bruise,0,0,0,0,0,0,0,0,0,1,0
slash,0,0,0,0,0,0,0,0,0,4,0
gore,0,0,0,0,0,0,0,0,0,3,0
stylized,3,0,0,0,0,0,0,0,0,0,0
fighting,0,0,0,0,0,0,12,0,0,0,0
interlock,0,0,0,0,0,0,0,0,0,4,0
try,0,0,0,0,0,0,0,0,0,7,0
outwrestle,0,0,0,0,0,0,0,0,0,1,0
minimize,0,0,0,0,0,0,0,0,0,8,0
opponent,0,0,0,0,0,0,5,0,0,0,0
conspecific,2,0,0,0,0,0,0,0,0,0,0
wrestling,0,0,0,0,0,0,3,0,0,0,0
ramming,0,0,0,0,0,0,2,0,0,0,0
sole,4,0,0,0,0,0,0,0,0,0,0
organ,0,0,0,0,0,0,15,0,0,0,0
parallel,4,0,0,0,0,0,1,0,0,1,0
dominance,0,0,0,0,0,0,13,0,0,0,0
unnecessary,1,0,0,0,0,0,0,0,0,0,0
intermediate,11,0,0,0,0,0,0,0,0,0,0
butt,0,0,0,0,0,0,0,0,0,2,0
sideways,2,0,2,0,0,0,0,0,0,0,0
hooking,0,0,0,0,0,0,1,0,0,0,0
motion,0,0,0,0,0,0,4,0,0,0,0
hornless,4,0,0,0,0,0,0,0,0,0,0
combatant,0,0,0,0,0,0,2,0,0,0,0
badly,0,0,1,0,0,0,0,0,0,0,0
maul,0,0,0,0,0,0,0,0,0,1,0
retain,0,0,0,0,0,0,0,0,0,16,0
element,0,0,0,0,0,0,5,0,0,0,0
biting,0,0,0,0,0,0,2,0,0,0,0
kicking,0,0,0,0,0,0,4,0,0,0,0
neck,0,0,0,0,0,0,65,0,0,0,0
elaborate,4,0,0,0,0,0,0,0,0,0,0
courtship,0,0,0,0,0,0,6,0,0,0,0
regular,5,0,0,0,0,0,0,0,0,0,0
component,0,0,0,0,0,0,2,0,0,0,0
sniff,0,0,0,0,0,0,0,0,0,3,0
lick,0,0,0,0,0,0,8,0,0,4,0
afterward,0,0,2,0,0,0,0,0,0,0,0
slightly,0,0,19,0,0,0,0,0,0,0,0
upcurled,1,0,0,0,0,0,0,0,0,0,0
lip,0,0,0,0,0,0,16,0,0,0,0
flehman,0,0,0,0,0,0,1,0,0,0,0
apparently,0,0,17,0,0,0,0,0,0,0,0
enable,0,0,0,0,0,0,0,0,0,25,0
recognize,0,0,0,0,0,0,0,0,0,17,0
ceremony,0,0,0,0,0,0,4,0,0,0,0
tragelaphine,3,0,0,0,0,0,3,0,0,0,0
kudu,0,0,0,0,0,0,19,0,0,0,1
bushbuck,0,0,0,0,0,0,4,0,0,0,0
follow,0,0,0,0,0,0,0,0,0,38,0
nuzzle,0,0,0,0,0,0,0,0,0,2,0
mount,0,0,0,0,0,0,5,0,0,5,0
lay,0,0,0,0,0,0,0,0,0,4,0
touch,0,0,0,0,0,0,2,0,0,9,0
flehmen,0,0,0,0,0,0,2,0,0,0,0
run,0,0,0,0,0,0,4,0,0,25,0
finally,0,0,4,0,0,0,0,0,0,0,0
tap,0,0,0,0,0,0,0,0,0,1,0
hindleg,0,0,0,0,0,0,4,0,0,0,0
foreleg,0,0,0,0,0,0,17,0,0,0,0
test,0,0,0,0,0,0,0,0,0,1,0
readiness,0,0,0,0,0,0,2,0,0,0,0
habituate,0,0,0,0,0,0,0,0,0,1,0
heighten,0,0,0,0,0,0,0,0,0,1,0
equivalent,2,0,0,0,0,0,1,0,0,0,0
mounting,0,0,0,0,0,0,1,0,0,0,0
flank,0,0,0,0,0,0,13,0,0,1,0
pattern,0,0,0,0,0,0,28,0,0,0,0
event,0,0,0,0,0,0,3,0,0,0,0
sexual,9,0,0,0,0,0,0,0,0,0,0
consequence,0,0,0,0,0,0,2,0,0,0,0
tightly,0,0,1,0,0,0,0,0,0,0,0
cluster,0,0,0,0,0,0,3,0,0,1,0
indian,36,0,0,0,0,0,0,0,0,0,0
hog,0,0,0,0,0,0,6,0,0,0,0
loosely,0,0,3,0,0,0,0,0,0,0,0
intensify,0,0,0,0,0,0,0,0,0,2,0
dawn,1,0,0,0,0,0,3,0,0,0,0
dusk,0,0,0,0,0,0,2,0,0,0,0
gestation,0,0,0,0,0,0,54,0,0,0,0
period,0,0,0,0,0,0,39,0,0,0,0
month,0,0,0,0,0,0,91,0,0,0,0
gregarious,16,0,0,0,0,0,0,0,0,0,0
patch,0,0,0,0,0,0,41,0,0,0,0
dense,36,0,0,0,0,0,0,0,0,0,0
retreat,0,0,0,0,0,0,2,0,0,5,0
endanger,0,0,0,0,0,0,0,0,0,28,0
collared,4,0,0,0,0,0,0,0,0,0,0
withdraw,0,0,0,0,0,0,0,0,0,6,0
rough,6,0,0,0,0,0,0,0,0,0,0
nest,0,0,0,0,0,0,6,0,0,0,0
temperate,6,0,0,0,0,0,0,0,0,0,0
spring,0,0,0,0,0,0,15,0,0,3,0
rainy,20,0,0,0,0,0,0,0,0,0,0
absence,0,0,0,0,0,0,4,0,0,0,0
define,0,0,0,0,0,0,0,0,0,3,0
indicate,0,0,0,0,0,0,0,0,0,14,0
rigorous,1,0,0,0,0,0,0,0,0,0,0
environmental,5,0,0,0,0,0,0,0,0,0,0
condition,0,0,0,0,0,0,39,0,0,0,0
warthog,0,0,0,0,0,0,12,0,0,0,0
eastern,49,0,0,0,0,0,0,0,0,0,0
southern,75,0,0,0,0,0,0,0,0,0,0
record,0,0,0,0,0,0,14,0,0,7,0
waterbuck,0,0,0,0,0,0,2,0,0,0,0
ellipsiprymnus,0,0,0,0,0,0,1,0,0,0,0
continuous,4,0,0,0,0,0,0,0,0,0,0
show,0,0,0,0,0,0,1,0,0,16,0
peak,0,0,0,0,0,0,17,0,0,3,0
height,0,0,0,0,0,0,31,0,0,0,0
rain,0,0,0,0,0,0,19,0,0,1,0
exception,0,0,0,0,0,0,8,0,0,0,0
twin,1,0,0,0,0,0,9,0,0,0,0
triplet,0,0,0,0,0,0,3,0,0,0,0
carry,0,0,0,0,0,0,0,0,0,28,0
fetus,0,0,0,0,0,0,3,0,0,0,0
incorrect,1,0,0,0,0,0,0,0,0,0,0
observation,0,0,0,0,0,0,4,0,0,0,0
dead,1,0,0,0,0,0,0,0,0,0,0
pregnant,1,0,0,0,0,0,0,0,0,0,0
tailed,48,0,0,0,0,0,0,0,0,0,0
nilgai,0,0,0,0,0,0,12,0,0,0,1
tragocamelus,0,0,0,0,0,0,2,0,0,0,0
saiga,0,0,0,0,0,0,5,0,0,0,0
tatarica,0,0,0,0,0,0,1,0,0,0,0
commonly,0,0,12,0,0,0,0,0,0,0,0
ignore,0,0,0,0,0,0,0,0,0,2,0
free,4,0,2,0,0,0,0,0,0,2,0
membrane,0,0,0,0,0,0,5,0,0,0,0
seek,0,0,0,0,0,0,0,0,0,17,0
teat,0,0,0,0,0,0,13,0,0,0,0
comparatively,0,0,4,0,0,0,0,0,0,0,0
attention,0,0,0,0,0,0,2,0,0,0,0
afterbirth,0,0,0,0,0,0,2,0,0,0,0
fetal,5,0,0,0,0,0,0,0,0,0,0
placenta,0,0,0,0,0,0,15,0,0,0,0
discovery,0,0,0,0,0,0,1,0,0,0,0
licking,0,0,0,0,0,0,1,0,0,0,0
facilitate,0,0,0,0,0,0,0,0,0,4,0
recognition,0,0,0,0,0,0,2,0,0,0,0
precocious,2,0,0,0,0,0,0,0,0,0,0
developed,19,0,0,0,0,0,0,0,0,0,0
weigh,0,0,0,0,0,0,0,0,0,114,0
tenth,0,0,0,0,0,0,1,0,0,0,0
precocity,0,0,0,0,0,0,1,0,0,0,0
wildebe,1,0,0,0,0,0,0,0,0,0,0
rise,0,0,0,0,0,0,7,0,0,4,0
minute,1,0,0,0,0,0,10,0,0,0,0
fast,13,0,4,0,0,0,0,0,0,0,0
hour,0,0,0,0,0,0,35,0,0,0,0
fawn,0,0,0,0,0,0,18,0,0,0,0
freeze,0,0,0,0,0,0,0,0,0,3,0
rejoin,0,0,0,0,0,0,0,0,0,2,0
retrieve,0,0,0,0,0,0,0,0,0,1,0
wean,0,0,0,0,0,0,0,0,0,10,0
lactation,0,0,0,0,0,0,3,0,0,0,0
suckle,0,0,0,0,0,0,0,0,0,7,0
start,0,0,0,0,0,0,2,0,0,5,0
parent,0,0,0,0,0,0,4,0,0,0,0
offspring,0,0,0,0,0,0,32,0,0,0,0
chambered,5,0,0,0,0,0,0,0,0,0,0
soil,0,0,0,0,0,0,12,0,0,0,0
begin,0,0,0,0,0,0,0,0,0,24,0
solid,6,0,0,0,0,0,0,0,0,0,0
normal,14,0,0,0,0,0,0,0,0,0,0
flora,0,0,0,0,0,0,4,0,0,0,0
fauna,0,0,0,0,0,0,12,0,0,0,0
rumen,0,0,0,0,0,0,14,0,0,0,0
speed,0,0,0,0,0,0,24,0,0,0,0
agility,0,0,0,0,0,0,2,0,0,0,0
escape,0,0,0,0,0,0,2,0,0,11,0
death,0,0,0,0,0,0,10,0,0,0,0
add,0,0,0,0,0,0,0,0,0,4,0
disadvantage,0,0,0,0,0,0,2,0,0,0,0
sheer,1,0,0,0,0,0,0,0,0,0,0
country,0,0,0,0,0,0,36,0,0,0,0
pound,0,0,0,0,0,0,160,0,0,0,0
big,22,0,0,0,0,0,0,0,0,0,0
heavy,33,0,0,0,0,0,0,0,0,0,0
pillar,0,0,0,0,0,0,2,0,0,0,0
maximum,9,0,0,0,0,0,2,0,0,0,0
mile,0,0,0,0,0,0,67,0,0,0,0
walking,0,0,0,0,0,0,6,0,0,0,0
following,1,0,0,0,0,0,0,0,0,0,0
left,2,0,0,0,0,0,0,0,0,0,0
right,2,0,3,0,0,0,3,0,0,0,0
rear,7,0,0,0,0,0,2,0,0,2,0
mask,0,0,0,0,0,0,2,0,0,1,0
trotting,0,0,0,0,0,0,1,0,0,0,0
lift,0,0,0,0,0,0,0,0,0,8,0
ahead,0,0,3,0,0,0,0,0,0,0,0
sequence,0,0,0,0,0,0,6,0,0,0,0
telescope,0,0,0,0,0,0,0,0,0,1,0
gallop,0,0,0,0,0,0,5,0,0,4,0
chief,4,0,0,0,0,0,0,0,0,0,0
propulsive,3,0,0,0,0,0,0,0,0,0,0
force,0,0,0,0,0,0,1,0,0,5,0
locomotion,0,0,0,0,0,0,8,0,0,0,0
power,0,0,0,0,0,0,3,0,0,0,0
researcher,0,0,0,0,0,0,11,0,0,0,0
amble,0,0,0,0,0,0,0,0,0,1,0
move,0,0,0,0,0,0,0,0,0,18,0
gait,0,0,0,0,0,0,12,0,0,0,0
action,0,0,0,0,0,0,5,0,0,0,0
adopt,0,0,0,0,0,0,0,0,0,3,0
trip,0,0,0,0,0,0,1,0,0,1,0
forth,0,0,1,0,0,0,0,0,0,0,0
stride,0,0,0,0,0,0,7,0,0,1,0
smooth,2,0,0,0,0,0,0,0,0,1,0
rocky,16,0,0,0,0,0,0,0,0,0,0
bounding,8,0,0,0,0,0,0,0,0,0,0
pull,0,0,0,0,0,0,0,0,0,7,0
sharply,0,0,9,0,0,0,0,0,0,0,0
habitat,0,0,0,0,0,0,95,0,0,0,0
diagonally,0,0,1,0,0,0,0,0,0,0,0
opposite,2,0,0,0,0,0,0,0,0,0,0
length,0,0,0,0,0,0,35,0,0,0,0
stable,5,0,0,0,0,0,1,0,0,0,0
leap,0,0,0,0,0,0,1,0,0,3,0
notably,0,0,11,0,0,0,0,0,0,0,0
klipspringer,0,0,0,0,0,0,10,0,0,0,0
agile,8,0,0,0,0,0,0,0,0,0,0
slope,0,0,0,0,0,0,13,0,0,5,0
precipitous,3,0,0,0,0,0,0,0,0,0,0
dependent,14,0,0,0,0,0,0,0,0,0,0
shrivel,0,0,0,0,0,0,0,0,0,1,0
drought,0,0,0,0,0,0,10,0,0,0,0
regulate,0,0,0,0,0,0,0,0,0,3,0
effect,0,0,0,0,0,0,11,0,0,0,0
fire,0,0,0,0,0,0,10,0,0,0,0
succession,0,0,0,0,0,0,5,0,0,0,0
vegetation,0,0,0,0,0,0,43,0,0,0,0
browser,0,0,0,0,0,0,21,0,0,0,0
herbivorous,10,0,0,0,0,0,0,0,0,0,0
initiative,0,0,0,0,0,0,1,0,0,0,0
intelligence,0,0,0,0,0,0,8,0,0,0,0
collect,0,0,0,0,0,0,0,0,0,5,0
bolt,0,0,0,0,0,0,0,0,0,2,0
ruminate,0,0,0,0,0,0,0,0,0,5,0
obvious,4,0,0,0,0,0,0,0,0,0,0
conserve,0,0,0,0,0,0,0,0,0,6,0
degree,0,0,0,0,0,0,8,0,0,0,0
internal,3,0,0,0,0,0,0,0,0,0,0
physiological,2,0,0,0,0,0,0,0,0,0,0
regulation,0,0,0,0,0,0,1,0,0,0,0
homeostasis,0,0,0,0,0,0,1,0,0,0,0
omnivorous,5,0,0,0,0,0,0,0,0,0,0
characteristic,12,0,0,0,0,0,13,0,0,0,0
dig,0,0,0,0,0,0,0,0,0,15,0
snout,0,0,0,0,0,0,12,0,0,0,0
less,11,0,0,0,0,0,0,0,0,0,0
upper,64,0,0,0,0,0,1,0,0,0,0
tusk,0,0,0,0,0,0,47,0,0,0,0
canine,9,0,0,0,0,0,21,0,0,0,0
modify,0,0,0,0,0,0,0,0,0,5,0
method,0,0,0,0,0,0,7,0,0,0,0
scarce,6,0,0,0,0,0,0,0,0,0,0
shoot,0,0,0,0,0,0,9,0,0,0,0
localize,0,0,0,0,0,0,0,0,0,1,0
thickening,0,0,0,0,0,0,1,0,0,0,0
muscle,0,0,0,0,0,0,21,0,0,1,0
thorn,0,0,0,0,0,0,3,0,0,0,0
damage,0,0,0,0,0,0,5,0,0,7,0
pluck,0,0,0,0,0,0,0,0,0,3,0
submerge,0,0,0,0,0,0,0,0,0,1,0
lake,0,0,0,0,0,0,8,0,0,0,0
river,0,0,0,0,0,0,22,0,0,0,0
amphibius,1,0,0,0,0,0,1,0,0,0,0
night,0,0,0,0,0,0,20,0,0,0,0
wander,0,0,0,0,0,0,0,0,0,3,0
trail,0,0,0,0,0,0,4,0,0,1,0
crop,0,0,0,0,0,0,9,0,0,4,0
herb,0,0,0,0,0,0,17,0,0,0,0
undergrowth,0,0,0,0,0,0,7,0,0,0,0
marsh,0,0,0,0,0,0,5,0,0,0,0
tuber,0,0,0,0,0,0,4,0,0,0,0
course,0,0,0,0,0,0,1,0,0,1,0
consist,0,0,0,0,0,0,0,0,0,23,0
strongly,0,0,5,0,0,0,0,0,0,0,0
sedge,0,0,0,0,0,0,7,0,0,0,0
approach,0,0,0,0,0,0,3,0,0,8,0
shift,0,0,0,0,0,0,0,0,0,4,0
lichen,0,0,0,0,0,0,12,0,0,0,0
scrape,0,0,0,0,0,0,1,0,0,3,0
away,0,1,12,0,0,0,0,0,0,0,0
