word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PART,PRON,SCONJ,VERB,X
stand,0,0,0,0,0,0,0,0,0,0,0,42,0
solitary,2,0,0,0,0,0,0,0,0,0,0,0,0
companionless,1,0,0,0,0,0,0,0,0,0,0,0,0
centre,0,0,0,0,0,0,5,0,0,0,0,1,0
measureless,1,0,0,0,0,0,0,0,0,0,0,0,0
solitude,0,0,0,0,0,0,1,0,0,0,0,0,0
stumble,0,0,0,0,0,0,0,0,0,0,0,2,0
gruesome,1,0,0,0,0,0,0,0,0,0,0,0,0
fascination,0,0,0,0,0,0,1,0,0,0,0,0,0
startle,0,0,0,0,0,0,0,0,0,0,0,1,0
soft,7,0,0,0,0,0,0,0,0,0,0,0,0
rustling,0,0,0,0,0,0,1,0,0,0,0,0,0
dry,1,0,0,0,0,0,0,0,0,0,0,1,0
human,6,0,0,0,0,0,0,0,0,0,0,0,0
whisper,0,0,0,0,0,0,3,0,0,0,0,10,0
suddenly,0,0,9,0,0,0,0,0,0,0,0,0,0
freckled,1,0,0,0,0,0,0,0,0,0,0,0,0
tin,0,0,0,0,0,0,1,0,0,0,0,0,0
lantern,0,0,0,0,0,0,4,0,0,0,0,0,0
step,0,0,0,0,0,0,8,0,0,0,0,11,0
shadow,0,0,0,0,0,0,2,0,0,0,0,0,0
wait,0,0,0,0,0,0,0,0,0,0,0,25,0
open,10,0,1,0,0,0,0,0,0,0,0,11,0
door,0,0,0,0,0,0,18,0,0,0,0,0,0
barn,0,0,0,0,0,0,6,0,0,0,0,0,0
stir,0,0,0,0,0,0,4,0,0,0,0,8,0
hospitable,1,0,0,0,0,0,0,0,0,0,0,0,0
enticing,1,0,0,0,0,0,0,0,0,0,0,0,0
resolve,0,0,0,0,0,0,0,0,0,0,0,5,0
risk,0,0,0,0,0,0,0,0,0,0,0,1,0
start,0,0,0,0,0,0,1,0,0,0,0,12,0
swiftly,0,0,2,0,0,0,0,0,0,0,0,0,0
stealthily,0,0,3,0,0,0,0,0,0,0,0,0,0
cross,0,0,0,0,0,0,0,0,0,0,0,6,0
threshold,0,0,0,0,0,0,2,0,0,0,0,0,0
dart,0,0,0,0,0,0,0,0,0,0,0,4,0
cask,0,0,0,0,0,0,1,0,0,0,0,0,0
stoop,0,0,0,0,0,0,0,0,0,0,0,3,0
farm,0,0,0,0,0,0,1,0,0,0,0,0,0
labourer,0,0,0,0,0,0,1,0,0,0,0,0,0
bring,0,0,0,0,0,0,0,0,0,0,0,17,0
work,0,0,0,0,0,0,10,0,0,0,0,11,0
bearing,0,0,0,0,0,0,2,0,0,0,0,0,0
sized,1,0,0,0,0,0,0,0,0,0,0,0,0
stall,0,0,0,0,0,0,3,0,0,0,0,0,0
purpose,0,0,0,0,0,0,8,0,0,0,0,4,0
grope,0,0,0,0,0,0,0,0,0,0,0,6,0
note,0,0,0,0,0,0,2,0,0,0,0,3,0
position,0,0,0,0,0,0,3,0,0,0,0,0,0
pile,0,0,0,0,0,0,2,0,0,0,0,1,0
blanket,0,0,0,0,0,0,9,0,0,0,0,0,0
midway,0,0,0,0,0,0,1,0,0,0,0,0,0
route,0,0,0,0,0,0,1,0,0,0,0,0,0
intent,1,0,0,0,0,0,2,0,0,0,0,0,0
levy,0,0,0,0,0,0,0,0,0,0,0,1,0
service,0,0,0,0,0,0,8,0,0,0,0,0,0
crown,0,0,0,0,0,0,10,0,0,0,0,4,0
finish,0,0,0,0,0,0,0,0,0,0,0,5,0
fasten,0,0,0,0,0,0,0,0,0,0,0,2,0
speed,0,0,0,0,0,0,4,0,0,0,0,4,0
darkness,0,0,0,0,0,0,1,0,0,0,0,0,0
gather,0,0,0,0,0,0,0,0,0,0,0,8,0
safely,0,0,1,0,0,0,0,0,0,0,0,0,0
bed,0,0,0,0,0,0,10,0,0,0,0,0,0
cover,0,0,0,0,0,0,1,0,0,0,0,7,0
remain,0,0,0,0,0,0,1,0,0,0,0,15,0
glad,8,0,1,0,0,0,0,0,0,0,0,0,0
old,66,0,0,0,0,0,0,0,0,0,0,0,0
thin,1,0,0,0,0,0,0,0,0,0,0,0,0
warm,10,0,0,0,0,0,0,0,0,0,0,1,0
pungent,1,0,0,0,0,0,0,0,0,0,0,0,0
horsey,1,0,0,0,0,0,0,0,0,0,0,0,0
odour,0,0,0,0,0,0,1,0,0,0,0,0,0
suffocatingly,0,0,1,0,0,0,0,0,0,0,0,0,0
powerful,4,0,0,0,0,0,0,0,0,0,0,0,0
drowsy,2,0,0,0,0,0,0,0,0,0,0,0,0
influence,0,0,0,0,0,0,2,0,0,0,0,1,0
advantage,0,0,0,0,0,0,4,0,0,0,0,0,0
presently,0,0,19,0,0,0,0,0,0,0,0,0,0
doze,0,0,0,0,0,0,0,0,0,0,0,1,0
state,0,0,0,0,0,0,13,0,0,0,0,1,0
semi,0,0,0,0,0,0,1,0,0,0,0,0,0
consciousness,0,0,0,0,0,0,2,0,0,0,0,0,0
lose,0,0,0,0,0,0,0,0,0,0,0,15,0
wholly,0,0,4,0,0,0,0,0,0,0,0,0,0
distinctly,0,0,3,0,0,0,0,0,0,0,0,0,0
broad,3,0,1,0,0,0,0,0,0,0,0,0,0
gasp,0,0,0,0,0,0,2,0,0,0,0,1,0
breath,0,0,0,0,0,0,6,0,0,0,0,1,0
horror,0,0,0,0,0,0,5,0,0,0,0,0,0
mysterious,4,0,0,0,0,0,0,0,0,0,0,0,0
dark,4,0,0,0,0,0,2,0,0,0,0,0,0
motionless,1,0,0,0,0,0,0,0,0,0,0,0,0
listen,0,0,0,0,0,0,0,0,0,0,0,13,0
scarcely,0,0,3,0,0,0,0,0,0,0,0,0,0
continue,0,0,0,0,0,0,0,0,0,0,0,8,0
drop,0,0,0,0,0,0,3,0,0,0,0,9,0
drowse,1,0,0,0,0,0,0,0,0,0,0,0,0
grisly,2,0,0,0,0,0,0,0,0,0,0,0,0
thing,0,0,0,0,0,0,39,0,0,0,0,0,0
noiseless,1,0,0,0,0,0,0,0,0,0,0,0,0
invisible,1,0,0,0,0,0,0,0,0,0,0,0,0
presence,0,0,0,0,0,0,11,0,0,0,0,0,0
ghostly,1,0,0,0,0,0,0,0,0,0,0,0,0
question,0,0,0,0,0,0,14,0,0,0,0,3,0
know,0,0,0,0,0,0,0,0,0,0,0,66,0
answer,0,0,0,0,0,0,8,0,0,0,0,17,0
reasonably,0,0,1,0,0,0,0,0,0,0,0,0,0
comfortable,7,0,0,0,0,0,0,0,0,0,0,0,0
quarter,1,0,0,0,0,0,6,0,0,0,0,0,0
fly,0,0,0,0,0,0,0,0,0,0,0,10,0
inscrutable,1,0,0,0,0,0,0,0,0,0,0,0,0
idea,0,0,0,0,0,0,2,0,0,0,0,0,0
scurry,0,0,0,0,0,0,0,0,0,0,0,1,0
blindly,0,0,1,0,0,0,0,0,0,0,0,0,0
captivity,0,0,0,0,0,0,4,0,0,0,0,0,0
wall,0,0,0,0,0,0,10,0,0,0,0,1,0
phantom,0,0,0,0,0,0,1,0,0,0,0,0,0
glide,0,0,0,0,0,0,0,0,0,0,0,5,0
visit,0,0,0,0,0,0,2,0,0,0,0,1,0
hideous,2,0,0,0,0,0,0,0,0,0,0,0,0
cheek,0,0,0,0,0,0,11,0,0,0,0,0,0
intolerable,4,0,0,0,0,0,0,0,0,0,0,0,0
stay,0,0,0,0,0,0,0,0,0,0,0,6,0
endure,0,0,0,0,0,0,0,0,0,0,0,3,0
live,0,0,0,0,0,0,0,0,0,0,0,12,0
death,0,0,0,0,0,0,18,0,0,0,0,0,0
well,6,0,6,0,0,0,0,0,0,0,0,1,0
course,0,0,0,0,0,0,7,0,0,0,0,0,0
easy,8,0,0,0,0,0,0,0,0,0,0,0,0
brace,0,0,0,0,0,0,0,0,0,0,0,1,0
try,0,0,0,0,0,0,0,0,0,0,0,18,0
stretch,0,0,0,0,0,0,0,0,0,0,0,5,0
gingerly,0,0,1,0,0,0,0,0,0,0,0,0,0
encounter,0,0,0,0,0,0,0,0,0,0,0,3,0
sure,7,0,1,0,0,0,0,0,0,0,0,0,0
fourth,1,0,0,0,0,0,0,0,0,0,0,0,0
lightly,0,0,3,0,0,0,0,0,0,0,0,0,0
petrify,0,0,0,0,0,0,0,0,0,0,0,1,0
nearly,0,0,8,0,0,0,0,0,0,0,0,0,0
fright,0,0,0,0,0,0,4,0,0,0,0,0,0
imagine,0,0,0,0,0,0,0,0,0,0,0,7,0
corpse,0,0,0,0,0,0,2,0,0,0,0,0,0
newly,0,0,1,0,0,0,0,0,0,0,0,0,0
dead,15,0,0,0,0,0,1,0,0,0,0,0,0
die,0,0,0,0,0,0,0,0,0,0,0,19,0
false,2,0,0,0,0,0,0,0,0,0,0,0,0
thought,0,0,0,0,0,0,19,0,0,0,0,0,0
immortal,1,0,0,0,0,0,0,0,0,0,0,0,0
strength,0,0,0,0,0,0,4,0,0,0,0,0,0
curiosity,0,0,0,0,0,0,4,0,0,0,0,0,0
tremblingly,0,0,1,0,0,0,0,0,0,0,0,0,0
consent,0,0,0,0,0,0,1,0,0,0,0,1,0
persistently,0,0,1,0,0,0,0,0,0,0,0,0,0
bunch,0,0,0,0,0,0,1,0,0,0,0,0,0
hair,0,0,0,0,0,0,7,0,0,0,0,0,0
rope,0,0,0,0,0,0,6,0,0,0,0,0,0
innocent,4,0,0,0,0,0,0,0,0,0,0,0,0
calf,0,0,0,0,0,0,12,0,0,0,0,0,0
tail,0,0,0,0,0,0,1,0,0,0,0,0,0
cordially,0,0,1,0,0,0,0,0,0,0,0,0,0
ashamed,2,0,0,0,0,0,0,0,0,0,0,0,0
have,0,0,0,0,0,0,0,0,0,0,0,6,0
slumber,0,0,0,0,0,0,0,0,0,0,0,2,0
need,0,0,0,2,0,0,3,0,0,0,0,1,0
frighten,0,0,0,0,0,0,0,0,0,0,0,1,0
dreadful,1,0,0,0,0,0,0,0,0,0,0,0,0
non,2,0,0,0,0,0,0,0,0,0,0,0,1
existent,1,0,0,0,0,0,0,0,0,0,0,0,0
superstitious,1,0,0,0,0,0,0,0,0,0,0,0,0
act,0,0,0,0,0,0,5,0,0,0,0,4,0
delight,0,0,0,0,0,0,4,0,0,0,0,2,0
delighted,1,0,0,0,0,0,0,0,0,0,0,0,0
lonesome,1,0,0,0,0,0,0,0,0,0,0,0,0
comradeship,0,0,0,0,0,0,2,0,0,0,0,0,0
humble,3,0,0,0,0,0,0,0,0,0,0,1,0
animal,0,0,0,0,0,0,4,0,0,0,0,0,0
buffet,0,0,0,0,0,0,0,0,0,0,0,1,0
entreat,0,0,0,0,0,0,0,0,0,0,0,2,0
kind,2,0,0,0,0,0,4,0,0,0,0,0,0
real,9,0,0,0,0,0,0,0,0,0,0,0,0
comfort,0,0,0,0,0,0,2,0,0,0,0,3,0
society,0,0,0,0,0,0,2,0,0,0,0,0,0
fellow,0,0,0,0,0,0,4,0,0,0,0,0,0
lofty,3,0,0,0,0,0,0,0,0,0,0,0,0
attribute,0,0,0,0,0,0,1,0,0,0,0,0,0
lack,0,0,0,0,0,0,4,0,0,0,0,2,0
waive,0,0,0,0,0,0,0,0,0,0,0,2,0
rank,0,0,0,0,0,0,7,0,0,0,0,0,0
friend,0,0,0,0,0,0,21,0,0,0,0,0,0
sleek,1,0,0,0,0,0,0,0,0,0,0,0,0
occur,0,0,0,0,0,0,0,0,0,0,0,5,0
utilise,0,0,0,0,0,0,0,0,0,0,0,1,0
arrange,0,0,0,0,0,0,0,0,0,0,0,5,0
spread,0,0,0,0,0,0,0,0,0,0,0,3,0
cuddle,0,0,0,0,0,0,0,0,0,0,0,1,0
minute,0,0,0,0,0,0,8,0,0,0,0,0,0
downy,1,0,0,0,0,0,0,0,0,0,0,0,0
couch,0,0,0,0,0,0,1,0,0,0,0,0,0
regal,5,0,0,0,0,0,0,0,0,0,0,0,0
palace,0,0,0,0,0,0,14,0,0,0,0,0,0
pleasant,3,0,0,0,0,0,0,0,0,0,0,0,0
cheerfull,1,0,0,0,0,0,0,0,0,0,0,0,0
free,12,0,0,0,0,0,0,0,0,0,0,5,0
bond,0,0,0,0,0,0,3,0,0,0,0,0,0
servitude,0,0,0,0,0,0,1,0,0,0,0,0,0
crime,0,0,0,0,0,0,6,0,0,0,0,0,0
companionship,0,0,0,0,0,0,1,0,0,0,0,0,0
base,3,0,0,0,0,0,1,0,0,0,0,0,0
brutal,1,0,0,0,0,0,0,0,0,0,0,0,0
outlaw,0,0,0,0,0,0,3,0,0,0,0,0,0
shelter,0,0,0,0,0,0,3,0,0,0,0,1,0
word,0,0,0,0,0,0,24,0,0,0,0,0,0
happy,13,0,0,0,0,0,0,0,0,0,0,0,0
rise,0,0,0,0,0,0,0,0,0,0,0,12,0
fitful,1,0,0,0,0,0,0,0,0,0,0,0,0
gust,0,0,0,0,0,0,1,0,0,0,0,0,0
quake,0,0,0,0,0,0,0,0,0,0,0,3,0
rattle,0,0,0,0,0,0,0,0,0,0,0,1,0
force,0,0,0,0,0,0,4,0,0,0,0,7,0
corner,0,0,0,0,0,0,6,0,0,0,0,0,0
projection,0,0,0,0,0,0,2,0,0,0,0,0,0
music,0,0,0,0,0,0,6,0,0,0,0,0,0
snug,1,0,0,0,0,0,0,0,0,0,0,0,0
blow,0,0,0,0,0,0,5,0,0,0,0,3,0
rage,0,0,0,0,0,0,2,0,0,0,0,4,0
batter,0,0,0,0,0,0,0,0,0,0,0,3,0
bang,0,0,0,0,0,0,0,0,0,0,0,1,0
enjoy,0,0,0,0,0,0,0,0,0,0,0,9,0
merely,0,0,1,0,0,0,0,0,0,0,0,0,0
snuggle,0,0,0,0,0,0,0,0,0,0,0,1,0
luxury,0,0,0,0,0,0,1,0,0,0,0,0,0
contentment,0,0,0,0,0,0,1,0,0,0,0,0,0
blissfully,0,0,1,0,0,0,0,0,0,0,0,0,0
dreamless,1,0,0,0,0,0,0,0,0,0,0,0,0
sleep,0,0,0,0,0,0,3,0,0,0,0,10,0
serenity,0,0,0,0,0,0,1,0,0,0,0,0,0
melancholy,1,0,0,0,0,0,0,0,0,0,0,0,0
kine,0,0,0,0,0,0,1,0,0,0,0,0,0
furious,2,0,0,0,0,0,0,0,0,0,0,0,0
sheet,0,0,0,0,0,0,1,0,0,0,0,0,0
rain,0,0,0,0,0,0,2,0,0,0,0,0,0
roof,0,0,0,0,0,0,1,0,0,0,0,0,0
majesty,0,0,0,0,0,0,15,0,0,0,0,0,0
undisturbed,2,0,0,0,0,0,0,0,0,0,0,0,0
simple,3,0,0,0,0,0,0,0,0,0,0,0,0
easily,0,0,3,0,0,0,0,0,0,0,0,0,0
storm,0,0,0,0,0,0,3,0,0,0,0,2,0
embarrass,0,0,0,0,0,0,0,0,0,0,0,1,0
morning,0,0,0,0,0,0,13,0,0,0,0,0,0
wet,1,0,0,0,0,0,0,0,0,0,0,0,0
thoughtful,1,0,0,0,0,0,0,0,0,0,0,0,0
rat,0,0,0,0,0,0,3,0,0,0,0,0,0
creep,0,0,0,0,0,0,0,0,0,0,0,5,0
cosy,1,0,0,0,0,0,0,0,0,0,0,0,0
bosom,0,0,0,0,0,0,1,0,0,0,0,0,0
disturb,0,0,0,0,0,0,0,0,0,0,0,2,0
scamper,0,0,0,0,0,0,0,0,0,0,0,2,0
smile,0,0,0,0,0,0,6,0,0,0,0,7,0
fool,0,0,0,0,0,0,4,0,0,0,0,0,0
fearful,1,0,0,0,0,0,0,0,0,0,0,0,0
forlorn,4,0,0,0,0,0,0,0,0,0,0,0,0
twould,0,0,0,1,0,0,0,0,0,0,0,0,0
sham,0,0,0,0,0,0,1,0,0,0,0,0,0
helpless,4,0,0,0,0,0,0,0,0,0,0,0,0
owe,0,0,0,0,0,0,0,0,0,0,0,1,0
thank,0,0,0,0,0,0,3,0,0,0,0,6,0
omen,0,0,0,0,0,0,3,0,0,0,0,0,0
low,11,0,2,0,0,0,0,0,0,0,0,0,0
surely,0,0,5,0,0,0,0,0,0,0,0,0,0
meaneth,0,0,0,0,0,0,0,0,0,0,0,1,0
fortune,0,0,0,0,0,0,1,0,0,0,0,0,0
plain,2,0,0,0,0,0,0,0,0,0,0,0,0
child,0,0,0,0,0,0,15,0,0,0,0,0,0
couple,0,0,0,0,0,0,4,0,0,0,0,0,0
girl,0,0,0,0,0,0,7,0,0,0,0,0,0
talking,0,0,0,0,0,0,1,0,0,0,0,0,0
laughing,0,0,0,0,0,0,1,0,0,0,0,0,0
stop,0,0,0,0,0,0,0,0,0,0,0,9,0
gaze,0,0,0,0,0,0,1,0,0,0,0,10,0
strong,8,0,0,0,0,0,0,0,0,0,0,0,0
courage,0,0,0,0,0,0,5,0,0,0,0,0,0
discuss,0,0,0,0,0,0,0,0,0,0,0,2,0
aloud,0,0,3,0,0,0,0,0,0,0,0,0,0
hath,0,0,0,0,0,0,0,0,0,0,0,26,0
comely,1,0,0,0,0,0,0,0,0,0,0,0,0
add,0,0,0,0,0,0,0,0,0,0,0,19,0
pretty,1,0,4,0,0,0,0,0,0,0,0,0,0
ill,3,0,4,0,0,0,0,0,0,0,0,0,0
starved,1,0,0,0,0,0,0,0,0,0,0,0,0
looketh,0,0,0,0,0,0,0,0,0,0,0,2,0
sidle,0,0,0,0,0,0,0,0,0,0,0,1,0
shyly,0,0,1,0,0,0,0,0,0,0,0,0,0
examine,0,0,0,0,0,0,0,0,0,0,0,2,0
minutely,0,0,1,0,0,0,0,0,0,0,0,0,0
warily,0,0,3,0,0,0,0,0,0,0,0,0,0
watchfully,0,0,1,0,0,0,0,0,0,0,0,0,0
half,4,0,4,0,5,0,3,0,0,0,0,0,0
bite,0,0,0,0,0,0,0,0,0,0,0,2,0
protection,0,0,0,0,0,0,3,0,0,0,0,0,0
satisfying,2,0,0,0,0,0,0,0,0,0,0,0,0
stare,0,0,0,0,0,0,3,0,0,0,0,6,0
pluck,0,0,0,0,0,0,1,0,0,0,0,2,0
inquire,0,0,0,0,0,0,0,0,0,0,0,4,0
honest,7,0,0,0,0,0,0,0,0,0,0,0,0
directness,0,0,0,0,0,0,1,0,0,0,0,0,0
wide,3,0,2,0,0,0,0,0,0,0,0,0,0
speechless,2,0,0,0,0,0,0,0,0,0,0,0,0
break,0,0,0,0,0,0,1,0,0,0,0,16,0
wonderingly,0,0,1,0,0,0,0,0,0,0,0,0,0
perplexedly,0,0,1,0,0,0,0,0,0,0,0,0,0
didst,0,0,0,0,0,0,0,0,0,1,0,4,0
true,20,0,0,0,0,0,0,0,0,0,0,0,0
canst,0,0,0,4,0,0,0,0,0,0,0,0,0
tight,2,0,1,0,0,0,0,0,0,0,0,0,0
argument,0,0,0,0,0,0,3,0,0,0,0,0,0
leak,0,0,0,0,0,0,1,0,0,0,0,0,0
leg,0,0,0,0,0,0,8,0,0,0,0,0,0
consider,0,0,0,0,0,0,0,0,0,0,0,4,0
honour,0,0,0,0,0,0,8,0,0,0,0,2,0
remark,0,0,0,0,0,0,6,0,0,0,0,1,0
truly,0,0,9,0,0,0,0,0,0,0,0,0,0
settle,0,0,0,0,0,0,0,0,0,0,0,10,0
royalty,0,0,0,0,0,0,11,0,0,0,0,0,0
accept,0,0,0,0,0,0,0,0,0,0,0,1,0
discussion,0,0,0,0,0,0,1,0,0,0,0,0,0
unroyally,0,0,1,0,0,0,0,0,0,0,0,0,0
clad,2,0,0,0,0,0,0,0,0,0,0,0,0
bind,0,0,0,0,0,0,0,0,0,0,0,9,0
affair,0,0,0,0,0,0,3,0,0,0,0,0,0
mighty,5,0,0,0,0,0,0,0,0,0,0,0,0
relief,0,0,0,0,0,0,1,0,0,0,0,0,0
pour,0,0,0,0,0,0,0,0,0,0,0,4,0
tale,0,0,0,0,0,0,5,0,0,0,0,0,0
feeling,0,0,0,0,0,0,1,0,0,0,0,0,0
forget,0,0,0,0,0,0,0,0,0,0,0,11,0
tender,4,0,0,0,0,0,0,0,0,0,0,0,0
sympathy,0,0,0,0,0,0,2,0,0,0,0,0,0
maid,0,0,0,0,0,0,1,0,0,0,0,0,0
late,13,0,0,0,0,0,0,0,0,0,0,0,0
learn,0,0,0,0,0,0,0,0,0,0,0,7,0
remember,0,0,0,0,0,0,0,0,0,0,0,14,0
mock,9,0,0,0,0,0,0,0,0,0,0,1,0
liar,0,0,0,0,0,0,2,0,0,0,0,0,0
mother,0,0,0,0,0,0,12,0,0,0,0,0,0
pity,0,0,0,0,0,0,4,0,0,0,0,1,0
condition,0,0,0,0,0,0,3,0,0,0,0,1,0
craze,0,0,0,0,0,0,0,0,0,0,0,1,0
intellect,0,0,0,0,0,0,2,0,0,0,0,0,0
womanly,1,0,0,0,0,0,0,0,0,0,0,0,0
widow,0,0,0,0,0,0,1,0,0,0,0,0,0
consequently,0,0,2,0,0,0,0,0,0,0,0,0,0
enable,0,0,0,0,0,0,0,0,0,0,0,1,0
unfortunate,4,0,0,0,0,0,0,0,0,0,0,0,0
demented,1,0,0,0,0,0,0,0,0,0,0,0,0
keeper,0,0,0,0,0,0,1,0,0,0,0,0,0
order,0,0,0,0,0,0,5,0,0,0,0,7,0
measure,0,0,0,0,0,0,2,0,0,0,0,0,0
return,0,0,0,0,0,0,8,0,0,0,0,12,0
reference,0,0,0,0,0,0,2,0,0,0,0,0,0
neighbour,0,0,0,0,0,0,2,0,0,0,0,1,0
town,0,0,0,0,0,0,4,0,0,0,0,0,0
inquiry,0,0,0,0,0,0,1,0,0,0,0,0,0
line,0,0,0,0,0,0,7,0,0,0,0,1,0
familiar,2,0,0,0,0,0,0,0,0,0,0,0,0
earnestly,0,0,2,0,0,0,0,0,0,0,0,0,0
simply,0,0,6,0,0,0,0,0,0,0,0,0,0
court,0,0,0,0,0,0,11,0,0,0,0,0,0
conversation,0,0,0,0,0,0,5,0,0,0,0,0,0
change,0,0,0,0,0,0,3,0,0,0,0,11,0
topic,0,0,0,0,0,0,2,0,0,0,0,0,0
interest,0,0,0,0,0,0,7,0,0,0,0,0,0
woman,0,0,0,0,0,0,44,0,0,0,0,0,0
mightily,0,0,4,0,0,0,0,0,0,0,0,0,0
puzzle,0,0,0,0,0,0,1,0,0,0,0,1,0
proceed,0,0,0,0,0,0,0,0,0,0,0,8,0
cooking,0,0,0,0,0,0,3,0,0,0,0,0,0
contrive,0,0,0,0,0,0,0,0,0,0,0,4,0
device,0,0,0,0,0,0,4,0,0,0,0,0,0
betray,0,0,0,0,0,0,0,0,0,0,0,10,0
secret,2,0,0,0,0,0,3,0,0,0,0,0,0
cattle,0,0,0,0,0,0,1,0,0,0,0,0,0
concern,0,0,0,0,0,0,1,0,0,0,0,5,0
result,0,0,0,0,0,0,6,0,0,0,0,1,0
guess,0,0,0,0,0,0,1,0,0,0,0,0,0
shepherd,0,0,0,0,0,0,1,0,0,0,0,0,0
error,0,0,0,0,0,0,2,0,0,0,0,0,0
mill,0,0,0,0,0,0,1,0,0,0,0,0,0
weaver,0,0,0,0,0,0,3,0,0,0,0,0,0
tinker,0,0,0,0,0,0,7,0,0,0,0,0,0
smith,0,0,0,0,0,0,1,0,0,0,0,0,0
tradesman,0,0,0,0,0,0,2,0,0,0,0,0,0
jail,0,0,0,0,0,0,10,0,0,0,0,1,0
charitable,2,0,0,0,0,0,0,0,0,0,0,0,0
retreat,0,0,0,0,0,0,1,0,0,0,0,2,0
baffle,0,0,0,0,0,0,0,0,0,0,0,2,0
altogether,0,0,3,0,0,0,0,0,0,0,0,0,0
argue,0,0,0,0,0,0,0,0,0,0,0,4,0
narrow,3,0,0,0,0,0,0,0,0,0,0,1,0
domestic,1,0,0,0,0,0,0,0,0,0,0,0,0
right,9,0,7,0,0,3,7,0,0,0,0,3,0
track,0,0,0,0,0,0,2,0,0,0,0,1,0
servant,0,0,0,0,0,0,21,0,0,0,0,0,0
lead,0,0,0,0,0,0,0,0,0,0,0,11,0
discouraging,1,0,0,0,0,0,0,0,0,0,0,0,0
subject,0,0,0,0,0,0,6,0,0,0,0,0,0
sweeping,0,0,0,0,0,0,1,0,0,0,0,0,0
appear,0,0,0,0,0,0,0,0,0,0,0,8,0
fire,0,0,0,0,0,0,15,0,0,0,0,0,0
building,0,0,0,0,0,0,2,0,0,0,0,0,0
fail,0,0,0,0,0,0,0,0,0,0,0,11,0
scrubbing,0,0,0,0,0,0,1,0,0,0,0,0,0
scouring,0,0,0,0,0,0,1,0,0,0,0,0,0
enthusiasm,0,0,0,0,0,0,2,0,0,0,0,0,0
goodwife,0,0,0,0,0,0,5,0,0,0,0,0,0
perishing,2,0,0,0,0,0,0,0,0,0,0,0,0
hope,0,0,0,0,0,0,7,0,0,0,0,5,0
form,0,0,0,0,0,0,3,0,0,0,0,3,0
vast,7,0,0,0,0,0,0,0,0,0,0,0,0
hunt,0,0,0,0,0,0,0,0,0,0,0,5,0
proud,5,0,0,0,0,0,0,0,0,0,0,0,0
devious,2,0,0,0,0,0,0,0,0,0,0,0,0
shrewdness,0,0,0,0,0,0,1,0,0,0,0,0,0
tact,0,0,0,0,0,0,1,0,0,0,0,0,0
accomplish,0,0,0,0,0,0,0,0,0,0,0,5,0
tongue,0,0,0,0,0,0,13,0,0,0,0,0,0
chance,0,0,0,0,0,0,7,0,0,0,0,0,0
inspire,0,0,0,0,0,0,0,0,0,0,0,3,0
gnaw,0,0,0,0,0,0,0,0,0,0,0,1,0
fragrant,1,0,0,0,0,0,0,0,0,0,0,0,0
smell,0,0,0,0,0,0,1,0,0,0,0,0,0
sputter,0,0,0,0,0,0,0,0,0,0,0,1,0
pot,1,0,0,0,0,0,3,0,0,0,0,0,0
pan,0,0,0,0,0,0,2,0,0,0,0,0,0
loose,2,0,1,0,0,0,0,0,0,0,0,3,0
deliver,0,0,0,0,0,0,0,0,0,0,0,12,0
eloquent,2,0,0,0,0,0,0,0,0,0,0,0,0
dissertation,0,0,0,0,0,0,1,0,0,0,0,0,0
certain,3,0,0,0,0,0,0,0,0,0,0,0,0
toothsome,1,0,0,0,0,0,0,0,0,0,0,0,0
dish,0,0,0,0,0,0,5,0,0,0,0,0,0
holpen,0,0,0,0,0,0,0,0,0,0,0,1,0
broaden,0,0,0,0,0,0,0,0,0,0,0,1,0
bill,0,0,0,0,0,0,2,0,0,0,0,0,0
animation,0,0,0,0,0,0,1,0,0,0,0,0,0
fine,6,0,0,0,0,0,2,0,0,0,0,1,0
one,0,0,0,0,0,0,6,0,0,0,0,0,0
withal,1,0,0,0,0,0,0,0,0,0,0,0,0
table,0,0,0,0,0,0,6,0,0,0,0,0,0
great,39,0,0,0,0,0,0,0,0,0,0,0,0
rag,0,0,0,0,0,0,12,0,0,0,0,1,0
outcast,1,0,0,0,0,0,1,0,0,0,0,0,0
serve,0,0,0,0,0,0,0,0,0,0,0,4,0
reason,0,0,0,0,0,0,4,0,0,0,0,1,0
astray,0,0,2,0,0,0,0,0,0,0,0,0,0
test,0,0,0,0,0,0,1,0,0,0,0,1,0
eagerness,0,0,0,0,0,0,1,0,0,0,0,0,0
prove,0,0,0,0,0,0,0,0,0,0,0,9,0
sagacity,0,0,0,0,0,0,1,0,0,0,0,0,0
hint,0,0,0,0,0,0,0,0,0,0,0,1,0
manufacture,0,0,0,0,0,0,0,0,0,0,0,1,0
choose,0,0,0,0,0,0,0,0,0,0,0,4,0
room,0,0,0,0,0,0,20,0,0,0,0,0,0
sign,0,0,0,0,0,0,10,0,0,0,0,0,0
mutter,0,0,0,0,0,0,0,0,0,0,0,16,0
english,7,0,0,0,0,0,0,0,0,0,0,0,0
commission,0,0,0,0,0,0,1,0,0,0,0,0,0
bygone,1,0,0,0,0,0,0,0,0,0,0,0,0
dignity,0,0,0,0,0,0,9,0,0,0,0,0,0
undertake,0,0,0,0,0,0,0,0,0,0,0,1,0
office,0,0,0,0,0,0,4,0,0,0,0,0,0
assume,0,0,0,0,0,0,0,0,0,0,0,2,0
cake,0,0,0,0,0,0,2,0,0,0,0,0,0
