word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PRON,PUNCT,SCONJ,SYM,VERB,X
zenith,0,0,0,0,0,0,1,0,0,0,0,0,0,0
absolutely,0,0,4,0,0,0,0,0,0,0,0,0,0,0
cloudless,1,0,0,0,0,0,0,0,0,0,0,0,0,0
alarm,0,0,0,0,0,0,2,0,0,0,0,0,3,0
act,0,0,0,0,0,0,0,0,0,0,0,0,11,0
wisely,0,0,4,0,0,0,0,0,0,0,0,0,0,0
trust,0,0,0,0,0,0,0,0,0,0,0,0,3,0
deceitful,1,0,0,0,0,0,0,0,0,0,0,0,0,0
barometer,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ominous,2,0,0,0,0,0,0,0,0,0,0,0,0,0
warning,0,0,0,0,0,0,1,0,0,0,0,0,0,0
neglect,0,0,0,0,0,0,0,0,0,0,0,0,1,0
taste,0,0,0,0,0,0,1,0,0,0,0,0,1,0
condense,0,0,0,0,0,0,0,0,0,0,0,0,1,0
glacier,0,0,0,0,0,0,1,0,0,0,0,0,0,0
produce,0,0,0,0,0,0,0,0,0,0,0,0,6,0
violence,0,0,0,0,0,0,13,0,0,0,0,0,0,0
cause,0,0,0,0,0,0,11,0,0,0,0,0,11,0
polar,1,0,0,0,0,0,0,0,0,0,0,0,0,0
equatorial,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cyclone,0,0,0,0,0,0,2,0,0,0,0,0,0,0
tornado,0,0,0,0,0,0,2,0,0,0,0,0,0,0
multiply,0,0,0,0,0,0,0,0,0,0,0,0,1,0
variety,0,0,0,0,0,0,3,0,0,0,0,0,0,0
match,0,0,0,0,0,0,1,0,0,0,0,0,0,0
unclouded,1,0,0,0,0,0,0,0,0,0,0,0,0,0
faith,0,0,0,0,0,0,3,0,0,0,0,0,0,0
glass,0,0,0,0,0,0,2,0,0,0,0,0,0,0
prudence,0,0,0,0,0,0,4,0,0,0,0,0,0,0
suggest,0,0,0,0,0,0,0,0,0,0,0,0,2,0
darken,0,0,0,0,0,0,0,0,0,0,0,0,1,0
haul,0,0,0,0,0,0,0,0,0,0,0,0,4,0
foresail,0,0,0,0,0,0,2,0,0,0,0,0,0,0
brigantine,0,0,0,0,0,0,1,0,0,0,0,0,0,0
jib,0,0,0,0,0,0,3,0,0,0,0,0,0,0
boom,0,0,0,0,0,0,2,0,0,0,0,0,1,0
midnight,0,0,0,0,0,0,1,0,0,0,0,0,0,0
freshen,0,0,0,0,0,0,0,0,0,0,0,0,1,0
cracking,0,0,0,0,0,0,1,0,0,0,0,0,0,0
rattling,0,0,0,0,0,0,1,0,0,0,0,0,0,0
cordage,0,0,0,0,0,0,1,0,0,0,0,0,0,0
groaning,0,0,0,0,0,0,1,0,0,0,0,0,0,0
timber,0,0,0,0,0,0,1,0,0,0,0,0,0,0
awaken,0,0,0,0,0,0,0,0,0,0,0,0,5,0
officer,0,0,0,0,0,0,7,0,0,0,0,0,0,0
breach,0,0,0,0,0,0,2,0,0,0,0,0,0,0
face,0,0,0,0,0,0,23,0,0,0,0,0,0,0
fix,0,0,0,0,0,0,0,0,0,0,0,0,9,0
troubled,1,0,0,0,0,0,0,0,0,0,0,0,0,0
upstairs,0,0,1,0,0,0,0,0,0,0,0,0,0,0
hurry,0,0,0,0,0,0,1,0,0,0,0,0,2,0
beg,0,0,0,0,0,0,0,0,0,0,0,0,6,0
sweep,0,0,0,0,0,0,0,0,0,0,0,0,7,0
stem,0,0,0,0,0,0,3,0,0,0,0,0,0,0
stern,1,0,0,0,0,0,3,0,0,0,0,0,0,0
noise,0,0,0,0,0,0,7,0,0,0,0,0,0,0
audible,2,0,0,0,0,0,0,0,0,0,0,0,0,0
disobey,0,0,0,0,0,0,0,0,0,0,0,0,1,0
entreaty,0,0,0,0,0,0,1,0,0,0,0,0,0,0
redouble,0,0,0,0,0,0,0,0,0,0,0,0,7,0
bend,0,0,0,0,0,0,2,0,0,0,0,0,4,0
beneath,0,13,0,0,0,0,0,0,0,0,0,0,0,0
weight,0,0,0,0,0,0,3,0,0,0,0,0,0,0
shout,0,0,0,0,0,0,1,0,0,0,0,0,4,0
lower,0,0,0,0,0,0,0,0,0,0,0,0,1,0
topsail,0,0,0,0,0,0,1,0,0,0,0,0,0,0
wonder,0,0,0,0,0,0,5,0,0,0,0,0,5,0
half,0,0,11,0,20,0,6,0,0,0,0,0,0,0
terrify,0,0,0,0,0,0,0,0,0,0,0,0,2,0
admiration,0,0,0,0,0,0,5,0,0,0,0,0,0,0
spectacle,0,0,0,0,0,0,9,0,0,0,0,0,0,0
dull,3,0,0,0,0,0,0,0,0,0,0,0,0,0
hissing,0,0,0,0,0,0,1,0,0,0,0,0,0,0
funnel,0,0,0,0,0,0,1,0,0,0,0,0,0,0
safety,0,0,0,0,0,0,6,0,0,0,0,0,0,0
valve,0,0,0,0,0,0,1,0,0,0,0,0,0,0
whistle,0,0,0,0,0,0,6,0,0,0,0,0,0,0
sound,1,0,0,0,0,0,9,0,0,0,0,0,3,0
unnaturally,0,0,1,0,0,0,0,0,0,0,0,0,0,0
loud,9,0,0,0,0,0,0,0,0,0,0,0,0,0
frightful,4,0,0,0,0,0,0,0,0,0,0,0,0,0
pitch,0,0,0,0,0,0,1,0,0,0,0,0,6,0
overturn,0,0,0,0,0,0,0,0,0,0,0,0,1,0
wheel,0,0,0,0,0,0,11,0,0,0,0,0,0,0
unexpected,7,0,0,0,0,0,0,0,0,0,0,0,0,0
tiller,0,0,0,0,0,0,1,0,0,0,0,0,0,0
obey,0,0,0,0,0,0,0,0,0,0,0,0,6,0
helm,0,0,0,0,0,0,1,0,0,0,0,0,0,0
rush,0,0,0,0,0,0,1,0,0,0,0,0,11,0
bridge,0,0,0,0,0,0,17,0,0,0,0,0,0,0
heel,0,0,0,0,0,0,0,0,0,0,0,0,1,0
engine,0,0,0,0,0,0,8,0,0,0,0,0,0,0
engineer,0,0,0,0,0,0,1,0,0,0,0,0,0,0
room,0,0,0,0,0,0,11,0,0,0,0,0,0,0
piston,0,0,0,0,0,0,1,0,0,0,0,0,0,0
cylinder,0,0,0,0,0,0,1,0,0,0,0,0,0,0
powerless,3,0,0,0,0,0,0,0,0,0,0,0,0,0
driver,0,0,0,0,0,0,1,0,0,0,0,0,0,0
bent,2,0,0,0,0,0,0,0,0,0,0,0,0,0
entangle,0,0,0,0,0,0,0,0,0,0,0,0,1,0
extricate,0,0,0,0,0,0,0,0,0,0,0,0,4,0
accident,0,0,0,0,0,0,12,0,0,0,0,0,0,0
remedie,0,0,0,0,0,0,0,0,0,0,0,0,1,0
seek,0,0,0,0,0,0,0,0,0,0,0,0,7,0
auxiliary,0,0,0,0,0,0,1,0,0,0,0,0,0,0
enemy,0,0,0,0,0,0,1,0,0,0,0,0,0,0
retire,0,0,0,0,0,0,0,0,0,0,0,0,5,0
firm,5,0,0,0,0,0,0,0,0,0,0,0,0,0
saloon,0,0,0,0,0,0,4,0,0,0,0,0,0,0
fight,0,0,0,0,0,0,1,0,0,0,0,0,0,0
insist,0,0,0,0,0,0,0,0,0,0,0,0,4,0
master,0,0,0,0,0,0,9,0,0,0,0,0,0,0
situation,0,0,0,0,0,0,5,0,0,0,0,0,0,0
desperate,1,0,0,0,0,0,0,0,0,0,0,0,0,0
authoritative,1,0,0,0,0,0,0,0,0,0,0,0,0,0
understand,0,0,0,0,0,0,0,0,0,0,0,0,16,0
example,0,0,0,0,0,0,2,0,0,0,0,0,0,0
obedience,0,0,0,0,0,0,1,0,0,0,0,0,0,0
rejoin,0,0,0,0,0,0,0,0,0,0,0,0,13,0
denouement,0,0,0,0,0,0,2,0,0,0,0,0,0,0
energetic,2,0,0,0,0,0,0,0,0,0,0,0,0,0
boatswain,0,0,0,0,0,0,1,0,0,0,0,0,0,0
king,0,0,0,0,0,0,3,0,0,0,0,0,0,0
roarer,0,0,0,0,0,0,0,0,0,0,0,0,1,0
silence,0,0,0,0,0,0,10,0,0,0,0,0,0,0
peril,0,0,0,0,0,0,5,0,0,0,0,0,0,0
mainsail,0,0,0,0,0,0,2,0,0,0,0,0,0,0
brace,0,0,0,0,0,0,0,0,0,0,0,0,1,0
obliquely,0,0,1,0,0,0,0,0,0,0,0,0,0,0
direct,4,0,0,0,0,0,0,0,0,0,0,0,5,0
swift,1,0,0,0,0,0,0,0,0,0,0,0,0,0
horse,0,0,0,0,0,0,72,0,0,0,0,0,0,0
spur,0,0,0,0,0,0,3,0,0,0,0,0,0,0
broadside,0,0,0,0,0,0,1,0,0,0,0,0,0,0
billow,0,0,0,0,0,0,3,0,0,0,0,0,0,0
resist,0,0,0,0,0,0,0,0,0,0,0,0,2,0
solid,5,0,0,0,0,0,0,0,0,0,0,0,0,0
engulf,0,0,0,0,0,0,0,0,0,0,0,0,2,0
alternative,0,0,0,0,0,0,1,0,0,0,0,0,0,0
alter,0,0,0,0,0,0,0,0,0,0,0,0,5,0
stay,0,0,0,0,0,0,0,0,0,0,0,0,5,0
shroud,0,0,0,0,0,0,2,0,0,0,0,0,0,0
remainder,0,0,0,0,0,0,2,0,0,0,0,0,0,0
spend,0,0,0,0,0,0,0,0,0,0,0,0,4,0
delusive,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tremble,0,0,0,0,0,0,0,0,0,0,0,0,5,0
plunge,0,0,0,0,0,0,1,0,0,0,0,0,2,0
seize,0,0,0,0,0,0,0,0,0,0,0,0,9,0
hatchet,0,0,0,0,0,0,5,0,0,0,0,0,0,0
mainmast,0,0,0,0,0,0,1,0,0,0,0,0,0,0
gigantic,6,0,0,0,0,0,0,0,0,0,0,0,0,0
steady,1,0,0,0,0,0,0,0,0,0,0,0,2,0
fearfully,0,0,1,0,0,0,0,0,0,0,0,0,0,0
toss,0,0,0,0,0,0,0,0,0,0,0,0,2,0
short,10,0,0,0,0,0,0,0,0,0,0,0,0,0
forestaysail,0,0,0,0,0,0,1,0,0,0,0,0,0,0
gale,0,0,0,0,0,0,2,0,0,0,0,0,0,0
easy,6,0,0,0,0,0,0,0,0,0,0,0,0,0
succeed,0,0,0,0,0,0,0,0,0,0,0,0,14,0
mere,7,0,0,0,0,0,0,0,0,0,0,0,0,0
shred,0,0,0,0,0,0,1,0,0,0,0,0,0,0
inconceivable,1,0,0,0,0,0,0,0,0,0,0,0,0,0
rapidity,0,0,0,0,0,0,3,0,0,0,0,0,0,0
swiftness,0,0,0,0,0,0,1,0,0,0,0,0,0,0
advance,0,0,0,0,0,0,3,0,0,0,0,0,3,0
bury,0,0,0,0,0,0,0,0,0,0,0,0,6,0
depth,0,0,0,0,0,0,6,0,0,0,0,0,0,0
pace,0,0,0,0,0,0,5,0,0,0,0,0,1,0
enormous,7,0,0,0,0,0,0,0,0,0,0,0,0,0
leap,0,0,0,0,0,0,1,0,0,0,0,0,4,0
imminent,3,0,0,0,0,0,0,0,0,0,0,0,0,0
angry,2,0,0,0,0,0,0,0,0,0,0,0,0,0
alarming,1,0,0,0,0,0,0,0,0,0,0,0,0,0
amid,0,4,0,0,0,0,0,0,0,0,0,0,0,0
dreadful,2,0,0,0,0,0,0,0,0,0,0,0,0,0
alternation,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ensue,0,0,0,0,0,0,0,0,0,0,0,0,1,0
post,0,0,0,0,0,0,5,0,0,0,0,0,1,0
food,0,0,0,0,0,0,7,0,0,0,0,0,0,0
impassive,1,0,0,0,0,0,0,0,0,0,0,0,0,0
betray,0,0,0,0,0,0,0,0,0,0,0,0,3,0
symptom,0,0,0,0,0,0,3,0,0,0,0,0,0,0
torture,0,0,0,0,0,0,1,0,0,0,0,0,1,0
anxiety,0,0,0,0,0,0,4,0,0,0,0,0,0,0
pierce,0,0,0,0,0,0,0,0,0,0,0,0,4,0
thick,14,0,0,0,0,0,0,0,0,0,0,0,0,0
enshroud,0,0,0,0,0,0,0,0,0,0,0,0,1,0
lessen,0,0,0,0,0,0,0,0,0,0,0,0,3,0
thunderbolt,0,0,0,0,0,0,2,0,0,0,0,0,0,0
mid,1,0,0,0,0,0,0,0,0,0,0,0,0,0
frankly,0,0,2,0,0,0,0,0,0,0,0,0,0,0
coolness,0,0,0,0,0,0,3,0,0,0,0,0,0,0
prepare,0,0,0,0,0,0,0,0,0,0,0,0,9,0
lord,0,0,0,0,0,0,3,0,0,0,0,0,0,0
inopportune,1,0,0,0,0,0,0,0,0,0,0,0,0,0
atmospheric,1,0,0,0,0,0,0,0,0,0,0,0,0,0
interesting,4,0,0,0,0,0,0,0,0,0,0,0,0,0
comparison,0,0,0,0,0,0,1,0,0,0,0,0,0,0
rectilinear,1,0,0,0,0,0,0,0,0,0,0,0,0,0
calmly,0,0,2,0,0,0,0,0,0,0,0,0,0,0
await,0,0,0,0,0,0,0,0,0,0,0,0,5,0
fatalism,0,0,0,0,0,0,1,0,0,0,0,0,0,0
decrease,0,0,0,0,0,0,0,0,0,0,0,0,2,0
slightly,0,0,3,0,0,0,0,0,0,0,0,0,0,0
damp,4,0,0,0,0,0,0,0,0,0,0,0,0,0
gleam,0,0,0,0,0,0,3,0,0,0,0,0,0,0
light,4,0,0,0,0,0,12,0,0,0,0,0,5,0
reveal,0,0,0,0,0,0,0,0,0,0,0,0,3,0
distant,6,0,3,0,0,0,0,0,0,0,0,0,0,0
breaker,0,0,0,0,0,0,6,0,0,0,0,0,0,0
height,0,0,0,0,0,0,9,0,0,0,0,0,0,0
rebound,0,0,0,0,0,0,1,0,0,0,0,0,0,0
bank,0,0,0,0,0,0,24,0,0,0,0,0,0,0
mate,0,0,0,0,0,0,2,0,0,0,0,0,0,0
opening,0,0,0,0,0,0,3,0,0,0,0,0,0,0
tide,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ride,0,0,0,0,0,0,1,0,0,0,0,0,3,0
veil,0,0,0,0,0,0,2,0,0,0,0,0,1,0
quiet,5,0,0,0,0,0,0,0,0,0,0,0,0,0
basin,0,0,0,0,0,0,2,0,0,0,0,0,0,0
comparative,1,0,0,0,0,0,0,0,0,0,0,0,0,0
summon,0,0,0,0,0,0,0,0,0,0,0,0,3,0
perish,0,0,0,0,0,0,0,0,0,0,0,0,2,0
charge,0,0,0,0,0,0,4,0,0,0,0,0,0,0
moistened,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cable,0,0,0,0,0,0,2,0,0,0,0,0,0,0
sandbank,0,0,0,0,0,0,1,0,0,0,0,0,0,0
abundance,0,0,0,0,0,0,5,0,0,0,0,0,0,0
float,0,0,0,0,0,0,0,0,0,0,0,0,3,0
dangerous,9,0,0,0,0,0,0,0,0,0,0,0,0,0
bar,0,0,0,0,0,0,6,0,0,0,0,0,1,0
terrific,1,0,0,0,0,0,0,0,0,0,0,0,0,0
alternately,0,0,2,0,0,0,0,0,0,0,0,0,0,0
dry,7,0,0,0,0,0,0,0,0,0,0,0,4,0
infallibly,0,0,1,0,0,0,0,0,0,0,0,0,0,0
graze,0,0,0,0,0,0,0,0,0,0,0,0,5,0
expedient,1,0,0,0,0,0,1,0,0,0,0,0,0,0
oil,0,0,0,0,0,0,5,0,0,0,0,0,0,0
successfully,0,0,2,0,0,0,0,0,0,0,0,0,0,0
allay,0,0,0,0,0,0,0,0,0,0,0,0,1,0
sheet,0,0,0,0,0,0,5,0,0,0,0,0,0,0
effect,0,0,0,0,0,0,4,0,0,0,0,0,1,0
immediate,3,0,0,0,0,0,0,0,0,0,0,0,0,0
temporary,3,0,0,0,0,0,0,0,0,0,0,0,0,0
smooth,2,0,0,0,0,0,0,0,0,0,0,0,0,0
surface,0,0,0,0,0,0,3,0,0,0,0,0,0,0
woe,0,0,0,0,0,0,1,0,0,0,0,0,0,0
bark,0,0,0,0,0,0,7,0,0,0,0,0,3,0
cask,0,0,0,0,0,0,2,0,0,0,0,0,0,0
strength,0,0,0,0,0,0,10,0,0,0,0,0,0,0
knock,0,0,0,0,0,0,0,0,0,0,0,0,1,0
larboard,0,0,0,0,0,0,1,0,0,0,0,0,0,0
starboard,0,0,0,0,0,0,2,0,0,0,0,0,0,0
pour,0,0,0,0,0,0,0,0,0,0,0,0,3,0
prosper,0,0,0,0,0,0,0,0,0,0,0,0,2,0
barrel,0,0,0,0,0,0,3,0,0,0,0,0,0,0
upside,0,0,2,0,0,0,0,0,0,0,0,0,0,0
instantly,0,0,6,0,0,0,0,0,0,0,0,0,0,0
magic,0,0,0,0,0,0,1,0,0,0,0,0,0,0
foam,0,0,0,0,0,0,0,0,0,0,0,0,2,0
level,2,0,0,0,0,0,2,0,0,0,0,0,1,0
formidable,4,0,0,0,0,0,0,0,0,0,0,0,0,0
forth,0,0,4,0,0,0,0,0,0,0,0,0,0,0
tower,0,0,0,0,0,0,0,0,0,0,0,0,2,0
securely,0,0,1,0,0,0,0,0,0,0,0,0,0,0
moorage,0,0,0,0,0,0,1,0,0,0,0,0,0,0
fathom,0,0,0,0,0,0,4,0,0,0,0,0,0,0
granite,0,0,0,0,0,0,2,0,0,0,0,0,0,0
afford,0,0,0,0,0,0,0,0,0,0,0,0,2,0
creek,0,0,0,0,0,0,9,0,0,0,0,0,0,0
shelter,0,0,0,0,0,0,6,0,0,0,0,0,2,0
circular,1,0,0,0,0,0,0,0,0,0,0,0,0,0
outside,0,1,4,0,0,0,0,0,0,0,0,0,0,0
open,9,0,0,0,0,0,0,0,0,0,0,0,12,0
grasp,0,0,0,0,0,0,0,0,0,0,0,0,6,0
recompense,0,0,0,0,0,0,1,0,0,0,0,0,0,0
suspect,0,0,0,0,0,0,0,0,0,0,0,0,2,0
grave,5,0,0,0,0,0,0,0,0,0,0,0,0,0
important,7,0,0,0,0,0,0,0,0,0,0,0,0,0
regain,0,0,0,0,0,0,0,0,0,0,0,0,3,0
determine,0,0,0,0,0,0,0,0,0,0,0,0,6,0
position,0,0,0,0,0,0,6,0,0,0,0,0,0,0
repair,0,0,0,0,0,0,2,0,0,0,0,0,11,0
injury,0,0,0,0,0,0,5,0,0,0,0,0,0,0
dive,0,0,0,0,0,0,1,0,0,0,0,0,1,0
report,0,0,0,0,0,0,7,0,0,0,0,0,0,0
branch,0,0,0,0,0,0,21,0,0,0,0,0,0,0
jam,0,0,0,0,0,0,0,0,0,0,0,0,1,0
rotation,0,0,0,0,0,0,1,0,0,0,0,0,0,0
damage,0,0,0,0,0,0,2,0,0,0,0,0,0,0
skilful,2,0,0,0,0,0,0,0,0,0,0,0,0,0
workman,0,0,0,0,0,0,3,0,0,0,0,0,0,0
mature,1,0,0,0,0,0,0,0,0,0,0,0,0,0
reflection,0,0,0,0,0,0,5,0,0,0,0,0,0,0
determination,0,0,0,0,0,0,2,0,0,0,0,0,0,0
cruise,0,0,0,0,0,0,0,0,0,0,0,0,1,0
decision,0,0,0,0,0,0,4,0,0,0,0,0,0,0
cease,0,0,0,0,0,0,0,0,0,0,0,0,6,0
manageable,1,0,0,0,0,0,0,0,0,0,0,0,0,0
preparation,0,0,0,0,0,0,5,0,0,0,0,0,0,0
outspread,0,0,0,0,0,0,0,0,0,0,0,0,1,0
alongside,0,1,0,0,0,0,0,0,0,0,0,0,0,0
hiding,0,0,0,0,0,0,2,0,0,0,0,0,0,0
runaway,1,0,0,0,0,0,0,0,0,0,0,0,0,0
enchanting,1,0,0,0,0,0,0,0,0,0,0,0,0,0
stratified,1,0,0,0,0,0,0,0,0,0,0,0,0,0
richly,0,0,1,0,0,0,0,0,0,0,0,0,0,0
carpet,0,0,0,0,0,0,3,0,0,0,0,0,1,0
verdure,0,0,0,0,0,0,3,0,0,0,0,0,0,0
innumerable,2,0,0,0,0,0,0,0,0,0,0,0,0,0
kangaroo,0,0,0,0,0,0,9,0,0,0,0,0,0,0
jump,0,0,0,0,0,0,0,0,0,0,0,0,3,0
wood,0,0,0,0,0,0,22,0,0,0,0,0,0,0
minutely,0,0,1,0,0,0,0,0,0,0,0,0,0,0
unexplored,1,0,0,0,0,0,0,0,0,0,0,0,0,0
complain,0,0,0,0,0,0,0,0,0,0,0,0,5,0
inseparable,1,0,0,0,0,0,0,0,0,0,0,0,0,0
generally,0,0,2,0,0,0,0,0,0,0,0,0,0,0
accompany,0,0,0,0,0,0,0,0,0,0,0,0,11,0
painstaking,1,0,0,0,0,0,0,0,0,0,0,0,0,0
exploration,0,0,0,0,0,0,1,0,0,0,0,0,0,0
exact,7,0,0,0,0,0,0,0,0,0,0,0,0,0
terminate,0,0,0,0,0,0,0,0,0,0,0,0,3,0
vestige,0,0,0,0,0,0,2,0,0,0,0,0,0,0
surprising,2,0,0,0,0,0,0,0,0,0,0,0,0,0
occurrence,0,0,0,0,0,0,2,0,0,0,0,0,0,0
scatter,0,0,0,0,0,0,0,0,0,0,0,0,7,0
brig,0,0,0,0,0,0,1,0,0,0,0,0,0,0
scent,0,0,0,0,0,0,1,0,0,0,0,0,1,0
vulture,0,0,0,0,0,0,1,0,0,0,0,0,0,0
body,0,0,0,0,0,0,7,0,0,0,0,0,0,0
pounce,0,0,0,0,0,0,0,0,0,0,0,0,1,0
small,8,0,0,0,0,0,0,0,0,0,0,0,0,0
drag,0,0,0,0,0,0,1,0,0,0,0,0,20,0
viz,0,0,0,0,0,0,0,0,0,0,0,0,0,2
river,0,0,0,0,0,0,38,0,0,0,0,0,0,0
intersect,0,0,0,0,0,0,0,0,0,0,0,0,1,0
flow,0,0,0,0,0,0,0,0,0,0,0,0,3,0
uninhabited,3,0,0,0,0,0,0,0,0,0,0,0,0,0
uninhabitable,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mouth,0,0,0,0,0,0,1,0,0,0,0,0,0,0
activity,0,0,0,0,0,0,2,0,0,0,0,0,0,0
fragile,2,0,0,0,0,0,0,0,0,0,0,0,0,0
bottle,0,0,0,0,0,0,3,0,0,0,0,0,0,0
busy,2,0,0,0,0,0,0,0,0,0,0,0,2,0
thoroughfare,0,0,0,0,0,0,1,0,0,0,0,0,0,0
impossibility,0,0,0,0,0,0,1,0,0,0,0,0,0,0
illogical,2,0,0,0,0,0,0,0,0,0,0,0,0,0
captivity,0,0,0,0,0,0,3,0,0,0,0,0,0,0
prosecute,0,0,0,0,0,0,0,0,0,0,0,0,1,0
unsuccessful,1,0,0,0,0,0,0,0,0,0,0,0,0,0
courageously,0,0,2,0,0,0,0,0,0,0,0,0,0,0
conscientiously,0,0,1,0,0,0,0,0,0,0,0,0,0,0
disheartened,1,0,0,0,0,0,0,0,0,0,0,0,0,0
deliverance,0,0,0,0,0,0,2,0,0,0,0,0,0,0
finally,0,0,2,0,0,0,0,0,0,0,0,0,0,0
irrevocably,0,0,2,0,0,0,0,0,0,0,0,0,0,0
judiciously,0,0,1,0,0,0,0,0,0,0,0,0,0,0
demonstrate,0,0,0,0,0,0,0,0,0,0,0,0,1,0
survivor,0,0,0,0,0,0,4,0,0,0,0,0,0,0
extremity,0,0,0,0,0,0,3,0,0,0,0,0,0,0
opportunity,0,0,0,0,0,0,3,0,0,0,0,0,0,0
hedge,0,0,0,0,0,0,1,0,0,0,0,0,1,0
coral,2,0,0,0,0,0,0,0,0,0,0,0,0,0
formation,0,0,0,0,0,0,2,0,0,0,0,0,0,0
belt,0,0,0,0,0,0,2,0,0,0,0,0,0,0
reef,0,0,0,0,0,0,2,0,0,0,0,0,0,0
cliff,0,0,0,0,0,0,3,0,0,0,0,0,0,0
bed,0,0,0,0,0,0,9,0,0,0,0,0,0,0
strata,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ladder,0,0,0,0,0,0,1,0,0,0,0,0,0,0
cramp,0,0,0,0,0,0,1,0,0,0,0,0,0,0
iron,0,0,0,0,0,0,5,0,0,0,0,0,0,0
partially,0,0,1,0,0,0,0,0,0,0,0,0,0,0
beat,0,0,0,0,0,0,0,0,0,0,0,0,8,0
equinoctial,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pretty,1,0,2,0,0,0,0,0,0,0,0,0,0,0
steep,3,0,0,0,0,0,0,0,0,0,0,0,0,0
path,0,0,0,0,0,0,9,0,0,0,0,0,0,0
climb,0,0,0,0,0,0,0,0,0,0,0,0,2,0
cat,0,0,0,0,0,0,1,0,0,0,0,0,0,0
leg,0,0,0,0,0,0,9,0,0,0,0,0,0,0
urchin,0,0,0,0,0,0,1,0,0,0,0,0,0,0
concern,0,0,0,0,0,0,5,0,0,0,0,0,0,0
assemble,0,0,0,0,0,0,0,0,0,0,0,0,1,0
elevation,0,0,0,0,0,0,1,0,0,0,0,0,0,0
uncultivated,1,0,0,0,0,0,0,0,0,0,0,0,0,0
shrub,0,0,0,0,0,0,5,0,0,0,0,0,0,0
bush,0,0,0,0,0,0,13,0,0,0,0,0,0,0
glen,0,0,0,0,0,0,1,0,0,0,0,0,0,0
lowland,0,0,0,0,0,0,1,0,0,0,0,0,0,0
inhabit,0,0,0,0,0,0,0,0,0,0,0,0,1,0
industry,0,0,0,0,0,0,2,0,0,0,0,0,0,0
presence,0,0,0,0,0,0,12,0,0,0,0,0,0,0
civilized,3,0,0,0,0,0,0,0,0,0,0,0,0,0
mill,0,0,0,0,0,0,4,0,0,0,0,0,0,0
windmill,0,0,0,0,0,0,1,0,0,0,0,0,0,0
assume,0,0,0,0,0,0,0,0,0,0,0,0,1,0
aspect,0,0,0,0,0,0,2,0,0,0,0,0,0,0
suddenly,0,0,10,0,0,0,0,0,0,0,0,0,0,0
sterility,0,0,0,0,0,0,1,0,0,0,0,0,0,0
cultivation,0,0,0,0,0,0,3,0,0,0,0,0,0,0
inclose,0,0,0,0,0,0,0,0,0,0,0,0,1,0
recent,6,0,0,0,0,0,0,0,0,0,0,0,0,0
clearing,0,0,0,0,0,0,1,0,0,0,0,0,0,0
bullock,0,0,0,0,0,0,38,0,0,0,0,0,0,0
surround,0,0,0,0,0,0,0,0,0,0,0,0,5,0
acacia,0,0,0,0,0,0,2,0,0,0,0,0,0,0
vast,13,0,0,0,0,0,0,0,0,0,0,0,0,0
plantation,0,0,0,0,0,0,1,0,0,0,0,0,0,0
gradually,0,0,6,0,0,0,0,0,0,0,0,0,0,0
cereal,0,0,0,0,0,0,1,0,0,0,0,0,0,0
acre,0,0,0,0,0,0,4,0,0,0,0,0,0,0
bristle,0,0,0,0,0,0,0,0,0,0,0,0,2,0
ear,0,0,0,0,0,0,7,0,0,0,0,0,0,0
corn,0,0,0,0,0,0,1,0,0,0,0,0,0,0
hay,0,0,0,0,0,0,1,0,0,0,0,0,0,0
rick,0,0,0,0,0,0,1,0,0,0,0,0,0,0
shape,0,0,0,0,0,0,2,0,0,0,0,0,0,0
hive,0,0,0,0,0,0,1,0,0,0,0,0,0,0
bloom,0,0,0,0,0,0,1,0,0,0,0,0,1,0
orchard,0,0,0,0,0,0,1,0,0,0,0,0,0,0
garden,0,0,0,0,0,0,1,0,0,0,0,0,0,0
useful,5,0,0,0,0,0,0,0,0,0,0,0,0,0
blend,0,0,0,0,0,0,0,0,0,0,0,0,1,0
distribute,0,0,0,0,0,0,0,0,0,0,0,0,1,0
comfortable,5,0,0,0,0,0,0,0,0,0,0,0,0,0
dwelling,0,0,0,0,0,0,4,0,0,0,0,0,0,0
crown,0,0,0,0,0,0,1,0,0,0,0,0,1,0
joyous,1,0,0,0,0,0,0,0,0,0,0,0,0,0
fan,0,0,0,0,0,0,0,0,0,0,0,0,1,0
move,0,0,0,0,0,0,0,0,0,0,0,0,4,0
pleasant,4,0,0,0,0,0,0,0,0,0,0,0,0,0
faced,1,0,0,0,0,0,0,0,0,0,0,0,0,0
age,0,0,0,0,0,0,6,0,0,0,0,0,0,0
warn,0,0,0,0,0,0,0,0,0,0,0,0,2,0
barking,0,0,0,0,0,0,3,0,0,0,0,0,0,0
dog,0,0,0,0,0,0,11,0,0,0,0,0,0,0
handsome,1,0,0,0,0,0,0,0,0,0,0,0,0,0
strapping,1,0,0,0,0,0,0,0,0,0,0,0,0,0
