word,ADJ,ADP,ADV,AUX,DET,NOUN,NUM,SCONJ,VERB,X
orogeny,0,0,0,0,0,9,0,0,0,1
western,68,0,0,0,0,0,0,0,0,0
northwesterly,1,0,0,0,0,0,0,0,0,0
collision,0,0,0,0,0,9,0,0,0,0
edge,0,0,0,0,0,13,0,0,1,0
american,32,0,0,0,0,0,0,0,0,0
complex,16,0,0,0,0,2,0,0,0,0
island,0,0,0,0,0,15,0,0,0,0
arc,0,0,0,0,0,6,0,0,0,0
exotic,1,0,0,0,0,0,0,0,0,0
terrane,0,0,0,0,0,10,0,0,0,0
differ,0,0,0,0,0,0,0,0,13,0
markedly,0,0,2,0,0,0,0,0,0,0
stratigraphy,0,0,0,0,0,1,0,0,0,0
paleomagnetism,0,0,0,0,0,1,0,0,0,0
paleontology,0,0,0,0,0,4,0,0,0,0
adjoin,0,0,0,0,0,0,0,0,2,0
crust,0,0,0,0,0,13,0,0,0,0
accrete,0,0,0,0,0,0,0,0,3,0
thrusting,0,0,0,0,0,1,0,0,0,0
eastward,1,0,2,0,0,0,0,0,0,0
direction,0,0,0,0,0,6,0,0,0,0
granitic,4,0,0,0,0,0,0,0,0,0
batholith,0,0,0,0,0,3,0,0,0,0
border,0,0,0,0,0,1,0,0,4,0
notable,14,0,0,0,0,0,0,0,0,0
episode,0,0,0,0,0,8,0,0,0,0
mesozoic,17,0,0,0,0,0,0,0,0,0
widely,0,0,22,0,0,0,0,0,0,0
distributed,1,0,0,0,0,0,0,0,0,0
part,0,0,0,0,0,28,0,0,0,0
percentage,0,0,0,0,0,1,0,0,0,0
sedimentary,18,0,0,0,0,0,0,0,0,0
shallow,22,0,0,0,0,0,0,0,0,0
invade,0,0,0,0,0,0,0,0,1,0
interior,3,0,0,0,0,17,0,0,0,0
drain,0,0,0,0,0,0,0,0,1,0
incursion,0,0,0,0,0,2,0,0,0,0
transgress,0,0,0,0,0,0,0,0,2,0
leave,0,0,0,0,0,6,0,0,11,0
bed,0,0,0,0,0,26,0,0,1,0
sandstone,0,0,0,0,0,23,0,0,0,0
ironstone,0,0,0,0,0,1,0,0,0,0
clay,0,0,0,0,0,19,0,0,0,0
limestone,0,0,0,0,0,37,0,0,0,0
transgression,0,0,0,0,0,3,0,0,0,0
flood,0,0,0,0,0,4,0,0,2,0
sharp,22,0,0,0,0,0,0,0,0,0
rise,0,0,0,0,0,13,0,0,8,0
resultant,1,0,0,0,0,0,0,0,1,0
worldwide,11,0,41,0,0,0,0,0,0,0
flooding,0,0,0,0,0,1,0,0,0,0
think,0,0,0,0,0,0,0,0,38,0
global,19,0,0,0,0,0,0,0,0,0
prevent,0,0,0,0,0,0,0,0,3,0
volume,0,0,0,0,0,7,0,0,0,0
sequester,0,0,0,0,0,0,0,0,1,0
sheet,0,0,0,0,0,3,0,0,0,0
relate,0,0,0,0,0,0,0,0,39,0
accelerated,1,0,0,0,0,0,0,0,0,0
spreading,0,0,0,0,0,7,0,0,0,0
attendant,1,0,0,0,0,0,0,0,0,0
enlargement,0,0,0,0,0,2,0,0,0,0
ridge,0,0,0,0,0,8,0,0,1,0
displace,0,0,0,0,0,0,0,0,4,0
enormous,8,0,0,0,0,0,0,0,0,0
seaway,0,0,0,0,0,23,0,0,0,0
way,0,0,0,0,0,15,0,0,0,0
widespread,15,0,0,0,0,0,0,0,0,0
deposition,0,0,0,0,0,17,0,0,0,0
black,11,0,0,0,0,0,0,0,0,0
shale,0,0,0,0,0,36,0,0,0,0
marl,0,0,0,0,0,10,0,0,0,0
lake,0,0,0,0,0,11,0,0,0,0
river,0,0,0,0,0,5,0,0,0,0
rich,18,0,0,0,0,0,0,0,0,0
alongside,0,2,0,0,0,0,0,0,0,0
substantial,1,0,0,0,0,0,0,0,0,0
involve,0,0,0,0,0,0,0,0,3,0
volcanism,0,0,0,0,0,6,0,0,0,0
plutonic,2,0,0,0,0,0,0,0,0,0
intrusion,0,0,0,0,0,5,0,0,0,0
emplacement,0,0,0,0,0,5,0,0,0,0
granite,1,0,0,0,0,3,0,0,0,0
andesite,0,0,0,0,0,1,0,0,0,0
basalt,0,0,0,0,0,10,0,0,0,0
initial,7,0,0,0,0,0,0,0,0,0
province,0,0,0,0,0,12,0,0,0,0
originally,0,0,12,0,0,0,0,0,0,0
square,8,0,0,0,0,0,0,0,0,0
despite,0,0,0,0,0,0,0,7,0,0
basaltic,4,0,0,0,0,0,0,0,0,0
material,0,0,0,0,0,20,0,0,0,0
extrude,0,0,0,0,0,0,0,0,2,0
short,59,0,2,0,0,0,0,0,0,0
lived,1,0,0,0,0,0,0,0,0,0
indian,2,0,0,0,0,0,0,0,0,0
subcontinent,0,0,0,0,0,1,0,0,0,0
suggest,0,0,0,0,0,0,0,0,79,0
inject,0,0,0,0,0,0,0,0,2,0
aerosol,0,0,0,0,0,2,0,0,0,0
atmosphere,0,0,0,0,0,4,0,0,0,0
trigger,0,0,0,0,0,0,0,0,3,0
timing,0,0,0,0,0,3,0,0,0,0
overlap,0,0,0,0,0,0,0,0,3,0
tertiary,3,0,0,0,0,0,0,0,0,0
play,0,0,0,0,0,0,0,0,3,0
role,0,0,0,0,0,7,0,0,0,0
body,0,0,0,0,0,78,0,0,0,0
portion,0,0,0,0,0,20,0,0,0,0
alpine,6,0,0,0,0,0,0,0,0,0
himalayan,4,0,0,0,0,0,0,0,0,0
peninsular,1,0,0,0,0,0,0,0,0,0
eurasian,4,0,0,0,0,0,0,0,0,0
chain,0,0,0,0,0,4,0,0,0,0
eliminate,0,0,0,0,0,0,0,0,6,0
name,0,0,0,0,0,7,0,0,27,0
austrian,2,0,0,0,0,0,0,0,0,0
sister,0,0,0,0,0,1,0,0,0,0
consort,0,0,0,0,0,2,0,0,0,0
god,0,0,0,0,0,1,0,0,0,0
tethyan,11,0,0,0,0,0,0,0,0,0
successively,0,0,2,0,0,0,0,0,0,0
occupy,0,0,0,0,0,0,0,0,9,0
paleo,2,0,0,0,0,0,0,0,0,0
converge,0,0,0,0,0,0,0,0,2,0
open,7,1,0,0,0,0,0,0,10,0
embayment,0,0,0,0,0,2,0,0,0,0
mediterranean,2,0,0,0,0,0,0,0,0,0
strip,0,0,0,0,0,1,0,0,3,0
cimmerian,2,0,0,0,0,0,0,0,0,0
detach,0,0,0,0,0,0,0,0,1,0
rotate,0,0,0,0,0,0,0,0,3,0
northward,1,0,4,0,0,0,0,0,0,0
evidence,0,0,0,0,0,57,0,0,2,0
preserve,0,0,0,0,0,0,0,0,44,0
incorporate,0,0,0,0,0,0,0,0,3,0
stretch,0,0,0,0,0,0,0,0,9,0
commonly,0,0,14,0,0,0,0,0,0,0
refer,0,0,0,0,0,0,0,0,12,0
simply,0,0,6,0,0,0,0,0,0,0
wake,0,0,0,0,0,1,0,0,1,0
breakup,0,0,0,0,0,4,0,0,0,0
gradual,7,0,0,0,0,0,0,0,0,0
opening,0,0,0,0,0,20,0,0,0,0
westward,0,0,4,0,0,0,0,0,0,0
heat,0,0,0,0,0,18,0,0,2,0
transport,0,0,0,0,0,1,0,0,0,0
control,0,0,0,0,0,4,0,0,3,0
merge,0,0,0,0,0,0,0,0,1,0
indicate,0,0,0,0,0,0,0,0,42,0
mixed,2,0,0,0,0,0,0,0,0,0
temperate,9,0,0,0,0,0,0,0,0,0
especially,0,0,24,0,0,0,0,0,0,0
facie,0,0,0,0,0,6,0,0,0,0
diverse,14,0,0,0,0,0,0,0,0,0
reef,0,0,0,0,0,22,0,0,0,0
one,0,0,0,0,0,9,0,0,0,0
construct,0,0,0,0,0,0,0,0,8,0
rudist,5,0,0,0,0,8,0,0,0,0
bivalve,1,0,0,0,0,28,0,0,0,0
turbidite,0,0,0,0,0,1,0,0,0,0
gravity,0,0,0,0,0,2,0,0,0,0
drive,0,0,0,0,0,1,0,0,1,0
fluidized,1,0,0,0,0,0,0,0,0,0
siliciclastic,1,0,0,0,0,0,0,0,0,0
silica,0,0,0,0,0,3,0,0,0,0
content,0,0,0,0,0,8,0,0,0,0
compressional,2,0,0,0,0,0,0,0,0,0
subduction,0,0,0,0,0,14,0,0,0,0
block,0,0,0,0,0,6,0,0,1,0
faulting,0,0,0,0,0,4,0,0,0,0
elevation,0,0,0,0,0,1,0,0,0,0
isolate,0,0,0,0,0,0,0,0,3,0
masse,0,0,0,0,0,2,0,0,0,0
relative,10,0,0,0,0,39,0,0,0,0
adjacent,4,0,0,0,0,0,0,0,0,0
african,3,0,0,0,0,0,0,0,0,0
deformation,0,0,0,0,0,7,0,0,0,0
contemporaneous,3,0,0,0,0,0,0,0,0,0
generation,0,0,0,0,0,1,0,0,0,0
fault,0,0,0,0,0,4,0,0,0,0
fold,0,0,0,0,0,1,0,0,1,0
grow,0,0,0,0,0,0,0,0,49,0
presence,0,0,0,0,0,27,0,0,0,0
ophiolite,0,0,0,0,0,2,0,0,0,0
package,0,0,0,0,0,2,0,0,0,0
section,0,0,0,0,0,14,0,0,0,0
thrust,0,0,0,0,0,1,0,0,1,0
intense,6,0,0,0,0,0,0,0,0,0
approach,0,0,0,0,0,0,0,0,7,0
tethy,0,0,0,0,0,1,0,0,0,0
balkan,1,0,0,0,0,0,0,0,0,0
state,0,0,0,0,0,7,0,0,4,0
finally,0,0,5,0,0,0,0,0,0,0
rest,0,0,0,0,0,7,0,0,2,0
creation,0,0,0,0,0,2,0,0,0,0
extend,0,0,0,0,0,0,0,0,25,0
northwest,1,0,0,0,0,0,0,0,0,0
remain,0,0,0,0,0,74,0,0,18,0
aral,1,0,0,0,0,0,0,0,0,0
final,4,0,0,0,0,0,0,0,0,0
closure,0,0,0,0,0,2,0,0,0,0
severely,0,0,2,0,0,0,0,0,0,0
deface,0,0,0,0,0,0,0,0,1,0
existence,0,0,0,0,0,6,0,0,0,0
effect,0,0,0,0,0,9,0,0,0,0
evolution,0,0,0,0,0,14,0,0,0,0
organic,8,0,0,0,0,2,0,0,0,0
structural,1,0,0,0,0,0,0,0,0,0
thermal,3,0,0,0,0,0,0,0,0,0
condition,0,0,0,0,0,30,0,0,0,0
hydrocarbon,0,0,0,0,0,1,0,0,0,0
mature,5,0,0,0,0,0,0,0,2,0
amidst,0,1,0,0,0,0,0,0,0,0
distinctly,0,0,5,0,0,0,0,0,0,0
genus,0,0,0,0,0,136,0,0,0,0
biota,0,0,0,0,0,5,0,0,0,0
prolonged,2,0,0,0,0,0,0,0,0,0
recovery,0,0,0,0,0,7,0,0,0,0
population,0,0,0,0,0,8,0,0,0,0
affect,0,0,0,0,0,0,0,0,13,0
diversify,0,0,0,0,0,0,0,0,7,0
progressively,0,0,2,0,0,0,0,0,0,0
environment,0,0,0,0,0,36,0,0,0,0
therapsid,1,0,0,0,0,8,0,0,0,0
shrewlike,3,0,0,0,0,0,0,0,0,0
omnivore,0,0,0,0,0,1,0,0,0,0
ammonite,6,0,0,0,0,65,0,0,0,0
gastropod,0,0,0,0,0,6,0,0,0,0
wipe,0,0,0,0,0,0,0,0,1,0
family,0,0,0,0,0,20,0,0,0,0
climatic,14,0,0,0,0,0,0,0,0,0
oceanographic,2,0,0,0,0,0,0,0,0,0
suffer,0,0,0,0,0,0,0,0,9,0
brachiopod,0,0,0,0,0,12,0,0,0,0
recover,0,0,0,0,0,0,0,0,9,0
crisis,0,0,0,0,0,9,0,0,0,0
rapidly,0,0,10,0,0,0,0,0,0,0
realm,0,0,0,0,0,9,0,0,0,0
index,0,0,0,0,0,35,0,0,0,0
correlation,0,0,0,0,0,25,0,0,0,0
stratum,0,0,0,0,0,26,0,0,0,0
notably,0,0,4,0,0,0,0,0,0,0
ecology,0,0,0,0,0,2,0,0,0,0
rapid,11,0,0,0,0,0,0,0,0,0
predation,0,0,0,0,0,9,0,0,0,0
pressure,0,0,0,0,0,11,0,0,0,0
defense,0,0,0,0,0,8,0,0,0,0
burrow,0,0,0,0,0,1,0,0,5,0
deeply,0,0,2,0,0,0,0,0,0,0
effective,10,0,0,0,0,0,0,0,0,0
catch,0,0,0,0,0,0,0,0,6,0
frog,0,0,0,0,0,2,0,0,0,0
toad,0,0,0,0,0,1,0,0,0,0
salamander,0,0,0,0,0,1,0,0,0,0
marsupial,0,0,0,0,0,5,0,0,0,0
predominate,0,0,0,0,0,0,0,0,4,0
palmlike,4,0,0,0,0,0,0,0,0,0
cycad,0,0,0,0,0,10,0,0,0,0
proliferate,0,0,0,0,0,0,0,0,2,0
prevail,0,0,0,0,0,0,0,0,4,0
angiosperm,1,0,0,0,0,12,0,0,0,0
radiate,0,0,0,0,0,0,0,0,9,0
supplant,0,0,0,0,0,0,0,0,2,0
primitive,48,0,0,0,0,0,0,0,0,0
vegetation,0,0,0,0,0,11,0,0,0,0
crater,0,0,0,0,0,6,0,0,0,0
image,0,0,0,0,0,4,0,0,0,0
synthesize,0,0,0,0,0,0,0,0,1,0
magnetic,7,0,0,0,0,0,0,0,0,0
field,0,0,0,0,0,7,0,0,0,0
datum,0,0,0,0,0,4,0,0,0,0
bury,0,0,0,0,0,0,0,0,3,0
structure,0,0,0,0,0,66,0,0,0,0
measure,0,0,0,0,0,0,0,0,16,0
coastline,0,0,0,0,0,1,0,0,0,0
bisect,0,0,0,0,0,0,0,0,1,0
horizontally,0,0,1,0,0,0,0,0,0,0
devastate,0,0,0,0,0,0,0,0,2,0
build,0,0,0,0,0,1,0,0,25,0
coccolithophore,0,0,0,0,0,10,0,0,0,0
single,34,0,0,0,0,0,0,0,0,0
celled,5,0,0,0,0,0,0,0,0,0
plantlike,1,0,0,0,0,0,0,0,0,0
foraminifera,0,0,0,0,0,5,0,0,0,0
overwhelming,1,0,0,0,0,0,0,0,0,0
variously,0,0,1,0,0,0,0,0,0,0
attribute,0,0,0,0,0,0,0,0,9,0
phenomenon,0,0,0,0,0,4,0,0,0,0
draining,0,0,0,0,0,1,0,0,0,0
migration,0,0,0,0,0,4,0,0,0,0
cool,6,0,0,0,0,0,0,0,4,0
zone,0,0,0,0,0,46,0,0,4,0
intensify,0,0,0,0,0,0,0,0,1,0
catastrophic,3,0,0,0,0,0,0,0,0,0
meteorite,1,0,0,0,0,3,0,0,0,0
uplift,0,0,0,0,0,1,0,0,4,0
tectonism,0,0,0,0,0,1,0,0,0,0
migrate,0,0,0,0,0,0,0,0,5,0
poleward,0,0,2,0,0,0,0,0,0,0
deteriorate,0,0,0,0,0,0,0,0,1,0
decline,0,0,0,0,0,9,0,0,7,0
strong,29,0,1,0,0,0,0,0,0,0
support,0,0,0,0,0,5,0,0,28,0
contention,0,0,0,0,0,1,0,0,0,0
scale,0,0,0,0,0,11,0,0,0,0
microfossil,0,0,0,0,0,2,0,0,0,0
geochemical,4,0,0,0,0,0,0,0,0,0
mineralogical,1,0,0,0,0,0,0,0,0,0
signature,0,0,0,0,0,3,0,0,0,0
extraterrestrial,4,0,0,0,0,0,0,0,0,0
hit,0,0,0,0,0,0,0,0,1,0
wildfire,0,0,0,0,0,2,0,0,0,0
acid,1,0,0,0,0,0,0,0,0,0
rain,0,0,0,0,0,1,0,0,0,0
month,0,0,0,0,0,6,0,0,0,0
darkness,0,0,0,0,0,3,0,0,0,0
reflection,0,0,0,0,0,1,0,0,0,0
solar,4,0,0,0,0,0,0,0,0,0
energy,0,0,0,0,0,6,0,0,0,0
airborne,1,0,0,0,0,0,0,0,0,0
particle,0,0,0,0,0,3,0,0,0,0
warming,0,0,0,0,0,1,0,0,0,0
trap,0,0,0,0,0,0,0,0,3,0
atmospheric,2,0,0,0,0,0,0,0,0,0
kind,0,0,0,0,0,19,0,0,0,0
give,0,0,0,0,0,0,0,0,27,0
player,0,0,0,0,0,1,0,0,0,0
historically,0,0,2,0,0,0,0,0,0,0
line,0,0,0,0,0,18,0,0,0,0
lineage,0,0,0,0,0,15,0,0,0,0
deinos,0,0,0,0,0,0,0,0,0,1
terrible,1,0,0,0,0,0,0,0,0,0
fearfully,0,0,1,0,0,0,0,0,0,0
sauros,0,0,0,0,0,0,0,0,0,1
propose,0,0,0,0,0,0,0,0,21,0
formal,3,0,0,0,0,0,0,0,0,0
unearth,0,0,0,0,0,0,0,0,6,0
location,0,0,0,0,0,7,0,0,0,0
century,0,0,0,0,0,20,0,0,0,0
past,1,1,0,0,0,3,0,0,0,0
reason,0,0,0,0,0,5,0,0,0,0
obviously,0,0,5,0,0,0,0,0,0,0
unlike,1,18,0,0,0,0,0,0,0,0
aquatic,16,0,0,0,0,0,0,0,0,0
vertebra,0,0,0,0,0,21,0,0,0,0
hold,0,0,0,0,0,0,0,0,18,0
limb,0,0,0,0,0,58,0,0,0,0
sprawl,0,0,0,0,0,0,0,0,4,0
manner,0,0,0,0,0,10,0,0,0,0
columnar,3,0,0,0,0,0,0,0,0,0
fashion,0,0,0,0,0,6,0,0,0,0
elephant,0,0,0,0,0,9,0,0,0,0
apply,0,0,0,0,0,0,0,0,6,0
handful,0,0,0,0,0,1,0,0,0,0
incomplete,9,0,0,0,0,0,0,0,0,0
specimen,0,0,0,0,0,73,0,0,0,0
category,0,0,0,0,0,3,0,0,0,0
encompass,0,0,0,0,0,0,0,0,10,0
generic,1,0,0,0,0,0,0,0,0,0
add,0,0,0,0,0,0,0,0,3,0
roster,0,0,0,0,0,1,0,0,0,0
exploration,0,0,0,0,0,6,0,0,0,0
valid,2,0,0,0,0,0,0,0,0,0
taxon,0,0,0,0,0,8,0,0,0,0
base,0,0,0,0,0,13,0,0,19,0
fragmentary,14,0,0,0,0,0,0,0,0,0
misidentifie,0,0,0,0,0,0,0,0,1,0
dinosaurian,17,0,0,0,0,0,0,0,0,0
document,0,0,0,0,0,0,0,0,5,0
estimate,0,0,0,0,0,1,0,0,8,0
actual,3,0,0,0,0,0,0,0,0,0
excavate,0,0,0,0,0,0,0,0,4,0
quarry,0,0,0,0,0,1,0,0,2,0
wall,0,0,0,0,0,5,0,0,0,0
testimony,0,0,0,0,0,1,0,0,0,0
vary,0,0,0,0,0,0,0,0,13,0
lifestyle,0,0,0,0,0,4,0,0,0,0
adaptation,0,0,0,0,0,16,0,0,0,0
layer,0,0,0,0,0,9,0,0,0,0
strata,0,0,0,0,0,14,0,0,0,0
abundance,0,0,0,0,0,12,0,0,0,0
fossilize,0,0,0,0,0,0,0,0,9,0
substantive,1,0,0,0,0,0,0,0,0,0
proof,0,0,0,0,0,1,0,0,0,0
fraction,0,0,0,0,0,1,0,0,0,0
individual,5,0,0,0,0,11,0,0,0,0
science,0,0,0,0,0,4,0,0,0,0
reconstruction,0,0,0,0,0,8,0,0,0,0
reconstruct,0,0,0,0,0,0,0,0,8,0
fascination,0,0,0,0,0,2,0,0,0,0
accelerate,0,0,0,0,0,0,0,0,2,0
community,0,0,0,0,0,10,0,0,0,0
interest,0,0,0,0,0,3,0,0,0,0
advance,0,0,0,0,0,2,0,0,2,0
recently,0,0,7,0,0,0,0,0,0,0
shift,0,0,0,0,0,0,0,0,2,0
description,0,0,0,0,0,5,0,0,0,0
anatomical,2,0,0,0,0,0,0,0,0,0
relationship,0,0,0,0,0,17,0,0,0,0
link,0,0,0,0,0,2,0,0,2,0
introduce,0,0,0,0,0,0,0,0,1,0
concept,0,0,0,0,0,2,0,0,0,0
little,13,0,3,0,0,0,0,0,0,0
finding,0,0,0,0,0,2,0,0,0,0
expect,0,0,0,0,0,0,0,0,5,0
classical,1,0,0,0,0,0,0,0,0,0
scholar,0,0,0,0,0,3,0,0,0,0
conclude,0,0,0,0,0,0,0,0,3,0
greco,1,0,0,0,0,0,0,0,0,0
roman,9,0,0,0,0,0,0,0,0,0
legend,0,0,0,0,0,1,0,0,0,0
griffin,0,0,0,0,0,1,0,0,0,0
inspire,0,0,0,0,0,0,0,0,1,0
protoceratopsian,1,0,0,0,0,1,0,0,0,0
work,0,0,0,0,0,6,0,0,5,0
natural,6,0,0,0,0,0,0,0,0,0
drawing,0,0,0,0,0,2,0,0,0,0
apparently,0,0,31,0,0,0,0,0,0,0
knee,0,0,0,0,0,2,0,0,0,0
thigh,0,0,0,0,0,2,0,0,0,0
undoubtedly,0,0,4,0,0,0,0,0,0,0
discuss,0,0,0,0,0,0,0,0,5,0
meeting,0,0,0,0,0,1,0,0,0,0
soon,0,0,3,0,0,0,0,0,0,0
expedition,0,0,0,0,0,3,0,0,0,0
encounter,0,0,0,0,0,1,0,0,3,0
verifiable,1,0,0,0,0,0,0,0,0,0
publish,0,0,0,0,0,0,0,0,5,0
note,0,0,0,0,0,1,0,0,12,0
dig,0,0,0,0,0,0,0,0,1,0
homestead,0,0,0,0,0,1,0,0,0,0
human,2,0,0,0,0,3,0,0,0,0
birdlike,8,0,0,0,0,0,0,0,0,0
footprint,0,0,0,0,0,9,0,0,0,0
notice,0,0,0,0,0,1,0,0,2,0
slab,0,0,0,0,0,1,0,0,0,0
track,0,0,0,0,0,6,0,0,0,0
raven,0,0,0,0,0,1,0,0,0,0
collect,0,0,0,0,0,0,0,0,14,0
consider,0,0,0,0,0,0,0,0,17,0
commonplace,1,0,0,0,0,0,0,0,0,0
clergyman,0,0,0,0,0,1,0,0,0,0
physician,0,0,0,0,0,2,0,0,0,0
mainly,0,0,12,0,0,0,0,0,0,0
jawbone,0,0,0,0,0,5,0,0,0,0
tooth,0,0,0,0,0,169,0,0,0,0
following,1,0,0,0,0,1,0,0,0,0
newly,0,0,4,0,0,0,0,0,0,0
basis,0,0,0,0,0,15,0,0,0,0
leg,0,0,0,0,0,56,0,0,0,0
man,0,0,0,0,0,1,0,0,0,0
avocation,0,0,0,0,0,1,0,0,0,0
credit,0,0,0,0,0,0,0,0,1,0
announcement,0,0,0,0,0,2,0,0,0,0
permit,0,0,0,0,0,0,0,0,3,0
clear,10,0,0,0,0,0,0,0,0,0
partial,3,0,0,0,0,0,0,0,0,0
skeleton,0,0,0,0,0,56,0,0,0,0
correspond,0,0,0,0,0,0,0,0,11,0
village,0,0,0,0,0,5,0,0,0,0
glimpse,0,0,0,0,0,1,0,0,0,0
armoured,15,0,0,0,0,0,0,0,0,0
student,0,0,0,0,0,5,0,0,0,0
naturalist,0,0,0,0,0,1,0,0,0,0
additional,10,0,0,0,0,0,0,0,0,0
albeit,0,0,0,0,0,0,0,4,0,0
compose,0,0,0,0,0,0,0,0,10,0
carefully,0,0,2,0,0,0,0,0,0,0
report,0,0,0,0,0,1,0,0,1,0
association,0,0,0,0,0,6,0,0,0,0
proceeding,0,0,0,0,0,1,0,0,0,0
decade,0,0,0,0,0,6,0,0,0,0
exposition,0,0,0,0,0,1,0,0,0,0
sculptor,0,0,0,0,0,1,0,0,0,0
model,0,0,0,0,0,12,0,0,0,0
living,1,0,0,0,0,0,0,0,0,0
evident,5,0,0,0,0,0,0,0,0,0
establish,0,0,0,0,0,0,0,0,16,0
informative,1,0,0,0,0,0,0,0,0,0
biologist,0,0,0,0,0,4,0,0,0,0
similar,57,0,0,0,0,0,0,0,0,0
order,0,0,0,0,0,30,0,0,0,0
divide,0,0,0,0,0,0,0,0,37,0
suborder,0,0,0,0,0,4,0,0,0,0
iguanodont,0,0,0,0,0,3,0,0,0,0
megalosaurid,0,0,0,0,0,1,0,0,0,0
radically,0,0,1,0,0,0,0,0,0,0
scheme,0,0,0,0,0,4,0,0,0,0
fellow,1,0,0,0,0,0,0,0,0,0
possess,0,0,0,0,0,0,0,0,27,0
distinctive,28,0,0,0,0,0,0,0,0,0
pelvic,4,0,0,0,0,0,0,0,0,0
design,0,0,0,0,0,7,0,0,3,0
accordingly,0,0,7,0,0,0,0,0,0,0
pelvis,0,0,0,0,0,20,0,0,0,0
reptilian,7,0,0,0,0,0,0,0,0,0
horned,15,0,0,0,0,0,0,0,0,0
immense,1,0,0,0,0,0,0,0,0,0
brontosaur,0,0,0,0,0,3,0,0,0,0
erect,1,0,0,0,0,0,0,0,1,0
cast,0,0,0,0,0,1,0,0,2,0
doubt,0,0,0,0,0,3,0,0,0,0
uncertainty,0,0,0,0,0,1,0,0,0,0
persist,0,0,0,0,0,0,0,0,10,0
share,0,0,0,0,0,1,0,0,20,0
unique,9,0,0,0,0,0,0,0,0,0
spectacular,4,0,0,0,0,0,0,0,0,0
town,0,0,0,0,0,9,0,0,0,0
dozen,0,0,0,0,0,13,0,0,0,0
complete,30,0,0,0,0,0,0,0,1,0
articulate,1,0,0,0,0,1,0,0,1,0
accidentally,0,0,1,0,0,0,0,0,0,0
uncover,0,0,0,0,0,0,0,0,5,0
mining,0,0,0,0,0,1,0,0,0,0
operation,0,0,0,0,0,1,0,0,0,0
retrieve,0,0,0,0,0,0,0,0,2,0
restore,0,0,0,0,0,0,0,0,2,0
view,0,0,0,0,0,7,0,0,1,0
herd,0,0,0,0,0,8,0,0,0,0
hint,0,0,0,0,0,1,0,0,0,0
travel,0,0,0,0,0,0,0,0,7,0
clearly,0,0,13,0,0,0,0,0,0,0
supervisor,0,0,0,0,0,1,0,0,0,0
extraordinary,1,0,0,0,0,0,0,0,0,0
project,0,0,0,0,0,1,0,0,6,0
zoologist,0,0,0,0,0,1,0,0,0,0
spend,0,0,0,0,0,0,0,0,5,0
iguanodon,0,0,0,0,0,1,0,0,0,0
speculate,0,0,0,0,0,0,0,0,1,0
habit,0,0,0,0,0,22,0,0,0,0
unfortunately,0,0,1,0,0,0,0,0,0,0
undiagnostic,2,0,0,0,0,0,0,0,0,0
known,5,0,0,0,0,0,0,0,0,0
duckbill,0,0,0,0,0,13,0,0,0,0
hadrosaur,0,0,0,0,0,32,0,0,0,0
inference,0,0,0,0,0,3,0,0,0,0
amphibious,5,0,0,0,0,0,0,0,0,0
influence,0,0,0,0,0,3,0,0,3,0
professor,0,0,0,0,0,1,0,0,0,0
primarily,0,0,6,0,0,0,0,0,0,0
general,15,0,0,0,0,0,0,0,0,0
knowledge,0,0,0,0,0,5,0,0,0,0
particular,9,0,0,0,0,0,0,0,0,0
previous,2,0,0,0,0,0,0,0,0,0
accident,0,0,0,0,0,1,0,0,0,0
populate,0,0,0,0,0,0,0,0,1,0
moist,3,0,0,0,0,0,0,0,0,0
astutely,0,0,1,0,0,0,0,0,0,0
attention,0,0,0,0,0,5,0,0,0,0
wide,15,0,0,0,0,0,0,0,0,0
arid,9,0,0,0,0,0,0,0,0,0
expanse,0,0,0,0,0,3,0,0,0,0
bare,1,0,0,0,0,0,0,0,0,0
expose,0,0,0,0,0,0,0,0,8,0
quest,0,0,0,0,0,1,0,0,0,0
pioneer,0,0,0,0,0,1,0,0,0,0
fierce,1,0,0,0,0,0,0,0,0,0
unfriendly,1,0,0,0,0,0,0,0,0,0
rival,0,0,0,0,0,1,0,0,1,0
party,0,0,0,0,0,2,0,0,0,0
explore,0,0,0,0,0,0,0,0,2,0
exploit,0,0,0,0,0,0,0,0,2,0
famous,9,0,0,0,0,0,0,0,0,0
site,0,0,0,0,0,27,0,0,0,0
southeastern,7,0,0,0,0,0,0,0,0,0
momentous,1,0,0,0,0,0,0,0,0,0
generate,0,0,0,0,0,0,0,0,5,0
burst,0,0,0,0,0,2,0,0,0,0
enthusiasm,0,0,0,0,0,1,0,0,0,0
bring,0,0,0,0,0,0,0,0,6,0
assemblage,0,0,0,0,0,6,0,0,0,0
gigantic,6,0,0,0,0,0,0,0,0,0
original,4,0,0,0,0,0,0,0,0,0
rename,0,0,0,0,0,0,0,0,1,0
host,0,0,0,0,0,2,0,0,0,0
historic,2,0,0,0,0,0,0,0,0,0
northeastern,7,0,0,0,0,0,0,0,0,0
aid,0,0,0,0,0,0,0,0,4,0
locality,0,0,0,0,0,12,0,0,0,0
skill,0,0,0,0,0,3,0,0,0,0
effort,0,0,0,0,0,3,0,0,0,0
collaborator,0,0,0,0,0,1,0,0,0,0
core,0,0,0,0,0,3,0,0,0,0
collection,0,0,0,0,0,6,0,0,0,0
owe,0,0,0,0,0,0,0,0,2,0
few,9,0,0,0,0,0,0,0,0,0
achievement,0,0,0,0,0,1,0,0,0,0
