word,ADJ,ADP,ADV,CCONJ,DET,NOUN,NUM,VERB,X
velocity,0,0,0,0,0,16,0,0,0
quantity,0,0,0,0,0,1,0,0,0
everlasting,1,0,0,0,0,0,0,0,0
certain,16,0,0,0,0,0,0,0,0
ponder,0,0,0,0,0,0,0,1,0
occur,0,0,0,0,0,0,0,7,0
decrease,0,0,0,0,0,1,0,1,0
intensity,0,0,0,0,0,1,0,0,0
kinematic,1,0,0,0,0,0,0,0,0
purely,0,0,4,0,0,0,0,0,0
hypothetical,4,0,0,0,0,0,0,0,0
manner,0,0,0,0,0,5,0,0,0
formula,0,0,0,0,0,5,0,0,0
experimentally,0,0,3,0,0,0,0,0,0
uniformly,0,0,1,0,0,0,0,0,0
accelerate,0,0,0,0,0,0,0,3,0
square,1,0,0,0,0,6,0,0,0
deeply,0,0,2,0,0,0,0,0,0
influence,0,0,0,0,0,5,0,3,0
adherence,0,0,0,0,0,1,0,0,0
means,0,0,0,0,0,2,0,0,0
dogmatic,1,0,0,0,0,0,0,0,0
theologian,0,0,0,0,0,1,0,0,0
disturb,0,0,0,0,0,0,0,4,0
statement,0,0,0,0,0,3,0,0,0
imply,0,0,0,0,0,0,0,6,0
limitation,0,0,0,0,0,1,0,0,0
power,0,0,0,0,0,6,0,0,0
eternity,0,0,0,0,0,1,0,0,0
stand,0,0,0,0,0,0,0,4,0
contradiction,0,0,0,0,0,1,0,0,0
scripture,0,0,0,0,0,1,0,0,0
condemn,0,0,0,0,0,0,0,2,0
proposition,0,0,0,0,0,3,0,0,0
clearly,0,0,2,0,0,0,0,0,0
theological,1,0,0,0,0,0,0,0,0
consequence,0,0,0,0,0,4,0,0,0
implication,0,0,0,0,0,4,0,0,0
example,0,0,0,0,0,16,0,0,0
state,0,0,0,0,0,17,0,9,0
unlikely,1,0,0,0,0,0,0,0,0
actually,0,0,7,0,0,0,0,0,0
condemnation,0,0,0,0,0,1,0,0,0
discussion,0,0,0,0,0,2,0,0,0
thought,0,0,0,0,0,3,0,0,0
undergo,0,0,0,0,0,0,0,2,0
replace,0,0,0,0,0,0,0,3,0
dominate,0,0,0,0,0,0,0,4,0
autonomous,1,0,0,0,0,0,0,0,0
distinct,3,0,0,0,0,0,0,0,0
technology,0,0,0,0,0,6,0,0,0
utilitarian,1,0,0,0,0,0,0,0,0
goal,0,0,0,0,0,1,0,0,0
period,0,0,0,0,0,10,0,0,0
focal,1,0,0,0,0,0,0,0,0
civilization,0,0,0,0,0,1,0,0,0
ferment,0,0,0,0,0,1,0,0,0
bring,0,0,0,0,0,0,0,5,0
transformation,0,0,0,0,0,2,0,0,0
increasingly,0,0,3,0,0,0,0,0,0
favor,0,0,0,0,0,1,0,3,0
abstract,1,0,0,0,0,0,0,0,0
reasoning,0,0,0,0,0,2,0,0,0
understand,0,0,0,0,0,0,0,6,0
substitution,0,0,0,0,0,1,0,0,0
quantitative,13,0,0,0,0,0,0,0,0
qualitative,4,0,0,0,0,0,0,0,0
begin,0,0,0,0,0,0,0,13,0
prevail,0,0,0,0,0,0,0,2,0
machine,0,0,0,0,0,4,0,0,0
input,0,0,0,0,0,1,0,0,0
output,0,0,0,0,0,1,0,0,0
organism,0,0,0,0,0,2,0,0,0
experimental,17,0,0,0,0,0,0,0,0
acceptance,0,0,0,0,0,4,0,0,0
criterion,0,0,0,0,0,1,0,0,0
stress,0,0,0,0,0,0,0,1,0
characterize,0,0,0,0,0,0,0,3,0
search,0,0,0,0,0,4,0,0,0
final,2,0,0,0,0,0,0,0,0
polish,1,0,0,0,0,0,0,0,0
equal,9,0,0,0,0,0,0,0,0
scope,0,0,0,0,0,5,0,0,0
predictive,1,0,0,0,0,0,0,0,0
capability,0,0,0,0,0,3,0,0,0
motivate,0,0,0,0,0,0,0,4,0
desire,0,0,0,0,0,4,0,0,0
dictum,0,0,0,0,0,1,0,0,0
strive,0,0,0,0,0,0,0,1,0
overthrow,0,0,0,0,0,0,0,1,0
traditional,9,0,0,0,0,0,0,0,0
allege,0,0,0,0,0,0,0,1,0
violation,0,0,0,0,0,1,0,0,0
principle,0,0,0,0,0,19,0,0,0
rely,0,0,0,0,0,0,0,6,0
virtually,0,0,2,0,0,0,0,0,0
possess,0,0,0,0,0,0,0,3,0
inside,0,3,1,0,0,0,0,0,0
put,0,0,0,0,0,0,0,2,0
publish,0,0,0,0,0,0,0,9,0
simplicity,0,0,0,0,0,1,0,0,0
ptolemaic,4,0,0,0,0,0,0,0,0
appear,0,0,0,0,0,0,0,5,0
achieve,0,0,0,0,0,0,0,1,0
comparable,4,0,0,0,0,0,0,0,0
precision,0,0,0,0,0,1,0,0,0
revolutionary,3,0,0,0,0,0,0,0,0
copernican,9,0,0,0,0,0,0,0,0
lie,0,0,0,0,0,0,0,7,0
attitude,0,0,0,0,0,1,0,0,0
reality,0,0,0,0,0,5,0,0,0
platonic,2,0,0,0,0,0,0,0,0
instrumentalism,0,0,0,0,0,1,0,0,0
satisfactory,4,0,0,0,0,0,0,0,0
real,8,0,0,0,0,0,0,0,0
draw,0,0,0,0,0,0,0,5,0
thinker,0,0,0,0,0,2,0,0,0
reception,0,0,0,0,0,1,0,0,0
amount,0,0,0,0,0,2,0,1,0
victory,0,0,0,0,0,1,0,0,0
infiltration,0,0,0,0,0,1,0,0,0
scale,1,0,0,0,0,6,0,0,0
opposition,0,0,0,0,0,1,0,0,0
church,0,0,0,0,0,1,0,0,0
professional,1,0,0,0,0,0,0,0,0
indispensable,2,0,0,0,0,0,0,0,0
revolutionibus,0,0,0,0,0,0,0,0,1
orbium,0,0,0,0,0,0,0,0,1
coelestium,0,0,0,0,0,0,0,0,1
libri,0,0,0,0,0,0,0,0,1
orb,0,0,0,0,0,1,0,0,0
standard,6,0,0,0,0,0,0,0,0
advanced,4,0,0,0,0,0,0,0,0
research,0,0,0,0,0,3,0,0,0
technique,0,0,0,0,0,6,0,0,0
widely,0,0,5,0,0,0,0,0,0
read,0,0,0,0,0,0,0,1,0
spite,0,0,0,0,0,2,0,0,0
cosmological,4,0,0,0,0,0,0,0,0
ignore,0,0,0,0,0,0,0,1,0
german,16,0,0,0,0,0,0,0,0
prutenicae,0,0,0,0,0,0,0,0,1
prutenic,1,0,0,0,0,0,0,0,0
compute,0,0,0,0,0,0,0,2,0
table,0,0,0,0,0,6,0,0,0
astrologer,0,0,0,0,0,1,0,0,0
comet,0,0,0,0,0,6,0,0,0
danish,4,0,0,0,0,0,0,0,0
reject,0,0,0,0,0,0,0,3,0
unwittingly,0,0,1,0,0,0,0,0,0
decide,0,0,0,0,0,0,0,2,0
argument,0,0,0,0,0,3,0,0,0
stable,2,0,0,0,0,0,0,0,0
well,1,0,1,0,0,0,0,0,0
calibrate,0,0,0,0,0,0,0,1,0
regularly,0,0,1,0,0,0,0,0,0
extended,1,0,0,0,0,0,0,0,0
obtain,0,0,0,0,0,0,0,2,0
minute,0,0,0,0,0,1,0,0,0
arc,0,0,0,0,0,2,0,0,0
contradict,0,0,0,0,0,0,0,2,0
nova,0,0,0,0,0,0,0,0,1
exhibit,0,0,0,0,0,0,0,6,0
parallax,0,0,0,0,0,5,0,0,0
sublunary,1,0,0,0,0,0,0,0,0
contrary,1,0,0,0,0,0,0,0,0
assertion,0,0,0,0,0,1,0,0,0
immutability,0,0,0,0,0,1,0,0,0
devise,0,0,0,0,0,0,0,1,0
modification,0,0,0,0,0,2,0,0,0
avoid,0,0,0,0,0,0,0,1,0
undesirable,1,0,0,0,0,0,0,0,0
firm,1,0,0,0,0,0,0,0,0
footing,0,0,0,0,0,1,0,0,0
convert,0,0,0,0,0,0,0,2,0
neo,1,0,0,0,0,0,0,0,0
pythagorean,1,0,0,0,0,0,0,0,0
spend,0,0,0,0,0,0,0,2,0
simple,9,0,0,0,0,0,0,0,0
painstaking,2,0,0,0,0,0,0,0,0
finally,0,0,7,0,0,0,0,0,0
ideal,0,0,0,0,0,1,0,0,0
basis,0,0,0,0,0,9,0,0,0
cosmographic,1,0,0,0,0,0,0,0,0
geometry,0,0,0,0,0,2,0,0,0
announce,0,0,0,0,0,0,0,6,0
travel,0,0,0,0,0,0,0,4,0
elliptical,2,0,0,0,0,0,0,0,0
orbit,0,0,0,0,0,21,0,4,0
ellipse,0,0,0,0,0,1,0,0,0
occupy,0,0,0,0,0,0,0,5,0
second,8,0,0,0,0,5,0,0,0
posit,0,0,0,0,0,0,0,1,0
line,0,0,0,0,0,14,0,0,0
sweep,0,0,0,0,0,0,0,1,0
raise,0,0,0,0,0,0,0,2,0
magnetic,13,0,0,0,0,0,0,0,0
recently,0,0,4,0,0,0,0,0,0
impend,0,0,0,0,0,0,0,1,0
marriage,0,0,0,0,0,1,0,0,0
cube,0,0,0,0,0,1,0,0,0
phase,0,0,0,0,0,5,0,0,0
see,0,0,0,0,0,0,0,9,0
telescope,0,0,0,0,0,14,0,0,0
surface,0,0,0,0,0,11,0,0,0
smooth,4,0,0,0,0,0,0,0,0
rough,2,0,0,0,0,0,0,0,0
uneven,2,0,0,0,0,0,0,0,0
powerful,7,0,0,0,0,0,0,0,0
blow,0,0,0,0,0,1,0,0,0
recent,2,0,0,0,0,0,0,0,0
invention,0,0,0,0,0,3,0,0,0
dutch,3,0,0,0,0,0,0,0,0
lens,0,0,0,0,0,3,0,0,0
grinder,0,0,0,0,0,1,0,0,0
polished,1,0,0,0,0,0,0,0,0
claim,0,0,0,0,0,0,0,1,0
jagged,1,0,0,0,0,0,0,0,0
mountainous,1,0,0,0,0,0,0,0,0
earthshine,0,0,0,0,0,1,0,0,0
reveal,0,0,0,0,0,0,0,1,0
shine,0,0,0,0,0,0,0,3,0
reflect,0,0,0,0,0,0,0,4,0
satellite,0,0,0,0,0,7,0,0,0
demote,0,0,0,0,0,0,0,1,0
unique,1,0,0,0,0,0,0,0,0
telescopic,1,0,0,0,0,0,0,0,0
discovery,0,0,0,0,0,25,0,0,0
hear,0,0,0,0,0,0,0,1,0
distant,2,0,0,0,0,0,0,0,0
thing,0,0,0,0,0,6,0,0,0
nearby,1,0,2,0,0,0,0,0,0
trial,0,0,0,0,0,1,0,0,0
error,0,0,0,0,0,1,0,0,0
quickly,0,0,5,0,0,0,0,0,0
secret,0,0,0,0,0,1,0,0,0
powered,2,0,0,0,0,0,0,0,0
spyglass,0,0,0,0,0,1,0,0,0
lense,0,0,0,0,0,2,0,0,0
purchase,0,0,0,0,0,0,0,1,0
spectacle,0,0,0,0,0,1,0,0,0
maker,0,0,0,0,0,1,0,0,0
shop,0,0,0,0,0,1,0,0,0
apart,0,0,3,0,0,0,0,0,0
teach,0,0,0,0,0,0,0,2,0
art,0,0,0,0,0,1,0,0,0
grinding,0,0,0,0,0,1,0,0,0
present,3,0,0,0,0,0,0,2,0
venetian,1,0,0,0,0,0,0,0,0
reward,0,0,0,0,0,0,0,2,0
tenure,0,0,0,0,0,1,0,0,0
doubling,0,0,0,0,0,1,0,0,0
salary,0,0,0,0,0,1,0,0,0
highest,0,0,1,0,0,0,0,0,0
pay,0,0,0,0,0,0,0,2,0
professor,0,0,0,0,0,2,0,0,0
fall,0,0,0,0,0,5,0,5,0
magnify,0,0,0,0,0,0,0,1,0
moon,0,0,0,0,0,3,0,0,0
visible,4,0,0,0,0,0,0,0,0
naked,1,0,0,0,0,0,0,0,0
eye,0,0,0,0,0,4,0,0,0
earthshaking,1,0,0,0,0,0,0,0,0
dedicate,0,0,0,0,0,0,0,1,0
grand,2,0,0,0,0,0,0,0,0
duke,0,0,0,0,0,2,0,0,0
native,2,0,0,0,0,0,0,0,0
tutor,0,0,0,0,0,0,0,1,0
summer,0,0,0,0,0,1,0,0,0
family,0,0,0,0,0,2,0,0,0
appointment,0,0,0,0,0,1,0,0,0
mathematician,0,0,0,0,0,9,0,0,0
return,0,0,0,0,0,3,0,2,0
triumph,0,0,0,0,0,1,0,0,0
land,0,0,0,0,0,1,0,0,0
design,0,0,0,0,0,1,0,3,0
house,0,0,0,0,0,0,0,2,0
courtier,0,0,0,0,0,1,0,0,0
live,0,0,0,0,0,0,0,2,0
gentleman,0,0,0,0,0,1,0,0,0
leave,0,0,0,0,0,0,0,3,0
puzzling,2,0,0,0,0,0,0,0,0
later,0,0,14,0,0,0,0,0,0
ring,0,0,0,0,0,7,0,0,0
go,0,0,0,0,0,0,0,5,0
undermine,0,0,0,0,0,0,0,2,0
confirm,0,0,0,0,0,0,0,8,0
belief,0,0,0,0,0,2,0,0,0
conversion,0,0,0,0,0,3,0,0,0
key,2,0,0,0,0,1,0,0,0
turning,0,0,0,0,0,1,0,0,0
brief,2,0,0,0,0,0,0,0,0
controversy,0,0,0,0,0,2,0,0,0
attention,0,0,0,0,0,5,0,0,0
enter,0,0,0,0,0,0,0,1,0
debate,0,0,0,0,0,1,0,0,0
sunspot,0,0,0,0,0,4,0,0,0
independent,2,0,0,0,0,0,0,0,0
discoverer,0,0,0,0,0,1,0,0,0
istoria,0,0,0,0,0,0,0,0,1
dimostrazioni,0,0,0,0,0,0,0,0,1
intorno,0,0,0,0,0,0,0,0,1
alle,0,0,0,0,0,0,0,0,1
macchie,0,0,0,0,0,0,0,0,1
solari,0,0,0,0,0,0,0,0,1
loro,0,0,0,0,0,0,0,0,1
accidenti,0,0,0,0,0,0,0,0,1
letter,0,0,0,0,0,1,0,0,0
effort,0,0,0,0,0,3,0,0,0
perfection,0,0,0,0,0,1,0,0,0
spot,0,0,0,0,0,1,0,0,0
near,0,4,0,0,0,0,0,0,0
bolster,0,0,0,0,0,0,0,1,0
detailed,2,0,0,0,0,0,0,0,0
engraving,0,0,0,0,0,1,0,0,0
advance,0,0,0,0,0,7,0,0,0
breakthrough,0,0,0,0,0,1,0,0,0
expansion,0,0,0,0,0,7,0,0,0
subfield,0,0,0,0,0,2,0,0,0
branch,0,0,0,0,0,1,0,0,0
battle,0,0,0,0,0,1,0,0,0
fight,0,0,0,0,0,0,0,1,0
rest,0,0,0,0,0,2,0,1,0
fixity,0,0,0,0,0,1,0,0,0
remove,0,0,0,0,0,0,0,2,0
destroy,0,0,0,0,0,0,0,1,0
doctrine,0,0,0,0,0,2,0,0,0
incompatible,2,0,0,0,0,0,0,0,0
relate,0,0,0,0,0,0,0,8,0
directly,0,0,10,0,0,0,0,0,0
defense,0,0,0,0,0,1,0,0,0
youth,0,0,0,0,0,1,0,0,0
adhere,0,0,0,0,0,0,0,1,0
mathematize,0,0,0,0,0,0,0,1,0
approach,0,0,0,0,0,11,0,1,0
mathematizable,1,0,0,0,0,0,0,0,0
face,0,0,0,0,0,0,0,4,0
acceleration,0,0,0,0,0,6,0,0,0
free,3,0,0,0,0,0,0,0,0
absence,0,0,0,0,0,2,0,0,0
regardless,0,0,1,0,0,0,0,0,0
rudimentary,1,0,0,0,0,0,0,0,0
inertia,0,0,0,0,0,3,0,0,0
parabolic,1,0,0,0,0,0,0,0,0
furthermore,0,0,2,0,0,0,0,0,0
enable,0,0,0,0,0,0,0,2,0
meet,0,0,0,0,0,0,0,1,0
objection,0,0,0,0,0,1,0,0,0
imperceptible,1,0,0,0,0,0,0,0,0
concerned,1,0,0,0,0,0,0,0,0
technical,2,0,0,0,0,0,0,0,0
conception,0,0,0,0,0,3,0,0,0
program,0,0,0,0,0,5,0,0,0
mechanical,20,0,0,0,0,0,0,0,0
dominant,1,0,0,0,0,0,0,0,0
theme,0,0,0,0,0,1,0,0,0
piece,0,0,0,0,0,2,0,0,0
instead,0,0,3,0,0,0,0,0,0
propagate,0,0,0,0,0,0,0,4,0
material,1,0,0,0,0,5,0,0,0
ether,0,0,0,0,0,13,0,0,0
fill,0,0,0,0,0,0,0,7,0
straight,3,0,0,0,0,0,0,0,0
accordance,0,0,0,0,0,1,0,0,0
vortex,0,0,0,0,0,1,0,0,0
particle,0,0,0,0,0,45,0,0,0
simultaneously,0,0,2,0,0,0,0,0,0
depend,0,0,0,0,0,0,0,8,0
collision,0,0,0,0,0,6,0,0,0
small,8,0,0,0,0,0,0,0,0
importance,0,0,0,0,0,2,0,0,0
disciple,0,0,0,0,0,1,0,0,0
conservation,0,0,0,0,0,2,0,0,0
momentum,0,0,0,0,0,3,0,0,0
kinetic,3,0,0,0,0,0,0,0,0
energy,0,0,0,0,0,45,0,0,0
culmination,0,0,0,0,0,2,0,0,0
monumental,1,0,0,0,0,0,0,0,0
commonly,0,0,1,0,0,0,0,0,0
establish,0,0,0,0,0,0,0,6,0
synthesize,0,0,0,0,0,0,0,3,0
mathematization,0,0,0,0,0,1,0,0,0
portrait,0,0,0,0,0,1,0,0,0
universal,1,0,0,0,0,0,0,0,0
gravitation,0,0,0,0,0,2,0,0,0
strike,0,0,0,0,0,0,0,4,0
compel,0,0,0,0,0,0,0,1,0
direction,0,0,0,0,0,7,0,0,0
oppose,0,0,0,0,0,0,0,1,0
reaction,0,0,0,0,0,6,0,0,0
mutual,2,0,0,0,0,0,0,0,0
swiss,2,0,0,0,0,0,0,0,0
clear,3,0,0,0,0,0,0,0,0
rate,0,0,0,0,0,5,0,0,0
limit,0,0,0,0,0,3,0,0,0
gravitational,36,0,0,0,0,0,0,0,0
unable,1,0,0,0,0,0,0,0,0
inverse,4,0,0,0,0,1,0,0,0
deduce,0,0,0,0,0,0,0,1,0
consistent,4,0,0,0,0,0,0,0,0
conclusion,0,0,0,0,0,4,0,0,0
precisely,0,0,1,0,0,0,0,0,0
bulge,0,0,0,0,0,0,0,1,0
confirmation,0,0,0,0,0,4,0,0,0
expedition,0,0,0,0,0,1,0,0,0
help,0,0,0,0,0,0,0,3,0
persuade,0,0,0,0,0,0,0,2,0
cartesian,2,0,0,0,0,0,0,0,0
newtonian,13,0,0,0,0,0,0,0,0
express,0,0,0,0,0,0,0,4,0
outlook,0,0,0,0,0,1,0,0,0
reflection,0,0,0,0,0,7,0,0,0
ray,0,0,0,0,0,14,0,0,0
angle,0,0,0,0,0,3,0,0,0
incidence,0,0,0,0,0,1,0,0,0
man,0,0,0,0,0,2,0,0,0
numerous,2,0,0,0,0,0,0,0,0
optical,6,0,0,0,0,0,0,0,0
rainbow,0,0,0,0,0,2,0,0,0
writing,0,0,0,0,0,1,0,0,0
optician,0,0,0,0,0,1,0,0,0
tone,0,0,0,0,0,2,0,0,0
introduce,0,0,0,0,0,0,0,6,0
break,0,0,0,0,0,0,0,3,0
part,0,0,0,0,0,3,0,0,0
unit,0,0,0,0,0,5,0,0,0
prism,0,0,0,0,0,3,0,0,0
experiment,0,0,0,0,0,12,0,0,0
white,5,0,0,0,0,0,0,0,0
wide,4,0,0,0,0,0,0,0,0
color,0,0,0,0,0,15,0,0,0
band,0,0,0,0,0,2,0,0,0
spectrum,0,0,0,0,0,4,0,0,0
refract,0,0,0,0,0,0,0,2,0
bend,0,0,0,0,0,0,0,2,0
incorporate,0,0,0,0,0,0,0,2,0
demonstrate,0,0,0,0,0,0,0,7,0
entirely,0,0,3,0,0,0,0,0,0
analogy,0,0,0,0,0,2,0,0,0
newly,0,0,1,0,0,0,0,0,0
refraction,0,0,0,0,0,6,0,0,0
spin,0,0,0,0,0,4,0,3,0
upset,0,0,0,0,0,0,0,1,0
mixture,0,0,0,0,0,4,0,0,0
separate,3,0,0,0,0,0,0,1,0
beam,0,0,0,0,0,2,0,0,0
colored,1,0,0,0,0,0,0,0,0
associate,0,0,0,0,0,0,0,4,0
refrangibility,0,0,0,0,0,1,0,0,0
capable,1,0,0,0,0,0,0,0,0
variable,2,0,0,0,0,3,0,0,0
distinction,0,0,0,0,0,1,0,0,0
finding,0,0,0,0,0,7,0,0,0
interference,0,0,0,0,0,3,0,0,0
thin,2,0,0,0,0,0,0,0,0
film,0,0,0,0,0,3,0,0,0
oil,0,0,0,0,0,1,0,0,0
water,0,0,0,0,0,7,0,0,0
previously,0,0,2,0,0,0,0,0,0
quantify,0,0,0,0,0,0,0,1,0
thickness,0,0,0,0,0,1,0,0,0
diameter,0,0,0,0,0,2,0,0,0
regularity,0,0,0,0,0,2,0,0,0
easy,3,0,0,0,0,0,0,0,0
transmission,0,0,0,0,0,1,0,0,0
notwithstanding,0,2,0,0,0,0,0,0,0
fact,0,0,0,0,0,6,0,0,0
involve,0,0,0,0,0,0,0,10,0
periodicity,0,0,0,0,0,2,0,0,0
vibration,0,0,0,0,0,4,0,0,0
fluid,1,0,0,0,0,5,0,0,0
permeate,0,0,0,0,0,0,0,2,0
critical,3,0,0,0,0,0,0,0,0
tradition,0,0,0,0,0,2,0,0,0
pulse,0,0,0,0,0,5,0,0,0
explicitly,0,0,2,0,0,0,0,0,0
deny,0,0,0,0,0,0,0,2,0
wave,0,0,0,0,0,58,0,0,0
double,5,0,0,0,0,0,0,1,0
manifold,1,0,0,0,0,0,0,0,0
diverse,1,0,0,0,0,0,0,0,0
source,0,0,0,0,0,6,0,0,0
alchemy,0,0,0,0,0,3,0,0,0
metallurgy,0,0,0,0,0,1,0,0,0
medicine,0,0,0,0,0,2,0,0,0
constituent,0,0,0,0,0,1,0,0,0
transmutable,1,0,0,0,0,0,0,0,0
exist,0,0,0,0,0,0,0,12,0
hand,0,0,0,0,0,1,0,0,0
practical,1,0,0,0,0,0,0,0,0
endeavor,0,0,0,0,0,1,0,0,0
aim,0,0,0,0,0,0,0,1,0
gold,0,0,0,0,0,1,0,0,0
correspondence,0,0,0,0,0,2,0,0,0
contribute,0,0,0,0,0,0,0,3,0
seminal,2,0,0,0,0,0,0,0,0
impenetrable,1,0,0,0,0,0,0,0,0
alchemical,1,0,0,0,0,0,0,0,0
mystical,1,0,0,0,0,0,0,0,0
chemical,24,0,0,0,0,1,0,0,0
therapy,0,0,0,0,0,2,0,0,0
feel,0,0,0,0,0,0,0,1,0
succeed,0,0,0,0,0,0,0,2,0
generation,0,0,0,0,0,5,0,0,0
accept,0,0,0,0,0,0,0,7,0
cumulative,1,0,0,0,0,0,0,0,0
growth,0,0,0,0,0,1,0,0,0
build,0,0,0,0,0,0,0,6,0
paracelsian,1,0,0,0,0,0,0,0,0
salt,0,0,0,0,0,1,0,0,0
sulfur,0,0,0,0,0,1,0,0,0
mercury,0,0,0,0,0,1,0,0,0
bearer,0,0,0,0,0,1,0,0,0
marked,1,0,0,0,0,0,0,0,0
tendency,0,0,0,0,0,1,0,0,0
occult,1,0,0,0,0,1,0,0,0
interaction,0,0,0,0,0,5,0,0,0
situation,0,0,0,0,0,1,0,0,0
language,0,0,0,0,0,1,0,0,0
successfully,0,0,1,0,0,0,0,0,0
empiricism,0,0,0,0,0,1,0,0,0
respectable,1,0,0,0,0,0,0,0,0
thrust,0,0,0,0,0,1,0,0,0
excellent,1,0,0,0,0,0,0,0,0
laboratory,0,0,0,0,0,2,0,0,0
identification,0,0,0,0,0,1,0,0,0
pump,0,0,0,0,0,1,0,0,0
gas,0,0,0,0,0,7,0,0,0
picture,0,0,0,0,0,0,0,1,0
display,0,0,0,0,0,1,0,0,0
temperature,0,0,0,0,0,7,0,0,0
volume,0,0,0,0,0,4,0,0,0
tenor,0,0,0,0,0,1,0,0,0
ask,0,0,0,0,0,0,0,1,0
rigor,0,0,0,0,0,1,0,0,0
optick,0,0,0,0,0,2,0,0,0
wake,0,0,0,0,0,1,0,0,0
refine,0,0,0,0,0,0,0,3,0
unaided,1,0,0,0,0,0,0,0,0
analyze,0,0,0,0,0,0,0,4,0
sense,0,0,0,0,0,2,0,0,0
encompass,0,0,0,0,0,0,0,2,0
application,0,0,0,0,0,5,0,0,0
address,0,0,0,0,0,0,0,2,0
tidal,1,0,0,0,0,0,0,0,0
axial,1,0,0,0,0,0,0,0,0
twentieth,1,0,0,0,0,0,0,0,0
dwarf,2,0,0,0,0,0,0,0,0
asteroid,0,0,0,0,0,4,0,0,0
artificial,1,0,0,0,0,0,0,0,0
improvement,0,0,0,0,0,1,0,0,0
eighteenth,2,0,0,0,0,0,0,0,0
measure,0,0,0,0,0,2,0,14,0
worldview,0,0,0,0,0,2,0,0,0
grave,1,0,0,0,0,0,0,0,0
reservation,0,0,0,0,0,1,0,0,0
gravitate,0,0,0,0,0,0,0,1,0
title,0,0,0,0,0,1,0,0,0
english,10,0,0,0,0,0,0,0,0
note,0,0,0,0,0,0,0,2,0
similarity,0,0,0,0,0,2,0,0,0
periodic,4,0,0,0,0,0,0,0,0
single,5,0,0,0,0,0,0,0,0
expect,0,0,0,0,0,0,0,2,0
attraction,0,0,0,0,0,8,0,0,0
perihelion,0,0,0,0,0,2,0,0,0
close,6,0,0,0,0,1,0,1,0
leeway,0,0,0,0,0,1,0,0,0
persisting,1,0,0,0,0,0,0,0,0
profound,2,0,0,0,0,0,0,0,0
member,0,0,0,0,0,2,0,0,0
nearly,0,0,3,0,0,0,0,0,0
permit,0,0,0,0,0,0,0,1,0
simplify,0,0,0,0,0,0,0,2,0
invite,0,0,0,0,0,0,0,1,0
elegant,1,0,0,0,0,0,0,0,0
illustrious,1,0,0,0,0,0,0,0,0
group,0,0,0,0,0,5,0,0,0
comte,0,0,0,0,0,0,0,0,1
marquis,0,0,0,0,0,0,0,0,1
attack,0,0,0,0,0,0,0,2,0
one,0,0,0,0,0,1,0,0,0
calculus,0,0,0,0,0,4,0,0,0
variation,0,0,0,0,0,3,0,0,0
lovely,1,0,0,0,0,0,0,0,0
irony,0,0,0,0,0,1,0,0,0
continental,1,0,0,0,0,0,0,0,0
exploitation,0,0,0,0,0,1,0,0,0
closely,0,0,3,0,0,0,0,0,0
akin,1,0,0,0,0,0,0,0,0
fluxion,0,0,0,0,0,1,0,0,0
deepen,0,0,0,0,0,0,0,1,0
establishment,0,0,0,0,0,1,0,0,0
reintroduce,0,0,0,0,0,0,0,2,0
determine,0,0,0,0,0,0,0,18,0
perturbation,0,0,0,0,0,2,0,0,0
disturbance,0,0,0,0,0,1,0,0,0
principal,2,0,0,0,0,0,0,0,0
special,3,0,0,0,0,0,0,0,0
case,0,0,0,0,0,6,0,0,0
spacecraft,0,0,0,0,0,2,0,0,0
infinitely,0,0,1,0,0,0,0,0,0
lagrangian,1,0,0,0,0,0,0,0,0
eulerian,1,0,0,0,0,0,0,0,0
motionless,2,0,0,0,0,0,0,0,0
notably,0,0,6,0,0,0,0,0,0
secular,2,0,0,0,0,0,0,0,0
defy,0,0,0,0,0,0,0,1,0
yield,0,0,0,0,0,0,0,6,0
service,0,0,0,0,0,1,0,0,0
comprehend,0,0,0,0,0,0,0,1,0
dynamically,0,0,1,0,0,0,0,0,0
reappear,0,0,0,0,0,0,0,1,0
middle,0,0,0,0,0,2,0,0,0
persist,0,0,0,0,0,0,0,3,0
tide,0,0,0,0,0,1,0,0,0
recognize,0,0,0,0,0,0,0,3,0
dramatic,2,0,0,0,0,0,0,0,0
captivate,0,0,0,0,0,0,0,1,0
imagination,0,0,0,0,0,1,0,0,0
varied,1,0,0,0,0,0,0,0,0
audience,0,0,0,0,0,1,0,0,0
bear,0,0,0,0,0,0,0,6,0
british,7,0,0,0,0,0,0,0,0
somewhat,0,0,4,0,0,0,0,0,0
anomalous,1,0,0,0,0,0,0,0,0
unobserved,1,0,0,0,0,0,0,0,0
suspect,0,0,0,0,0,0,0,1,0
deviation,0,0,0,0,0,2,0,0,0
independently,0,0,3,0,0,0,0,0,0
unseen,1,0,0,0,0,0,0,0,0
visual,1,0,0,0,0,0,0,0,0
immediately,0,0,4,0,0,0,0,0,0
engaging,1,0,0,0,0,0,0,0,0
american,15,0,0,0,0,0,0,0,0
outer,4,0,0,0,0,0,0,0,0
sophisticated,1,0,0,0,0,0,0,0,0
photographic,1,0,0,0,0,0,0,0,0
visually,0,0,1,0,0,0,0,0,0
organization,0,0,0,0,0,1,0,0,0
charge,0,0,0,0,0,13,0,7,0
community,0,0,0,0,0,2,0,0,0
classify,0,0,0,0,0,0,0,1,0
vote,0,0,0,0,0,0,0,1,0
list,0,0,0,0,0,2,0,0,0
