word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PART,PRON,PUNCT,SCONJ,VERB,X
skift,0,0,0,0,0,0,6,0,0,0,0,0,0,0
sho,0,0,0,0,0,0,3,0,0,0,0,0,0,1
bove,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tumbledown,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cooper,0,0,0,0,0,0,1,0,0,0,0,0,0,0
shop,0,0,0,0,0,0,2,0,0,0,0,0,0,0
mawnin,0,0,0,0,0,0,2,0,0,0,0,0,1,0
talkin,0,0,0,0,0,0,0,0,0,0,0,0,2,0
dese,0,0,0,0,0,0,0,0,0,0,0,0,0,2
las,0,0,0,0,0,0,0,0,0,0,0,0,0,3
genlman,0,0,0,0,0,0,3,0,0,0,0,0,0,0
re,0,0,0,0,0,0,1,0,0,0,0,0,0,0
acrost,0,1,0,0,0,0,1,0,0,0,0,0,1,1
killin,0,0,0,0,0,0,0,0,0,0,0,0,4,0
shavin,0,0,0,0,0,0,1,0,0,0,0,0,0,0
bekase,0,3,0,0,0,0,0,0,0,0,0,0,0,0
breakfas,0,0,0,0,0,0,0,0,0,0,0,0,0,1
wid,0,12,0,0,1,0,0,0,0,0,0,0,0,0
evenin,0,0,0,0,0,0,1,0,0,0,0,0,0,0
yuther,2,0,0,0,0,0,0,0,0,0,0,0,0,3
holiday,0,0,0,0,0,0,1,0,0,0,0,0,0,0
kep,0,0,0,0,0,0,0,0,0,0,0,0,5,0
tryin,0,0,0,0,0,0,0,0,0,0,0,0,1,0
afoot,0,0,1,0,0,0,0,0,0,0,0,0,0,0
lan,0,0,0,0,0,0,2,0,0,0,0,0,2,0
raff,0,0,0,0,0,0,3,0,0,0,0,0,0,0
comin,0,0,0,0,0,0,0,0,0,0,0,0,4,0
wade,0,0,0,0,0,0,0,0,0,0,0,0,3,0
swum,0,0,0,0,0,0,2,0,0,0,0,0,1,0
mongst,0,1,0,0,0,0,0,0,0,0,0,0,0,1
kinder,0,0,2,0,0,0,0,0,0,0,0,0,0,0
agin,0,2,0,0,0,0,1,0,0,0,0,0,0,0
swim,0,0,0,0,0,0,3,0,0,0,0,0,8,0
holt,0,1,0,0,0,0,3,0,0,0,0,0,0,0
risin,0,0,0,0,0,0,0,0,0,0,0,0,1,0
jis,0,0,1,0,0,0,0,0,0,2,0,0,0,4
asho,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mo,0,0,0,0,0,0,1,0,0,0,0,0,8,0
aft,0,0,2,0,0,0,0,0,0,0,0,0,0,0
fer,0,2,0,0,0,0,0,0,0,0,0,0,0,1
overboard,0,0,8,0,0,0,0,0,0,0,0,0,0,0
mos,0,0,0,0,0,0,0,0,0,0,0,0,1,1
anywher,0,0,0,0,0,0,1,0,0,0,0,0,0,0
bluff,0,0,0,0,0,0,3,0,0,0,0,0,0,0
foun,0,0,0,0,0,0,0,0,0,0,0,0,3,0
jedge,0,0,0,0,0,0,0,0,0,0,0,0,1,0
cap,0,0,0,0,0,0,2,0,0,0,0,0,0,0
meat,0,0,0,0,0,0,4,0,0,0,0,0,0,0
turkle,0,0,0,0,0,0,1,0,0,0,0,0,0,0
hit,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mysef,0,0,0,0,0,0,1,0,0,1,0,0,0,0
daytime,0,0,0,0,0,0,14,0,0,0,0,0,0,0
heah,0,0,0,0,0,2,0,0,0,2,0,0,0,0
thoo,0,0,0,0,1,0,0,0,0,0,0,0,0,0
young,39,0,0,0,0,0,0,0,0,0,0,0,0,0
fly,0,0,0,0,0,0,1,0,0,0,0,0,9,0
chicken,0,0,0,0,0,0,5,0,0,0,0,0,0,0
granny,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tablecloth,0,0,0,0,0,0,1,0,0,0,0,0,0,0
own,0,0,0,0,0,0,0,0,0,0,0,0,6,0
beehive,0,0,0,0,0,0,1,0,0,0,0,0,0,0
bee,0,0,0,0,0,0,3,0,0,0,0,0,0,0
weaken,0,0,0,0,0,0,0,0,0,0,0,0,3,0
sting,0,0,0,0,0,0,0,0,0,0,0,0,2,0
idiot,0,0,0,0,0,0,1,0,0,0,0,0,0,0
hairy,4,0,0,0,0,0,0,0,0,0,0,0,0,0
brea,0,0,0,0,0,0,1,0,0,0,0,0,0,0
fur,0,0,0,0,0,0,1,0,0,0,0,0,0,4
discourage,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bymeby,0,0,0,0,0,0,0,0,0,0,0,0,0,1
foteen,0,0,0,0,0,0,1,0,0,0,0,0,0,0
speculate,0,0,0,0,0,0,0,0,0,0,0,0,2,0
tackle,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ain,0,0,0,0,0,0,0,0,0,0,0,0,12,0
han,0,0,0,0,0,0,1,0,0,0,0,0,1,0
lo,0,0,0,0,0,0,0,0,0,0,0,0,7,0
sole,0,0,0,0,0,0,0,0,0,0,0,0,0,1
laigged,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sot,0,0,0,0,0,0,1,0,0,0,0,0,1,0
dan,0,0,0,0,0,1,0,0,0,0,0,0,0,0
nough,0,0,1,0,0,0,0,0,0,0,0,0,0,0
inves,0,0,0,0,0,0,0,0,0,0,0,0,2,0
movin,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ketche,0,0,0,0,0,0,0,0,0,0,0,0,3,0
flat,4,0,1,0,0,0,2,0,0,0,0,0,0,0
marster,0,0,0,0,0,0,1,0,0,0,0,0,0,0
nex,0,0,1,0,0,0,0,0,0,0,0,0,0,0
laigge,0,0,0,0,0,0,0,0,0,0,0,0,1,0
spen,0,0,0,0,0,0,0,0,0,0,0,0,1,0
dream,0,0,0,0,0,0,8,0,0,0,0,0,6,0
tole,0,0,0,0,0,0,0,0,0,0,0,0,2,0
dem,0,0,0,0,1,0,0,0,0,1,0,0,0,1
chucklehead,0,0,0,0,0,0,1,0,0,0,0,0,0,0
lucky,5,0,0,0,0,0,0,0,0,0,0,0,0,0
preacher,0,0,0,0,0,0,9,0,0,0,0,0,0,0
len,0,0,0,0,0,0,0,0,0,0,0,0,2,1
boun,0,0,0,0,0,0,0,0,0,0,0,0,2,0
dout,0,1,1,0,0,0,0,0,0,0,0,0,0,0
security,0,0,0,0,0,0,1,0,0,0,0,0,0,0
squah,1,0,0,0,0,0,0,0,0,0,0,0,0,0
chanst,0,0,0,0,0,0,3,0,0,0,0,0,0,0
wuth,0,0,0,0,0,0,0,0,0,0,0,0,0,1
wisht,0,0,0,0,0,0,0,0,0,0,0,0,4,0
ridge,0,0,0,0,0,0,5,0,0,0,0,0,0,0
side,0,0,0,0,0,0,6,0,0,0,0,0,0,0
cavern,0,0,0,0,0,0,11,0,0,0,0,0,0,0
lug,0,0,0,0,0,0,0,0,0,0,0,0,1,0
darken,0,0,0,0,0,0,0,0,0,0,0,0,2,0
lighten,0,0,0,0,0,0,0,0,0,0,0,0,2,0
fury,0,0,0,0,0,0,1,0,0,0,0,0,0,0
storm,0,0,0,0,0,0,5,0,0,0,0,0,1,0
lovely,9,0,0,0,0,0,0,0,0,0,0,0,0,0
dim,5,0,0,0,0,0,0,0,0,0,0,0,0,0
webby,1,0,0,0,0,0,0,0,0,0,0,0,0,0
underside,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ripper,0,0,0,0,0,0,2,0,0,0,0,0,0,0
gust,0,0,0,0,0,0,1,0,0,0,0,0,0,0
toss,0,0,0,0,0,0,0,0,0,0,0,0,3,0
fst,0,0,0,0,0,0,0,0,0,0,0,0,0,1
glory,0,0,0,0,0,0,4,0,0,0,0,0,0,0
top,0,0,0,0,0,0,2,0,0,0,0,0,0,0
plunge,0,0,0,0,0,0,0,0,0,0,0,0,1,0
sin,0,0,0,0,0,0,3,0,0,0,0,0,0,0
crash,0,0,0,0,0,0,1,0,0,0,0,0,0,0
rumble,0,0,0,0,0,0,0,0,0,0,0,0,2,0
stairs,0,0,0,0,0,0,3,0,0,0,0,0,0,0
stair,0,0,0,0,0,0,2,0,0,0,0,0,0,0
hunk,0,0,0,0,0,0,1,0,0,0,0,0,0,0
widout,0,1,0,0,0,0,0,0,0,0,0,0,0,0
gittin,0,0,0,0,0,0,0,0,0,0,0,0,2,0
honey,0,0,0,0,0,0,9,0,0,0,0,0,0,0
distance,0,0,0,0,0,0,2,0,0,0,0,0,0,0
shady,1,0,0,0,0,0,0,0,0,0,0,0,0,0
rabbit,0,0,0,0,0,0,4,0,0,0,0,0,0,0
overflow,0,0,0,0,0,0,0,0,0,0,0,0,2,0
tame,1,0,0,0,0,0,0,0,0,0,0,0,0,0
turtle,0,0,0,0,0,0,1,0,0,0,0,0,0,0
pet,0,0,0,0,0,0,2,0,0,0,0,0,0,0
sixteen,0,0,0,0,0,0,0,5,0,0,0,0,0,0
level,2,0,0,0,0,0,3,0,0,0,0,0,0,0
frame,0,0,0,0,0,0,4,0,0,0,0,0,0,0
west,1,0,1,0,0,0,0,0,0,0,0,0,0,0
story,0,0,0,0,0,0,2,0,0,0,0,0,0,0
naked,2,0,0,0,0,0,0,0,0,0,0,0,0,0
gashly,1,0,0,0,0,0,0,0,0,0,0,0,0,0
heap,0,0,0,0,0,0,4,0,0,0,0,0,0,0
card,0,0,0,0,0,0,2,0,0,0,0,0,0,0
bottle,0,0,0,0,0,0,5,0,0,0,0,0,0,0
cloth,0,0,0,0,0,0,1,0,0,0,0,0,0,0
charcoal,0,0,0,0,0,0,1,0,0,0,0,0,0,0
dirty,2,0,0,0,0,0,0,0,0,0,0,0,0,0
calico,0,0,0,0,0,0,5,0,0,0,0,0,0,0
bonnet,0,0,0,0,0,0,6,0,0,0,0,0,0,0
underclothe,0,0,0,0,0,0,1,0,0,0,0,0,0,0
clothing,0,0,0,0,0,0,1,0,0,0,0,0,0,0
speckled,1,0,0,0,0,0,0,0,0,0,0,0,0,0
straw,0,0,0,0,0,0,4,0,0,0,0,0,0,0
milk,0,0,0,0,0,0,1,0,0,0,0,0,1,0
stopper,0,0,0,0,0,0,1,0,0,0,0,0,0,0
suck,0,0,0,0,0,0,0,0,0,0,0,0,5,0
seedy,1,0,0,0,0,0,0,0,0,0,0,0,0,0
chest,0,0,0,0,0,0,2,0,0,0,0,0,0,0
trunk,0,0,0,0,0,0,1,0,0,0,0,0,0,0
hinge,0,0,0,0,0,0,1,0,0,0,0,0,0,0
hurry,0,0,0,0,0,0,8,0,0,0,0,0,4,0
butcher,0,0,0,0,0,0,1,0,0,0,0,0,0,0
bran,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tallow,0,0,0,0,0,0,1,0,0,0,0,0,0,0
candlestick,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ratty,4,0,0,0,0,0,0,0,0,0,0,0,0,0
bedquilt,0,0,0,0,0,0,1,0,0,0,0,0,0,0
reticule,0,0,0,0,0,0,2,0,0,0,0,0,0,0
needle,0,0,0,0,0,0,7,0,0,0,0,0,0,0
beeswax,0,0,0,0,0,0,1,0,0,0,0,0,0,0
button,0,0,0,0,0,0,4,0,0,0,0,0,0,0
hatchet,0,0,0,0,0,0,3,0,0,0,0,0,0,0
buckskin,0,0,0,0,0,0,2,0,0,0,0,0,0,0
leather,0,0,0,0,0,0,2,0,0,0,0,0,0,0
collar,0,0,0,0,0,0,1,0,0,0,0,0,0,0
vial,0,0,0,0,0,0,1,0,0,0,0,0,0,0
medicine,0,0,0,0,0,0,2,0,0,0,0,0,0,0
label,0,0,0,0,0,0,1,0,0,0,0,0,0,0
currycomb,0,0,0,0,0,0,1,0,0,0,0,0,0,0
fiddle,0,0,0,0,0,0,2,0,0,0,0,0,0,0
wooden,2,0,0,0,0,0,0,0,0,0,0,0,0,0
straps,0,0,0,0,0,0,1,0,0,0,0,0,0,0
haul,0,0,0,0,0,0,1,0,0,0,0,0,0,0
quilt,0,0,0,0,0,0,2,0,0,0,0,0,0,0
planted,1,0,0,0,0,0,0,0,0,0,0,0,0,0
reasonable,2,0,0,0,0,0,0,0,0,0,0,0,0,0
rummage,0,0,0,0,0,0,0,0,0,0,0,0,1,0
sew,0,0,0,0,0,0,0,0,0,0,0,0,2,0
lining,0,0,0,0,0,0,1,0,0,0,0,0,0,0
overcoat,0,0,0,0,0,0,1,0,0,0,0,0,0,0
skin,0,0,0,0,0,0,11,0,0,0,0,0,2,0
yesterday,0,0,0,0,0,0,4,0,0,0,0,0,0,0
rake,0,0,0,0,0,0,0,0,0,0,0,0,1,0
peart,1,0,0,0,0,0,0,0,0,0,0,0,0,0
upper,6,0,0,0,0,0,0,0,0,0,0,0,0,0
tobacco,0,0,0,0,0,0,6,0,0,0,0,0,0,0
rattlesnake,0,0,0,0,0,0,3,0,0,0,0,0,0,0
curl,0,0,0,0,0,0,0,0,0,0,0,0,5,0
fling,0,0,0,0,0,0,1,0,0,0,0,0,5,0
mate,0,0,0,0,0,0,3,0,0,0,0,0,0,0
varmint,0,0,0,0,0,0,1,0,0,0,0,0,0,0
pour,0,0,0,0,0,0,0,0,0,0,0,0,5,0
barefooted,2,0,0,0,0,0,0,0,0,0,0,0,0,0
chop,0,0,0,0,0,0,0,0,0,0,0,0,4,0
roast,0,0,0,0,0,0,0,0,0,0,0,0,1,0
wrist,0,0,0,0,0,0,2,0,0,0,0,0,0,0
pitch,0,0,0,0,0,0,1,0,0,0,0,0,1,0
swelling,0,0,0,0,0,0,1,0,0,0,0,0,0,0
careless,1,0,0,0,0,0,0,0,0,0,0,0,0,0
foolishest,1,0,0,0,0,0,0,0,0,0,0,0,0,0
brag,0,0,0,0,0,0,0,0,0,0,0,0,1,0
layer,0,0,0,0,0,0,2,0,0,0,0,0,0,0
edgeway,0,0,0,0,0,0,1,0,0,0,0,0,0,0
barn,0,0,0,0,0,0,1,0,0,0,0,0,0,0
coffin,0,0,0,0,0,0,2,0,0,0,0,0,0,0
bait,0,0,0,0,0,0,0,0,0,0,0,0,1,0
weigh,0,0,0,0,0,0,0,0,0,0,0,0,2,0
spool,0,0,0,0,0,0,1,0,0,0,0,0,0,0
peddle,0,0,0,0,0,0,0,0,0,0,0,0,1,0
stirring,0,0,0,0,0,0,1,0,0,0,0,0,0,0
girl,0,0,0,0,0,0,15,0,0,0,0,0,0,0
shorten,0,0,0,0,0,0,0,0,0,0,0,0,1,0
gown,0,0,0,0,0,0,3,0,0,0,0,0,0,0
trouser,0,0,0,0,0,0,1,0,0,0,0,0,0,0
fit,0,0,0,0,0,0,1,0,0,0,0,0,0,0
joint,0,0,0,0,0,0,1,0,0,0,0,0,0,0
practise,0,0,0,0,0,0,0,0,0,0,0,0,3,0
britche,0,0,0,0,0,0,5,0,0,0,0,0,0,0
knit,0,0,0,0,0,0,0,0,0,0,0,0,3,0
stranger,0,0,0,0,0,0,6,0,0,0,0,0,0,0
neighborhood,0,0,0,0,0,0,1,0,0,0,0,0,0,0
uncle,0,0,0,0,0,0,7,0,0,0,0,0,0,0
husband,0,0,0,0,0,0,6,0,0,0,0,0,0,0
relation,0,0,0,0,0,0,4,0,0,0,0,0,0,0
clatter,0,0,0,0,0,0,0,0,0,0,0,0,1,0
twa,0,0,0,0,0,0,0,0,0,0,0,0,2,0
lynch,0,0,0,0,0,0,0,0,0,0,0,0,8,0
runaway,8,0,0,0,0,0,1,0,0,0,0,0,0,0
reward,0,0,0,0,0,0,6,0,0,0,0,0,0,0
sence,0,0,1,0,0,0,0,0,0,0,0,0,0,2
boo,0,0,0,0,0,0,1,0,0,0,0,0,0,0
hooe,0,0,0,0,0,0,0,0,0,0,0,0,1,0
evening,0,0,0,0,0,0,3,0,0,0,0,0,0,0
looking,3,0,0,0,0,0,0,0,0,0,0,0,0,0
sly,1,0,0,0,0,0,2,0,0,0,0,0,0,0
prove,0,0,0,0,0,0,0,0,0,0,0,0,1,0
scare,0,0,0,0,0,0,0,0,0,0,0,0,3,0
innocent,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ago,0,0,9,0,0,0,0,0,0,0,0,0,0,0
smile,0,0,0,0,0,0,0,0,0,0,0,0,4,0
interested,3,0,0,0,0,0,0,0,0,0,0,0,0,0
campfire,0,0,0,0,0,0,1,0,0,0,0,0,0,0
cornered,2,0,0,0,0,0,0,0,0,0,0,0,0,0
uneasi,1,0,0,0,0,0,0,0,0,0,0,0,0,0
rat,0,0,0,0,0,0,8,0,0,0,0,0,0,0
forth,0,0,1,0,0,0,0,0,0,0,0,0,0,0
peace,0,0,0,0,0,0,2,0,0,0,0,0,0,0
twist,0,0,0,0,0,0,0,0,0,0,0,0,2,0
knot,0,0,0,0,0,0,2,0,0,0,0,0,1,0
generly,0,0,7,0,0,0,0,0,0,0,0,0,0,0
wrench,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bang,0,0,0,0,0,4,1,0,0,0,0,0,1,0
ouch,0,0,0,0,0,1,0,0,0,0,0,0,0,0
lump,0,0,0,0,0,0,3,0,0,0,0,0,0,0
hank,0,0,0,0,0,0,3,0,0,0,0,0,0,0
yarn,0,0,0,0,0,0,3,0,0,0,0,0,0,0
lap,0,0,0,0,0,0,3,0,0,0,0,0,0,0
moment,0,0,0,0,0,0,2,0,0,0,0,0,0,0
clap,0,0,0,0,0,0,0,0,0,0,0,0,3,0
pleasant,2,0,0,0,0,0,0,0,0,0,0,0,0,0
prentice,0,0,0,0,0,0,1,0,0,0,0,0,0,0
bless,0,0,0,0,0,0,0,0,0,0,0,0,6,0
promise,0,0,0,0,0,0,2,0,0,0,0,0,1,0
bind,0,0,0,0,0,0,0,0,0,0,0,0,5,0
farmer,0,0,0,0,0,0,2,0,0,0,0,0,0,0
travel,0,0,0,0,0,0,0,0,0,0,0,0,3,0
last,0,0,0,0,0,0,0,0,0,0,0,0,1,0
daybreak,0,0,0,0,0,0,3,0,0,0,0,0,0,0
exactly,0,0,2,0,0,0,0,0,0,0,0,0,0,0
move,0,0,0,0,0,0,0,0,0,0,0,0,3,0
snack,0,0,0,0,0,0,2,0,0,0,0,0,0,0
prompt,0,0,1,0,0,0,1,0,0,0,0,0,0,0
hind,1,0,0,0,0,0,0,0,0,0,0,0,0,0
moss,0,0,0,0,0,0,1,0,0,0,0,0,0,0
grow,0,0,0,0,0,0,0,0,0,0,0,0,1,0
north,0,0,1,0,0,0,1,0,0,0,0,0,0,0
direction,0,0,0,0,0,0,2,0,0,0,0,0,0,0
hocus,0,0,0,0,0,0,0,0,0,0,0,0,1,0
awkward,1,0,0,0,0,0,0,0,0,0,0,0,0,0
stiff,2,0,1,0,0,0,0,0,0,0,0,0,0,0
armed,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pivot,0,0,0,0,0,0,1,0,0,0,0,0,0,0
spot,0,0,0,0,0,0,4,0,0,0,0,0,1,0
contrive,0,0,0,0,0,0,0,0,0,0,0,0,1,0
shoe,0,0,0,0,0,0,3,0,0,0,0,0,0,0
sock,0,0,0,0,0,0,2,0,0,0,0,0,0,0
rocky,2,0,0,0,0,0,0,0,0,0,0,0,0,0
condition,0,0,0,0,0,0,2,0,0,0,0,0,0,0
blinder,0,0,0,0,0,0,1,0,0,0,0,0,0,0
faint,1,0,0,0,0,0,0,0,0,0,0,0,1,0
winded,1,0,0,0,0,0,0,0,0,0,0,0,0,0
dry,6,0,0,0,0,0,0,0,0,0,0,0,1,0
dig,0,0,0,0,0,0,0,0,0,0,0,0,3,0
slop,0,0,0,0,0,0,0,0,0,0,0,0,2,0
hump,0,0,0,0,0,0,0,0,0,0,0,0,3,0
cove,0,0,0,0,0,0,1,0,0,0,0,0,0,0
towhead,0,0,0,0,0,0,20,0,0,0,0,0,0,0
cottonwood,0,0,0,0,0,0,7,0,0,0,0,0,0,0
harrow,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mountain,0,0,0,0,0,0,1,0,0,0,0,0,0,0
fight,0,0,0,0,0,0,6,0,0,0,0,0,3,0
seventeen,0,0,0,0,0,0,0,2,0,0,0,0,0,0
thicket,0,0,0,0,0,0,2,0,0,0,0,0,0,0
snug,1,0,0,0,0,0,0,0,0,0,0,0,0,0
wigwam,0,0,0,0,0,0,12,0,0,0,0,0,0,0
blazing,1,0,0,0,0,0,0,0,0,0,0,0,0,0
rainy,1,0,0,0,0,0,0,0,0,0,0,0,0,0
wave,0,0,0,0,0,0,6,0,0,0,0,0,1,0
sloppy,1,0,0,0,0,0,0,0,0,0,0,0,0,0
chilly,1,0,0,0,0,0,0,0,0,0,0,0,0,0
extra,1,0,0,0,0,0,0,0,0,0,0,0,0,0
steering,0,0,0,0,0,0,3,0,0,0,0,0,0,0
snag,0,0,0,0,0,0,8,0,0,0,0,0,0,0
crossing,0,0,0,0,0,0,3,0,0,0,0,0,0,0
sleepiness,0,0,0,0,0,0,1,0,0,0,0,0,0,0
solemn,2,0,0,0,0,0,0,0,0,0,0,0,0,0
loud,1,0,6,0,0,0,0,0,0,0,0,0,0,0
chuckle,0,0,0,0,0,0,1,0,0,0,0,0,0,0
fifth,2,0,0,0,0,0,0,0,0,0,0,0,0,0
lift,0,0,0,0,0,0,0,0,0,0,0,0,2,0
roost,0,0,0,0,0,0,0,0,0,0,0,0,3,0
deed,0,0,0,0,0,0,1,0,0,0,0,0,0,0
field,0,0,0,0,0,0,2,0,0,0,0,0,0,0
watermelon,0,0,0,0,0,0,3,0,0,0,0,0,0,0
mushmelon,0,0,0,0,0,0,2,0,0,0,0,0,0,0
punkin,0,0,0,0,0,0,1,0,0,0,0,0,0,1
partly,0,0,2,0,0,0,0,0,0,0,0,0,0,0
cantelope,0,0,0,0,0,0,1,0,0,0,0,0,0,0
conclude,0,0,0,0,0,0,0,0,0,0,0,0,1,0
crabapple,0,0,0,0,0,0,2,0,0,0,0,0,0,0
fowl,0,0,0,0,0,0,1,0,0,0,0,0,0,0
early,0,0,3,0,0,0,0,0,0,0,0,0,0,0
glare,0,0,0,0,0,0,1,0,0,0,0,0,2,0
distinct,1,0,0,0,0,0,0,0,0,0,0,0,0,0
deck,0,0,0,0,0,0,7,0,0,0,0,0,0,0
guy,0,0,0,0,0,0,2,0,0,0,0,0,0,0
flash,0,0,0,0,0,0,3,0,0,0,0,0,1,0
stormy,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mysterious,1,0,0,0,0,0,0,0,0,0,0,0,0,0
wreck,0,0,0,0,0,0,17,0,0,0,0,0,0,0
wrack,0,0,0,0,0,0,3,0,0,0,0,0,0,0
watchman,0,0,0,0,0,0,6,0,0,0,0,0,0,0
grandmother,0,0,0,0,0,0,2,0,0,0,0,0,0,0
pilot,0,0,0,0,0,0,4,0,0,0,0,0,0,0
stateroom,0,0,0,0,0,0,5,0,0,0,0,0,0,0
cost,0,0,0,0,0,0,0,0,0,0,0,0,3,0
cash,0,0,0,0,0,0,3,0,0,0,0,0,0,0
rummaging,0,0,0,0,0,0,1,0,0,0,0,0,0,0
adventure,0,0,0,0,0,0,4,0,0,0,0,0,0,0
discover,0,0,0,0,0,0,0,0,0,0,0,0,1,0
derrick,0,0,0,0,0,0,1,0,0,0,0,0,0,0
slope,0,0,0,0,0,0,1,0,0,0,0,0,0,0
fend,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forward,1,0,3,0,0,0,0,0,0,0,0,0,0,0
skylight,0,0,0,0,0,0,3,0,0,0,0,0,0,0
hall,1,0,0,0,0,0,3,0,0,0,0,0,0,0
wail,0,0,0,0,0,0,0,0,0,0,0,0,1,0
share,0,0,0,0,0,0,3,0,0,0,0,0,0,0
jest,0,0,1,0,0,0,1,0,0,0,0,0,0,0
treacherous,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hound,0,0,0,0,0,0,1,0,0,0,0,0,0,0
bile,0,0,0,0,0,0,0,0,0,0,0,0,1,0
curiosity,0,0,0,0,0,0,1,0,0,0,0,0,0,0
pistol,0,0,0,0,0,0,7,0,0,0,0,0,0,0
orter,0,0,0,0,0,0,0,0,0,0,0,0,1,0
skunk,0,0,0,0,0,0,1,0,0,0,0,0,0,0
dee,0,0,0,0,0,0,0,0,0,0,0,0,3,0
jist,0,0,0,0,0,0,6,0,0,0,0,0,1,0
threaten,0,0,0,0,0,0,0,0,0,0,0,0,2,0
deserve,0,0,0,0,0,0,0,0,0,0,0,0,3,0
forgit,0,0,0,0,0,0,0,0,0,0,0,0,3,0
blubber,0,0,0,0,0,0,0,0,0,0,0,0,2,0
motion,0,0,0,0,0,0,0,0,0,0,0,0,1,0
crawfish,0,0,0,0,0,0,0,0,0,0,0,0,1,0
slant,0,0,0,0,0,0,1,0,0,0,0,0,2,0
paw,0,0,0,0,0,0,0,0,0,0,0,0,1,0
berth,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ledge,0,0,0,0,0,0,1,0,0,0,0,0,0,0
earnest,2,0,0,0,0,0,0,0,0,0,0,0,0,0
row,0,0,0,0,0,0,4,0,0,0,0,0,0,0
serve,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bear,0,0,0,0,0,0,0,0,0,0,0,0,11,0
evidence,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sorter,0,0,0,0,0,0,0,0,0,0,0,0,1,0
shooting,0,0,0,0,0,0,3,0,0,0,0,0,0,0
sense,0,0,0,0,0,0,8,0,0,0,0,0,0,0
halter,0,0,0,0,0,0,1,0,0,0,0,0,0,0
gather,0,0,0,0,0,0,0,0,0,0,0,0,1,0
pickin,0,0,0,0,0,0,1,0,0,0,0,0,0,0
overlook,0,0,0,0,0,0,0,0,0,0,0,0,1,0
befo,0,1,0,0,0,0,0,0,0,0,0,0,0,1
unfavorable,1,0,0,0,0,0,0,0,0,0,0,0,0,0
aroun,0,2,0,0,0,0,0,0,0,0,0,0,1,0
moral,0,0,0,0,0,0,1,0,0,0,0,0,0,0
coarse,3,0,0,0,0,0,0,0,0,0,0,0,0,0
murderer,0,0,0,0,0,0,4,0,0,0,0,0,0,0
sheriff,0,0,0,0,0,0,1,0,0,0,0,0,0,0
labboard,0,0,0,0,0,0,1,0,0,0,0,0,0,0
lordy,0,0,0,0,0,0,1,0,0,0,0,0,0,0
raf,0,0,0,0,0,0,0,0,0,0,0,0,0,8
sentimentere,0,0,0,0,0,0,0,0,0,0,0,0,1,0
quake,0,0,0,0,0,0,0,0,0,0,0,0,1,0
stern,2,0,1,0,0,0,5,0,0,0,0,0,0,0
strength,0,0,0,0,0,0,2,0,0,0,0,0,0,0
scrabble,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forwards,0,0,2,0,0,0,0,0,0,0,0,0,0,0
shutter,0,0,0,0,0,0,3,0,0,0,0,0,0,0
thankful,2,0,0,0,0,0,0,0,0,0,0,0,0,0
jerk,0,0,0,0,0,0,0,0,0,0,0,0,1,0
weak,1,0,0,0,0,0,0,0,0,0,0,0,0,0
suspicion,0,0,0,0,0,0,0,0,0,0,0,0,2,0
got,0,0,0,0,0,0,0,0,0,0,0,0,6,0
slam,0,0,0,0,0,0,0,0,0,0,0,0,2,0
careen,0,0,0,0,0,0,0,0,0,0,0,0,1,0
rope,0,0,0,0,0,0,3,0,0,0,0,0,0,0
glide,0,0,0,0,0,0,0,0,0,0,0,0,1,0
silent,2,0,0,0,0,0,0,0,0,0,0,0,0,0
tip,0,0,0,0,0,0,1,0,0,0,0,0,0,0
soak,0,0,0,0,0,0,0,0,0,0,0,0,1,0
spark,0,0,0,0,0,0,6,0,0,0,0,0,0,0
rascal,0,0,0,0,0,0,2,0,0,0,0,0,0,0
telling,0,0,0,0,0,0,3,0,0,0,0,0,0,0
failure,0,0,0,0,0,0,1,0,0,0,0,0,0,0
worse,0,0,1,0,0,0,0,0,0,0,0,0,0,0
whimper,0,0,0,0,0,0,0,0,0,0,0,0,1,0
plunder,0,0,0,0,0,0,1,0,0,0,0,0,0,0
hustle,0,0,0,0,0,0,0,0,0,0,0,0,1,0
