word,ADJ,ADP,ADV,AUX,DET,NOUN,NUM,PRON,SCONJ,VERB,X
tin,0,0,0,0,0,1,0,0,0,0,0
bronze,0,0,0,0,0,3,0,0,0,0,0
metal,0,0,0,0,0,5,0,0,0,0,0
woman,0,0,0,0,0,5,0,0,0,0,0
wear,0,0,0,0,0,0,0,0,0,8,0
traditional,1,0,0,0,0,0,0,0,0,0,0
clothe,0,0,0,0,0,2,0,0,0,2,0
jewelry,0,0,0,0,0,2,0,0,0,0,0
play,0,0,0,0,0,0,0,0,0,1,0
musical,1,0,0,0,0,0,0,0,0,0,0
instrument,0,0,0,0,0,1,0,0,0,0,0
exhibition,0,0,0,0,0,1,0,0,0,0,0
ministry,0,0,0,0,0,1,0,0,0,0,0
material,0,0,0,0,0,6,0,0,0,0,0
abundance,0,0,0,0,0,1,0,0,0,0,0
necessary,1,0,0,0,0,0,0,0,0,0,0
supply,0,0,0,0,0,0,0,0,0,2,0
go,0,0,0,0,0,0,0,0,0,5,0
overland,1,0,0,0,0,0,0,0,0,0,0
caravan,0,0,0,0,0,1,0,0,0,0,0
ship,0,0,0,0,0,1,0,0,0,0,0
exchange,0,0,0,0,0,1,0,0,0,1,0
product,0,0,0,0,0,1,0,0,0,0,0
stone,0,0,0,0,0,7,0,0,0,0,0
indication,0,0,0,0,0,1,0,0,0,0,0
sailing,0,0,0,0,0,1,0,0,0,0,0
valley,0,0,0,0,0,2,0,0,0,0,0
route,0,0,0,0,0,4,0,0,0,0,0
westward,0,0,4,0,0,0,0,0,0,0,0
coast,0,0,0,0,0,1,0,0,0,0,0
old,6,0,0,0,0,0,0,0,0,0,0
relief,0,0,0,0,0,1,0,0,0,0,0
bowl,0,0,0,0,0,1,0,0,0,0,0
display,0,0,0,0,0,1,0,0,0,1,0
statue,0,0,0,0,0,3,0,0,0,0,0
evidence,0,0,0,0,0,1,0,0,0,0,0
concerned,1,0,0,0,0,0,0,0,0,0,0
fashion,0,0,0,0,0,1,0,0,0,0,0
sex,0,0,0,0,0,4,0,0,0,0,0
sheepskin,0,0,0,0,0,3,0,0,0,0,0
skirt,0,0,0,0,0,4,0,0,0,0,0
skin,0,0,0,0,0,1,0,0,0,0,0
inside,0,1,1,0,0,0,0,0,0,0,0
wool,0,0,0,0,0,3,0,0,0,0,0
comb,0,0,0,0,0,0,0,0,0,1,0
decorative,1,0,0,0,0,0,0,0,0,0,0
tuft,0,0,0,0,0,2,0,0,0,0,0
wraparound,1,0,0,0,0,0,0,0,0,0,0
pin,0,0,0,0,0,0,0,0,0,1,0
extend,0,0,0,0,0,0,0,0,0,6,0
waist,0,0,0,0,0,1,0,0,0,0,0
knee,0,0,0,0,0,1,0,0,0,0,0
person,0,0,0,0,0,1,0,0,0,0,0
ankle,0,0,0,0,0,2,0,0,0,0,0
torso,0,0,0,0,0,1,0,0,0,0,0
bare,1,0,0,0,0,0,0,0,0,0,0
cloak,0,0,0,0,0,1,0,0,0,1,0
shoulder,0,0,0,0,0,1,0,0,0,0,0
weave,0,0,0,0,0,0,0,0,0,2,0
woolen,2,0,0,0,0,0,0,0,0,0,0
fabric,0,0,0,0,0,5,0,0,0,0,0
replace,0,0,0,0,0,0,0,0,0,1,0
tufted,1,0,0,0,0,0,0,0,0,0,0
retain,0,0,0,0,0,0,0,0,0,1,0
sew,0,0,0,0,0,0,0,0,0,1,0
garment,0,0,0,0,0,3,0,0,0,0,0
felt,0,0,0,0,0,1,0,0,0,1,0
wig,0,0,0,0,0,1,0,0,0,0,0
golden,1,0,0,0,0,0,0,0,0,0,0
encrust,0,0,0,0,0,0,0,0,0,1,0
semiprecious,1,0,0,0,0,0,0,0,0,0,0
brooch,0,0,0,0,0,1,0,0,0,0,0
earring,0,0,0,0,0,1,0,0,0,0,0
hair,0,0,0,0,0,4,0,0,0,0,0
ornament,0,0,0,0,0,1,0,0,0,0,0
neck,0,0,0,0,0,1,0,0,0,0,0
chain,0,0,0,0,0,1,0,0,0,0,0
different,3,0,0,0,0,0,0,0,0,0,0
style,0,0,0,0,0,2,0,0,0,0,0
dress,0,0,0,0,0,2,0,0,0,0,0
evident,2,0,0,0,0,0,0,0,0,0,0
sculpture,0,0,0,0,0,1,0,0,0,0,0
date,0,0,0,0,0,2,0,0,0,3,0
linen,0,0,0,0,0,1,0,0,0,0,0
drape,0,0,0,0,0,0,0,0,0,2,0
body,0,0,0,0,0,4,0,0,0,0,0
similar,2,0,0,0,0,0,0,0,0,0,0
shawl,0,0,0,0,0,3,0,0,0,0,0
characteristically,0,0,1,0,0,0,0,0,0,0,0
edge,0,0,0,0,0,0,0,0,0,1,0
fringe,0,0,0,0,0,1,0,0,0,0,0
arrange,0,0,0,0,0,0,0,0,0,2,0
fullness,0,0,0,0,0,1,0,0,0,0,0
rear,0,0,0,0,0,1,0,0,0,0,0
sword,0,0,0,0,0,1,0,0,0,0,0
arm,0,0,0,0,0,2,0,0,0,0,0
basic,1,0,0,0,0,0,0,0,0,0,0
tunic,0,0,0,0,0,2,0,0,0,0,0
kneeor,0,0,0,0,0,1,0,0,0,0,0
sleeve,0,0,0,0,0,1,0,0,0,0,0
round,1,0,0,0,0,0,0,0,0,0,0
neckline,0,0,0,0,0,1,0,0,0,0,0
position,0,0,0,0,0,4,0,0,0,0,0
belt,0,0,0,0,0,1,0,0,0,0,0
decoration,0,0,0,0,0,1,0,0,0,0,0
chiefly,0,0,1,0,0,0,0,0,0,0,0
allover,1,0,0,0,0,0,0,0,0,0,0
pattern,0,0,0,0,0,1,0,0,0,0,0
underwear,0,0,0,0,0,1,0,0,0,0,0
loincloth,0,0,0,0,0,1,0,0,0,0,0
sandal,0,0,0,0,0,1,0,0,0,0,0
boot,0,0,0,0,0,1,0,0,0,0,0
soft,2,0,0,0,0,0,0,0,0,0,0
fashionable,1,0,0,0,0,0,0,0,0,0,0
tend,0,0,0,0,0,0,0,0,0,2,0
beard,0,0,0,0,0,2,0,0,0,0,0
elegant,1,0,0,0,0,0,0,0,0,0,0
carefully,0,0,2,0,0,0,0,0,0,0,0
curl,0,0,0,0,0,0,0,0,0,2,0
ringlete,0,0,0,0,0,0,0,0,0,1,0
false,1,0,0,0,0,0,0,0,0,0,0
perfume,0,0,0,0,0,1,0,0,0,0,0
oil,0,0,0,0,0,1,0,0,0,0,0
dye,0,0,0,0,0,1,0,0,0,0,0
band,0,0,0,0,0,1,0,0,0,0,0
encircle,0,0,0,0,0,0,0,0,0,1,0
brow,0,0,0,0,0,1,0,0,0,0,0
cap,0,0,0,0,0,1,0,0,0,0,0
central,2,0,0,0,0,0,0,0,0,0,0
northwestern,1,0,0,0,0,0,0,0,0,0,0
division,0,0,0,0,0,3,0,0,0,0,0
roughly,0,0,1,0,0,0,0,0,0,0,0
limit,0,0,0,0,0,1,0,0,0,0,0
line,0,0,0,0,0,5,0,0,0,0,0
modern,3,0,0,0,0,0,0,0,0,0,0
inhabitant,0,0,0,0,0,1,0,0,0,0,0
predominantly,0,0,1,0,0,0,0,0,0,0,0
speech,0,0,0,0,0,1,0,0,0,0,0
south,0,0,1,0,0,4,0,0,0,0,0
statuette,0,0,0,0,0,1,0,0,0,0,0
depict,0,0,0,0,0,0,0,0,0,2,0
prayer,0,0,0,0,0,2,0,0,0,0,0
conqueror,0,0,0,0,0,1,0,0,0,0,0
unite,0,0,0,0,0,0,0,0,0,4,0
encompass,0,0,0,0,0,0,0,0,0,1,0
dynasty,0,0,0,0,0,1,0,0,0,0,0
jointly,0,0,1,0,0,0,0,0,0,0,0
compose,0,0,0,0,0,0,0,0,0,1,0
literary,1,0,0,0,0,0,0,0,0,0,0
language,0,0,0,0,0,13,0,0,0,0,0
dialect,0,0,0,0,0,2,0,0,0,0,0
achievement,0,0,0,0,0,5,0,0,0,0,0
picture,0,0,0,0,0,7,0,0,0,0,0
account,0,0,0,0,0,3,0,0,0,0,0
food,0,0,0,0,0,1,0,0,0,0,0
refine,0,0,0,0,0,0,0,0,0,1,0
alphabet,0,0,0,0,0,3,0,0,0,0,0
richly,0,0,1,0,0,0,0,0,0,0,0
royal,2,0,0,0,0,0,0,0,0,0,0
cemetery,0,0,0,0,0,1,0,0,0,0,0
panel,0,0,0,0,0,1,0,0,0,0,0
scene,0,0,0,0,0,1,0,0,0,0,0
peace,0,0,0,0,0,1,0,0,0,0,0
war,0,0,0,0,0,3,0,0,0,0,0
mosaic,0,0,0,0,0,1,0,0,0,0,0
inlay,0,0,0,0,0,1,0,0,0,0,0
lapis,0,0,0,0,0,0,0,0,0,0,1
lazuli,0,0,0,0,0,1,0,0,0,0,0
shell,0,0,0,0,0,1,0,0,0,0,0
color,0,0,0,0,0,1,0,0,0,1,0
mother,0,0,0,0,0,3,0,0,0,0,0
pearl,0,0,0,0,0,1,0,0,0,0,0
courtesy,0,0,0,0,0,1,0,0,0,0,0
trustee,0,0,0,0,0,1,0,0,0,0,0
adjust,0,0,0,0,0,0,0,0,0,1,0
phase,0,0,0,0,0,2,0,0,0,0,0
lunar,2,0,0,0,0,1,0,0,0,0,0
adopt,0,0,0,0,0,0,0,0,0,5,0
increase,0,0,0,0,0,1,0,0,0,0,0
distant,2,0,0,0,0,0,0,0,0,0,0
class,0,0,0,0,0,3,0,0,0,0,0
uncertain,2,0,0,0,0,0,0,0,0,0,0
theirs,0,0,0,0,0,0,0,2,0,0,0
durable,1,0,0,0,0,0,0,0,0,0,0
way,0,0,0,0,0,6,0,0,0,0,0
egyptian,2,0,0,0,0,0,0,0,0,0,0
hieroglyph,0,0,0,0,0,1,0,0,0,0,0
special,1,0,0,0,0,0,0,0,0,0,0
wet,2,0,0,0,0,0,0,0,0,0,0
easy,1,0,0,0,0,0,0,0,0,0,0
impress,0,0,0,0,0,0,0,0,0,1,0
scratch,0,0,0,0,0,0,0,0,0,1,0
draw,0,0,0,0,0,0,0,0,0,3,0
stylus,0,0,0,0,0,4,0,0,0,0,0
straight,3,0,0,0,0,0,0,0,0,0,0
cornered,1,0,0,0,0,0,0,0,0,0,0
end,0,0,0,0,0,4,0,0,0,1,0
unexpected,1,0,0,0,0,0,0,0,0,0,0
well,0,0,4,0,0,0,0,0,0,0,0
triangular,1,0,0,0,0,0,0,0,0,0,0
curved,1,0,0,0,0,0,0,0,0,0,0
break,0,0,0,0,0,0,0,0,0,2,0
series,0,0,0,0,0,3,0,0,0,0,0
stroke,0,0,0,0,0,1,0,0,0,0,0
stylized,1,0,0,0,0,0,0,0,0,0,0
symbol,0,0,0,0,0,6,0,0,0,0,0
cuneus,0,0,0,0,0,0,0,0,0,0,1
mean,0,0,0,0,0,2,0,0,0,2,0
track,0,0,0,0,0,1,0,0,0,0,0
day,0,0,0,0,0,8,0,0,0,0,0
march,0,0,0,0,0,1,0,0,0,0,0
daylight,0,0,0,0,0,1,0,0,0,0,0
darkness,0,0,0,0,0,2,0,0,0,0,0
season,0,0,0,0,0,2,0,0,0,0,0
order,0,0,0,0,0,7,0,0,0,0,0
plant,0,0,0,0,0,5,0,0,0,2,0
ready,2,0,0,0,0,0,0,0,0,0,0
record,0,0,0,0,0,1,0,0,0,2,0
notch,0,0,0,0,0,0,0,0,0,1,0
stick,0,0,0,0,0,1,0,0,0,0,0
knot,0,0,0,0,0,0,0,0,0,1,0
cord,0,0,0,0,0,1,0,0,0,0,0
watch,0,0,0,0,0,0,0,0,0,1,0
star,0,0,0,0,0,2,0,0,0,0,0
making,0,0,0,0,0,1,0,0,0,0,0
exact,1,0,0,0,0,0,0,0,0,0,0
perplex,0,0,0,0,0,0,0,0,0,1,0
humankind,0,0,0,0,0,1,0,0,0,0,0
age,0,0,0,0,0,1,0,0,0,0,0
natural,1,0,0,0,0,0,0,0,0,0,0
cycle,0,0,0,0,0,3,0,0,0,0,0
month,0,0,0,0,0,4,0,0,0,0,0
solar,2,0,0,0,0,0,0,0,0,0,0
fit,0,0,0,0,0,0,0,0,0,2,0
perfectly,0,0,1,0,0,0,0,0,0,0,0
count,0,0,0,0,0,0,0,0,0,2,0
difference,0,0,0,0,0,1,0,0,0,0,0
insert,0,0,0,0,0,0,0,0,0,1,0
extra,1,0,0,0,0,0,0,0,0,0,0
copy,0,0,0,0,0,1,0,0,0,3,0
seven,0,0,0,0,0,0,4,0,0,0,0
week,0,0,0,0,0,2,0,0,0,0,0
astronomical,2,0,0,0,0,0,0,0,0,0,0
basis,0,0,0,0,0,1,0,0,0,0,0
apparently,0,0,2,0,0,0,0,0,0,0,0
observe,0,0,0,0,0,0,0,0,0,1,0
persian,1,0,0,0,0,0,0,0,0,0,0
astrologer,0,0,0,0,0,2,0,0,0,0,0
associate,0,0,0,0,0,0,0,0,0,3,0
planet,0,0,0,0,0,1,0,0,0,0,0
religion,0,0,0,0,0,1,0,0,0,0,0
step,0,0,0,0,0,1,0,0,0,0,0
forward,0,0,2,0,0,0,0,0,0,0,0
accomplish,0,0,0,0,0,0,0,0,0,1,0
sound,0,0,0,0,0,2,0,0,0,0,0
thing,0,0,0,0,0,3,0,0,0,0,0
syllable,0,0,0,0,0,1,0,0,0,0,0
fully,0,0,1,0,0,0,0,0,0,0,0
difficult,2,0,0,0,0,0,0,0,0,0,0
master,0,0,0,0,0,0,0,0,0,2,0
child,0,0,0,0,0,3,0,0,0,0,0
school,0,0,0,0,0,1,0,0,0,0,0
textbook,0,0,0,0,0,1,0,0,0,0,0
teacher,0,0,0,0,0,1,0,0,0,0,0
left,2,0,0,0,0,0,0,0,0,0,0
pupil,0,0,0,0,0,4,0,0,0,0,0
mistake,0,0,0,0,0,1,0,0,0,0,0
smooth,0,0,0,0,0,0,0,0,0,1,0
make,0,0,0,0,0,0,0,0,0,2,0
assign,0,0,0,0,0,0,0,0,0,2,0
book,0,0,0,0,0,2,0,0,0,0,0
laborious,1,0,0,0,0,0,0,0,0,0,0
chapter,0,0,0,0,0,2,0,0,0,0,0
student,0,0,0,0,0,1,0,0,0,0,0
fragment,0,0,0,0,0,3,0,0,0,0,0
rest,0,0,0,0,0,3,0,0,0,0,0
survive,0,0,0,0,0,0,0,0,0,2,0
reveal,0,0,0,0,0,0,0,0,0,1,0
method,0,0,0,0,0,1,0,0,0,0,0
widely,0,0,1,0,0,0,0,0,0,0,0
historically,0,0,1,0,0,0,0,0,0,0,0
significant,3,0,0,0,0,0,0,0,0,0,0
millennium,0,0,0,0,0,4,0,0,0,0,0
fairly,0,0,1,0,0,0,0,0,0,0,0
standardized,1,0,0,0,0,0,0,0,0,0,0
linear,1,0,0,0,0,0,0,0,0,0,0
drawing,0,0,0,0,0,1,0,0,0,0,0
like,0,3,0,0,0,0,0,0,0,0,0
hieroglyphic,0,0,0,0,0,1,0,0,0,0,0
chinese,1,0,0,0,0,0,0,0,0,0,0
ideograph,0,0,0,0,0,1,0,0,0,0,0
ideogram,0,0,0,0,0,1,0,0,0,0,0
gain,0,0,0,0,0,0,0,0,0,5,0
acceptance,0,0,0,0,0,1,0,0,0,0,0
understand,0,0,0,0,0,0,0,0,0,1,0
ethnic,1,0,0,0,0,0,0,0,0,0,0
speak,0,0,0,0,0,0,0,0,0,1,0
word,0,0,0,0,0,3,0,0,0,0,0
pronounce,0,0,0,0,0,0,0,0,0,1,0
correspond,0,0,0,0,0,0,0,0,0,1,0
akkadian,4,0,0,0,0,0,0,0,0,0,0
pass,0,0,0,0,0,0,0,0,0,4,0
successively,0,0,1,0,0,0,0,0,0,0,0
succeed,0,0,0,0,0,0,0,0,0,3,0
expansion,0,0,0,0,0,2,0,0,0,0,0
southwestern,3,0,0,0,0,0,0,0,0,0,0
invade,0,0,0,0,0,0,0,0,0,4,0
universal,1,0,0,0,0,0,0,0,0,0,0
medium,0,0,0,0,0,1,0,0,0,0,0
relate,0,0,0,0,0,0,0,0,0,3,0
epic,0,0,0,0,0,7,0,0,0,0,0
common,3,0,0,0,0,0,0,0,0,0,0
phoenician,1,0,0,0,0,0,0,0,0,0,0
script,0,0,0,0,0,1,0,0,0,0,0
scholar,0,0,0,0,0,4,0,0,0,0,0
alive,1,0,0,0,0,0,0,0,0,0,0
disappearance,0,0,0,0,0,1,0,0,0,0,0
fact,0,0,0,0,0,2,0,0,0,0,0
nonalphabetic,1,0,0,0,0,0,0,0,0,0,0
compete,0,0,0,0,0,0,0,0,0,1,0
successfully,0,0,1,0,0,0,0,0,0,0,0
alphabetic,1,0,0,0,0,0,0,0,0,0,0
era,0,0,0,0,0,3,0,0,0,0,0
collection,0,0,0,0,0,2,0,0,0,0,0
study,0,0,0,0,0,0,0,0,0,1,0
arithmetic,0,0,0,0,0,1,0,0,0,0,0
multiply,0,0,0,0,0,0,0,0,0,3,0
unit,0,0,0,0,0,2,0,0,0,0,0
advantage,0,0,0,0,0,1,0,0,0,0,0
divisible,1,0,0,0,0,0,0,0,0,0,0
divide,0,0,0,0,0,0,0,0,0,2,0
circle,0,0,0,0,0,1,0,0,0,0,0
degree,0,0,0,0,0,1,0,0,0,0,0
dozen,0,0,0,0,0,1,0,0,0,0,0
fifth,0,0,0,0,0,1,0,0,0,0,0
clock,0,0,0,0,0,1,0,0,0,0,0
measure,0,0,0,0,0,2,0,0,0,1,0
hour,0,0,0,0,0,1,0,0,0,0,0
minute,0,0,0,0,0,1,0,0,0,0,0
capacity,0,0,0,0,0,1,0,0,0,0,0
weight,0,0,0,0,0,3,0,0,0,0,0
mina,0,0,0,0,0,0,0,0,0,0,1
shekel,0,0,0,0,0,1,0,0,0,0,0
pound,0,0,0,0,0,1,0,0,0,0,0
coin,0,0,0,0,0,0,0,0,0,1,0
money,0,0,0,0,0,1,0,0,0,0,0
silver,0,0,0,0,0,1,0,0,0,0,0
value,0,0,0,0,0,1,0,0,0,0,0
means,0,0,0,0,0,2,0,0,0,0,0
figure,0,0,0,0,0,2,0,0,0,1,0
acquire,0,0,0,0,0,0,0,0,0,2,0
business,0,0,0,0,0,3,0,0,0,0,0
transaction,0,0,0,0,0,1,0,0,0,0,0
sit,0,0,0,0,0,0,0,0,0,2,0
sell,0,0,0,0,0,0,0,0,0,1,0
fast,0,0,1,0,0,0,0,0,0,1,0
lump,0,0,0,0,0,1,0,0,0,0,0
party,0,0,0,0,0,1,0,0,0,0,0
signature,0,0,0,0,0,1,0,0,0,0,0
seal,0,0,0,0,0,3,0,0,0,0,0
usual,1,0,0,0,0,0,0,0,0,0,0
cylinder,0,0,0,0,0,2,0,0,0,0,0
purpose,0,0,0,0,0,3,0,0,0,0,0
narrative,0,0,0,0,0,1,0,0,0,0,0
incantation,0,0,0,0,0,1,0,0,0,0,0
dictionary,0,0,0,0,0,1,0,0,0,0,0
mathematical,1,0,0,0,0,0,0,0,0,0,0
treatise,0,0,0,0,0,1,0,0,0,0,0
adapt,0,0,0,0,0,0,0,0,0,1,0
neighbor,0,0,0,0,0,2,0,0,0,1,0
representation,0,0,0,0,0,1,0,0,0,0,0
familiar,1,0,0,0,0,0,0,0,0,0,0
relationship,0,0,0,0,0,1,0,0,0,0,0
myth,0,0,0,0,0,6,0,0,0,0,0
view,0,0,0,0,0,1,0,0,0,1,0
eventually,0,0,1,0,0,0,0,0,0,0,0
ranking,0,0,0,0,0,1,0,0,0,0,0
sky,0,0,0,0,0,2,0,0,0,0,0
originally,0,0,3,0,0,0,0,0,0,0,0
regard,0,0,0,0,0,0,0,0,0,1,0
heaven,0,0,0,0,0,1,0,0,0,0,0
rival,0,0,0,0,0,1,0,0,0,0,0
storm,0,0,0,0,0,1,0,0,0,0,0
air,0,0,0,0,0,1,0,0,0,0,0
worship,0,0,0,0,0,1,0,0,0,2,0
family,0,0,0,0,0,4,0,0,0,0,0
household,0,0,0,0,0,1,0,0,0,0,0
niche,0,0,0,0,0,1,0,0,0,0,0
ancestor,0,0,0,0,0,1,0,0,0,0,0
creation,0,0,0,0,0,2,0,0,0,0,0
watery,1,0,0,0,0,0,0,0,0,0,0
chaos,0,0,0,0,0,1,0,0,0,0,0
immense,1,0,0,0,0,0,0,0,0,0,0
dragon,0,0,0,0,0,2,0,0,0,0,0
army,0,0,0,0,0,6,0,0,0,0,0
wind,0,0,0,0,0,2,0,0,0,0,0
aid,0,0,0,0,0,2,0,0,0,0,0
wide,0,0,1,0,0,0,0,0,0,0,0
open,2,0,0,0,0,0,0,0,0,0,0
push,0,0,0,0,0,0,0,0,0,1,0
swell,0,0,0,0,0,0,0,0,0,1,0
split,0,0,0,0,0,0,0,0,0,1,0
lay,0,0,0,0,0,0,0,0,0,2,0
half,0,0,0,0,1,3,0,0,0,0,0
arch,0,0,0,0,0,0,0,0,0,1,0
behead,0,0,0,0,0,0,0,0,0,1,0
husband,0,0,0,0,0,1,0,0,0,0,0
mankind,0,0,0,0,0,2,0,0,0,0,0
blood,0,0,0,0,0,1,0,0,0,0,0
outstanding,1,0,0,0,0,0,0,0,0,0,0
superhero,0,0,0,0,0,1,0,0,0,0,0
mythology,0,0,0,0,0,2,0,0,0,0,0
legendary,2,0,0,0,0,0,0,0,0,0,0
poem,0,0,0,0,0,3,0,0,0,0,0
journey,0,0,0,0,0,2,0,0,0,0,0
sea,0,0,0,0,0,2,0,0,0,0,0
obtain,0,0,0,0,0,0,0,0,0,2,0
life,0,0,0,0,0,9,0,0,0,0,0
searcher,0,0,0,0,0,1,0,0,0,0,0
eternal,1,0,0,0,0,0,0,0,0,0,0
wisdom,0,0,0,0,0,1,0,0,0,0,0
jealous,1,0,0,0,0,0,0,0,0,0,0
warn,0,0,0,0,0,0,0,0,0,1,0
drink,0,0,0,0,0,0,0,0,0,1,0
eat,0,0,0,0,0,0,0,0,0,1,0
offer,0,0,0,0,0,0,0,0,0,1,0
bread,0,0,0,0,0,1,0,0,0,0,0
think,0,0,0,0,0,0,0,0,0,1,0
refuse,0,0,0,0,0,0,0,0,0,1,0
immortal,2,0,0,0,0,0,0,0,0,0,0
legend,0,0,0,0,0,3,0,0,0,0,0
somewhat,0,0,1,0,0,0,0,0,0,0,0
resemble,0,0,0,0,0,0,0,0,0,1,0
highly,0,0,3,0,0,0,0,0,0,0,0
probable,1,0,0,0,0,0,0,0,0,0,0
rework,0,0,0,0,0,0,0,0,0,1,0
author,0,0,0,0,0,1,0,0,0,0,0
overwhelm,0,0,0,0,0,0,0,0,0,1,0
counterpart,0,0,0,0,0,1,0,0,0,0,0
escape,0,0,0,0,0,1,0,0,0,1,0
wise,1,0,0,0,0,0,0,0,0,0,0
tell,0,0,0,0,0,0,0,0,0,3,0
youth,0,0,0,0,0,2,0,0,0,0,0
restore,0,0,0,0,0,0,0,0,0,1,0
reign,0,0,0,0,0,4,0,0,0,1,0
famous,6,0,0,0,0,0,0,0,0,0,0
temporary,1,0,0,0,0,0,0,0,0,0,0
seat,0,0,0,0,0,1,0,0,0,0,0
vie,0,0,0,0,0,0,0,0,0,1,0
domination,0,0,0,0,0,1,0,0,0,0,0
weaken,0,0,0,0,0,0,0,0,0,2,0
ripe,1,0,0,0,0,0,0,0,0,0,0
conquest,0,0,0,0,0,5,0,0,0,0,0
full,2,0,0,0,0,0,0,0,0,0,0
extant,1,0,0,0,0,0,0,0,0,0,0
incomplete,1,0,0,0,0,0,0,0,0,0,0
gap,0,0,0,0,0,1,0,0,0,0,0
occur,0,0,0,0,0,0,0,0,0,1,0
partly,0,0,2,0,0,0,0,0,0,0,0
fill,0,0,0,0,0,0,0,0,0,1,0
addition,0,0,0,0,0,1,0,0,0,0,0
title,0,0,0,0,0,0,0,0,0,1,0
death,0,0,0,0,0,6,0,0,0,0,0
ninevite,1,0,0,0,0,0,0,0,0,0,0
version,0,0,0,0,0,1,0,0,0,0,0
prologue,0,0,0,0,0,2,0,0,0,0,0
praise,0,0,0,0,0,1,0,0,0,0,0
divine,2,0,0,0,0,0,0,0,0,0,0
builder,0,0,0,0,0,3,0,0,0,0,0
warrior,0,0,0,0,0,1,0,0,0,0,0
knower,0,0,0,0,0,1,0,0,0,0,0
curb,0,0,0,0,0,0,0,0,0,1,0
seemingly,0,0,1,0,0,0,0,0,0,0,0
cause,0,0,0,0,0,0,0,0,0,2,0
wild,1,0,0,0,0,0,0,0,0,0,0
soon,0,0,2,0,0,0,0,0,0,0,0
initiate,0,0,0,0,0,0,0,0,0,1,0
travel,0,0,0,0,0,0,0,0,0,1,0
await,0,0,0,0,0,0,0,0,0,2,0
describe,0,0,0,0,0,0,0,0,0,3,0
trial,0,0,0,0,0,1,0,0,0,0,0
strength,0,0,0,0,0,1,0,0,0,0,0
victor,0,0,0,0,0,1,0,0,0,0,0
friend,0,0,0,0,0,2,0,0,0,0,0
companion,0,0,0,0,0,1,0,0,0,0,0
servant,0,0,0,0,0,1,0,0,0,0,0
iii,0,0,0,0,0,0,1,0,0,0,0
set,0,0,0,0,0,0,0,0,0,2,0
divinely,0,0,1,0,0,0,0,0,0,0,0
appoint,0,0,0,0,0,0,0,0,0,1,0
guardian,0,0,0,0,0,1,0,0,0,0,0
remote,1,0,0,0,0,0,0,0,0,0,0
cedar,0,0,0,0,0,1,0,0,0,0,0
forest,0,0,0,0,0,1,0,0,0,0,0
engagement,0,0,0,0,0,1,0,0,0,0,0
reject,0,0,0,0,0,0,0,0,0,1,0
marriage,0,0,0,0,0,4,0,0,0,0,0
proposal,0,0,0,0,0,1,0,0,0,0,0
goddess,0,0,0,0,0,4,0,0,0,0,0
love,0,0,0,0,0,1,0,0,0,0,0
kill,0,0,0,0,0,0,0,0,0,1,0
send,0,0,0,0,0,0,0,0,0,1,0
destroy,0,0,0,0,0,0,0,0,0,3,0
vii,0,0,0,0,0,0,1,0,0,0,0
dream,0,0,0,0,0,1,0,0,0,1,0
decide,0,0,0,0,0,0,0,0,0,1,0
slay,0,0,0,0,0,0,0,0,0,1,0
ill,1,0,0,0,0,0,0,0,0,0,0
dust,0,0,0,0,0,1,0,0,0,0,0
lament,0,0,0,0,0,1,0,0,0,0,0
funeral,0,0,0,0,0,1,0,0,0,0,0
narrate,0,0,0,0,0,0,0,0,0,1,0
viii,0,0,0,0,0,0,1,0,0,0,0
afterward,0,0,1,0,0,0,0,0,0,0,0
dangerous,1,0,0,0,0,0,0,0,0,0,0
search,0,0,0,0,0,1,0,0,0,0,0
survivor,0,0,0,0,0,1,0,0,0,0,0
renew,0,0,0,0,0,0,0,0,0,1,0
seize,0,0,0,0,0,0,0,0,0,1,0
serpent,0,0,0,0,0,1,0,0,0,0,0
unhappily,0,0,1,0,0,0,0,0,0,0,0
appendage,0,0,0,0,0,1,0,0,0,0,0
xii,0,0,0,0,0,0,1,0,0,0,0
loss,0,0,0,0,0,1,0,0,0,0,0
pukku,0,0,0,0,0,0,0,0,0,0,1
mikku,0,0,0,0,0,1,0,0,0,0,0
drum,0,0,0,0,0,1,0,0,0,0,0
drumstick,0,0,0,0,0,1,0,0,0,0,0
spirit,0,0,0,0,0,1,0,0,0,0,0
promise,0,0,0,0,0,0,0,0,0,1,0
recover,0,0,0,0,0,0,0,0,0,1,0
grim,1,0,0,0,0,0,0,0,0,0,0
report,0,0,0,0,0,1,0,0,0,1,0
underworld,0,0,0,0,0,1,0,0,0,0,0
hero,0,0,0,0,0,1,0,0,0,0,0
numerous,2,0,0,0,0,0,0,0,0,0,0
tale,0,0,0,0,0,1,0,0,0,0,0
odyssey,0,0,0,0,0,2,0,0,0,0,0
want,0,0,0,0,0,0,0,0,0,1,0
illustration,0,0,0,0,0,2,0,0,0,0,0
advisor,0,0,0,0,0,1,0,0,0,0,0
citizen,0,0,0,0,0,1,0,0,0,0,0
danger,0,0,0,0,0,1,0,0,0,0,0
conquer,0,0,0,0,0,0,0,0,0,8,0
stretch,0,0,0,0,0,0,0,0,0,1,0
foster,0,0,0,0,0,0,0,0,0,1,0
supremacy,0,0,0,0,0,1,0,0,0,0,0
shortly,0,0,1,0,0,0,0,0,0,0,0
independence,0,0,0,0,0,2,0,0,0,0,0
