word,ADJ,ADP,ADV,CCONJ,DET,NOUN,NUM,PRON,SCONJ,VERB,X
usually,0,0,30,0,0,0,0,0,0,0,0
member,0,0,0,0,0,30,0,0,0,0,0
corporate,2,0,0,0,0,0,0,0,0,0,0
house,0,0,0,0,0,90,0,0,0,2,0
typically,0,0,12,0,0,0,0,0,0,0,0
building,0,0,0,0,0,9,0,0,0,0,0
fine,4,0,1,0,0,0,0,0,0,0,0
wood,0,0,0,0,0,18,0,0,0,0,0
stone,0,0,0,0,0,26,0,0,0,0,0
carving,0,0,0,0,0,9,0,0,0,0,0
seaworthy,2,0,0,0,0,0,0,0,0,0,0
watercraft,0,0,0,0,0,3,0,0,0,0,0
memorial,5,0,0,0,0,1,0,0,0,0,0
totem,1,0,0,0,0,18,0,0,0,0,1
pole,0,0,0,0,0,37,0,0,0,0,0
basketry,0,0,0,0,0,7,0,0,0,0,0
potlatch,0,0,0,0,0,38,0,0,0,0,0
feast,0,0,0,0,0,7,0,0,0,1,0
bestowal,0,0,0,0,0,2,0,0,0,0,0
lavish,2,0,0,0,0,0,0,0,0,0,0
sum,0,0,0,0,0,0,0,0,0,1,0
hope,0,0,0,0,0,1,0,0,0,1,0
historical,3,0,0,0,0,0,0,0,0,0,0
prompt,0,0,0,0,0,0,0,0,0,1,0
ponder,0,0,0,0,0,0,0,0,0,1,0
exploration,0,0,0,0,0,2,0,0,0,0,0
conquest,0,0,0,0,0,4,0,0,0,0,0
mindfulness,0,0,0,0,0,1,0,0,0,0,0
planet,0,0,0,0,0,1,0,0,0,0,0
fellow,1,0,0,0,0,0,0,0,0,0,0
traveler,0,0,0,0,0,2,0,0,0,0,0
creature,0,0,0,0,0,3,0,0,0,0,0
treeless,2,0,0,0,0,0,0,0,0,0,0
cover,0,0,0,0,0,1,0,0,0,17,0
hinterland,0,0,0,0,0,1,0,0,0,0,0
inhabit,0,0,0,0,0,0,0,0,0,18,0
greenlandic,2,0,0,0,0,0,0,0,0,0,0
generally,0,0,31,0,0,0,0,0,0,0,0
close,5,0,2,0,0,1,0,0,0,1,0
genetic,1,0,0,0,0,0,0,0,0,0,0
linguistic,5,0,0,0,0,0,0,0,0,0,0
relation,0,0,0,0,0,7,0,0,0,0,0
speaker,0,0,0,0,0,8,0,0,0,0,0
scholarly,1,0,0,0,0,0,0,0,0,0,0
custom,0,0,0,0,0,12,0,0,0,0,0
separate,8,0,0,0,0,0,0,0,0,5,0
distinguish,0,0,0,0,0,0,0,0,0,3,0
physiological,1,0,0,0,0,0,0,0,0,0,0
difference,0,0,0,0,0,3,0,0,0,0,0
mainland,0,0,0,0,0,10,0,0,0,0,0
corner,0,0,0,0,0,1,0,0,0,0,0
remain,0,0,0,0,0,5,0,0,0,14,0
largely,0,0,6,0,0,0,0,0,0,0,0
unglaciated,1,0,0,0,0,0,0,0,0,0,0
late,13,0,0,0,0,0,0,0,0,0,0
age,0,0,0,0,0,2,0,0,0,0,0
ago,0,0,1,0,0,0,0,0,0,0,0
join,0,0,0,0,0,0,0,0,0,2,0
northeastern,6,0,0,0,0,0,0,0,0,0,0
expose,0,0,0,0,0,0,0,0,0,2,0
level,0,0,0,0,0,11,0,0,0,0,0
south,2,0,16,0,0,10,0,0,0,0,0
block,0,0,0,0,0,7,0,0,0,1,0
unnegotiable,1,0,0,0,0,0,0,0,0,0,0
terrain,0,0,0,0,0,1,0,0,0,0,0
bce,0,0,0,0,0,16,0,0,0,0,0
distribution,0,0,0,0,0,6,0,0,0,0,0
free,2,0,0,0,0,0,0,0,0,1,0
northwest,3,0,1,0,0,1,0,0,0,0,0
arrive,0,0,0,0,0,0,0,0,0,5,0
paleo,14,0,0,0,0,0,0,0,0,0,0
tradition,0,0,0,0,0,24,0,0,0,0,0
cutting,0,0,0,0,0,1,0,0,0,0,0
implement,0,0,0,0,0,4,0,0,0,1,0
style,0,0,0,0,0,6,0,0,0,0,0
northeast,3,0,0,0,0,0,0,0,0,0,0
slender,1,0,0,0,0,0,0,0,0,0,0
flake,0,0,0,0,0,2,0,0,0,0,0
strike,0,0,0,0,0,2,0,0,0,2,0
specially,0,0,1,0,0,0,0,0,0,0,0
prepare,0,0,0,0,0,0,0,0,0,3,0
core,0,0,0,0,0,2,0,0,0,0,0
archaeologist,0,0,0,0,0,3,0,0,0,0,0
blade,0,0,0,0,0,10,0,0,0,0,0
class,0,0,0,0,0,8,0,0,0,1,0
microblade,0,0,0,0,0,10,0,0,0,0,0
apparently,0,0,3,0,0,0,0,0,0,0,0
edge,0,0,0,0,0,3,0,0,0,1,0
bone,0,0,0,0,0,12,0,0,0,0,0
antler,0,0,0,0,0,3,0,0,0,0,0
baton,0,0,0,0,0,1,0,0,0,0,0
knife,0,0,0,0,0,7,0,0,0,0,0
projectile,0,0,0,0,0,4,0,0,0,0,0
head,0,0,0,0,0,14,0,0,0,3,0
preferred,1,0,0,0,0,0,0,0,0,0,0
elk,0,0,0,0,0,3,0,0,0,0,0
extinct,2,0,0,0,0,0,0,0,0,0,0
antiquus,0,0,0,0,0,1,0,0,0,0,0
mammoth,0,0,0,0,0,2,0,0,0,0,0
tool,0,0,0,0,0,14,0,0,0,0,0
asian,3,0,0,0,0,0,0,0,0,0,0
notably,0,0,7,0,0,0,0,0,0,0,0
portion,0,0,0,0,0,2,0,0,0,0,0
evidence,0,0,0,0,0,6,0,0,0,0,0
suggest,0,0,0,0,0,0,0,0,0,6,0
reliance,0,0,0,0,0,4,0,0,0,0,0
approximately,0,0,8,0,0,0,0,0,0,0,0
thaw,0,0,0,0,0,0,0,0,0,1,0
cap,0,0,0,0,0,1,0,0,0,0,0
access,0,0,0,0,0,1,0,0,0,0,0
flood,0,0,0,0,0,2,0,0,0,1,0
bridge,0,0,0,0,0,1,0,0,0,0,0
site,0,0,0,0,0,21,0,0,0,0,0
decrease,0,0,0,0,0,1,0,0,0,4,0
fully,0,0,2,0,0,0,0,0,0,0,0
shape,0,0,0,0,0,2,0,0,0,5,0
chipping,0,0,0,0,0,1,0,0,0,0,0
attempt,0,0,0,0,0,1,0,0,0,1,0
appreciable,1,0,0,0,0,0,0,0,0,0,0
success,0,0,0,0,0,8,0,0,0,0,0
beginning,0,0,0,0,0,3,0,0,0,0,0
represent,0,0,0,0,0,0,0,0,0,10,0
development,0,0,0,0,0,12,0,0,0,0,0
fact,0,0,0,0,0,4,0,0,0,0,0
reflection,0,0,0,0,0,1,0,0,0,0,0
heartland,0,0,0,0,0,1,0,0,0,0,0
southeast,0,0,0,0,0,2,0,0,0,0,0
manner,0,0,0,0,0,1,0,0,0,0,0
arrival,0,0,0,0,0,2,0,0,0,0,0
unknown,3,0,0,0,0,0,0,0,0,0,0
event,0,0,0,0,0,14,0,0,0,0,0
resurgence,0,0,0,0,0,1,0,0,0,0,0
produce,0,0,0,0,0,0,0,0,0,6,0
spear,0,0,0,0,0,16,0,0,0,1,0
bear,0,0,0,0,0,10,0,0,0,8,0
striking,1,0,0,0,0,0,0,0,0,0,0
resemblance,0,0,0,0,0,1,0,0,0,0,0
artifact,0,0,0,0,0,7,0,0,0,0,0
maker,0,0,0,0,0,1,0,0,0,0,0
presume,0,0,0,0,0,0,0,0,0,2,0
new,19,0,0,0,0,0,0,0,0,0,0
influx,0,0,0,0,0,1,0,0,0,0,0
move,0,0,0,0,0,1,0,0,0,14,0
probably,0,0,10,0,0,0,0,0,0,0,0
follow,0,0,0,0,0,0,0,0,0,13,0
expand,0,0,0,0,0,0,0,0,0,9,0
retreat,0,0,0,0,0,0,0,0,0,1,0
descend,0,0,0,0,0,0,0,0,0,2,0
present,17,0,0,0,0,0,0,0,0,2,0
interval,0,0,0,0,0,1,0,0,0,0,0
uncommon,1,0,0,0,0,0,0,0,0,0,0
demonstrate,0,0,0,0,0,0,0,0,0,2,0
somewhat,0,0,6,0,0,0,0,0,0,0,0
different,14,0,0,0,0,0,0,0,0,0,0
presence,0,0,0,0,0,3,0,0,0,0,0
exactly,0,0,1,0,0,0,0,0,0,0,0
moment,0,0,0,0,0,1,0,0,0,0,0
characteristic,1,0,0,0,0,2,0,0,0,0,0
southeastern,3,0,0,0,0,0,0,0,0,0,0
descendant,0,0,0,0,0,18,0,0,0,0,0
distinctively,0,0,1,0,0,0,0,0,0,0,0
meet,0,0,0,0,0,0,0,0,0,6,0
economy,0,0,0,0,0,20,0,0,0,0,0
oceanside,0,0,0,0,0,2,0,0,0,0,0
complete,1,0,0,0,0,0,0,0,0,1,0
millennium,0,0,0,0,0,3,0,0,0,0,0
aleutian,2,0,0,0,0,0,0,0,0,0,0
occupant,0,0,0,0,0,2,0,0,0,0,0
significant,8,0,0,0,0,0,0,0,0,0,0
quantity,0,0,0,0,0,3,0,0,0,0,0
relate,0,0,0,0,0,0,0,0,0,15,0
appearance,0,0,0,0,0,2,0,0,0,0,0
coastline,0,0,0,0,0,2,0,0,0,0,0
freeze,0,0,0,0,0,0,0,0,0,6,0
fast,0,0,1,0,0,0,0,0,0,0,0
sign,0,0,0,0,0,3,0,0,0,1,0
remnant,1,0,0,0,0,0,0,0,0,0,0
eclipse,0,0,0,0,0,0,0,0,0,1,0
interior,5,0,0,0,0,5,0,0,0,0,0
constitute,0,0,0,0,0,0,0,0,0,10,0
archaic,6,0,0,0,0,0,0,0,0,0,0
leave,0,0,0,0,0,1,0,0,0,9,0
trace,0,0,0,0,0,1,0,0,0,2,0
outside,1,4,0,0,0,0,0,0,0,0,0
chip,0,0,0,0,0,0,0,0,0,2,0
stem,0,0,0,0,0,2,0,0,0,1,0
notch,0,0,0,0,0,1,0,0,0,0,0
stemming,0,0,0,0,0,1,0,0,0,0,0
notching,0,0,0,0,0,1,0,0,0,0,0
facilitate,0,0,0,0,0,0,0,0,0,4,0
hafte,0,0,0,0,0,0,0,0,0,1,0
shaft,0,0,0,0,0,2,0,0,0,0,0
sequence,0,0,0,0,0,2,0,0,0,0,0
type,0,0,0,0,0,9,0,0,0,0,0
analogous,1,0,0,0,0,0,0,0,0,0,0
develop,0,0,0,0,0,0,0,0,0,12,0
direct,4,0,0,0,0,0,0,0,0,6,0
pacific,1,0,0,0,0,0,0,0,0,0,0
basin,0,0,0,0,0,4,0,0,0,0,0
burn,0,0,0,0,0,0,0,0,0,4,0
oil,0,0,0,0,0,11,0,0,0,0,0
harpoon,0,0,0,0,0,11,0,0,0,1,0
combine,0,0,0,0,0,0,0,0,0,7,0
clearly,0,0,3,0,0,0,0,0,0,0,0
rely,0,0,0,0,0,0,0,0,0,10,0
heavily,0,0,8,0,0,0,0,0,0,0,0
require,0,0,0,0,0,0,0,0,0,11,0
consensus,0,0,0,0,0,1,0,0,0,0,0
shortly,0,0,1,0,0,0,0,0,0,0,0
aspect,0,0,0,0,0,4,0,0,0,0,0
chain,0,0,0,0,0,2,0,0,0,0,0
distant,4,0,0,0,0,0,0,0,0,0,0
later,3,0,8,0,0,0,0,0,0,0,0
fashion,0,0,0,0,0,1,0,0,0,1,0
grind,0,0,0,0,0,0,0,0,0,1,0
persist,0,0,0,0,0,0,0,0,0,3,0
markedly,0,0,1,0,0,0,0,0,0,0,0
replace,0,0,0,0,0,0,0,0,0,5,0
immediately,0,0,3,0,0,0,0,0,0,0,0
predominantly,0,0,3,0,0,0,0,0,0,0,0
orientation,0,0,0,0,0,1,0,0,0,0,0
musk,0,0,0,0,0,3,0,0,0,0,0
river,0,0,0,0,0,21,0,0,0,0,0
lake,0,0,0,0,0,10,0,0,0,0,0
basis,0,0,0,0,0,7,0,0,0,0,0
immigrant,0,0,0,0,0,1,0,0,0,0,0
neolithic,1,0,0,0,0,0,0,0,0,0,0
diminutive,1,0,0,0,0,0,0,0,0,0,0
similar,15,0,0,0,0,0,0,0,0,0,0
albeit,0,0,0,0,0,0,0,0,2,0,0
pottery,0,0,0,0,0,2,0,0,0,0,0
sled,0,0,0,0,0,8,0,0,0,0,0
explode,0,0,0,0,0,0,0,0,0,1,0
coincide,0,0,0,0,0,0,0,0,0,3,0
drift,0,0,0,0,0,1,0,0,0,1,0
intrude,0,0,0,0,0,0,0,0,0,1,0
displace,0,0,0,0,0,0,0,0,0,5,0
penetrate,0,0,0,0,0,0,0,0,0,1,0
southward,0,0,1,0,0,0,0,0,0,0,0
ox,0,0,0,0,0,1,0,0,0,0,0
folk,0,0,0,0,0,1,0,0,0,0,0
gradually,0,0,2,0,0,0,0,0,0,0,0
technique,0,0,0,0,0,5,0,0,0,0,0
seal,1,0,0,0,0,19,0,0,0,0,0
breathing,0,0,0,0,0,2,0,0,0,0,0
hole,0,0,0,0,0,6,0,0,0,0,0
substantial,4,0,0,0,0,0,0,0,0,0,0
sod,0,0,0,0,0,10,0,0,0,0,0
rock,0,0,0,0,0,3,0,0,0,0,0
heat,0,0,0,0,0,3,0,0,0,4,0
lamp,0,0,0,0,0,6,0,0,0,0,0
contemporary,1,0,0,0,0,0,0,0,0,0,0
semisubterranean,12,0,0,0,0,0,0,0,0,0,0
whaling,0,0,0,0,0,10,0,0,0,0,0
endure,0,0,0,0,0,0,0,0,0,2,0
place,0,0,0,0,0,18,0,0,0,12,0
prehistoric,3,0,0,0,0,0,0,0,0,0,0
exist,0,0,0,0,0,0,0,0,0,4,0
english,4,0,0,0,0,0,0,0,0,0,0
excavation,0,0,0,0,0,1,0,0,0,0,0
theory,0,0,0,0,0,1,0,0,0,0,0
origin,0,0,0,0,0,4,0,0,0,0,0
posit,0,0,0,0,0,0,0,0,0,1,0
originated,0,0,0,0,0,0,0,0,0,1,0
derive,0,0,0,0,0,0,0,0,0,5,0
strongly,0,0,2,0,0,0,0,0,0,0,0
influence,0,0,0,0,0,1,0,0,0,6,0
certain,14,0,0,0,0,0,0,0,0,0,0
woodland,1,0,0,0,0,4,0,0,0,0,0
fundamentally,0,0,1,0,0,0,0,0,0,0,0
eskimo,1,0,0,0,0,0,0,0,0,0,0
external,2,0,0,0,0,0,0,0,0,0,0
depend,0,0,0,0,0,0,0,0,0,10,0
walrus,0,0,0,0,0,16,0,0,0,0,0
arise,0,0,0,0,0,0,0,0,0,2,0
dog,0,0,0,0,0,15,0,0,0,0,0
dogsled,0,0,0,0,0,3,0,0,0,0,0
hand,0,0,0,0,0,3,0,0,0,0,0
bulky,1,0,0,0,0,0,0,0,0,0,0
bow,0,0,0,0,0,7,0,0,0,0,0
drill,0,0,0,0,0,2,0,0,0,0,0
kit,0,0,0,0,0,1,0,0,0,0,0
foreshaft,0,0,0,0,0,1,0,0,0,0,0
distinctive,2,0,0,0,0,0,0,0,0,0,0
ornament,0,0,0,0,0,5,0,0,0,0,0
ivory,0,0,0,0,0,5,0,0,0,0,0
occasionally,0,0,5,0,0,0,0,0,0,0,0
engrave,0,0,0,0,0,0,0,0,0,2,0
figure,0,0,0,0,0,7,0,0,0,0,0
naturalistic,1,0,0,0,0,0,0,0,0,0,0
stylized,1,0,0,0,0,0,0,0,0,0,0
grotesque,1,0,0,0,0,0,0,0,0,0,0
amulet,0,0,0,0,0,4,0,0,0,0,0
magic,0,0,0,0,0,6,0,0,0,0,0
meetinghouse,0,0,0,0,0,1,0,0,0,0,0
skin,0,0,0,0,0,24,0,0,0,0,0
tent,0,0,0,0,0,6,0,0,0,0,0
nomad,0,0,0,0,0,2,0,0,0,0,0
disappear,0,0,0,0,0,0,0,0,0,1,0
indication,0,0,0,0,0,1,0,0,0,0,0
contact,0,0,0,0,0,17,0,0,0,2,0
onset,0,0,0,0,0,1,0,0,0,0,0
increase,0,0,0,0,0,2,0,0,0,11,0
contribute,0,0,0,0,0,0,0,0,0,3,0
decline,0,0,0,0,0,4,0,0,0,2,0
extent,0,0,0,0,0,3,0,0,0,0,0
unclear,1,0,0,0,0,0,0,0,0,0,0
survive,0,0,0,0,0,0,0,0,0,4,0
strait,0,0,0,0,0,2,0,0,0,0,0
ability,0,0,0,0,0,6,0,0,0,0,0
lead,0,0,0,0,0,2,0,0,0,5,0
recognizable,1,0,0,0,0,0,0,0,0,0,0
case,0,0,0,0,0,13,0,0,0,0,0
ground,0,0,0,0,0,17,0,0,0,0,0
slate,0,0,0,0,0,1,0,0,0,0,0
decoratively,0,0,1,0,0,0,0,0,0,0,0
clay,0,0,0,0,0,1,0,0,0,0,0
mud,0,0,0,0,0,1,0,0,0,0,0
ancestral,3,0,0,0,0,0,0,0,0,0,0
mature,2,0,0,0,0,0,0,0,0,0,0
proper,2,0,0,0,0,0,0,0,0,0,0
prove,0,0,0,0,0,0,0,0,0,5,0
adaptable,1,0,0,0,0,0,0,0,0,0,0
rapidly,0,0,4,0,0,0,0,0,0,0,0
umiak,0,0,0,0,0,7,0,0,0,0,0
whale,0,0,0,0,0,12,0,0,0,2,0
kayak,0,0,0,0,0,19,0,0,0,0,0
sealing,0,0,0,0,0,2,0,0,0,0,0
transportation,0,0,0,0,0,4,0,0,0,0,0
enable,0,0,0,0,0,0,0,0,0,2,0
option,0,0,0,0,0,1,0,0,0,0,0
pursuit,0,0,0,0,0,6,0,0,0,0,0
shift,0,0,0,0,0,1,0,0,0,8,0
key,3,0,0,0,0,0,0,0,0,0,0
absorb,0,0,0,0,0,0,0,0,0,1,0
spread,0,0,0,0,0,1,0,0,0,1,0
closely,0,0,3,0,0,0,0,0,0,0,0
reduce,0,0,0,0,0,0,0,0,0,6,0
formation,0,0,0,0,0,2,0,0,0,0,0
pack,0,0,0,0,0,1,0,0,0,0,0
community,0,0,0,0,0,21,0,0,0,0,0
excursion,0,0,0,0,0,1,0,0,0,0,0
month,0,0,0,0,0,7,0,0,0,0,0
pursue,0,0,0,0,0,0,0,0,0,2,0
nonmigratory,1,0,0,0,0,0,0,0,0,0,0
cause,0,0,0,0,0,1,0,0,0,13,0
permanent,11,0,0,0,0,0,0,0,0,0,0
instead,0,0,4,0,0,0,0,0,0,0,0
weather,0,0,0,0,0,6,0,0,0,1,0
activity,0,0,0,0,0,12,0,0,0,0,0
undertake,0,0,0,0,0,0,0,0,0,8,0
reside,0,0,0,0,0,0,0,0,0,14,0
stereotypical,1,0,0,0,0,0,0,0,0,0,0
perpetuate,0,0,0,0,0,0,0,0,0,1,0
stable,2,0,0,0,0,0,0,0,0,0,0
log,0,0,0,0,0,4,0,0,0,0,0
famine,0,0,0,0,0,2,0,0,0,0,0
store,0,0,0,0,0,3,0,0,0,2,0
exhaust,0,0,0,0,0,0,0,0,0,2,0
ancient,6,0,0,0,0,0,0,0,0,0,0
geographer,0,0,0,0,0,1,0,0,0,0,0
mapmaker,0,0,0,0,0,1,0,0,0,0,0
designate,0,0,0,0,0,0,0,0,0,2,0
literature,0,0,0,0,0,3,0,0,0,0,0
remoteness,0,0,0,0,0,1,0,0,0,0,0
modern,3,0,0,0,0,0,0,0,0,0,0
work,0,0,0,0,0,6,0,0,0,8,0
australian,1,0,0,0,0,0,0,0,0,0,0
writer,0,0,0,0,0,2,0,0,0,0,0
european,16,0,0,0,0,0,0,0,0,0,0
colonize,0,0,0,0,0,0,0,0,0,3,0
vast,4,0,0,0,0,0,0,0,0,0,0
passage,0,0,0,0,0,5,0,0,0,0,0
colonization,0,0,0,0,0,7,0,0,0,0,0
southwestern,4,0,0,0,0,0,0,0,0,0,0
brawny,1,0,0,0,0,0,0,0,0,0,0
red,7,0,0,0,0,0,0,0,0,0,0
bearded,1,0,0,0,0,0,0,0,0,0,0
frozen,1,0,0,0,0,0,0,0,0,0,0
wasteland,0,0,0,0,0,1,0,0,0,0,0
colony,0,0,0,0,0,4,0,0,0,0,0
abandon,0,0,0,0,0,0,0,0,0,4,0
cool,0,0,0,0,0,0,0,0,0,1,0
trend,0,0,0,0,0,1,0,0,0,0,0
farming,0,0,0,0,0,2,0,0,0,0,0
impractical,1,0,0,0,0,0,0,0,0,0,0
fisherman,0,0,0,0,0,3,0,0,0,0,0
seasonally,0,0,5,0,0,0,0,0,0,0,0
camp,0,0,0,0,0,9,0,0,0,2,0
absence,0,0,0,0,0,1,0,0,0,0,0
seemingly,0,0,2,0,0,0,0,0,0,0,0
simplify,0,0,0,0,0,0,0,0,0,1,0
collection,0,0,0,0,0,4,0,0,0,0,0
iron,0,0,0,0,0,1,0,0,0,0,0
nail,0,0,0,0,0,1,0,0,0,0,0
metal,0,0,0,0,0,4,0,0,0,0,0
fitting,0,0,0,0,0,1,0,0,0,0,0
easily,0,0,3,0,0,0,0,0,0,0,0
transform,0,0,0,0,0,0,0,0,0,2,0
durable,1,0,0,0,0,0,0,0,0,0,0
destruction,0,0,0,0,0,1,0,0,0,0,0
tension,0,0,0,0,0,1,0,0,0,0,0
fight,0,0,0,0,0,0,0,0,0,2,0
domination,0,0,0,0,0,1,0,0,0,0,0
danish,3,0,0,0,0,0,0,0,0,0,0
norwegian,1,0,0,0,0,0,0,0,0,0,0
found,0,0,0,0,0,0,0,0,0,3,0
goal,0,0,0,0,0,3,0,0,0,0,0
missionization,0,0,0,0,0,1,0,0,0,0,0
trade,0,0,0,0,0,28,0,0,0,9,0
unusually,0,0,2,0,0,0,0,0,0,0,0
citizen,0,0,0,0,0,1,0,0,0,0,0
kingdom,0,0,0,0,0,1,0,0,0,0,0
epidemic,0,0,0,0,0,7,0,0,0,0,0
disease,0,0,0,0,0,13,0,0,0,0,0
kill,0,0,0,0,0,0,0,0,0,6,0
grant,0,0,0,0,0,0,0,0,0,7,0
monopoly,0,0,0,0,0,3,0,0,0,0,0
restriction,0,0,0,0,0,3,0,0,0,0,0
outsider,0,0,0,0,0,2,0,0,0,0,0
loss,0,0,0,0,0,6,0,0,0,0,0
greatly,0,0,2,0,0,0,0,0,0,0,0
retain,0,0,0,0,0,0,0,0,0,5,0
trading,0,0,0,0,0,12,0,0,0,0,0
missionary,0,0,0,0,0,9,0,0,0,0,0
learn,0,0,0,0,0,0,0,0,0,5,0
capital,0,0,0,0,0,4,0,0,0,0,0
city,0,0,0,0,0,3,0,0,0,0,0
dialect,0,0,0,0,0,13,0,0,0,0,0
ethnic,2,0,0,0,0,0,0,0,0,0,0
grow,0,0,0,0,0,0,0,0,0,5,0
publication,0,0,0,0,0,1,0,0,0,0,0
newspaper,0,0,0,0,0,2,0,0,0,0,0
invent,0,0,0,0,0,0,0,0,0,1,0
distributed,1,0,0,0,0,0,0,0,0,0,0
reading,0,0,0,0,0,1,0,0,0,0,0
matter,0,0,1,0,0,2,0,0,0,0,0
vernacular,1,0,0,0,0,0,0,0,0,0,0
ethnonym,0,0,0,0,0,1,0,0,0,0,0
limited,3,0,0,0,0,0,0,0,0,0,0
sheep,0,0,0,0,0,3,0,0,0,0,0
breeding,0,0,0,0,0,1,0,0,0,0,0
cod,0,0,0,0,0,3,0,0,0,0,0
school,0,0,0,0,0,4,0,0,0,0,0
teach,0,0,0,0,0,0,0,0,0,6,0
integral,1,0,0,0,0,0,0,0,0,0,0
gain,0,0,0,0,0,1,0,0,0,7,0
representation,0,0,0,0,0,4,0,0,0,0,0
national,4,0,0,0,0,0,0,0,0,0,0
legislative,2,0,0,0,0,0,0,0,0,0,0
assembly,0,0,0,0,0,2,0,0,0,0,0
achieve,0,0,0,0,0,0,0,0,0,4,0
rule,0,0,0,0,0,7,0,0,0,2,0
voter,0,0,0,0,0,1,0,0,0,0,0
approve,0,0,0,0,0,0,0,0,0,1,0
referendum,0,0,0,0,0,1,0,0,0,0,0
autonomy,0,0,0,0,0,2,0,0,0,0,0
institution,0,0,0,0,0,3,0,0,0,0,0
education,0,0,0,0,0,3,0,0,0,0,0
reorganize,0,0,0,0,0,0,0,0,0,1,0
university,0,0,0,0,0,3,0,0,0,0,0
dedicate,0,0,0,0,0,0,0,0,0,1,0
study,0,0,0,0,0,2,0,0,0,0,0
training,0,0,0,0,0,3,0,0,0,0,0
young,5,0,0,0,0,0,0,0,0,0,0
enroll,0,0,0,0,0,0,0,0,0,1,0
voyage,0,0,0,0,0,4,0,0,0,0,0
plan,0,0,0,0,0,2,0,0,0,1,0
expedition,0,0,0,0,0,2,0,0,0,0,0
investigate,0,0,0,0,0,0,0,0,0,1,0
possibility,0,0,0,0,0,2,0,0,0,0,0
fail,0,0,0,0,0,0,0,0,0,4,0
want,0,0,0,0,0,1,0,0,0,2,0
explore,0,0,0,0,0,0,0,0,0,2,0
viability,0,0,0,0,0,1,0,0,0,0,0
passable,1,0,0,0,0,0,0,0,0,0,0
route,0,0,0,0,0,2,0,0,0,0,0
mercantile,1,0,0,0,0,0,0,0,0,0,0
hub,0,0,0,0,0,1,0,0,0,0,0
poor,2,0,0,0,0,0,0,0,0,0,0
visibility,0,0,0,0,0,1,0,0,0,0,0
result,0,0,0,0,0,7,0,0,0,3,0
ensue,0,0,0,0,0,0,0,0,0,2,0
russian,14,0,0,0,0,0,0,0,0,0,0
inexhaustible,1,0,0,0,0,0,0,0,0,0,0
otter,0,0,0,0,0,9,0,0,0,0,0
entrepreneur,0,0,0,0,0,3,0,0,0,0,0
quickly,0,0,5,0,0,0,0,0,0,0,0
seize,0,0,0,0,0,0,0,0,0,2,0
garner,0,0,0,0,0,0,0,0,0,1,0
pelt,0,0,0,0,0,7,0,0,0,0,0
lush,1,0,0,0,0,0,0,0,0,0,0
feel,0,0,0,0,0,1,0,0,0,0,0
superior,2,0,0,0,0,0,0,0,0,0,0
insulating,0,0,0,0,0,1,0,0,0,0,0
item,0,0,0,0,0,10,0,0,0,0,0
willing,1,0,0,0,0,0,0,0,0,0,0
engage,0,0,0,0,0,0,0,0,0,7,0
brutally,0,0,1,0,0,0,0,0,0,0,0
bad,2,0,0,0,0,0,0,0,0,0,0
atrocity,0,0,0,0,0,1,0,0,0,0,0
party,0,0,0,0,0,3,0,0,0,0,0
siberian,4,0,0,0,0,0,0,0,0,0,0
overwinter,0,0,0,0,0,0,0,0,0,1,0
wholesale,1,0,0,0,0,0,0,0,0,0,0
murder,0,0,0,0,0,2,0,0,0,0,0
sexual,3,0,0,0,0,0,0,0,0,0,0
assault,0,0,0,0,0,1,0,0,0,0,0
charge,0,0,0,0,0,0,0,0,0,2,0
court,0,0,0,0,0,1,0,0,0,0,0
punish,0,0,0,0,0,0,0,0,0,1,0
incident,0,0,0,0,0,1,0,0,0,0,0
violent,2,0,0,0,0,0,0,0,0,0,0
decade,0,0,0,0,0,5,0,0,0,0,0
force,0,0,0,0,0,2,0,0,0,3,0
virtual,1,0,0,0,0,0,0,0,0,0,0
slavery,0,0,0,0,0,2,0,0,0,0,0
administrator,0,0,0,0,0,1,0,0,0,0,0
expertise,0,0,0,0,0,1,0,0,0,0,0
capture,0,0,0,0,0,1,0,0,0,3,0
negotiate,0,0,0,0,0,0,0,0,0,4,0
colonial,4,0,0,0,0,0,0,0,0,0,0
era,0,0,0,0,0,1,0,0,0,0,0
unequal,1,0,0,0,0,0,0,0,0,0,0
colonizer,0,0,0,0,0,3,0,0,0,0,0
impose,0,0,0,0,0,0,0,0,0,2,0
firepower,0,0,0,0,0,1,0,0,0,0,0
voluntary,2,0,0,0,0,0,0,0,0,0,0
inadequate,1,0,0,0,0,0,0,0,0,0,0
commercial,6,0,0,0,0,0,0,0,0,0,0
institute,0,0,0,0,0,0,0,0,0,2,0
quota,0,0,0,0,0,1,0,0,0,0,0
system,0,0,0,0,0,8,0,0,0,0,0
unsatisfied,1,0,0,0,0,0,0,0,0,0,0
entire,5,0,0,0,0,0,0,0,0,0,0
hostage,0,0,0,0,0,2,0,0,0,0,0
ensure,0,0,0,0,0,0,0,0,0,9,0
docility,0,0,0,0,0,1,0,0,0,0,0
nearly,0,0,7,0,0,0,0,0,0,0,0
impress,0,0,0,0,0,0,0,0,0,1,0
service,0,0,0,0,0,2,0,0,0,0,0
intense,2,0,0,0,0,0,0,0,0,0,0
hardship,0,0,0,0,0,4,0,0,0,0,0
elder,0,0,0,0,0,4,0,0,0,0,0
woman,0,0,0,0,0,31,0,0,0,0,0
child,0,0,0,0,0,31,0,0,0,0,0
