word,ADJ,ADP,ADV,AUX,CCONJ,DET,INTJ,NOUN,NUM,PRON,PUNCT,SCONJ,VERB,X
ambition,0,0,0,0,0,0,0,3,0,0,0,0,0,0
desire,0,0,0,0,0,0,0,9,0,0,0,0,3,0
oppress,0,0,0,0,0,0,0,0,0,0,0,0,2,0
selfishness,0,0,0,0,0,0,0,1,0,0,0,0,0,0
lofty,1,0,0,0,0,0,0,0,0,0,0,0,0,0
holy,1,0,0,0,0,0,0,0,0,0,0,0,0,0
acute,1,0,0,0,0,0,0,0,0,0,0,0,0,0
twin,2,0,0,0,0,0,0,0,0,0,0,0,0,0
decline,0,0,0,0,0,0,0,5,0,0,0,0,1,0
overrunning,0,0,0,0,0,0,0,1,0,0,0,0,0,0
spanish,2,0,0,0,0,0,0,0,0,0,0,0,0,0
army,0,0,0,0,0,0,0,7,0,0,0,0,0,0
advocate,0,0,0,0,0,0,0,2,0,0,0,0,4,0
emergency,0,0,0,0,0,0,0,1,0,0,0,0,0,0
solution,0,0,0,0,0,0,0,6,0,0,0,0,0,0
unify,0,0,0,0,0,0,0,0,0,0,0,0,2,0
drive,0,0,0,0,0,0,0,1,0,0,0,0,2,0
barbarian,0,0,0,0,0,0,0,2,0,0,0,0,0,0
reestablish,0,0,0,0,0,0,0,0,0,0,0,0,3,0
civic,7,0,0,0,0,0,0,0,0,0,0,0,0,0
detached,2,0,0,0,0,0,0,0,0,0,0,0,0,0
extended,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sopra,0,0,0,0,0,0,0,0,0,0,0,0,0,2
prima,0,0,0,0,0,0,0,0,0,0,0,0,0,1
deca,0,0,0,0,0,0,0,0,0,0,0,0,0,1
practice,0,0,0,0,0,0,0,6,0,0,0,0,2,0
republican,10,0,0,0,0,0,0,1,0,0,0,0,0,0
try,0,0,0,0,0,0,0,0,0,0,0,0,8,0
explain,0,0,0,0,0,0,0,0,0,0,0,0,19,0
stubborn,1,0,0,0,0,0,0,0,0,0,0,0,0,0
defective,2,0,0,0,0,0,0,0,0,0,0,0,0,0
community,0,0,0,0,0,0,0,7,0,0,0,0,0,0
reverence,0,0,0,0,0,0,0,1,0,0,0,0,0,0
evaluate,0,0,0,0,0,0,0,0,0,0,0,0,1,0
impact,0,0,0,0,0,0,0,4,0,0,0,0,0,0
choice,0,0,0,0,0,0,0,5,0,0,0,0,0,0
path,0,0,0,0,0,0,0,3,0,0,0,0,0,0
announce,0,0,0,0,0,0,0,0,0,0,0,0,2,0
guide,0,0,0,0,0,0,0,3,0,0,0,0,8,0
lesson,0,0,0,0,0,0,0,2,0,0,0,0,0,0
foreign,4,0,0,0,0,0,0,0,0,0,0,0,0,0
secretary,0,0,0,0,0,0,0,3,0,0,0,0,0,0
passionate,2,0,0,0,0,0,0,0,0,0,0,0,0,0
republicanism,0,0,0,0,0,0,0,3,0,0,0,0,0,0
heir,0,0,0,0,0,0,0,4,0,0,0,0,0,0
expound,0,0,0,0,0,0,0,0,0,0,0,0,6,0
citizenship,0,0,0,0,0,0,0,4,0,0,0,0,0,0
explore,0,0,0,0,0,0,0,0,0,0,0,0,7,0
classicism,0,0,0,0,0,0,0,1,0,0,0,0,0,0
overrun,0,0,0,0,0,0,0,0,0,0,0,0,2,0
rally,0,0,0,0,0,0,0,0,0,0,0,0,1,0
remind,0,0,0,0,0,0,0,0,0,0,0,0,2,0
daughter,0,0,0,0,0,0,0,1,0,0,0,0,0,0
legatee,0,0,0,0,0,0,0,1,0,0,0,0,0,0
panegyric,0,0,0,0,0,0,0,1,0,0,0,0,0,0
florentini,0,0,0,0,0,0,0,0,0,0,0,0,0,1
populi,0,0,0,0,0,0,0,0,0,0,0,0,0,1
libri,0,0,0,0,0,0,0,0,0,0,0,0,0,1
xii,0,0,0,0,0,0,0,0,1,0,0,0,0,0
root,0,0,0,0,0,0,0,5,0,0,0,0,1,0
go,0,0,0,0,0,0,0,0,0,0,0,0,17,0
recognize,0,0,0,0,0,0,0,0,0,0,0,0,8,0
opportunity,0,0,0,0,0,0,0,7,0,0,0,0,0,0
excellence,0,0,0,0,0,0,0,1,0,0,0,0,0,1
reward,0,0,0,0,0,0,0,1,0,0,0,0,1,0
office,0,0,0,0,0,0,0,11,0,0,0,0,0,0
superiority,0,0,0,0,0,0,0,3,0,0,0,0,0,0
poet,0,0,0,0,0,0,0,2,0,0,0,0,0,0
pioneer,0,0,0,0,0,0,0,1,0,0,0,0,0,0
seat,0,0,0,0,0,0,0,2,0,0,0,0,0,0
magnificent,1,0,0,0,0,0,0,0,0,0,0,0,0,0
milanese,1,0,0,0,0,0,0,0,0,0,0,0,0,0
aggression,0,0,0,0,0,0,0,3,0,0,0,0,0,0
reshape,0,0,0,0,0,0,0,0,0,0,0,0,1,0
identity,0,0,0,0,0,0,0,6,0,0,0,0,0,0
champion,0,0,0,0,0,0,0,3,0,0,0,0,1,0
communal,2,0,0,0,0,0,0,0,0,0,0,0,0,0
family,0,0,0,0,0,0,0,6,0,0,0,0,0,0
grip,0,0,0,0,0,0,0,4,0,0,0,0,0,0
fade,0,0,0,0,0,0,0,0,0,0,0,0,1,0
shift,0,0,0,0,0,0,0,3,0,0,0,0,6,0
mysticism,0,0,0,0,0,0,0,2,0,0,0,0,0,0
briefly,0,0,1,0,0,0,0,0,0,0,0,0,0,0
hand,0,0,0,0,0,0,0,12,0,0,0,0,2,0
millennialist,1,0,0,0,0,0,0,0,0,0,0,0,0,0
dominican,3,0,0,0,0,0,0,0,0,0,0,0,0,0
preacher,0,0,0,0,0,0,0,1,0,0,0,0,0,0
envision,0,0,0,0,0,0,0,0,0,0,0,0,1,0
reincarnation,0,0,0,0,0,0,0,1,0,0,0,0,0,0
borrow,0,0,0,0,0,0,0,0,0,0,0,0,1,0
crisis,0,0,0,0,0,0,0,4,0,0,0,0,0,0
get,0,0,0,0,0,0,0,0,0,0,0,0,3,0
job,0,0,0,0,0,0,0,1,0,0,0,0,0,0
dismiss,0,0,0,0,0,0,0,0,0,0,0,0,3,0
friar,0,0,0,0,0,0,0,2,0,0,0,0,0,0
unarmed,2,0,0,0,0,0,0,0,0,0,0,0,0,0
prophet,0,0,0,0,0,0,0,3,0,0,0,0,0,0
convince,0,0,0,0,0,0,0,0,0,0,0,0,1,0
precept,0,0,0,0,0,0,0,4,0,0,0,0,0,0
sluggish,1,0,0,0,0,0,0,0,0,0,0,0,0,0
weak,7,0,0,0,0,0,0,0,0,0,0,0,0,0
indispensable,3,0,0,0,0,0,0,0,0,0,0,0,0,0
component,0,0,0,0,0,0,0,8,0,0,0,0,0,0
subordinate,1,0,0,0,0,0,0,0,0,0,0,0,2,0
jurisprudence,0,0,0,0,0,0,0,2,0,0,0,0,0,0
medicine,0,0,0,0,0,0,0,4,0,0,0,0,0,0
simple,28,0,0,0,0,0,0,0,0,0,0,0,0,0
difference,0,0,0,0,0,0,0,16,0,0,0,0,0,0
warfare,0,0,0,0,0,0,0,1,0,0,0,0,0,0
deception,0,0,0,0,0,0,0,2,0,0,0,0,0,0
detestable,1,0,0,0,0,0,0,0,0,0,0,0,0,0
praiseworthy,1,0,0,0,0,0,0,0,0,0,0,0,0,0
glorious,1,0,0,0,0,0,0,0,0,0,0,0,0,0
comment,0,0,0,0,0,0,0,0,0,0,0,0,1,0
defeat,0,0,0,0,0,0,0,2,0,0,0,0,0,0
counsel,0,0,0,0,0,0,0,1,0,0,0,0,0,0
stake,0,0,0,0,0,0,0,2,0,0,0,0,0,0
injustice,0,0,0,0,0,0,0,5,0,0,0,0,0,0
cruelty,0,0,0,0,0,0,0,2,0,0,0,0,0,0
disgrace,0,0,0,0,0,0,0,1,0,0,0,0,0,0
put,0,0,0,0,0,0,0,0,0,0,0,0,1,0
consideration,0,0,0,0,0,0,0,9,0,0,0,0,0,0
aside,0,0,3,0,0,0,0,0,0,0,0,0,0,0
forsake,0,0,0,0,0,0,0,0,0,0,0,0,2,0
countryman,0,0,0,0,0,0,0,1,0,0,0,0,0,0
redeem,0,0,0,0,0,0,0,0,0,0,0,0,3,0
upper,2,0,0,0,0,0,0,0,0,0,0,0,0,0
choose,0,0,0,0,0,0,0,0,0,0,0,0,6,0
administration,0,0,0,0,0,0,0,3,0,0,0,0,0,0
leisure,0,0,0,0,0,0,0,2,0,0,0,0,0,0
steep,0,0,0,0,0,0,0,0,0,0,0,0,1,0
dedicated,2,0,0,0,0,0,0,0,0,0,0,0,0,0
spend,0,0,0,0,0,0,0,0,0,0,0,0,4,0
service,0,0,0,0,0,0,0,4,0,0,0,0,1,0
aristocratic,1,0,0,0,0,0,0,0,0,0,0,0,0,0
half,0,0,0,0,0,2,0,6,0,0,0,0,0,0
witness,0,0,0,0,0,0,0,1,0,0,0,0,3,0
republic,0,0,0,0,0,0,0,23,0,0,0,0,0,0
confidant,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pass,0,0,0,0,0,0,0,0,0,0,0,0,3,0
retire,0,0,0,0,0,0,0,0,0,0,0,0,3,0
estate,0,0,0,0,0,0,0,2,0,0,0,0,0,0
fruit,0,0,0,0,0,0,0,2,0,0,0,0,0,0
fiorentine,0,0,0,0,0,0,0,0,0,0,0,0,0,1
unfinished,3,0,0,0,0,0,0,0,0,0,0,0,0,0
generally,0,0,9,0,0,0,0,0,0,0,0,0,0,0
fragment,0,0,0,0,0,0,0,2,0,0,0,0,0,0
contain,0,0,0,0,0,0,0,0,0,0,0,0,10,0
departure,0,0,0,0,0,0,0,3,0,0,0,0,0,0
treat,0,0,0,0,0,0,0,0,0,0,0,0,6,0
isolation,0,0,0,0,0,0,0,1,0,0,0,0,0,0
aware,3,0,0,0,0,0,0,0,0,0,0,0,0,0
interweave,0,0,0,0,0,0,0,0,0,0,0,0,1,0
invasion,0,0,0,0,0,0,0,1,0,0,0,0,0,0
turning,0,0,0,0,0,0,0,1,0,0,0,0,0,0
restoration,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tightening,0,0,0,0,0,0,0,1,0,0,0,0,0,0
imperial,1,0,0,0,0,0,0,0,0,0,0,0,0,0
humbling,0,0,0,0,0,0,0,1,0,0,0,0,0,0
papacy,0,0,0,0,0,0,0,1,0,0,0,0,0,0
hereditary,2,0,0,0,0,0,0,0,0,0,0,0,0,0
dukedom,0,0,0,0,0,0,0,1,0,0,0,0,0,0
frustrated,1,0,0,0,0,0,0,0,0,0,0,0,0,0
villa,0,0,0,0,0,0,0,1,0,0,0,0,0,0
commensurate,1,0,0,0,0,0,0,0,0,0,0,0,0,0
style,0,0,0,0,0,0,0,8,0,0,0,0,1,0
substance,0,0,0,0,0,0,0,31,0,0,0,0,0,0
fulfillment,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tendency,0,0,0,0,0,0,0,8,0,0,0,0,0,0
avoidance,0,0,0,0,0,0,0,1,0,0,0,0,0,0
generalization,0,0,0,0,0,0,0,9,0,0,0,0,0,0
shrewd,1,0,0,0,0,0,0,0,0,0,0,0,0,0
rightly,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tragedy,0,0,0,0,0,0,0,2,0,0,0,0,0,0
demonstrate,0,0,0,0,0,0,0,0,0,0,0,0,5,0
stupidity,0,0,0,0,0,0,0,1,0,0,0,0,0,0
alternative,1,0,0,0,0,0,0,3,0,0,0,0,0,0
trap,0,0,0,0,0,0,0,0,0,0,0,0,1,0
web,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mention,0,0,0,0,0,0,0,0,0,0,0,0,5,0
believe,0,0,0,0,0,0,0,0,0,0,0,0,31,0
virtù,0,0,0,0,0,0,0,0,0,0,0,0,0,4
intelligent,4,0,0,0,0,0,0,0,0,0,0,0,0,0
initiative,0,0,0,0,0,0,0,2,0,0,0,0,0,0
totally,0,0,2,0,0,0,0,0,0,0,0,0,0,0
control,0,0,0,0,0,0,0,3,0,0,0,0,2,0
fortuna,0,0,0,0,0,0,0,0,0,0,0,0,0,1
play,0,0,0,0,0,0,0,4,0,0,0,0,1,0
external,6,0,0,0,0,0,0,0,0,0,0,0,0,0
force,0,0,0,0,0,0,0,29,0,0,0,0,2,0
pessimistic,2,0,0,0,0,0,0,0,0,0,0,0,0,0
circumstance,0,0,0,0,0,0,0,9,0,0,0,0,0,0
exercise,0,0,0,0,0,0,0,3,0,0,0,0,3,0
contemplate,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tolerate,0,0,0,0,0,0,0,0,0,0,0,0,1,0
fate,0,0,0,0,0,0,0,1,0,0,0,0,1,0
hard,1,0,0,0,0,0,0,0,0,0,0,0,0,0
optimism,0,0,0,0,0,0,0,3,0,0,0,0,0,0
resumption,0,0,0,0,0,0,0,2,0,0,0,0,0,0
urban,1,0,0,0,0,0,0,0,0,0,0,0,0,0
coincide,0,0,0,0,0,0,0,0,0,0,0,0,2,0
diffusion,0,0,0,0,0,0,0,2,0,0,0,0,0,0
rhetorical,9,0,0,0,0,0,0,0,0,0,0,0,0,0
skill,0,0,0,0,0,0,0,3,0,0,0,0,0,0
commoner,0,0,0,0,0,0,0,1,0,0,0,0,0,0
diplomacy,0,0,0,0,0,0,0,2,0,0,0,0,0,0
perfect,10,0,0,0,0,0,0,0,0,0,0,0,0,0
gentleman,0,0,0,0,0,0,0,3,0,0,0,0,0,0
appeal,0,0,0,0,0,0,0,5,0,0,0,0,5,0
grow,0,0,0,0,0,0,0,0,0,0,0,0,4,0
refinement,0,0,0,0,0,0,0,1,0,0,0,0,0,0
want,0,0,0,0,0,0,0,0,0,0,0,0,3,0
name,0,0,0,0,0,0,0,3,0,0,0,0,4,0
appear,0,0,0,0,0,0,0,0,0,0,0,0,16,0
roster,0,0,0,0,0,0,0,1,0,0,0,0,0,0
university,0,0,0,0,0,0,0,6,0,0,0,0,0,0
make,0,0,0,0,0,0,0,0,0,0,0,0,19,0
cheap,1,0,0,0,0,0,0,0,0,0,0,0,0,0
plentiful,1,0,0,0,0,0,0,0,0,0,0,0,0,0
quicken,0,0,0,0,0,0,0,0,0,0,0,0,1,0
textbook,0,0,0,0,0,0,0,1,0,0,0,0,0,0
convention,0,0,0,0,0,0,0,6,0,0,0,0,0,0
heavily,0,0,1,0,0,0,0,0,0,0,0,0,0,0
armour,0,0,0,0,0,0,0,0,0,0,0,0,1,0
reiteration,0,0,0,0,0,0,0,1,0,0,0,0,0,0
contrast,0,0,0,0,0,0,0,9,0,0,0,0,5,0
lay,0,0,0,0,0,0,0,0,0,0,0,0,8,0
stamp,0,0,0,0,0,0,0,1,0,0,0,0,0,0
founder,0,0,0,0,0,0,0,4,0,0,0,0,0,0
philology,0,0,0,0,0,0,0,1,0,0,0,0,0,0
biblical,4,0,0,0,0,0,0,0,0,0,0,0,0,0
exegesis,0,0,0,0,0,0,0,1,0,0,0,0,0,0
chronology,0,0,0,0,0,0,0,2,0,0,0,0,0,0
geography,0,0,0,0,0,0,0,2,0,0,0,0,0,0
regular,2,0,0,0,0,0,0,0,0,0,0,0,0,0
curriculum,0,0,0,0,0,0,0,1,0,0,0,0,0,0
crucial,4,0,0,0,0,0,0,0,0,0,0,0,0,0
factor,0,0,0,0,0,0,0,2,0,0,0,0,0,0
host,0,0,0,0,0,0,0,2,0,0,0,0,0,0
lexicographical,1,0,0,0,0,0,0,0,0,0,0,0,0,0
grammatical,1,0,0,0,0,0,0,0,0,0,0,0,0,0
handbook,0,0,0,0,0,0,0,1,0,0,0,0,0,0
comparison,0,0,0,0,0,0,0,1,0,0,0,0,0,0
fundamentally,0,0,4,0,0,0,0,0,0,0,0,0,0,0
orientation,0,0,0,0,0,0,0,3,0,0,0,0,0,0
fore,0,0,0,0,0,0,0,1,0,0,0,0,0,0
rapid,3,0,0,0,0,0,0,0,0,0,0,0,0,0
inability,0,0,0,0,0,0,0,2,0,0,0,0,0,0
cope,0,0,0,0,0,0,0,0,0,0,0,0,1,0
increasingly,0,0,4,0,0,0,0,0,0,0,0,0,0,0
literate,2,0,0,0,0,0,0,0,0,0,0,0,0,0
laity,0,0,0,0,0,0,0,1,0,0,0,0,0,0
gospel,0,0,0,0,0,0,0,1,0,0,0,0,0,0
arid,1,0,0,0,0,0,0,0,0,0,0,0,0,0
intellectualization,0,0,0,0,0,0,0,1,0,0,0,0,0,0
deplore,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ritual,0,0,0,0,0,0,0,1,0,0,0,0,0,0
vicariously,0,0,1,0,0,0,0,0,0,0,0,0,0,0
priest,0,0,0,0,0,0,0,3,0,0,0,0,0,0
despise,0,0,0,0,0,0,0,0,0,0,0,0,2,0
apparatus,0,0,0,0,0,0,0,2,0,0,0,0,0,0
relic,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mongering,0,0,0,0,0,0,0,1,0,0,0,0,0,0
hagiology,0,0,0,0,0,0,0,1,0,0,0,0,0,0
indulgence,0,0,0,0,0,0,0,1,0,0,0,0,0,0
worship,0,0,0,0,0,0,0,2,0,0,0,0,0,0
ridicule,0,0,0,0,0,0,0,0,0,0,0,0,2,0
reveal,0,0,0,0,0,0,0,0,0,0,0,0,11,0
simplicity,0,0,0,0,0,0,0,2,0,0,0,0,0,0
colleague,0,0,0,0,0,0,0,2,0,0,0,0,0,0
uninterested,2,0,0,0,0,0,0,0,0,0,0,0,0,0
toleration,0,0,0,0,0,0,0,3,0,0,0,0,0,0
tune,0,0,0,0,0,0,0,1,0,0,0,0,0,0
outbreak,0,0,0,0,0,0,0,1,0,0,0,0,0,0
polarize,0,0,0,0,0,0,0,0,0,0,0,0,1,0
confessional,1,0,0,0,0,0,0,0,0,0,0,0,0,0
groundwork,0,0,0,0,0,0,0,1,0,0,0,0,0,0
suspect,1,0,0,0,0,0,0,0,0,0,0,0,1,0
side,0,0,0,0,0,0,0,2,0,0,0,0,0,0
subversive,1,0,0,0,0,0,0,1,0,0,0,0,0,0
egg,0,0,0,0,0,0,0,1,0,0,0,0,0,0
hatch,0,0,0,0,0,0,0,0,0,0,0,0,1,0
hypocrite,0,0,0,0,0,0,0,1,0,0,0,0,0,0
abandon,0,0,0,0,0,0,0,0,0,0,0,0,7,0
reformation,0,0,0,0,0,0,0,2,0,0,0,0,0,0
cowardice,0,0,0,0,0,0,0,1,0,0,0,0,0,0
killing,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sicken,0,0,0,0,0,0,0,0,0,0,0,0,1,0
cool,0,0,0,0,0,0,0,0,0,0,0,0,1,0
predicate,0,0,0,0,0,0,0,0,0,0,0,0,2,0
victory,0,0,0,0,0,0,0,1,0,0,0,0,0,0
dialectic,0,0,0,0,0,0,0,6,0,0,0,0,0,0
cramped,1,0,0,0,0,0,0,0,0,0,0,0,0,0
format,0,0,0,0,0,0,0,1,0,0,0,0,0,0
platonic,4,0,0,0,0,0,0,0,0,0,0,0,0,0
discursiveness,0,0,0,0,0,0,0,1,0,0,0,0,0,0
prepare,0,0,0,0,0,0,0,0,0,0,0,0,2,0
recently,0,0,1,0,0,0,0,0,0,0,0,0,0,0
discover,0,0,0,0,0,0,0,0,0,0,0,0,7,0
enthusiasm,0,0,0,0,0,0,0,9,0,0,0,0,0,0
court,0,0,0,0,0,0,0,7,0,0,0,0,0,0
precisely,0,0,3,0,0,0,0,0,0,0,0,0,0,0
head,0,0,0,0,0,0,0,3,0,0,0,0,0,0
corpus,0,0,0,0,0,0,0,1,0,0,0,0,0,0
difficult,9,0,0,0,0,0,0,0,0,0,0,0,0,0
trace,0,0,0,0,0,0,0,2,0,0,0,0,4,0
account,0,0,0,0,0,0,0,23,0,0,0,0,2,0
admirably,0,0,1,0,0,0,0,0,0,0,0,0,0,0
adapt,0,0,0,0,0,0,0,0,0,0,0,0,2,0
requirement,0,0,0,0,0,0,0,4,0,0,0,0,0,0
mathematic,0,0,0,0,0,0,0,14,0,0,0,0,0,0
pythagorean,2,0,0,0,0,0,0,0,0,0,0,0,0,0
heaven,0,0,0,0,0,0,0,1,0,0,0,0,0,0
number,0,0,0,0,0,0,0,13,0,0,0,0,0,0
exact,4,0,0,0,0,0,0,0,0,0,0,0,0,0
calculation,0,0,0,0,0,0,0,2,0,0,0,0,0,0
climate,0,0,0,0,0,0,0,1,0,0,0,0,0,0
explanatory,2,0,0,0,0,0,0,0,0,0,0,0,0,0
affect,0,0,0,0,0,0,0,0,0,0,0,0,2,0
occasionally,0,0,1,0,0,0,0,0,0,0,0,0,0,0
favour,0,0,0,0,0,0,0,6,0,0,0,0,4,0
summae,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pristine,2,0,0,0,0,0,0,0,0,0,0,0,0,0
charm,0,0,0,0,0,0,0,1,0,0,0,0,0,0
conversational,1,0,0,0,0,0,0,0,0,0,0,0,0,0
alike,1,0,2,0,0,0,0,0,0,0,0,0,0,0
causa,0,0,0,0,0,0,0,0,0,0,0,0,0,2
principio,0,0,0,0,0,0,0,0,0,0,0,0,0,2
uno,0,0,0,0,0,0,0,0,0,0,0,0,0,3
mechanic,0,0,0,0,0,0,0,3,0,0,0,0,0,0
massimi,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sistemi,0,0,0,0,0,0,0,0,0,0,0,0,0,1
del,0,0,0,0,0,0,0,0,0,0,0,0,0,2
mondo,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tolemaico,0,0,0,0,0,0,0,0,0,0,0,0,0,1
copernicano,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ptolemaic,1,0,0,0,0,0,0,0,0,0,0,0,0,0
copernican,4,0,0,0,0,0,0,0,0,0,0,0,0,0
della,0,0,0,0,0,0,0,0,0,0,0,0,0,2
genteel,1,0,0,0,0,0,0,0,0,0,0,0,0,0
conversation,0,0,0,0,0,0,0,1,0,0,0,0,0,0
quiet,2,0,0,0,0,0,0,0,0,0,0,0,0,0
garden,0,0,0,0,0,0,0,1,0,0,0,0,0,0
recovery,0,0,0,0,0,0,0,2,0,0,0,0,0,0
rerum,0,0,0,0,0,0,0,0,0,0,0,0,0,1
natura,0,0,0,0,0,0,0,0,0,0,0,0,0,4
pyrrhonism,0,0,0,0,0,0,0,1,0,0,0,0,0,0
reprint,0,0,0,0,0,0,0,0,0,0,0,0,1,0
official,3,0,0,0,0,0,0,1,0,0,0,0,0,0
prominently,0,0,1,0,0,0,0,0,0,0,0,0,0,0
section,0,0,0,0,0,0,0,1,0,0,0,0,0,0
dutch,4,0,0,0,0,0,0,0,0,0,0,0,0,0
jewish,7,0,0,0,0,0,0,0,0,0,0,0,0,0
replace,0,0,0,0,0,0,0,0,0,0,0,0,6,0
rivalry,0,0,0,0,0,0,0,1,0,0,0,0,0,0
persistent,2,0,0,0,0,0,0,0,0,0,0,0,0,0
internal,5,0,0,0,0,0,0,0,0,0,0,0,0,0
raise,0,0,0,0,0,0,0,0,0,0,0,0,4,0
renew,0,0,0,0,0,0,0,0,0,0,0,0,2,0
urgency,0,0,0,0,0,0,0,1,0,0,0,0,0,0
dormant,2,0,0,0,0,0,0,0,0,0,0,0,0,0
pre,3,0,0,0,0,0,0,0,0,0,0,0,0,0
status,0,0,0,0,0,0,0,6,0,0,0,0,0,0
preoccupation,0,0,0,0,0,0,0,3,0,0,0,0,0,0
security,0,0,0,0,0,0,0,4,0,0,0,0,0,0
international,3,0,0,0,0,0,0,0,0,0,0,0,0,0
stimulate,0,0,0,0,0,0,0,0,0,0,0,0,1,0
technique,0,0,0,0,0,0,0,8,0,0,0,0,0,0
seizure,0,0,0,0,0,0,0,1,0,0,0,0,0,0
retention,0,0,0,0,0,0,0,1,0,0,0,0,0,0
exalt,0,0,0,0,0,0,0,0,0,0,0,0,1,0
codify,0,0,0,0,0,0,0,0,0,0,0,0,2,0
patriotic,2,0,0,0,0,0,0,0,0,0,0,0,0,0
hope,0,0,0,0,0,0,0,4,0,0,0,0,1,0
ultimate,12,0,0,0,0,0,0,0,0,0,0,0,0,0
unification,0,0,0,0,0,0,0,1,0,0,0,0,0,0
conviction,0,0,0,0,0,0,0,3,0,0,0,0,0,0
elevate,0,0,0,0,0,0,0,0,0,0,0,0,2,0
insist,0,0,0,0,0,0,0,0,0,0,0,0,12,0
unified,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sovereignty,0,0,0,0,0,0,0,4,0,0,0,0,0,0
legal,3,0,0,0,0,0,0,0,0,0,0,0,0,0
legitimacy,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tutor,0,0,0,0,0,0,0,1,0,0,0,0,0,0
king,0,0,0,0,0,0,0,10,0,0,0,0,0,0
fiction,0,0,0,0,0,0,0,4,0,0,0,0,0,0
protection,0,0,0,0,0,0,0,7,0,0,0,0,0,0
turn,0,0,0,0,0,0,0,8,0,0,0,0,14,0
product,0,0,0,0,0,0,0,8,0,0,0,0,0,0
deny,0,0,0,0,0,0,0,0,0,0,0,0,8,0
rebellion,0,0,0,0,0,0,0,1,0,0,0,0,0,0
commonwealth,0,0,0,0,0,0,0,2,0,0,0,0,0,0
prosperous,2,0,0,0,0,0,0,0,0,0,0,0,0,0
tolerant,2,0,0,0,0,0,0,0,0,0,0,0,0,0
commercial,1,0,0,0,0,0,0,0,0,0,0,0,0,0
commission,0,0,0,0,0,0,0,1,0,0,0,0,2,0
jurist,0,0,0,0,0,0,0,4,0,0,0,0,0,0
defense,0,0,0,0,0,0,0,6,0,0,0,0,0,0
trading,0,0,0,0,0,0,0,1,0,0,0,0,0,0
access,0,0,0,0,0,0,0,3,0,0,0,0,0,0
sea,0,0,0,0,0,0,0,1,0,0,0,0,0,0
codification,0,0,0,0,0,0,0,1,0,0,0,0,0,0
originality,0,0,0,0,0,0,0,3,0,0,0,0,0,0
preliminary,1,0,0,0,0,0,0,0,0,0,0,0,0,0
inherent,5,0,0,0,0,0,0,0,0,0,0,0,0,0
immutable,1,0,0,0,0,0,0,0,0,0,0,0,0,0
willfulness,0,0,0,0,0,0,0,2,0,0,0,0,0,0
imperative,1,0,0,0,0,0,0,3,0,0,0,0,0,0
check,0,0,0,0,0,0,0,1,0,0,0,0,0,0
arbitrary,4,0,0,0,0,0,0,0,0,0,0,0,0,0
vast,2,0,0,0,0,0,0,0,0,0,0,0,0,0
dualistic,2,0,0,0,0,0,0,0,0,0,0,0,0,0
haunt,0,0,0,0,0,0,0,0,0,0,0,0,1,0
confuse,0,0,0,0,0,0,0,0,0,0,0,0,1,0
despotism,0,0,0,0,0,0,0,2,0,0,0,0,0,0
absolutism,0,0,0,0,0,0,0,2,0,0,0,0,0,0
dynasty,0,0,0,0,0,0,0,1,0,0,0,0,0,0
obsess,0,0,0,0,0,0,0,0,0,0,0,0,1,0
obey,0,0,0,0,0,0,0,0,0,0,0,0,8,0
accordance,0,0,0,0,0,0,0,4,0,0,0,0,0,0
dictate,0,0,0,0,0,0,0,1,0,0,0,0,0,0
rational,17,0,0,0,0,0,0,0,0,0,0,0,0,0
motivation,0,0,0,0,0,0,0,2,0,0,0,0,0,0
person,0,0,0,0,0,0,0,32,0,0,0,0,0,0
escape,0,0,0,0,0,0,0,0,0,0,0,0,4,0
twinge,0,0,0,0,0,0,0,1,0,0,0,0,0,0
socratic,1,0,0,0,0,0,0,0,0,0,0,0,0,0
conscience,0,0,0,0,0,0,0,1,0,0,0,0,0,0
conscious,6,0,0,0,0,0,0,0,0,0,0,0,0,0
manage,0,0,0,0,0,0,0,0,0,0,0,0,3,0
narrowly,0,0,1,0,0,0,0,0,0,0,0,0,0,0
distinguish,0,0,0,0,0,0,0,0,0,0,0,0,15,0
narrowing,0,0,0,0,0,0,0,1,0,0,0,0,0,0
certainly,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mathematician,0,0,0,0,0,0,0,10,0,0,0,0,0,0
breadth,0,0,0,0,0,0,0,1,0,0,0,0,0,0
physicist,0,0,0,0,0,0,0,1,0,0,0,0,0,0
retain,0,0,0,0,0,0,0,0,0,0,0,0,4,0
