word,ADJ,ADP,ADV,AUX,CCONJ,INTJ,NOUN,NUM,PRON,SCONJ,VERB,X
ringlet,0,0,0,0,0,0,1,0,0,0,0,0
dense,4,0,0,0,0,0,0,0,0,0,0,0
soften,0,0,0,0,0,0,0,0,0,0,1,0
serve,0,0,0,0,0,0,0,0,0,0,2,0
hot,7,0,0,0,0,0,0,0,0,0,0,0
dish,0,0,0,0,0,0,3,0,0,0,0,0
regretfully,0,0,1,0,0,0,0,0,0,0,0,0
discontent,0,0,0,0,0,0,1,0,0,0,0,0
muddle,0,0,0,0,0,0,1,0,0,0,0,0
sternly,0,0,3,0,0,0,0,0,0,0,0,0
enlightenment,0,0,0,0,0,0,2,0,0,0,0,0
destroy,0,0,0,0,0,0,0,0,0,0,5,0
rubbish,0,0,0,0,0,0,1,0,0,0,0,0
cram,0,0,0,0,0,0,0,0,0,0,1,0
admonition,0,0,0,0,0,0,1,0,0,0,0,0
unintelligible,2,0,0,0,0,0,0,0,0,0,0,0
vehement,1,0,0,0,0,0,0,0,0,0,0,0
debate,0,0,0,0,0,0,1,0,0,0,0,0
fling,0,0,0,0,0,0,0,0,0,0,2,0
veritable,1,0,0,0,0,0,0,0,0,0,0,0
hailstone,0,0,0,0,0,0,1,0,0,0,0,0
path,0,0,0,0,0,0,10,0,0,0,0,0
assert,0,0,0,0,0,0,0,0,0,0,1,0
headlong,0,0,1,0,0,0,0,0,0,0,0,0
million,0,0,0,0,0,0,3,0,0,0,0,0
sir,0,0,0,0,0,0,3,0,0,0,0,0
dispute,0,0,0,0,0,0,1,0,0,0,1,0
care,0,0,0,0,0,0,0,0,0,0,3,0
comprehend,0,0,0,0,0,0,0,0,0,0,1,0
strained,2,0,0,0,0,0,0,0,0,0,0,0
bated,1,0,0,0,0,0,0,0,0,0,0,0
occasionally,0,0,1,0,0,0,0,0,0,0,0,0
natured,3,0,0,0,0,0,0,0,0,0,0,0
sneer,0,0,0,0,0,0,1,0,0,0,0,0
piece,0,0,0,0,0,0,3,0,0,0,0,0
throat,0,0,0,0,0,0,3,0,0,0,0,0
gargle,0,0,0,0,0,0,0,0,0,0,1,0
solemn,2,0,0,0,0,0,0,0,0,0,0,0
funeral,0,0,0,0,0,0,2,0,0,0,0,0
snow,0,0,0,0,0,0,1,0,0,0,0,0
lay,0,0,0,0,0,0,0,0,0,0,8,0
chimney,0,0,0,0,0,0,1,0,0,0,0,0
villager,0,0,0,0,0,0,2,0,0,0,0,0
entire,4,0,0,0,0,0,0,0,0,0,0,0
unwashed,1,0,0,0,0,0,0,0,0,0,0,0
rag,0,0,0,0,0,0,1,0,0,0,0,0
tatter,0,0,0,0,0,0,1,0,0,0,0,0
drip,0,0,0,0,0,0,0,0,0,0,2,0
roof,0,0,0,0,0,0,3,0,0,0,0,0
damp,1,0,0,0,0,0,0,0,0,0,0,0
weary,2,0,0,0,0,0,0,0,0,0,0,0
exhalation,0,0,0,0,0,0,1,0,0,0,0,0
emanate,0,0,0,0,0,0,0,0,0,0,1,0
wall,0,0,0,0,0,0,10,0,0,0,0,0
whitish,1,0,0,0,0,0,0,0,0,0,0,0
icicle,0,0,0,0,0,0,1,0,0,0,0,0
dim,2,0,0,0,0,0,0,0,0,0,0,0
outline,0,0,0,0,0,0,1,0,0,0,0,0
sun,0,0,0,0,0,0,12,0,0,0,0,0
heaven,0,0,0,0,0,0,2,0,0,0,0,0
hesitatingly,0,0,1,0,0,0,0,0,0,0,0,0
marsh,0,0,0,0,0,0,3,0,0,0,0,0
noon,0,0,0,0,0,0,2,0,0,0,0,0
tremblingly,0,0,1,0,0,0,0,0,0,0,0,0
caressingly,0,0,1,0,0,0,0,0,0,0,0,0
celebrate,0,0,0,0,0,0,0,0,0,0,3,0
explain,0,0,0,0,0,0,0,0,0,0,5,0
significance,0,0,0,0,0,0,2,0,0,0,0,0
affect,0,0,0,0,0,0,0,0,0,0,1,0
sullen,6,0,0,0,0,0,0,0,0,0,0,0
play,0,0,0,0,0,0,1,0,0,0,3,0
nervous,1,0,0,0,0,0,0,0,0,0,0,0
jerky,1,0,0,0,0,0,0,0,0,0,0,0
trepidation,0,0,0,0,0,0,1,0,0,0,0,0
caged,1,0,0,0,0,0,0,0,0,0,0,0
lark,0,0,0,0,0,0,1,0,0,0,0,0
taciturn,1,0,0,0,0,0,0,0,0,0,0,0
armed,2,0,0,0,0,0,0,0,0,0,0,0
perspire,0,0,0,0,0,0,0,0,0,0,1,0
joke,0,0,0,0,0,0,1,0,0,0,4,0
change,0,0,0,0,0,0,1,0,0,0,4,0
advance,0,0,0,0,0,0,0,0,0,0,3,0
buy,0,0,0,0,0,0,0,0,0,0,2,0
wet,3,0,0,0,0,0,0,0,0,0,0,0
torn,1,0,0,0,0,0,0,0,0,0,0,0
overshoe,0,0,0,0,0,0,1,0,0,0,0,0
redemption,0,0,0,0,0,0,1,0,0,0,0,0
intention,0,0,0,0,0,0,1,0,0,0,0,0
migrate,0,0,0,0,0,0,0,0,0,0,1,0
planet,0,0,0,0,0,0,1,0,0,0,0,0
publicly,0,0,1,0,0,0,0,0,0,0,0,0
openly,0,0,3,0,0,0,0,0,0,0,0,0
renounce,0,0,0,0,0,0,0,0,0,0,3,0
absolutely,0,0,2,0,0,0,0,0,0,0,0,0
opposed,1,0,0,0,0,0,0,0,0,0,0,0
motion,0,0,0,0,0,0,3,0,0,0,0,0
demonstration,0,0,0,0,0,0,1,0,0,0,0,0
amend,0,0,0,0,0,0,1,0,0,0,1,0
inasmuch,0,1,0,0,0,0,0,0,0,0,0,0
profoundly,0,0,1,0,0,0,0,0,0,0,0,0
convinced,1,0,0,0,0,0,0,0,0,0,0,0
service,0,0,0,0,0,0,3,0,0,0,0,0
ultimate,1,0,0,0,0,0,0,0,0,0,0,0
socialism,0,0,0,0,0,0,1,0,0,0,0,0
exhibition,0,0,0,0,0,0,1,0,0,0,0,0
fisticuff,0,0,0,0,0,0,1,0,0,0,0,0
pretentious,1,0,0,0,0,0,0,0,0,0,0,0
story,0,0,0,0,0,0,1,0,0,0,0,0
country,0,0,0,0,0,0,5,0,0,0,0,0
strive,0,0,0,0,0,0,0,0,0,0,1,0
lighten,0,0,0,0,0,0,0,0,0,0,2,0
tale,0,0,0,0,0,0,4,0,0,0,0,0
conceive,0,0,0,0,0,0,0,0,0,0,1,0
cruelly,0,0,1,0,0,0,0,0,0,0,0,0
bellied,2,0,0,0,0,0,0,0,0,0,0,0
faced,2,0,0,0,0,0,0,0,0,0,0,0
unprincipled,1,0,0,0,0,0,0,0,0,0,0,0
greedy,1,0,0,0,0,0,0,0,0,0,0,0
cunning,1,0,0,0,0,0,0,0,0,0,0,0
heartless,1,0,0,0,0,0,0,0,0,0,0,0
domination,0,0,0,0,0,0,1,0,0,0,0,0
czar,0,0,0,0,0,0,1,0,0,0,0,0
incite,0,0,0,0,0,0,0,0,0,0,1,0
wrest,0,0,0,0,0,0,0,0,0,0,1,0
power,0,0,0,0,0,0,4,0,0,0,0,0
deceit,0,0,0,0,0,0,1,0,0,0,0,0
hole,0,0,0,0,0,0,1,0,0,0,0,0
hundred,0,0,0,0,0,0,3,0,0,0,0,0
summon,0,0,0,0,0,0,0,0,0,0,1,0
courage,0,0,0,0,0,0,3,0,0,0,0,0
picture,0,0,0,0,0,0,1,0,0,0,0,0
granny,0,0,0,0,0,0,2,0,0,0,0,0
dot,0,0,0,0,0,0,1,0,0,0,0,0
ornament,0,0,0,0,0,0,1,0,0,0,0,0
canvas,0,0,0,0,0,0,2,0,0,0,0,0
history,0,0,0,0,0,0,2,0,0,0,0,0
flourish,0,0,0,0,0,0,1,0,0,0,2,0
interfere,0,0,0,0,0,0,0,0,0,0,4,0
correctness,0,0,0,0,0,0,1,0,0,0,0,0
pot,1,0,0,0,0,0,0,0,0,0,0,0
chief,1,0,0,0,0,0,0,0,0,0,0,0
sinner,0,0,0,0,0,0,1,0,0,0,0,0
deceiver,0,0,0,0,0,0,1,0,0,0,0,0
poisonous,1,0,0,0,0,0,0,0,0,0,0,0
insect,0,0,0,0,0,0,1,0,0,0,0,0
race,0,0,0,0,0,0,2,0,0,0,1,0
frenchman,0,0,0,0,0,0,1,0,0,0,0,0
bourgeois,0,0,0,0,0,0,1,0,0,0,0,1
remember,0,0,0,0,0,0,0,0,0,0,6,0
brr,0,0,0,0,0,1,0,0,0,0,0,0
grind,0,0,0,0,0,0,0,0,0,0,2,0
copper,0,0,0,0,0,0,1,0,0,0,0,0
prevent,0,0,0,0,0,0,0,0,0,0,2,0
dwarf,0,0,0,0,0,0,1,0,0,0,0,0
poison,0,0,0,0,0,0,0,0,0,0,2,0
gold,0,0,0,0,0,0,2,0,0,0,0,0
deaden,0,0,0,0,0,0,0,0,0,0,1,0
split,0,0,0,0,0,0,0,0,0,0,1,0
cheerful,4,0,0,0,0,0,0,0,0,0,0,0
poke,0,0,0,0,0,0,0,0,0,0,1,0
merrily,0,0,3,0,0,0,0,0,0,0,0,0
endless,2,0,0,0,0,0,0,0,0,0,0,0
stiff,2,0,0,0,0,0,0,0,0,0,0,0
accompany,0,0,0,0,0,0,0,0,0,0,3,0
overhear,0,0,0,0,0,0,0,0,0,0,1,0
abrupt,1,0,0,0,0,0,0,0,0,0,0,0
banner,0,0,0,0,0,0,21,0,0,0,0,0
somebody,0,0,0,0,0,0,0,0,10,0,0,0
influence,0,0,0,0,0,0,1,0,0,0,0,0
foremost,1,0,0,0,0,0,0,0,0,0,0,0
revolutionary,1,0,0,0,0,0,0,0,0,0,0,0
worker,0,0,0,0,0,0,1,0,0,0,0,0
accomplish,0,0,0,0,0,0,0,0,0,0,1,0
familiar,3,0,0,0,0,0,0,0,0,0,0,0
icy,1,0,0,0,0,0,0,0,0,0,0,0
sternness,0,0,0,0,0,0,1,0,0,0,0,0
nay,0,0,0,0,1,0,0,0,0,0,0,0
nail,0,0,0,0,0,0,1,0,0,0,1,0
starry,1,0,0,0,0,0,0,0,0,0,0,0
advise,0,0,0,0,0,0,0,0,0,0,1,0
project,0,0,0,0,0,0,1,0,0,0,0,0
procession,0,0,0,0,0,0,5,0,0,0,0,0
unpleasant,1,0,0,0,0,0,0,0,0,0,0,0
dry,6,0,0,0,0,0,0,0,0,0,1,0
reproachfully,0,0,2,0,0,0,0,0,0,0,0,0
grieve,0,0,0,0,0,0,0,0,0,0,1,0
rejoiced,1,0,0,0,0,0,0,0,0,0,0,0
hopp,0,0,0,0,0,2,0,0,0,0,0,0
blow,0,0,0,0,0,0,6,0,0,0,10,0
rejoin,0,0,0,0,0,0,0,0,0,0,2,0
act,0,0,0,0,0,0,1,0,0,0,3,0
sake,0,0,0,0,0,0,12,0,0,0,0,0
station,0,0,0,0,0,0,1,0,0,0,2,0
doorway,0,0,0,0,0,0,2,0,0,0,0,0
oddly,0,0,1,0,0,0,0,0,0,0,0,0
jamb,0,0,0,0,0,0,1,0,0,0,0,0
palaver,0,0,0,0,0,0,0,0,0,0,1,0
protuberant,1,0,0,0,0,0,0,0,0,0,0,0
lizard,0,0,0,0,0,0,1,0,0,0,0,0
crevice,0,0,0,0,0,0,1,0,0,0,0,0
overcome,0,0,0,0,0,0,0,0,0,0,1,0
forgot,0,0,0,0,0,0,0,0,0,0,1,0
copious,2,0,0,0,0,0,0,0,0,0,0,0
weaken,0,0,0,0,0,0,0,0,0,0,1,0
ooze,0,0,0,0,0,0,0,0,0,0,1,0
ajar,1,0,0,0,0,0,0,0,0,0,0,0
hollow,2,0,0,0,0,0,0,0,0,0,0,0
torture,0,0,0,0,0,0,0,0,0,0,2,0
equivocation,0,0,0,0,0,0,1,0,0,0,0,0
definite,2,0,0,0,0,0,0,0,0,0,0,0
friendship,0,0,0,0,0,0,3,0,0,0,0,0
bravo,0,0,0,0,0,1,0,0,0,0,0,0
hero,0,0,0,0,0,0,2,0,0,0,0,0
heroism,0,0,0,0,0,0,2,0,0,0,0,0
wipe,0,0,0,0,0,0,0,0,0,0,4,0
quarrel,0,0,0,0,0,0,1,0,0,0,0,0
terrified,1,0,0,0,0,0,0,0,0,0,0,0
distress,0,0,0,0,0,0,0,0,0,0,1,0
ugh,0,0,0,0,0,2,0,0,0,0,0,0
aimlessly,0,0,1,0,0,0,0,0,0,0,0,0
remove,0,0,0,0,0,0,0,0,0,0,3,0
weather,0,0,0,0,0,0,1,0,0,0,0,0
ensue,0,0,0,0,0,0,0,0,0,0,1,0
devil,0,0,0,0,0,0,6,0,0,0,0,0
trembling,1,0,0,0,0,0,0,0,0,0,0,0
excuse,0,0,0,0,0,0,1,0,0,0,1,0
tremor,0,0,0,0,0,0,4,0,0,0,0,0
guilty,5,0,0,0,0,0,0,0,0,0,0,0
sorrowful,1,0,0,0,0,0,0,0,0,0,0,0
flesh,0,0,0,0,0,0,1,0,0,0,0,0
ardent,1,0,0,0,0,0,0,0,0,0,0,0
animate,0,0,0,0,0,0,0,0,0,0,1,0
exalted,1,0,0,0,0,0,0,0,0,0,0,0
torment,0,0,0,0,0,0,0,0,0,0,1,0
pang,0,0,0,0,0,0,1,0,0,0,0,0
muteness,0,0,0,0,0,0,1,0,0,0,0,0
mutter,0,0,0,0,0,0,0,0,0,0,3,0
entreaty,0,0,0,0,0,0,1,0,0,0,0,0
drolly,0,0,1,0,0,0,0,0,0,0,0,0
bawl,0,0,0,0,0,0,0,0,0,0,1,0
outstretched,3,0,0,0,0,0,0,0,0,0,0,0
mock,1,0,0,0,0,0,0,0,0,0,0,0
sullenness,0,0,0,0,0,0,1,0,0,0,0,0
bite,0,0,0,0,0,0,1,0,0,0,1,0
coal,0,0,0,0,0,0,4,0,0,0,0,0
chap,0,0,0,0,0,0,1,0,0,0,0,0
stewed,1,0,0,0,0,0,0,0,0,0,0,0
turnip,0,0,0,0,0,0,1,0,0,0,0,0
waistcoat,0,0,0,0,0,0,4,0,0,0,0,0
strut,0,0,0,0,0,0,0,0,0,0,1,0
jabbering,0,0,0,0,0,0,1,0,0,0,0,0
thrash,0,0,0,0,0,0,0,0,0,0,1,0
tongue,0,0,0,0,0,0,4,0,0,0,0,0
spread,0,0,0,0,0,0,0,0,0,0,5,0
support,0,0,0,0,0,0,0,0,0,0,1,0
slightly,0,0,1,0,0,0,0,0,0,0,0,0
reddened,1,0,0,0,0,0,0,0,0,0,0,0
hearty,1,0,0,0,0,0,0,0,0,0,0,0
gruffly,0,0,1,0,0,0,0,0,0,0,0,0
shy,1,0,0,0,0,0,0,0,0,0,0,0
ell,0,0,0,0,0,1,0,0,0,0,0,0
sink,0,0,0,0,0,0,0,0,0,0,2,0
passionately,0,0,1,0,0,0,0,0,0,0,0,0
evenly,0,0,4,0,0,0,0,0,0,0,0,0
frolic,0,0,0,0,0,0,1,0,0,0,0,0
shamble,0,0,0,0,0,0,1,0,0,0,0,0
beastly,1,0,0,0,0,0,0,0,0,0,0,0
dust,0,0,0,0,0,0,4,0,0,0,0,0
mildly,0,0,1,0,0,0,0,0,0,0,0,0
wrap,0,0,0,0,0,0,2,0,0,0,1,0
commonplace,1,0,0,0,0,0,1,0,0,0,0,0
adequate,1,0,0,0,0,0,0,0,0,0,0,0
singing,0,0,0,0,0,0,3,0,0,0,0,0
pitch,0,0,0,0,0,0,1,0,0,0,0,0
nice,1,0,0,0,0,0,0,0,0,0,0,0
taste,0,0,0,0,0,0,0,0,0,0,1,0
real,1,0,0,0,0,0,0,0,0,0,0,0
existence,0,0,0,0,0,0,1,0,0,0,0,0
conflict,0,0,0,0,0,0,1,0,0,0,0,0
consume,0,0,0,0,0,0,0,0,0,0,1,0
stricken,0,0,0,0,0,0,0,0,0,0,1,0
filth,0,0,0,0,0,0,1,0,0,0,0,0
falsehood,0,0,0,0,0,0,2,0,0,0,0,0
cowardice,0,0,0,0,0,0,1,0,0,0,0,0
sick,4,0,0,0,0,0,0,0,0,0,0,0
wander,0,0,0,0,0,0,0,0,0,0,2,0
mist,0,0,0,0,0,0,2,0,0,0,0,0
toothache,0,0,0,0,0,0,1,0,0,0,0,0
behold,0,0,0,0,0,0,0,0,0,0,1,0
illuminate,0,0,0,0,0,0,0,0,0,0,1,0
stray,0,0,0,0,0,0,0,0,0,0,1,0
roach,0,0,0,0,0,0,1,0,0,0,0,0
dreary,3,0,0,0,0,0,0,0,0,0,0,0
loneliness,0,0,0,0,0,0,1,0,0,0,0,0
stanch,1,0,0,0,0,0,0,0,0,0,0,0
unite,0,0,0,0,0,0,0,0,0,0,3,0
sensitive,1,0,0,0,0,0,0,0,0,0,0,0
silver,1,0,0,0,0,0,1,0,0,0,0,0
hark,0,0,0,0,0,0,0,0,0,0,1,0
message,0,0,0,0,0,0,2,0,0,0,0,0
tight,1,0,1,0,0,0,0,0,0,0,0,0
injustice,0,0,0,0,0,0,1,0,0,0,0,0
benignly,0,0,1,0,0,0,0,0,0,0,0,0
lift,0,0,0,0,0,0,0,0,0,0,4,0
aglow,2,0,0,0,0,0,0,0,0,0,0,0
suffering,0,0,0,0,0,0,4,0,0,0,0,0
marrow,0,0,0,0,0,0,1,0,0,0,0,0
golden,1,0,0,0,0,0,0,0,0,0,0,0
ray,0,0,0,0,0,0,3,0,0,0,0,0
stifle,0,0,0,0,0,0,0,0,0,0,2,0
midnight,0,0,0,0,0,0,2,0,0,0,0,0
converse,0,0,0,0,0,0,0,0,0,0,1,0
harmoniously,0,0,1,0,0,0,0,0,0,0,0,0
confirmation,0,0,0,0,0,0,1,0,0,0,0,0
rude,1,0,0,0,0,0,0,0,0,0,0,0
experience,0,0,0,0,0,0,1,0,0,0,0,0
wry,1,0,0,0,0,0,0,0,0,0,0,0
unavoidable,2,0,0,0,0,0,0,0,0,0,0,0
inexplicable,1,0,0,0,0,0,0,0,0,0,0,0
waste,0,0,0,0,0,0,2,0,0,0,0,0
anticipation,0,0,0,0,0,0,1,0,0,0,0,0
approach,0,0,0,0,0,0,0,0,0,0,2,0
speechless,1,0,0,0,0,0,0,0,0,0,0,0
imaginary,1,0,0,0,0,0,0,0,0,0,0,0
reverberate,0,0,0,0,0,0,0,0,0,0,1,0
chord,0,0,0,0,0,0,1,0,0,0,0,0
alarmingly,0,0,1,0,0,0,0,0,0,0,0,0
hastily,0,0,2,0,0,0,0,0,0,0,0,0
assassin,0,0,0,0,0,0,1,0,0,0,0,0
shawl,0,0,0,0,0,0,1,0,0,0,0,0
mourn,0,0,0,0,0,0,0,0,0,0,1,0
flee,0,0,0,0,0,0,0,0,0,0,1,0
rummage,0,0,0,0,0,0,0,0,0,0,1,0
murderer,0,0,0,0,0,0,3,0,0,0,0,0
witness,0,0,0,0,0,0,1,0,0,0,0,0
dream,0,0,0,0,0,0,0,0,0,0,2,0
reap,0,0,0,0,0,0,0,0,0,0,2,0
harvest,0,0,0,0,0,0,2,0,0,0,0,0
rashness,0,0,0,0,0,0,1,0,0,0,0,0
building,0,0,0,0,0,0,1,0,0,0,0,0
recently,0,0,1,0,0,0,0,0,0,0,0,0
crowd,0,0,0,0,0,0,36,0,0,0,2,0
tramp,0,0,0,0,0,0,0,0,0,0,1,0
ash,0,0,0,0,0,0,1,0,0,0,0,0
hum,0,0,0,0,0,0,6,0,0,0,2,0
swarm,0,0,0,0,0,0,1,0,0,0,0,0
bee,0,0,0,0,0,0,1,0,0,0,0,0
storekeeper,0,0,0,0,0,0,1,0,0,0,0,0
waiter,0,0,0,0,0,0,1,0,0,0,0,0
policeman,0,0,0,0,0,0,2,0,0,0,0,0
woolly,1,0,0,0,0,0,0,0,0,0,0,0
silvery,1,0,0,0,0,0,0,0,0,0,0,0
decoration,0,0,0,0,0,0,1,0,0,0,0,0
recline,0,0,0,0,0,0,0,0,0,0,1,0
joist,0,0,0,0,0,0,1,0,0,0,0,0
trouser,0,0,0,0,0,0,2,0,0,0,0,0
clutch,0,0,0,0,0,0,0,0,0,0,2,0
soil,0,0,0,0,0,0,4,0,0,0,0,0
astonishment,0,0,0,0,0,0,4,0,0,0,0,0
shriveled,1,0,0,0,0,0,0,0,0,0,0,0
pointed,2,0,0,0,0,0,0,0,0,0,0,0
bony,2,0,0,0,0,0,0,0,0,0,0,0
repulsive,1,0,0,0,0,0,0,0,0,0,0,0
alive,5,0,0,0,0,0,0,0,0,0,0,0
mild,1,0,0,0,0,0,0,0,0,0,0,0
tug,0,0,0,0,0,0,0,0,0,0,1,0
withdraw,0,0,0,0,0,0,0,0,0,0,1,0
doctor,0,0,0,0,0,0,1,0,0,0,0,0
sarcastic,1,0,0,0,0,0,0,0,0,0,0,0
malicious,4,0,0,0,0,0,0,0,0,0,0,0
choke,0,0,0,0,0,0,0,0,0,0,2,0
denouncer,0,0,0,0,0,0,1,0,0,0,0,0
threatening,1,0,0,0,0,0,0,0,0,0,0,0
heel,0,0,0,0,0,0,1,0,0,0,0,0
shadow,0,0,0,0,0,0,3,0,0,0,0,0
cruel,1,0,0,0,0,0,0,0,0,0,0,0
murder,0,0,0,0,0,0,6,0,0,0,0,0
downhearted,1,0,0,0,0,0,0,0,0,0,0,0
distinctly,0,0,3,0,0,0,0,0,0,0,0,0
connection,0,0,0,0,0,0,1,0,0,0,0,0
relief,0,0,0,0,0,0,1,0,0,0,0,0
bestow,0,0,0,0,0,0,0,0,0,0,1,0
tiny,3,0,0,0,0,0,0,0,0,0,0,0
wretched,2,0,0,0,0,0,0,0,0,0,0,0
looking,1,0,0,0,0,0,0,0,0,0,0,0
china,0,0,0,0,0,0,1,0,0,0,0,0
slip,0,0,0,0,0,0,0,0,0,0,2,0
spoon,0,0,0,0,0,0,2,0,0,0,0,0
dismal,1,0,0,0,0,0,0,0,0,0,0,0
prey,0,0,0,0,0,0,1,0,0,0,1,0
disgusting,2,0,0,0,0,0,0,0,0,0,0,0
pitiful,1,0,0,0,0,0,0,0,0,0,0,0
mosquito,0,0,0,0,0,0,1,0,0,0,0,0
capable,2,0,0,0,0,0,0,0,0,0,0,0
excitation,0,0,0,0,0,0,1,0,0,0,0,0
obey,0,0,0,0,0,0,0,0,0,0,2,0
impulse,0,0,0,0,0,0,2,0,0,0,0,0
abhor,0,0,0,0,0,0,0,0,0,0,1,0
progress,0,0,0,0,0,0,1,0,0,0,0,0
sell,0,0,0,0,0,0,0,0,0,0,1,0
esteem,0,0,0,0,0,0,0,0,0,0,1,0
betray,0,0,0,0,0,0,0,0,0,0,1,0
sinful,2,0,0,0,0,0,0,0,0,0,0,0
executioner,0,0,0,0,0,0,1,0,0,0,0,0
public,1,0,0,0,0,0,0,0,0,0,0,0
penal,1,0,0,0,0,0,0,0,0,0,0,0
servitude,0,0,0,0,0,0,1,0,0,0,0,0
vile,1,0,0,0,0,0,0,0,0,0,0,0
abomination,0,0,0,0,0,0,2,0,0,0,0,0
security,0,0,0,0,0,0,1,0,0,0,0,0
decline,0,0,0,0,0,0,0,0,0,0,2,0
ten,0,0,0,0,0,0,1,0,0,0,0,0
level,0,0,0,0,0,0,0,0,0,0,1,0
logic,0,0,0,0,0,0,3,0,0,0,0,0
result,0,0,0,0,0,0,1,0,0,0,0,0
barren,1,0,0,0,0,0,0,0,0,0,0,0
fruitless,1,0,0,0,0,0,0,0,0,0,0,0
irrigate,0,0,0,0,0,0,0,0,0,0,1,0
putrid,1,0,0,0,0,0,0,0,0,0,0,0
trace,0,0,0,0,0,0,2,0,0,0,0,0
sin,0,0,0,0,0,0,1,0,0,0,0,0
crime,0,0,0,0,0,0,3,0,0,0,0,0
blot,0,0,0,0,0,0,1,0,0,0,0,0
sully,0,0,0,0,0,0,0,0,0,0,1,0
fro,0,0,2,0,0,0,0,0,0,0,1,0
deed,0,0,0,0,0,0,1,0,0,0,0,0
drooping,1,0,0,0,0,0,0,0,0,0,0,0
self,0,0,0,0,0,0,2,0,0,0,0,0
vigorous,1,0,0,0,0,0,0,0,0,0,0,0
closed,1,0,0,0,0,0,0,0,0,0,0,0
music,0,0,0,0,0,0,1,0,0,0,0,0
pure,5,0,0,0,0,0,0,0,0,0,0,0
malice,0,0,0,0,0,0,3,0,0,0,0,0
divorce,0,0,0,0,0,0,0,0,0,0,1,0
lofty,1,0,0,0,0,0,0,0,0,0,0,0
height,0,0,0,0,0,0,4,0,0,0,0,0
attainable,1,0,0,0,0,0,0,0,0,0,0,0
beauty,0,0,0,0,0,0,2,0,0,0,0,0
account,0,0,0,0,0,0,1,0,0,0,1,0
widely,0,0,1,0,0,0,0,0,0,0,0,0
straighten,0,0,0,0,0,0,0,0,0,0,1,0
swinge,0,0,0,0,0,0,0,0,0,0,2,0
resonant,2,0,0,0,0,0,0,0,0,0,0,0
depth,0,0,0,0,0,0,2,0,0,0,0,0
trample,0,0,0,0,0,0,0,0,0,0,3,0
stiffen,0,0,0,0,0,0,0,0,0,0,1,0
impend,0,0,0,0,0,0,0,0,0,0,1,0
violin,0,0,0,0,0,0,1,0,0,0,0,0
string,0,0,0,0,0,0,1,0,0,0,0,0
hotly,0,0,3,0,0,0,0,0,0,0,0,0
hush,1,0,0,0,0,0,0,0,0,0,0,0
calamity,0,0,0,0,0,0,1,0,0,0,0,0
sufferer,0,0,0,0,0,0,1,0,0,0,0,0
succeed,0,0,0,0,0,0,0,0,0,0,2,0
judgment,0,0,0,0,0,0,1,0,0,0,0,0
mournful,2,0,0,0,0,0,0,0,0,0,0,0
shove,0,0,0,0,0,0,1,0,0,0,2,0
boil,0,0,0,0,0,0,0,0,0,0,3,0
swing,0,0,0,0,0,0,0,0,0,0,4,0
curse,0,0,0,0,0,0,0,0,0,0,3,0
hiss,0,0,0,0,0,0,0,0,0,0,2,0
spit,0,0,0,0,0,0,0,0,0,0,1,0
convulsively,0,0,1,0,0,0,0,0,0,0,0,0
disgust,0,0,0,0,0,0,3,0,0,0,1,0
downward,0,0,1,0,0,0,0,0,0,0,0,0
aslant,1,0,0,0,0,0,0,0,0,0,0,0
peacefully,0,0,1,0,0,0,0,0,0,0,0,0
frog,0,0,0,0,0,0,1,0,0,0,0,0
numb,1,0,0,0,0,0,0,0,0,0,0,0
obliquely,0,0,1,0,0,0,0,0,0,0,0,0
stain,0,0,0,0,0,0,1,0,0,0,1,0
dirt,0,0,0,0,0,0,2,0,0,0,0,0
labor,0,0,0,0,0,0,1,0,0,0,1,0
accuse,0,0,0,0,0,0,0,0,0,0,1,0
confess,0,0,0,0,0,0,0,0,0,0,1,0
bath,0,0,0,0,0,0,2,0,0,0,0,0
spirited,1,0,0,0,0,0,0,0,0,0,0,0
compassionate,1,0,0,0,0,0,0,0,0,0,0,0
manikin,0,0,0,0,0,0,1,0,0,0,0,0
threaten,0,0,0,0,0,0,0,0,0,0,1,0
reflect,0,0,0,0,0,0,0,0,0,0,3,0
apparently,0,0,2,0,0,0,0,0,0,0,0,0
exasperation,0,0,0,0,0,0,1,0,0,0,0,0
position,0,0,0,0,0,0,1,0,0,0,0,0
helpless,1,0,0,0,0,0,0,0,0,0,0,0
stupid,1,0,0,0,0,0,0,0,0,0,0,0
drain,0,0,0,0,0,0,0,0,0,0,1,0
club,0,0,0,0,0,0,1,0,0,0,0,0
weapon,0,0,0,0,0,0,1,0,0,0,0,0
civilization,0,0,0,0,0,0,1,0,0,0,0,0
heinous,1,0,0,0,0,0,0,0,0,0,0,0
difference,0,0,0,0,0,0,1,0,0,0,0,0
unwittingly,0,0,1,0,0,0,0,0,0,0,0,0
disgusted,2,0,0,0,0,0,0,0,0,0,0,0
qualm,0,0,0,0,0,0,1,0,0,0,0,0
shudder,0,0,0,0,0,0,1,0,0,0,0,0
pleasure,0,0,0,0,0,0,1,0,0,0,0,0
timber,0,0,0,0,0,0,2,0,0,0,0,0
secure,1,0,0,0,0,0,0,0,0,0,0,0
furniture,0,0,0,0,0,0,1,0,0,0,0,0
cheap,2,0,0,0,0,0,0,0,0,0,0,0
protect,0,0,0,0,0,0,0,0,0,0,1,0
mutilation,0,0,0,0,0,0,2,0,0,0,0,0
