word,ADJ,ADP,ADV,CCONJ,NOUN,NUM,VERB,X
mathematical,6,0,0,0,0,0,0,0
principally,0,0,1,0,0,0,0,0
create,0,0,0,0,0,0,4,0
prime,2,0,0,0,0,0,0,0
procedure,0,0,0,0,3,0,0,0
age,0,0,0,0,22,0,0,0
suffer,0,0,0,0,0,0,1,0
blindness,0,0,0,0,1,0,0,0
commit,0,0,0,0,0,0,1,0
suicide,0,0,0,0,1,0,0,0
voluntary,1,0,0,0,0,0,0,0
starvation,0,0,0,0,1,0,0,0
tide,0,0,0,0,9,0,0,0
inconspicuous,1,0,0,0,0,0,0,0
place,0,0,0,0,11,0,5,0
roman,2,0,0,0,0,0,0,0
phase,0,0,0,0,1,0,0,0
moon,0,0,0,0,1,0,0,0
contrast,0,0,0,0,3,0,0,0
eastern,3,0,0,0,0,0,0,0
shore,0,0,0,0,3,0,0,0
generally,0,0,3,0,0,0,0,0
considerable,1,0,0,0,0,0,0,0
range,0,0,0,0,10,0,7,0
closely,0,0,1,0,0,0,0,0
particular,2,0,0,0,0,0,0,0
tidal,6,0,0,0,0,0,0,0
bore,0,0,0,0,3,0,1,0
meter,0,0,0,0,12,0,0,0
connection,0,0,0,0,1,0,0,0
lunar,2,0,0,0,0,0,0,0
art,0,0,0,0,2,0,0,0
manage,0,0,0,0,0,0,1,0
highly,0,0,5,0,0,0,0,0
developed,1,0,0,0,0,0,0,0
eighth,1,0,0,0,0,0,0,0
construction,0,0,0,0,4,0,0,0
hand,0,0,0,0,3,0,0,0
dig,0,0,0,0,0,0,3,0
aqueduct,0,0,0,0,1,0,0,0
qanat,0,0,0,0,2,0,0,0
represent,0,0,0,0,0,0,5,0
architect,0,0,0,0,1,0,0,0
engineer,0,0,0,0,9,0,0,0
method,0,0,0,0,12,0,0,0
explore,0,0,0,0,0,0,3,0
architectura,0,0,0,0,0,0,0,1
libri,0,0,0,0,0,0,0,1
decem,0,0,0,0,0,0,0,1
locate,0,0,0,0,0,0,4,0
recommend,0,0,0,0,0,0,2,0
look,0,0,0,0,0,0,1,0
spot,0,0,0,0,2,0,0,0
mist,0,0,0,0,1,0,0,0
morning,0,0,0,0,1,0,0,0
significantly,0,0,1,0,0,0,0,0
learn,0,0,0,0,0,0,3,0
associate,0,0,0,0,1,0,1,0
quantity,0,0,0,0,1,0,0,0
quality,0,0,0,0,1,0,0,0
topographic,1,0,0,0,0,0,0,0
beginning,0,0,0,0,2,0,0,0
discovery,0,0,0,0,10,0,0,0
sixteenth,3,0,0,0,0,0,0,0
flourish,0,0,0,0,0,0,1,0
energy,0,0,0,0,8,0,0,0
avenue,0,0,0,0,1,0,0,0
intellectual,2,0,0,0,0,0,0,0
apparent,2,0,0,0,0,0,0,0
novel,1,0,0,0,0,0,0,0
wane,0,0,0,0,0,0,1,0
hydrology,0,0,0,0,5,0,0,0
period,0,0,0,0,13,0,0,0
understanding,0,0,0,0,13,0,0,0
organic,6,0,0,0,0,0,0,0
differ,0,0,0,0,0,0,2,0
alchemist,0,0,0,0,1,0,0,0
popular,4,0,0,0,0,0,0,0
center,0,0,0,0,3,0,3,0
activate,0,0,0,0,0,0,2,0
heavenly,1,0,0,0,0,0,0,0
body,0,0,0,0,10,0,0,0
german,12,0,0,0,0,0,0,0
attribute,0,0,0,0,0,0,2,0
deposition,0,0,0,0,2,0,0,0
aqueous,2,0,0,0,0,0,0,0
solution,0,0,0,0,5,0,0,0
detail,0,0,0,0,3,0,0,0
erosive,1,0,0,0,0,0,0,0
effect,0,0,0,0,9,0,1,0
shaping,0,0,0,0,1,0,0,0
seven,0,0,0,0,0,4,0,0
natura,0,0,0,0,0,0,0,3
fossilium,0,0,0,0,2,0,0,1
contain,0,0,0,0,0,0,16,0
contribution,0,0,0,0,5,0,0,0
nineteenth,12,0,0,0,0,0,0,0
term,0,0,0,0,7,0,0,0
apply,0,0,0,0,0,0,4,0
ammonite,0,0,0,0,1,0,0,0
addition,0,0,0,0,5,0,0,0
birth,0,0,0,0,1,0,0,0
analytical,2,0,0,0,0,0,0,0
eighteenth,10,0,0,0,0,0,0,0
analyze,0,0,0,0,0,0,7,0
base,0,0,0,0,2,0,13,0
favor,0,0,0,0,1,0,1,0
external,4,0,0,0,0,0,0,0
appearance,0,0,0,0,3,0,0,0
list,0,0,0,0,1,0,0,0
publish,0,0,0,0,0,0,23,0
death,0,0,0,0,3,0,0,0
class,0,0,0,0,1,0,0,0
educate,0,0,0,0,0,0,3,0
classicist,0,0,0,0,1,0,0,0
humanist,0,0,0,0,1,0,0,0
singularly,0,0,1,0,0,0,0,0
independent,2,0,0,0,0,0,0,0
authority,0,0,0,0,1,0,0,0
speculation,0,0,0,0,1,0,0,0
metallica,0,0,0,0,0,0,0,2
chiefly,0,0,1,0,0,0,0,0
mining,0,0,0,0,2,0,0,0
smelting,0,0,0,0,2,0,0,0
consider,0,0,0,0,0,0,7,0
textbook,0,0,0,0,2,0,0,0
occurrence,0,0,0,0,1,0,0,0
mutual,1,0,0,0,0,0,0,0
post,0,0,1,0,0,0,0,0
humously,0,0,1,0,0,0,0,0
mainly,0,0,1,0,0,0,0,0
metallurgy,0,0,0,0,2,0,0,0
discuss,0,0,0,0,0,0,2,0
surveying,0,0,0,0,1,0,0,0
pumping,0,0,0,0,1,0,0,0
ventilation,0,0,0,0,1,0,0,0
application,0,0,0,0,4,0,0,0
waterpower,0,0,0,0,1,0,0,0
assaying,0,0,0,0,1,0,0,0
enrich,0,0,0,0,0,0,1,0
smelt,0,0,0,0,0,0,2,0
refine,0,0,0,0,0,0,2,0
discussion,0,0,0,0,1,0,0,0
production,0,0,0,0,2,0,0,0
glass,0,0,0,0,3,0,0,0
operation,0,0,0,0,5,0,0,0
offer,0,0,0,0,0,0,5,0
geometric,2,0,0,0,0,0,0,0
sphere,0,0,0,0,3,0,0,0
cone,0,0,0,0,2,0,0,0
plate,2,0,0,0,13,0,0,0
simple,3,0,0,0,0,0,0,0
compound,0,0,0,0,1,0,0,0
day,0,0,0,0,7,0,0,0
nonexistent,1,0,0,0,0,0,0,0
proper,1,0,0,0,0,0,0,0
analysis,0,0,0,0,8,0,0,0
necessarily,0,0,2,0,0,0,0,0
crude,1,0,0,0,0,0,0,0
guide,0,0,0,0,0,0,1,0
principle,0,0,0,0,10,0,0,0
emerge,0,0,0,0,0,0,1,0
individual,1,0,0,0,1,0,0,0
danish,2,0,0,0,0,0,0,0
carefully,0,0,1,0,0,0,0,0
argument,0,0,0,0,2,0,0,0
living,1,0,0,0,0,0,0,0
discover,0,0,0,0,0,0,13,0
triangular,1,0,0,0,0,0,0,0
illustrate,0,0,0,0,0,0,3,0
fossilized,3,0,0,0,0,0,0,0
shark,0,0,0,0,4,0,0,0
clarify,0,0,0,0,0,0,3,0
reconstruct,0,0,0,0,0,0,3,0
certain,4,0,0,0,0,0,0,0
chronological,3,0,0,0,0,0,0,0
carcariae,0,0,0,0,0,0,0,1
dissectum,0,0,0,0,0,0,0,1
caput,0,0,0,0,1,0,0,0
dog,0,0,0,0,1,0,0,0
tongue,0,0,0,0,1,0,0,0
shaped,1,0,0,0,0,0,0,0
strata,0,0,0,0,9,0,0,0
raise,0,0,0,0,0,0,2,0
confront,0,0,0,0,0,0,1,0
question,0,0,0,0,6,0,0,0
paper,0,0,0,0,4,0,0,0
title,0,0,0,0,1,0,1,0
solido,0,0,0,0,0,0,0,2
intra,0,0,0,0,0,0,0,2
naturaliter,0,0,0,0,0,0,0,2
contento,0,0,0,0,0,0,0,2
dissertationis,0,0,0,0,0,0,0,2
preliminary,2,0,0,0,0,0,0,0
discourse,0,0,0,0,2,0,0,0
enclose,0,0,0,0,0,0,2,0
firm,1,0,0,0,0,0,0,0
original,3,0,0,0,0,0,0,0
originally,0,0,4,0,0,0,0,0
continuous,2,0,0,0,0,0,0,0
nearly,0,0,8,0,0,0,0,0
horizontal,2,0,0,0,0,0,0,0
sequence,0,0,0,0,9,0,0,0
lay,0,0,0,0,0,0,5,0
young,7,0,0,0,0,0,0,0
rest,0,0,0,0,2,0,3,0
law,0,0,0,0,13,0,0,0
superposition,0,0,0,0,2,0,0,0
anatomist,0,0,0,0,1,0,0,0
greatly,0,0,4,0,0,0,0,0
anatomy,0,0,0,0,2,0,0,0
go,0,0,0,0,0,0,2,0
physician,0,0,0,0,1,0,0,0
extensively,0,0,4,0,0,0,0,0
fundamental,1,0,0,0,0,0,0,0
crystallography,0,0,0,0,5,0,0,0
quartz,0,0,0,0,1,0,0,0
crystal,0,0,0,0,14,0,0,0
correspond,0,0,0,0,0,0,1,0
face,0,0,0,0,1,0,1,0
realize,0,0,0,0,0,0,2,0
crust,0,0,0,0,18,0,0,0
decipher,0,0,0,0,0,0,1,0
careful,2,0,0,0,0,0,0,0
reject,0,0,0,0,0,0,2,0
grow,0,0,0,0,0,0,4,0
tree,0,0,0,0,3,0,0,0
instead,0,0,2,0,0,0,0,0
furthermore,0,0,5,0,0,0,0,0
forward,0,0,1,0,0,0,0,0
revolutionary,3,0,0,0,0,0,0,0
argue,0,0,0,0,0,0,2,0
snapshot,0,0,0,0,1,0,0,0
slowly,0,0,3,0,0,0,0,0
english,6,0,0,0,0,0,0,0
physicist,0,0,0,0,15,0,0,0
read,0,0,0,0,0,0,1,0
british,13,0,0,0,0,0,0,0
express,0,0,0,0,0,0,1,0
bed,0,0,0,0,4,0,0,0
mountainous,2,0,0,0,0,0,0,0
wear,0,0,0,0,0,0,2,0
low,11,0,0,0,0,0,0,0
irregularity,0,0,0,0,1,0,0,0
stratigraphy,0,0,0,0,1,0,0,0
superpositional,1,0,0,0,0,0,0,0
neptunian,1,0,0,0,0,0,0,0
plutonian,1,0,0,0,0,0,0,0
dirtand,0,0,0,0,1,0,0,0
floor,0,0,0,0,7,0,0,0
granite,0,0,0,0,3,0,0,0
crystalline,2,0,0,0,0,0,0,0
subside,0,0,0,0,0,0,3,0
stratified,2,0,0,0,0,0,0,0
layered,1,0,0,0,0,0,0,0
scottish,1,0,0,0,0,0,0,0
leader,0,0,0,0,1,0,0,0
dynamic,2,0,0,0,2,0,0,0
function,0,0,0,0,0,0,3,0
machine,0,0,0,0,9,0,0,0
waste,0,0,0,0,2,0,0,0
expand,0,0,0,0,0,0,4,0
elevate,0,0,0,0,0,0,2,0
compact,0,0,0,0,0,0,1,0
subterranean,5,0,0,0,0,0,0,0
essay,0,0,0,0,2,0,0,0
volume,0,0,0,0,3,0,0,0
professor,0,0,0,0,3,0,0,0
defend,0,0,0,0,0,0,1,0
neptunist,0,0,0,0,1,0,0,0
clear,4,0,0,0,0,0,0,0
contemporary,1,0,0,0,0,0,0,0
plutonist,1,0,0,0,0,0,0,0
mountaintop,0,0,0,0,2,0,0,0
release,0,0,0,0,0,0,6,0
resolve,0,0,0,0,0,0,1,0
acknowledge,0,0,0,0,0,0,1,0
uphill,0,0,1,0,0,0,0,0
salt,0,0,0,0,10,0,0,0
lose,0,0,0,0,0,0,4,0
french,11,0,0,0,0,0,0,0
suppose,0,0,0,0,0,0,1,0
channel,0,0,0,0,3,0,0,0
top,0,0,0,0,4,0,0,0
pump,0,0,0,0,3,0,1,0
outlet,0,0,0,0,1,0,0,0
chemist,0,0,0,0,8,0,0,0
appeal,0,0,0,0,0,0,1,0
pressure,0,0,0,0,27,0,0,0
inside,0,0,0,0,1,0,0,0
resurrect,0,0,0,0,0,0,1,0
terrestrial,2,0,0,0,0,0,0,0
maintain,0,0,0,0,0,0,3,0
rainfall,0,0,0,0,3,0,0,0
rainwater,0,0,0,0,4,0,0,0
enter,0,0,0,0,0,0,4,0
obstruction,0,0,0,0,1,0,0,0
block,0,0,0,0,1,0,1,0
path,0,0,0,0,7,0,0,0
impossibility,0,0,0,0,1,0,0,0
reference,0,0,0,0,1,0,0,0
artesian,3,0,0,0,0,0,0,0
italian,1,0,0,0,0,0,0,0
hydrologist,0,0,0,0,3,0,0,0
conduct,0,0,0,0,0,0,7,0
investigation,0,0,0,0,5,0,0,0
basin,0,0,0,0,4,0,0,0
local,5,0,0,0,0,0,0,0
annual,7,0,0,0,0,0,0,0
ample,1,0,0,0,0,0,0,0
runoff,0,0,0,0,1,0,0,0
evaporate,0,0,0,0,0,0,4,0
rate,0,0,0,0,9,0,0,0
evaporation,0,0,0,0,8,0,0,0
pan,0,0,0,0,1,0,0,0
expose,0,0,0,0,0,0,1,0
ton,0,0,0,0,4,0,0,0
daily,4,0,1,0,0,0,0,0
inflow,0,0,0,0,1,0,0,0
fresh,3,0,0,0,0,0,0,0
slightly,0,0,1,0,0,0,0,0
return,0,0,0,0,0,0,5,0
take,0,0,0,0,0,0,7,0
replenish,0,0,0,0,0,0,1,0
scenario,0,0,0,0,1,0,0,0
steadily,0,0,1,0,0,0,0,0
salty,1,0,0,0,0,0,0,0
arise,0,0,0,0,0,0,2,0
fact,0,0,0,0,2,0,0,0
weight,0,0,0,0,2,0,0,0
circulation,0,0,0,0,7,0,0,0
demonstrate,0,0,0,0,0,0,9,0
investigator,0,0,0,0,2,0,0,0
draw,0,0,0,0,0,0,5,0
artificial,5,0,0,0,0,0,0,0
flask,0,0,0,0,4,0,0,0
evacuate,0,0,0,0,0,0,1,0
fog,0,0,0,0,4,0,0,0
unevacuated,1,0,0,0,0,0,0,0
condense,0,0,0,0,0,0,4,0
experiment,0,0,0,0,13,0,0,0
meteorology,0,0,0,0,7,0,0,0
discours,0,0,0,0,0,0,0,1
picture,0,0,0,0,1,0,2,0
elongated,1,0,0,0,0,0,0,0
smooth,1,0,0,0,0,0,0,0
separate,0,0,0,0,0,0,7,0
rarified,1,0,0,0,0,0,0,0
subtle,1,0,0,0,0,0,0,0
matter,0,0,0,0,1,0,0,0
uncertainty,0,0,0,0,1,0,0,0
get,0,0,0,0,0,0,1,0
surround,0,0,0,0,0,0,4,0
suspend,0,0,0,0,0,0,1,0
tiny,1,0,0,0,0,0,0,0
bubble,0,0,0,0,3,0,0,0
float,0,0,0,0,0,0,1,0
fine,1,0,0,0,0,0,0,0
observer,0,0,0,0,1,0,0,0
see,0,0,0,0,0,0,2,0
warm,7,0,0,0,0,0,1,0
coffee,0,0,0,0,1,0,0,0
vacuum,0,0,0,0,5,0,0,0
role,0,0,0,0,2,0,0,0
combustion,0,0,0,0,1,0,0,0
respiration,0,0,0,0,1,0,0,0
mathematic,0,0,0,0,3,0,0,0
mechanic,0,0,0,0,3,0,0,0
army,0,0,0,0,1,0,0,0
mayor,0,0,0,0,1,0,0,0
magistrate,0,0,0,0,1,0,0,0
page,0,0,0,0,1,0,0,0
vocantur,0,0,0,0,0,0,0,1
invention,0,0,0,0,3,0,0,0
power,0,0,0,0,2,0,0,0
perform,0,0,0,0,0,0,2,0
reveal,0,0,0,0,0,0,7,0
light,1,0,0,0,1,0,0,0
famous,2,0,0,0,0,0,0,0
series,0,0,0,0,4,0,0,0
bowl,0,0,0,0,3,0,0,0
hollow,1,0,0,0,0,0,0,0
inch,0,0,0,0,5,0,0,0
centimeter,0,0,0,0,4,0,0,0
diameter,0,0,0,0,2,0,0,0
remove,0,0,0,0,0,0,2,0
horse,0,0,0,0,1,0,0,0
unable,1,0,0,0,0,0,0,0
pull,0,0,0,0,0,0,1,0
apart,0,0,3,0,0,0,0,0
demonstration,0,0,0,0,1,0,0,0
tremendous,1,0,0,0,0,0,0,0
exert,0,0,0,0,0,0,1,0
electric,1,0,0,0,0,0,0,0
generator,0,0,0,0,1,0,0,0
static,1,0,0,0,0,0,0,0
electricity,0,0,0,0,2,0,0,0
friction,0,0,0,0,3,0,0,0
revolve,0,0,0,0,0,0,4,0
sulfur,0,0,0,0,2,0,0,0
glow,0,0,0,0,0,0,1,0
electroluminescence,0,0,0,0,1,0,0,0
comet,0,0,0,0,1,0,0,0
space,0,0,0,0,6,0,0,0
essentially,0,0,1,0,0,0,0,0
balloon,0,0,0,0,6,0,0,0
compartment,0,0,0,0,1,0,0,0
descarte,0,0,0,0,1,0,0,0
updraft,0,0,0,0,2,0,0,0
heating,0,0,0,0,2,0,0,0
sixteen,0,0,0,0,0,1,0,0
swiss,7,0,0,0,0,0,0,0
necessary,3,0,0,0,0,0,0,0
convection,0,0,0,0,1,0,0,0
cool,2,0,0,0,0,0,2,0
increase,0,0,0,0,2,0,10,0
reflect,0,0,0,0,0,0,7,0
outdated,1,0,0,0,0,0,0,0
weightless,1,0,0,0,0,0,0,0
misconception,0,0,0,0,1,0,0,0
mercury,0,0,0,0,1,0,0,0
barometer,0,0,0,0,5,0,0,0
soon,0,0,7,0,0,0,0,0
stand,0,0,0,0,0,0,2,0
rainy,1,0,0,0,0,0,0,0
end,0,0,0,0,5,0,1,0
variation,0,0,0,0,8,0,0,0
sur,0,2,0,0,0,0,0,0
hygrometry,0,0,0,0,1,0,0,0
solely,0,0,2,0,0,0,0,0
humidity,0,0,0,0,2,0,0,0
globe,0,0,0,0,1,0,0,0
temperature,0,0,0,0,31,0,0,0
immediately,0,0,1,0,0,0,0,0
expansion,0,0,0,0,4,0,0,0
further,0,0,0,0,0,0,1,0
improved,6,0,0,0,0,0,0,0
successfully,0,0,3,0,0,0,0,0
likewise,0,0,2,0,0,0,0,0
exploration,0,0,0,0,7,0,0,0
fuel,0,0,0,0,1,0,1,0
revelation,0,0,0,0,1,0,0,0
freshwater,1,0,0,0,0,0,0,0
population,0,0,0,0,1,0,0,0
rely,0,0,0,0,0,0,2,0
focus,0,0,0,0,2,0,1,0
pattern,0,0,0,0,8,0,0,0
improve,0,0,0,0,0,0,6,0
faunal,7,0,0,0,0,0,0,0
succession,0,0,0,0,7,0,0,0
predictable,2,0,0,0,0,0,0,0
manner,0,0,0,0,2,0,0,0
step,0,0,0,0,1,0,0,0
compare,0,0,0,0,0,0,6,0
couple,0,0,0,0,0,0,2,0
status,0,0,0,0,1,0,0,0
species,0,0,0,0,1,0,0,0
difference,0,0,0,0,8,0,0,0
identical,1,0,0,0,0,0,0,0
molecule,0,0,0,0,3,0,0,0
determine,0,0,0,0,0,0,14,0
molecular,2,0,0,0,0,0,0,0
structure,0,0,0,0,13,0,0,0
comprehensive,1,0,0,0,0,0,0,0
silica,0,0,0,0,1,0,0,0
acid,0,0,0,0,1,0,0,0
introduce,0,0,0,0,0,0,2,0
silicate,2,0,0,0,1,0,0,0
mid,2,0,0,0,2,0,0,0
american,13,0,0,0,0,0,0,0
edition,0,0,0,0,2,0,0,0
reorganize,0,0,0,0,0,0,1,0
standard,1,0,0,0,1,0,0,0
handbook,0,0,0,0,1,0,0,0
polarize,0,0,0,0,0,0,1,0
microscope,0,0,0,0,3,0,0,0
technique,0,0,0,0,10,0,0,0
grind,0,0,0,0,0,0,1,0
section,0,0,0,0,3,0,0,0
thin,3,0,0,0,0,0,0,0
transparent,1,0,0,0,0,0,0,0
identify,0,0,0,0,0,0,4,0
visual,1,0,0,0,0,0,0,0
afterward,0,0,1,0,0,0,0,0
der,0,1,0,0,0,0,0,0
und,0,0,0,1,0,0,0,0
microscopic,4,0,0,0,0,0,0,0
mineralogical,1,0,0,0,0,0,0,0
mark,0,0,0,0,0,0,3,0
emergence,0,0,0,0,1,0,0,0
petrography,0,0,0,0,1,0,0,0
branch,0,0,0,0,2,0,0,0
zoologist,0,0,0,0,1,0,0,0
distribution,0,0,0,0,9,0,0,0
soile,0,0,0,0,1,0,0,0
vegetable,1,0,0,0,0,0,0,0
soil,0,0,0,0,2,0,0,0
underlie,0,0,0,0,0,0,3,0
bedrock,0,0,0,0,3,0,0,0
accomplish,0,0,0,0,0,0,2,0
self,0,0,0,0,1,0,0,0
surveyor,0,0,0,0,1,0,0,0
make,0,0,0,0,0,0,3,0
note,0,0,0,0,2,0,2,0
distinct,3,0,0,0,0,0,0,0
grouping,0,0,0,0,2,0,0,0
reproduce,0,0,0,0,0,0,2,0
name,0,0,0,0,3,0,7,0
companion,0,0,0,0,1,0,0,0
characteristic,1,0,0,0,1,0,0,0
generalization,0,0,0,0,1,0,0,0
possess,0,0,0,0,0,0,1,0
peculiar,1,0,0,0,0,0,0,0
organize,0,0,0,0,0,0,1,0
statement,0,0,0,0,1,0,0,0
succeed,0,0,0,0,0,0,3,0
worldwide,1,0,0,0,0,0,0,0
correlation,0,0,0,0,1,0,0,0
coherent,1,0,0,0,0,0,0,0
spatial,1,0,0,0,0,0,0,0
arrangement,0,0,0,0,1,0,0,0
informal,1,0,0,0,0,0,0,0
meet,0,0,0,0,0,0,3,0
periodically,0,0,1,0,0,0,0,0
newly,0,0,1,0,0,0,0,0
king,0,0,0,0,1,0,0,0
grant,0,0,0,0,0,0,1,0
charter,0,0,0,0,1,0,0,0
compose,0,0,0,0,0,0,1,0
sympathizer,0,0,0,0,1,0,0,0
adherent,0,0,0,0,1,0,0,0
receive,0,0,0,0,0,0,3,0
moral,1,0,0,0,0,0,0,0
crown,0,0,0,0,1,0,0,0
unlike,0,1,0,0,0,0,0,0
european,1,0,0,0,0,0,0,0
member,0,0,0,0,5,0,0,0
gain,0,0,0,0,0,0,1,0
income,0,0,0,0,1,0,0,0
independence,0,0,0,0,1,0,0,0
inception,0,0,0,0,1,0,0,0
count,0,0,0,0,0,0,1,0
figure,0,0,0,0,6,0,0,0
rank,0,0,0,0,1,0,0,0
stimulus,0,0,0,0,1,0,0,0
free,1,0,0,0,0,0,0,0
expression,0,0,0,0,2,0,0,0
provide,0,0,0,0,0,0,8,0
impetus,0,0,0,0,1,0,0,0
internationally,0,0,1,0,0,0,0,0
fellow,0,0,0,0,3,0,0,0
candidate,0,0,0,0,2,0,0,0
membership,0,0,0,0,1,0,0,0
personally,0,0,1,0,0,0,0,0
attest,0,0,0,0,0,0,1,0
foreign,3,0,0,0,0,0,0,0
approximately,0,0,1,0,0,0,0,0
break,0,0,0,0,2,0,0,0
interpret,0,0,0,0,0,0,5,0
indicator,0,0,0,0,1,0,0,0
episode,0,0,0,0,1,0,0,0
destroy,0,0,0,0,0,0,1,0
incompleteness,0,0,0,0,1,0,0,0
diagram,0,0,0,0,1,0,0,0
distinguished,1,0,0,0,0,0,0,0
discontinuity,0,0,0,0,2,0,0,0
sudden,3,0,0,0,0,0,0,0
widespread,3,0,0,0,0,0,0,0
catastrophe,0,0,0,0,3,0,0,0
allow,0,0,0,0,0,0,6,0
fragment,0,0,0,0,0,0,1,0
skeleton,0,0,0,0,2,0,0,0
vertebrate,1,0,0,0,0,0,0,0
northern,8,0,0,0,0,0,0,0
belong,0,0,0,0,0,0,1,0
specie,0,0,0,0,5,0,0,0
extinct,3,0,0,0,0,0,0,0
definite,1,0,0,0,0,0,0,0
stratigraphic,3,0,0,0,0,0,0,0
column,0,0,0,0,6,0,0,0
infer,0,0,0,0,0,0,2,0
successive,4,0,0,0,0,0,0,0
extinction,0,0,0,0,1,0,0,0
convulsion,0,0,0,0,1,0,0,0
dislocate,0,0,0,0,0,0,1,0
fold,0,0,0,0,0,0,3,0
sweep,0,0,0,0,0,0,2,0
suddenly,0,0,1,0,0,0,0,0
catastrophism,0,0,0,0,1,0,0,0
uniformitarianism,0,0,0,0,2,0,0,0
vol,0,0,0,0,1,0,0,0
proposition,0,0,0,0,2,0,0,0
average,14,0,0,0,1,0,1,0
add,0,0,0,0,0,0,1,0
steady,2,0,0,0,0,0,0,0
fluctuate,0,0,0,0,0,0,1,0
progress,0,0,0,0,1,0,0,0
illusion,0,0,0,0,1,0,0,0
imperfect,1,0,0,0,0,0,0,0
devote,0,0,0,0,0,0,2,0
exposition,0,0,0,0,1,0,0,0
methodology,0,0,0,0,1,0,0,0
owe,0,0,0,0,0,0,2,0
enormous,3,0,0,0,0,0,0,0
debt,0,0,0,0,1,0,0,0
gratitude,0,0,0,0,1,0,0,0
devise,0,0,0,0,0,0,2,0
product,0,0,0,0,4,0,0,0
need,0,0,0,0,4,0,2,0
unscientific,1,0,0,0,0,0,0,0
intermittent,1,0,0,0,0,0,0,0
evolutionary,1,0,0,0,0,0,0,0
friend,0,0,0,0,1,0,0,0
graduate,0,0,0,0,0,0,2,0
amateur,1,0,0,0,0,0,0,0
pass,0,0,0,0,0,0,5,0
pursuit,0,0,0,0,1,0,0,0
continental,12,0,0,0,0,0,0,0
hail,0,0,0,0,0,0,1,0
pioneering,2,0,0,0,0,0,0,0
eminent,1,0,0,0,0,0,0,0
knight,0,0,0,0,0,0,1,0
publication,0,0,0,0,1,0,0,0
overshadow,0,0,0,0,0,0,1,0
colleague,0,0,0,0,1,0,0,0
information,0,0,0,0,10,0,0,0
revision,0,0,0,0,1,0,0,0
huge,4,0,0,0,0,0,0,0
boulder,0,0,0,0,2,0,0,0
limestone,0,0,0,0,1,0,0,0
erratic,0,0,0,0,4,0,0,0
forceful,1,0,0,0,0,0,0,0
interpretation,0,0,0,0,2,0,0,0
line,0,0,0,0,10,0,0,0
tenet,0,0,0,0,1,0,0,0
diluvial,1,0,0,0,0,0,0,0
paleontologist,0,0,0,0,1,0,0,0
geologically,0,0,1,0,0,0,0,0
recent,3,0,0,0,0,0,0,0
stage,0,0,0,0,7,0,0,0
glacial,9,0,0,0,0,0,0,0
till,0,0,0,0,1,0,0,0
striate,0,0,0,0,0,0,1,0
scratch,0,0,0,0,0,0,1,0
groove,0,0,0,0,0,0,1,0
nonetheless,0,0,1,0,0,0,0,0
intensive,1,0,0,0,0,0,0,0
les,0,0,0,0,0,0,0,1
glacier,0,0,0,0,9,0,0,0
alpine,1,0,0,0,0,0,0,0
extensive,3,0,0,0,0,0,0,0
visit,0,0,0,0,0,0,1,0
extend,0,0,0,0,0,0,2,0
campaign,0,0,0,0,1,0,0,0
additional,4,0,0,0,0,0,0,0
expansive,2,0,0,0,0,0,0,0
celebrated,1,0,0,0,0,0,0,0
landmark,0,0,0,0,1,0,0,0
fish,0,0,0,0,3,0,0,0
achieve,0,0,0,0,0,0,3,0
lasting,1,0,0,0,0,0,0,0
fame,0,0,0,0,1,0,0,0
innovative,1,0,0,0,0,0,0,0
teaching,0,0,0,0,1,0,0,0
alter,0,0,0,0,0,0,4,0
character,0,0,0,0,2,0,0,0
education,0,0,0,0,1,0,0,0
village,0,0,0,0,1,0,0,0
man,0,0,0,0,2,0,0,0
medicine,0,0,0,0,1,0,0,0
university,0,0,0,0,1,0,0,0
enthusiasm,0,0,0,0,1,0,0,0
specimen,0,0,0,0,4,0,0,0
spend,0,0,0,0,0,0,1,0
hut,0,0,0,0,2,0,0,0
edge,0,0,0,0,3,0,0,0
help,0,0,0,0,1,0,2,0
sheet,0,0,0,0,5,0,0,0
deliver,0,0,0,0,0,0,2,0
lecture,0,0,0,0,2,0,0,0
chair,0,0,0,0,1,0,0,0
engage,0,0,0,0,0,0,1,0
expedition,0,0,0,0,4,0,0,0
urge,0,0,0,0,0,0,1,0
financial,1,0,0,0,0,0,0,0
profit,0,0,0,0,1,0,0,0
impatiently,0,0,1,0,0,0,0,0
reply,0,0,0,0,0,0,1,0
money,0,0,0,0,1,0,0,0
month,0,0,0,0,3,0,0,0
island,0,0,0,0,5,0,0,0
coast,0,0,0,0,3,0,0,0
contact,0,0,0,0,2,0,0,0
grave,0,0,0,0,1,0,0,0
pine,0,0,0,0,1,0,0,0
send,0,0,0,0,0,0,5,0
home,0,0,0,0,1,0,0,0
elapse,0,0,0,0,0,0,1,0
era,0,0,0,0,3,0,0,0
paleozoic,3,0,0,0,0,0,0,0
cambrian,1,0,0,0,0,0,0,0
permian,2,0,0,0,0,0,0,0
triassic,2,0,0,0,0,0,0,0
jurassic,2,0,0,0,0,0,0,0
cretaceous,3,0,0,0,0,0,0,0
cenozoic,3,0,0,0,0,0,0,0
paleogene,1,0,0,0,0,0,0,0
neogene,1,0,0,0,0,0,0,0
quaternary,2,0,0,0,0,0,0,0
theoretical,1,0,0,0,0,0,0,0
miss,0,0,0,0,0,0,1,0
struggle,0,0,0,0,1,0,0,0
