word,ADJ,ADP,ADV,DET,NOUN,NUM,PRON,SCONJ,VERB,X
stimulate,0,0,0,0,0,0,0,0,2,0
research,0,0,0,0,4,0,0,0,1,0
chessand,0,0,0,0,1,0,0,0,0,0
checker,0,0,0,0,1,0,0,0,0,0
generally,0,0,7,0,0,0,0,0,0,0
scientist,0,0,0,0,3,0,0,0,0,0
work,0,0,0,0,9,0,0,0,6,0
artificial,12,0,0,0,0,0,0,0,0,0
intelligence,0,0,0,0,10,0,0,0,0,0
industrial,3,0,0,0,0,0,0,0,0,0
hour,0,0,0,0,10,0,0,0,0,0
amusement,0,0,0,0,2,0,0,0,0,0
public,6,0,0,0,0,0,0,0,0,0
begin,0,0,0,0,0,0,0,0,23,0
attach,0,0,0,0,0,0,0,0,5,0
hacker,0,0,0,0,2,0,0,0,0,0
culture,0,0,0,0,7,0,0,0,0,0
campus,0,0,0,0,2,0,0,0,0,0
author,0,0,0,0,3,0,0,0,0,0
member,0,0,0,0,4,0,0,0,0,0
software,0,0,0,0,27,0,0,0,0,0
build,0,0,0,0,0,0,0,0,17,0
spaceship,0,0,0,0,3,0,0,0,0,0
depict,0,0,0,0,0,0,0,0,5,0
accurate,2,0,0,0,0,0,0,0,0,0
maneuver,0,0,0,0,1,0,0,0,5,0
competitive,7,0,0,0,0,0,0,0,0,0
match,0,0,0,0,11,0,0,0,6,0
adoption,0,0,0,0,1,0,0,0,0,0
ubiquitous,1,0,0,0,0,0,0,0,0,0
institution,0,0,0,0,1,0,0,0,0,0
electrical,1,0,0,0,0,0,0,0,0,0
engineering,0,0,0,0,2,0,0,0,0,0
graduate,0,0,0,0,1,0,0,0,1,0
move,0,0,0,0,8,0,0,0,10,0
park,0,0,0,0,1,0,0,0,0,0
college,0,0,0,0,1,0,0,0,0,0
dream,0,0,0,0,1,0,0,0,1,0
coworker,0,0,0,0,1,0,0,0,0,0
wildly,0,0,3,0,0,0,0,0,0,0
futuristic,2,0,0,0,0,0,0,0,0,0
manufacture,0,0,0,0,0,0,0,0,5,0
vendor,0,0,0,0,1,0,0,0,0,0
establish,0,0,0,0,0,0,0,0,15,0
technical,6,0,0,0,0,0,0,0,0,0
alumnus,0,0,0,0,1,0,0,0,0,0
ask,0,0,0,0,0,0,0,0,1,0
explain,0,0,0,0,0,0,0,0,1,0
receive,0,0,0,0,0,0,0,0,15,0
contract,0,0,0,0,2,0,0,0,0,0
adept,1,0,0,0,0,0,0,0,0,0
unable,1,0,0,0,0,0,0,0,1,0
interest,0,0,0,0,7,0,0,0,1,0
pinball,0,0,0,0,1,0,0,0,0,0
instal,0,0,0,0,0,0,0,0,1,0
local,4,0,0,0,0,0,0,0,0,0
bar,0,0,0,0,3,0,0,0,0,0
clear,2,0,0,0,0,0,0,0,1,0
obstacle,0,0,0,0,3,0,0,0,0,0
pose,0,0,0,0,0,0,0,0,2,0
hold,0,0,0,0,2,0,0,0,2,0
gear,0,0,0,0,0,0,0,0,1,0
volume,0,0,0,0,1,0,0,0,0,0
draw,0,0,0,0,1,0,0,0,5,0
competitor,0,0,0,0,7,0,0,0,0,0
business,0,0,0,0,10,0,0,0,0,0
main,6,0,0,0,0,0,0,0,0,0
source,0,0,0,0,4,0,0,0,0,0
innovative,14,0,0,0,0,0,0,0,0,0
firm,0,0,0,0,1,0,0,0,0,0
integrate,0,0,0,0,0,0,0,0,6,0
lead,2,0,0,0,1,0,0,0,18,0
hand,0,0,0,0,3,0,0,0,0,0
secure,0,0,0,0,0,0,0,0,3,0
permission,0,0,0,0,1,0,0,0,0,0
funding,0,0,0,0,1,0,0,0,0,0
assemble,0,0,0,0,0,0,0,0,2,0
promising,1,0,0,0,0,0,0,0,0,0
deliver,0,0,0,0,0,0,0,0,1,0
household,0,0,0,0,1,0,0,0,0,0
complete,1,0,0,0,0,0,0,0,17,0
solid,2,0,0,0,0,0,0,0,0,0
acquire,0,0,0,0,0,0,0,0,11,0
right,1,0,2,0,6,0,0,0,0,0
production,0,0,0,0,6,0,0,0,0,0
forge,0,0,0,0,0,0,0,0,2,0
ahead,0,0,1,0,0,0,0,0,0,0
imitation,0,0,0,0,2,0,0,0,0,0
expand,0,0,0,0,0,0,0,0,12,0
distribute,0,0,0,0,0,0,0,0,7,0
intensify,0,0,0,0,0,0,0,0,1,0
brutal,2,0,0,0,0,0,0,0,0,0
competition,0,0,0,0,11,0,0,0,0,0
programmable,2,0,0,0,0,0,0,0,0,0
rom,0,0,0,0,1,0,0,0,0,0
cartridge,0,0,0,0,8,0,0,0,0,0
distribution,0,0,0,0,3,0,0,0,0,0
storage,0,0,0,0,6,0,0,0,0,0
sense,0,0,0,0,2,0,0,0,1,0
insert,0,0,0,0,0,0,0,0,1,0
special,12,0,0,0,0,0,0,0,0,0
slot,0,0,0,0,3,0,0,0,0,0
encourage,0,0,0,0,0,0,0,0,6,0
separation,0,0,0,0,1,0,0,0,0,0
hardware,0,0,0,0,6,0,0,0,0,0
north,1,0,0,0,0,0,0,0,0,0
american,47,0,0,0,0,0,0,0,0,0
variety,0,0,0,0,23,0,0,0,0,0
beginning,0,0,0,0,5,0,0,0,0,0
era,0,0,0,0,6,0,0,0,0,0
cofounder,0,0,0,0,3,0,0,0,0,0
designer,0,0,0,0,20,0,0,0,0,0
employ,0,0,0,0,0,0,0,0,4,0
chip,0,0,0,0,4,0,0,0,0,0
colour,0,0,0,0,6,0,0,0,0,0
sound,0,0,0,0,2,0,0,0,0,0
originally,0,0,14,0,0,0,0,0,0,0
bundle,0,0,0,0,0,0,0,0,1,0
paddle,0,0,0,0,2,0,0,0,0,0
store,0,0,0,0,6,0,0,0,1,0
double,1,0,0,0,0,0,0,0,1,0
rename,0,0,0,0,0,0,0,0,5,0
advanced,18,0,0,0,0,0,0,0,0,0
span,0,0,0,0,1,0,0,0,0,0
halt,0,0,0,0,0,0,0,0,1,0
classic,6,0,0,0,4,0,0,0,0,0
aficionado,0,0,0,0,1,0,0,0,0,0
continue,0,0,0,0,0,0,0,0,18,0
mimic,0,0,0,0,0,0,0,0,2,0
look,0,0,0,0,1,0,0,0,2,0
pc,0,0,0,0,24,0,0,0,0,0
exclusively,0,0,4,0,0,0,0,0,0,0
focus,0,0,0,0,2,0,0,0,12,0
poorly,0,0,1,0,0,0,0,0,0,0
backlash,0,0,0,0,1,0,0,0,0,0
sharp,2,0,0,0,0,0,0,0,0,0
decline,0,0,0,0,3,0,0,0,6,0
momentum,0,0,0,0,2,0,0,0,0,0
split,0,0,0,0,0,0,0,0,1,0
issue,0,0,0,0,5,0,0,0,1,0
creator,0,0,0,0,7,0,0,0,0,0
executive,0,0,0,0,2,0,0,0,0,0
response,0,0,0,0,5,0,0,0,0,0
essential,2,0,0,0,0,0,0,0,0,0
brand,0,0,0,0,2,0,0,0,0,0
identity,0,0,0,0,2,0,0,0,0,0
credit,0,0,0,0,1,0,0,0,2,0
formation,0,0,0,0,2,0,0,0,0,0
join,0,0,0,0,0,0,0,0,8,0
fellow,2,0,0,0,0,0,0,0,0,0
immediately,0,0,3,0,0,0,0,0,0,0
attempt,0,0,0,0,2,0,0,0,5,0
preserve,0,0,0,0,0,0,0,0,1,0
monopoly,0,0,0,0,1,0,0,0,0,0
suit,0,0,0,0,1,0,0,0,0,0
thrive,0,0,0,0,0,0,0,0,4,0
sport,0,0,0,0,17,0,0,0,1,0
vibrant,1,0,0,0,0,0,0,0,0,0
fluid,3,0,0,0,0,0,0,0,0,0
genre,0,0,0,0,75,0,0,0,0,0
wave,0,0,0,0,2,0,0,0,0,0
imitator,0,0,0,0,1,0,0,0,0,0
dubious,1,0,0,0,0,0,0,0,0,0
weight,0,0,0,0,1,0,0,0,0,0
overexpansion,0,0,0,0,1,0,0,0,0,0
weather,0,0,0,0,1,0,0,0,1,0
storm,0,0,0,0,1,0,0,0,1,0
burgeon,0,0,0,0,0,0,0,0,2,0
ill,0,0,1,0,0,0,0,0,0,0
acquisition,0,0,0,0,1,0,0,0,0,0
text,0,0,0,0,15,0,0,0,0,0
publisher,0,0,0,0,7,0,0,0,0,0
doom,0,0,0,0,0,0,0,0,1,0
corporate,3,0,0,0,0,0,0,0,0,0
reorganization,0,0,0,0,1,0,0,0,0,0
departure,0,0,0,0,5,0,0,0,0,0
creative,2,0,0,0,0,0,0,0,0,0
talent,0,0,0,0,3,0,0,0,0,0
founder,0,0,0,0,4,0,0,0,0,0
abandon,0,0,0,0,0,0,0,0,6,0
favour,0,0,0,0,4,0,0,0,0,0
rebrand,0,0,0,0,0,0,0,0,1,0
multipurpose,1,0,0,0,0,0,0,0,0,0
struggle,0,0,0,0,0,0,0,0,2,0
stay,0,0,0,0,0,0,0,0,3,0
afloat,0,0,1,0,0,0,0,0,0,0
ownership,0,0,0,0,2,0,0,0,0,0
signal,0,0,0,0,1,0,0,0,4,0
dramatic,2,0,0,0,0,0,0,0,0,0
turnaround,0,0,0,0,1,0,0,0,0,0
spend,0,0,0,0,0,0,0,0,5,0
past,0,0,0,0,1,0,0,0,0,0
talented,1,0,0,0,0,0,0,0,0,0
win,0,0,0,0,0,0,0,0,17,0
acclaim,0,0,0,0,9,0,0,0,4,0
offering,0,0,0,0,1,0,0,0,0,0
like,2,5,0,0,0,0,0,0,1,0
stylish,1,0,0,0,0,0,0,0,0,0
funk,0,0,0,0,1,0,0,0,0,0
infuse,0,0,0,0,0,0,0,0,1,0
vehicle,0,0,0,0,17,0,0,0,0,0
anticipate,0,0,0,0,0,0,0,0,1,0
lucrative,1,0,0,0,0,0,0,0,0,0
partnership,0,0,0,0,2,0,0,0,0,0
independent,3,0,0,0,0,0,0,0,0,0
soar,0,0,0,0,0,0,0,0,1,0
typical,8,0,0,0,0,0,0,0,0,0
bring,0,0,0,0,0,0,0,0,7,0
profit,0,0,0,0,3,0,0,0,0,0
emphasize,0,0,0,0,0,0,0,0,7,0
simplicity,0,0,0,0,1,0,0,0,0,0
action,0,0,0,0,34,0,0,0,0,0
partly,0,0,1,0,0,0,0,0,0,0
necessity,0,0,0,0,1,0,0,0,0,0
limitation,0,0,0,0,1,0,0,0,0,0
rudimentary,1,0,0,0,0,0,0,0,0,0
component,0,0,0,0,3,0,0,0,0,0
limited,5,0,0,0,0,0,0,0,0,0
memory,0,0,0,0,3,0,0,0,0,0
available,21,0,0,0,0,0,0,0,0,0
trait,0,0,0,0,2,0,0,0,0,0
reflect,0,0,0,0,0,0,0,0,1,0
swallow,0,0,0,0,0,0,0,0,1,0
possible,8,0,0,0,0,0,0,0,0,0
elegantly,0,0,1,0,0,0,0,0,0,0
streamline,0,0,0,0,0,0,0,0,1,0
strategic,5,0,0,0,0,0,0,0,0,0
depth,0,0,0,0,3,0,0,0,0,0
narrative,1,0,0,0,8,0,0,0,0,0
simulation,0,0,0,0,18,0,0,0,0,0
value,0,0,0,0,2,0,0,0,1,0
restriction,0,0,0,0,1,0,0,0,0,0
rely,0,0,0,0,0,0,0,0,3,0
networking,0,0,0,0,9,0,0,0,0,0
academic,1,0,0,0,0,0,0,0,0,0
appear,0,0,0,0,0,0,0,0,7,0
researcher,0,0,0,0,1,0,0,0,0,0
codevelope,0,0,0,0,0,0,0,0,1,0
widely,0,0,2,0,0,0,0,0,0,0
listing,0,0,0,0,1,0,0,0,0,0
magazine,0,0,0,0,7,0,0,0,0,0
probably,0,0,2,0,0,0,0,0,0,0
notion,0,0,0,0,2,0,0,0,0,0
define,0,0,0,0,0,0,0,0,5,0
virtual,31,0,0,0,0,0,0,0,0,0
inputte,0,0,0,0,0,0,0,0,2,0
command,0,0,0,0,5,0,0,0,1,0
room,0,0,0,0,7,0,0,0,0,0
coordinate,0,0,0,0,1,0,0,0,0,0
considerable,1,0,0,0,0,0,0,0,0,0
freedom,0,0,0,0,4,0,0,0,0,0
navigation,0,0,0,0,1,0,0,0,0,0
cave,0,0,0,0,2,0,0,0,0,0
dungeon,0,0,0,0,9,0,0,0,0,0
castle,0,0,0,0,5,0,0,0,0,0
easily,0,0,4,0,0,0,0,0,0,0
extend,0,0,0,0,0,0,0,0,8,0
result,0,0,0,0,2,0,0,0,7,0
similar,19,0,0,0,0,0,0,0,0,0
ilk,0,0,0,0,1,0,0,0,0,0
experience,0,0,0,0,25,0,0,0,2,0
style,0,0,0,0,19,0,0,0,0,0
role,0,0,0,0,38,0,0,0,0,0
fantasy,0,0,0,0,19,0,0,0,0,0
theme,0,0,0,0,7,0,0,0,3,0
reminiscent,1,0,0,0,0,0,0,0,0,0
language,0,0,0,0,6,0,0,0,0,0
category,0,0,0,0,5,0,0,0,0,0
usually,0,0,4,0,0,0,0,0,0,0
fiction,0,0,0,0,16,0,0,0,0,0
structure,0,0,0,0,3,0,0,0,0,0
description,0,0,0,0,1,0,0,0,0,0
item,0,0,0,0,21,0,0,0,0,0
choice,0,0,0,0,6,0,0,0,0,0
wander,0,0,0,0,0,0,0,0,1,0
collect,0,0,0,0,0,0,0,0,2,0
defeat,0,0,0,0,3,0,0,0,11,0
monster,0,0,0,0,7,0,0,0,0,0
elaborate,6,0,0,0,0,0,0,0,0,0
copy,0,0,0,0,12,0,0,0,0,0
carefully,0,0,1,0,0,0,0,0,0,0
revise,0,0,0,0,0,0,0,0,2,0
increase,0,0,0,0,0,0,0,0,7,0
variant,0,0,0,0,1,0,0,0,0,0
graphical,5,0,0,0,0,0,0,0,0,0
breed,0,0,0,0,1,0,0,0,0,0
equip,0,0,0,0,0,0,0,0,1,0
flexible,2,0,0,0,0,0,0,0,0,0
capacity,0,0,0,0,2,0,0,0,0,0
retain,0,0,0,0,0,0,0,0,2,0
organize,0,0,0,0,0,0,0,0,3,0
decide,0,0,0,0,0,0,0,0,3,0
sophisticated,4,0,0,0,0,0,0,0,0,0
descendant,0,0,0,0,1,0,0,0,0,0
characteristic,3,0,0,0,3,0,0,0,0,0
enable,0,0,0,0,0,0,0,0,6,0
database,0,0,0,0,3,0,0,0,0,0
object,0,0,0,0,4,0,0,0,1,0
simplify,0,0,0,0,0,0,0,0,3,0
construction,0,0,0,0,2,0,0,0,0,0
nonsense,0,0,0,0,1,0,0,0,0,0
practically,0,0,1,0,0,0,0,0,0,0
log,0,0,0,0,0,0,0,0,2,0
precursor,0,0,0,0,2,0,0,0,0,0
gain,0,0,0,0,0,0,0,0,18,0
cult,0,0,0,0,2,0,0,0,0,0
status,0,0,0,0,4,0,0,0,0,0
form,0,0,0,0,5,0,0,0,10,0
identify,0,0,0,0,0,0,0,0,1,0
take,0,0,0,0,0,0,0,0,15,0
advantage,0,0,0,0,7,0,0,0,0,0
flexibility,0,0,0,0,1,0,0,0,0,0
paper,0,0,0,0,3,0,0,0,0,0
pencil,0,0,0,0,1,0,0,0,0,0
board,0,0,0,0,10,0,0,0,0,0
particularly,0,0,4,0,0,0,0,0,0,0
literary,1,0,0,0,0,0,0,0,0,0
mystery,0,0,0,0,3,0,0,0,0,0
directly,0,0,5,0,0,0,0,0,0,0
disdain,0,0,0,0,0,0,0,0,1,0
method,0,0,0,0,1,0,0,0,0,0
varied,1,0,0,0,0,0,0,0,0,0
building,0,0,0,0,2,0,0,0,0,0
technique,0,0,0,0,6,0,0,0,0,0
parsing,0,0,0,0,1,0,0,0,0,0
learn,0,0,0,0,0,0,0,0,4,0
imagination,0,0,0,0,1,0,0,0,0,0
playing,0,0,0,0,10,0,0,0,0,0
publish,0,0,0,0,0,0,0,0,8,0
multimedia,0,0,0,0,2,0,0,0,0,0
storytelling,0,0,0,0,1,0,0,0,0,0
networked,2,0,0,0,1,0,0,0,0,0
dimension,0,0,0,0,2,0,0,0,0,0
possibility,0,0,0,0,2,0,0,0,0,0
interaction,0,0,0,0,6,0,0,0,0,0
thoroughly,0,0,1,0,0,0,0,0,0,0
project,0,0,0,0,4,0,0,0,0,0
modem,0,0,0,0,3,0,0,0,0,0
access,0,0,0,0,4,0,0,0,1,0
multiplayer,44,0,0,0,10,0,0,0,0,0
world,0,0,0,0,69,0,0,0,0,0
structured,1,0,0,0,0,0,0,0,0,0
hundred,0,0,0,0,2,0,0,0,0,0
equal,0,0,0,0,0,0,0,0,1,0
exceed,0,0,0,0,0,0,0,0,2,0
important,6,0,0,0,0,0,0,0,0,0
fully,0,0,3,0,0,0,0,0,0,0
exploit,0,0,0,0,0,0,0,0,4,0
deep,5,0,0,0,0,0,0,0,0,0
comparison,0,0,0,0,1,0,0,0,0,0
medium,0,0,0,0,5,0,0,0,0,0
cinema,0,0,0,0,1,0,0,0,0,0
originate,0,0,0,0,0,0,0,0,3,0
merge,0,0,0,0,0,0,0,0,3,0
standout,0,0,0,0,2,0,0,0,0,0
undergo,0,0,0,0,0,0,0,0,3,0
rival,1,0,0,0,3,0,0,0,2,0
see,0,0,0,0,0,0,0,0,8,0
aggressive,2,0,0,0,0,0,0,0,0,0
marketing,0,0,0,0,3,0,0,0,0,0
campaign,0,0,0,0,7,0,0,0,0,0
help,0,0,0,0,1,0,0,0,32,0
superior,8,0,0,0,0,0,0,0,0,0
able,9,0,0,0,0,0,0,0,0,0
recapture,0,0,0,0,0,0,0,0,1,0
portion,0,0,0,0,1,0,0,0,0,0
speedy,1,0,0,0,0,0,0,0,0,0
blue,1,0,0,0,0,0,0,0,0,0
namesake,0,0,0,0,1,0,0,0,0,0
modern,9,0,0,0,0,0,0,0,0,0
mascot,0,0,0,0,3,0,0,0,0,0
go,0,0,0,0,0,0,0,0,15,0
supremacy,0,0,0,0,2,0,0,0,0,0
ensue,0,0,0,0,0,0,0,0,2,0
war,0,0,0,0,13,0,0,0,0,0
cause,0,0,0,0,1,0,0,0,6,0
introduction,0,0,0,0,6,0,0,0,0,0
monochrome,1,0,0,0,0,0,0,0,0,0
portable,3,0,0,0,0,0,0,0,0,0
puzzle,0,0,0,0,20,0,0,0,0,0
international,4,0,0,0,0,0,0,0,0,0
seller,0,0,0,0,3,0,0,0,0,0
ideally,0,0,1,0,0,0,0,0,0,0
suited,1,0,0,0,0,0,0,0,0,0
graphically,0,0,4,0,0,0,0,0,0,0
primitive,2,0,0,0,0,0,0,0,0,0
accustom,0,0,0,0,0,0,0,0,1,0
lifelike,1,0,0,0,0,0,0,0,0,0
groundbreaking,6,0,0,0,0,0,0,0,0,0
consist,0,0,0,0,0,0,0,0,7,0
bear,0,0,0,0,0,0,0,0,4,0
lay,0,0,0,0,0,0,0,0,5,0
groundwork,0,0,0,0,2,0,0,0,0,0
make,0,0,0,0,0,0,0,0,11,0
people,0,0,0,0,11,0,0,0,0,0
roller,0,0,0,0,1,0,0,0,0,0
skating,0,0,0,0,1,0,0,0,0,0
rink,0,0,0,0,1,0,0,0,0,0
strike,0,0,0,0,0,0,0,0,2,0
deal,0,0,0,0,3,0,0,0,2,0
temporarily,0,0,3,0,0,0,0,0,0,0
sue,0,0,0,0,0,0,0,0,2,0
steal,0,0,0,0,0,0,0,0,3,0
uphold,0,0,0,0,0,0,0,0,1,0
license,0,0,0,0,0,0,0,0,11,0
pay,0,0,0,0,0,0,0,0,3,0
careful,2,0,0,0,0,0,0,0,0,0
hope,0,0,0,0,0,0,0,0,2,0
female,3,0,0,0,2,0,0,0,0,0
eating,0,0,0,0,1,0,0,0,0,0
oppose,0,0,0,0,0,0,0,0,4,0
shooting,0,0,0,0,4,0,0,0,0,0
alien,3,0,0,0,8,0,0,0,0,0
foe,0,0,0,0,3,0,0,0,0,0
prevail,0,0,0,0,0,0,0,0,2,0
instead,0,0,7,0,0,0,0,0,0,0
maze,0,0,0,0,3,0,0,0,0,0
devour,0,0,0,0,0,0,0,0,1,0
coloured,2,0,0,0,0,0,0,0,0,0
slang,0,0,0,0,1,0,0,0,0,0
paku,0,0,0,0,1,0,0,0,0,0
snapping,0,0,0,0,1,0,0,0,0,0
mouth,0,0,0,0,2,0,0,0,0,0
open,4,0,0,0,0,0,0,0,4,0
shut,1,0,0,0,0,0,0,0,0,0
resemble,0,0,0,0,0,0,0,0,3,0
pizza,0,0,0,0,1,0,0,0,0,0
slice,0,0,0,0,1,0,0,0,0,0
cut,0,0,0,0,0,0,0,0,2,0
challenging,5,0,0,0,0,0,0,0,0,0
ghost,0,0,0,0,2,0,0,0,0,0
catch,0,0,0,0,0,0,0,0,1,0
consume,0,0,0,0,0,0,0,0,2,0
predator,0,0,0,0,1,0,0,0,0,0
prey,0,0,0,0,1,0,0,0,0,0
eat,0,0,0,0,0,0,0,0,1,0
pill,0,0,0,0,1,0,0,0,0,0
sensation,0,0,0,0,2,0,0,0,0,0
pattern,0,0,0,0,3,0,0,0,0,0
obsess,0,0,0,0,0,0,0,0,1,0
precise,5,0,0,0,0,0,0,0,0,0
route,0,0,0,0,2,0,0,0,0,0
predictability,0,0,0,0,1,0,0,0,0,0
offset,0,0,0,0,0,0,0,0,1,0
sheer,2,0,0,0,0,0,0,0,0,0
immense,2,0,0,0,0,0,0,0,0,0
complexity,0,0,0,0,2,0,0,0,0,0
quest,0,0,0,0,16,0,0,0,0,0
perfect,1,0,0,0,0,0,0,0,0,0
resident,0,0,0,0,5,0,0,0,0,0
finally,0,0,3,0,0,0,0,0,0,0
earn,0,0,0,0,0,0,0,0,11,0
distinction,0,0,0,0,1,0,0,0,0,0
score,0,0,0,0,3,0,0,0,7,0
sixhour,0,0,0,0,1,0,0,0,0,0
session,0,0,0,0,4,0,0,0,0,0
impact,0,0,0,0,3,0,0,0,0,0
guide,0,0,0,0,1,0,0,0,0,0
song,0,0,0,0,11,0,0,0,0,0
cartoon,0,0,0,0,6,0,0,0,0,0
merchandise,0,0,0,0,1,0,0,0,0,0
article,0,0,0,0,1,0,0,0,0,0
countless,2,0,0,0,0,0,0,0,0,0
russian,2,0,0,0,0,0,0,0,0,0
fall,0,0,0,0,0,0,0,0,4,0
block,0,0,0,0,7,0,0,0,1,0
strategically,0,0,2,0,0,0,0,0,0,0
greek,3,0,0,0,0,0,0,0,0,0
tetra,0,0,0,0,1,0,0,0,0,0
square,0,0,0,0,2,0,0,0,0,0
word,0,0,0,0,2,0,0,0,0,0
revere,0,0,0,0,0,0,0,0,1,0
spawn,0,0,0,0,0,0,0,0,19,0
mechanic,0,0,0,0,7,0,0,0,0,0
differently,0,0,1,0,0,0,0,0,0,0
drop,0,0,0,0,0,0,0,0,3,0
descend,0,0,0,0,0,0,0,0,4,0
arrange,0,0,0,0,0,0,0,0,1,0
horizontal,1,0,0,0,0,0,0,0,0,0
row,0,0,0,0,3,0,0,0,0,0
disappear,0,0,0,0,0,0,0,0,1,0
prevent,0,0,0,0,0,0,0,0,4,0
stack,0,0,0,0,0,0,0,0,1,0
mode,0,0,0,0,18,0,0,0,0,0
twist,0,0,0,0,4,0,0,0,0,0
overall,4,0,0,0,0,0,0,0,0,0
mirror,0,0,0,0,0,0,0,0,2,0
endure,0,0,0,0,0,0,0,0,3,0
litigation,0,0,0,0,1,0,0,0,0,0
stop,0,0,0,0,0,0,0,0,3,0
rise,0,0,0,0,5,0,0,0,3,0
stardom,0,0,0,0,1,0,0,0,0,0
incite,0,0,0,0,0,0,0,0,1,0
anger,0,0,0,0,1,0,0,0,0,0
purist,0,0,0,0,1,0,0,0,0,0
infinite,2,0,0,0,0,0,0,0,0,0
spin,0,0,0,0,15,0,0,0,0,0
afford,0,0,0,0,0,0,0,0,1,0
additional,12,0,0,0,0,0,0,0,0,0
rapidly,0,0,2,0,0,0,0,0,0,0
have,0,0,0,0,0,0,0,0,5,0
want,0,0,0,0,0,0,0,0,1,0
ended,1,0,0,0,0,0,0,0,0,0
unified,1,0,0,0,0,0,0,0,0,0
discover,0,0,0,0,0,0,0,0,2,0
path,0,0,0,0,3,0,0,0,0,0
processing,0,0,0,0,3,0,0,0,0,0
provision,0,0,0,0,1,0,0,0,0,0
extended,1,0,0,0,0,0,0,0,0,0
line,0,0,0,0,21,0,0,0,1,0
practical,1,0,0,0,0,0,0,0,0,0
interface,0,0,0,0,8,0,0,0,0,0
activate,0,0,0,0,0,0,0,0,3,0
manage,0,0,0,0,0,0,0,0,9,0
hero,0,0,0,0,5,0,0,0,0,0
menu,0,0,0,0,2,0,0,0,0,0
thank,0,0,0,0,0,0,0,0,1,0
rescuer,0,0,0,0,1,0,0,0,0,0
navigate,0,0,0,0,0,0,0,0,3,0
dimensional,10,0,0,0,0,0,0,0,0,0
view,0,0,0,0,3,0,0,0,13,0
personality,0,0,0,0,4,0,0,0,0,0
evil,7,0,0,0,3,0,0,0,0,0
rescue,0,0,0,0,1,0,0,0,6,0
pacing,0,0,0,0,1,0,0,0,0,0
skill,0,0,0,0,11,0,0,0,0,0
difficult,3,0,0,0,0,0,0,0,0,0
completion,0,0,0,0,1,0,0,0,0,0
multiple,15,0,0,0,0,0,0,0,0,0
last,0,0,0,0,0,0,0,0,6,0
raise,0,0,0,0,0,0,0,0,1,0
expectation,0,0,0,0,2,0,0,0,0,0
scope,0,0,0,0,4,0,0,0,0,0
compelling,1,0,0,0,0,0,0,0,0,0
fast,2,0,1,0,0,0,0,0,0,0
wireless,4,0,0,0,0,0,0,0,0,0
internet,0,0,0,0,21,0,0,0,0,0
person,0,0,0,0,25,0,0,0,0,0
shooter,0,0,0,0,26,0,0,0,0,0
motion,0,0,0,0,8,0,0,0,0,0
capture,0,0,0,0,1,0,0,0,3,0
massively,0,0,7,0,0,0,0,0,0,0
subscriber,0,0,0,0,7,0,0,0,0,0
avatar,0,0,0,0,18,0,0,0,0,0
representative,2,0,0,0,0,0,0,0,0,0
icon,0,0,0,0,3,0,0,0,0,0
animate,0,0,0,0,0,0,0,0,5,0
persistent,4,0,0,0,0,0,0,0,0,0
community,0,0,0,0,11,0,0,0,0,0
clan,0,0,0,0,1,0,0,0,0,0
congregate,0,0,0,0,0,0,0,0,1,0
fan,0,0,0,0,19,0,0,0,0,0
site,0,0,0,0,10,0,0,0,0,0
devote,0,0,0,0,0,0,0,0,1,0
modification,0,0,0,0,6,0,0,0,0,0
mod,0,0,0,0,4,0,0,0,0,0
circulate,0,0,0,0,0,0,0,0,1,0
replay,0,0,0,0,2,0,0,0,0,0
common,2,0,0,0,0,0,0,0,0,0
broadband,0,0,0,0,1,0,0,0,0,0
connection,0,0,0,0,5,0,0,0,0,0
area,0,0,0,0,4,0,0,0,0,0
increasingly,0,0,3,0,0,0,0,0,0,0
participation,0,0,0,0,1,0,0,0,0,0
account,0,0,0,0,5,0,0,0,1,0
benefit,0,0,0,0,2,0,0,0,1,0
engagement,0,0,0,0,1,0,0,0,0,0
fight,0,0,0,0,3,0,0,0,5,0
buy,0,0,0,0,0,0,0,0,3,0
craft,0,0,0,0,0,0,0,0,2,0
online,45,0,12,0,0,0,0,0,0,0
populous,1,0,0,0,0,0,0,0,0,0
estimate,0,0,0,0,0,0,0,0,2,0
retail,1,0,0,0,0,0,0,0,0,0
subscription,0,0,0,0,4,0,0,0,0,0
fee,0,0,0,0,6,0,0,0,0,0
differ,0,0,0,0,0,0,0,0,6,0
connectivity,0,0,0,0,1,0,0,0,0,0
prerequisite,0,0,0,0,1,0,0,0,0,0
require,0,0,0,0,0,0,0,0,8,0
accommodate,0,0,0,0,0,0,0,0,1,0
aspect,0,0,0,0,12,0,0,0,0,0
overshadow,0,0,0,0,0,0,0,0,2,0
nearly,0,0,5,0,0,0,0,0,0,0
percent,0,0,0,0,3,0,0,0,0,0
male,1,0,0,0,0,0,0,0,0,0
date,0,0,0,0,1,0,0,0,1,0
meet,0,0,0,0,0,0,0,0,4,0
charge,0,0,0,0,2,0,0,0,1,0
monthly,6,0,0,0,0,0,0,0,0,0
frequent,1,0,0,0,0,0,0,0,1,0
downloadable,2,0,0,0,0,0,0,0,0,0
patch,0,0,0,0,1,0,0,0,0,0
palatable,1,0,0,0,0,0,0,0,0,0
free,7,0,0,0,0,0,0,0,0,0
willing,1,0,0,0,0,0,0,0,0,0
tolerate,0,0,0,0,0,0,0,0,1,0
