word,ADJ,ADP,ADV,DET,NOUN,NUM,PRON,SCONJ,VERB
hydroelectric,3,0,0,0,0,0,0,0,0
power,0,0,0,0,4,0,0,0,0
irreversible,1,0,0,0,0,0,0,0,0
scheme,0,0,0,0,5,0,0,0,0
dam,0,0,0,0,4,0,0,0,0
valley,0,0,0,0,2,0,0,0,0
hundred,0,0,0,0,2,0,0,0,0
slowly,0,0,1,0,0,0,0,0,0
flood,0,0,0,0,2,0,0,0,2
countless,1,0,0,0,0,0,0,0,0
primate,0,0,0,0,1,0,0,0,0
forever,0,0,1,0,0,0,0,0,0
force,0,0,0,0,1,0,0,0,6
path,0,0,0,0,1,0,0,0,0
floodwater,0,0,0,0,1,0,0,0,0
clean,5,0,0,0,0,0,0,0,0
free,1,0,0,0,0,0,0,0,0
arguably,0,0,1,0,0,0,0,0,0
harness,0,0,0,0,0,0,0,0,1
development,0,0,0,0,3,0,0,0,0
string,0,0,0,0,1,0,0,0,0
nearly,0,0,1,0,0,0,0,0,0
construct,0,0,0,0,0,0,0,0,1
debate,0,0,0,0,1,0,0,0,0
want,0,0,0,0,0,0,0,0,7
exploit,0,0,0,0,0,0,0,0,2
short,2,0,0,0,0,0,0,0,0
benefit,0,0,0,0,3,0,0,0,1
health,0,0,0,0,3,0,0,0,0
passionate,2,0,0,0,0,0,0,0,0
argument,0,0,0,0,1,0,0,0,0
clear,3,0,1,0,0,0,0,0,19
develop,0,0,0,0,0,0,0,0,7
minister,0,0,0,0,3,0,0,0,0
campaigner,0,0,0,0,1,0,0,0,0
promising,1,0,0,0,0,0,0,0,0
gas,0,0,0,0,13,0,0,0,0
deposit,0,0,0,0,1,0,0,0,0
past,1,0,0,0,4,0,0,0,0
pay,0,0,0,0,0,0,0,0,14
attention,0,0,0,0,1,0,0,0,0
spill,0,0,0,0,0,0,0,0,1
gallon,0,0,0,0,5,0,0,0,0
liter,0,0,0,0,5,0,0,0,0
crude,0,0,0,0,1,0,0,0,0
dump,0,0,0,0,0,0,0,0,1
drilling,0,0,0,0,1,0,0,0,0
indigenous,3,0,0,0,0,0,0,0,0
garden,0,0,0,0,2,0,0,0,0
add,0,0,0,0,0,0,0,0,3
fresh,2,0,0,0,0,0,0,0,0
patch,0,0,0,0,4,0,0,0,0
abandon,0,0,0,0,0,0,0,0,2
soon,0,0,2,0,0,0,0,0,0
overgrown,1,0,0,0,0,0,0,0,0
repair,0,0,0,0,0,0,0,0,2
low,3,0,0,0,0,0,0,0,0
form,0,0,0,0,1,0,0,0,1
change,0,0,0,0,10,0,0,0,1
cash,0,0,0,0,4,0,0,0,0
maximum,1,0,0,0,0,0,0,0,0
control,0,0,0,0,0,0,0,0,5
internationally,0,0,1,0,0,0,0,0,0
own,0,0,0,0,0,0,0,0,1
base,0,0,0,0,0,0,0,0,2
overseas,0,0,1,0,0,0,0,0,0
money,0,0,0,0,10,0,0,0,0
thin,1,0,0,0,0,0,0,0,0
farm,0,0,0,0,14,0,0,0,4
intensively,0,0,1,0,0,0,0,0,0
fertilizer,0,0,0,0,7,0,0,0,0
pesticide,0,0,0,0,2,0,0,0,0
machinery,0,0,0,0,1,0,0,0,0
tear,0,0,0,0,0,0,0,0,1
structure,0,0,0,0,1,0,0,0,0
delicate,1,0,0,0,0,0,0,0,0
yield,0,0,0,0,1,0,0,0,0
set,0,0,0,0,0,0,0,0,4
new,10,0,0,0,0,0,0,0,0
focus,0,0,0,0,2,0,0,0,0
transform,0,0,0,0,0,0,0,0,3
vegetation,0,0,0,0,1,0,0,0,0
production,0,0,0,0,2,0,0,0,0
humanity,0,0,0,0,1,0,0,0,0
eat,0,0,0,0,0,0,0,0,2
intensive,3,0,0,0,0,0,0,0,0
agriculture,0,0,0,0,10,0,0,0,0
unknown,2,0,0,0,0,0,0,0,0
barren,1,0,0,0,0,0,0,0,0
pace,0,0,0,0,1,0,0,0,0
drive,0,0,0,0,0,0,0,0,2
interest,0,0,0,0,1,0,0,0,0
local,6,0,0,0,0,0,0,0,0
earn,0,0,0,0,0,0,0,0,4
burning,0,0,0,0,4,0,0,0,0
burn,0,0,0,0,0,0,0,0,10
business,0,0,0,0,2,0,0,0,0
corporation,0,0,0,0,1,0,0,0,0
exploration,0,0,0,0,2,0,0,0,0
national,4,0,0,0,0,0,0,0,0
popular,1,0,0,0,0,0,0,0,0
slogan,0,0,0,0,1,0,0,0,0
man,0,0,0,0,4,0,0,0,0
technique,0,0,0,0,3,0,0,0,0
slash,0,0,0,0,1,0,0,0,0
scale,0,0,0,0,5,0,0,0,0
fire,0,0,0,0,2,0,0,0,0
run,0,0,0,0,2,0,0,0,2
grower,0,0,0,0,2,0,0,0,0
fertile,1,0,0,0,0,0,0,0,0
shift,0,0,0,0,0,0,0,0,1
cultivation,0,0,0,0,1,0,0,0,0
responsible,4,0,0,0,0,0,0,0,0
loss,0,0,0,0,2,0,0,0,0
cattle,0,0,0,0,11,0,0,0,0
herd,0,0,0,0,6,0,0,0,0
ranching,0,0,0,0,2,0,0,0,0
deforestation,0,0,0,0,8,0,0,0,0
majority,0,0,0,0,1,0,0,0,0
cow,0,0,0,0,5,0,0,0,0
exporter,0,0,0,0,1,0,0,0,0
beef,0,0,0,0,7,0,0,0,0
deforest,0,0,0,0,0,0,0,0,2
state,0,0,0,0,2,0,0,0,2
objective,0,0,0,0,2,0,0,0,0
double,0,0,0,0,0,0,0,0,2
share,0,0,0,0,1,0,0,0,0
contradictory,1,0,0,0,0,0,0,0,0
aim,0,0,0,0,0,0,0,0,3
combat,0,0,0,0,0,0,0,0,1
achieve,0,0,0,0,0,0,0,0,3
target,0,0,0,0,2,0,0,0,0
grazing,0,0,0,0,1,0,0,0,0
immense,1,0,0,0,0,0,0,0,0
member,0,0,0,0,3,0,0,0,0
population,0,0,0,0,1,0,0,0,0
view,0,0,0,0,2,0,0,0,0
sign,0,0,0,0,2,0,0,0,0
indicate,0,0,0,0,0,0,0,0,2
difficulty,0,0,0,0,1,0,0,0,0
decrease,0,0,0,0,0,0,0,0,1
output,0,0,0,0,1,0,0,0,0
greenhouse,0,0,0,0,11,0,0,0,0
grip,0,0,0,0,1,0,0,0,0
industry,0,0,0,0,7,0,0,0,0
undermine,0,0,0,0,0,0,0,0,1
chance,0,0,0,0,3,0,0,0,0
tackle,0,0,0,0,0,0,0,0,1
swathe,0,0,0,0,1,0,0,0,0
global,2,0,0,0,0,0,0,0,0
appetite,0,0,0,0,1,0,0,0,0
leather,0,0,0,0,1,0,0,0,0
fourth,0,0,1,0,0,0,0,0,0
emitter,0,0,0,0,2,0,0,0,0
major,2,0,0,0,0,0,0,0,0
quarter,0,0,0,0,1,0,0,0,0
emission,0,0,0,0,9,0,0,0,0
bovine,1,0,0,0,0,0,0,0,0
methane,0,0,0,0,1,0,0,0,0
fart,0,0,0,0,1,0,0,0,0
ate,0,0,0,0,0,0,0,0,1
grass,0,0,0,0,1,0,0,0,0
approximately,0,0,1,0,0,0,0,0,0
expansion,0,0,0,0,1,0,0,0,0
stand,0,0,0,0,0,0,0,0,4
meet,0,0,0,0,0,0,0,0,2
fertility,0,0,0,0,1,0,0,0,0
fairly,0,0,3,0,0,0,0,0,0
couple,0,0,0,0,1,0,0,0,1
overcome,0,0,0,0,0,0,0,0,1
rancher,0,0,0,0,2,0,0,0,0
rough,1,0,0,0,0,0,0,0,0
guide,0,0,0,0,2,0,0,0,0
palm,0,0,0,0,27,0,0,0,0
pattern,0,0,0,0,1,0,0,0,0
dependent,1,0,0,0,0,0,0,0,0
deeply,0,0,1,0,0,0,0,0,0
expand,0,0,0,0,0,0,0,0,1
extremely,0,0,1,0,0,0,0,0,0
rapidly,0,0,2,0,0,0,0,0,0
occupy,0,0,0,0,0,0,0,0,2
threaten,0,0,0,0,0,0,0,0,3
endanger,0,0,0,0,0,0,0,0,2
tiger,0,0,0,0,3,0,0,0,0
extinction,0,0,0,0,2,0,0,0,0
establishment,0,0,0,0,1,0,0,0,0
vegetable,0,0,0,0,1,0,0,0,0
inexpensive,1,0,0,0,0,0,0,0,0
chocolate,0,0,0,0,2,0,0,0,0
supermarket,0,0,0,0,3,0,0,0,0
biofuel,0,0,0,0,6,0,0,0,0
diesel,0,0,0,0,2,0,0,0,0
sell,0,0,0,0,0,0,0,0,5
motorist,0,0,0,0,2,0,0,0,0
british,2,0,0,0,0,0,0,0,0
increasingly,0,0,2,0,0,0,0,0,0
comply,0,0,0,0,0,0,0,0,1
law,0,0,0,0,3,0,0,0,0
draft,0,0,0,0,0,0,0,0,1
theory,0,0,0,0,1,0,0,0,0
non,3,0,0,0,0,0,0,0,0
renewable,1,0,0,0,0,0,0,0,0
fossil,1,0,0,0,0,0,0,0,0
quantity,0,0,0,0,2,0,0,0,0
pressure,0,0,0,0,2,0,0,0,1
solve,0,0,0,0,0,0,0,0,1
initiative,0,0,0,0,3,0,0,0,0
ironically,0,0,1,0,0,0,0,0,0
currently,0,0,3,0,0,0,0,0,0
expect,0,0,0,0,0,0,0,0,3
percentage,0,0,0,0,1,0,0,0,0
sale,0,0,0,0,1,0,0,0,0
fate,0,0,0,0,2,0,0,0,0
drink,0,0,0,0,0,0,0,0,1
fish,0,0,0,0,4,0,0,0,0
nature,0,0,0,0,3,0,0,0,0
nurture,0,0,0,0,0,0,0,0,1
preserve,0,0,0,0,0,0,0,0,5
populate,0,0,0,0,0,0,0,0,1
luxury,0,0,0,0,1,0,0,0,0
afford,0,0,0,0,0,0,0,0,1
news,0,0,0,0,1,0,0,0,0
role,0,0,0,0,1,0,0,0,0
page,0,0,0,0,1,0,0,0,0
emit,0,0,0,0,0,0,0,0,3
night,0,0,0,0,1,0,0,0,0
overall,1,0,0,0,0,0,0,0,0
importantly,0,0,1,0,0,0,0,0,0
trillion,0,0,0,0,0,2,0,0,0
solar,1,0,0,0,0,0,0,0,0
radiation,0,0,0,0,2,0,0,0,0
pass,0,0,0,0,1,0,0,0,1
reflect,0,0,0,0,0,0,0,0,2
space,0,0,0,0,3,0,0,0,0
excape,0,0,0,0,0,0,0,0,1
trap,0,0,0,0,0,0,0,0,1
raise,0,0,0,0,0,0,0,0,2
argue,0,0,0,0,0,0,0,0,1
account,0,0,0,0,1,0,0,0,3
worldwide,0,0,1,0,0,0,0,0,0
billion,0,0,0,0,0,2,0,0,0
travel,0,0,0,0,1,0,0,0,0
cite,0,0,0,0,0,0,0,0,1
evil,0,0,0,0,1,0,0,0,0
likely,2,0,0,0,0,0,0,0,0
pump,0,0,0,0,0,0,0,0,1
flight,0,0,0,0,3,0,0,0,0
well,6,0,1,0,0,0,0,0,0
fight,0,0,0,0,0,0,0,0,1
knowledge,0,0,0,0,2,0,0,0,0
correct,1,0,0,0,0,0,0,0,0
assert,0,0,0,0,0,0,0,0,1
diminished,1,0,0,0,0,0,0,0,0
heating,0,0,0,0,1,0,0,0,0
projection,0,0,0,0,1,0,0,0,0
savannah,0,0,0,0,1,0,0,0,0
period,0,0,0,0,1,0,0,0,0
collect,0,0,0,0,0,0,0,0,1
ocean,0,0,0,0,1,0,0,0,0
inland,1,0,0,0,1,0,0,0,0
continent,0,0,0,0,1,0,0,0,0
keep,0,0,0,0,0,0,0,0,3
turn,0,0,0,0,0,0,0,0,2
desert,0,0,0,0,2,0,0,0,0
recycling,0,0,0,0,3,0,0,0,0
service,0,0,0,0,1,0,0,0,0
weak,1,0,0,0,0,0,0,0,0
gradually,0,0,1,0,0,0,0,0,0
dry,2,0,0,0,0,0,0,0,1
cool,2,0,0,0,0,0,0,0,0
feel,0,0,0,0,0,0,0,0,3
skin,0,0,0,0,1,0,0,0,0
warm,0,0,0,0,0,0,0,0,1
formation,0,0,0,0,1,0,0,0,0
globe,0,0,0,0,1,0,0,0,0
polar,1,0,0,0,0,0,0,0,0
bear,0,0,0,0,1,0,0,0,0
russian,1,0,0,0,0,0,0,0,0
strand,0,0,0,0,0,0,0,0,1
ice,0,0,0,0,2,0,0,0,0
floe,0,0,0,0,1,0,0,0,0
solid,1,0,0,0,0,0,0,0,0
stop,0,0,0,0,0,0,0,0,8
ability,0,0,0,0,2,0,0,0,0
aquatic,2,0,0,0,0,0,0,0,0
depend,0,0,0,0,0,0,0,0,3
start,0,0,0,0,1,0,0,0,1
immediate,2,0,0,0,0,0,0,0,0
dweller,0,0,0,0,1,0,0,0,0
flee,0,0,0,0,0,0,0,0,2
drown,0,0,0,0,0,0,0,0,1
struggle,0,0,0,0,0,0,0,0,1
silty,1,0,0,0,0,0,0,0,0
case,0,0,0,0,3,0,0,0,0
mud,0,0,0,0,3,0,0,0,0
slide,0,0,0,0,3,0,0,0,0
original,2,0,0,0,0,0,0,0,0
commonplace,1,0,0,0,0,0,0,0,0
town,0,0,0,0,1,0,0,0,0
affect,0,0,0,0,0,0,0,0,1
storm,0,0,0,0,1,0,0,0,0
death,0,0,0,0,2,0,0,0,0
old,2,0,0,0,0,0,0,0,0
leader,0,0,0,0,1,0,0,0,0
mountainous,1,0,0,0,0,0,0,0,0
downstream,0,0,1,0,0,0,0,0,0
riverbed,0,0,0,0,1,0,0,0,0
cope,0,0,0,0,0,0,0,0,1
burst,0,0,0,0,0,0,0,0,1
contribute,0,0,0,0,0,0,0,0,1
watered,1,0,0,0,0,0,0,0,0
increased,1,0,0,0,0,0,0,0,0
lack,0,0,0,0,3,0,0,0,1
shade,0,0,0,0,3,0,0,0,0
lifeless,1,0,0,0,0,0,0,0,0
enrich,0,0,0,0,0,0,0,0,2
desertification,0,0,0,0,1,0,0,0,0
break,0,0,0,0,0,0,0,0,2
fix,0,0,0,0,0,0,0,0,1
mature,1,0,0,0,0,0,0,0,0
replant,0,0,0,0,0,0,0,0,1
ensure,0,0,0,0,0,0,0,0,5
scatter,0,0,0,0,0,0,0,0,1
collision,0,0,0,0,1,0,0,0,0
happy,1,0,0,0,0,0,0,0,0
capture,0,0,0,0,0,0,0,0,1
slave,0,0,0,0,1,0,0,0,0
tuberculosis,0,0,0,0,1,0,0,0,0
malaria,0,0,0,0,1,0,0,0,0
worm,0,0,0,0,1,0,0,0,0
cold,0,0,0,0,1,0,0,0,0
fatal,1,0,0,0,0,0,0,0,0
natural,7,0,0,0,0,0,0,0,0
immunity,0,0,0,0,1,0,0,0,0
unbelievably,0,0,1,0,0,0,0,0,0
difficult,1,0,0,0,0,0,0,0,0
understand,0,0,0,0,0,0,0,0,1
consider,0,0,0,0,0,0,0,0,1
ago,0,0,2,0,0,0,0,0,0
relate,0,0,0,0,0,0,0,0,1
marry,0,0,0,0,0,0,0,0,1
cease,0,0,0,0,0,0,0,0,1
exist,0,0,0,0,0,0,0,0,3
generation,0,0,0,0,1,0,0,0,0
harmful,1,0,0,0,0,0,0,0,0
traditional,2,0,0,0,0,0,0,0,0
skill,0,0,0,0,1,0,0,0,0
forget,0,0,0,0,0,0,0,0,1
independence,0,0,0,0,1,0,0,0,0
light,1,0,0,0,0,0,0,0,0
aircraft,0,0,0,0,1,0,0,0,0
fly,0,0,0,0,0,0,0,0,1
village,0,0,0,0,1,0,0,0,0
twice,0,0,1,0,0,0,0,0,0
second,1,0,0,0,0,0,0,0,0
woman,0,0,0,0,1,0,0,0,0
child,0,0,0,0,2,0,0,0,0
body,0,0,0,0,1,0,0,0,0
ready,1,0,0,0,0,0,0,0,0
war,0,0,0,0,1,0,0,0,0
apparent,1,0,0,0,0,0,0,0,0
danger,0,0,0,0,2,0,0,0,0
peruvian,1,0,0,0,0,0,0,0,0
rally,0,0,0,0,1,0,0,0,0
confrontation,0,0,0,0,1,0,0,0,0
police,0,0,0,0,1,0,0,0,0
conflict,0,0,0,0,3,0,0,0,0
promise,0,0,0,0,1,0,0,0,0
steal,0,0,0,0,0,0,0,0,1
protection,0,0,0,0,3,0,0,0,0
let,0,0,0,0,0,0,0,0,1
plight,0,0,0,0,1,0,0,0,0
easier,0,0,1,0,0,0,0,0,0
happen,0,0,0,0,0,0,0,0,3
monumental,1,0,0,0,0,0,0,0,0
crime,0,0,0,0,1,0,0,0,0
fauna,0,0,0,0,2,0,0,0,0
testimony,0,0,0,0,1,0,0,0,0
complete,1,0,0,0,0,0,0,0,0
irrationality,0,0,0,0,1,0,0,0,0
civilized,1,0,0,0,0,0,0,0,0
one,0,0,0,0,1,0,0,0,0
indian,1,0,0,0,0,0,0,0,0
affair,0,0,0,0,1,0,0,0,0
department,0,0,0,0,1,0,0,0,0
neighbor,0,0,0,0,0,0,0,0,1
earmark,0,0,0,0,0,0,0,0,1
exploitation,0,0,0,0,1,0,0,0,0
president,0,0,0,0,1,0,0,0,0
openly,0,0,1,0,0,0,0,0,0
question,0,0,0,0,1,0,0,0,1
actually,0,0,5,0,0,0,0,0,0
particularly,0,0,1,0,0,0,0,0,0
tragic,2,0,0,0,0,0,0,0,0
extinct,1,0,0,0,0,0,0,0,0
expressive,1,0,0,0,0,0,0,0,0
great,7,0,0,0,0,0,0,0,0
ape,0,0,0,0,1,0,0,0,0
relative,0,0,0,0,2,0,0,0,0
witness,0,0,0,0,0,0,0,0,1
survival,0,0,0,0,2,0,0,0,0
kingdom,0,0,0,0,1,0,0,0,0
flora,0,0,0,0,1,0,0,0,0
prosperity,0,0,0,0,1,0,0,0,0
wish,0,0,0,0,0,0,0,0,1
restrict,0,0,0,0,0,0,0,0,1
conservationist,0,0,0,0,4,0,0,0,0
sadly,0,0,1,0,0,0,0,0,0
wild,0,0,0,0,2,0,0,0,0
rare,3,0,0,0,0,0,0,0,0
face,0,0,0,0,1,0,0,0,1
bleak,1,0,0,0,0,0,0,0,0
future,0,0,0,0,8,0,0,0,0
sumatran,2,0,0,0,0,0,0,0,0
jungle,0,0,0,0,1,0,0,0,0
golden,1,0,0,0,0,0,0,0,0
lion,0,0,0,0,1,0,0,0,0
tamarin,0,0,0,0,1,0,0,0,0
kind,0,0,0,0,1,0,0,0,0
endangered,3,0,0,0,0,0,0,0,0
sure,5,0,0,0,0,0,0,0,0
medicinal,1,0,0,0,0,0,0,0,0
properly,0,0,2,0,0,0,0,0,0
investigate,0,0,0,0,0,0,0,0,1
pretty,0,0,1,0,0,0,0,0,0
await,0,0,0,0,0,0,0,0,1
discovery,0,0,0,0,1,0,0,0,0
unidentified,1,0,0,0,0,0,0,0,0
note,0,0,0,0,0,0,0,0,1
treatment,0,0,0,0,1,0,0,0,0
type,0,0,0,0,4,0,0,0,0
forested,2,0,0,0,0,0,0,0,0
negative,1,0,0,0,0,0,0,0,0
contributor,0,0,0,0,1,0,0,0,0
offsetting,0,0,0,0,4,0,0,0,0
promote,0,0,0,0,0,0,0,0,3
solution,0,0,0,0,5,0,0,0,0
polluter,0,0,0,0,1,0,0,0,0
industrialize,0,0,0,0,0,0,0,0,3
theirs,0,0,0,0,0,0,1,0,0
offset,0,0,0,0,1,0,0,0,1
beg,0,0,0,0,0,0,0,0,1
unlikely,1,0,0,0,0,0,0,0,0
living,0,0,0,0,4,0,0,0,0
spokesman,0,0,0,0,1,0,0,0,0
nation,0,0,0,0,1,0,0,0,0
compensate,0,0,0,0,0,0,0,0,1
prime,1,0,0,0,0,0,0,0,0
worth,3,0,0,0,0,0,0,0,0
alive,1,0,0,0,0,0,0,0,0
flaw,0,0,0,0,1,0,0,0,0
polluting,1,0,0,0,0,0,0,0,0
enable,0,0,0,0,0,0,0,0,2
bad,2,0,0,0,0,0,0,0,0
habit,0,0,0,0,1,0,0,0,0
pollute,0,0,0,0,0,0,0,0,2
distant,1,0,0,0,0,0,0,0,0
part,0,0,0,0,1,0,0,0,0
net,1,0,0,0,0,0,0,0,0
forestry,0,0,0,0,4,0,0,0,0
coalition,0,0,0,0,1,0,0,0,0
trading,0,0,0,0,1,0,0,0,0
factor,0,0,0,0,1,0,0,0,0
refinery,0,0,0,0,1,0,0,0,0
return,0,0,0,0,2,0,0,0,1
issue,0,0,0,0,1,0,0,0,1
biodiversity,0,0,0,0,1,0,0,0,0
livelihood,0,0,0,0,1,0,0,0,0
manage,0,0,0,0,0,0,0,0,3
distribute,0,0,0,0,0,0,0,0,1
work,0,0,0,0,1,0,0,0,7
zero,0,0,0,0,0,1,0,0,0
say,0,0,0,0,0,0,0,0,2
governmental,1,0,0,0,0,0,0,0,0
organization,0,0,0,0,5,0,0,0,0
forge,0,0,0,0,0,0,0,0,1
successful,1,0,0,0,0,0,0,0,0
partnership,0,0,0,0,1,0,0,0,0
reserve,0,0,0,0,4,0,0,0,0
group,0,0,0,0,2,0,0,0,0
join,0,0,0,0,0,0,0,0,1
halt,0,0,0,0,0,0,0,0,1
lowland,0,0,0,0,1,0,0,0,0
risk,0,0,0,0,1,0,0,0,0
asian,1,0,0,0,0,0,0,0,0
elephant,0,0,0,0,1,0,0,0,0
clouded,3,0,0,0,0,0,0,0,0
leopard,0,0,0,0,3,0,0,0,0
visit,0,0,0,0,0,0,0,0,1
tour,0,0,0,0,1,0,0,0,0
avid,1,0,0,0,0,0,0,0,0
prince,0,0,0,0,1,0,0,0,0
prominent,1,0,0,0,0,0,0,0,0
personality,0,0,0,0,1,0,0,0,0
lend,0,0,0,0,0,0,0,0,1
preservation,0,0,0,0,1,0,0,0,0
indonesian,1,0,0,0,0,0,0,0,0
word,0,0,0,0,2,0,0,0,0
hope,0,0,0,0,2,0,0,0,1
certainly,0,0,1,0,0,0,0,0,0
replace,0,0,0,0,0,0,0,0,1
believe,0,0,0,0,0,0,0,0,1
job,0,0,0,0,1,0,0,0,0
warden,0,0,0,0,1,0,0,0,0
nursery,0,0,0,0,1,0,0,0,0
worker,0,0,0,0,4,0,0,0,0
research,0,0,0,0,1,0,0,0,0
station,0,0,0,0,1,0,0,0,0
eco,0,0,0,0,1,0,0,0,0
tourist,0,0,0,0,1,0,0,0,0
facility,0,0,0,0,2,0,0,0,0
step,0,0,0,0,3,0,0,0,0
forward,0,0,2,0,0,0,0,0,0
conservation,0,0,0,0,3,0,0,0,0
obviously,0,0,1,0,0,0,0,0,0
shopper,0,0,0,0,1,0,0,0,0
buy,0,0,0,0,0,0,0,0,7
inhabitant,0,0,0,0,1,0,0,0,0
overexploit,0,0,0,0,0,0,0,0,1
headfirst,0,0,1,0,0,0,0,0,0
trunk,0,0,0,0,1,0,0,0,0
hang,0,0,0,0,0,0,0,0,1
upside,0,0,1,0,0,0,0,0,0
branch,0,0,0,0,1,0,0,0,0
hind,1,0,0,0,0,0,0,0,0
guatemalan,1,0,0,0,0,0,0,0,0
community,0,0,0,0,3,0,0,0,0
pronounce,0,0,0,0,0,0,0,0,1
harvesting,0,0,0,0,1,0,0,0,0
xate,0,0,0,0,3,0,0,0,0
sha,0,0,0,0,1,0,0,0,0
tay,0,0,0,0,1,0,0,0,0
flower,0,0,0,0,1,0,0,0,0
arrangement,0,0,0,0,1,0,0,0,0
frond,0,0,0,0,1,0,0,0,0
deliver,0,0,0,0,0,0,0,0,1
celebration,0,0,0,0,1,0,0,0,0
shipment,0,0,0,0,1,0,0,0,0
villager,0,0,0,0,2,0,0,0,0
actual,1,0,0,0,0,0,0,0,0
picker,0,0,0,0,2,0,0,0,0
normally,0,0,2,0,0,0,0,0,0
quality,0,0,0,0,4,0,0,0,0
throw,0,0,0,0,0,0,0,0,3
train,0,0,0,0,0,0,0,0,2
regenerate,0,0,0,0,0,0,0,0,1
extra,1,0,0,0,1,0,0,0,0
invest,0,0,0,0,0,0,0,0,2
beginning,0,0,0,0,1,0,0,0,0
inconvenience,0,0,0,0,0,0,0,0,1
investment,0,0,0,0,1,0,0,0,0
essential,1,0,0,0,0,0,0,0,0
management,0,0,0,0,1,0,0,0,0
address,0,0,0,0,0,0,0,0,2
basic,1,0,0,0,0,0,0,0,0
founder,0,0,0,0,1,0,0,0,0
attempt,0,0,0,0,1,0,0,0,0
eliminate,0,0,0,0,0,0,0,0,1
deplete,0,0,0,0,0,0,0,0,1
sustainably,0,0,3,0,0,0,0,0,0
certification,0,0,0,0,6,0,0,0,0
charge,0,0,0,0,0,0,0,0,1
price,0,0,0,0,7,0,0,0,0
filter,0,0,0,0,0,0,0,0,1
enter,0,0,0,0,0,0,0,0,1
table,0,0,0,0,1,0,0,0,0
drainage,0,0,0,0,1,0,0,0,0
ditch,0,0,0,0,1,0,0,0,0
erosion,0,0,0,0,1,0,0,0,0
contour,0,0,0,0,1,0,0,0,0
retain,0,0,0,0,0,0,0,0,2
covering,0,0,0,0,1,0,0,0,0
buffer,0,0,0,0,1,0,0,0,0
riverbank,0,0,0,0,1,0,0,0,0
wetland,0,0,0,0,1,0,0,0,0
stem,0,0,0,0,1,0,0,0,0
pulp,0,0,0,0,3,0,0,0,0
orange,0,0,0,0,1,0,0,0,0
peel,0,0,0,0,1,0,0,0,0
waste,0,0,0,0,2,0,0,0,0
glass,0,0,0,0,1,0,0,0,0
plastic,0,0,0,0,1,0,0,0,0
observe,0,0,0,0,0,0,0,0,1
certify,0,0,0,0,0,0,0,0,5
working,0,0,0,0,2,0,0,0,0
decent,1,0,0,0,0,0,0,0,0
wage,0,0,0,0,1,0,0,0,0
housing,0,0,0,0,1,0,0,0,0
drinking,0,0,0,0,1,0,0,0,0
school,0,0,0,0,2,0,0,0,0
training,0,0,0,0,2,0,0,0,0
efficient,1,0,0,0,0,0,0,0,0
productivity,0,0,0,0,1,0,0,0,0
ecologically,0,0,1,0,0,0,0,0,0
conscious,1,0,0,0,0,0,0,0,0
rival,0,0,0,0,1,0,0,0,0
trade,0,0,0,0,1,0,0,0,1
minimize,0,0,0,0,0,0,0,0,1
effort,0,0,0,0,1,0,0,0,0
credit,0,0,0,0,1,0,0,0,0
cooperate,0,0,0,0,0,0,0,0,1
positive,0,0,0,0,1,0,0,0,0
excellent,1,0,0,0,0,0,0,0,0
model,0,0,0,0,1,0,0,0,0
check,0,0,0,0,0,0,0,0,1
plantain,0,0,0,0,1,0,0,0,0
organic,1,0,0,0,0,0,0,0,0
organically,0,0,1,0,0,0,0,0,0
viable,1,0,0,0,0,0,0,0,0
profitable,1,0,0,0,0,0,0,0,0
option,0,0,0,0,1,0,0,0,0
international,2,0,0,0,0,0,0,0,0
active,1,0,0,0,0,0,0,0,0
network,0,0,0,0,1,0,0,0,0
inspire,0,0,0,0,0,0,0,0,2
commitment,0,0,0,0,1,0,0,0,0
eventually,0,0,1,0,0,0,0,0,0
obstacle,0,0,0,0,1,0,0,0,0
persuade,0,0,0,0,0,0,0,0,1
practice,0,0,0,0,1,0,0,0,1
persuasion,0,0,0,0,1,0,0,0,0
implement,0,0,0,0,0,0,0,0,1
wealthy,1,0,0,0,0,0,0,0,0
landowner,0,0,0,0,1,0,0,0,0
impoverished,1,0,0,0,0,0,0,0,0
rotation,0,0,0,0,1,0,0,0,0
planting,0,0,0,0,1,0,0,0,0
method,0,0,0,0,1,0,0,0,0
lasting,1,0,0,0,0,0,0,0,0
entrepreneurship,0,0,0,0,1,0,0,0,0
incentive,0,0,0,0,1,0,0,0,0
farming,0,0,0,0,2,0,0,0,0
opportunity,0,0,0,0,4,0,0,0,0
generate,0,0,0,0,0,0,0,0,1
income,0,0,0,0,2,0,0,0,0
shelter,0,0,0,0,1,0,0,0,0
their,0,0,0,0,1,0,0,0,0
underlying,1,0,0,0,0,0,0,0,0
motivate,0,0,0,0,0,0,0,0,1
underlie,0,0,0,0,0,0,0,0,1
competition,0,0,0,0,1,0,0,0,0
edge,0,0,0,0,1,0,0,0,0
suffer,0,0,0,0,0,0,0,0,2
message,0,0,0,0,1,0,0,0,0
prepare,0,0,0,0,0,0,0,0,2
premium,0,0,0,0,2,0,0,0,0
sustainability,0,0,0,0,1,0,0,0,0
priority,0,0,0,0,1,0,0,0,0
funding,0,0,0,0,1,0,0,0,0
pocket,0,0,0,0,1,0,0,0,0
politician,0,0,0,0,1,0,0,0,0
friend,0,0,0,0,1,0,0,0,0
fortunately,0,0,1,0,0,0,0,0,0
