word,ADJ,ADP,ADV,DET,NOUN,NUM,PUNCT,SCONJ,VERB,X
northward,1,0,3,0,0,0,0,0,0,0
direction,0,0,0,0,5,0,0,0,0,0
equatorial,6,0,0,0,0,0,0,0,0,0
thermal,3,0,0,0,0,0,0,0,0,0
vary,0,0,0,0,0,0,0,0,17,0
inexorably,0,0,2,0,0,0,0,0,0,0
note,0,0,0,0,0,0,0,0,2,0
feature,0,0,0,0,17,0,0,0,0,0
antarctic,7,0,0,0,0,0,0,0,0,0
predominantly,0,0,6,0,0,0,0,0,0,0
unconsolidated,2,0,0,0,0,0,0,0,0,0
till,0,0,0,0,19,0,0,1,0,0
line,0,0,0,0,7,0,0,0,0,0
south,11,0,17,0,10,0,0,0,0,0
floor,0,0,0,0,9,0,0,0,0,0
raft,0,0,0,0,0,0,0,0,3,0
detritus,0,0,0,0,1,0,0,0,0,0
calve,0,0,0,0,0,0,0,0,1,0
iceberg,0,0,0,0,3,0,0,0,0,0
strikingly,0,0,1,0,0,0,0,0,0,0
different,28,0,0,0,0,0,0,0,0,0
flora,0,0,0,0,11,0,0,0,0,0
attribute,0,0,0,0,1,0,0,0,4,0
explosive,3,0,0,0,0,0,0,0,0,0
adaptive,4,0,0,0,0,0,0,0,0,0
angiosperm,0,0,0,0,3,0,0,0,0,0
differentiation,0,0,0,0,3,0,0,0,0,0
increase,0,0,0,0,9,0,0,0,28,0
course,0,0,0,0,4,0,0,0,0,0
provincial,1,0,0,0,0,0,0,0,0,0
deciduous,2,0,0,0,0,0,0,0,0,0
evergreen,1,0,0,0,0,0,0,0,0,0
prevail,0,0,0,0,0,0,0,0,5,0
subtropic,0,0,0,0,2,0,0,0,0,0
tropic,0,0,0,0,4,0,0,0,0,0
fauna,0,0,0,0,46,0,0,0,0,0
undergo,0,0,0,0,0,0,0,0,17,0
bring,0,0,0,0,0,0,0,0,9,0
eradication,0,0,0,0,1,0,0,0,0,0
swim,0,0,0,0,0,0,0,0,2,0
ichthyosaur,0,0,0,0,1,0,0,0,0,0
mosasaur,0,0,0,0,1,0,0,0,0,0
plesiosaur,0,0,0,0,1,0,0,0,0,0
nektonic,1,0,0,0,0,0,0,0,0,0
ammonite,0,0,0,0,2,0,0,0,0,0
squidlike,1,0,0,0,0,0,0,0,0,0
belemnite,0,0,0,0,2,0,0,0,0,0
sessile,1,0,0,0,0,0,0,0,0,0
reef,0,0,0,0,12,0,0,0,0,0
mollusk,0,0,0,0,19,0,0,0,0,0
rudistid,0,0,0,0,1,0,0,0,0,0
microscopic,3,0,0,0,0,0,0,0,0,0
plankton,0,0,0,0,7,0,0,0,0,0
die,0,0,0,0,0,0,0,0,6,0
ecological,9,0,0,0,0,0,0,0,0,0
vacant,2,0,0,0,0,0,0,0,0,0
terminal,7,0,0,0,0,0,0,0,0,0
particular,6,0,0,0,0,0,0,0,0,0
have,0,0,0,0,0,0,0,0,2,0
advent,0,0,0,0,3,0,0,0,0,0
substantial,5,0,0,0,0,0,0,0,0,0
marsupial,4,0,0,0,7,0,0,0,0,0
diverse,13,0,0,0,0,0,0,0,0,0
array,0,0,0,0,1,0,0,0,0,0
predation,0,0,0,0,2,0,0,0,0,0
carnivorous,6,0,0,0,0,0,0,0,0,0
placental,2,0,0,0,1,0,0,0,0,0
radiate,0,0,0,0,0,0,0,0,2,0
rate,0,0,0,0,21,0,0,0,0,0
ungulate,1,0,0,0,9,0,0,0,0,0
hoofed,21,0,0,0,0,0,0,0,0,0
clawed,1,0,0,0,0,0,0,0,0,0
foot,0,0,0,0,74,0,0,0,0,0
perissodactyl,0,0,0,0,13,0,0,0,0,0
odd,8,0,0,0,0,0,0,0,0,0
toed,5,0,0,0,12,0,0,0,0,0
tapir,0,0,0,0,8,0,0,0,0,0
chalicothere,0,0,0,0,4,0,0,0,0,0
titanothere,0,0,0,0,5,0,0,0,0,0
artiodactyl,0,0,0,0,7,0,0,0,0,0
pig,0,0,0,0,2,0,0,0,0,0
peccary,0,0,0,0,3,0,0,0,0,0
hippopotamus,0,0,0,0,2,0,0,0,0,0
camel,0,0,0,0,13,0,0,0,0,0
llama,0,0,0,0,3,0,0,0,0,0
chevrotain,0,0,0,0,1,0,0,0,0,0
giraffe,0,0,0,0,2,0,0,0,0,0
sheep,0,0,0,0,2,0,0,0,0,0
goat,0,0,0,0,2,0,0,0,0,0
musk,0,0,0,0,4,0,0,0,0,0
ox,0,0,0,0,1,0,0,0,0,0
antelope,0,0,0,0,6,0,0,0,0,0
cattle,0,0,0,0,2,0,0,0,0,0
decline,0,0,0,0,9,0,0,0,6,0
markedly,0,0,6,0,0,0,0,0,0,0
tremendous,5,0,0,0,0,0,0,0,0,0
cat,0,0,0,0,20,0,0,0,0,0
ground,0,0,0,0,18,0,0,0,1,0
inhabit,0,0,0,0,0,0,0,0,13,0
primarily,0,0,9,0,0,0,0,0,0,0
pelecypod,0,0,0,0,3,0,0,0,0,0
gastropod,0,0,0,0,4,0,0,0,0,0
highly,0,0,10,0,0,0,0,0,0,0
diversified,1,0,0,0,0,0,0,0,0,0
building,0,0,0,0,8,0,0,0,0,0
coral,1,0,0,0,8,0,0,0,0,0
characteristic,7,0,0,0,6,0,0,0,0,0
tropical,19,0,0,0,0,0,0,0,0,0
belt,0,0,0,0,12,0,0,0,0,0
planktonic,4,0,0,0,0,0,0,0,0,0
foraminiferan,17,0,0,0,20,0,0,0,0,0
punctuate,0,0,0,0,0,0,0,0,2,0
likelihood,0,0,0,0,2,0,0,0,0,0
involve,0,0,0,0,0,0,0,0,8,0
sudden,8,0,0,0,0,0,0,0,0,0
melting,0,0,0,0,8,0,0,0,0,0
overkill,0,0,0,0,4,0,0,0,0,0
paleolithic,3,0,0,0,0,0,0,0,0,0
hunter,0,0,0,0,9,0,0,0,0,0
regard,0,0,0,0,0,0,0,0,3,0
improve,0,0,0,0,0,0,0,0,3,0
technology,0,0,0,0,2,0,0,0,0,0
permit,0,0,0,0,0,0,0,0,8,0
efficient,6,0,0,0,0,0,0,0,0,0
hunting,0,0,0,0,11,0,0,0,0,0
unofficial,2,0,0,0,0,0,0,0,0,0
last,0,0,0,0,0,0,0,0,4,0
principal,2,0,0,0,0,0,0,0,0,0
opt,0,0,0,0,0,0,0,0,1,0
instead,0,0,6,0,0,0,0,0,0,0
decide,0,0,0,0,0,0,0,0,4,0
recommend,0,0,0,0,0,0,0,0,3,0
keep,0,0,0,0,0,0,0,0,4,0
sub,5,0,0,0,2,0,0,0,0,0
structure,0,0,0,0,9,0,0,0,0,0
abandon,0,0,0,0,0,0,0,0,5,0
officially,0,0,5,0,0,0,0,0,0,0
enormous,4,0,0,0,0,0,0,0,0,0
oceanographic,2,0,0,0,0,0,0,0,0,0
biological,8,0,0,0,0,0,0,0,0,0
transition,0,0,0,0,15,0,0,0,0,0
globally,0,0,2,0,0,0,0,0,0,0
contain,0,0,0,0,0,0,0,0,43,0
dominance,0,0,0,0,3,0,0,0,0,0
aftermath,0,0,0,0,1,0,0,0,0,0
flower,0,0,0,0,0,0,0,0,4,0
insect,0,0,0,0,7,0,0,0,0,0
organism,0,0,0,0,37,0,0,0,0,0
especially,0,0,19,0,0,0,0,0,0,0
clam,0,0,0,0,6,0,0,0,0,0
snail,0,0,0,0,7,0,0,0,0,0
huge,3,0,0,0,0,0,0,0,0,0
alteration,0,0,0,0,3,0,0,0,0,0
growth,0,0,0,0,15,0,0,0,0,0
give,0,0,0,0,0,0,0,0,11,0
chimpanzee,0,0,0,0,6,0,0,0,0,0
troglodytes,0,0,0,0,1,0,0,0,0,0
italian,4,0,0,0,0,0,0,0,0,0
devise,0,0,0,0,0,0,0,0,2,0
distinguish,0,0,0,0,0,0,0,0,6,0
metamorphic,2,0,0,0,0,0,0,0,0,0
core,0,0,0,0,43,0,0,0,0,0
shale,0,0,0,0,6,0,0,0,0,0
limestone,0,0,0,0,10,0,0,0,0,0
surficial,1,0,0,0,0,0,0,0,0,0
gravel,0,0,0,0,13,0,0,0,0,0
standard,4,0,0,0,7,0,0,0,0,0
simplistic,1,0,0,0,0,0,0,0,0,0
initial,4,0,0,0,0,0,0,0,0,0
framework,0,0,0,0,7,0,0,0,0,0
stratigraphy,0,0,0,0,7,0,0,0,0,0
resemblance,0,0,0,0,2,0,0,0,0,0
position,0,0,0,0,11,0,0,0,0,0
approximate,3,0,0,0,0,0,0,0,4,0
geometry,0,0,0,0,4,0,0,0,0,0
divert,0,0,0,0,0,0,0,0,1,0
important,25,0,0,0,0,0,0,0,0,0
regional,15,0,0,0,0,0,0,0,0,0
force,0,0,0,0,4,0,0,0,1,0
open,7,0,0,0,0,0,0,0,4,0
redirect,0,0,0,0,0,0,0,0,1,0
complex,12,0,0,0,2,0,0,0,0,0
sequence,0,0,0,0,26,0,0,0,0,0
rearrangement,0,0,0,0,1,0,0,0,0,0
plate,0,0,0,0,11,0,0,0,0,0
fragment,0,0,0,0,2,0,0,0,1,0
assume,0,0,0,0,0,0,0,0,4,0
essentially,0,0,13,0,0,0,0,0,0,0
aspect,0,0,0,0,6,0,0,0,0,0
exception,0,0,0,0,2,0,0,0,0,0
fragmentation,0,0,0,0,3,0,0,0,0,0
dispersal,0,0,0,0,2,0,0,0,0,0
subsidence,0,0,0,0,12,0,0,0,0,0
shallow,8,0,0,0,0,0,0,0,0,0
widen,0,0,0,0,0,0,0,0,2,0
oceanic,27,0,0,0,0,0,0,0,0,0
progressive,7,0,0,0,0,0,0,0,0,0
sweep,0,0,0,0,0,0,0,0,3,0
thermally,0,0,2,0,0,0,0,0,0,0
isolate,0,0,0,0,0,0,0,0,7,0
water,0,0,0,0,61,0,0,0,0,0
strengthen,0,0,0,0,0,0,0,0,2,0
expert,0,0,0,0,1,0,0,0,0,0
state,0,0,0,0,3,0,0,0,3,0
maintain,0,0,0,0,0,0,0,0,2,0
take,0,0,0,0,0,0,0,0,25,0
place,0,0,0,0,26,0,0,0,6,0
block,0,0,0,0,5,0,0,0,3,0
westward,0,0,3,0,0,0,0,0,0,0
process,0,0,0,0,22,0,0,0,0,0
creation,0,0,0,0,3,0,0,0,0,0
alter,0,0,0,0,0,0,0,0,8,0
weathering,0,0,0,0,4,0,0,0,0,0
transfer,0,0,0,0,3,0,0,0,0,0
carbon,0,0,0,0,11,0,0,0,0,0
atmosphere,0,0,0,0,17,0,0,0,0,0
wind,0,0,0,0,10,0,0,0,1,0
circulation,0,0,0,0,17,0,0,0,0,0
productivity,0,0,0,0,8,0,0,0,0,0
nutrient,1,0,0,0,3,0,0,0,0,0
runoff,0,0,0,0,3,0,0,0,0,0
bathymetry,0,0,0,0,1,0,0,0,0,0
geologically,0,0,2,0,0,0,0,0,0,0
descendant,0,0,0,0,3,0,0,0,0,0
brief,10,0,0,0,0,0,0,0,0,0
paroxysm,0,0,0,0,1,0,0,0,0,0
messinian,4,0,0,0,0,0,0,0,0,0
salinity,0,0,0,0,4,0,0,0,0,0
crisis,0,0,0,0,3,0,0,0,0,0
virtually,0,0,2,0,0,0,0,0,0,0
severe,4,0,0,0,0,0,0,0,0,0
desiccation,0,0,0,0,7,0,0,0,0,0
vast,15,0,0,0,0,0,0,0,0,0
salt,0,0,0,0,6,0,0,0,0,0
gypsum,0,0,0,0,2,0,0,0,0,0
subsequently,0,0,7,0,0,0,0,0,0,0
refill,0,0,0,0,0,0,0,0,1,0
rush,0,0,0,0,0,0,0,0,1,0
channel,0,0,0,0,8,0,0,0,0,0
contend,0,0,0,0,0,0,0,0,3,0
metre,0,0,0,0,61,0,0,0,0,0
transform,0,0,0,0,1,0,0,0,3,0
elevation,0,0,0,0,11,0,0,0,0,0
sill,0,0,0,0,1,0,0,0,0,0
consequently,0,0,4,0,0,0,0,0,0,0
mediterranean,5,0,0,0,0,0,0,0,0,0
accomplish,0,0,0,0,0,0,0,0,1,0
prior,0,0,7,0,0,0,0,0,0,0
exchange,0,0,0,0,3,0,0,0,0,0
eastern,24,0,0,0,0,0,0,0,0,0
ridge,0,0,0,0,15,0,0,0,0,0
surface,0,0,0,0,22,0,0,0,0,0
termination,0,0,0,0,2,0,0,0,0,0
thulean,1,0,0,0,0,0,0,0,0,0
vertebrate,4,0,0,0,14,0,0,0,0,0
eurasian,4,0,0,0,0,0,0,0,0,0
constitute,0,0,0,0,0,0,0,0,6,0
barrier,0,0,0,0,6,0,0,0,0,0
terminate,0,0,0,0,0,0,0,0,6,0
immigration,0,0,0,0,4,0,0,0,0,0
consequent,1,0,0,0,0,0,0,0,0,0
paleontologist,0,0,0,0,9,0,0,0,0,0
french,6,0,0,0,0,0,0,0,0,0
unite,0,0,0,0,0,0,0,0,2,0
serve,0,0,0,0,0,0,0,0,4,0
breach,0,0,0,0,0,0,0,0,1,0
seven,0,0,0,0,0,1,0,0,0,0
transit,0,0,0,0,1,0,0,0,0,0
atlantic,5,0,0,0,0,0,0,0,0,0
central,36,0,0,0,0,0,0,0,0,0
extant,3,0,0,0,0,0,0,0,0,0
prevent,0,0,0,0,0,0,0,0,1,0
interchange,0,0,0,0,6,0,0,0,0,0
interlude,0,0,0,0,1,0,0,0,0,0
volcanic,18,0,0,0,1,0,0,0,0,0
archipelago,0,0,0,0,1,0,0,0,0,0
arc,0,0,0,0,3,0,0,0,0,0
isthmus,0,0,0,0,6,0,0,0,0,0
immigrant,1,0,0,0,3,0,0,0,0,0
addition,0,0,0,0,24,0,0,0,0,0
deflect,0,0,0,0,0,0,0,0,1,0
enhance,0,0,0,0,0,0,0,0,2,0
newly,0,0,7,0,0,0,0,0,0,0
invigorate,0,0,0,0,0,0,0,0,1,0
carry,0,0,0,0,0,0,0,0,10,0
salty,1,0,0,0,0,0,0,0,0,0
latitude,0,0,0,0,41,0,0,0,0,0
contribute,0,0,0,0,0,0,0,0,5,0
evaporation,0,0,0,0,8,0,0,0,0,0
deflection,0,0,0,0,2,0,0,0,0,0
origination,0,0,0,0,3,0,0,0,0,0
intimately,0,0,1,0,0,0,0,0,0,0
dynamic,3,0,0,0,2,0,0,0,0,0
associate,0,0,0,0,0,0,0,0,22,0
cycling,0,0,0,0,1,0,0,0,0,0
reservoir,0,0,0,0,1,0,0,0,0,0
dead,1,0,0,0,0,0,0,0,0,0
organic,3,0,0,0,0,0,0,0,0,0
matter,0,0,0,0,5,0,0,0,0,0
crust,0,0,0,0,6,0,0,0,0,0
masse,0,0,0,0,3,0,0,0,0,0
principally,0,0,2,0,0,0,0,0,0,0
poleward,1,0,1,0,0,0,0,0,0,0
latitudinal,4,0,0,0,0,0,0,0,0,0
energy,0,0,0,0,4,0,0,0,0,0
paleobiogeographic,1,0,0,0,0,0,0,0,0,0
oxygen,0,0,0,0,24,0,0,0,0,0
isotope,0,0,0,0,27,0,0,0,0,0
stratified,1,0,0,0,0,0,0,0,0,0
depth,0,0,0,0,11,0,0,0,0,0
optimum,0,0,0,0,2,0,0,0,0,0
general,13,0,0,0,0,0,0,0,0,0
mesozoic,3,0,0,0,0,0,0,0,0,0
longitudinal,4,0,0,0,0,0,0,0,0,0
meridional,2,0,0,0,0,0,0,0,0,0
transport,0,0,0,0,3,0,0,0,3,0
heat,0,0,0,0,5,0,0,0,0,0
inefficient,1,0,0,0,0,0,0,0,0,0
contrast,0,0,0,0,7,0,0,0,1,0
decrease,0,0,0,0,3,0,0,0,8,0
equable,3,0,0,0,0,0,0,0,0,0
mean,17,0,0,0,4,0,0,0,4,0
pole,0,0,0,0,4,0,0,0,0,0
episode,0,0,0,0,13,0,0,0,0,0
elevated,2,0,0,0,0,0,0,0,0,0
marked,3,0,0,0,0,0,0,0,0,0
intensity,0,0,0,0,4,0,0,0,0,0
considerable,5,0,0,0,0,0,0,0,0,0
dissolution,0,0,0,0,2,0,0,0,0,0
methane,0,0,0,0,7,0,0,0,0,0
hydrate,0,0,0,0,4,0,0,0,0,0
abruptly,0,0,3,0,0,0,0,0,0,0
greenhouse,0,0,0,0,4,0,0,0,0,0
maximum,13,0,0,0,4,0,0,0,0,0
unclear,1,0,0,0,0,0,0,0,0,0
release,0,0,0,0,3,0,0,0,2,0
trigger,0,0,0,0,0,0,0,0,4,0
massive,19,0,0,0,0,0,0,0,0,0
eruption,0,0,0,0,8,0,0,0,0,0
thousand,0,0,0,0,8,2,0,0,0,0
consequence,0,0,0,0,7,0,0,0,0,0
air,0,0,0,0,12,0,0,0,0,0
comparable,8,0,0,0,0,0,0,0,0,0
subtropical,13,0,0,0,0,0,0,0,0,0
pre,6,0,0,0,0,0,0,0,0,0
petm,1,0,0,0,0,0,0,0,0,0
gradually,0,0,8,0,0,0,0,0,0,0
steady,2,0,0,0,0,0,0,0,0,0
eocene,21,0,0,0,3,0,0,0,0,0
paleontological,2,0,0,0,0,0,0,0,0,0
shark,0,0,0,0,2,0,0,0,0,0
attest,0,0,0,0,0,0,0,0,3,0
accelerate,0,0,0,0,0,0,0,0,8,0
initiate,0,0,0,0,0,0,0,0,5,0
productive,2,0,0,0,0,0,0,0,0,0
sequestration,0,0,0,0,1,0,0,0,0,0
volume,0,0,0,0,8,0,0,0,0,0
density,0,0,0,0,1,0,0,0,0,0
reduce,0,0,0,0,0,0,0,0,11,0
patagonian,3,0,0,0,0,0,0,0,0,0
pass,0,0,0,0,0,0,0,0,7,0
threshold,0,0,0,0,1,0,0,0,0,0
cluster,0,0,0,0,0,0,0,0,1,0
mode,0,0,0,0,2,0,0,0,0,0
waxing,0,0,0,0,1,0,0,0,0,0
waning,0,0,0,0,1,0,0,0,0,0
past,9,0,0,0,5,0,0,0,0,0
repeated,1,0,0,0,0,0,0,0,0,0
westerly,5,0,0,0,0,0,0,0,0,0
phase,0,0,0,0,13,0,0,0,0,0
southward,2,0,3,0,0,0,0,0,0,0
displacement,0,0,0,0,2,0,0,0,0,0
loss,0,0,0,0,4,0,0,0,0,0
nearly,0,0,10,0,0,0,0,0,0,0
suffer,0,0,0,0,0,0,0,0,2,0
less,1,0,0,0,0,0,0,0,0,0
extent,0,0,0,0,9,0,0,0,0,0
impact,0,0,0,0,2,0,0,0,0,0
comet,0,0,0,0,2,0,0,0,0,0
meteorite,0,0,0,0,1,0,0,0,0,0
point,0,0,0,0,12,0,0,0,2,0
additional,5,0,0,0,0,0,0,0,0,0
potential,1,0,0,0,0,0,0,0,0,0
causal,1,0,0,0,0,0,0,0,0,0
coincide,0,0,0,0,0,0,0,0,16,0
gradual,5,0,0,0,0,0,0,0,0,0
recovery,0,0,0,0,2,0,0,0,0,0
populate,0,0,0,0,0,0,0,0,1,0
single,18,0,0,0,0,0,0,0,0,0
celled,12,0,0,0,0,0,0,0,0,0
survive,0,0,0,0,0,0,0,0,6,0
redeploy,0,0,0,0,0,0,0,0,1,0
show,0,0,0,0,0,0,0,0,20,0
burp,0,0,0,0,2,0,0,0,0,0
oceanography,0,0,0,0,1,0,0,0,0,0
climatology,0,0,0,0,1,0,0,0,0,0
hypothesis,0,0,0,0,13,0,0,0,0,0
gas,0,0,0,0,4,0,0,0,0,0
dissociation,0,0,0,0,1,0,0,0,0,0
explanation,0,0,0,0,2,0,0,0,0,0
quantity,0,0,0,0,9,0,0,0,0,0
oxidize,0,0,0,0,0,0,0,0,1,0
dioxide,0,0,0,0,7,0,0,0,0,0
concentration,0,0,0,0,1,0,0,0,0,0
observe,0,0,0,0,0,0,0,0,5,0
submarine,0,0,0,0,1,0,0,0,0,0
landslide,0,0,0,0,2,0,0,0,0,0
discover,0,0,0,0,0,0,0,0,8,0
coast,0,0,0,0,15,0,0,0,0,0
remarkable,2,0,0,0,0,0,0,0,0,0
quickly,0,0,2,0,0,0,0,0,0,0
come,0,0,0,0,0,0,0,0,13,0
account,0,0,0,0,0,0,0,0,5,0
interest,0,0,0,0,2,0,0,0,0,0
simple,5,0,0,0,0,0,0,0,0,0
lack,0,0,0,0,3,0,0,0,12,0
structural,2,0,0,0,0,0,0,0,0,0
organization,0,0,0,0,1,0,0,0,0,0
sod,0,0,0,0,2,0,0,0,0,0
truly,0,0,2,0,0,0,0,0,0,0
proportion,0,0,0,0,6,0,0,0,0,0
photosynthetic,7,0,0,0,0,0,0,0,0,0
pathway,0,0,0,0,3,0,0,0,0,0
consistent,3,0,0,0,0,0,0,0,0,0
object,0,0,0,0,1,0,0,0,0,0
caribbean,2,0,0,0,0,0,0,0,0,0
depict,0,0,0,0,0,0,0,0,3,0
artist,0,0,0,0,2,0,0,0,0,0
conception,0,0,0,0,2,0,0,0,0,0
asteroid,0,0,0,0,1,0,0,0,0,0
nucleus,0,0,0,0,1,0,0,0,0,0
illustration,0,0,0,0,2,0,0,0,0,0
number,0,0,0,0,21,0,0,0,1,0
diatryma,0,0,0,0,1,0,0,0,0,0
height,0,0,0,0,4,0,0,0,0,0
interpret,0,0,0,0,0,0,0,0,8,0
carnivore,0,0,0,0,11,0,0,0,0,0
theropod,0,0,0,0,1,0,0,0,0,0
interpretation,0,0,0,0,7,0,0,0,0,0
advanced,16,0,0,0,0,0,0,0,0,0
reconstruction,0,0,0,0,9,0,0,0,0,0
skeleton,0,0,0,0,10,0,0,0,0,0
passerine,0,0,0,0,2,0,0,0,0,0
poor,1,0,0,0,0,0,0,0,0,0
spectacular,5,0,0,0,0,0,0,0,0,0
undergrowth,0,0,0,0,1,0,0,0,0,0
hide,0,0,0,0,2,0,0,0,1,0
speciation,0,0,0,0,1,0,0,0,0,0
faunal,8,0,0,0,0,0,0,0,0,0
turnover,0,0,0,0,2,0,0,0,0,0
largely,0,0,5,0,0,0,0,0,0,0
multituberculate,0,0,0,0,3,0,0,0,0,0
plesiadapid,0,0,0,0,1,0,0,0,0,0
condylarth,0,0,0,0,2,0,0,0,0,0
rabbit,0,0,0,0,2,0,0,0,0,0
proboscidean,0,0,0,0,3,0,0,0,0,0
disperse,0,0,0,0,0,0,0,0,2,0
widely,0,0,9,0,0,0,0,0,0,0
route,0,0,0,0,4,0,0,0,0,0
probably,0,0,45,0,0,0,0,0,0,0
convert,0,0,0,0,0,0,0,0,1,0
rainforest,0,0,0,0,1,0,0,0,0,0
herbivore,0,0,0,0,8,0,0,0,0,0
brontothere,0,0,0,0,4,0,0,0,0,0
onward,0,0,1,0,0,0,0,0,0,0
representative,10,0,0,0,4,0,0,0,0,0
feline,0,0,0,0,1,0,0,0,0,0
canine,9,0,0,0,7,0,0,0,0,0
wild,2,0,0,0,0,0,0,0,0,0
remaining,1,0,0,0,0,0,0,0,0,0
natural,4,0,0,0,0,0,0,0,0,0
selection,0,0,0,0,3,0,0,0,0,0
numbered,1,0,0,0,0,0,0,0,0,0
bone,0,0,0,0,14,0,0,0,0,0
forefoot,0,0,0,0,2,0,0,0,0,0
trace,0,0,0,0,6,0,0,0,7,0
grassy,1,0,0,0,0,0,0,0,0,0
start,0,0,0,0,4,0,0,0,9,0
crowned,2,0,0,0,0,0,0,0,0,0
tooth,0,0,0,0,48,0,0,0,0,0
browse,0,0,0,0,0,0,0,0,7,0
leafy,1,0,0,0,0,0,0,0,0,0
herbivorous,3,0,0,0,0,0,0,0,0,0
specialized,8,0,0,0,0,0,0,0,0,0
gritty,1,0,0,0,0,0,0,0,0,0
limb,0,0,0,0,19,0,0,0,0,0
escape,0,0,0,0,0,0,0,0,3,0
predator,0,0,0,0,12,0,0,0,0,0
analogous,1,0,0,0,0,0,0,0,0,0
savanna,1,0,0,0,3,0,0,0,0,0
strongly,0,0,14,0,0,0,0,0,0,0
response,0,0,0,0,12,0,0,0,0,0
removal,0,0,0,0,2,0,0,0,0,0
reptilian,2,0,0,0,0,0,0,0,0,0
competitor,0,0,0,0,1,0,0,0,0,0
geology,0,0,0,0,4,0,0,0,0,0
geography,0,0,0,0,4,0,0,0,0,0
interrupt,0,0,0,0,0,0,0,0,1,0
severance,0,0,0,0,1,0,0,0,0,0
contact,0,0,0,0,3,0,0,0,0,0
anthropoid,1,0,0,0,0,0,0,0,0,0
african,6,0,0,0,0,0,0,0,0,0
concomitant,2,0,0,0,0,0,0,0,0,0
armadillo,0,0,0,0,7,0,0,0,0,0
typically,0,0,2,0,0,0,0,0,0,0
endemic,2,0,0,0,0,0,0,0,0,0
invader,0,0,0,0,1,0,0,0,0,0
wolf,0,0,0,0,11,0,0,0,0,0
raccoon,0,0,0,0,2,0,0,0,0,0
amid,0,1,0,0,0,0,0,0,0,0
squirrel,0,0,0,0,3,0,0,0,0,0
tree,0,0,0,0,21,0,0,0,0,0
shrew,0,0,0,0,1,0,0,0,0,0
possess,0,0,0,0,0,0,0,0,10,0
body,0,0,0,0,26,0,0,0,0,0
weight,0,0,0,0,6,0,0,0,0,0
extremity,0,0,0,0,1,0,0,0,0,0
compose,0,0,0,0,0,0,0,0,11,0
flat,6,0,0,0,2,0,0,0,0,0
nail,0,0,0,0,1,0,0,0,0,0
hoof,0,0,0,0,6,0,0,0,0,0
claw,0,0,0,0,12,0,0,0,0,0
nerve,0,0,0,0,1,0,0,0,0,0
ending,0,0,0,0,2,0,0,0,0,0
corpuscle,0,0,0,0,1,0,0,0,0,0
tactile,1,0,0,0,0,0,0,0,0,0
sensitivity,0,0,0,0,1,0,0,0,0,0
rounded,1,0,0,0,0,0,0,0,0,0
molar,0,0,0,0,5,0,0,0,0,0
premolar,1,0,0,0,2,0,0,0,0,0
cusp,0,0,0,0,2,0,0,0,0,0
exploit,0,0,0,0,0,0,0,0,2,0
emergent,1,0,0,0,0,0,0,0,0,0
sign,0,0,0,0,3,0,0,0,0,0
dentition,0,0,0,0,9,0,0,0,0,0
fully,0,0,6,0,0,0,0,0,0,0
recognizable,4,0,0,0,0,0,0,0,0,0
tarsier,0,0,0,0,2,0,0,0,0,0
lorise,0,0,0,0,2,0,0,0,0,0
possible,15,0,0,0,0,0,0,0,0,0
indicate,0,0,0,0,0,0,0,0,26,0
monkeylike,1,0,0,0,0,0,0,0,0,0
simiiforme,0,0,0,0,1,0,0,0,0,0
think,0,0,0,0,0,0,0,0,8,0
skull,0,0,0,0,36,0,0,0,0,0
omomyid,0,0,0,0,1,0,0,0,0,0
mixture,0,0,0,0,1,0,0,0,0,0
consider,0,0,0,0,0,0,0,0,14,0
transitional,2,0,0,0,0,0,0,0,0,0
locomotor,1,0,0,0,0,0,0,0,0,0
vertical,6,0,0,0,0,0,0,0,0,0
clinging,0,0,0,0,1,0,0,0,0,0
leaping,0,0,0,0,1,0,0,0,0,0
quadrupedalism,0,0,0,0,1,0,0,0,0,0
catarrhine,0,0,0,0,3,0,0,0,0,0
platyrrhine,0,0,0,0,1,0,0,0,0,0
opposable,3,0,0,0,0,0,0,0,0,0
thumb,0,0,0,0,2,0,0,0,0,0
nominally,0,0,1,0,0,0,0,0,0,0
precision,0,0,0,0,1,0,0,0,0,0
grip,0,0,0,0,1,0,0,0,0,0
geomorphology,0,0,0,0,1,0,0,0,0,0
inhabitant,0,0,0,0,3,0,0,0,0,0
benefit,0,0,0,0,2,0,0,0,0,0
generalized,3,0,0,0,0,0,0,0,0,0
assist,0,0,0,0,0,0,0,0,1,0
lifestyle,0,0,0,0,1,0,0,0,0,0
orangutan,0,0,0,0,5,0,0,0,0,0
gorilla,0,0,0,0,5,0,0,0,0,0
hominoid,3,0,0,0,0,0,0,0,0,0
skeletal,2,0,0,0,0,0,0,0,0,0
surprisingly,0,0,1,0,0,0,0,0,0,0
sparse,1,0,0,0,0,0,0,0,0,0
traceable,1,0,0,0,0,0,0,0,0,0
lineage,0,0,0,0,11,0,0,0,0,0
meagre,1,0,0,0,0,0,0,0,0,0
information,0,0,0,0,4,0,0,0,0,0
well,2,0,20,0,1,0,0,0,0,0
known,5,0,0,0,0,0,0,0,0,0
tugenensis,0,0,0,0,1,0,0,0,0,0
ramidus,0,0,0,0,1,0,0,0,0,0
tarsal,0,0,0,0,1,0,0,0,0,0
foramen,0,0,0,0,1,0,0,0,0,0
hole,0,0,0,0,1,0,0,0,0,0
