word,ADJ,ADP,ADV,CCONJ,DET,INTJ,NOUN,NUM,SCONJ,VERB,X
deem,0,0,0,0,0,0,0,0,0,4,0
worthy,1,0,0,0,0,0,0,0,0,0,0
richness,0,0,0,0,0,0,1,0,0,0,0
taste,0,0,0,0,0,0,1,0,0,0,0
cask,0,0,0,0,0,0,2,0,0,0,0
complete,13,0,0,0,0,0,0,0,0,18,0
aging,0,0,0,0,0,0,1,0,0,0,0
crust,0,0,0,0,0,0,2,0,0,1,0
ruby,1,0,0,0,0,0,1,0,0,0,0
tawny,2,0,0,0,0,0,0,0,0,0,0
mature,0,0,0,0,0,0,0,0,0,3,0
colour,0,0,0,0,0,0,3,0,0,0,0
dosage,0,0,0,0,0,0,1,0,0,0,0
brandy,0,0,0,0,0,0,2,0,0,0,0
ferment,0,0,0,0,0,0,0,0,0,1,0
need,0,0,0,0,0,0,20,0,0,11,0
excellent,7,0,0,0,0,0,0,0,0,0,0
white,8,0,0,0,0,0,0,0,0,0,0
equal,7,0,0,0,0,0,1,0,0,0,0
distinction,0,0,0,0,0,0,5,0,0,0,0
appropriate,1,0,0,0,0,0,0,0,0,1,0
sheep,0,0,0,0,0,0,10,0,0,0,0
cattle,0,0,0,0,0,0,9,0,0,0,0
beef,0,0,0,0,0,0,3,0,0,0,0
dairying,0,0,0,0,0,0,2,0,0,0,0
wool,0,0,0,0,0,0,7,0,0,0,0
relative,4,0,0,0,0,0,1,0,0,0,0
importance,0,0,0,0,0,0,21,0,0,0,0
wooded,1,0,0,0,0,0,0,0,0,0,0
privately,0,0,5,0,0,0,0,0,0,0,0
suited,1,0,0,0,0,0,0,0,0,0,0
forestry,0,0,0,0,0,0,3,0,0,0,0
demand,0,0,0,0,0,0,36,0,0,18,0
erosion,0,0,0,0,0,0,3,0,0,0,0
pulp,0,0,0,0,0,0,4,0,0,0,0
paper,0,0,0,0,0,0,9,0,0,0,0
significantly,0,0,11,0,0,0,0,0,0,0,0
producer,0,0,0,0,0,0,4,0,0,0,0
seventh,0,0,0,0,0,0,1,0,0,0,0
favour,0,0,0,0,0,0,15,0,0,24,0
horse,0,0,0,0,0,0,12,0,0,1,0
mackerel,0,0,0,0,0,0,3,0,0,0,0
hake,0,0,0,0,0,0,2,0,0,0,0
tuna,0,0,0,0,0,0,3,0,0,0,0
scabbard,0,0,0,0,0,0,1,0,0,0,0
codfish,0,0,0,0,0,0,3,0,0,0,0
contribution,0,0,0,0,0,0,13,0,0,0,0
supply,0,0,0,0,0,0,8,0,0,17,0
intense,9,0,0,0,0,0,0,0,0,0,0
international,55,0,0,0,0,0,0,0,0,0,0
competition,0,0,0,0,0,0,6,0,0,0,0
disadvantage,0,0,0,0,0,0,0,0,0,1,0
renovation,0,0,0,0,0,0,1,0,0,0,0
bilateral,1,0,0,0,0,0,0,0,0,0,0
accord,0,0,0,0,0,0,2,0,0,15,0
training,0,0,0,0,0,0,3,0,0,0,0
school,0,0,0,0,0,0,29,0,0,0,0
revive,0,0,0,0,0,0,0,0,0,12,0
fishery,0,0,0,0,0,0,2,0,0,0,0
compare,0,0,0,0,0,0,0,0,0,8,0
unable,24,0,0,0,0,0,0,0,0,0,0
meet,0,0,0,0,0,0,0,0,0,26,0
consume,0,0,0,0,0,0,0,0,0,1,0
stockfish,0,0,0,0,0,0,1,0,0,0,0
dried,1,0,0,0,0,0,0,0,0,0,0
cod,0,0,0,0,0,0,1,0,0,0,0
bream,0,0,0,0,0,0,1,0,0,0,0
bass,0,0,0,0,0,0,2,0,0,0,0
trout,0,0,0,0,0,0,1,0,0,0,0
rear,1,0,0,0,0,0,0,0,0,1,0
tidal,1,0,0,0,0,0,0,0,0,0,0
tungsten,0,0,0,0,0,0,3,0,0,0,0
tin,0,0,0,0,0,0,2,0,0,0,0
chromium,0,0,0,0,0,0,1,0,0,0,0
alloy,0,0,0,0,0,0,1,0,0,0,0
mine,0,0,0,0,0,0,5,0,0,3,0
ornamental,1,0,0,0,0,0,0,0,0,0,0
substantial,9,0,0,0,0,0,0,0,0,0,0
coal,0,0,0,0,0,0,12,0,0,0,0
steelworks,0,0,0,0,0,0,1,0,0,0,0
copper,0,0,0,0,0,0,12,0,0,0,0
extract,0,0,0,0,0,0,0,0,0,4,0
uranium,0,0,0,0,0,0,2,0,0,0,0
energy,0,0,0,0,0,0,16,0,0,0,0
importation,0,0,0,0,0,0,1,0,0,0,0
petroleum,0,0,0,0,0,0,7,0,0,0,0
electricity,0,0,0,0,0,0,6,0,0,0,0
fairly,0,0,10,0,0,0,0,0,0,0,0
gas,0,0,0,0,0,0,2,0,0,0,0
pipeline,0,0,0,0,0,0,1,0,0,0,0
hydropower,0,0,0,0,0,0,1,0,0,0,0
alternative,2,0,0,0,0,0,5,0,0,0,0
source,0,0,0,0,0,0,23,0,0,0,0
photovoltaic,0,0,0,0,0,0,1,0,0,0,0
solar,4,0,0,0,0,0,0,0,0,0,0
panel,0,0,0,0,0,0,3,0,0,0,0
generate,0,0,0,0,0,0,0,0,0,6,0
southeastern,11,0,0,0,0,0,0,0,0,0,0
experiment,0,0,0,0,0,0,2,0,0,2,0
technology,0,0,0,0,0,0,10,0,0,0,0
capacity,0,0,0,0,0,0,4,0,0,0,0
refining,0,0,0,0,0,0,1,0,0,0,0
chemical,1,0,0,0,0,0,4,0,0,0,0
cement,0,0,0,0,0,0,2,0,0,0,0
processing,0,0,0,0,0,0,4,0,0,0,0
automobile,0,0,0,0,0,0,6,0,0,0,0
assembly,0,0,0,0,0,0,19,0,0,0,0
electronics,0,0,0,0,0,0,2,0,0,0,0
manufacture,0,0,0,0,0,0,16,0,0,1,0
wood,0,0,0,0,0,0,7,0,0,0,0
beverage,0,0,0,0,0,0,3,0,0,0,0
light,8,0,0,0,0,0,0,0,0,0,0
textile,0,0,0,0,0,0,12,0,0,0,0
footwear,0,0,0,0,0,0,4,0,0,0,0
furniture,0,0,0,0,0,0,4,0,0,0,0
specialize,0,0,0,0,0,0,0,0,0,3,0
clothing,0,0,0,0,0,0,6,0,0,0,0
cutlery,0,0,0,0,0,0,3,0,0,0,0
electronic,3,0,0,0,0,0,2,0,0,0,0
fuel,0,0,0,0,0,0,2,0,0,4,0
plastic,1,0,0,0,0,0,2,0,0,0,0
mold,0,0,0,0,0,0,3,0,0,1,0
machine,0,0,0,0,0,0,5,0,0,0,0
tool,0,0,0,0,0,0,7,0,0,0,0
heavy,13,0,0,0,0,0,0,0,0,0,0
basic,7,0,0,0,0,0,0,0,0,0,0
petrochemical,0,0,0,0,0,0,1,0,0,0,0
shipbuilding,0,0,0,0,0,0,4,0,0,0,0
generation,0,0,0,0,0,0,21,0,0,0,0
privatization,0,0,0,0,0,0,4,0,0,0,0
public,58,0,0,0,0,0,5,0,0,0,0
privatize,0,0,0,0,0,0,0,0,0,5,0
tranche,0,0,0,0,0,0,1,0,0,0,0
revenue,0,0,0,0,0,0,15,0,0,0,0
firm,8,0,0,0,0,0,8,0,0,0,0
handle,0,0,0,0,0,0,1,0,0,6,0
subsidiary,0,0,0,0,0,0,1,0,0,0,0
multinational,1,0,0,0,0,0,0,0,0,0,0
corporation,0,0,0,0,0,0,4,0,0,0,0
technologically,0,0,1,0,0,0,0,0,0,0,0
advanced,1,0,0,0,0,0,0,0,0,0,0
pharmaceutical,0,0,0,0,0,0,1,0,0,0,0
escudo,0,0,0,0,0,0,3,0,0,0,0
real,13,0,0,0,0,0,0,0,0,0,0
convergence,0,0,0,0,0,0,2,0,0,0,0
criterion,0,0,0,0,0,0,2,0,0,0,0
adopt,0,0,0,0,0,0,0,0,0,22,0
sole,4,0,0,0,0,0,0,0,0,0,0
insurance,0,0,0,0,0,0,5,0,0,0,0
liberalize,0,0,0,0,0,0,0,0,0,3,0
reprivatize,0,0,0,0,0,0,0,0,0,1,0
liberalization,0,0,0,0,0,0,7,0,0,0,0
financial,42,0,0,0,0,0,0,0,0,0,0
extensively,0,0,2,0,0,0,0,0,0,0,0
modernize,0,0,0,0,0,0,0,0,0,4,0
company,0,0,0,0,0,0,22,0,0,0,0
bank,0,0,0,0,0,0,40,0,0,1,0
exception,0,0,0,0,0,0,12,0,0,0,0
brokerage,0,0,0,0,0,0,1,0,0,0,0
instrument,0,0,0,0,0,0,18,0,0,0,0
consolidation,0,0,0,0,0,0,2,0,0,0,0
handful,0,0,0,0,0,0,5,0,0,0,0
security,0,0,0,0,0,0,14,0,0,0,0
badly,0,0,2,0,0,0,0,0,0,0,0
shake,0,0,0,0,0,0,0,0,0,3,0
undercapitalized,2,0,0,0,0,0,0,0,0,0,0
accept,0,0,0,0,0,0,0,0,0,56,0
originate,0,0,0,0,0,0,0,0,0,5,0
stock,0,0,0,0,0,0,10,0,0,0,0
operate,0,0,0,0,0,0,0,0,0,13,0
par,0,0,0,0,0,0,1,0,0,0,0
globally,0,0,1,0,0,0,0,0,0,0,0
recognize,0,0,0,0,0,0,0,0,0,39,0
index,0,0,0,0,0,0,1,0,0,0,0
exchange,0,0,0,0,0,0,15,0,0,2,0
transaction,0,0,0,0,0,0,2,0,0,0,0
option,0,0,0,0,0,0,1,0,0,0,0
member,0,0,0,0,0,0,42,0,0,0,0
fully,0,0,11,0,0,0,0,0,0,0,0
integrate,0,0,0,0,0,0,0,0,0,4,0
equity,0,0,0,0,0,0,1,0,0,0,0
alliance,0,0,0,0,0,0,42,0,0,0,0
crude,1,0,0,0,0,0,0,0,0,0,0
raw,5,0,0,0,0,0,0,0,0,0,0
outpace,0,0,0,0,0,0,0,0,0,1,0
chief,19,0,0,0,0,0,10,0,0,0,0
transport,0,0,0,0,0,0,9,0,0,0,0
partner,0,0,0,0,0,0,6,0,0,0,0
fraction,0,0,0,0,0,0,3,0,0,0,0
linguistic,4,0,0,0,0,0,0,0,0,0,0
relationship,0,0,0,0,0,0,7,0,0,0,0
attractive,5,0,0,0,0,0,0,0,0,0,0
deficit,0,0,0,0,0,0,12,0,0,0,0
finance,0,0,0,0,0,0,14,0,0,5,0
emigrant,2,0,0,0,0,0,5,0,0,0,0
remittance,0,0,0,0,0,0,3,0,0,0,0
surge,0,0,0,0,0,0,1,0,0,1,0
annually,0,0,6,0,0,0,0,0,0,0,0
bulk,0,0,0,0,0,0,4,0,0,0,0
employment,0,0,0,0,0,0,8,0,0,0,0
diversified,1,0,0,0,0,0,0,0,0,0,0
employ,0,0,0,0,0,0,0,0,0,5,0
utility,0,0,0,0,0,0,1,0,0,0,0
federation,0,0,0,0,0,0,9,0,0,0,0
communist,5,0,0,0,0,0,6,0,0,0,0
root,0,0,0,0,0,0,2,0,0,3,0
reorganize,0,0,0,0,0,0,0,0,0,9,0
affiliate,0,0,0,0,0,0,0,0,0,6,0
organization,0,0,0,0,0,0,40,0,0,0,0
dos,0,1,0,0,0,0,0,0,0,0,0
socialist,13,0,0,0,0,0,4,0,0,0,0
statistic,0,0,0,0,0,0,1,0,0,0,0
estimate,0,0,0,0,0,0,2,0,0,13,0
belong,0,0,0,0,0,0,0,0,0,6,0
unionization,0,0,0,0,0,0,3,0,0,0,0
forgo,0,0,0,0,0,0,0,0,0,1,0
payment,0,0,0,0,0,0,8,0,0,0,0
membership,0,0,0,0,0,0,7,0,0,0,0
due,0,0,0,0,0,0,1,0,0,0,0
taxation,0,0,0,0,0,0,21,0,0,0,0
gross,3,0,0,0,0,0,0,0,0,0,0
tax,0,0,0,0,0,0,27,0,0,1,0
progressive,10,0,0,0,0,0,1,0,0,0,0
corporate,5,0,0,0,0,0,0,0,0,0,0
taxis,0,0,0,0,0,0,25,0,0,0,0
value,0,0,0,0,0,0,23,0,0,1,0
add,0,0,0,0,0,0,0,0,0,20,0
consumption,0,0,0,0,0,0,2,0,0,0,0
payroll,0,0,0,0,0,0,1,0,0,0,0
neglect,0,0,0,0,0,0,0,0,0,6,0
concerted,2,0,0,0,0,0,0,0,0,0,0
funding,0,0,0,0,0,0,4,0,0,0,0
remedy,0,0,0,0,0,0,0,0,0,1,0
network,0,0,0,0,0,0,13,0,0,0,0
lane,0,0,0,0,0,0,2,0,0,0,0
auto,0,0,0,0,0,0,1,0,0,0,1
estrada,0,0,0,0,0,0,1,0,0,0,0
superhighway,0,0,0,0,0,0,1,0,0,0,0
connect,0,0,0,0,0,0,0,0,0,4,0
motorway,0,0,0,0,0,0,2,0,0,0,0
highway,0,0,0,0,0,0,4,0,0,0,0
expressway,0,0,0,0,0,0,1,0,0,0,0
secondary,6,0,0,0,0,0,0,0,0,0,0
bridge,0,0,0,0,0,0,7,0,0,0,0
span,0,0,0,0,0,0,0,0,0,1,0
totally,0,0,4,0,0,0,0,0,0,0,0
relieve,0,0,0,0,0,0,0,0,0,6,0
traffic,0,0,0,0,0,0,6,0,0,1,0
congestion,0,0,0,0,0,0,2,0,0,0,0
consideration,0,0,0,0,0,0,4,0,0,0,0
tunnel,0,0,0,0,0,0,1,0,0,0,0
metro,0,0,0,0,0,0,1,0,0,0,0
station,0,0,0,0,0,0,14,0,0,4,0
renowned,7,0,0,0,0,0,0,0,0,0,0
architect,0,0,0,0,0,0,11,0,0,0,0
underground,1,0,1,0,0,0,0,0,0,0,0
suspension,0,0,0,0,0,0,1,0,0,0,0
adapt,0,0,0,0,0,0,0,0,0,3,0
flight,0,0,0,0,0,0,6,0,0,0,0
flagship,0,0,0,0,0,0,2,0,0,0,0
airline,0,0,0,0,0,0,4,0,0,0,0
carrier,0,0,0,0,0,0,1,0,0,0,0
passenger,0,0,0,0,0,0,1,0,0,0,0
cargo,0,0,0,0,0,0,3,0,0,0,0
ability,0,0,0,0,0,0,8,0,0,0,0
container,0,0,0,0,0,0,1,0,0,0,0
pleasure,0,0,0,0,0,0,3,0,0,0,0
cruiser,0,0,0,0,0,0,1,0,0,0,0
barge,0,0,0,0,0,0,1,0,0,0,0
telecommunication,0,0,0,0,0,0,2,0,0,0,0
speed,0,0,0,0,0,0,2,0,0,1,0
transformation,0,0,0,0,0,0,2,0,0,0,0
historically,0,0,6,0,0,0,0,0,0,0,0
fixed,3,0,0,0,0,0,0,0,0,0,0
telephone,0,0,0,0,0,0,4,0,0,0,0
cellular,2,0,0,0,0,0,0,0,0,0,0
phone,0,0,0,0,0,0,5,0,0,0,0
leader,0,0,0,0,0,0,46,0,0,0,0
capita,0,0,0,0,0,0,1,0,0,0,1
mobile,6,0,0,0,0,0,0,0,0,0,0
subscription,0,0,0,0,0,0,1,0,0,0,0
person,0,0,0,0,0,0,11,0,0,0,0
intensely,0,0,1,0,0,0,0,0,0,0,0
competitive,3,0,0,0,0,0,0,0,0,0,0
telecommunications,0,0,0,0,0,0,7,0,0,0,0
internet,0,0,0,0,0,0,4,0,0,0,0
computer,0,0,0,0,0,0,1,0,0,0,0
era,0,0,0,0,0,0,23,0,0,0,0
parliamentary,20,0,0,0,0,0,0,0,0,0,0
monarchist,6,0,0,0,0,0,10,0,0,0,0
quickly,0,0,16,0,0,0,0,0,0,0,0
arise,0,0,0,0,0,0,0,0,0,10,0
republican,31,0,0,0,0,0,6,0,0,0,0
bloodless,2,0,0,0,0,0,0,0,0,0,0
corporative,1,0,0,0,0,0,0,0,0,0,0
merely,0,0,3,0,0,0,0,0,0,0,0
facade,0,0,0,0,0,0,3,0,0,0,0
stack,0,0,0,0,0,0,0,0,0,1,0
supporter,0,0,0,0,0,0,16,0,0,0,0
freedom,0,0,0,0,0,0,14,0,0,0,0
ruthlessly,0,0,4,0,0,0,0,0,0,0,0
postrevolutionary,3,0,0,0,0,0,0,0,0,0,0
constitution,0,0,0,0,0,0,62,0,0,0,0
semipresidential,2,0,0,0,0,0,0,0,0,0,0
executive,10,0,0,0,0,0,5,0,0,0,0
president,0,0,0,0,0,0,33,0,0,0,0
minister,0,0,0,0,0,0,85,0,0,0,0
revise,0,0,0,0,0,0,0,0,0,5,0
ideological,1,0,0,0,0,0,0,0,0,0,0
minimize,0,0,0,0,0,0,0,0,0,1,0
pave,0,0,0,0,0,0,0,0,0,4,0
directly,0,0,20,0,0,0,0,0,0,0,0
elect,0,0,0,0,0,0,0,0,0,31,0
universal,9,0,0,0,0,0,0,0,0,0,0
suffrage,0,0,0,0,0,0,7,0,0,0,0
consecutive,2,0,0,0,0,0,0,0,0,0,0
guarantee,0,0,0,0,0,0,1,0,0,6,0
unity,0,0,0,0,0,0,13,0,0,0,0
presidential,3,0,0,0,0,0,0,0,0,0,0
duty,0,0,0,0,0,0,9,0,0,0,0
commander,0,0,0,0,0,0,12,0,0,0,0
armed,11,0,0,0,0,0,0,0,0,0,0
appoint,0,0,0,0,0,0,0,0,0,38,0
dismiss,0,0,0,0,0,0,0,0,0,12,0
command,0,0,0,0,0,0,16,0,0,11,0
legislature,0,0,0,0,0,0,14,0,0,0,0
proposal,0,0,0,0,0,0,9,0,0,0,0
send,0,0,0,0,0,0,0,0,0,34,0
message,0,0,0,0,0,0,7,0,0,0,0
convene,0,0,0,0,0,0,0,0,0,6,0
dissolve,0,0,0,0,0,0,0,0,0,8,0
election,0,0,0,0,0,0,66,0,0,0,0
consultation,0,0,0,0,0,0,2,0,0,0,0
cabinet,0,0,0,0,0,0,10,0,0,0,0
body,0,0,0,0,0,0,19,0,0,0,0
preside,0,0,0,0,0,0,0,0,0,6,0
meeting,0,0,0,0,0,0,10,0,0,0,0
department,0,0,0,0,0,0,4,0,0,0,0
secretary,0,0,0,0,0,0,5,0,0,0,0
portfolio,0,0,0,0,0,0,1,0,0,0,0
simultaneously,0,0,3,0,0,0,0,0,0,0,0
functioning,0,0,0,0,0,0,1,0,0,0,0
governmental,4,0,0,0,0,0,0,0,0,0,0
content,5,0,0,0,0,0,6,0,0,0,0
unicameral,2,0,0,0,0,0,0,0,0,0,0
deputy,3,0,0,0,0,0,9,0,0,0,0
debate,0,0,0,0,0,0,5,0,0,1,0
vote,0,0,0,0,0,0,14,0,0,15,0
legislation,0,0,0,0,0,0,14,0,0,0,0
approve,0,0,0,0,0,0,0,0,0,11,0
reject,0,0,0,0,0,0,0,0,0,7,0
confidence,0,0,0,0,0,0,8,0,0,0,0
request,0,0,0,0,0,0,1,0,0,2,0
motion,0,0,0,0,0,0,1,0,0,0,0
censure,0,0,0,0,0,0,1,0,0,0,0
tier,0,0,0,0,0,0,5,0,0,0,0
parish,0,0,0,0,0,0,3,0,0,0,0
freguesia,0,0,0,0,0,0,1,0,0,0,0
concelhos,0,0,0,0,0,0,0,0,0,0,4
municipal,26,0,0,0,0,0,0,0,0,0,0
board,0,0,0,0,0,0,4,0,0,0,0
constituent,2,0,0,0,0,0,2,0,0,0,0
plus,0,0,0,1,0,0,0,0,0,0,0
chamber,0,0,0,0,0,0,19,0,0,0,0
council,0,0,0,0,0,0,37,0,0,0,0
consultative,1,0,0,0,0,0,0,0,0,0,0
organ,0,0,0,0,0,0,3,0,0,0,0
professional,9,0,0,0,0,0,0,0,0,0,0
distrito,0,0,0,0,0,0,1,0,0,0,0
governor,0,0,0,0,0,0,26,0,0,0,0
regiões,0,0,0,0,0,0,0,0,0,0,1
administrativas,0,0,0,0,0,0,0,0,0,0,1
plan,0,0,0,0,0,0,31,0,0,6,0
subdivide,0,0,0,0,0,0,0,0,0,3,0
referendum,0,0,0,0,0,0,6,0,0,0,0
simplify,0,0,0,0,0,0,0,0,0,2,0
implementation,0,0,0,0,0,0,1,0,0,0,0
administration,0,0,0,0,0,0,29,0,0,0,0
devise,0,0,0,0,0,0,0,0,0,4,0
regiãos,0,0,0,0,0,0,0,0,0,0,1
autόnomas,0,0,0,0,0,0,0,0,0,0,2
special,11,0,0,0,0,0,0,0,0,0,0
status,0,0,0,0,0,0,25,0,0,0,0
recognition,0,0,0,0,0,0,10,0,0,0,0
uniqueness,0,0,0,0,0,0,1,0,0,0,0
aspiration,0,0,0,0,0,0,6,0,0,0,0
judiciary,0,0,0,0,0,0,2,0,0,0,0
formally,0,0,14,0,0,0,0,0,0,0,0
independent,33,0,0,0,0,0,0,0,0,0,0
legislative,7,0,0,0,0,0,0,0,0,0,0
branch,0,0,0,0,0,0,12,0,0,0,0
dozen,0,0,0,0,0,0,3,0,0,0,0
judicial,9,0,0,0,0,0,0,0,0,0,0
circuit,0,0,0,0,0,0,2,0,0,0,0
justice,0,0,0,0,0,0,10,0,0,0,0
constitutionality,0,0,0,0,0,0,4,0,0,0,0
jury,0,0,0,0,0,0,1,0,0,0,0
watchdog,0,0,0,0,0,0,1,0,0,0,0
subsequent,13,0,0,0,0,0,0,0,0,0,0
enshrine,0,0,0,0,0,0,0,0,0,1,0
committee,0,0,0,0,0,0,12,0,0,0,0
conjunction,0,0,0,0,0,0,2,0,0,0,0
determine,0,0,0,0,0,0,0,0,0,11,0
revision,0,0,0,0,0,0,6,0,0,0,0
attorney,0,0,0,0,0,0,2,0,0,0,0
select,0,0,0,0,0,0,0,0,0,6,0
eligible,5,0,0,0,0,0,0,0,0,0,0
voter,0,0,0,0,0,0,12,0,0,0,0
seat,0,0,0,0,0,0,24,0,0,0,0
apportion,0,0,0,0,0,0,0,0,0,2,0
party,0,0,0,0,0,0,97,0,0,0,0
cast,0,0,0,0,0,0,1,0,0,7,0
ballot,0,0,0,0,0,0,4,0,0,0,0
candidate,0,0,0,0,0,0,7,0,0,0,0
proportional,4,0,0,0,0,0,0,0,0,0,0
representation,0,0,0,0,0,0,10,0,0,0,0
multiseat,1,0,0,0,0,0,0,0,0,0,0
constituency,0,0,0,0,0,0,2,0,0,0,0
utilize,0,0,0,0,0,0,0,0,0,3,0
left,13,0,0,0,0,0,15,0,0,0,0
conservative,37,0,0,0,0,0,11,0,0,0,0
ecologist,0,0,0,0,0,0,1,0,0,0,0
franchise,0,0,0,0,0,0,3,0,0,0,0
university,0,0,0,0,0,0,32,0,0,0,0
degree,0,0,0,0,0,0,14,0,0,0,0
qualification,0,0,0,0,0,0,2,0,0,0,0
stride,0,0,0,0,0,0,2,0,0,0,0
regularly,0,0,7,0,0,0,0,0,0,0,0
staff,0,0,0,0,0,0,1,0,0,1,0
compulsory,5,0,0,0,0,0,0,0,0,0,0
eliminate,0,0,0,0,0,0,0,0,0,8,0
army,0,0,0,0,0,0,106,0,0,0,0
navy,0,0,0,0,0,0,8,0,0,0,0
passage,0,0,0,0,0,0,6,0,0,0,0
veto,0,0,0,0,0,0,2,0,0,0,0
expenditure,0,0,0,0,0,0,6,0,0,0,0
defense,0,0,0,0,0,0,26,0,0,0,0
police,0,0,0,0,0,0,10,0,0,0,0
category,0,0,0,0,0,0,4,0,0,0,0
jurisdiction,0,0,0,0,0,0,8,0,0,0,0
patrol,0,0,0,0,0,0,0,0,0,1,0
crossing,0,0,0,0,0,0,2,0,0,0,0
entry,0,0,0,0,0,0,5,0,0,0,0
collect,0,0,0,0,0,0,0,0,0,8,0
investigate,0,0,0,0,0,0,0,0,0,5,0
smuggling,0,0,0,0,0,0,3,0,0,0,0
violation,0,0,0,0,0,0,2,0,0,0,0
regulation,0,0,0,0,0,0,4,0,0,0,0
supervision,0,0,0,0,0,0,2,0,0,0,0
crime,0,0,0,0,0,0,7,0,0,0,0
decriminalization,0,0,0,0,0,0,1,0,0,0,0
drug,0,0,0,0,0,0,2,0,0,0,0
test,0,0,0,0,0,0,3,0,0,0,0
enforcement,0,0,0,0,0,0,1,0,0,0,0
agency,0,0,0,0,0,0,8,0,0,0,0
addiction,0,0,0,0,0,0,1,0,0,0,0
rehabilitation,0,0,0,0,0,0,2,0,0,0,0
incarceration,0,0,0,0,0,0,1,0,0,0,0
herald,0,0,0,0,0,0,0,0,0,2,0
bold,1,0,0,0,0,0,0,0,0,0,0
response,0,0,0,0,0,0,6,0,0,0,0
press,0,0,0,0,0,0,5,0,0,6,0
health,0,0,0,0,0,0,22,0,0,0,0
issue,0,0,0,0,0,0,18,0,0,10,0
welfare,0,0,0,0,0,0,10,0,0,0,0
insure,0,0,0,0,0,0,0,0,0,1,0
sickness,0,0,0,0,0,0,3,0,0,0,0
disability,0,0,0,0,0,0,3,0,0,0,0
pension,0,0,0,0,0,0,4,0,0,0,0
allowance,0,0,0,0,0,0,1,0,0,0,0
employer,0,0,0,0,0,0,8,0,0,0,0
employee,0,0,0,0,0,0,3,0,0,0,0
provident,2,0,0,0,0,0,0,0,0,0,0
voluntary,2,0,0,0,0,0,0,0,0,0,0
mutual,2,0,0,0,0,0,0,0,0,0,0
servant,0,0,0,0,0,0,10,0,0,0,0
benefit,0,0,0,0,0,0,8,0,0,9,0
hospital,0,0,0,0,0,0,8,0,0,0,0
charity,0,0,0,0,0,0,3,0,0,0,0
santas,0,0,0,0,0,0,0,0,0,0,1
casas,0,0,0,0,0,0,0,0,0,0,2
misericόrdia,0,0,0,0,0,0,0,0,0,0,1
widow,0,0,0,0,0,0,3,0,0,1,0
lottery,0,0,0,0,0,0,1,0,0,0,0
elderly,1,0,0,0,0,0,0,0,0,0,0
cancer,0,0,0,0,0,0,1,0,0,0,0
research,0,0,0,0,0,0,8,0,0,0,0
tropical,2,0,0,0,0,0,0,0,0,0,0
medicine,0,0,0,0,0,0,4,0,0,0,0
care,0,0,0,0,0,0,12,0,0,0,0
undermine,0,0,0,0,0,0,0,0,0,4,0
inefficiency,0,0,0,0,0,0,2,0,0,0,0
shortfall,0,0,0,0,0,0,1,0,0,0,0
doctor,0,0,0,0,0,0,7,0,0,0,0
address,0,0,0,0,0,0,0,0,0,8,0
undertake,0,0,0,0,0,0,0,0,0,8,0
goal,0,0,0,0,0,0,10,0,0,0,0
efficiency,0,0,0,0,0,0,5,0,0,0,0
balance,0,0,0,0,0,0,11,0,0,2,0
populace,0,0,0,0,0,0,3,0,0,0,0
article,0,0,0,0,0,0,6,0,0,0,0
proclaim,0,0,0,0,0,0,0,0,0,12,0
adequate,5,0,0,0,0,0,0,0,0,0,0
satisfy,0,0,0,0,0,0,0,0,0,6,0
hygiene,0,0,0,0,0,0,1,0,0,0,0
comfort,0,0,0,0,0,0,2,0,0,0,0
preserve,0,0,0,0,0,0,0,0,0,22,0
privacy,0,0,0,0,0,0,1,0,0,0,0
require,0,0,0,0,0,0,0,0,0,15,0
housing,0,0,0,0,0,0,22,0,0,0,0
existence,0,0,0,0,0,0,10,0,0,0,0
facility,0,0,0,0,0,0,2,0,0,0,0
compatible,1,0,0,0,0,0,0,0,0,0,0
substandard,1,0,0,0,0,0,0,0,0,0,0
home,0,0,0,0,0,0,21,0,0,0,0
marked,5,0,0,0,0,0,0,0,0,0,0
comparatively,0,0,2,0,0,0,0,0,0,0,0
mortgage,0,0,0,0,0,0,4,0,0,0,0
electrify,0,0,0,0,0,0,0,0,0,2,0
shantytown,0,0,0,0,0,0,2,0,0,0,0
unsafe,1,0,0,0,0,0,0,0,0,0,0
outskirt,0,0,0,0,0,0,2,0,0,0,0
affluent,2,0,0,0,0,0,0,0,0,0,0
desirable,2,0,0,0,0,0,0,0,0,0,0
apartment,0,0,0,0,0,0,2,0,0,0,0
riverside,0,0,0,0,0,0,1,0,0,0,0
education,0,0,0,0,0,0,36,0,0,0,0
child,0,0,0,0,0,0,25,0,0,0,0
aged,1,0,0,0,0,0,0,0,0,0,0
schooling,0,0,0,0,0,0,2,0,0,0,0
priority,0,0,0,0,0,0,2,0,0,0,0
illiterate,1,0,0,0,0,0,0,0,0,0,0
literacy,0,0,0,0,0,0,2,0,0,0,0
enrol,0,0,0,0,0,0,0,0,0,3,0
failure,0,0,0,0,0,0,27,0,0,0,0
prevalent,3,0,0,0,0,0,0,0,0,0,0
supplement,0,0,0,0,0,0,0,0,0,4,0
originally,0,0,18,0,0,0,0,0,0,0,0
relocate,0,0,0,0,0,0,0,0,0,1,0
permanently,0,0,8,0,0,0,0,0,0,0,0
technical,5,0,0,0,0,0,0,0,0,0,0
nursing,0,0,0,0,0,0,1,0,0,0,0
academy,0,0,0,0,0,0,5,0,0,0,0
