word,ADJ,ADP,ADV,AUX,CCONJ,NOUN,NUM,PRON,SCONJ,VERB,X
winner,0,0,0,0,0,1,0,0,0,0,0
wise,2,0,0,0,0,0,0,0,0,0,0
learn,0,0,0,0,0,0,0,0,0,21,0
clerical,1,0,0,0,0,0,0,0,0,0,0
wear,0,0,0,0,0,0,0,0,0,3,0
lightly,0,0,2,0,0,0,0,0,0,0,0
disputant,0,0,0,0,0,1,0,0,0,0,0
colloquial,4,0,0,0,0,0,0,0,0,0,0
octosyllabic,1,0,0,0,0,0,0,0,0,0,0
assurance,0,0,0,0,0,4,0,0,0,0,0
unusual,3,0,0,0,0,0,0,0,0,0,0
encounter,0,0,0,0,0,4,0,0,0,8,0
giant,1,0,0,0,0,1,0,0,0,0,0
roast,0,0,0,0,0,0,0,0,0,2,0
pig,0,0,0,0,0,1,0,0,0,0,0
serve,0,0,0,0,0,0,0,0,0,16,0
basis,0,0,0,0,0,5,0,0,0,0,0
jongleurs,0,0,0,0,0,0,0,0,0,0,1
storyteller,0,0,0,0,0,4,0,0,0,0,0
fabliaux,0,0,0,0,0,0,0,0,0,0,7
characterize,0,0,0,0,0,0,0,0,0,5,0
realistic,5,0,0,0,0,0,0,0,0,0,0
observation,0,0,0,0,0,4,0,0,0,0,0
comic,17,0,0,0,0,0,0,0,0,0,0
coarse,1,0,0,0,0,0,0,0,0,0,0
treatment,0,0,0,0,0,5,0,0,0,0,0
elementary,1,0,0,0,0,0,0,0,0,0,0
joke,0,0,0,0,0,2,0,0,0,0,0
pun,0,0,0,0,0,1,0,0,0,0,0
wry,2,0,0,0,0,0,0,0,0,0,0
rescue,0,0,0,0,0,1,0,0,0,3,0
drowning,0,0,0,0,0,2,0,0,0,0,0
eye,0,0,0,0,0,9,0,0,0,0,0
boat,0,0,0,0,0,1,0,0,0,0,0
hook,0,0,0,0,0,1,0,0,0,0,0
majority,0,0,0,0,0,4,0,0,0,0,0
erotic,3,0,0,0,0,0,0,0,0,0,0
merriment,0,0,0,0,0,1,0,0,0,0,0
provoke,0,0,0,0,0,0,0,0,0,2,0
depend,0,0,0,0,0,0,0,0,0,4,0
obscene,2,0,0,0,0,0,0,0,0,0,0
cuckold,0,0,0,0,0,1,0,0,0,2,0
naughty,1,0,0,0,0,0,0,0,0,0,0
guile,0,0,0,0,0,3,0,0,0,0,0
deceiver,0,0,0,0,0,1,0,0,0,0,0
deceive,0,0,0,0,0,0,0,0,0,4,0
widely,0,0,10,0,0,0,0,0,0,0,0
bourgeois,6,0,0,0,0,0,0,0,0,0,0
unlikely,2,0,0,0,0,0,0,0,0,0,0
burlesque,1,0,0,0,0,0,0,0,0,0,0
mockery,0,0,0,0,0,2,0,0,0,0,0
parody,0,0,0,0,0,3,0,0,0,2,0
appreciation,0,0,0,0,0,1,0,0,0,0,0
presuppose,0,0,0,0,0,0,0,0,0,1,0
scorn,0,0,0,0,0,1,0,0,0,0,0
humble,1,0,0,0,0,0,0,0,0,0,0
ape,0,0,0,0,0,0,0,0,0,1,0
better,0,0,0,0,0,2,0,0,0,0,0
parallel,0,0,0,0,0,0,0,0,0,2,0
stem,0,0,0,0,0,0,0,0,0,1,0
asian,1,0,0,0,0,0,0,0,0,0,0
arise,0,0,0,0,0,0,0,0,0,3,0
spontaneously,0,0,2,0,0,0,0,0,0,0,0
approximately,0,0,3,0,0,0,0,0,0,0,0
main,5,0,0,0,0,0,0,0,0,0,0
length,0,0,0,0,0,7,0,0,0,0,0
amateur,1,0,0,0,0,0,0,0,0,0,0
notably,0,0,11,0,0,0,0,0,0,0,0
analogous,1,0,0,0,0,0,0,0,0,0,0
untutored,1,0,0,0,0,0,0,0,0,0,0
augustinian,2,0,0,0,0,0,0,0,0,0,0
canon,0,0,0,0,0,6,0,0,0,0,0
arrange,0,0,0,0,0,0,0,0,0,7,0
unrhymed,8,0,0,0,0,0,0,0,0,0,0
rigid,3,0,0,0,0,0,0,0,0,0,0
interesting,5,0,0,0,0,0,0,0,0,0,0
autograph,0,0,0,0,0,1,0,0,0,0,0
fussy,1,0,0,0,0,0,0,0,0,0,0
regularize,0,0,0,0,0,0,0,0,0,1,0
vast,7,0,0,0,0,0,0,0,0,0,0
title,0,0,0,0,0,12,0,0,0,1,0
south,3,0,0,0,0,0,0,0,0,0,0
redactor,0,0,0,0,0,1,0,0,0,0,0
rearrange,0,0,0,0,0,0,0,0,0,1,0
confessional,2,0,0,0,0,0,0,0,0,0,0
manual,0,0,0,0,0,4,0,0,0,0,0
expect,0,0,0,0,0,0,0,0,0,6,0
dryness,0,0,0,0,0,1,0,0,0,0,0
relieve,0,0,0,0,0,0,0,0,0,2,0
insertion,0,0,0,0,0,1,0,0,0,0,0
lively,7,0,0,0,0,0,0,0,0,0,0
summary,0,0,0,0,0,2,0,0,0,0,0
theology,0,0,0,0,0,3,0,0,0,0,0
oddly,0,0,1,0,0,0,0,0,0,0,0
twoand,0,0,0,0,0,0,1,0,0,0,0
kingdom,0,0,0,0,0,3,0,0,0,0,0
regain,0,0,0,0,0,0,0,0,0,7,0
subplot,0,0,0,0,0,2,0,0,0,0,0
exotic,2,0,0,0,0,0,0,0,0,0,0
pair,0,0,0,0,0,1,0,0,0,1,0
separate,2,0,0,0,0,0,0,0,0,4,0
eastern,2,0,0,0,0,0,0,0,0,0,0
reunite,0,0,0,0,0,0,0,0,0,3,0
competently,0,0,1,0,0,0,0,0,0,0,0
execute,0,0,0,0,0,0,0,0,0,5,0
subgenre,0,0,0,0,0,1,0,0,0,0,0
otherworldly,1,0,0,0,0,0,0,0,0,0,0
magic,1,0,0,0,0,4,0,0,0,0,0
unsophisticated,1,0,0,0,0,0,0,0,0,0,0
commercial,5,0,0,0,0,0,0,0,0,0,0
lengthy,1,0,0,0,0,0,0,0,0,0,0
animal,0,0,0,0,0,1,0,0,0,0,0
satiric,2,0,0,0,0,0,0,0,0,0,0
episode,0,0,0,0,0,6,0,0,0,0,0
fable,0,0,0,0,0,3,0,0,0,1,0
put,0,0,0,0,0,0,0,0,0,4,0
famous,6,0,0,0,0,0,0,0,0,0,0
framework,0,0,0,0,0,5,0,0,0,0,0
saying,0,0,0,0,0,1,0,0,0,0,0
african,1,0,0,0,0,0,0,0,0,0,0
slave,0,0,0,0,0,2,0,0,0,0,0
antiutopian,1,0,0,0,0,0,0,0,0,0,0
satire,0,0,0,0,0,29,0,0,0,0,0
humorous,4,0,0,0,0,0,0,0,0,0,0
appearance,0,0,0,0,0,9,0,0,0,0,0
indirectly,0,0,1,0,0,0,0,0,0,0,0
sort,0,0,0,0,0,5,0,0,0,0,0
utopia,0,0,0,0,0,1,0,0,0,0,0
river,0,0,0,0,0,1,0,0,0,0,0
milk,0,0,0,0,0,1,0,0,0,0,0
honey,0,0,0,0,0,1,0,0,0,0,0
wine,0,0,0,0,0,4,0,0,0,0,0
goose,0,0,0,0,0,1,0,0,0,0,0
fly,0,0,0,0,0,0,0,0,0,3,0
hunt,0,0,0,0,0,1,0,0,0,2,0
hawk,0,0,0,0,0,1,0,0,0,0,0
dance,0,0,0,0,0,3,0,0,0,1,0
nun,0,0,0,0,0,4,0,0,0,0,0
legendary,4,0,0,0,0,0,0,0,0,0,0
variously,0,0,5,0,0,0,0,0,0,0,0
adulterous,1,0,0,0,0,0,0,0,0,0,0
quest,0,0,0,0,0,3,0,0,0,1,0
vessel,0,0,0,0,0,2,0,0,0,0,0
dissolution,0,0,0,0,0,1,0,0,0,0,0
knightly,3,0,0,0,0,0,0,0,0,0,0
fellowship,0,0,0,0,0,2,0,0,0,0,0
glorious,3,0,0,0,0,0,0,0,0,0,0
triumphant,2,0,0,0,0,0,0,0,0,0,0
rebellion,0,0,0,0,0,6,0,0,0,0,0
nephew,0,0,0,0,0,3,0,0,0,0,0
feature,0,0,0,0,0,6,0,0,0,3,0
fabrication,0,0,0,0,0,1,0,0,0,0,0
adapt,0,0,0,0,0,0,0,0,0,9,0
feudal,1,0,0,0,0,0,0,0,0,0,0
concept,0,0,0,0,0,3,0,0,0,0,0
surround,0,0,0,0,0,0,0,0,0,3,0
connection,0,0,0,0,0,5,0,0,0,0,0
sword,0,0,0,0,0,2,0,0,0,0,0
lake,0,0,0,0,0,2,0,0,0,0,0
edition,0,0,0,0,0,14,0,0,0,0,0
realm,0,0,0,0,0,3,0,0,0,0,0
marvel,0,0,0,0,0,1,0,0,0,0,0
kernel,0,0,0,0,0,1,0,0,0,0,0
cyclic,2,0,0,0,0,0,0,0,0,0,0
pure,1,0,0,0,0,0,0,0,0,0,0
vision,0,0,0,0,0,13,0,0,0,0,0
fully,0,0,7,0,0,0,0,0,0,0,0
impede,0,0,0,0,0,0,0,0,0,1,0
adultery,0,0,0,0,0,2,0,0,0,0,0
branch,0,0,0,0,0,3,0,0,0,0,0
childhood,0,0,0,0,0,1,0,0,0,0,0
winning,0,0,0,0,0,1,0,0,0,0,0
crown,0,0,0,0,0,6,0,0,0,3,0
pseudo,3,0,0,0,0,0,0,0,0,0,0
military,6,0,0,0,0,0,0,0,0,0,0
final,6,0,0,0,0,0,0,0,0,0,0
campaign,0,0,0,0,0,1,0,0,0,0,0
disastrous,1,0,0,0,0,0,0,0,0,0,0
ensue,0,0,0,0,0,0,0,0,0,3,0
post,3,0,0,0,0,1,0,0,0,0,0
vulgate,2,0,0,0,0,0,0,0,0,0,0
incorporate,0,0,0,0,0,0,0,0,0,3,0
official,4,0,0,0,0,3,0,0,0,0,0
national,4,0,0,0,0,0,0,0,0,0,0
mythology,0,0,0,0,0,2,0,0,0,0,0
alive,3,0,0,0,0,0,0,0,0,0,0
antiquarian,3,0,0,0,0,0,0,0,0,0,0
victorian,1,0,0,0,0,0,0,0,0,0,0
variety,0,0,0,0,0,4,0,0,0,0,0
film,0,0,0,0,0,1,0,0,0,0,0
lai,0,0,0,0,0,0,0,0,0,0,1
breton,0,0,0,0,0,0,0,0,0,0,1
recite,0,0,0,0,0,0,0,0,0,2,0
recount,0,0,0,0,0,0,0,0,0,9,0
supernatural,2,0,0,0,0,0,0,0,0,0,0
transform,0,0,0,0,0,0,0,0,0,7,0
chivalry,0,0,0,0,0,2,0,0,0,0,0
faerie,0,0,0,0,0,1,0,0,0,0,0
enchantment,0,0,0,0,0,1,0,0,0,0,0
lais,0,0,0,0,0,0,0,0,0,0,1
recasting,0,0,0,0,0,1,0,0,0,0,0
constant,2,0,0,0,0,1,0,0,0,0,0
variant,0,0,0,0,0,2,0,0,0,0,0
orally,0,0,2,0,0,0,0,0,0,0,0
component,0,0,0,0,0,1,0,0,0,0,0
springtime,0,0,0,0,0,1,0,0,0,0,0
rework,0,0,0,0,0,0,0,0,0,2,0
tediously,0,0,1,0,0,0,0,0,0,0,0
mirie,0,0,0,0,0,0,0,0,0,0,1
sumer,0,0,0,0,0,0,0,0,0,0,1
ilast,0,0,0,0,0,0,0,0,0,0,1
icumen,0,0,0,0,0,0,0,0,0,0,1
musical,3,0,0,0,0,0,0,0,0,0,0
setting,0,0,0,0,0,8,0,0,0,0,0
passionate,4,0,0,0,0,0,0,0,0,0,0
joy,0,0,0,0,0,2,0,0,0,0,0
import,0,0,0,0,0,0,0,0,0,5,0
devotion,0,0,0,0,0,4,0,0,0,0,0
nou,0,0,0,0,0,0,0,0,0,0,1
goth,0,0,0,0,0,0,0,0,0,0,1
sonne,0,0,0,0,0,0,0,0,0,0,1
wod,0,0,0,0,0,0,0,0,0,0,1
stond,0,0,0,0,0,0,0,0,0,0,1
wel,0,0,0,0,0,0,0,0,0,0,1
moder,0,0,0,0,0,0,0,0,0,0,1
ounder,0,0,0,0,0,0,0,0,0,0,1
rode,0,0,0,0,0,0,0,0,0,0,1
anthology,0,0,0,0,0,2,0,0,0,0,0
blow,0,0,0,0,0,0,0,0,0,2,0
wind,0,0,0,0,0,2,0,0,0,0,0
provençal,1,0,0,0,0,0,0,0,0,0,0
troubadour,0,0,0,0,0,1,0,0,0,0,0
abstract,1,0,0,0,0,1,0,0,0,1,0
imagine,0,0,0,0,0,0,0,0,0,7,0
sympathize,0,0,0,0,0,0,0,0,0,1,0
useful,2,0,0,0,0,0,0,0,0,0,0
best,0,0,0,0,0,0,0,0,0,2,0
village,0,0,0,0,0,2,0,0,0,0,0
hayward,0,0,0,0,0,1,0,0,0,0,0
officer,0,0,0,0,0,3,0,0,0,0,0
town,0,0,0,0,0,11,0,0,0,0,0
herd,0,0,0,0,0,1,0,0,0,0,0
cattle,0,0,0,0,0,1,0,0,0,0,0
reminder,0,0,0,0,0,1,0,0,0,0,0
seldom,0,0,2,0,0,0,0,0,0,0,0
perspective,0,0,0,0,0,5,0,0,0,0,0
vitality,0,0,0,0,0,2,0,0,0,0,0
preoccupation,0,0,0,0,0,4,0,0,0,0,0
daily,5,0,0,0,0,0,0,0,0,0,0
worker,0,0,0,0,0,1,0,0,0,0,0
gloss,0,0,0,0,0,2,0,0,0,0,0
demonstrate,0,0,0,0,0,0,0,0,0,5,0
pose,0,0,0,0,0,1,0,0,0,6,0
difficulty,0,0,0,0,0,8,0,0,0,0,0
interruption,0,0,0,0,0,1,0,0,0,0,0
workmanlike,1,0,0,0,0,0,0,0,0,0,0
face,0,0,0,0,0,4,0,0,0,5,0
stiff,2,0,0,0,0,0,0,0,0,0,0
competition,0,0,0,0,0,3,0,0,0,0,0
intelligible,1,0,0,0,0,0,0,0,0,0,0
inevitable,3,0,0,0,0,0,0,0,0,0,0
decline,0,0,0,0,0,1,0,0,0,1,0
quantity,0,0,0,0,0,5,0,0,0,0,0
read,0,0,0,0,0,0,0,0,0,16,0
collectively,0,0,2,0,0,0,0,0,0,0,0
reminiscent,1,0,0,0,0,0,0,0,0,0,0
less,8,0,0,0,0,0,0,0,0,0,0
holy,1,0,0,0,0,0,0,0,0,0,0
maidenhood,0,0,0,0,0,1,0,0,0,0,0
guardianship,0,0,0,0,0,1,0,0,0,0,0
devotional,4,0,0,0,0,0,0,0,0,0,0
wooing,0,0,0,0,0,4,0,0,0,0,0
rapturous,2,0,0,0,0,0,0,0,0,0,0
sensual,1,0,0,0,0,0,0,0,0,0,0
employ,0,0,0,0,0,0,0,0,0,15,0
fervour,0,0,0,0,0,1,0,0,0,0,0
guidance,0,0,0,0,0,1,0,0,0,0,0
humanity,0,0,0,0,0,4,0,0,0,0,0
practicality,0,0,0,0,0,1,0,0,0,0,0
ornament,0,0,0,0,0,2,0,0,0,0,0
indebted,5,0,0,0,0,0,0,0,0,0,0
preaching,0,0,0,0,0,1,0,0,0,0,0
richly,0,0,4,0,0,0,0,0,0,0,0
rhetorically,0,0,1,0,0,0,0,0,0,0,0
sentence,0,0,0,0,0,3,0,0,0,1,0
logical,1,0,0,0,0,0,0,0,0,0,0
subdivision,0,0,0,0,0,1,0,0,0,0,0
manage,0,0,0,0,0,0,0,0,0,5,0
strive,0,0,0,0,0,0,0,0,0,3,0
noteworthy,3,0,0,0,0,0,0,0,0,0,0
perfect,1,0,0,0,0,0,0,0,0,0,0
intense,4,0,0,0,0,0,0,0,0,0,0
sixteen,0,0,0,0,0,0,2,0,0,0,0
divine,10,0,0,0,0,0,0,0,0,0,0
puzzling,2,0,0,0,0,0,0,0,0,0,0
apparently,0,0,9,0,0,0,0,0,0,0,0
sudden,5,0,0,0,0,0,0,0,0,0,0
reappearance,0,0,0,0,0,2,0,0,0,0,0
stretch,0,0,0,0,0,0,0,0,0,1,0
datable,1,0,0,0,0,0,0,0,0,0,0
characteristic,7,0,0,0,0,5,0,0,0,0,0
slightly,0,0,1,0,0,0,0,0,0,0,0
central,9,0,0,0,0,0,0,0,0,0,0
condescendingly,0,0,1,0,0,0,0,0,0,0,0
commission,0,0,0,0,0,0,0,0,0,6,0
nobleman,0,0,0,0,0,3,0,0,0,0,0
benefit,0,0,0,0,0,3,0,0,0,3,0
homely,1,0,0,0,0,0,0,0,0,0,0
technical,5,0,0,0,0,0,0,0,0,0,0
competence,0,0,0,0,0,2,0,0,0,0,0
handle,0,0,0,0,0,0,0,0,0,2,0
syntax,0,0,0,0,0,3,0,0,0,0,0
mastery,0,0,0,0,0,6,0,0,0,0,0
spectacle,0,0,0,0,0,3,0,0,0,0,0
topical,3,0,0,0,0,0,0,0,0,0,0
primarily,0,0,4,0,0,0,0,0,0,0,0
principal,9,0,0,0,0,0,0,0,0,0,0
representative,1,0,0,0,0,1,0,0,0,0,0
exemplar,0,0,0,0,0,1,0,0,0,0,0
commitment,0,0,0,0,0,1,0,0,0,0,0
occasional,3,0,0,0,0,0,0,0,0,0,0
apocalyptic,2,0,0,0,0,0,0,0,0,0,0
gesture,0,0,0,0,0,2,0,0,0,0,0
imply,0,0,0,0,0,0,0,0,0,6,0
versification,0,0,0,0,0,2,0,0,0,0,0
resemble,0,0,0,0,0,0,0,0,0,2,0
distinctive,6,0,0,0,0,0,0,0,0,0,0
search,0,0,0,0,0,5,0,0,0,3,0
alliterating,1,0,0,0,0,0,0,0,0,0,0
construction,0,0,0,0,0,5,0,0,0,0,0
extensive,1,0,0,0,0,0,0,0,0,0,0
dialectal,1,0,0,0,0,0,0,0,0,0,0
storm,0,0,0,0,0,5,0,0,0,0,0
concretion,0,0,0,0,0,1,0,0,0,0,0
rarely,0,0,3,0,0,0,0,0,0,0,0
able,14,0,0,0,0,0,0,0,0,0,0
contrive,0,0,0,0,0,0,0,0,0,1,0
modulation,0,0,0,0,0,1,0,0,0,0,0
staple,3,0,0,0,0,1,0,0,0,0,0
paragraph,0,0,0,0,0,3,0,0,0,0,0
accommodate,0,0,0,0,0,0,0,0,0,2,0
discourse,0,0,0,0,0,3,0,0,0,0,0
argument,0,0,0,0,0,18,0,0,0,0,0
siege,0,0,0,0,0,2,0,0,0,0,0
bookish,1,0,0,0,0,0,0,0,0,0,0
outstanding,6,0,0,0,0,0,0,0,0,0,0
portrayal,0,0,0,0,0,5,0,0,0,0,0
eventual,6,0,0,0,0,0,0,0,0,0,0
thrust,0,0,0,0,0,2,0,0,0,0,0
density,0,0,0,0,0,3,0,0,0,0,0
gather,0,0,0,0,0,0,0,0,0,3,0
transitoriness,0,0,0,0,0,1,0,0,0,0,0
gradually,0,0,2,0,0,0,0,0,0,0,0
temper,0,0,0,0,0,0,0,0,0,2,0
virile,2,0,0,0,0,0,0,0,0,0,0
idealism,0,0,0,0,0,1,0,0,0,0,0
surprising,5,0,0,0,0,0,0,0,0,0,0
curious,1,0,0,0,0,0,0,0,0,0,0
inconsiderable,1,0,0,0,0,0,0,0,0,0,0
chivalric,6,0,0,0,0,0,0,0,0,0,0
cleanness,0,0,0,0,0,1,0,0,0,0,0
miraculously,0,0,3,0,0,0,0,0,0,0,0
exceed,0,0,0,0,0,0,0,0,0,2,0
moralist,0,0,0,0,0,2,0,0,0,0,0
warmth,0,0,0,0,0,1,0,0,0,0,0
sympathy,0,0,0,0,0,16,0,0,0,0,0
masterpiece,0,0,0,0,0,7,0,0,0,0,0
exemplify,0,0,0,0,0,0,0,0,0,7,0
comedy,0,0,0,0,0,64,0,0,0,0,0
petulance,0,0,0,0,0,1,0,0,0,0,0
irascibility,0,0,0,0,0,1,0,0,0,0,0
benign,1,0,0,0,0,0,0,0,0,0,0
forbearance,0,0,0,0,0,3,0,0,0,0,0
purity,0,0,0,0,0,1,0,0,0,0,0
imaginatively,0,0,1,0,0,0,0,0,0,0,0
monitory,1,0,0,0,0,0,0,0,0,0,0
impurity,0,0,0,0,0,1,0,0,0,0,0
consequence,0,0,0,0,0,5,0,0,0,0,0
spectacular,1,0,0,0,0,0,0,0,0,0,0
display,0,0,0,0,0,2,0,0,0,7,0
skill,0,0,0,0,0,6,0,0,0,0,0
apparatus,0,0,0,0,0,1,0,0,0,0,0
exploration,0,0,0,0,0,3,0,0,0,0,0
embody,0,0,0,0,0,0,0,0,0,7,0
noble,6,0,0,0,0,3,0,0,0,0,0
aspiration,0,0,0,0,0,5,0,0,0,0,0
instead,0,0,8,0,0,0,0,0,0,0,0
albeit,0,0,0,0,0,0,0,0,2,0,0
unfairly,0,0,2,0,0,0,0,0,0,0,0
hope,0,0,0,0,0,6,0,0,0,3,0
recapture,0,0,0,0,0,0,0,0,0,1,0
imaginative,5,0,0,0,0,0,0,0,0,0,0
resource,0,0,0,0,0,3,0,0,0,0,0
structuring,0,0,0,0,0,1,0,0,0,0,0
stanzaic,1,0,0,0,0,0,0,0,0,0,0
ornamental,3,0,0,0,0,0,0,0,0,0,0
complex,8,0,0,0,0,0,0,0,0,0,0
analogy,0,0,0,0,0,1,0,0,0,0,0
jeweler,0,0,0,0,0,2,0,0,0,0,0
vouchsafe,0,0,0,0,0,0,0,0,0,2,0
heavenly,5,0,0,0,0,0,0,0,0,0,0
pearl,0,0,0,0,0,1,0,0,0,0,0
discreet,1,0,0,0,0,0,0,0,0,0,0
lost,1,0,0,0,0,0,0,0,0,0,0
infant,1,0,0,0,0,3,0,0,0,0,0
bride,0,0,0,0,0,2,0,0,0,0,0
theological,3,0,0,0,0,0,0,0,0,0,0
consolation,0,0,0,0,0,5,0,0,0,0,0
grief,0,0,0,0,0,3,0,0,0,0,0
salvation,0,0,0,0,0,4,0,0,0,0,0
transcendental,1,0,0,0,0,0,0,0,0,0,0
extra,1,0,0,0,0,0,0,0,0,0,0
temporal,2,0,0,0,0,0,0,0,0,0,0
cause,0,0,0,0,0,6,0,0,0,7,0
southeast,0,0,0,0,0,1,0,0,0,0,0
penetrate,0,0,0,0,0,0,0,0,0,1,0
area,0,0,0,0,0,2,0,0,0,0,0
modify,0,0,0,0,0,0,0,0,0,4,0
obscurely,0,0,1,0,0,0,0,0,0,0,0
unbeneficed,1,0,0,0,0,0,0,0,0,0,0
accessible,1,0,0,0,0,0,0,0,0,0,0
avoid,0,0,0,0,0,0,0,0,0,5,0
arcane,1,0,0,0,0,0,0,0,0,0,0
possibly,0,0,7,0,0,0,0,0,0,0,0
revision,0,0,0,0,0,2,0,0,0,0,0
intend,0,0,0,0,0,0,0,0,0,17,0
doctrinal,2,0,0,0,0,0,0,0,0,0,0
issue,0,0,0,0,0,13,0,0,0,4,0
conjectured,1,0,0,0,0,0,0,0,0,0,0
question,0,0,0,0,0,8,0,0,0,3,0
series,0,0,0,0,0,10,0,0,0,0,0
predicament,0,0,0,0,0,1,0,0,0,0,0
mingle,0,0,0,0,0,0,0,0,0,3,0
phantasmagoric,1,0,0,0,0,0,0,0,0,0,0
medium,0,0,0,0,0,5,0,0,0,0,0
structure,0,0,0,0,0,7,0,0,0,2,0
subvert,0,0,0,0,0,0,0,0,0,2,0
involuted,1,0,0,0,0,0,0,0,0,0,0
reasoning,0,0,0,0,0,1,0,0,0,0,0
scatological,1,0,0,0,0,0,0,0,0,0,0
moment,0,0,0,0,0,5,0,0,0,0,0
sublime,2,0,0,0,0,0,0,0,0,0,0
feeling,0,0,0,0,0,10,0,0,0,0,0
forthright,2,0,0,0,0,0,0,0,0,0,0
comment,0,0,0,0,0,4,0,0,0,2,0
utmost,1,0,0,0,0,0,0,0,0,0,0
defiant,1,0,0,0,0,0,0,0,0,0,0
categorization,0,0,0,0,0,1,0,0,0,0,0
convince,0,0,0,0,0,0,0,0,0,1,0
integrity,0,0,0,0,0,2,0,0,0,0,0
bitter,7,0,0,0,0,0,0,0,0,0,0
attack,0,0,0,0,0,5,0,0,0,2,0
corruption,0,0,0,0,0,5,0,0,0,0,0
friar,0,0,0,0,0,2,0,0,0,0,0
quickly,0,0,3,0,0,0,0,0,0,0,0
strike,0,0,0,0,0,0,0,0,0,5,0
chord,0,0,0,0,0,2,0,0,0,0,0
vein,0,0,0,0,0,4,0,0,0,0,0
apologetic,1,0,0,0,0,0,0,0,0,0,0
purpose,0,0,0,0,0,12,0,0,0,0,0
northwest,0,0,0,0,0,1,0,0,0,0,0
quarter,0,0,0,0,0,2,0,0,0,0,0
strand,0,0,0,0,0,2,0,0,0,0,0
prove,0,0,0,0,0,0,0,0,0,9,0
durable,1,0,0,0,0,0,0,0,0,0,0
cultivation,0,0,0,0,0,4,0,0,0,0,0
refinement,0,0,0,0,0,4,0,0,0,0,0
sentiment,0,0,0,0,0,1,0,0,0,0,0
respect,0,0,0,0,0,8,0,0,0,0,0
root,0,0,0,0,0,3,0,0,0,0,0
displace,0,0,0,0,0,0,0,0,0,1,0
circle,0,0,0,0,0,7,0,0,0,0,0
undoubtedly,0,0,3,0,0,0,0,0,0,0,0
temperament,0,0,0,0,0,3,0,0,0,0,0
flourish,0,0,0,0,0,0,0,0,0,6,0
encourage,0,0,0,0,0,0,0,0,0,9,0
direction,0,0,0,0,0,4,0,0,0,0,0
genius,0,0,0,0,0,6,0,0,0,0,0
follower,0,0,0,0,0,3,0,0,0,0,0
moralizing,1,0,0,0,0,0,0,0,0,0,0
intelligence,0,0,0,0,0,1,0,0,0,0,0
accomplishment,0,0,0,0,0,5,0,0,0,0,0
accumulate,0,0,0,0,0,0,0,0,0,1,0
delightful,3,0,0,0,0,0,0,0,0,0,0
trifle,0,0,0,0,0,1,0,0,0,0,0
purportedly,0,0,1,0,0,0,0,0,0,0,0
ardent,1,0,0,0,0,0,0,0,0,0,0
endlessly,0,0,1,0,0,0,0,0,0,0,0
frustrated,2,0,0,0,0,0,0,0,0,0,0
irresistible,1,0,0,0,0,0,0,0,0,0,0
disdainful,2,0,0,0,0,0,0,0,0,0,0
lady,0,0,0,0,0,5,0,0,0,0,0
cultivate,0,0,0,0,0,0,0,0,0,2,0
game,0,0,0,0,0,4,0,0,0,0,0
laity,0,0,0,0,0,1,0,0,0,0,0
versifier,0,0,0,0,0,1,0,0,0,0,0
capture,0,0,0,0,0,1,0,0,0,6,0
jailer,0,0,0,0,0,1,0,0,0,0,0
duke,0,0,0,0,0,9,0,0,0,0,0
influential,10,0,0,0,0,0,0,0,0,0,0
dame,0,0,0,0,0,0,0,0,0,0,1
sans,0,0,0,0,0,0,0,0,0,0,1
merci,0,0,0,0,0,0,0,0,0,0,1
gentry,0,0,0,0,0,4,0,0,0,0,0
friend,0,0,0,0,0,24,0,0,0,0,0
sober,4,0,0,0,0,0,0,0,0,0,0
earnest,2,0,0,0,0,0,0,0,0,0,0
intent,2,0,0,0,0,4,0,0,0,0,0
noncommittal,1,0,0,0,0,0,0,0,0,0,0
evasive,1,0,0,0,0,0,0,0,0,0,0
active,7,0,0,0,0,0,0,0,0,0,0
seeking,0,0,0,0,0,2,0,0,0,0,0
pervasive,3,0,0,0,0,0,0,0,0,0,0
servant,0,0,0,0,0,7,0,0,0,0,0
disciple,0,0,0,0,0,2,0,0,0,0,0
dedicate,0,0,0,0,0,0,0,0,0,6,0
cull,0,0,0,0,0,0,0,0,0,1,0
yield,0,0,0,0,0,0,0,0,0,6,0
unexpected,2,0,0,0,0,0,0,0,0,0,0
private,12,0,0,0,0,0,0,0,0,0,0
recommend,0,0,0,0,0,0,0,0,0,3,0
successor,0,0,0,0,0,10,0,0,0,0,0
overshadow,0,0,0,0,0,0,0,0,0,2,0
sheer,3,0,0,0,0,0,0,0,0,0,0
bulk,0,0,0,0,0,1,0,0,0,0,0
necessarily,0,0,1,0,0,0,0,0,0,0,0
formidable,2,0,0,0,0,0,0,0,0,0,0
oeuvre,0,0,0,0,0,3,0,0,0,0,0
abbey,0,0,0,0,0,1,0,0,0,0,0
stimulate,0,0,0,0,0,0,0,0,0,2,0
prospect,0,0,0,0,0,4,0,0,0,0,0
admire,0,0,0,0,0,0,0,0,0,4,0
staunch,2,0,0,0,0,0,0,0,0,0,0
casibus,0,0,0,0,0,0,0,0,0,0,1
virorum,0,0,0,0,0,0,0,0,0,0,1
illustrium,0,0,0,0,0,0,0,0,0,0,1
black,1,0,0,0,0,0,0,0,0,0,0
imitation,0,0,0,0,0,5,0,0,0,0,0
successful,9,0,0,0,0,0,0,0,0,0,0
eloquence,0,0,0,0,0,1,0,0,0,0,0
