word,ADJ,ADP,ADV,AUX,DET,NOUN,NUM,SCONJ,VERB,X
investment,0,0,0,0,0,2,0,0,0,0
emancipation,0,0,0,0,0,1,0,0,0,0
servile,1,0,0,0,0,0,0,0,0,0
labour,0,0,0,0,0,1,0,0,0,0
peasantry,0,0,0,0,0,1,0,0,0,0
serfdom,0,0,0,0,0,1,0,0,0,0
gentry,0,0,0,0,0,1,0,0,0,0
huge,1,0,0,0,0,0,0,0,0,0
agrarian,1,0,0,0,0,0,0,0,0,0
outfitting,0,0,0,0,0,1,0,0,0,0
fleet,0,0,0,0,0,1,0,0,0,0
cloth,0,0,0,0,0,3,0,0,0,0
weapon,0,0,0,0,0,5,0,0,0,0
mining,0,0,0,0,0,1,0,0,0,0
metalworking,0,0,0,0,0,1,0,0,0,0
technology,0,0,0,0,0,2,0,0,0,0
exploit,0,0,0,0,0,0,0,0,1,0
rich,1,0,0,0,0,0,0,0,0,0
iron,0,0,0,0,0,2,0,0,0,0
copper,0,0,0,0,0,2,0,0,0,0
gold,0,0,0,0,0,1,0,0,0,0
deposit,0,0,0,0,0,1,0,0,0,0
afford,0,0,0,0,0,0,0,0,1,0
scale,0,0,0,0,0,1,0,0,0,0
index,0,0,0,0,0,1,0,0,0,0
spectacular,1,0,0,0,0,0,0,0,0,0
certain,3,0,0,0,0,0,0,0,0,0
entry,0,0,0,0,0,1,0,0,0,0
hub,0,0,0,0,0,1,0,0,0,0
network,0,0,0,0,0,1,0,0,0,0
portuguese,2,0,0,0,0,0,0,0,0,0
spice,0,0,0,0,0,1,0,0,0,0
alum,0,0,0,0,0,1,0,0,0,0
money,0,0,0,0,0,1,0,0,0,0
spaniard,0,0,0,0,0,2,0,0,0,0
gateway,0,0,0,0,0,1,0,0,0,0
tudor,0,0,0,0,0,1,0,0,0,0
making,0,0,0,0,0,1,0,0,0,0
favour,0,0,0,0,0,1,0,0,1,0
industry,0,0,0,0,0,1,0,0,0,0
route,0,0,0,0,0,1,0,0,0,0
resumption,0,0,0,0,0,1,0,0,0,0
diffusion,0,0,0,0,0,2,0,0,0,0
educational,1,0,0,0,0,0,0,0,0,0
offer,0,0,0,0,0,0,0,0,1,0
rhetorical,3,0,0,0,0,0,0,0,0,0
commoner,0,0,0,0,0,1,0,0,0,0
appeal,0,0,0,0,0,1,0,0,0,0
refinement,0,0,0,0,0,1,0,0,0,0
want,0,0,0,0,0,0,0,0,1,0
roster,0,0,0,0,0,1,0,0,0,0
make,0,0,0,0,0,0,0,0,2,0
cheap,1,0,0,0,0,0,0,0,0,0
plentiful,1,0,0,0,0,0,0,0,0,0
quicken,0,0,0,0,0,0,0,0,1,0
ought,0,0,0,1,0,0,0,0,0,0
biblical,3,0,0,0,0,0,0,0,0,0
interpretation,0,0,0,0,0,1,0,0,0,0
crucial,1,0,0,0,0,0,0,0,0,0
lexicographical,1,0,0,0,0,0,0,0,0,0
grammatical,1,0,0,0,0,0,0,0,0,0
handbook,0,0,0,0,0,1,0,0,0,0
normative,1,0,0,0,0,0,0,0,0,0
comparison,0,0,0,0,0,1,0,0,0,0
fundamentally,0,0,1,0,0,0,0,0,0,0
ground,0,0,0,0,0,0,0,0,1,0
ethical,1,0,0,0,0,0,0,0,0,0
orientation,0,0,0,0,0,1,0,0,0,0
inability,0,0,0,0,0,1,0,0,0,0
ecclesiastical,1,0,0,0,0,0,0,0,0,0
cope,0,0,0,0,0,0,0,0,1,0
increasingly,0,0,2,0,0,0,0,0,0,0
self,0,0,0,0,0,1,0,0,0,0
confident,1,0,0,0,0,0,0,0,0,0
laity,0,0,0,0,0,3,0,0,0,0
restore,0,0,0,0,0,0,0,0,1,0
gospel,0,0,0,0,0,1,0,0,0,0
ordinary,1,0,0,0,0,0,0,0,0,0
attack,0,0,0,0,0,0,0,0,1,0
dry,1,0,0,0,0,0,0,0,1,0
intellectualization,0,0,0,0,0,1,0,0,0,0
deplore,0,0,0,0,0,0,0,0,1,0
ritual,0,0,0,0,0,1,0,0,0,0
vicariously,0,0,1,0,0,0,0,0,0,0
priest,0,0,0,0,0,2,0,0,0,0
apparatus,0,0,0,0,0,1,0,0,0,0
relic,0,0,0,0,0,1,0,0,0,0
mongering,0,0,0,0,0,1,0,0,0,0
hagiology,0,0,0,0,0,1,0,0,0,0
indulgence,0,0,0,0,0,1,0,0,0,0
worship,0,0,0,0,0,1,0,0,0,0
ridicule,0,0,0,0,0,0,0,0,1,0
editor,0,0,0,0,0,1,0,0,0,0
simplicity,0,0,0,0,0,1,0,0,0,0
colleague,0,0,0,0,0,1,0,0,0,0
uninterested,1,0,0,0,0,0,0,0,0,0
dogmatic,1,0,0,0,0,0,0,0,0,0
toleration,0,0,0,0,0,1,0,0,0,0
tune,0,0,0,0,0,1,0,0,0,0
outbreak,0,0,0,0,0,1,0,0,0,0
polarize,0,0,0,0,0,0,0,0,1,0
society,0,0,0,0,0,1,0,0,0,0
groundwork,0,0,0,0,0,2,0,0,0,0
suspect,1,0,0,0,0,0,0,0,1,0
subversive,0,0,0,0,0,1,0,0,0,0
reformer,0,0,0,0,0,1,0,0,0,0
think,0,0,0,0,0,0,0,0,1,0
hypocrite,0,0,0,0,0,1,0,0,0,0
reformation,0,0,0,0,0,1,0,0,0,0
cowardice,0,0,0,0,0,1,0,0,0,0
artistic,1,0,0,0,0,0,0,0,0,0
devotional,1,0,0,0,0,0,0,0,0,0
ars,0,0,0,0,0,0,0,0,0,1
moriendi,0,0,0,0,0,0,0,0,0,1
saint,0,0,0,0,0,2,0,0,0,0
manual,0,0,0,0,0,1,0,0,0,0
methodical,2,0,0,0,0,0,0,0,0,0
prayer,0,0,0,0,0,2,0,0,0,0
consolation,0,0,0,0,0,1,0,0,0,0
burgher,1,0,0,0,0,0,0,0,0,0
alike,0,0,1,0,0,0,0,0,0,0
allegory,0,0,0,0,0,1,0,0,0,0
promising,1,0,0,0,0,0,0,0,0,0
start,0,0,0,0,0,1,0,0,0,0
suffer,0,0,0,0,0,0,0,0,1,0
attract,0,0,0,0,0,0,0,0,1,0
overload,0,0,0,0,0,0,0,0,1,0
artificially,0,0,1,0,0,0,0,0,0,0
grands,0,0,0,0,0,0,0,0,0,1
rhetoriqueurs,0,0,0,0,0,0,0,0,0,1
exception,0,0,0,0,0,2,0,0,0,0
showing,0,0,0,0,0,1,0,0,0,0
troubled,1,0,0,0,0,0,0,0,0,0
feeble,1,0,0,0,0,0,0,0,0,0
distinguish,0,0,0,0,0,0,0,0,2,0
eminently,0,0,1,0,0,0,0,0,0,0
readable,1,0,0,0,0,0,0,0,0,0
memoir,0,0,0,0,0,1,0,0,0,0
middle,1,0,0,0,0,3,0,0,0,0
vagabond,0,0,0,0,0,1,0,0,0,0
lone,1,0,0,0,0,0,0,0,0,0
masterpiece,0,0,0,0,0,1,0,0,0,0
rank,0,0,0,0,0,0,0,0,1,0
output,0,0,0,0,0,1,0,0,0,0
rebellion,0,0,0,0,0,1,0,0,0,0
chance,0,0,0,0,0,1,0,0,0,0
politically,0,0,1,0,0,0,0,0,0,0
exacerbate,0,0,0,0,0,0,0,0,1,0
intolerant,1,0,0,0,0,0,0,0,0,0
catholic,1,0,0,0,0,0,0,0,0,0
liturgy,0,0,0,0,0,1,0,0,0,0
hymn,0,0,0,0,0,1,0,0,0,0
analogous,1,0,0,0,0,0,0,0,0,0
emotion,0,0,0,0,0,1,0,0,0,0
controversy,0,0,0,0,0,1,0,0,0,0
chronicler,0,0,0,0,0,1,0,0,0,0
record,0,0,0,0,0,0,0,0,1,0
neoclassical,1,0,0,0,0,0,0,0,0,0
mystery,0,0,0,0,0,1,0,0,0,0
crossing,0,0,0,0,0,1,0,0,0,0
mock,0,0,0,0,0,0,0,0,1,0
giant,0,0,0,0,0,1,0,0,0,0
composite,1,0,0,0,0,0,0,0,0,0
catch,0,0,0,0,0,0,0,0,1,0
exact,1,0,0,0,0,0,0,0,0,0
mixture,0,0,0,0,0,1,0,0,0,0
realism,0,0,0,0,0,1,0,0,0,0
probe,0,0,0,0,0,0,0,0,1,0
give,0,0,0,0,0,0,0,0,2,0
manifest,0,0,0,0,0,0,0,0,1,0
devotion,0,0,0,0,0,1,0,0,0,0
wave,0,0,0,0,0,2,0,0,0,0
mystical,7,0,0,0,0,0,0,0,0,0
ardour,0,0,0,0,0,1,0,0,0,0
valley,0,0,0,0,0,1,0,0,0,0
envelop,0,0,0,0,0,0,0,0,1,0
rapture,0,0,0,0,0,1,0,0,0,0
direct,1,0,0,0,0,0,0,0,0,0
divine,1,0,0,0,0,0,0,0,0,0
nun,0,0,0,0,0,1,0,0,0,0
rhenish,1,0,0,0,0,0,0,0,0,0
radiate,0,0,0,0,0,0,0,0,1,0
convent,0,0,0,0,0,1,0,0,0,0
marketplace,0,0,0,0,0,1,0,0,0,0
hearth,0,0,0,0,0,1,0,0,0,0
gift,0,0,0,0,0,1,0,0,0,0
obscure,1,0,0,0,0,0,0,0,0,0
understandable,1,0,0,0,0,0,0,0,0,0
mystic,0,0,0,0,0,2,0,0,0,0
awaken,0,0,0,0,0,0,0,0,2,0
chiefly,0,0,1,0,0,0,0,0,0,0
stimulus,0,0,0,0,0,1,0,0,0,0
monk,0,0,0,0,0,1,0,0,0,0
direction,0,0,0,0,0,1,0,0,0,0
communion,0,0,0,0,0,1,0,0,0,0
follower,0,0,0,0,0,1,0,0,0,0
layman,0,0,0,0,0,1,0,0,0,0
laywoman,0,0,0,0,0,1,0,0,0,0
married,1,0,0,0,0,0,0,0,0,0
earn,0,0,0,0,0,0,0,0,1,0
living,0,0,0,0,0,1,0,0,0,0
unite,0,0,0,0,0,0,0,0,1,0
pool,0,0,0,0,0,0,0,0,1,0
earning,0,0,0,0,0,1,0,0,0,0
charity,0,0,0,0,0,1,0,0,0,0
schoolmaster,0,0,0,0,0,1,0,0,0,0
devotio,0,0,0,0,0,0,0,0,0,1
moderna,0,0,0,0,0,0,0,0,0,1
connected,1,0,0,0,0,0,0,0,0,0
extraordinary,1,0,0,0,0,0,0,0,0,0
outburst,0,0,0,0,0,1,0,0,0,0
mainly,0,0,1,0,0,0,0,0,0,0
exaltation,0,0,0,0,0,1,0,0,0,0
confront,0,0,0,0,0,0,0,0,1,0
task,0,0,0,0,0,2,0,0,0,0
belie,0,0,0,0,0,0,0,0,1,0
picture,0,0,0,0,0,1,0,0,0,0
withdrawn,1,0,0,0,0,0,0,0,0,0
cloud,0,0,0,0,0,1,0,0,0,0
tough,1,0,0,0,0,0,0,0,0,0
activist,1,0,0,0,0,0,0,0,0,0
means,0,0,0,0,0,2,0,0,0,0
fortify,0,0,0,0,0,0,0,0,1,0
prolific,1,0,0,0,0,0,0,0,0,0
ferment,0,0,0,0,0,1,0,0,0,0
arise,0,0,0,0,0,0,0,0,1,0
reeducation,0,0,0,0,0,1,0,0,0,0
abstract,1,0,0,0,0,0,0,0,0,0
reasoning,0,0,0,0,0,1,0,0,0,0
substitution,0,0,0,0,0,2,0,0,0,0
quantitative,1,0,0,0,0,0,0,0,0,0
qualitative,1,0,0,0,0,0,0,0,0,0
machine,0,0,0,0,0,2,0,0,0,0
organism,0,0,0,0,0,1,0,0,0,0
era,0,0,0,0,0,2,0,0,0,0
experimental,1,0,0,0,0,0,0,0,0,0
definite,2,0,0,0,0,0,0,0,0,0
answer,0,0,0,0,0,1,0,0,0,0
limited,1,0,0,0,0,0,0,0,0,0
couch,0,0,0,0,0,0,0,0,1,0
specific,1,0,0,0,0,0,0,0,0,0
accept,0,0,0,0,0,0,0,0,2,0
criterion,0,0,0,0,0,1,0,0,0,0
explanation,0,0,0,0,0,1,0,0,0,0
characterize,0,0,0,0,0,0,0,0,1,0
aristotelian,1,0,0,0,0,0,0,0,0,0
autonomous,1,0,0,0,0,0,0,0,0,0
distinct,3,0,0,0,0,0,0,0,0,0
leeching,0,0,0,0,0,1,0,0,0,0
application,0,0,0,0,0,2,0,0,0,0
leech,0,0,0,0,0,1,0,0,0,0
skin,0,0,0,0,0,1,0,0,0,0
blood,0,0,0,0,0,3,0,0,0,0
flow,0,0,0,0,0,1,0,0,0,0
deplete,0,0,0,0,0,0,0,0,1,0
localize,0,0,0,0,0,0,0,0,1,0
earth,0,0,0,0,0,2,0,0,0,0
fire,0,0,0,0,0,2,0,0,1,0
water,0,0,0,0,0,1,0,0,0,0
permutation,0,0,0,0,0,1,0,0,0,0
visible,1,0,0,0,0,0,0,0,0,0
object,0,0,0,0,0,4,0,0,0,0
cosmos,0,0,0,0,0,2,0,0,0,0
concentric,1,0,0,0,0,0,0,0,0,0
farth,1,0,0,0,0,0,0,0,0,0
star,0,0,0,0,0,2,0,0,0,0
daily,1,0,1,0,0,0,0,0,0,0
globe,0,0,0,0,0,1,0,0,0,0
heavy,1,0,0,0,0,0,0,0,0,0
static,1,0,0,0,0,0,0,0,0,0
perfectly,0,0,1,0,0,0,0,0,0,0
circular,1,0,0,0,0,0,0,0,0,0
irregular,1,0,0,0,0,0,0,0,0,0
naturally,0,0,1,0,0,0,0,0,0,0
downward,0,0,1,0,0,0,0,0,0,0
landmass,0,0,0,0,0,1,0,0,0,0
unknown,6,0,0,0,0,0,0,0,0,0
uninhabitable,1,0,0,0,0,0,0,0,0,0
zone,0,0,0,0,0,1,0,0,0,0
being,0,0,0,0,0,1,0,0,0,0
creation,0,0,0,0,0,2,0,0,0,0
humour,0,0,0,0,0,1,0,0,0,0
black,1,0,0,0,0,0,0,0,0,0
yellow,1,0,0,0,0,0,0,0,0,0
bile,0,0,0,0,0,1,0,0,0,0
phlegm,0,0,0,0,0,1,0,0,0,0
health,0,0,0,0,0,1,0,0,0,0
relative,2,0,0,0,0,1,0,0,0,0
proportion,0,0,0,0,0,1,0,0,0,0
alive,1,0,0,0,0,0,0,0,0,0
universal,2,0,0,0,0,0,0,0,0,0
heavenly,3,0,0,0,0,0,0,0,0,0
theologian,0,0,0,0,0,1,0,0,0,0
worry,0,0,0,0,0,0,0,0,1,0
amalgam,0,0,0,0,0,1,0,0,0,0
infer,0,0,0,0,0,0,0,0,1,0
educate,0,0,0,0,0,0,0,0,2,0
difficult,2,0,0,0,0,0,0,0,0,0
magic,0,0,0,0,0,1,0,0,0,0
evil,1,0,0,0,0,0,0,0,0,0
witchcraft,0,0,0,0,0,1,0,0,0,0
forecast,0,0,0,0,0,0,0,0,1,0
future,0,0,0,0,0,1,0,0,0,0
sacrament,0,0,0,0,0,1,0,0,0,0
intercession,0,0,0,0,0,1,0,0,0,0
distinction,0,0,0,0,0,1,0,0,0,0
acceptable,1,0,0,0,0,0,0,0,0,0
unacceptable,1,0,0,0,0,0,0,0,0,0
hide,0,0,0,0,0,0,0,0,1,0
occult,1,0,0,0,0,0,0,0,0,0
collaboration,0,0,0,0,0,1,0,0,0,0
terrible,1,0,0,0,0,0,0,0,0,0
consequence,0,0,0,0,0,1,0,0,0,0
pogrom,0,0,0,0,0,1,0,0,0,0
witch,0,0,0,0,0,1,0,0,0,0
hunt,0,0,0,0,0,1,0,0,0,0
satanic,1,0,0,0,0,0,0,0,0,0
inquisitorial,1,0,0,0,0,0,0,0,0,0
prejudice,0,0,0,0,0,1,0,0,0,0
victim,0,0,0,0,0,1,0,0,0,0
predominantly,0,0,1,0,0,0,0,0,0,0
marginal,1,0,0,0,0,0,0,0,0,0
slowly,0,0,1,0,0,0,0,0,0,0
dismantle,0,0,0,0,0,0,0,0,1,0
formally,0,0,2,0,0,0,0,0,0,0
heliocentric,4,0,0,0,0,0,0,0,0,0
mechanistic,1,0,0,0,0,0,0,0,0,0
mathematical,2,0,0,0,0,0,0,0,0,0
describe,0,0,0,0,0,0,0,0,2,0
sudden,1,0,0,0,0,0,0,0,0,0
overthrow,0,0,0,0,0,1,0,0,0,0
contribution,0,0,0,0,0,3,0,0,0,0
enormously,0,0,1,0,0,0,0,0,0,0
astronomy,0,0,0,0,0,4,0,0,0,0
botany,0,0,0,0,0,1,0,0,0,0
formulate,0,0,0,0,0,0,0,0,1,0
deductive,1,0,0,0,0,0,0,0,0,0
inductive,1,0,0,0,0,0,0,0,0,0
enrich,0,0,0,0,0,0,0,0,1,0
fore,0,0,0,0,0,1,0,0,0,0
millennium,0,0,0,0,0,1,0,0,0,0
speculate,0,0,0,0,0,0,0,0,1,0
separately,0,0,1,0,0,0,0,0,0,0
regulate,0,0,0,0,0,0,0,0,1,0
universe,0,0,0,0,0,2,0,0,0,0
later,2,0,2,0,0,0,0,0,0,0
propose,0,0,0,0,0,0,0,0,1,0
planet,0,0,0,0,0,3,0,0,0,0
sun,0,0,0,0,0,1,0,0,0,0
solar,1,0,0,0,0,0,0,0,0,0
proponent,0,0,0,0,0,1,0,0,0,0
viewpoint,0,0,0,0,0,1,0,0,0,0
discrepancy,0,0,0,0,0,1,0,0,0,0
resolve,0,0,0,0,0,0,0,0,1,0
assume,0,0,0,0,0,0,0,0,1,0
fix,0,0,0,0,0,0,0,0,1,0
geocentric,1,0,0,0,0,0,0,0,0,0
rotation,0,0,0,0,0,1,0,0,0,0
revolutionibus,0,0,0,0,0,0,0,0,0,2
orbium,0,0,0,0,0,0,0,0,0,2
coelestium,0,0,0,0,0,0,0,0,0,2
delay,0,0,0,0,0,0,0,0,1,0
controversial,1,0,0,0,0,0,0,0,0,0
contradict,0,0,0,0,0,0,0,0,1,0
stroke,0,0,0,0,0,1,0,0,0,0
realize,0,0,0,0,0,0,0,0,1,0
expire,0,0,0,0,0,0,0,0,1,0
truly,0,0,1,0,0,0,0,0,0,0
profound,1,0,0,0,0,0,0,0,0,0
thinker,0,0,0,0,0,2,0,0,0,0
copernican,1,0,0,0,0,0,0,0,0,0
linear,1,0,0,0,0,0,0,0,0,0
mathematician,0,0,0,0,0,1,0,0,0,0
maestri,0,0,0,0,0,1,0,0,0,0
albeit,0,0,0,0,0,0,0,1,0,0
unsuccessfully,0,0,1,0,0,0,0,0,0,0
solve,0,0,0,0,0,0,0,0,1,0
nontrivial,1,0,0,0,0,0,0,0,0,0
cubic,2,0,0,0,0,0,0,0,0,0
equation,0,0,0,0,0,4,0,0,0,0
rediscover,0,0,0,0,0,0,0,0,1,0
quartic,1,0,0,0,0,0,0,0,0,0
algebraic,1,0,0,0,0,0,0,0,0,0
symbolism,0,0,0,0,0,1,0,0,0,0
square,1,0,0,0,0,1,0,0,0,0
constant,0,0,0,0,0,1,0,0,0,0
symbol,0,0,0,0,0,1,0,0,0,0
today,0,0,0,0,0,1,0,0,0,0
sign,0,0,0,0,0,2,0,0,0,0
impetus,0,0,0,0,0,1,0,0,0,0
known,2,0,0,0,0,0,0,0,0,0
algebra,0,0,0,0,0,1,0,0,0,0
consistently,0,0,1,0,0,0,0,0,0,0
vowel,0,0,0,0,0,1,0,0,0,0
consonant,0,0,0,0,0,1,0,0,0,0
coefficient,0,0,0,0,0,1,0,0,0,0
suggestive,1,0,0,0,0,0,0,0,0,0
explicitly,0,0,1,0,0,0,0,0,0,0
implicit,1,0,0,0,0,0,0,0,0,0
connection,0,0,0,0,0,1,0,0,0,0
notebook,0,0,0,0,0,1,0,0,0,0
operation,0,0,0,0,0,1,0,0,0,0
mechanical,1,0,0,0,0,0,0,0,0,0
wing,0,0,0,0,0,1,0,0,0,0
translate,0,0,0,0,0,0,0,0,1,0
previously,0,0,2,0,0,0,0,0,0,0
quadrature,0,0,0,0,0,1,0,0,0,0
volume,0,0,0,0,0,1,0,0,0,0
cubature,0,0,0,0,0,1,0,0,0,0
strongly,0,0,1,0,0,0,0,0,0,0
analytic,1,0,0,0,0,0,0,0,0,0
geometry,0,0,0,0,0,1,0,0,0,0
infinitesimal,1,0,0,0,0,0,0,0,0,0
calculus,0,0,0,0,0,1,0,0,0,0
edition,0,0,0,0,0,1,0,0,0,0
catalyst,0,0,0,0,0,1,0,0,0,0
theoretical,1,0,0,0,0,0,0,0,0,0
insistent,1,0,0,0,0,0,0,0,0,0
calculation,0,0,0,0,0,1,0,0,0,0
gunpowder,0,0,0,0,0,5,0,0,0,0
vaguely,0,0,1,0,0,0,0,0,0,0
resemble,0,0,0,0,0,0,0,0,2,0
fashioned,1,0,0,0,0,0,0,0,0,0
soda,0,0,0,0,0,1,0,0,0,0
bottle,0,0,0,0,0,1,0,0,0,0
throated,1,0,0,0,0,0,0,0,0,0
mortar,0,0,0,0,0,1,0,0,0,0
pestle,0,0,0,0,0,1,0,0,0,0
foot,0,0,0,0,0,1,0,0,0,0
bore,0,0,0,0,0,2,0,0,0,0
diameter,0,0,0,0,0,1,0,0,0,0
inch,0,0,0,0,0,1,0,0,0,0
centimetre,0,0,0,0,0,1,0,0,0,0
projectile,0,0,0,0,0,3,0,0,0,0
arrow,0,0,0,0,0,1,0,0,0,0
wrap,0,0,0,0,0,0,0,0,1,0
shaft,0,0,0,0,0,1,0,0,0,0
leather,0,0,0,0,0,1,0,0,0,0
gas,0,0,0,0,0,1,0,0,0,0
firing,0,0,0,0,0,1,0,0,0,0
apparently,0,0,1,0,0,0,0,0,0,0
accomplish,0,0,0,0,0,0,0,0,2,0
red,1,0,0,0,0,0,0,0,0,0
hot,1,0,0,0,0,0,0,0,0,0
wire,0,0,0,0,0,1,0,0,0,0
touchhole,0,0,0,0,0,1,0,0,0,0
drill,0,0,0,0,0,0,0,0,1,0
thick,1,0,0,0,0,0,0,0,0,0
breech,0,0,0,0,0,1,0,0,0,0
gun,0,0,0,0,0,4,0,0,0,0
horizontally,0,0,1,0,0,0,0,0,0,0
trestle,0,0,0,0,0,1,0,0,0,0
table,0,0,0,0,0,1,0,0,0,0
adjust,0,0,0,0,0,0,0,0,1,0
elevation,0,0,0,0,0,1,0,0,0,0
recoil,0,0,0,0,0,1,0,0,0,0
tribute,0,0,0,0,0,1,0,0,0,0
modest,1,0,0,0,0,0,0,0,0,0
marginally,0,0,1,0,0,0,0,0,0,0
crossbow,0,0,0,0,0,1,0,0,0,0
breakthrough,0,0,0,0,0,1,0,0,0,0
cannon,0,0,0,0,0,4,0,0,0,0
basic,2,0,0,0,0,0,0,0,0,0
perception,0,0,0,0,0,3,0,0,0,0
propellant,0,0,0,0,0,1,0,0,0,0
effectively,0,0,1,0,0,0,0,0,0,0
confine,0,0,0,0,0,0,0,0,1,0
tubular,2,0,0,0,0,0,0,0,0,0
barrel,0,0,0,0,0,3,0,0,0,0
awareness,0,0,0,0,0,1,0,0,0,0
explosive,1,0,0,0,0,0,0,0,0,0
instantaneously,0,0,1,0,0,0,0,0,0,0
construction,0,0,0,0,0,1,0,0,0,0
cooperage,0,0,0,0,0,1,0,0,0,0
construct,0,0,0,0,0,0,0,0,1,0
spherical,1,0,0,0,0,0,0,0,0,0
ball,0,0,0,0,0,1,0,0,0,0
optimal,1,0,0,0,0,0,0,0,0,0
piece,0,0,0,0,0,1,0,0,0,0
differ,0,0,0,0,0,0,0,0,1,0
fasten,0,0,0,0,0,0,0,0,1,0
wooden,2,0,0,0,0,0,0,0,0,0
stock,0,0,0,0,0,1,0,0,0,0
brace,0,0,0,0,0,0,0,0,1,0
beneath,0,1,0,0,0,0,0,0,0,0
gunner,0,0,0,0,0,2,0,0,0,0
category,0,0,0,0,0,1,0,0,0,0
slow,3,0,0,0,0,0,0,0,0,0
cord,0,0,0,0,0,1,0,0,0,0
twine,0,0,0,0,0,1,0,0,0,0
soak,0,0,0,0,0,0,0,0,1,0
potassium,0,0,0,0,0,1,0,0,0,0
nitrate,0,0,0,0,0,1,0,0,0,0
smolder,0,0,0,0,0,0,0,0,1,0
controlled,1,0,0,0,0,0,0,0,0,0
immediate,1,0,0,0,0,0,0,0,0,0
acceptance,0,0,0,0,0,1,0,0,0,0
artillerist,0,0,0,0,0,1,0,0,0,0
kit,0,0,0,0,0,1,0,0,0,0
manufacture,0,0,0,0,0,1,0,0,0,0
metallurgy,0,0,0,0,0,1,0,0,0,0
preoccupation,0,0,0,0,0,1,0,0,0,0
alchemy,0,0,0,0,0,1,0,0,0,0
parent,0,0,0,0,0,1,0,0,0,0
chemistry,0,0,0,0,0,1,0,0,0,0
certainly,0,0,1,0,0,0,0,0,0,0
shortage,0,0,0,0,0,1,0,0,0,0
precious,1,0,0,0,0,0,0,0,0,0
metal,0,0,0,0,0,3,0,0,0,0
expenditure,0,0,0,0,0,1,0,0,0,0
technological,1,0,0,0,0,0,0,0,0,0
underlie,0,0,0,0,0,0,0,0,1,0
strictly,0,0,1,0,0,0,0,0,0,0
inventor,0,0,0,0,0,1,0,0,0,0
step,0,0,0,0,0,2,0,0,0,0
papermaking,0,0,0,0,0,1,0,0,0,0
flemish,1,0,0,0,0,0,0,0,0,0
printer,0,0,0,0,0,1,0,0,0,0
ink,0,0,0,0,0,1,0,0,0,0
cast,0,0,0,0,0,0,0,0,1,0
lock,0,0,0,0,0,0,0,0,1,0
wind,0,0,0,0,0,1,0,0,0,0
million,0,0,0,0,0,0,1,0,0,0
monkish,1,0,0,0,0,0,0,0,0,0
quarrel,0,0,0,0,0,1,0,0,0,0
cooperative,1,0,0,0,0,0,0,0,0,0
amount,0,0,0,0,0,0,0,0,1,0
communication,0,0,0,0,0,2,0,0,0,0
prehistoric,1,0,0,0,0,0,0,0,0,0
immeasurably,0,0,1,0,0,0,0,0,0,0
enlightenment,0,0,0,0,0,2,0,0,0,0
pleasure,0,0,0,0,0,1,0,0,0,0
undreame,0,0,0,0,0,0,0,0,1,0
manipulation,0,0,0,0,0,1,0,0,0,0
accomplishment,0,0,0,0,0,1,0,0,0,0
endeavor,0,0,0,0,0,1,0,0,0,0
rarely,0,0,1,0,0,0,0,0,0,0
casual,1,0,0,0,0,0,0,0,0,0
exquisite,1,0,0,0,0,0,0,0,0,0
paint,0,0,0,0,0,0,0,0,1,0
dining,0,0,0,0,0,1,0,0,0,0
hall,0,0,0,0,0,1,0,0,0,0
assure,0,0,0,0,0,0,0,0,1,0
enduring,1,0,0,0,0,0,0,0,0,0
architect,0,0,0,0,0,1,0,0,0,0
mechanic,0,0,0,0,0,1,0,0,0,0
engineering,0,0,0,0,0,1,0,0,0,0
disposition,0,0,0,0,0,1,0,0,0,0
endowment,0,0,0,0,0,1,0,0,0,0
eye,0,0,0,0,0,1,0,0,0,0
main,1,0,0,0,0,0,0,0,0,0
avenue,0,0,0,0,0,1,0,0,0,0
sight,0,0,0,0,0,1,0,0,0,0
convey,0,0,0,0,0,0,0,0,1,0
correctly,0,0,1,0,0,0,0,0,0,0
perceive,0,0,0,0,0,0,0,0,1,0
saper,0,0,0,0,0,0,0,0,0,1
vedere,0,0,0,0,0,0,0,0,0,1
flying,1,0,0,0,0,0,0,0,0,0
devise,0,0,0,0,0,0,0,0,1,0
prototype,0,0,0,0,0,1,0,0,0,0
airplane,0,0,0,0,0,1,0,0,0,0
helicopter,0,0,0,0,0,1,0,0,0,0
extensive,1,0,0,0,0,0,0,0,0,0
anatomical,1,0,0,0,0,0,0,0,0,0
drawing,0,0,0,0,0,2,0,0,0,0
remarkable,1,0,0,0,0,0,0,0,0,0
elevate,0,0,0,0,0,0,0,0,1,0
exposition,0,0,0,0,0,1,0,0,0,0
conclusion,0,0,0,0,0,1,0,0,0,0
exploration,0,0,0,0,0,1,0,0,0,0
continent,0,0,0,0,0,1,0,0,0,0
ptolemaic,1,0,0,0,0,0,0,0,0,0
commerce,0,0,0,0,0,1,0,0,0,0
potentially,0,0,1,0,0,0,0,0,0,0
paper,0,0,0,0,0,1,0,0,0,0
mariner,0,0,0,0,0,1,0,0,0,0
compass,0,0,0,0,0,1,0,0,0,0
stagnation,0,0,0,0,0,1,0,0,0,0
strive,0,0,0,0,0,0,0,0,1,0
recover,0,0,0,0,0,0,0,0,1,0
outlook,0,0,0,0,0,1,0,0,0,0
break,0,0,0,0,0,0,0,0,1,0
mental,1,0,0,0,0,0,0,0,0,0
stricture,0,0,0,0,0,1,0,0,0,0
