word,ADJ,ADP,ADV,NOUN,NUM,SCONJ,VERB
publishing,0,0,0,2,0,0,0
revolution,0,0,0,1,0,0,0
suddenly,0,0,1,0,0,0,0
professional,1,0,0,0,0,0,0
looking,1,0,0,0,0,0,0
brochure,0,0,0,1,0,0,0
report,0,0,0,1,0,0,0
easily,0,0,3,0,0,0,0
art,0,0,0,5,0,0,0
greatly,0,0,1,0,0,0,0
go,0,0,0,0,0,0,1
forward,0,0,1,0,0,0,0
debut,0,0,0,0,0,0,1
boast,0,0,0,0,0,0,1
audio,0,0,0,3,0,0,0
video,1,0,0,13,0,0,0
capability,0,0,0,3,0,0,0
competitor,0,0,0,2,0,0,0
loyal,1,0,0,0,0,0,0
following,0,0,0,1,0,0,0
musician,0,0,0,2,0,0,0
artist,0,0,0,2,0,0,0
announce,0,0,0,0,0,0,2
respond,0,0,0,0,0,0,1
continue,0,0,0,0,0,0,2
unveil,0,0,0,0,0,0,2
architecture,0,0,0,1,0,0,0
apart,0,0,1,0,0,0,0
component,0,0,0,1,0,0,0
optimal,1,0,0,0,0,0,0
relate,0,0,0,0,0,0,1
doubling,0,0,0,1,0,0,0
performance,0,0,0,1,0,0,0
online,3,0,1,0,0,0,0
prototype,0,0,0,2,0,0,0
supercomputer,0,0,0,3,0,0,0
advanced,1,0,0,0,0,0,0
study,0,0,0,1,0,0,2
transportation,0,0,0,1,0,0,0
simulate,0,0,0,0,0,0,2
molecular,1,0,0,0,0,0,0
real,4,0,0,0,0,0,0
satellite,0,0,0,1,0,0,0
image,0,0,0,1,0,0,0
analyze,0,0,0,0,0,0,2
impact,0,0,0,2,0,0,1
climate,0,0,0,2,0,0,0
staggering,1,0,0,0,0,0,0
billion,0,0,0,0,2,0,0
processor,0,0,0,1,0,0,0
execute,0,0,0,0,0,0,1
music,0,0,0,3,0,0,0
package,0,0,0,1,0,0,0
display,0,0,0,3,0,0,3
game,0,0,0,17,0,0,0
entertainment,0,0,0,2,0,0,0
brief,1,0,0,0,0,0,0
description,0,0,0,1,0,0,0
choice,0,0,0,1,0,0,0
simple,4,0,0,0,0,0,0
gaming,0,0,0,2,0,0,0
console,0,0,0,4,0,0,0
arcade,0,0,0,3,0,0,0
fame,0,0,0,1,0,0,0
grow,0,0,0,0,0,0,2
pixilate,0,0,0,0,0,0,1
cartoon,0,0,0,1,0,0,0
escapism,0,0,0,1,0,0,0
grim,1,0,0,0,0,0,0
reminder,0,0,0,1,0,0,0
danger,0,0,0,1,0,0,0
nuclear,3,0,0,0,0,0,0
total,1,0,0,0,0,0,0
destruction,0,0,0,1,0,0,0
loose,1,0,0,0,0,0,0
copy,0,0,0,1,0,0,0
cause,0,0,0,0,0,0,1
wave,0,0,0,1,0,0,0
bring,0,0,0,0,0,0,1
offering,0,0,0,1,0,0,0
rise,0,0,0,1,0,0,0
vast,1,0,0,0,0,0,0
grant,0,0,0,0,0,0,2
wifi,0,0,0,1,0,0,0
fiber,0,0,0,1,0,0,0
optic,0,0,0,1,0,0,0
smartphone,0,0,0,5,0,0,0
tablet,0,0,0,1,0,0,0
laptop,0,0,0,2,0,0,0
rapidly,0,0,1,0,0,0,0
amid,0,1,0,0,0,0,0
fear,0,0,0,1,0,0,0
attack,0,0,0,3,0,0,0
expensive,1,0,0,0,0,0,0
track,0,0,0,0,0,0,3
incoming,1,0,0,0,0,0,0
aircraft,0,0,0,1,0,0,0
craft,0,0,0,0,0,0,1
plan,0,0,0,2,0,0,0
survive,0,0,0,0,0,0,1
institution,0,0,0,1,0,0,0
funding,0,0,0,1,0,0,0
file,0,0,0,3,0,0,0
protocol,0,0,0,2,0,0,0
email,0,0,0,2,0,0,0
discussion,0,0,0,1,0,0,0
list,0,0,0,2,0,0,0
dedicate,0,0,0,0,0,0,1
fiction,0,0,0,3,0,0,0
fan,0,0,0,1,0,0,0
mainframe,0,0,0,1,0,0,0
chief,1,0,0,0,0,0,0
shut,0,0,0,0,0,0,1
usher,0,0,0,0,0,0,1
explosive,1,0,0,0,0,0,0
growth,0,0,0,1,0,0,0
creation,0,0,0,1,0,0,0
shape,0,0,0,1,0,0,0
computerize,0,0,0,0,0,0,1
automatic,1,0,0,0,0,0,0
cat,0,0,0,1,0,0,0
feeder,0,0,0,1,0,0,0
garage,0,0,0,1,0,0,0
door,0,0,0,1,0,0,0
fashion,0,0,0,2,0,0,0
location,0,0,0,1,0,0,0
map,0,0,0,1,0,0,0
enhance,0,0,0,0,0,0,2
diagnose,0,0,0,0,0,0,1
car,0,0,0,3,0,0,0
accident,0,0,0,1,0,0,0
avoidance,0,0,0,1,0,0,0
warning,0,0,0,1,0,0,0
toy,0,0,0,1,0,0,0
appliance,0,0,0,1,0,0,0
interactive,1,0,0,0,0,0,0
camera,0,0,0,4,0,0,0
hour,0,0,0,2,0,0,0
recording,0,0,0,1,0,0,0
handful,0,0,0,1,0,0,0
old,1,0,0,0,0,0,0
videotape,0,0,0,1,0,0,0
knitting,0,0,0,3,0,0,0
hobby,0,0,0,1,0,0,0
needle,0,0,0,1,0,0,0
computerized,1,0,0,0,0,0,0
hobbyist,0,0,0,1,0,0,0
hope,0,0,0,0,0,0,1
website,0,0,0,1,0,0,0
storefront,0,0,0,1,0,0,0
knitter,0,0,0,1,0,0,0
seek,0,0,0,0,0,0,1
peer,0,0,0,1,0,0,0
advice,0,0,0,1,0,0,0
visit,0,0,0,0,0,0,1
forum,0,0,0,1,0,0,0
social,5,0,0,0,0,0,0
media,0,0,0,3,0,0,0
circle,0,0,0,1,0,0,0
safety,0,0,0,1,0,0,0
edged,1,0,0,0,0,0,0
sword,0,0,0,1,0,0,0
kind,0,0,0,4,0,0,0
monitor,0,0,0,0,0,0,1
hide,0,0,0,0,0,0,2
application,0,0,0,2,0,0,0
cookie,0,0,0,1,0,0,0
gather,0,0,0,0,0,0,1
marketing,0,0,0,2,0,0,0
tailor,0,0,0,0,0,0,1
suggestion,0,0,0,1,0,0,0
grocery,0,0,0,1,0,0,0
selection,0,0,0,1,0,0,0
surveillance,0,0,0,1,0,0,0
habit,0,0,0,1,0,0,0
movement,0,0,0,2,0,0,0
usage,0,0,0,1,0,0,0
embarrassing,1,0,0,0,0,0,0
moment,0,0,0,1,0,0,0
humanity,0,0,0,1,0,0,0
poorly,0,0,1,0,0,0,0
understand,0,0,0,0,0,0,1
pocket,0,0,0,1,0,0,0
mobile,3,0,0,0,0,0,0
instant,1,0,0,0,0,0,0
sync,0,0,0,0,0,0,1
coordinate,0,0,0,0,0,0,2
update,0,0,0,0,0,0,1
assistant,0,0,0,1,0,0,0
stylus,0,0,0,1,0,0,0
screen,0,0,0,3,0,0,0
touchscreen,0,0,0,2,0,0,0
know,0,0,0,0,0,0,2
radio,0,0,0,1,0,0,0
tuner,0,0,0,1,0,0,0
handwriting,0,0,0,1,0,0,0
recognition,0,0,0,2,0,0,0
web,0,0,0,1,0,0,0
manufacture,0,0,0,0,0,0,1
phone,0,0,0,3,0,0,0
maximum,1,0,0,0,0,0,0
resolution,0,0,0,1,0,0,0
megapixel,0,0,0,1,0,0,0
share,0,0,0,0,0,0,4
wirelessly,0,0,1,0,0,0,0
herald,0,0,0,0,0,0,1
consolidation,0,0,0,1,0,0,0
manufacturer,0,0,0,1,0,0,0
quickly,0,0,1,0,0,0,0
integration,0,0,0,1,0,0,0
operational,1,0,0,0,0,0,0
commission,0,0,0,0,0,0,1
global,1,0,0,0,0,0,0
protect,0,0,0,0,0,0,1
frequent,1,0,0,0,0,0,0
earthquake,0,0,0,1,0,0,0
building,0,0,0,1,0,0,0
rubber,0,0,0,1,0,0,0
cushion,0,0,0,0,0,0,1
isolate,0,0,0,0,0,0,1
seismic,1,0,0,0,0,0,0
activity,0,0,0,1,0,0,0
landmark,0,0,0,1,0,0,0
reader,0,0,0,2,0,0,0
massively,0,0,1,0,0,0,0
apparently,0,0,1,0,0,0,0
anticipate,0,0,0,0,0,0,1
success,0,0,0,1,0,0,0
huge,2,0,0,0,0,0,0
delay,0,0,0,1,0,0,0
sale,0,0,0,1,0,0,0
struggle,0,0,0,0,0,0,1
restock,0,0,0,0,0,0,1
founder,0,0,0,1,0,0,0
combine,0,0,0,0,0,0,1
player,0,0,0,1,0,0,0
invite,0,0,0,0,0,0,1
app,0,0,0,3,0,0,0
button,0,0,0,1,0,0,0
convince,0,0,0,0,0,0,2
dominance,0,0,0,1,0,0,0
buzzword,0,0,0,1,0,0,0
technical,1,0,0,0,0,0,0
explore,0,0,0,0,0,0,2
associate,0,0,0,0,0,0,1
intelligent,1,0,0,0,0,0,0
being,0,0,0,3,0,0,0
view,0,0,0,3,0,0,0
playing,0,0,0,1,0,0,0
chess,0,0,0,1,0,0,0
comprehension,0,0,0,1,0,0,0
fault,0,0,0,1,0,0,0
diagnosis,0,0,0,1,0,0,0
match,0,0,0,0,0,0,1
flexibility,0,0,0,1,0,0,0
domain,0,0,0,1,0,0,0
everyday,1,0,0,0,0,0,0
boundary,0,0,0,1,0,0,0
helper,0,0,0,1,0,0,0
pilot,0,0,0,0,0,0,1
drone,0,0,0,1,0,0,0
driverless,1,0,0,0,0,0,0
dashboard,0,0,0,1,0,0,0
substantial,1,0,0,0,0,0,0
pioneer,0,0,0,1,0,0,1
codebreaking,0,0,0,1,0,0,0
declare,0,0,0,0,0,0,1
duplicate,0,0,0,0,0,0,1
pass,0,0,0,0,0,0,2
specialized,1,0,0,0,0,0,0
ask,0,0,0,0,0,0,1
identical,1,0,0,0,0,0,0
questioner,0,0,0,1,0,0,0
unable,1,0,0,0,0,0,0
distinguish,0,0,0,0,0,0,1
answer,0,0,0,1,0,0,0
arguably,0,0,1,0,0,0,0
feat,0,0,0,1,0,0,0
judge,0,0,0,1,0,0,0
aspect,0,0,0,1,0,0,0
methodology,0,0,0,1,0,0,0
short,1,0,0,0,0,0,0
length,0,0,0,1,0,0,0
final,1,0,0,0,0,0,0
goal,0,0,0,2,0,0,0
try,0,0,0,0,0,0,1
pattern,0,0,0,0,0,0,1
nerve,0,0,0,2,0,0,0
cell,0,0,0,1,0,0,0
neuron,0,0,0,1,0,0,0
basic,1,0,0,0,0,0,0
neural,2,0,0,0,0,0,0
strong,2,0,0,0,0,0,0
approach,0,0,0,1,0,0,1
array,0,0,0,1,0,0,0
recognize,0,0,0,0,0,0,3
face,0,0,0,2,0,0,0
object,0,0,0,1,0,0,0
facial,2,0,0,0,0,0,0
spread,0,0,0,0,0,0,3
expression,0,0,0,2,0,0,0
optimism,0,0,0,1,0,0,0
give,0,0,0,0,0,0,1
appreciation,0,0,0,1,0,0,0
extreme,1,0,0,0,0,0,0
difficulty,0,0,0,1,0,0,0
assert,0,0,0,0,0,0,1
environment,0,0,0,2,0,0,0
insect,0,0,0,1,0,0,0
nouvelle,1,0,0,0,0,0,0
australian,1,0,0,0,0,0,0
roam,0,0,0,0,0,0,1
soda,0,0,0,1,0,0,0
can,0,0,0,1,0,0,0
discard,0,0,0,0,0,0,1
minefield,0,0,0,1,0,0,0
humanoid,0,0,0,1,0,0,0
incrementally,0,0,1,0,0,0,0
surrounding,0,0,0,1,0,0,0
show,0,0,0,1,0,0,1
television,0,0,0,1,0,0,0
tell,0,0,0,0,0,0,1
joke,0,0,0,1,0,0,0
defeat,0,0,0,0,0,0,1
rock,0,0,0,1,0,0,0
scissor,0,0,0,1,0,0,0
appear,0,0,0,0,0,0,1
publicity,0,0,0,1,0,0,0
claim,0,0,0,0,0,0,1
honorary,1,0,0,0,0,0,0
citizenship,0,0,0,1,0,0,0
glamorous,1,0,0,0,0,0,0
twentieth,1,0,0,0,0,0,0
actress,0,0,0,1,0,0,0
acknowledge,0,0,0,0,0,0,1
observer,0,0,0,1,0,0,0
dismiss,0,0,0,0,0,0,1
cleverly,0,0,1,0,0,0,0
puppet,0,0,0,1,0,0,0
someday,0,0,2,0,0,0,0
possess,0,0,0,0,0,0,1
debate,0,0,0,1,0,0,0
status,0,0,0,1,0,0,0
citizen,0,0,0,1,0,0,0
indicate,0,0,0,0,0,0,1
society,0,0,0,2,0,0,0
treat,0,0,0,0,0,0,1
separate,1,0,0,0,0,0,0
gender,0,0,0,1,0,0,0
religion,0,0,0,1,0,0,0
blur,0,0,0,0,0,0,1
reality,0,0,0,6,0,0,0
malware,0,0,0,1,0,0,0
genetic,1,0,0,0,0,0,0
transport,0,0,0,0,0,0,1
malicious,2,0,0,0,0,0,0
gene,0,0,0,1,0,0,0
sequencer,0,0,0,1,0,0,0
dna,0,0,0,1,0,0,0
luckily,0,0,1,0,0,0,0
breach,0,0,0,1,0,0,0
trend,0,0,0,1,0,0,0
increase,0,0,0,0,0,0,1
sharing,0,0,0,1,0,0,0
refer,0,0,0,0,0,0,1
cloud,0,0,0,3,0,0,0
rent,0,0,0,0,0,0,1
power,0,0,0,1,0,0,0
server,0,0,0,1,0,0,0
intention,0,0,0,1,0,0,0
analysis,0,0,0,1,0,0,0
telescope,0,0,0,1,0,0,0
probe,0,0,0,1,0,0,0
emergence,0,0,0,1,0,0,0
virtual,2,0,0,0,0,0,0
frontier,0,0,0,1,0,0,0
consume,0,0,0,0,0,0,1
superimpose,0,0,0,0,0,0,1
directly,0,0,2,0,0,0,0
vision,0,0,0,1,0,0,0
supplant,0,0,0,0,0,0,1
override,0,0,0,0,0,0,1
altogether,0,0,1,0,0,0,0
put,0,0,0,0,0,0,1
overlay,0,0,0,1,0,0,0
element,0,0,0,1,0,0,0
wearable,0,0,0,1,0,0,0
medicine,0,0,0,3,0,0,0
prosthetic,3,0,0,3,0,0,0
fasten,0,0,0,0,0,0,1
leg,0,0,0,2,0,0,0
strap,0,0,0,1,0,0,0
medical,1,0,0,0,0,0,0
equipment,0,0,0,1,0,0,0
mind,0,0,0,1,0,0,0
feel,0,0,0,0,0,0,1
touch,0,0,0,0,0,0,1
motorize,0,0,0,0,0,0,1
attach,0,0,0,0,0,0,1
cyborg,0,0,0,1,0,0,0
insert,0,0,0,0,0,0,1
upload,0,0,0,0,0,0,2
live,0,0,0,0,0,0,1
imagine,0,0,0,0,0,0,1
quest,0,0,0,1,0,0,0
health,0,0,0,1,0,0,0
immortality,0,0,0,1,0,0,0
implant,0,0,0,0,0,0,1
maintenance,0,0,0,1,0,0,0
meaning,0,0,0,1,0,0,0
owe,0,0,0,0,0,0,1
overall,0,0,1,0,0,0,0
influence,0,0,0,0,0,0,1
creative,1,0,0,0,0,0,0
traditional,1,0,0,0,0,0,0
evolve,0,0,0,0,0,0,2
flock,0,0,0,0,0,0,1
manipulate,0,0,0,0,0,0,2
clarity,0,0,0,1,0,0,0
synthesizer,0,0,0,1,0,0,0
composition,0,0,0,1,0,0,0
sculptor,0,0,0,1,0,0,0
edge,0,0,0,1,0,0,0
mixing,0,0,0,1,0,0,0
multimedia,0,0,0,1,0,0,0
combination,0,0,0,1,0,0,0
sound,0,0,0,1,0,0,0
photograph,0,0,0,1,0,0,0
avenue,0,0,0,1,0,0,0
