word,ADJ,ADP,ADV,CCONJ,NOUN,NUM,SCONJ,VERB,X
onslaught,0,0,0,0,1,0,0,0,0
archbishop,0,0,0,0,2,0,0,0,0
refuse,0,0,0,0,0,0,0,1,0
faith,0,0,0,0,3,0,0,0,0
believe,0,0,0,0,0,0,0,5,0
miniaturist,1,0,0,0,3,0,0,0,0
painstaking,2,0,0,0,0,0,0,0,0
delicacy,0,0,0,0,1,0,0,0,0
vibrant,2,0,0,0,0,0,0,0,0
luminosity,0,0,0,0,2,0,0,0,0
spiritualize,0,0,0,0,0,0,0,1,0
triptych,0,0,0,0,16,0,0,0,0
pinnacle,0,0,0,0,1,0,0,0,0
unified,1,0,0,0,0,0,0,0,0
varicoloured,1,0,0,0,0,0,0,0,0
imaginative,2,0,0,0,0,0,0,0,0
evocation,0,0,0,0,1,0,0,0,0
sharply,0,0,1,0,0,0,0,0,0
interconnect,0,0,0,0,0,0,0,1,0
trace,0,0,0,0,3,0,0,2,0
arrangement,0,0,0,0,3,0,0,0,0
attest,0,0,0,0,0,0,0,4,0
strand,0,0,0,0,1,0,0,0,0
pious,1,0,0,0,0,0,0,0,0
continuous,1,0,0,0,0,0,0,0,0
saintly,0,0,1,0,0,0,0,0,0
excellent,1,0,0,0,0,0,0,0,0
angelic,2,0,0,0,0,0,0,0,0
moral,1,0,0,0,0,0,0,0,0
virtue,0,0,0,0,2,0,0,0,0
precede,0,0,0,0,0,0,0,4,0
beato,0,0,0,0,0,0,0,0,1
bless,0,0,0,0,0,0,0,1,0
certainty,0,0,0,0,3,0,0,0,0
huge,7,0,0,0,0,0,0,0,0
linen,0,0,0,0,2,0,0,0,0
enclose,0,0,0,0,0,0,0,2,0
shrine,0,0,0,0,4,0,0,0,0
face,0,0,0,0,9,0,0,3,0
monumentally,0,0,1,0,0,0,0,0,0
minor,4,0,0,0,0,0,0,0,0
charm,0,0,0,0,5,0,0,1,0
majesty,0,0,0,0,1,0,0,0,0
innovative,2,0,0,0,0,0,0,0,0
predella,0,0,0,0,0,0,0,0,4
strip,0,0,0,0,2,0,0,0,0
lucid,3,0,0,0,0,0,0,0,0
compact,3,0,0,0,0,0,0,1,0
effective,2,0,0,0,0,0,0,0,0
naming,0,0,0,0,1,0,0,0,0
sacristy,0,0,0,0,1,0,0,0,0
companion,0,0,0,0,5,0,0,0,0
mention,0,0,0,0,3,0,0,10,0
mourn,0,0,0,0,0,0,0,1,0
silent,1,0,0,0,0,0,0,0,0
grief,0,0,0,0,3,0,0,0,0
left,3,0,0,0,6,0,0,0,0
mute,1,0,0,0,0,0,0,2,0
contemplation,0,0,0,0,2,0,0,0,0
exile,0,0,0,0,2,0,0,1,0
possibly,0,0,8,0,0,0,0,0,0
deposition,0,0,0,0,2,0,0,0,0
inspired,1,0,0,0,0,0,0,0,0
significantly,0,0,1,0,0,0,0,0,0
superior,2,0,0,0,0,0,0,0,0
drive,0,0,0,0,0,0,0,4,0
sway,0,0,0,0,1,0,0,1,0
radiant,2,0,0,0,0,0,0,0,0
messenger,0,0,0,0,1,0,0,0,0
pure,2,0,0,0,0,0,0,0,0
maiden,0,0,0,0,1,0,0,0,0
portico,0,0,0,0,2,0,0,0,0
skillfully,0,0,3,0,0,0,0,0,0
naturalistically,0,0,1,0,0,0,0,0,0
visitation,0,0,0,0,1,0,0,0,0
panorama,0,0,0,0,1,0,0,0,0
occasionally,0,0,2,0,0,0,0,0,0
resort,0,0,0,0,0,0,0,1,0
deference,0,0,0,0,1,0,0,0,0
sure,2,0,0,0,0,0,0,0,0
enter,0,0,0,0,0,0,0,10,0
sylvestrine,1,0,0,0,0,0,0,0,0
rebuilding,0,0,0,0,1,0,0,0,0
spacious,2,0,0,0,0,0,0,0,0
generously,0,0,1,0,0,0,0,0,0
subsidize,0,0,0,0,0,0,0,1,0
consecrate,0,0,0,0,0,0,0,2,0
dense,1,0,0,0,0,0,0,0,0
grove,0,0,0,0,1,0,0,0,0
cypress,0,0,0,0,1,0,0,0,0
palm,0,0,0,0,1,0,0,0,0
pine,0,0,0,0,1,0,0,0,0
toneless,1,0,0,0,0,0,0,0,0
sky,0,0,0,0,7,0,0,0,0
cleansed,1,0,0,0,0,0,0,0,0
passion,0,0,0,0,4,0,0,0,0
serenity,0,0,0,0,6,0,0,0,0
hold,0,0,0,0,1,0,0,8,0
scatter,0,0,0,0,0,0,0,3,0
museum,0,0,0,0,3,0,0,0,0
chapter,0,0,0,0,2,0,0,0,0
hall,0,0,0,0,12,0,0,0,0
crucifixion,0,0,0,0,3,0,0,0,0
akin,2,0,0,0,0,0,0,0,0
morality,0,0,0,0,1,0,0,0,0
urge,0,0,0,0,0,0,0,1,0
detachment,0,0,0,0,1,0,0,0,0
worldly,2,0,0,0,0,0,0,0,0
vanity,0,0,0,0,1,0,0,0,0
salvation,0,0,0,0,2,0,0,0,0
ritual,2,0,0,0,0,0,0,0,0
rhythmically,0,0,1,0,0,0,0,0,0
arrange,0,0,0,0,0,0,0,2,0
chorus,0,0,0,0,2,0,0,0,0
martyr,0,0,0,0,2,0,0,0,0
hermit,0,0,0,0,2,0,0,0,0
defender,0,0,0,0,1,0,0,0,0
genealogical,1,0,0,0,0,0,0,0,0
striking,9,0,0,0,0,0,0,0,0
comprehensiveness,0,0,0,0,1,0,0,0,0
barely,0,0,1,0,0,0,0,0,0
exaltation,0,0,0,0,1,0,0,0,0
corridor,0,0,0,0,1,0,0,0,0
broaden,0,0,0,0,0,0,0,1,0
proclaim,0,0,0,0,0,0,0,1,0
disciple,0,0,0,0,1,0,0,0,0
collaborator,0,0,0,0,3,0,0,0,0
identifiable,1,0,0,0,0,0,0,0,0
eastern,1,0,0,0,0,0,0,0,0
coronation,0,0,0,0,2,0,0,0,0
bare,2,0,0,0,0,0,0,0,0
white,7,0,0,0,1,0,0,0,0
prayer,0,0,0,0,4,0,0,0,0
timidly,0,0,1,0,0,0,0,0,0
habit,0,0,0,0,2,0,0,0,0
garment,0,0,0,0,4,0,0,0,0
vow,0,0,0,0,2,0,0,0,0
reclusion,0,0,0,0,1,0,0,0,0
joy,0,0,0,0,1,0,0,0,0
purity,0,0,0,0,2,0,0,0,0
meditation,0,0,0,0,2,0,0,0,0
lyrical,5,0,0,0,0,0,0,0,0
prior,0,0,0,0,3,0,0,0,0
amid,0,1,0,0,0,0,0,0,0
hierarchy,0,0,0,0,1,0,0,0,0
respectively,0,0,3,0,0,0,0,0,0
consecration,0,0,0,0,2,0,0,0,0
solemn,3,0,0,0,0,0,0,0,0
almsgiving,0,0,0,0,1,0,0,0,0
temple,0,0,0,0,2,0,0,0,0
poor,4,0,0,0,0,0,0,0,0
afflict,0,0,0,0,0,0,0,2,0
deacon,0,0,0,0,1,0,0,0,0
purify,0,0,0,0,0,0,0,2,0
inner,1,0,0,0,0,0,0,0,0
organization,0,0,0,0,1,0,0,0,0
silver,1,0,0,0,0,0,0,0,0
chest,0,0,0,0,1,0,0,0,0
sanctuary,0,0,0,0,1,0,0,0,0
repaint,0,0,0,0,0,0,0,2,0
authenticity,0,0,0,0,1,0,0,0,0
spontaneity,0,0,0,0,1,0,0,0,0
slender,3,0,0,0,0,0,0,0,0
spatiality,0,0,0,0,1,0,0,0,0
surrounding,0,0,0,0,3,0,0,0,0
trait,0,0,0,0,2,0,0,0,0
kind,0,0,0,0,4,0,0,0,0
disconnectedness,0,0,0,0,1,0,0,0,0
weariness,0,0,0,0,1,0,0,0,0
cry,0,0,0,0,1,0,0,1,0
ineffable,1,0,0,0,0,0,0,0,0
fertile,1,0,0,0,0,0,0,0,0
bury,0,0,0,0,0,0,0,4,0
nearby,2,0,1,0,0,0,0,0,0
veneration,0,0,0,0,1,0,0,0,0
autumn,0,0,0,0,4,0,0,0,0
tuscan,5,0,0,0,0,0,0,0,0
province,0,0,0,0,2,0,0,0,0
mile,0,0,0,0,2,0,0,0,0
southeast,0,0,1,0,0,0,0,0,0
nickname,0,0,0,0,3,0,0,0,0
absentmindedness,0,0,0,0,1,0,0,0,0
affair,0,0,0,0,2,0,0,0,0
carelessness,0,0,0,0,1,0,0,0,0
heedless,1,0,0,0,0,0,0,0,0
natured,1,0,0,0,0,0,0,0,0
behaviour,0,0,0,0,1,0,0,0,0
tantalizing,2,0,0,0,0,0,0,0,0
question,0,0,0,0,4,0,0,0,0
revolve,0,0,0,0,0,0,0,3,0
boy,0,0,0,0,6,0,0,0,0
teen,0,0,0,0,2,0,0,0,0
involve,0,0,0,0,0,0,0,5,0
undergo,0,0,0,0,0,0,0,2,0
birthdate,0,0,0,0,1,0,0,0,0
absolutely,0,0,1,0,0,0,0,0,0
belong,0,0,0,0,0,0,0,8,0
safe,1,0,0,0,0,0,0,0,0
assume,0,0,0,0,0,0,0,7,0
matriculation,0,0,0,0,1,0,0,0,0
fledge,0,0,0,0,0,0,0,1,0
supervise,0,0,0,0,0,0,0,1,0
mystery,0,0,0,0,2,0,0,0,0
job,0,0,0,0,1,0,0,0,0
responsible,1,0,0,0,0,0,0,0,0
following,2,0,0,0,0,0,0,0,0
section,0,0,0,0,2,0,0,0,0
neophyte,0,0,0,0,1,0,0,0,0
heal,0,0,0,0,0,0,0,3,0
distribute,0,0,0,0,0,0,0,1,0
alm,0,0,0,0,1,0,0,0,0
pendant,0,0,0,0,2,0,0,0,0
preface,0,0,0,0,1,0,0,1,0
dainty,1,0,0,0,0,0,0,0,0
wiry,1,0,0,0,0,0,0,0,0
volumetric,2,0,0,0,0,0,0,0,0
expansive,2,0,0,0,0,0,0,0,0
differentiate,0,0,0,0,0,0,0,1,0
pronounced,3,0,0,0,0,0,0,0,0
adorn,0,0,0,0,0,0,0,3,0
boldness,0,0,0,0,4,0,0,0,0
sweeping,2,0,0,0,0,0,0,0,0
slash,0,0,0,0,1,0,0,0,0
icon,0,0,0,0,1,0,0,0,0
debate,0,0,0,0,3,0,0,4,0
rightness,0,0,0,0,1,0,0,0,0
tribute,0,0,0,0,1,0,0,0,0
authority,0,0,0,0,3,0,0,0,0
populate,0,0,0,0,0,0,0,1,0
anatomically,0,0,1,0,0,0,0,0,0
convincing,1,0,0,0,0,0,0,0,0
weight,0,0,0,0,2,0,0,0,0
gravity,0,0,0,0,1,0,0,0,0
attain,0,0,0,0,0,0,0,4,0
seriousness,0,0,0,0,1,0,0,0,0
embodiment,0,0,0,0,1,0,0,0,0
philosopher,0,0,0,0,6,0,0,0,0
govern,0,0,0,0,0,0,0,1,0
arbitrary,1,0,0,0,0,0,0,0,0
physical,9,0,0,0,0,0,0,0,0
continuation,0,0,0,0,1,0,0,0,0
obtain,0,0,0,0,0,0,0,2,0
basic,2,0,0,0,0,0,0,0,0
matriculate,0,0,0,0,0,0,0,1,0
adore,0,0,0,0,0,0,0,5,0
acute,2,0,0,0,0,0,0,0,0
powerfully,0,0,1,0,0,0,0,0,0
impressive,6,0,0,0,0,0,0,0,0
accomplished,4,0,0,0,0,0,0,0,0
startlingly,0,0,1,0,0,0,0,0,0
massive,4,0,0,0,0,0,0,0,0
unidealized,2,0,0,0,0,0,0,0,0
vigorous,3,0,0,0,0,0,0,0,0
care,0,0,0,0,1,0,0,0,0
gestural,1,0,0,0,0,0,0,0,0
sizable,1,0,0,0,0,0,0,0,0
multi,1,0,0,0,0,0,0,0,0
paneled,1,0,0,0,0,0,0,0,0
unfortunately,0,0,4,0,0,0,0,0,0
dismantle,0,0,0,0,0,0,0,1,0
rediscover,0,0,0,0,0,0,0,1,0
collection,0,0,0,0,3,0,0,0,0
amplify,0,0,0,0,0,0,0,1,0
character,0,0,0,0,13,0,0,0,0
ensconce,0,0,0,0,0,0,0,1,0
spectator,0,0,0,0,5,0,0,0,0
lighting,0,0,0,0,3,0,0,0,0
impart,0,0,0,0,0,0,0,3,0
volume,0,0,0,0,6,0,0,0,0
rectangular,2,0,0,0,0,0,0,0,0
likely,1,0,3,0,0,0,0,0,0
hue,0,0,0,0,2,0,0,0,0
pastel,0,0,0,0,1,0,0,0,0
barrel,0,0,0,0,3,0,0,0,0
vault,0,0,0,0,5,0,0,1,0
kneel,0,0,0,0,0,0,0,5,0
coffered,1,0,0,0,0,0,0,0,0
orthogonal,0,0,0,0,1,0,0,0,0
systematic,1,0,0,0,0,0,0,0,0
documentation,0,0,0,0,1,0,0,0,0
lasting,1,0,0,0,0,0,0,0,0
aunt,0,0,0,0,1,0,0,0,0
lively,2,0,0,0,0,0,0,0,0
abduct,0,0,0,0,0,0,0,1,0
slave,0,0,0,0,1,0,0,0,0
owner,0,0,0,0,1,0,0,0,0
presence,0,0,0,0,5,0,0,0,0
protect,0,0,0,0,0,0,0,1,0
affirm,0,0,0,0,0,0,0,1,0
clarity,0,0,0,0,6,0,0,0,0
bas,0,0,0,0,1,0,0,0,0
warm,1,0,0,0,0,0,0,0,0
limpid,1,0,0,0,0,0,0,0,0
chromatic,2,0,0,0,2,0,0,0,0
testimony,0,0,0,0,2,0,0,0,0
compose,0,0,0,0,0,0,0,5,0
skillful,3,0,0,0,0,0,0,0,0
frightened,1,0,0,0,0,0,0,0,0
anticipate,0,0,0,0,0,0,0,4,0
exquisitely,0,0,2,0,0,0,0,0,0
sumptuous,2,0,0,0,0,0,0,0,0
historic,1,0,0,0,0,0,0,0,0
polyptych,0,0,0,0,4,0,0,0,0
solemnity,0,0,0,0,1,0,0,0,0
absent,1,0,0,0,0,0,0,0,0
typical,6,0,0,0,0,0,0,0,0
breast,0,0,0,0,1,0,0,0,0
circular,3,0,0,0,0,0,0,0,0
mirror,0,0,0,0,5,0,0,2,0
transfigure,0,0,0,0,0,0,0,1,0
marked,2,0,0,0,0,0,0,0,0
serene,3,0,0,0,0,0,0,0,0
rector,0,0,0,0,1,0,0,0,0
eventful,1,0,0,0,0,0,0,0,0
impatient,1,0,0,0,0,0,0,0,0
methodical,1,0,0,0,0,0,0,0,0
tranquil,2,0,0,0,0,0,0,0,0
conduct,0,0,0,0,2,0,0,0,0
adventure,0,0,0,0,1,0,0,0,0
culminate,0,0,0,0,0,0,0,5,0
romantic,5,0,0,0,0,0,0,0,0
nun,0,0,0,0,5,0,0,0,0
sister,0,0,0,0,4,0,0,0,0
inability,0,0,0,0,1,0,0,0,0
fulfill,0,0,0,0,0,0,0,1,0
contract,0,0,0,0,4,0,0,5,0
get,0,0,0,0,0,0,0,1,0
arrest,0,0,0,0,0,0,0,1,0
torture,0,0,0,0,0,0,0,1,0
intervention,0,0,0,0,1,0,0,0,0
release,0,0,0,0,0,0,0,1,0
renounce,0,0,0,0,0,0,0,1,0
permission,0,0,0,0,2,0,0,0,0
priest,0,0,0,0,3,0,0,0,0
union,0,0,0,0,1,0,0,0,0
noted,1,0,0,0,0,0,0,0,0
home,0,0,0,0,6,0,0,0,0
accompany,0,0,0,0,0,0,0,5,0
redecorate,0,0,0,0,0,0,0,1,0
choir,0,0,0,0,7,0,0,0,0
chancel,0,0,0,0,1,0,0,0,0
burial,1,0,0,0,3,0,0,0,0
side,0,0,0,0,3,0,0,0,0
funeral,2,0,0,0,2,0,0,0,0
bed,0,0,0,0,2,0,0,0,0
prelate,0,0,0,0,1,0,0,0,0
illustrious,2,0,0,0,0,0,0,0,0
mourning,0,0,0,0,1,0,0,0,0
undertaking,0,0,0,0,1,0,0,0,0
interrupt,0,0,0,0,0,0,0,3,0
necrology,0,0,0,0,1,0,0,0,0
archive,0,0,0,0,2,0,0,0,0
sepulchre,0,0,0,0,1,0,0,0,0
erect,0,0,0,0,0,0,0,1,0
fact,0,0,0,0,13,0,0,0,0
reasonably,0,0,2,0,0,0,0,0,0
exact,5,0,0,0,0,0,0,0,0
chronology,0,0,0,0,5,0,0,0,0
prosperous,2,0,0,0,0,0,0,0,0
christen,0,0,0,0,0,0,0,2,0
educated,2,0,0,0,0,0,0,0,0
literate,1,0,0,0,0,0,0,0,0
instruct,0,0,0,0,0,0,0,1,0
sienese,1,0,0,0,0,0,0,0,0
hospital,0,0,0,0,4,0,0,0,0
flourish,0,0,0,0,0,0,0,4,0
statuary,0,0,0,0,1,0,0,0,0
trustee,0,0,0,0,2,0,0,0,0
photograph,0,0,0,0,4,0,0,0,0
council,0,0,0,0,3,0,0,0,0
indebtedness,0,0,0,0,1,0,0,0,0
fondness,0,0,0,0,2,0,0,0,0
slowness,0,0,0,0,1,0,0,0,0
deliberation,0,0,0,0,1,0,0,0,0
habitually,0,0,1,0,0,0,0,0,0
periodic,1,0,0,0,0,0,0,0,0
retreat,0,0,0,0,2,0,0,0,0
alternate,0,0,0,0,0,0,0,1,0
constant,0,0,0,0,1,0,0,0,0
bleached,1,0,0,0,0,0,0,0,0
elderly,2,0,0,0,0,0,0,0,0
structure,0,0,0,0,2,0,0,2,0
aura,0,0,0,0,1,0,0,0,0
del,0,0,0,0,0,0,0,0,5
cemetery,0,0,0,0,1,0,0,0,0
characteristically,0,0,2,0,0,0,0,0,0
fruitful,2,0,0,0,0,0,0,0,0
cultured,1,0,0,0,0,0,0,0,0
intended,1,0,0,0,0,0,0,0,0
location,0,0,0,0,2,0,0,0,0
perspectival,3,0,0,0,0,0,0,0,0
relegate,0,0,0,0,0,0,0,1,0
unidentified,1,0,0,0,0,0,0,0,0
academic,1,0,0,0,0,0,0,0,0
controversy,0,0,0,0,2,0,0,0,0
diptych,0,0,0,0,4,0,0,0,0
consort,0,0,0,0,1,0,0,0,0
commemorate,0,0,0,0,0,0,0,3,0
enchanting,1,0,0,0,0,0,0,0,0
couple,0,0,0,0,5,0,0,1,0
reappear,0,0,0,0,0,0,0,1,0
semicircular,1,0,0,0,0,0,0,0,0
magnificent,5,0,0,0,0,0,0,0,0
albertian,1,0,0,0,0,0,0,0,0
memorial,0,0,0,0,1,0,0,0,0
ninth,1,0,0,0,0,0,0,0,0
abstruse,1,0,0,0,0,0,0,0,0
pursuit,0,0,0,0,4,0,0,0,0
prospectiva,0,0,0,0,0,0,0,0,1
pingendi,0,0,0,0,0,0,0,0,1
dedicate,0,0,0,0,0,0,0,4,0
handwritten,0,0,0,0,0,0,0,1,0
diagram,0,0,0,0,1,0,0,0,0
proportional,1,0,0,0,0,0,0,0,0
quinque,0,0,0,0,0,0,0,0,2
corporibus,0,0,0,0,0,0,0,0,1
regularibus,0,0,0,0,0,0,0,0,1
regular,1,0,0,0,0,0,0,0,0
apart,0,0,2,0,0,0,0,0,0
graceful,3,0,0,0,0,0,0,0,0
paduan,3,0,0,0,0,0,0,0,0
transfiguration,0,0,0,0,2,0,0,0,0
exemplify,0,0,0,0,0,0,0,3,0
blood,0,0,0,0,1,0,0,0,0
agony,0,0,0,0,1,0,0,0,0
severity,0,0,0,0,3,0,0,0,0
rigidity,0,0,0,0,1,0,0,0,0
pathos,0,0,0,0,3,0,0,0,0
sweet,2,0,0,0,0,0,0,0,0
substitute,0,0,0,0,0,0,0,2,0
mainly,0,0,4,0,0,0,0,0,0
mass,0,0,0,0,2,0,0,0,0
precocious,3,0,0,0,0,0,0,0,0
sculptured,2,0,0,0,0,0,0,0,0
dramatically,0,0,4,0,0,0,0,0,0
apt,1,0,0,0,0,0,0,0,0
streak,0,0,0,0,1,0,0,0,0
horizontal,1,0,0,0,0,0,0,0,0
wide,4,0,0,0,0,0,0,0,0
dramatis,0,0,0,0,0,0,0,0,1
personae,0,0,0,0,0,0,0,0,1
elaborately,0,0,1,0,0,0,0,0,0
dawn,0,0,0,0,1,0,0,0,0
brilliance,0,0,0,0,5,0,0,0,0
continuously,0,0,1,0,0,0,0,0,0
voyage,0,0,0,0,2,0,0,0,0
adriatic,1,0,0,0,0,0,0,0,0
afterward,0,0,1,0,0,0,0,0,0
lost,1,0,0,0,0,0,0,0,0
effulgence,0,0,0,0,1,0,0,0,0
pavement,0,0,0,0,1,0,0,0,0
enlarge,0,0,0,0,0,0,0,3,0
infinite,2,0,0,0,0,0,0,0,0
envelop,0,0,0,0,0,0,0,1,0
gather,0,0,0,0,0,0,0,1,0
prove,0,0,0,0,0,0,0,4,0
mantegnesque,1,0,0,0,0,0,0,0,0
versatile,1,0,0,0,0,0,0,0,0
intention,0,0,0,0,2,0,0,0,0
determine,0,0,0,0,0,0,0,4,0
fusible,1,0,0,0,0,0,0,0,0
lend,0,0,0,0,0,0,0,3,0
glazing,0,0,0,0,1,0,0,0,0
laying,0,0,0,0,2,0,0,0,0
translucent,2,0,0,0,0,0,0,0,0
layer,0,0,0,0,2,0,0,0,0
handle,0,0,0,0,0,0,0,1,0
historical,3,0,0,0,0,0,0,0,0
mission,0,0,0,0,2,0,0,0,0
fulfil,0,0,0,0,0,0,0,1,0
conservator,0,0,0,0,1,0,0,0,0
seven,0,0,0,0,0,9,0,0,0
gutte,0,0,0,0,0,0,0,1,0
fire,0,0,0,0,4,0,0,0,0
surprisingly,0,0,2,0,0,0,0,0,0
big,2,0,0,0,0,0,0,0,0
comparatively,0,0,1,0,0,0,0,0,0
portable,1,0,0,0,0,0,0,0,0
adventurous,1,0,0,0,0,0,0,0,0
evolution,0,0,0,0,4,0,0,0,0
melt,0,0,0,0,0,0,0,1,0
limit,0,0,0,0,0,0,0,2,0
mise,0,0,0,0,0,0,0,0,1
scène,0,0,0,0,0,0,0,0,1
outdoor,1,0,0,0,0,0,0,0,0
deduce,0,0,0,0,0,0,0,3,0
season,0,0,0,0,1,0,0,0,0
excel,0,0,0,0,0,0,0,2,0
primeval,1,0,0,0,0,0,0,0,0
oppose,0,0,0,0,0,0,0,2,0
individualized,2,0,0,0,0,0,0,0,0
convey,0,0,0,0,0,0,0,7,0
idealism,0,0,0,0,2,0,0,0,0
wise,1,0,0,0,0,0,0,0,0
kindly,2,0,0,0,0,0,0,0,0
firmness,0,0,0,0,1,0,0,0,0
poet,0,0,0,0,7,0,0,0,0
personally,0,0,2,0,0,0,0,0,0
acclaim,0,0,0,0,1,0,0,3,0
propagate,0,0,0,0,0,0,0,1,0
outlive,0,0,0,0,0,0,0,3,0
extraordinary,10,0,0,0,0,0,0,0,0
legally,0,0,1,0,0,0,0,0,0
collector,0,0,0,0,4,0,0,0,0
cream,0,0,0,0,1,0,0,0,0
talent,0,0,0,0,6,0,0,0,0
protégé,0,0,0,0,1,0,0,0,0
regret,0,0,0,0,0,0,0,1,0
disassociate,0,0,0,0,0,0,0,1,0
guardianship,0,0,0,0,1,0,0,0,0
claim,0,0,0,0,1,0,0,1,0
profit,0,0,0,0,0,0,0,1,0
considerably,0,0,3,0,0,0,0,0,0
recompense,0,0,0,0,2,0,0,0,0
award,0,0,0,0,1,0,0,0,0
precocity,0,0,0,0,1,0,0,0,0
proudly,0,0,1,0,0,0,0,0,0
youthful,6,0,0,0,0,0,0,0,0
inscription,0,0,0,0,13,0,0,0,0
independence,0,0,0,0,2,0,0,0,0
extent,0,0,0,0,3,0,0,0,0
row,0,0,0,0,3,0,0,0,0
sotto,0,0,0,0,0,0,0,0,2
archaeologically,0,0,1,0,0,0,0,0,0
correct,1,0,0,0,0,0,0,1,0
viewpoint,0,0,0,0,1,0,0,0,0
exaggerate,0,0,0,0,0,0,0,1,0
grandiose,1,0,0,0,0,0,0,0,0
arch,0,0,0,0,3,0,0,0,0
illusionism,0,0,0,0,2,0,0,0,0
column,0,0,0,0,3,0,0,0,0
realm,0,0,0,0,2,0,0,0,0
totally,0,0,2,0,0,0,0,0,0
share,0,0,0,0,1,0,0,2,0
carve,0,0,0,0,0,0,0,3,0
abut,0,0,0,0,0,0,0,1,0
pier,0,0,0,0,1,0,0,0,0
exterior,0,0,0,0,2,0,0,0,0
pavilion,0,0,0,0,2,0,0,0,0
ideality,0,0,0,0,1,0,0,0,0
inhabit,0,0,0,0,0,0,0,2,0
conjoin,0,0,0,0,0,0,0,1,0
beholder,0,0,0,0,3,0,0,0,0
combination,0,0,0,0,4,0,0,0,0
device,0,0,0,0,3,0,0,0,0
bomb,0,0,0,0,1,0,0,0,0
exert,0,0,0,0,0,0,0,1,0
renowne,0,0,0,0,0,0,0,1,0
medicine,0,0,0,0,1,0,0,0,0
philosophy,0,0,0,0,2,0,0,0,0
influx,0,0,0,0,1,0,0,0,0
eminent,4,0,0,0,0,0,0,0,0
latin,2,0,0,0,0,0,0,0,0
imitation,0,0,0,0,4,0,0,0,0
feverish,2,0,0,0,0,0,0,0,0
collecting,0,0,0,0,1,0,0,0,0
fragmentary,1,0,0,0,0,0,0,0,0
antiquarian,1,0,0,0,2,0,0,0,0
professor,0,0,0,0,1,0,0,0,0
fraternize,0,0,0,0,0,0,0,1,0
equality,0,0,0,0,1,0,0,0,0
lifestyle,0,0,0,0,1,0,0,0,0
intimately,0,0,2,0,0,0,0,0,0
familiar,2,0,0,0,0,0,0,0,0
milieu,0,0,0,0,2,0,0,0,0
decisive,2,0,0,0,0,0,0,0,0
formation,0,0,0,0,4,0,0,0,0
double,4,0,0,0,0,0,0,0,0
faceted,1,0,0,0,0,0,0,0,0
search,0,0,0,0,4,0,0,0,0
language,0,0,0,0,2,0,0,0,0
process,0,0,0,0,3,0,0,0,0
martyrdom,0,0,0,0,1,0,0,0,0
infuse,0,0,0,0,0,0,0,2,0
brooding,1,0,0,0,0,0,0,0,0
harshness,0,0,0,0,1,0,0,0,0
suffering,0,0,0,0,1,0,0,0,0
tragic,3,0,0,0,0,0,0,0,0
clash,0,0,0,0,1,0,0,1,0
alienate,0,0,0,0,0,0,0,1,0
overcome,0,0,0,0,0,0,0,3,0
alienation,0,0,0,0,1,0,0,0,0
revitalization,0,0,0,0,1,0,0,0,0
obsessive,3,0,0,0,0,0,0,0,0
ruin,0,0,0,0,2,0,0,0,0
loss,0,0,0,0,1,0,0,0,0
thoroughgoing,1,0,0,0,0,0,0,0,0
instinctive,1,0,0,0,0,0,0,0,0
underlay,0,0,0,0,0,0,0,1,0
impetus,0,0,0,0,2,0,0,0,0
starting,0,0,0,0,1,0,0,0,0
evangelist,0,0,0,0,1,0,0,0,0
connection,0,0,0,0,6,0,0,0,0
strengthen,0,0,0,0,0,0,0,2,0
fantastic,4,0,0,0,0,0,0,0,0
expect,0,0,0,0,0,0,0,3,0
prefer,0,0,0,0,0,0,0,3,0
pursue,0,0,0,0,0,0,0,1,0
practice,0,0,0,0,2,0,0,1,0
overwhelming,1,0,0,0,0,0,0,0,0
response,0,0,0,0,2,0,0,0,0
dialogue,0,0,0,0,1,0,0,0,0
aptly,0,0,1,0,0,0,0,0,0
dialectic,0,0,0,0,1,0,0,0,0
answer,0,0,0,0,0,0,0,2,0
metallic,1,0,0,0,0,0,0,0,0
jealous,1,0,0,0,0,0,0,0,0
marchese,0,0,0,0,0,0,0,0,1
submit,0,0,0,0,0,0,0,1,0
limitation,0,0,0,0,1,0,0,0,0
acceptance,0,0,0,0,1,0,0,0,0
renew,0,0,0,0,0,0,0,3,0
fix,0,0,0,0,0,0,0,3,0
income,0,0,0,0,1,0,0,0,0
materialize,0,0,0,0,0,0,0,1,0
opportunity,0,0,0,0,2,0,0,0,0
degli,0,0,0,0,0,0,0,0,1
delimit,0,0,0,0,0,0,0,1,0
imaginary,1,0,0,0,0,0,0,0,0
homogeneous,1,0,0,0,0,0,0,0,0
convincingly,0,0,2,0,0,0,0,0,0
dimensionally,0,0,1,0,0,0,0,0,0
flat,1,0,0,0,0,0,0,0,0
concave,1,0,0,0,0,0,0,0,0
occupant,0,0,0,0,1,0,0,0,0
transport,0,0,0,0,0,0,0,2,0
urban,1,0,0,0,0,0,0,0,0
castle,0,0,0,0,3,0,0,0,0
oculus,0,0,0,0,3,0,0,0,0
opening,0,0,0,0,2,0,0,0,0
putti,0,0,0,0,0,0,0,0,2
chubby,2,0,0,0,0,0,0,0,0
balustrade,0,0,0,0,1,0,0,0,0
foreshorten,0,0,0,0,0,0,0,1,0
axis,0,0,0,0,1,0,0,0,0
locate,0,0,0,0,0,0,0,2,0
blend,0,0,0,0,0,0,0,2,0
