word,ADJ,ADP,ADV,DET,NOUN,NUM,VERB
season,0,0,0,0,9,0,0
sensitive,3,0,0,0,0,0,0
alternate,0,0,0,0,0,0,1
darkness,0,0,0,0,4,0,0
property,0,0,0,0,1,0,0
photoperiodism,0,0,0,0,4,0,0
seasonal,1,0,0,0,0,0,0
group,0,0,0,0,1,0,0
skunk,0,0,0,0,1,0,0
cabbage,0,0,0,0,1,0,0
northern,1,0,0,0,0,0,0
wild,1,0,0,0,1,0,0
rose,0,0,0,0,2,0,0
later,0,0,2,0,0,0,0
barley,0,0,0,0,1,0,0
wheat,0,0,0,0,1,0,0
summer,0,0,0,0,3,0,0
relatively,0,0,1,0,0,0,0
soybean,0,0,0,0,1,0,0
chrysanthemum,0,0,0,0,3,0,0
midsummer,0,0,0,0,1,0,0
tomato,0,0,0,0,1,0,0
measure,0,0,0,0,0,0,1
duration,0,0,0,0,2,0,0
phytochrome,0,0,0,0,2,0,0
phyton,0,0,0,0,1,0,0
chroma,0,0,0,0,1,0,0
blue,1,0,0,0,0,0,0
minute,1,0,0,0,0,0,0
million,0,0,0,0,0,1,0
act,0,0,0,0,0,0,1
activate,0,0,0,0,0,0,1
exist,0,0,0,0,0,0,1
daylight,0,0,0,0,2,0,0
active,2,0,0,0,0,0,0
inactive,1,0,0,0,0,0,0
spur,0,0,0,0,0,0,1
riotously,0,0,1,0,0,0,0
field,0,0,0,0,3,0,0
explain,0,0,0,0,0,0,1
extended,1,0,0,0,0,0,0
autumn,0,0,0,0,3,0,0
link,0,0,0,0,0,0,1
laboratory,0,0,0,0,1,0,0
shorten,0,0,0,0,0,0,1
nearly,0,0,2,0,0,0,0
terrestrial,4,0,0,0,0,0,0
herbivore,0,0,0,0,2,0,0
primary,1,0,0,0,0,0,0
carnivore,0,0,0,0,1,0,0
aquatic,2,0,0,0,0,0,0
algae,0,0,0,0,1,0,0
decay,0,0,0,0,1,0,1
decomposition,0,0,0,0,1,0,0
death,0,0,0,0,1,0,0
exchange,0,0,0,0,1,0,0
consist,0,0,0,0,0,0,1
community,0,0,0,0,1,0,0
physical,1,0,0,0,0,0,0
savanna,0,0,0,0,1,0,0
grassland,0,0,0,0,1,0,0
tundra,0,0,0,0,1,0,0
marine,1,0,0,0,0,0,0
freshwater,1,0,0,0,0,0,0
ocean,0,0,0,0,1,0,0
lake,0,0,0,0,5,0,0
river,0,0,0,0,1,0,0
wetland,0,0,0,0,1,0,0
categorize,0,0,0,0,0,0,1
abiotic,1,0,0,0,0,0,0
climate,0,0,0,0,5,0,0
biotic,1,0,0,0,0,0,0
member,0,0,0,0,2,0,0
associate,0,0,0,0,0,0,1
entity,0,0,0,0,1,0,0
carcass,0,0,0,0,1,0,0
return,0,0,0,0,1,0,1
bacteria,0,0,0,0,5,0,0
fungus,0,0,0,0,1,0,0
disturbance,0,0,0,0,2,0,0
volcanic,3,0,0,0,0,0,0
eruption,0,0,0,0,2,0,0
windstorm,0,0,0,0,1,0,0
succession,0,0,0,0,12,0,0
significant,2,0,0,0,0,0,0
marram,0,0,0,0,3,0,0
grass,0,0,0,0,6,0,0
beachhead,0,0,0,0,1,0,0
sort,0,0,0,0,1,0,0
dune,0,0,0,0,7,0,0
intensively,0,0,1,0,0,0,0
study,0,0,0,0,1,0,1
ecologist,0,0,0,0,1,0,0
past,1,0,0,0,0,0,0
year,0,0,0,0,9,0,0
gradually,0,0,5,0,0,0,0
established,1,0,0,0,0,0,0
inhospitable,1,0,0,0,0,0,0
pioneer,0,0,0,0,3,0,0
stabilize,0,0,0,0,0,0,1
possible,3,0,0,0,0,0,0
dense,2,0,0,0,0,0,0
extensive,2,0,0,0,0,0,0
hold,0,0,0,0,0,0,3
fertility,0,0,0,0,1,0,0
kill,0,0,0,0,0,0,1
replace,0,0,0,0,0,0,2
establishment,0,0,0,0,1,0,0
broad,2,0,0,0,0,0,0
leaved,2,0,0,0,0,0,0
maple,0,0,0,0,2,0,0
elm,0,0,0,0,1,0,0
deciduous,1,0,0,0,0,0,0
final,1,0,0,0,0,0,0
climax,0,0,0,0,2,0,0
hundred,0,0,0,0,1,0,0
series,0,0,0,0,2,0,0
sere,0,0,0,0,1,0,0
seral,1,0,0,0,0,0,0
successional,1,0,0,0,0,0,0
bare,1,0,0,0,0,0,0
rock,0,0,0,0,1,0,0
glaciation,0,0,0,0,1,0,0
abandon,0,0,0,0,0,0,1
farmer,0,0,0,0,2,0,0
margin,0,0,0,0,2,0,0
sedge,0,0,0,0,1,0,0
cattail,0,0,0,0,2,0,0
tolerate,0,0,0,0,0,0,1
constant,1,0,0,0,0,0,0
sediment,0,0,0,0,2,0,0
debris,0,0,0,0,2,0,0
fill,0,0,0,0,0,0,1
edge,0,0,0,0,2,0,1
tolerant,2,0,0,0,0,0,0
total,1,0,0,0,0,0,0
hospitable,1,0,0,0,0,0,0
progress,0,0,0,0,0,0,1
tend,0,0,0,0,0,0,1
complex,2,0,0,0,0,0,0
mat,0,0,0,0,1,0,0
support,0,0,0,0,0,0,2
lakeshore,0,0,0,0,1,0,0
watery,1,0,0,0,0,0,0
major,3,0,0,0,0,0,0
means,0,0,0,0,1,0,0
repair,0,0,0,0,0,0,1
minimize,0,0,0,0,0,0,2
erosion,0,0,0,0,1,0,0
chaparral,0,0,0,0,1,0,0
lie,0,0,0,0,0,0,3
interaction,0,0,0,0,2,0,0
distribution,0,0,0,0,1,0,0
abundance,0,0,0,0,1,0,0
resource,0,0,0,0,3,0,0
compete,0,0,0,0,0,0,2
effectively,0,0,1,0,0,0,0
competition,0,0,0,0,3,0,0
apparent,1,0,0,0,0,0,0
agricultural,1,0,0,0,0,0,0
crop,0,0,0,0,1,0,0
employ,0,0,0,0,0,0,2
pallor,0,0,0,0,1,0,0
indian,3,0,0,0,0,0,0
pipe,0,0,0,0,3,0,0
prime,1,0,0,0,0,0,0
indication,0,0,0,0,1,0,0
feed,0,0,0,0,0,0,1
host,0,0,0,0,12,0,0
entirely,0,0,2,0,0,0,0
strangler,0,0,0,0,1,0,0
fig,0,0,0,0,3,0,0
tropic,0,0,0,0,1,0,0
excellent,1,0,0,0,0,0,0
bird,0,0,0,0,1,0,0
rob,0,0,0,0,0,0,1
stand,0,0,0,0,0,0,1
spanish,2,0,0,0,0,0,0
drape,0,0,0,0,0,0,1
limb,0,0,0,0,1,0,0
epiphyte,0,0,0,0,3,0,0
invade,0,0,0,0,0,0,1
parasite,0,0,0,0,2,0,0
mistletoe,0,0,0,0,1,0,0
toxic,1,0,0,0,0,0,0
beneath,0,1,0,0,0,0,0
stunt,0,0,0,0,0,0,1
destructive,1,0,0,0,0,0,0
tropical,2,0,0,0,0,0,0
zone,0,0,0,0,1,0,0
cling,0,0,0,0,0,0,1
merely,0,0,1,0,0,0,0
rainwater,0,0,0,0,2,0,0
southeastern,1,0,0,0,0,0,0
distant,1,0,0,0,0,0,0
pineapple,0,0,0,0,1,0,0
xerophyte,0,0,0,0,2,0,0
conserve,0,0,0,0,0,0,1
absent,1,0,0,0,0,0,0
altogether,0,0,1,0,0,0,0
shallow,1,0,0,0,0,0,0
core,0,0,0,0,1,0,0
gather,0,0,0,0,0,0,1
rainfall,0,0,0,0,1,0,0
ocotillo,0,0,0,0,2,0,0
bunch,0,0,0,0,1,0,0
stick,0,0,0,0,1,0,0
lily,0,0,0,0,1,0,0
hydrophyte,0,0,0,0,3,0,0
perfectly,0,0,2,0,0,0,0
home,0,0,0,0,1,0,0
excessively,0,0,1,0,0,0,0
pond,0,0,0,0,2,0,0
annual,1,0,0,0,1,0,0
deal,0,0,0,0,1,0,0
saturate,0,0,0,0,0,0,1
unavailable,1,0,0,0,0,0,0
spongy,1,0,0,0,0,0,0
channel,0,0,0,0,2,0,0
respire,0,0,0,0,0,0,1
anaerobically,0,0,1,0,0,0,0
mountain,0,0,0,0,1,0,0
slope,0,0,0,0,1,0,0
endure,0,0,0,0,0,0,1
severe,1,0,0,0,0,0,0
growing,0,0,0,0,1,0,0
damage,0,0,0,0,1,0,0
ice,0,0,0,0,1,0,0
crystal,0,0,0,0,1,0,0
formation,0,0,0,0,1,0,0
unusually,0,0,1,0,0,0,0
arctic,1,0,0,0,0,0,0
photosynthesize,0,0,0,0,0,0,1
freezing,0,0,0,0,1,0,0
point,0,0,0,0,1,0,0
acquire,0,0,0,0,0,0,1
unable,3,0,0,0,0,0,0
fix,0,0,0,0,0,0,3
atmospheric,1,0,0,0,0,0,0
alliance,0,0,0,0,1,0,0
nodule,0,0,0,0,1,0,0
gas,0,0,0,0,1,0,0
mutualism,0,0,0,0,1,0,0
mutually,0,0,1,0,0,0,0
beneficial,1,0,0,0,0,0,0
partnership,0,0,0,0,1,0,0
legume,0,0,0,0,1,0,0
family,0,0,0,0,2,0,0
diet,0,0,0,0,1,0,0
lava,0,0,0,0,1,0,0
enrich,0,0,0,0,0,0,1
insectivorous,2,0,0,0,0,0,0
flytrap,0,0,0,0,5,0,0
pitcher,0,0,0,0,2,0,0
sundew,0,0,0,0,3,0,0
bladderwort,0,0,0,0,1,0,0
unusual,1,0,0,0,0,0,0
poor,1,0,0,0,0,0,0
bog,0,0,0,0,1,0,0
infertile,1,0,0,0,0,0,0
mechanism,0,0,0,0,2,0,0
catch,0,0,0,0,0,0,2
prey,0,0,0,0,1,0,0
sticky,1,0,0,0,0,0,0
gland,0,0,0,0,3,0,0
locate,0,0,0,0,0,0,1
stuck,1,0,0,0,0,0,0
entangle,0,0,0,0,0,0,1
digest,0,0,0,0,0,0,2
tubular,1,0,0,0,0,0,0
attractive,1,0,0,0,0,0,0
crawl,0,0,0,0,0,0,1
escape,0,0,0,0,0,0,1
elaborate,1,0,0,0,0,0,0
snap,0,0,0,0,1,0,1
trigger,0,0,0,0,0,0,1
fold,0,0,0,0,0,0,2
perennial,1,0,0,0,3,0,0
pair,0,0,0,0,1,0,0
hinged,1,0,0,0,0,0,0
lobe,0,0,0,0,7,0,0
jaw,0,0,0,0,3,0,0
spine,0,0,0,0,2,0,0
alight,0,0,0,0,0,0,1
probably,0,0,1,0,0,0,0
familiar,1,0,0,0,0,0,0
eastern,1,0,0,0,0,0,0
damp,1,0,0,0,0,0,0
mossy,1,0,0,0,0,0,0
round,1,0,0,0,0,0,0
tall,1,0,0,0,0,0,0
rosette,0,0,0,0,4,0,0
crimson,0,0,0,0,1,0,0
red,1,0,0,0,1,0,0
flowerlike,1,0,0,0,0,0,0
appearance,0,0,0,0,1,0,0
shine,0,0,0,0,0,0,1
shut,0,0,1,0,0,0,0
half,0,0,0,1,2,0,0
interlock,0,0,0,0,0,0,1
captive,0,0,0,0,1,0,0
secrete,0,0,0,0,0,0,1
acidic,1,0,0,0,0,0,0
fluid,0,0,0,0,1,0,0
digestion,0,0,0,0,1,0,0
reopen,0,0,0,0,0,0,1
rarely,0,0,1,0,0,0,0
lifetime,0,0,0,0,1,0,0
rest,0,0,0,0,0,0,2
wither,0,0,0,0,0,0,1
protective,1,0,0,0,0,0,0
covering,0,0,0,0,1,0,0
warmth,0,0,0,0,2,0,0
biennial,2,0,0,0,1,0,0
turnip,0,0,0,0,1,0,0
parsnip,0,0,0,0,1,0,0
carrot,0,0,0,0,1,0,0
basal,1,0,0,0,0,0,0
beautifully,0,0,1,0,0,0,0
patterned,1,0,0,0,0,0,0
flat,1,0,0,0,0,0,0
taproot,0,0,0,0,1,0,0
slightly,0,0,1,0,0,0,0
grooved,1,0,0,0,0,0,0
pour,0,0,0,0,0,0,1
leafy,1,0,0,0,0,0,0
mullein,0,0,0,0,1,0,0
herb,0,0,0,0,1,0,0
meter,0,0,0,0,1,0,0
height,0,0,0,0,1,0,0
typical,1,0,0,0,0,0,0
shed,0,0,0,0,0,0,1
insulate,0,0,0,0,0,0,1
jacket,0,0,0,0,1,0,0
appear,0,0,0,0,0,0,1
flow,0,0,0,0,0,0,1
trunk,0,0,0,0,1,0,0
gradual,1,0,0,0,0,0,0
preparation,0,0,0,0,1,0,0
upcoming,1,0,0,0,0,0,0
hardening,0,0,0,0,1,0,0
decompose,0,0,0,0,0,0,1
chemically,0,0,1,0,0,0,0
colorless,1,0,0,0,0,0,0
yellow,0,0,0,0,2,0,0
orange,0,0,0,0,1,0,0
present,1,0,0,0,0,0,0
mask,0,0,0,0,0,0,1
corky,1,0,0,0,0,0,0
split,0,0,0,0,0,0,1
scar,0,0,0,0,2,0,0
seal,0,0,0,0,0,0,1
evaporation,0,0,0,0,1,0,0
instructive,1,0,0,0,0,0,0
identify,0,0,0,0,0,0,1
kind,0,0,0,0,1,0,0
exactly,0,0,1,0,0,0,0
arrangement,0,0,0,0,1,0,0
overlap,0,0,0,0,0,0,1
dogwood,0,0,0,0,2,0,0
north,1,0,0,0,0,0,0
american,1,0,0,0,0,0,0
widely,0,0,1,0,0,0,0
showy,1,0,0,0,0,0,0
petallike,1,0,0,0,0,0,0
bract,0,0,0,0,2,0,0
modify,0,0,0,0,0,0,2
soft,1,0,0,0,0,0,0
horse,0,0,0,0,1,0,0
chestnut,0,0,0,0,1,0,0
sumac,0,0,0,0,1,0,0
colored,1,0,0,0,0,0,0
petal,0,0,0,0,1,0,0
emergence,0,0,0,0,1,0,0
sure,1,0,0,0,0,0,0
sign,0,0,0,0,1,0,0
help,0,0,0,0,1,0,0
easy,1,0,0,0,0,0,0
grant,0,0,0,0,0,0,1
reality,0,0,0,0,1,0,0
fully,0,0,1,0,0,0,0
specimen,0,0,0,0,1,0,0
redwood,0,0,0,0,1,0,0
rosebush,0,0,0,0,1,0,0
similarly,0,0,1,0,0,0,0
interact,0,0,0,0,0,0,1
relationship,0,0,0,0,1,0,0
indispensable,1,0,0,0,0,0,0
existence,0,0,0,0,1,0,0
subsequent,1,0,0,0,0,0,0
subject,0,0,0,0,1,0,0
importance,0,0,0,0,1,0,0
interest,0,0,0,0,1,0,0
