word,ADJ,ADP,ADV,CCONJ,DET,INTJ,NOUN,NUM,SCONJ,VERB,X
apply,0,0,0,0,0,0,0,0,0,21,0
commitment,0,0,0,0,0,0,1,0,0,0,0
determine,0,0,0,0,0,0,0,0,0,31,0
perfect,7,0,0,0,0,0,0,0,0,2,0
talent,0,0,0,0,0,0,5,0,0,0,0
guide,0,0,0,0,0,0,0,0,0,3,0
reader,0,0,0,0,0,0,2,0,0,0,0
component,2,0,0,0,0,0,10,0,0,0,0
piece,0,0,0,0,0,0,52,0,0,0,0
duration,0,0,0,0,0,0,19,0,0,0,0
tempo,0,0,0,0,0,0,39,0,0,0,1
speed,0,0,0,0,0,0,9,0,0,0,0
associate,0,0,0,0,0,0,0,0,0,14,0
essential,9,0,0,0,0,0,0,0,0,0,0
pulsation,0,0,0,0,0,0,1,0,0,0,0
steady,5,0,0,0,0,0,0,0,0,0,0
metre,0,0,0,0,0,0,20,0,0,0,0
accent,0,0,0,0,0,0,6,0,0,0,0
combine,0,0,0,0,0,0,0,0,0,24,0
measure,0,0,0,0,0,0,5,0,0,2,0
result,0,0,0,0,0,0,27,0,0,27,0
pattern,0,0,0,0,0,0,55,0,0,0,0
stress,0,0,0,0,0,0,3,0,0,2,0
strong,11,0,0,0,0,0,0,0,0,0,0
weak,5,0,0,0,0,0,0,0,0,0,0
repeat,0,0,0,0,0,0,2,0,0,23,0
pitch,0,0,0,0,0,0,123,0,0,4,0
relative,11,0,0,0,0,0,2,0,0,0,0
highness,0,0,0,0,0,0,3,0,0,0,0
lowness,0,0,0,0,0,0,2,0,0,0,0
organize,0,0,0,0,0,0,0,0,0,10,0
scale,1,0,0,0,0,0,138,0,0,0,0
motif,0,0,0,0,0,0,3,0,0,0,0
recurring,1,0,0,0,0,0,0,0,0,0,0
succession,0,0,0,0,0,0,16,0,0,0,0
famous,14,0,0,0,0,0,0,0,0,0,0
long,25,0,16,0,0,0,0,0,0,0,0
tune,0,0,0,0,0,0,17,0,0,4,0
say,0,0,0,0,0,0,0,0,0,9,0
constitute,0,0,0,0,0,0,0,0,0,4,0
theme,0,0,0,0,0,0,24,0,0,0,0
building,0,0,0,0,0,0,4,0,0,0,0
derive,0,0,0,0,0,0,0,0,0,25,0
order,0,0,0,0,0,0,15,0,0,3,0
effective,8,0,0,0,0,0,0,0,0,0,0
second,26,0,1,0,0,0,13,0,0,1,1
initial,8,0,0,0,0,0,0,0,0,0,0
monotone,0,0,0,0,0,0,1,0,0,0,0
shift,0,0,0,0,0,0,2,0,0,5,0
add,0,0,0,0,0,0,0,0,0,37,0
colour,0,0,0,0,0,0,25,0,0,0,0
tension,0,0,0,0,0,0,8,0,0,0,0
release,0,0,0,0,0,0,2,0,0,1,0
good,14,0,0,0,0,0,0,0,0,0,0
unity,0,0,0,0,0,0,3,0,0,0,0
satisfy,0,0,0,0,0,0,0,0,0,3,0
maintain,0,0,0,0,0,0,0,0,0,11,0
interest,0,0,0,0,0,0,18,0,0,0,0
vary,0,0,0,0,0,0,0,0,0,13,0
star,0,0,0,0,0,0,5,0,0,0,0
state,0,0,0,0,0,0,9,0,0,4,0
restate,0,0,0,0,0,0,0,0,0,2,0
explain,0,0,0,0,0,0,0,0,0,5,0
notation,0,0,0,0,0,0,25,0,0,0,0
multitude,0,0,0,0,0,0,2,0,0,0,0
special,21,0,0,0,0,0,0,0,0,0,0
focus,0,0,0,0,0,0,4,0,0,5,0
chapter,0,0,0,0,0,0,9,0,0,0,0
structure,0,0,0,0,0,0,46,0,0,1,0
part,0,0,0,0,0,0,53,0,0,0,0
main,11,0,0,0,0,0,0,0,0,0,0
describe,0,0,0,0,0,0,0,0,0,14,0
length,0,0,0,0,0,0,21,0,0,0,0
pulse,0,0,0,0,0,0,3,0,0,0,0
foot,0,0,0,0,0,0,6,0,0,0,0
like,6,23,0,0,0,0,0,0,0,2,0
help,0,0,0,0,0,0,2,0,0,8,0
series,0,0,0,0,0,0,27,0,0,0,0
low,27,0,0,0,0,0,1,0,0,0,0
high,32,0,0,0,0,0,0,0,0,0,0
letter,0,0,0,0,0,0,7,0,0,0,0
verse,0,0,0,0,0,0,4,0,0,0,0
change,0,0,0,0,0,0,26,0,0,16,0
fast,29,0,5,0,0,0,0,0,0,0,0
slow,37,0,3,0,0,0,0,0,0,0,0
point,0,0,0,0,0,0,19,0,0,3,0
system,0,0,0,0,0,0,51,0,0,0,0
write,0,0,0,0,0,0,0,0,0,80,0
symbol,0,0,0,0,0,0,9,0,0,0,0
indicate,0,0,0,0,0,0,0,0,0,33,0
show,0,0,0,0,0,0,0,0,0,11,0
sheet,0,0,0,0,0,0,2,0,0,0,0
sit,0,0,0,0,0,0,0,0,0,3,0
understand,0,0,0,0,0,0,0,0,0,9,0
necessary,6,0,0,0,0,0,0,0,0,0,0
general,14,0,0,0,0,0,2,0,0,0,0
vibration,0,0,0,0,0,0,21,0,0,0,0
object,0,0,0,0,0,0,7,0,0,0,0
irregular,4,0,0,0,0,0,0,0,0,0,0
regular,2,0,0,0,0,0,0,0,0,0,0
late,54,0,6,0,0,0,0,0,0,0,0
impulse,0,0,0,0,0,0,5,0,0,0,0
discovery,0,0,0,0,0,0,3,0,0,0,0
forerunner,0,0,0,0,0,0,2,0,0,0,0
indispensable,3,0,0,0,0,0,0,0,0,0,0
creation,0,0,0,0,0,0,4,0,0,0,0
definite,4,0,0,0,0,0,0,0,0,0,0
middle,19,0,0,0,0,0,8,0,0,0,0
depend,0,0,0,0,0,0,0,0,0,19,0
rate,0,0,0,0,0,0,12,0,0,0,0
rudiment,0,0,0,0,0,0,1,0,0,0,0
well,0,0,9,0,0,0,0,0,0,0,0
term,0,0,0,0,0,0,37,0,0,1,0
black,8,0,0,0,0,0,1,0,0,0,0
white,8,0,0,0,0,0,0,0,0,0,0
seven,0,0,0,0,0,0,0,13,0,0,0
alphabet,0,0,0,0,0,0,1,0,0,0,0
need,0,0,0,0,0,0,9,0,0,8,0
sharp,6,0,0,0,0,0,7,0,0,0,0
flat,6,0,0,0,0,0,7,0,0,0,0
start,0,0,0,0,0,0,0,0,0,6,0
left,3,0,6,0,0,0,0,0,0,0,0
end,0,0,0,0,0,0,24,0,0,3,0
eighth,7,0,0,0,0,0,0,0,0,0,0
designation,0,0,0,0,0,0,13,0,0,0,0
begin,0,0,0,0,0,0,0,0,0,66,0
distance,0,0,0,0,0,0,8,0,0,0,0
near,4,3,1,0,0,0,0,0,0,0,0
octave,0,0,0,0,0,0,28,0,0,0,0
exactly,0,0,6,0,0,0,0,0,0,0,0
twice,0,0,3,0,1,0,0,0,0,0,0
frequency,0,0,0,0,0,0,20,0,0,0,0
cycle,0,0,0,0,0,0,11,0,0,0,0
tradition,0,0,0,0,0,0,54,0,0,0,0
timbre,0,0,0,0,0,0,33,0,0,0,0
periodic,6,0,0,0,0,0,0,0,0,0,0
intrinsically,0,0,1,0,0,0,0,0,0,0,0
oversimplification,0,0,0,0,0,0,1,0,0,0,0
tinkle,0,0,0,0,0,0,1,0,0,0,0
bell,0,0,0,0,0,0,10,0,0,0,0
slam,0,0,0,0,0,0,1,0,0,0,0
potential,3,0,0,0,0,0,5,0,0,0,0
ingredient,0,0,0,0,0,0,2,0,0,0,0
organization,0,0,0,0,0,0,21,0,0,0,0
choice,0,0,0,0,0,0,4,0,0,0,0
making,0,0,0,0,0,0,4,0,0,0,0
severely,0,0,2,0,0,0,0,0,0,0,0
limit,0,0,0,0,0,0,5,0,0,6,0
period,0,0,1,0,0,0,94,0,0,0,0
diversity,0,0,0,0,0,0,4,0,0,0,0
aesthetic,18,0,0,0,0,0,0,0,0,0,0
cultural,11,0,0,0,0,0,0,0,0,0,0
consideration,0,0,0,0,0,0,11,0,0,0,0
distinction,0,0,0,0,0,0,18,0,0,0,0
clarify,0,0,0,0,0,0,0,0,0,1,0
differ,0,0,0,0,0,0,0,0,0,15,0
possess,0,0,0,0,0,0,0,0,0,5,0
enable,0,0,0,0,0,0,0,0,0,7,0
regard,0,0,0,0,0,0,2,0,0,7,0
autonomous,3,0,0,0,0,0,0,0,0,0,0
readily,0,0,3,0,0,0,0,0,0,0,0
identify,0,0,0,0,0,0,0,0,0,12,0
character,0,0,0,0,0,0,28,0,0,0,0
source,0,0,0,0,0,0,25,0,0,0,0
drip,0,0,0,0,0,0,0,0,0,1,0
faucet,0,0,0,0,0,0,1,0,0,0,0
grate,0,0,0,0,0,0,0,0,0,1,0
chalk,0,0,0,0,0,0,1,0,0,0,0
squeak,0,0,0,0,0,0,0,0,0,1,0
gate,0,0,0,0,0,0,1,0,0,0,0
commonly,0,0,6,0,0,0,0,0,0,0,0
link,0,0,0,0,0,0,2,0,0,6,0
achieve,0,0,0,0,0,0,0,0,0,16,0
autonomy,0,0,0,0,0,0,1,0,0,0,0
loudness,0,0,0,0,0,0,12,0,0,0,0
attribute,0,0,0,0,0,0,3,0,0,2,0
amenable,1,0,0,0,0,0,0,0,0,0,0
yield,0,0,0,0,0,0,0,0,0,3,0
periodicity,0,0,0,0,0,0,2,0,0,0,0
controllable,1,0,0,0,0,0,0,0,0,0,0
basis,0,0,0,0,0,0,13,0,0,0,0
lip,0,0,0,0,0,0,3,0,0,0,0
player,0,0,0,0,0,0,31,0,0,0,0
reed,1,0,0,0,0,0,34,0,0,0,0
saxophone,0,0,0,0,0,0,14,0,0,0,0
slab,0,0,0,0,0,0,1,0,0,0,0
xylophone,0,0,0,0,0,0,7,0,0,0,0
producer,0,0,0,0,0,0,3,0,0,0,0
aspect,0,0,0,0,0,0,27,0,0,0,0
vibrate,0,0,0,0,0,0,0,0,0,21,0
body,0,0,0,0,0,0,15,0,0,0,0
directly,0,0,11,0,0,0,0,0,0,0,0
product,0,0,0,0,0,0,11,0,0,0,0
vibrational,1,0,0,0,0,0,0,0,0,0,0
total,11,0,0,0,0,0,0,0,0,1,0
complement,0,0,0,0,0,0,3,0,0,0,0
simultaneous,9,0,0,0,0,0,0,0,0,0,0
motion,0,0,0,0,0,0,24,0,0,0,0
enact,0,0,0,0,0,0,0,0,0,1,0
medium,1,0,0,0,0,0,27,0,0,0,0
intensity,0,0,0,0,0,0,10,0,0,0,0
persist,0,0,0,0,0,0,0,0,0,6,0
illustration,0,0,0,0,0,0,3,0,0,0,0
visual,6,0,0,0,0,0,0,0,0,0,0
representation,0,0,0,0,0,0,6,0,0,0,0
reveal,0,0,0,0,0,0,0,0,0,5,0
wave,0,0,0,0,0,0,17,0,0,0,0
visualize,0,0,0,0,0,0,0,0,0,1,0
elastic,1,0,0,0,0,0,0,0,0,0,0
fix,0,0,0,0,0,0,0,0,0,11,0
move,0,0,0,0,0,0,0,0,0,21,0
pendulum,0,0,0,0,0,0,3,0,0,0,0
fro,0,0,0,0,0,0,2,0,0,0,0
clearly,0,0,12,0,0,0,0,0,0,0,0
proportion,0,0,0,0,0,0,4,0,0,0,0
arc,0,0,0,0,0,0,4,0,0,0,0
less,2,0,0,0,0,0,0,0,0,0,0
degree,0,0,0,0,0,0,14,0,0,0,0
pressure,0,0,0,0,0,0,8,0,0,0,0
oscillate,0,0,0,0,0,0,0,0,0,2,0
friction,0,0,0,0,0,0,3,0,0,0,0
inertia,0,0,0,0,0,0,1,0,0,0,0
cause,0,0,0,0,0,0,0,0,0,6,0
return,0,0,0,0,0,0,4,0,0,8,0
original,19,0,0,0,0,0,0,0,0,0,0
rest,0,0,0,0,0,0,7,0,0,2,0
unit,0,0,0,0,0,0,15,0,0,0,0
constant,5,0,0,0,0,0,2,0,0,0,0
condition,0,0,0,0,0,0,3,0,0,2,0
prevail,0,0,0,0,0,0,0,0,0,23,0
chart,0,0,0,0,0,0,1,0,0,1,0
carbon,0,0,0,0,0,0,1,0,0,0,0
stylus,0,0,0,0,0,0,1,0,0,0,0
pull,0,0,0,0,0,0,1,0,0,1,0
strip,0,0,0,0,0,0,4,0,0,0,0
paper,0,0,0,0,0,0,3,0,0,0,0
beneath,0,1,0,0,0,0,0,0,0,0,0
uniform,11,0,0,0,0,0,0,0,0,0,0
displacement,0,0,0,0,0,0,1,0,0,0,0
diminish,0,0,0,0,0,0,0,0,0,3,0
smooth,3,0,0,0,0,0,0,0,0,0,0
fashion,0,0,0,0,0,0,3,0,0,0,0
decrease,0,0,0,0,0,0,1,0,0,5,0
equally,0,0,8,0,0,0,0,0,0,0,0
spaced,1,0,0,0,0,0,0,0,0,0,0
content,2,0,0,0,0,0,14,0,0,0,0
vibratory,2,0,0,0,0,0,1,0,0,0,0
follow,0,0,0,0,0,0,0,0,0,33,0
grow,0,0,0,0,0,0,0,0,0,20,0
inaudible,1,0,0,0,0,0,0,0,0,0,0
remain,0,0,0,0,0,0,0,0,0,31,0
stable,2,0,0,0,0,0,0,0,0,0,0
level,0,0,0,0,0,0,10,0,0,0,0
unvarying,1,0,0,0,0,0,0,0,0,0,0
tonal,14,0,0,0,0,0,3,0,0,0,0
unvaried,1,0,0,0,0,0,0,0,0,0,0
appear,0,0,0,0,0,0,0,0,0,42,0
demonstration,0,0,0,0,0,0,1,0,0,0,0
single,38,0,0,0,0,0,0,0,0,0,0
material,1,0,0,0,0,0,45,0,0,0,0
undergo,0,0,0,0,0,0,0,0,0,1,0
impose,0,0,0,0,0,0,0,0,0,3,0
oscillation,0,0,0,0,0,0,2,0,0,0,0
probably,0,0,9,0,0,0,0,0,0,0,0
partial,4,0,0,0,0,0,2,0,0,0,0
addition,0,0,0,0,0,0,11,0,0,0,0
fortuitous,2,0,0,0,0,0,0,0,0,0,0
harmonic,42,0,0,0,0,0,3,0,0,0,0
relationship,0,0,0,0,0,0,23,0,0,0,0
expressible,3,0,0,0,0,0,0,0,0,0,0
ratio,0,0,0,0,0,0,4,0,0,0,0
column,0,0,0,0,0,0,14,0,0,0,0
third,0,0,0,0,0,0,6,0,0,0,0
fourth,10,0,0,0,0,0,5,0,0,0,0
numerical,4,0,0,0,0,0,0,0,0,0,0
overtone,0,0,0,0,0,0,21,0,0,0,0
equivalent,0,0,0,0,0,0,5,0,0,0,0
shape,0,0,0,0,0,0,11,0,0,3,0
substance,0,0,0,0,0,0,2,0,0,0,0
mass,2,0,1,0,0,0,32,0,0,0,0
woodblock,0,0,0,0,0,0,1,0,0,0,0
composite,2,0,0,0,0,0,2,0,0,0,0
acuity,0,0,0,0,0,0,1,0,0,0,0
normally,0,0,5,0,0,0,0,0,0,0,0
ignore,0,0,0,0,0,0,0,0,0,3,0
recognize,0,0,0,0,0,0,0,0,0,16,0
rich,13,0,0,0,0,0,0,0,0,0,0
pure,7,0,0,0,0,0,0,0,0,0,0
lack,0,0,0,0,0,0,5,0,0,4,0
occur,0,0,0,0,0,0,0,0,0,18,0
typical,10,0,0,0,0,0,0,0,0,0,0
relatively,0,0,15,0,0,0,0,0,0,0,0
approach,0,0,0,0,0,0,6,0,0,2,0
eddy,0,0,0,0,0,0,3,0,0,0,0
mouthpiece,0,0,0,0,0,0,4,0,0,0,0
hammer,0,0,0,0,0,0,5,0,0,1,0
extra,2,0,0,0,0,0,0,0,0,0,0
dimension,0,0,0,0,0,0,5,0,0,0,0
factor,0,0,0,0,0,0,12,0,0,0,0
manually,0,0,1,0,0,0,0,0,0,0,0
presence,0,0,0,0,0,0,8,0,0,0,0
absence,0,0,0,0,0,0,6,0,0,0,0
distinguishable,1,0,0,0,0,0,0,0,0,0,0
articulatory,1,0,0,0,0,0,0,0,0,0,0
dissimilar,1,0,0,0,0,0,0,0,0,0,0
vacuum,0,0,0,0,0,0,3,0,0,0,0
tube,0,0,0,0,0,0,18,0,0,0,0
transistor,0,0,0,0,0,0,2,0,0,0,0
manual,1,0,0,0,0,0,1,0,0,0,0
output,0,0,0,0,0,0,4,0,0,0,0
adjustable,1,0,0,0,0,0,0,0,0,0,0
transformer,0,0,0,0,0,0,1,0,0,0,0
ingenious,2,0,0,0,0,0,0,0,0,0,0
mixing,0,0,0,0,0,0,3,0,0,0,0
circuit,0,0,0,0,0,0,3,0,0,0,0
compound,0,0,0,0,0,0,1,0,0,0,0
predetermine,0,0,0,0,0,0,0,0,0,2,0
imitate,0,0,0,0,0,0,0,0,0,9,0
utilize,0,0,0,0,0,0,0,0,0,10,0
capability,0,0,0,0,0,0,5,0,0,0,0
synthesize,0,0,0,0,0,0,0,0,0,2,0
available,15,0,0,0,0,0,0,0,0,0,0
natural,23,0,0,0,0,0,0,0,0,0,0
capable,10,0,0,0,0,0,0,0,0,0,0
imitation,0,0,0,0,0,0,11,0,0,0,0
break,0,0,0,0,0,0,0,0,0,1,0
auditory,1,0,0,0,0,0,0,0,0,0,0
spherical,1,0,0,0,0,0,0,0,0,0,0
passage,0,0,0,0,0,0,24,0,0,0,0
density,0,0,0,0,0,0,2,0,0,0,0
elasticity,0,0,0,0,0,0,2,0,0,0,0
dense,1,0,0,0,0,0,0,0,0,0,0
transmission,0,0,0,0,0,0,3,0,0,0,0
approximately,0,0,1,0,0,0,0,0,0,0,0
increase,0,0,0,0,0,0,3,0,0,31,0
rise,0,0,0,0,0,0,14,0,0,3,0
temperature,0,0,0,0,0,0,1,0,0,0,0
compression,0,0,0,0,0,0,1,0,0,0,0
wavelength,0,0,0,0,0,0,5,0,0,0,0
journey,0,0,0,0,0,0,2,0,0,0,0
rob,0,0,0,0,0,0,0,0,0,2,0
inversely,0,0,2,0,0,0,0,0,0,0,0
proportional,3,0,0,0,0,0,0,0,0,0,0
square,0,0,0,0,0,0,1,0,0,0,0
alter,0,0,0,0,0,0,0,0,0,12,0
slightly,0,0,3,0,0,0,0,0,0,0,0
path,0,0,0,0,0,0,7,0,0,0,0
disrupt,0,0,0,0,0,0,0,0,0,1,0
equitable,1,0,0,0,0,0,0,0,0,0,0
distribution,0,0,0,0,0,0,2,0,0,0,0
particularly,0,0,37,0,0,0,0,0,0,0,0
unlike,0,10,0,0,0,0,0,0,0,0,0
straight,2,0,0,0,0,0,0,0,0,0,0
area,0,0,0,0,0,0,19,0,0,0,0
considerable,7,0,0,0,0,0,0,0,0,0,0
resonance,0,0,0,0,0,0,8,0,0,0,0
enclosure,0,0,0,0,0,0,8,0,0,0,0
audio,2,0,0,0,0,0,0,0,0,0,0
speaker,0,0,0,0,0,0,3,0,0,0,0
cabinet,0,0,0,0,0,0,1,0,0,0,0
nave,0,0,0,0,0,0,1,0,0,0,0
cathedral,0,0,0,0,0,0,2,0,0,0,0
approximate,0,0,0,0,0,0,0,0,0,1,0
reinforce,0,0,0,0,0,0,0,0,0,6,0
sympathetic,2,0,0,0,0,0,0,0,0,0,0
response,0,0,0,0,0,0,7,0,0,0,0
intense,4,0,0,0,0,0,0,0,0,0,0
agree,0,0,0,0,0,0,0,0,0,2,0
inequity,0,0,0,0,0,0,1,0,0,0,0
fortunately,0,0,1,0,0,0,0,0,0,0,0
room,0,0,0,0,0,0,10,0,0,0,0
fall,0,0,0,0,0,0,1,0,0,6,0
pipe,1,0,0,0,0,0,17,0,0,0,0
extend,0,0,0,0,0,0,0,0,0,11,0
disturb,0,0,0,0,0,0,0,0,0,1,0
obstruction,0,0,0,0,0,0,1,0,0,0,0
absorbent,2,0,0,0,0,0,0,0,0,0,0
minimize,0,0,0,0,0,0,0,0,0,1,0
reverberation,0,0,0,0,0,0,8,0,0,0,0
instant,1,0,0,0,0,0,1,0,0,0,0
decay,0,0,0,0,0,0,0,0,0,2,0
millionth,0,0,0,0,0,0,1,0,0,0,0
speak,0,0,0,0,0,0,0,0,0,7,0
experience,0,0,0,0,0,0,9,0,0,4,0
prolong,0,0,0,0,0,0,0,0,0,1,0
reason,0,0,0,0,0,0,13,0,0,0,0
protracted,1,0,0,0,0,0,0,0,0,0,0
space,0,0,0,0,0,0,8,0,0,1,0
surface,0,0,0,0,0,0,2,0,0,0,0
reflect,0,0,0,0,0,0,0,0,0,28,0
travel,0,0,0,0,0,0,0,0,0,5,0
extended,3,0,0,0,0,0,0,0,0,0,0
highly,0,0,16,0,0,0,0,0,0,0,0
preclude,0,0,0,0,0,0,0,0,0,2,0
appreciable,1,0,0,0,0,0,0,0,0,0,0
loss,0,0,0,0,0,0,1,0,0,0,0
crucial,3,0,0,0,0,0,0,0,0,0,0
fidelity,0,0,0,0,0,0,2,0,0,0,0
speech,0,0,0,0,0,0,7,0,0,0,0
syllable,0,0,0,0,0,0,10,0,0,0,0
mumble,0,0,0,0,0,0,0,0,0,1,0
confusion,0,0,0,0,0,0,1,0,0,0,0
brief,7,0,0,0,0,0,0,0,0,0,0
contribute,0,0,0,0,0,0,0,0,0,13,0
cold,1,0,0,0,0,0,0,0,0,0,0
dull,1,0,0,0,0,0,0,0,0,0,0
reverberative,1,0,0,0,0,0,0,0,0,0,0
support,0,0,0,0,0,0,5,0,0,8,0
regardless,0,0,2,0,0,0,0,0,0,0,0
mushroom,0,0,0,0,0,0,0,0,0,2,0
broad,6,0,0,0,0,0,0,0,0,0,0
trajectory,0,0,0,0,0,0,1,0,0,0,0
direct,7,0,0,0,0,0,0,0,0,3,0
propagation,0,0,0,0,0,0,3,0,0,0,0
auditorium,0,0,0,0,0,0,1,0,0,0,0
offer,0,0,0,0,0,0,0,0,0,7,0
occupant,0,0,0,0,0,0,1,0,0,0,0
potentially,0,0,1,0,0,0,0,0,0,0,0
distorted,1,0,0,0,0,0,0,0,0,0,0
version,0,0,0,0,0,0,9,0,0,0,0
tweeter,0,0,0,0,0,0,1,0,0,0,0
reproduction,0,0,0,0,0,0,4,0,0,0,0
angle,0,0,0,0,0,0,1,0,0,1,0
side,0,0,0,0,0,0,2,0,0,0,0
ensure,0,0,0,0,0,0,0,0,0,2,0
coverage,0,0,0,0,0,0,1,0,0,0,0
site,0,0,0,0,0,0,2,0,0,0,0
demand,0,0,0,0,0,0,5,0,0,6,0
acoustical,4,0,0,0,0,0,0,0,0,0,0
course,0,0,0,0,0,0,18,0,0,0,0
reflection,0,0,0,0,0,0,4,0,0,0,0
ceiling,0,0,0,0,0,0,1,0,0,0,0
desirable,1,0,0,0,0,0,0,0,0,0,0
reflective,1,0,0,0,0,0,0,0,0,0,0
shell,0,0,0,0,0,0,5,0,0,0,0
boost,0,0,0,0,0,0,1,0,0,0,0
reflector,0,0,0,0,0,0,1,0,0,0,0
design,0,0,0,0,0,0,8,0,0,9,0
reach,0,0,0,0,0,0,0,0,0,17,0
location,0,0,0,0,0,0,5,0,0,0,0
listening,0,0,0,0,0,0,3,0,0,0,0
serve,0,0,0,0,0,0,0,0,0,34,0
purpose,0,0,0,0,0,0,16,0,0,0,0
admirably,0,0,1,0,0,0,0,0,0,0,0
curved,2,0,0,0,0,0,0,0,0,0,0
avoid,0,0,0,0,0,0,0,0,0,1,0
right,4,0,5,0,0,0,1,0,0,0,0
continuous,2,0,0,0,0,0,0,0,0,0,0
echoing,0,0,0,0,0,0,1,0,0,0,0
furthermore,0,0,2,0,0,0,0,0,0,0,0
uniformly,0,0,2,0,0,0,0,0,0,0,0
diffuse,0,0,0,0,0,0,0,0,0,1,0
photographer,0,0,0,0,0,0,1,0,0,0,0
wish,0,0,0,0,0,0,0,0,0,1,0
flood,0,0,0,0,0,0,0,0,0,1,0
scene,0,0,0,0,0,0,8,0,0,0,0
light,2,0,0,0,0,0,5,0,0,0,0
spotlight,0,0,0,0,0,0,1,0,0,0,0
denomination,0,0,0,0,0,0,1,0,0,0,0
coin,0,0,0,0,0,0,1,0,0,0,0
monetary,1,0,0,0,0,0,0,0,0,0,0
act,0,0,0,0,0,0,7,0,0,7,0
fold,1,0,0,0,0,0,0,0,0,0,0
coordinate,0,0,0,0,0,0,1,0,0,1,0
structuring,0,0,0,0,0,0,1,0,0,0,0
favour,0,0,0,0,0,0,0,0,0,7,0
theorist,0,0,0,0,0,0,14,0,0,0,0
theory,0,0,0,0,0,0,21,0,0,0,0
commentary,0,0,0,0,0,0,3,0,0,0,0
leave,0,0,0,0,0,0,0,0,0,7,0
parameter,0,0,0,0,0,0,2,0,0,0,0
palette,0,0,0,0,0,0,3,0,0,0,0
terminology,0,0,0,0,0,0,5,0,0,0,0
continuum,0,0,0,0,0,0,2,0,0,0,0
nuance,0,0,0,0,0,0,4,0,0,0,0
extremely,0,0,4,0,0,0,0,0,0,0,0
soft,9,0,0,0,0,0,0,0,0,0,0
ppp,0,0,0,0,0,0,1,0,0,0,0
pianississimo,0,0,0,0,0,0,0,0,0,0,1
loud,12,0,0,0,0,0,0,0,0,0,0
fff,0,0,0,0,0,0,1,0,0,0,0
fortississimo,0,0,0,0,0,0,0,0,0,0,1
dominance,0,0,0,0,0,0,2,0,0,0,0
italian,55,0,0,0,0,0,0,0,0,0,0
retention,0,0,0,0,0,0,1,0,0,0,0
explicit,5,0,0,0,0,0,0,0,0,0,0
formalized,1,0,0,0,0,0,0,0,0,0,0
ranking,0,0,0,0,0,0,1,0,0,0,0
vague,1,0,0,0,0,0,0,0,0,0,0
classification,0,0,0,0,0,0,12,0,0,0,0
mellow,1,0,0,0,0,0,0,0,0,0,0
standard,18,0,0,0,0,0,9,0,0,0,0
taxonomy,0,0,0,0,0,0,1,0,0,0,0
denote,0,0,0,0,0,0,0,0,0,5,0
matter,0,0,0,0,0,0,13,0,0,0,0
precise,7,0,0,0,0,0,0,0,0,0,0
standardization,0,0,0,0,0,0,4,0,0,0,0
occupy,0,0,0,0,0,0,0,0,0,5,0
task,0,0,0,0,0,0,4,0,0,0,0
bce,0,0,0,0,0,0,10,0,0,0,0
especially,0,0,30,0,0,0,0,0,0,0,0
emerge,0,0,0,0,0,0,0,0,0,18,0
principal,11,0,0,0,0,0,0,0,0,0,0
vehicle,0,0,0,0,0,0,5,0,0,0,0
problem,0,0,0,0,0,0,6,0,0,0,0
tuning,0,0,0,0,0,0,14,0,0,0,0
challenge,0,0,0,0,0,0,3,0,0,4,0
instrumentalist,0,0,0,0,0,0,13,0,0,0,0
duet,1,0,0,0,0,0,3,0,0,0,0
agreement,0,0,0,0,0,0,1,0,0,0,0
frustration,0,0,0,0,0,0,2,0,0,0,0
adopt,0,0,0,0,0,0,0,0,0,13,0
day,0,0,0,0,0,0,9,0,0,0,0
uniformity,0,0,0,0,0,0,3,0,0,0,0
unknown,1,0,0,0,0,0,0,0,0,0,0
perception,0,0,0,0,0,0,3,0,0,0,0
confine,0,0,0,0,0,0,1,0,0,4,0
roughly,0,0,7,0,0,0,0,0,0,0,0
upper,15,0,0,0,0,0,0,0,0,0,0
attenuate,0,0,0,0,0,0,0,0,0,1,0
advance,0,0,0,0,0,0,5,0,0,3,0
spectrum,0,0,0,0,0,0,6,0,0,0,0
divide,0,0,0,0,0,0,0,0,0,15,0
latin,5,0,0,0,0,0,0,0,0,0,0
octo,0,0,0,0,0,0,1,0,0,0,0
breadth,0,0,0,0,0,0,3,0,0,0,0
codify,0,0,0,0,0,0,0,0,0,6,0
boundary,0,0,0,0,0,0,1,0,0,0,0
chromatic,17,0,0,0,0,0,0,0,0,0,0
useful,1,0,0,0,0,0,0,0,0,0,0
division,0,0,0,0,0,0,9,0,0,0,0
count,0,0,0,0,0,0,0,0,0,4,0
position,0,0,0,0,0,0,10,0,0,0,0
recur,0,0,0,0,0,0,0,0,0,5,0
mind,0,0,0,0,0,0,2,0,0,0,0
register,0,0,0,0,0,0,2,0,0,0,0
man,0,0,0,0,0,0,7,0,0,0,0
hearing,0,0,0,0,0,0,1,0,0,0,0
conventional,6,0,0,0,0,0,0,0,0,0,0
singer,0,0,0,0,0,0,30,0,0,0,0
frequently,0,0,32,0,0,0,0,0,0,0,0
correspond,0,0,0,0,0,0,0,0,0,9,0
precisely,0,0,5,0,0,0,0,0,0,0,0
norm,0,0,0,0,0,0,7,0,0,0,0
non,8,0,0,0,0,0,0,0,0,0,1
placement,0,0,0,0,0,0,2,0,0,0,0
step,0,0,0,0,0,0,45,0,0,0,0
microtonal,2,0,0,0,0,0,1,0,0,0,0
