word,ADJ,ADP,ADV,NOUN,NUM,VERB,X
fervent,1,0,0,0,0,0,0
nationalism,0,0,0,1,0,0,0
oblige,0,0,0,0,0,1,0
renounce,0,0,0,0,0,1,0
assign,0,0,0,0,0,1,0
cede,0,0,0,0,0,1,0
postwar,1,0,0,0,0,0,0
settlement,0,0,0,1,0,0,0
outrage,0,0,0,0,0,1,0
nationalist,0,0,0,1,0,0,0
leadership,0,0,0,1,0,0,0
replace,0,0,0,0,0,1,0
recognize,0,0,0,0,0,1,0
country,0,0,0,1,0,0,0
proclaim,0,0,0,0,0,1,0
republic,0,0,0,1,0,0,0
president,0,0,0,1,0,0,0
pride,0,0,0,1,0,0,0
turkishness,0,0,0,1,0,0,0
couple,0,0,0,0,0,1,0
sense,0,0,0,1,0,0,0
accomplishment,0,0,0,1,0,0,0
ashe,0,0,0,1,0,0,0
mighty,1,0,0,0,0,0,0
viable,1,0,0,0,0,0,0
democracy,0,0,0,1,0,0,0
flourish,0,0,0,0,0,1,0
dress,0,0,0,0,0,1,0
like,0,1,0,0,0,0,0
imitate,0,0,0,0,0,1,0
lavish,2,0,0,0,0,0,0
near,0,1,0,0,0,0,0
entourage,0,0,0,1,0,0,0
similarly,0,0,1,0,0,0,0
house,0,0,0,1,0,0,0
frequent,1,0,0,0,0,0,0
garden,0,0,0,1,0,0,0
imitation,0,0,0,1,0,0,0
pleasure,0,0,0,1,0,0,0
minister,0,0,0,1,0,0,0
confine,0,0,0,0,0,1,0
peace,0,0,0,1,0,0,0
deep,1,0,0,0,0,0,0
appreciation,0,0,0,2,0,0,0
art,0,0,0,1,0,0,0
widespread,1,0,0,0,0,0,0
cultivation,0,0,0,1,0,0,0
flower,0,0,0,1,0,0,0
signify,0,0,0,0,0,1,0
westernization,0,0,0,1,0,0,0
obsession,0,0,0,1,0,0,0
poor,1,0,0,0,0,0,0
alike,0,0,1,0,0,0,0
celebrate,0,0,0,0,0,1,0
poet,0,0,0,1,0,0,0
poetry,0,0,0,1,0,0,0
demonstrate,0,0,0,0,0,1,0
awareness,0,0,0,1,0,0,0
environment,0,0,0,1,0,0,0
book,0,0,0,2,0,0,0
print,0,0,0,0,0,1,0
close,0,0,0,0,0,1,0
number,0,0,0,1,0,0,0
geography,0,0,0,1,0,0,0
open,0,0,0,0,0,1,0
mind,0,0,0,1,0,0,0
literate,0,0,0,1,0,0,0
