word,ADJ,ADP,ADV,AUX,DET,NOUN,NUM,SCONJ,VERB
harness,0,0,0,0,0,1,0,0,0
sled,0,0,0,0,0,4,0,0,0
pulka,0,0,0,0,0,1,0,0,0
transportation,0,0,0,0,0,2,0,0,0
dress,0,0,0,0,0,1,0,0,1
blue,6,0,0,0,0,1,0,0,0
pullover,0,0,0,0,0,1,0,0,0
tunic,0,0,0,0,0,1,0,0,0
decorate,0,0,0,0,0,0,0,0,1
red,3,0,0,0,0,1,0,0,0
yellow,2,0,0,0,0,0,0,0,0
trim,0,0,0,0,0,1,0,0,0
fringed,1,0,0,0,0,0,0,0,0
shawl,0,0,0,0,0,1,0,0,0
bonnet,0,0,0,0,0,1,0,0,0
woman,0,0,0,0,0,2,0,0,0
breech,0,0,0,0,0,1,0,0,0
cornered,1,0,0,0,0,0,0,0,0
cap,0,0,0,0,0,2,0,0,0
pom,0,0,0,0,0,2,0,0,0
remain,0,0,0,0,0,0,0,0,8
wholly,0,0,1,0,0,0,0,0,0
herder,0,0,0,0,0,1,0,0,0
generally,0,0,3,0,0,0,0,0,0
travel,0,0,0,0,0,0,0,0,4
family,0,0,0,0,0,1,0,0,0
housing,0,0,0,0,0,1,0,0,0
engage,0,0,0,0,0,0,0,0,1
farming,0,0,0,0,0,1,0,0,0
livestock,0,0,0,0,0,1,0,0,0
raising,0,0,0,0,0,1,0,0,0
growing,0,0,0,0,0,1,0,0,0
agriculture,0,0,0,0,0,1,0,0,0
limited,1,0,0,0,0,0,0,0,0
chief,2,0,0,0,0,0,0,0,0
crop,0,0,0,0,0,1,0,0,0
potato,0,0,0,0,0,1,0,0,0
barley,0,0,0,0,0,1,0,0,0
rye,0,0,0,0,0,1,0,0,0
forestry,0,0,0,0,0,1,0,0,0
industry,0,0,0,0,0,4,0,0,0
mining,0,0,0,0,0,2,0,0,0
commerce,0,0,0,0,0,1,0,0,0
integrate,0,0,0,0,0,0,0,0,1
scandinavian,1,0,0,0,0,0,0,0,0
workforce,0,0,0,0,0,1,0,0,0
seaport,0,0,0,0,0,1,0,0,0
herdswoman,0,0,0,0,0,1,0,0,0
ago,0,0,3,0,0,0,0,0,0
purpose,0,0,0,0,0,5,0,0,0
geologist,0,0,0,0,0,3,0,0,0
engulf,0,0,0,0,0,0,0,0,1
hope,0,0,0,0,0,0,0,0,2
geographer,0,0,0,0,0,1,0,0,0
want,0,0,0,0,0,0,0,0,3
magnetic,5,0,0,0,0,0,0,0,0
motive,0,0,0,0,0,1,0,0,0
expedition,0,0,0,0,0,19,0,0,0
dog,0,0,0,0,0,4,0,0,0
effort,0,0,0,0,0,3,0,0,0
tragedy,0,0,0,0,0,3,0,0,0
try,0,0,0,0,0,0,0,0,4
sail,0,0,0,0,0,4,0,0,8
hear,0,0,0,0,0,0,0,0,2
rescue,0,0,0,0,0,2,0,0,1
party,0,0,0,0,0,3,0,0,0
body,0,0,0,0,0,3,0,0,0
date,0,0,0,0,0,1,0,0,0
attempt,0,0,0,0,0,2,0,0,0
representative,0,0,0,0,0,1,0,0,0
meet,0,0,0,0,0,0,0,0,4
decide,0,0,0,0,0,0,0,0,4
set,0,0,0,0,0,0,0,0,11
agree,0,0,0,0,0,0,0,0,3
operate,0,0,0,0,0,0,0,0,4
begin,0,0,0,0,0,0,0,0,8
gather,0,0,0,0,0,0,0,0,1
valuable,1,0,0,0,0,0,0,0,0
information,0,0,0,0,0,1,0,0,0
relief,0,0,0,0,0,1,0,0,0
fail,0,0,0,0,0,0,0,0,2
sixteen,0,0,0,0,0,0,1,0,0
finally,0,0,4,0,0,0,0,0,0
early,8,0,1,0,0,0,0,0,0
exploration,0,0,0,0,0,7,0,0,0
failure,0,0,0,0,0,1,0,0,0
search,0,0,0,0,0,4,0,0,0
crew,0,0,0,0,0,2,0,0,0
wait,0,0,0,0,0,0,0,0,1
traverse,0,0,0,0,0,0,0,0,3
swedish,1,0,0,0,0,0,0,0,0
force,0,0,0,0,0,0,0,0,1
follow,0,0,0,0,0,0,0,0,3
push,0,0,0,0,0,0,0,0,1
history,0,0,0,0,0,2,0,0,0
passage,0,0,0,0,0,2,0,0,0
fly,0,0,0,0,0,0,0,0,8
dirigible,0,0,0,0,0,3,0,0,0
father,0,0,0,0,0,1,0,0,0
shipowner,0,0,0,0,0,1,0,0,0
boy,0,0,0,0,0,1,0,0,0
school,0,0,0,0,0,2,0,0,0
young,1,0,0,0,0,0,0,0,0
story,0,0,0,0,0,3,0,0,0
heart,0,0,0,0,0,1,0,0,0
age,0,0,0,0,0,3,0,0,0
mate,0,0,0,0,0,1,0,0,0
belgian,1,0,0,0,0,0,0,0,0
return,0,0,0,0,0,0,0,0,4
prepare,0,0,0,0,0,0,0,0,2
independent,1,0,0,0,0,0,0,0,0
locate,0,0,0,0,0,0,0,0,3
northeastern,1,0,0,0,0,0,0,0,0
make,0,0,0,0,0,0,0,0,5
observation,0,0,0,0,0,4,0,0,0
indicate,0,0,0,0,0,0,0,0,2
stationary,1,0,0,0,0,0,0,0,0
position,0,0,0,0,0,1,0,0,0
continual,1,0,0,0,0,0,0,0,0
arrival,0,0,0,0,0,2,0,0,0
transpolar,1,0,0,0,0,0,0,0,0
flight,0,0,0,0,0,5,0,0,0
bay,0,0,0,0,0,1,0,0,0
strait,0,0,0,0,0,1,0,0,0
sound,0,0,0,0,0,1,0,0,0
justify,0,0,0,0,0,0,0,0,1
challenge,0,0,0,0,0,0,0,0,3
navigator,0,0,0,0,0,2,0,0,0
plan,0,0,0,0,0,3,0,0,2
drift,0,0,0,0,0,1,0,0,5
american,8,0,0,0,0,0,0,0,0
instead,0,0,1,0,0,0,0,0,0
arrive,0,0,0,0,0,0,0,0,7
newly,0,0,1,0,0,0,0,0,0
build,0,0,0,0,0,0,0,0,4
unable,2,0,0,0,0,0,0,0,0
penetrate,0,0,0,0,0,0,0,0,1
connect,0,0,0,0,0,0,0,0,2
crown,0,0,0,0,0,0,0,0,1
pilot,0,0,0,0,0,0,0,0,1
italian,1,0,0,0,0,0,0,0,0
aviator,0,0,0,0,0,1,0,0,0
accompany,0,0,0,0,0,0,0,0,1
embark,0,0,0,0,0,0,0,0,1
adventure,0,0,0,0,0,1,0,0,0
aid,0,0,0,0,0,1,0,0,0
second,1,0,1,0,0,0,0,0,0
vanish,0,0,0,0,0,0,0,0,1
afterward,0,0,1,0,0,0,0,0,0
discovery,0,0,0,0,0,5,0,0,0
float,0,0,0,0,0,0,0,0,5
wreckage,0,0,0,0,0,1,0,0,0
tell,0,0,0,0,0,0,0,0,1
tragic,1,0,0,0,0,0,0,0,0
notice,0,0,0,0,0,0,0,0,1
object,0,0,0,0,0,1,0,0,0
pair,0,0,0,0,0,1,0,0,0
trouser,0,0,0,0,0,1,0,0,0
wreck,0,0,0,0,0,0,0,0,2
steamer,0,0,0,0,0,1,0,0,0
carry,0,0,0,0,0,0,0,0,5
companion,0,0,0,0,0,3,0,0,0
westward,0,0,1,0,0,0,0,0,0
wide,2,0,1,0,0,0,0,0,0
dash,0,0,0,0,0,0,0,0,1
balloon,0,0,0,0,0,2,0,0,0
photograph,0,0,0,0,0,2,0,0,0
take,0,0,0,0,0,0,0,0,11
show,0,0,0,0,0,0,0,0,6
spend,0,0,0,0,0,0,0,0,5
eighth,1,0,0,0,0,0,0,0,0
trip,0,0,0,0,0,1,0,0,0
pose,0,0,0,0,0,0,0,0,1
news,0,0,0,0,0,1,0,0,0
victory,0,0,0,0,0,1,0,0,0
claim,0,0,0,0,0,6,0,0,3
discredit,0,0,0,0,0,0,0,0,1
test,0,0,0,0,0,2,0,0,0
star,0,0,0,0,0,2,0,0,0
sky,0,0,0,0,0,1,0,0,0
horizontal,2,0,0,0,0,0,0,0,0
circle,0,0,0,0,0,1,0,0,2
evidence,0,0,0,0,0,2,0,0,0
devote,0,0,0,0,0,0,0,0,1
nature,0,0,0,0,0,2,0,0,0
canadian,2,0,0,0,0,0,0,0,0
ethnologist,0,0,0,0,0,1,0,0,0
book,0,0,0,0,0,1,0,0,0
experience,0,0,0,0,0,1,0,0,0
friendly,2,0,0,0,0,0,0,0,0
writing,0,0,0,0,0,1,0,0,0
convince,0,0,0,0,0,0,0,0,1
transarctic,1,0,0,0,0,0,0,0,0
airline,0,0,0,0,0,1,0,0,0
possible,2,0,0,0,0,0,0,0,0
page,0,0,0,0,0,1,0,0,0
expose,0,0,0,0,0,0,0,0,1
fraudulent,1,0,0,0,0,0,0,0,0
ahead,0,0,1,0,0,0,0,0,0
worldwide,1,0,0,0,0,0,0,0,0
program,0,0,0,0,0,4,0,0,0
geophysical,2,0,0,0,0,0,0,0,0
systematic,1,0,0,0,0,0,0,0,0
planetary,1,0,0,0,0,0,0,0,0
encompass,0,0,0,0,0,0,0,0,1
geophysic,0,0,0,0,0,1,0,0,0
glaciology,0,0,0,0,0,1,0,0,0
gravity,0,0,0,0,0,1,0,0,0
longitude,0,0,0,0,0,1,0,0,0
determination,0,0,0,0,0,1,0,0,0
meteorology,0,0,0,0,0,1,0,0,0
team,0,0,0,0,0,5,0,0,0
thawing,0,0,0,0,0,1,0,0,0
giant,4,0,0,0,0,0,0,0,0
crack,0,0,0,0,0,1,0,0,0
appear,0,0,0,0,0,0,0,0,1
equipment,0,0,0,0,0,1,0,0,0
airlift,0,0,0,0,0,0,0,0,1
soviet,4,0,0,0,0,0,0,0,0
drive,0,0,0,0,0,0,0,0,1
current,0,0,0,0,0,2,0,0,0
sounding,0,0,0,0,0,2,0,0,0
daily,0,0,1,0,0,0,0,0,0
reveal,0,0,0,0,0,0,0,0,2
existence,0,0,0,0,0,1,0,0,0
unsuspected,1,0,0,0,0,0,0,0,0
submerged,1,0,0,0,0,0,0,0,0
ridge,0,0,0,0,0,1,0,0,0
collect,0,0,0,0,0,0,0,0,1
sample,0,0,0,0,0,1,0,0,0
sediment,0,0,0,0,0,1,0,0,0
measure,0,0,0,0,0,0,0,0,3
depth,0,0,0,0,0,2,0,0,0
glacier,0,0,0,0,0,6,0,0,0
swell,0,0,0,0,0,0,0,0,1
shrink,0,0,0,0,0,0,0,0,1
oceanographic,1,0,0,0,0,0,0,0,0
property,0,0,0,0,0,1,0,0,0
subsurface,1,0,0,0,0,0,0,0,0
camp,0,0,0,0,0,3,0,0,0
engineer,0,0,0,0,0,2,0,0,0
tunnel,0,0,0,0,0,2,0,0,0
beneath,0,2,0,0,0,0,0,0,0
construct,0,0,0,0,0,0,0,0,1
close,0,0,1,0,0,0,0,0,1
longand,1,0,0,0,0,0,0,0,0
term,0,0,0,0,0,2,0,0,0
extensive,2,0,0,0,0,0,0,0,0
encourage,0,0,0,0,0,0,0,0,2
widespread,1,0,0,0,0,0,0,0,0
significant,1,0,0,0,0,0,0,0,0
deposit,0,0,0,0,0,3,0,0,0
surface,0,0,0,0,0,6,0,0,0
huge,3,0,0,0,0,0,0,0,0
reserve,0,0,0,0,0,4,0,0,3
discover,0,0,0,0,0,0,0,0,4
mouth,0,0,0,0,0,1,0,0,0
shallow,1,0,0,0,0,0,0,0,0
aerial,1,0,0,0,0,0,0,0,0
view,0,0,0,0,0,2,0,0,0
visible,1,0,0,0,0,0,0,0,0
rig,0,0,0,0,0,2,0,0,0
pipeline,0,0,0,0,0,1,0,0,0
retrieve,0,0,0,0,0,0,0,0,1
ongoing,1,0,0,0,0,0,0,0,0
cobalt,0,0,0,0,0,1,0,0,0
nickel,0,0,0,0,0,1,0,0,0
coal,0,0,0,0,0,4,0,0,0
iron,0,0,0,0,0,2,0,0,0
gold,0,0,0,0,0,1,0,0,0
diamond,0,0,0,0,0,1,0,0,0
eastern,2,0,0,0,0,0,0,0,0
producer,0,0,0,0,0,1,0,0,0
focus,0,0,0,0,0,1,0,0,1
center,0,0,0,0,0,1,0,0,2
contaminate,0,0,0,0,0,0,0,0,1
chemical,1,0,0,0,0,1,0,0,0
testing,0,0,0,0,0,1,0,0,0
degree,0,0,0,0,0,3,0,0,0
celsius,0,0,0,0,0,2,0,0,0
difference,0,0,0,0,0,2,0,0,0
annual,6,0,0,0,0,0,0,0,0
period,0,0,0,0,0,4,0,0,0
experiment,0,0,0,0,0,2,0,0,0
main,1,0,0,0,0,0,0,0,0
goal,0,0,0,0,0,1,0,0,0
initiative,0,0,0,0,0,1,0,0,0
effect,0,0,0,0,0,2,0,0,0
magnify,0,0,0,0,0,0,0,0,1
devoid,2,0,0,0,0,0,0,0,0
adjoin,0,0,0,0,0,0,0,0,1
stormy,1,0,0,0,0,0,0,0,0
keep,0,0,0,0,0,0,0,0,2
airplane,0,0,0,0,0,5,0,0,0
tractor,0,0,0,0,0,1,0,0,0
satellite,0,0,0,0,0,1,0,0,0
adventurous,1,0,0,0,0,0,0,0,0
tourist,0,0,0,0,0,4,0,0,0
someday,0,0,1,0,0,0,0,0,0
difficult,2,0,0,0,0,0,0,0,0
sign,0,0,0,0,0,1,0,0,3
treaty,0,0,0,0,0,6,0,0,0
science,0,0,0,0,0,4,0,0,0
peaceful,3,0,0,0,0,0,0,0,0
elevation,0,0,0,0,0,1,0,0,0
fall,0,0,0,0,0,0,0,0,2
weight,0,0,0,0,0,2,0,0,0
squeeze,0,0,0,0,0,0,0,0,1
underneath,0,0,1,0,0,0,0,0,0
substance,0,0,0,0,0,1,0,0,0
firn,0,0,0,0,0,1,0,0,0
move,0,0,0,0,0,0,0,0,7
like,1,4,0,0,0,0,0,0,0
batter,0,0,0,0,0,1,0,0,0
spread,0,0,0,0,0,0,0,0,1
pan,0,0,0,0,0,1,0,0,0
piece,0,0,0,0,0,2,0,0,0
process,0,0,0,0,0,1,0,0,0
calving,0,0,0,0,0,1,0,0,0
sight,0,0,0,0,0,1,0,0,1
attached,1,0,0,0,0,0,0,0,0
shelf,0,0,0,0,0,5,0,0,0
size,0,0,0,0,0,2,0,0,0
image,0,0,0,0,0,1,0,0,0
produce,0,0,0,0,0,0,0,0,1
represent,0,0,0,0,0,0,0,0,2
dark,2,0,0,0,0,0,0,0,0
less,2,0,0,0,0,0,0,0,0
divide,0,0,0,0,0,0,0,0,2
past,0,0,0,0,0,2,0,0,0
range,0,0,0,0,0,3,0,0,2
rise,0,0,0,0,0,0,0,0,4
nunatak,0,0,0,0,0,1,0,0,0
active,1,0,0,0,0,0,0,0,0
volcano,0,0,0,0,0,1,0,0,0
spectacular,1,0,0,0,0,0,0,0,0
scenic,1,0,0,0,0,0,0,0,0
landform,0,0,0,0,0,1,0,0,0
unusual,2,0,0,0,0,0,0,0,0
oasis,0,0,0,0,0,1,0,0,0
local,1,0,0,0,0,0,0,0,0
indian,1,0,0,0,0,0,0,0,0
encircle,0,0,0,0,0,0,0,0,1
roughly,0,0,1,0,0,0,0,0,0
masse,0,0,0,0,0,2,0,0,0
speed,0,0,0,0,0,2,0,0,0
knot,0,0,0,0,0,1,0,0,0
belt,0,0,0,0,0,2,0,0,0
well,1,0,1,0,0,0,0,0,0
rotation,0,0,0,0,0,1,0,0,0
geomagnetic,2,0,0,0,0,0,0,0,0
aurora,0,0,0,0,0,1,0,0,0
compass,0,0,0,0,0,1,0,0,0
night,0,0,0,0,0,2,0,0,0
circular,2,0,0,0,0,0,0,0,0
path,0,0,0,0,0,2,0,0,0
upward,0,0,2,0,0,0,0,0,0
horizon,0,0,0,0,0,2,0,0,0
photo,0,0,0,0,0,2,0,0,0
single,4,0,0,0,0,0,0,0,0
flourish,0,0,0,0,0,0,0,0,1
geological,1,0,0,0,0,0,0,0,0
formation,0,0,0,0,0,1,0,0,0
bed,0,0,0,0,0,1,0,0,0
fossil,0,0,0,0,0,1,0,0,0
clue,0,0,0,0,0,1,0,0,0
monthly,1,0,0,0,0,0,0,0,0
play,0,0,0,0,0,0,0,0,1
role,0,0,0,0,0,1,0,0,0
atmospheric,1,0,0,0,0,0,0,0,0
tropic,0,0,0,0,0,1,0,0,0
cool,1,0,0,0,0,0,0,0,1
heavy,1,0,0,0,0,0,0,0,0
severe,3,0,0,0,0,0,0,0,0
botanist,0,0,0,0,0,1,0,0,0
bacteria,0,0,0,0,0,1,0,0,0
yeast,0,0,0,0,0,1,0,0,0
sunny,1,0,0,0,0,0,0,0,0
canyon,0,0,0,0,0,1,0,0,0
green,2,0,0,0,0,0,0,0,0
alga,0,0,0,0,0,1,0,0,0
pond,0,0,0,0,0,1,0,0,0
microbe,0,0,0,0,0,1,0,0,0
colonize,0,0,0,0,0,0,0,0,1
brown,1,0,0,0,0,0,0,0,0
liverwort,0,0,0,0,0,1,0,0,0
herb,0,0,0,0,0,1,0,0,0
peninsula,0,0,0,0,0,1,0,0,0
breakup,0,0,0,0,0,1,0,0,0
left,0,0,1,0,0,0,0,0,0
spider,0,0,0,0,0,1,0,0,0
egg,0,0,0,0,0,7,0,0,0
barnacle,0,0,0,0,0,1,0,0,0
amphipod,0,0,0,0,0,1,0,0,0
unidentified,1,0,0,0,0,0,0,0,0
arthropod,0,0,0,0,0,1,0,0,0
inactive,1,0,0,0,0,0,0,0,0
springtail,0,0,0,0,0,1,0,0,0
midge,0,0,0,0,0,1,0,0,0
colony,0,0,0,0,0,3,0,0,0
southernmost,1,0,0,0,0,0,0,0,0
properly,0,0,1,0,0,0,0,0,0
speak,0,0,0,0,0,0,0,0,1
ashore,0,0,1,0,0,0,0,0,0
establish,0,0,0,0,0,0,0,0,3
rookery,0,0,0,0,0,1,0,0,0
breed,0,0,0,0,0,0,0,0,2
emperor,0,0,0,0,0,3,0,0,0
distribute,0,0,0,0,0,0,0,0,1
widely,0,0,1,0,0,0,0,0,0
entire,1,0,0,0,0,0,0,0,0
coastline,0,0,0,0,0,1,0,0,0
gentoo,0,0,0,0,0,1,0,0,0
chinstrap,0,0,0,0,0,2,0,0,0
excellent,1,0,0,0,0,0,0,0,0
swimmer,0,0,0,0,0,3,0,0,0
shrimplike,1,0,0,0,0,0,0,0,0
underwater,0,0,2,0,0,0,0,0,0
exclusively,0,0,1,0,0,0,0,0,0
dive,0,0,0,0,0,0,0,0,1
leopard,0,0,0,0,0,3,0,0,0
favor,0,0,0,0,0,0,0,0,1
rarely,0,0,1,0,0,0,0,0,0
elephant,0,0,0,0,0,4,0,0,0
populous,1,0,0,0,0,0,0,0,0
crabeater,0,0,0,0,0,2,0,0,0
weddell,0,0,0,0,0,1,0,0,0
comparison,0,0,0,0,0,1,0,0,0
peculiar,1,0,0,0,0,0,0,0,0
icefish,0,0,0,0,0,1,0,0,0
enable,0,0,0,0,0,0,0,0,1
member,0,0,0,0,0,7,0,0,0
marine,3,0,0,0,0,0,0,0,0
chain,0,0,0,0,0,1,0,0,0
look,0,0,0,0,0,0,0,0,1
observe,0,0,0,0,0,0,0,0,1
biologist,0,0,0,0,0,3,0,0,0
total,2,0,0,0,0,1,0,0,0
billion,0,0,0,0,0,0,1,0,0
ton,0,0,0,0,0,4,0,0,0
phytoplankton,0,0,0,0,0,1,0,0,0
zooplankton,0,0,0,0,0,1,0,0,0
squid,0,0,0,0,0,2,0,0,0
easily,0,0,2,0,0,0,0,0,0
stand,0,0,0,0,0,0,0,0,3
erect,1,0,0,0,0,0,0,0,0
flat,1,0,0,0,0,0,0,0,0
footed,1,0,0,0,0,0,0,0,0
regular,1,0,0,0,0,0,0,0,0
file,0,0,0,0,0,1,0,0,0
soldier,0,0,0,0,0,1,0,0,0
tread,0,0,0,0,0,1,0,0,0
stately,1,0,0,0,0,0,0,0,0
dignified,1,0,0,0,0,0,0,0,0
comical,1,0,0,0,0,0,0,0,0
king,0,0,0,0,0,1,0,0,0
resemblance,0,0,0,0,0,1,0,0,0
heighten,0,0,0,0,0,0,0,0,1
grayish,1,0,0,0,0,0,0,0,0
coat,0,0,0,0,0,2,0,0,0
plumage,0,0,0,0,0,1,0,0,0
white,2,0,0,0,0,0,0,0,0
breast,0,0,0,0,0,1,0,0,0
cravat,0,0,0,0,0,1,0,0,0
throat,0,0,0,0,0,1,0,0,0
prehistoric,1,0,0,0,0,0,0,0,0
frontal,1,0,0,0,0,0,0,0,0
ancestor,0,0,0,0,0,1,0,0,0
wing,0,0,0,0,0,4,0,0,0
paddle,0,0,0,0,0,1,0,0,0
flapper,0,0,0,0,0,1,0,0,0
entirely,0,0,1,0,0,0,0,0,0
useless,1,0,0,0,0,0,0,0,0
enemy,0,0,0,0,0,1,0,0,0
generation,0,0,0,0,0,1,0,0,0
evolution,0,0,0,0,0,1,0,0,0
stiff,1,0,0,0,0,0,0,0,0
feather,0,0,0,0,0,2,0,0,0
joint,0,0,0,0,0,1,0,0,0
master,0,0,0,0,0,1,0,0,0
diver,0,0,0,0,0,1,0,0,0
fully,0,0,1,0,0,0,0,0,0
adapt,0,0,0,0,0,0,0,0,1
smooth,1,0,0,0,0,0,0,0,0
impenetrable,1,0,0,0,0,0,0,0,0
streamlined,1,0,0,0,0,0,0,0,0
glide,0,0,0,0,0,0,0,0,1
use,0,0,0,0,0,1,0,0,2
arm,0,0,0,0,0,1,0,0,0
crawl,0,0,0,0,0,1,0,0,0
stroke,0,0,0,0,0,1,0,0,0
steer,0,0,0,0,0,0,0,0,1
swim,0,0,0,0,0,0,0,0,1
leap,0,0,0,0,0,0,0,0,2
flock,0,0,0,0,0,1,0,0,0
resemble,0,0,0,0,0,0,0,0,1
dolphin,0,0,0,0,0,1,0,0,0
graceful,1,0,0,0,0,0,0,0,0
arc,0,0,0,0,0,1,0,0,0
breath,0,0,0,0,0,1,0,0,0
fact,0,0,0,0,0,1,0,0,0
acquire,0,0,0,0,0,0,0,0,1
skill,0,0,0,0,0,1,0,0,0
capture,0,0,0,0,0,0,0,0,1
zoo,0,0,0,0,0,1,0,0,0
subantarctic,1,0,0,0,0,0,0,0,0
inland,0,0,2,0,0,0,0,0,0
ancestral,1,0,0,0,0,0,0,0,0
nesting,0,0,0,0,0,2,0,0,0
leg,0,0,0,0,0,1,0,0,0
toboggan,0,0,0,0,0,0,0,0,1
stomach,0,0,0,0,0,2,0,0,0
nest,0,0,0,0,0,2,0,0,0
pebble,0,0,0,0,0,1,0,0,0
mud,0,0,0,0,0,1,0,0,0
vegetation,0,0,0,0,0,1,0,0,0
material,0,0,0,0,0,3,0,0,0
available,1,0,0,0,0,0,0,0,0
lay,0,0,0,0,0,0,0,0,2
chalky,1,0,0,0,0,0,0,0,0
incubate,0,0,0,0,0,0,0,0,2
parent,0,0,0,0,0,1,0,0,0
breeding,0,0,0,0,0,1,0,0,0
behavior,0,0,0,0,0,1,0,0,0
different,1,0,0,0,0,0,0,0,0
cradle,0,0,0,0,0,0,0,0,1
fast,0,0,0,0,0,0,0,0,1
hatch,0,0,0,0,0,0,0,0,1
care,0,0,0,0,0,0,0,0,1
chick,0,0,0,0,0,1,0,0,0
analysis,0,0,0,0,0,1,0,0,0
characteristic,0,0,0,0,0,1,0,0,0
significance,0,0,0,0,0,1,0,0,0
definition,0,0,0,0,0,1,0,0,0
biological,2,0,0,0,0,0,0,0,0
space,0,0,0,0,0,1,0,0,0
recreation,0,0,0,0,0,1,0,0,0
storage,0,0,0,0,0,1,0,0,0
hostile,1,0,0,0,0,0,0,0,0
development,0,0,0,0,0,1,0,0,0
amount,0,0,0,0,0,2,0,0,0
shortage,0,0,0,0,0,1,0,0,0
energy,0,0,0,0,0,2,0,0,0
product,0,0,0,0,0,1,0,0,0
intensely,0,0,1,0,0,0,0,0,0
anticipation,0,0,0,0,0,1,0,0,0
need,0,0,0,0,0,1,0,0,1
convention,0,0,0,0,0,1,0,0,0
conservation,0,0,0,0,0,2,0,0,0
money,0,0,0,0,0,1,0,0,0
whaler,0,0,0,0,0,1,0,0,0
sealer,0,0,0,0,0,2,0,0,0
extinction,0,0,0,0,0,1,0,0,0
prohibit,0,0,0,0,0,0,0,0,2
taking,0,0,0,0,0,1,0,0,0
pact,0,0,0,0,0,1,0,0,0
whaling,0,0,0,0,0,1,0,0,0
enlarge,0,0,0,0,0,0,0,0,1
greatly,0,0,1,0,0,0,0,0,0
steamship,0,0,0,0,0,1,0,0,0
harpoon,0,0,0,0,0,1,0,0,0
gun,0,0,0,0,0,1,0,0,0
shore,0,0,0,0,0,1,0,0,0
processing,0,0,0,0,0,1,0,0,0
notably,0,0,1,0,0,0,0,0,0
introduce,0,0,0,0,0,0,0,0,1
few,1,0,0,0,0,0,0,0,0
minke,0,0,0,0,0,1,0,0,0
sized,1,0,0,0,0,0,0,0,0
rorqual,0,0,0,0,0,1,0,0,0
workman,0,0,0,0,0,1,0,0,0
dissect,0,0,0,0,0,0,0,0,1
carcass,0,0,0,0,0,1,0,0,0
commercial,4,0,0,0,0,0,0,0,0
fleet,0,0,0,0,0,2,0,0,0
trawler,0,0,0,0,0,1,0,0,0
herring,0,0,0,0,0,1,0,0,0
whiting,0,0,0,0,0,1,0,0,0
plentiful,1,0,0,0,0,0,0,0,0
source,0,0,0,0,0,2,0,0,0
hit,0,0,0,0,0,0,0,0,1
harvest,0,0,0,0,0,2,0,0,0
metric,2,0,0,0,0,0,0,0,0
figure,0,0,0,0,0,1,0,0,0
intake,0,0,0,0,0,1,0,0,0
participate,0,0,0,0,0,0,0,0,1
multination,0,0,0,0,0,1,0,0,0
allow,0,0,0,0,0,0,0,0,4
cost,0,0,0,0,0,1,0,0,1
transport,0,0,0,0,0,0,0,0,1
committee,0,0,0,0,0,1,0,0,0
commission,0,0,0,0,0,1,0,0,0
unique,1,0,0,0,0,0,0,0,0
avoid,0,0,0,0,0,0,0,0,1
variety,0,0,0,0,0,1,0,0,0
chance,0,0,0,0,0,1,0,0,0
manganese,1,0,0,0,0,0,0,0,0
nodule,0,0,0,0,0,1,0,0,0
floor,0,0,0,0,0,1,0,0,0
geothermal,1,0,0,0,0,0,0,0,0
future,1,0,0,0,0,1,0,0,0
ore,0,0,0,0,0,1,0,0,0
economically,0,0,1,0,0,0,0,0,0
attractive,1,0,0,0,0,0,0,0,0
authority,0,0,0,0,0,1,0,0,0
simply,0,0,1,0,0,0,0,0,0
continental,3,0,0,0,0,0,0,0,0
extraction,0,0,0,0,0,1,0,0,0
edge,0,0,0,0,0,2,0,0,0
drill,0,0,0,0,0,1,0,0,0
impact,0,0,0,0,0,2,0,0,0
retard,0,0,0,0,0,0,0,0,1
growth,0,0,0,0,0,1,0,0,0
organism,0,0,0,0,0,1,0,0,0
watch,0,0,0,0,0,0,0,0,1
atop,0,1,0,0,0,0,0,0,0
devise,0,0,0,0,0,0,0,0,1
ingenious,1,0,0,0,0,0,0,0,0
scheme,0,0,0,0,0,1,0,0,0
tow,0,0,0,0,0,0,0,0,1
cheap,1,0,0,0,0,0,0,0,0
believe,0,0,0,0,0,0,0,0,1
visit,0,0,0,0,0,1,0,0,3
passenger,0,0,0,0,0,1,0,0,0
cruise,0,0,0,0,0,1,0,0,0
contrast,0,0,0,0,0,1,0,0,0
onboard,0,1,0,0,0,0,0,0,0
vessel,0,0,0,0,0,1,0,0,0
political,1,0,0,0,0,0,0,0,0
seven,0,0,0,0,0,0,2,0,0
pie,0,0,0,0,0,1,0,0,0
shaped,1,0,0,0,0,0,0,0,0
sector,0,0,0,0,0,3,0,0,0
overlap,0,0,0,0,0,0,0,0,1
unclaimed,1,0,0,0,0,0,0,0,0
recognize,0,0,0,0,0,0,0,0,2
policy,0,0,0,0,0,1,0,0,0
example,0,0,0,0,0,1,0,0,0
mere,1,0,0,0,0,0,0,0,0
valid,1,0,0,0,0,0,0,0,0
actual,1,0,0,0,0,0,0,0,0
unsettled,1,0,0,0,0,0,0,0,0
situation,0,0,0,0,0,1,0,0,0
surge,0,0,0,0,0,1,0,0,0
interest,0,0,0,0,0,1,0,0,0
portion,0,0,0,0,0,1,0,0,0
complete,0,0,0,0,0,0,0,0,2
meteorologist,0,0,0,0,0,2,0,0,0
achieve,0,0,0,0,0,0,0,0,1
cooperation,0,0,0,0,0,2,0,0,0
