word,ADJ,ADP,ADV,AUX,DET,NOUN,NUM,VERB,X
depend,0,0,0,0,0,0,0,3,0
particular,4,0,0,0,0,0,0,0,0
discuss,0,0,0,0,0,0,0,1,0
predict,0,0,0,0,0,0,0,4,0
unobservable,1,0,0,0,0,0,0,0,0
volume,0,0,0,0,0,3,0,0,0
expect,0,0,0,0,0,0,0,2,0
reliably,0,0,2,0,0,0,0,0,0
fairly,0,0,9,0,0,0,0,0,0
bulge,0,0,0,0,0,16,0,0,0
blend,0,0,0,0,0,0,0,1,0
remarkable,6,0,0,0,0,0,0,0,0
likelihood,0,0,0,0,0,4,0,0,0
accretion,0,0,0,0,0,5,0,0,0
immediately,0,0,1,0,0,0,0,0,0
screen,0,0,0,0,0,1,0,1,0
readily,0,0,1,0,0,0,0,0,0
dub,0,0,0,0,0,0,0,2,0
active,7,0,0,0,0,0,0,0,0
less,4,0,0,0,0,0,0,0,0
site,0,0,0,0,0,2,0,0,0
wide,3,0,0,0,0,0,0,0,0
activity,0,0,0,0,0,6,0,0,0
power,0,0,0,0,0,0,0,2,0
rapidly,0,0,7,0,0,0,0,0,0
datum,0,0,0,0,0,4,0,0,0
strongly,0,0,3,0,0,0,0,0,0
pull,0,0,0,0,0,7,0,2,0
outside,0,6,0,0,0,0,0,0,0
nuclear,11,0,0,0,0,0,0,0,0
perpendicular,1,0,0,0,0,0,0,0,0
squeeze,0,0,0,0,0,0,0,1,0
rotate,0,0,0,0,0,0,0,13,0
rotation,0,0,0,0,0,27,0,0,0
extended,2,0,0,0,0,0,0,0,0
mix,0,0,0,0,0,2,0,3,0
stick,0,0,0,0,0,0,0,1,0
arrangement,0,0,0,0,0,3,0,0,0
entirety,0,0,0,0,0,1,0,0,0
mark,0,0,0,0,0,0,0,1,0
underlie,0,0,0,0,0,0,0,4,0
body,0,0,0,0,0,6,0,0,0
superimpose,0,0,0,0,0,0,0,7,0
thickness,0,0,0,0,0,3,0,0,0
fifth,1,0,0,0,0,2,0,0,0
yellow,1,0,0,0,0,0,0,0,0
green,1,0,0,0,0,0,0,0,0
spot,0,0,0,0,0,1,0,0,0
blob,0,0,0,0,0,1,0,0,0
warm,1,0,0,0,0,0,0,0,0
blue,5,0,0,0,0,0,0,0,0
red,8,0,0,0,0,0,0,0,0
interior,3,0,0,0,0,0,0,0,0
difficult,6,0,0,0,0,0,0,0,0
easy,1,0,0,0,0,0,0,0,0
estimate,0,0,0,0,0,3,0,6,0
conjunction,0,0,0,0,0,1,0,0,0
curve,0,0,0,0,0,10,0,0,0
build,0,0,0,0,0,0,0,1,0
longitude,0,0,0,0,0,5,0,0,0
vertical,1,0,0,0,0,0,0,0,0
horizontal,1,0,0,0,0,0,0,0,0
left,1,0,2,0,0,0,0,0,0
right,4,0,4,0,0,1,0,0,0
trace,0,0,0,0,0,0,0,6,0
overall,1,0,0,0,0,0,0,0,0
pattern,0,0,0,0,0,17,0,0,0
certainly,0,0,2,0,0,0,0,0,0
natural,1,0,0,0,0,0,0,0,0
disturbance,0,0,0,0,0,2,0,0,0
interaction,0,0,0,0,0,5,0,0,0
calculate,0,0,0,0,0,0,0,6,0
fix,0,0,0,0,0,0,0,2,0
pass,0,0,0,0,0,0,0,1,0
slow,0,0,0,0,0,0,0,2,0
temporarily,0,0,3,0,0,0,0,0,0
enhancement,0,0,0,0,0,2,0,0,0
calculation,0,0,0,0,0,4,0,0,0
sec,0,0,0,0,0,6,0,0,0
explore,0,0,0,0,0,0,0,2,0
demonstrate,0,0,0,0,0,0,0,7,0
simply,0,0,5,0,0,0,0,0,0
differential,3,0,0,0,0,0,0,0,0
sequence,0,0,0,0,0,2,0,0,0
event,0,0,0,0,0,9,0,0,0
draw,0,0,0,0,0,0,0,2,0
linear,5,0,0,0,0,0,0,0,0
eventually,0,0,9,0,0,0,0,0,0
outer,23,0,0,0,0,0,0,0,0
cannibalism,0,0,0,0,0,4,0,0,0
distortion,0,0,0,0,0,3,0,0,0
explosion,0,0,0,0,0,2,0,0,0
local,7,0,0,0,0,0,0,0,0
occupy,0,0,0,0,0,0,0,3,0
populate,0,0,0,0,0,0,0,4,0
extension,0,0,0,0,0,2,0,0,0
deficient,2,0,0,0,0,0,0,0,0
structurally,0,0,1,0,0,0,0,0,0
simple,3,0,0,0,0,0,0,0,0
law,0,0,0,0,0,5,0,0,0
entire,5,0,0,0,0,0,0,0,0
say,0,0,0,0,0,0,0,4,0
certainty,0,0,0,0,0,2,0,0,0
rest,0,0,0,0,0,4,0,0,0
intergalactic,4,0,0,0,0,0,0,0,0
control,0,0,0,0,0,0,0,1,0
technique,0,0,0,0,0,4,0,0,0
strength,0,0,0,0,0,3,0,0,0
surface,0,0,0,0,0,3,0,0,0
sufficient,1,0,0,0,0,0,0,0,0
alignment,0,0,0,0,0,1,0,0,0
prevail,0,0,0,0,0,0,0,2,0
spin,0,0,0,0,0,0,0,1,0
metal,0,0,0,0,0,1,0,0,0
iron,0,0,0,0,0,1,0,0,0
primary,1,0,0,0,0,0,0,0,0
ice,0,0,0,0,0,1,0,0,0
rotational,3,0,0,0,0,0,0,0,0
parallel,3,0,0,0,0,0,0,0,0
confirm,0,0,0,0,0,0,0,4,0
circular,10,0,0,0,0,0,0,0,0
admixture,0,0,0,0,0,1,0,0,0
terrestrial,1,0,0,0,0,0,0,0,0
observer,0,0,0,0,0,3,0,0,0
swedish,1,0,0,0,0,0,0,0,0
correctly,0,0,2,0,0,0,0,0,0
interpret,0,0,0,0,0,0,0,3,0
asymmetry,0,0,0,0,0,2,0,0,0
multiple,7,0,0,0,0,0,0,0,0
manner,0,0,0,0,0,3,0,0,0
planet,0,0,0,0,0,8,0,0,0
rate,0,0,0,0,0,10,0,0,0
exhibit,0,0,0,0,0,0,0,5,0
employ,0,0,0,0,0,0,0,2,0
proper,3,0,0,0,0,0,0,0,0
lead,0,0,0,0,0,0,0,8,0
variation,0,0,0,0,0,6,0,0,0
sin,0,0,0,0,0,1,0,0,0
constant,2,0,0,0,0,4,0,0,0
kiloparsec,0,0,0,0,0,2,0,0,0
agreement,0,0,0,0,0,2,0,0,0
formula,0,0,0,0,0,1,0,0,0
landmark,0,0,0,0,0,1,0,0,0
demonstration,0,0,0,0,0,1,0,0,0
correctness,0,0,0,0,0,1,0,0,0
idea,0,0,0,0,0,3,0,0,0
reasonably,0,0,3,0,0,0,0,0,0
uncertainty,0,0,0,0,0,1,0,0,0
straightforward,1,0,0,0,0,0,0,0,0
procedure,0,0,0,0,0,2,0,0,0
require,0,0,0,0,0,0,0,3,0
position,0,0,0,0,0,8,0,0,0
combine,0,0,0,0,0,0,0,1,0
approximation,0,0,0,0,0,2,0,0,0
relate,0,0,0,0,0,0,0,5,0
construct,0,0,0,0,0,0,0,3,0
exert,0,0,0,0,0,0,0,4,0
inward,1,0,1,0,0,0,0,0,0
inside,0,3,0,0,0,1,0,0,0
portion,0,0,0,0,0,3,0,0,0
keplerian,1,0,0,0,0,0,0,0,0
german,4,0,0,0,0,0,0,0,0
refinement,0,0,0,0,0,2,0,0,0
cast,0,0,0,0,0,0,0,1,0
doubt,0,0,0,0,0,1,0,0,0
downward,1,0,0,0,0,0,0,0,0
trend,0,0,0,0,0,1,0,0,0
error,0,0,0,0,0,4,0,0,0
continue,0,0,0,0,0,0,0,2,0
substantial,2,0,0,0,0,0,0,0,0
turn,0,0,0,0,0,4,0,2,0
undetected,3,0,0,0,0,0,0,0,0
completely,0,0,2,0,0,0,0,0,0
unexpected,2,0,0,0,0,0,0,0,0
accept,0,0,0,0,0,0,0,4,0
impossible,2,0,0,0,0,0,0,0,0
magellanic,2,0,0,0,0,0,0,0,0
question,0,0,0,0,0,4,0,0,0
astronomy,0,0,0,0,0,7,0,0,0
carry,0,0,0,0,0,0,0,2,0
exhaustive,1,0,0,0,0,0,0,0,0
lensing,0,0,0,0,0,2,0,0,0
experiment,0,0,0,0,0,1,0,0,0
lense,0,0,0,0,0,0,0,1,0
brightening,0,0,0,0,0,1,0,0,0
infer,0,0,0,0,0,0,0,3,0
explain,0,0,0,0,0,0,0,7,0
undiscovered,1,0,0,0,0,0,0,0,0
weakly,0,0,1,0,0,0,0,0,0
interact,0,0,0,0,0,0,0,1,0
suck,0,0,0,0,0,0,0,1,0
comet,0,0,0,0,0,1,0,0,0
crush,0,0,0,0,0,0,0,1,0
infinite,1,0,0,0,0,0,0,0,0
tug,0,0,0,0,0,0,0,1,0
fierce,1,0,0,0,0,0,0,0,0
invisible,5,0,0,0,0,0,0,0,0
science,0,0,0,0,0,3,0,0,0
fiction,0,0,0,0,0,1,0,0,0
reality,0,0,0,0,0,1,0,0,0
develop,0,0,0,0,0,0,0,4,0
theory,0,0,0,0,0,4,0,0,0
relativity,0,0,0,0,0,1,0,0,0
rob,0,0,0,0,0,0,0,1,0
trap,0,0,0,0,0,0,0,3,0
atmosphere,0,0,0,0,0,3,0,0,0
compress,0,0,0,0,0,0,0,2,0
compressed,2,0,0,0,0,0,0,0,0
accord,0,0,0,0,0,0,0,6,0
mile,0,0,0,0,0,8,0,0,0
kilometer,0,0,0,0,0,2,0,0,0
shrink,0,0,0,0,0,0,0,1,0
physicist,0,0,0,0,0,2,0,0,0
balance,0,0,0,0,0,1,0,0,0
reaction,0,0,0,0,0,1,0,0,0
exhaust,0,0,0,0,0,0,0,1,0
fuel,0,0,0,0,0,2,0,0,0
collapse,0,0,0,0,0,2,0,4,0
weight,0,0,0,0,0,1,0,0,0
prove,0,0,0,0,0,0,0,2,0
stop,0,0,0,0,0,0,0,1,0
believe,0,0,0,0,0,0,0,3,0
harbor,0,0,0,0,0,0,0,1,0
leave,0,0,0,0,0,0,0,3,0
try,0,0,0,0,0,0,0,1,0
swirl,0,0,0,0,0,0,0,1,0
pulsate,0,0,0,0,0,0,0,1,0
radiate,0,0,0,0,0,0,0,2,0
world,0,0,0,0,0,3,0,0,0
satellite,1,0,0,0,0,3,0,0,0
pinpoint,0,0,0,0,0,0,0,1,0
binary,1,0,0,0,0,0,0,0,0
quasar,0,0,0,0,0,21,0,0,0
collect,0,0,0,0,0,0,0,1,0
detail,0,0,0,0,0,6,0,1,0
tremendous,2,0,0,0,0,0,0,0,0
burst,0,0,0,0,0,7,0,0,0
emanate,0,0,0,0,0,0,0,6,0
immensely,0,0,2,0,0,0,0,0,0
varied,2,0,0,0,0,0,0,0,0
brilliant,3,0,0,0,0,0,0,0,0
shaped,1,0,0,0,0,0,0,0,0
pervade,0,0,0,0,0,0,0,1,0
supercluster,0,0,0,0,0,6,0,0,0
void,0,0,0,0,0,2,0,0,0
gross,1,0,0,0,0,0,0,0,0
sheet,0,0,0,0,0,1,0,0,0
chain,0,0,0,0,0,2,0,0,0
subsequently,0,0,1,0,0,0,0,0,0
vigorous,1,0,0,0,0,0,0,0,0
attendant,1,0,0,0,0,0,0,0,0
glow,0,0,0,0,0,0,0,3,0
contrast,0,0,0,0,0,2,0,0,0
quiescent,1,0,0,0,0,0,0,0,0
cease,0,0,0,0,0,0,0,1,0
new,13,0,0,0,0,0,0,0,0
lurk,0,0,0,0,0,0,0,1,0
travel,0,0,0,0,0,0,0,3,0
past,4,0,0,0,0,4,0,0,0
focal,2,0,0,0,0,0,0,0,0
point,0,0,0,0,0,3,0,2,0
astronomical,1,0,0,0,0,0,0,0,0
investigation,0,0,0,0,0,1,0,0,0
development,0,0,0,0,0,2,0,0,0
achievement,0,0,0,0,0,1,0,0,0
discussion,0,0,0,0,0,1,0,0,0
expansion,0,0,0,0,0,4,0,0,0
bang,0,0,0,0,0,3,0,0,0
primordial,3,0,0,0,0,0,0,0,0
microwave,0,0,0,0,0,1,0,0,0
photon,0,0,0,0,0,1,0,0,0
big,3,0,0,0,0,0,0,0,0
significant,7,0,0,0,0,0,0,0,0
afterward,0,0,1,0,0,0,0,0,0
dominance,0,0,0,0,0,1,0,0,0
antimatter,0,0,0,0,0,1,0,0,0
today,0,0,0,0,0,5,0,0,0
proton,0,0,0,0,0,1,0,0,0
decay,0,0,0,0,0,1,0,0,0
elementary,1,0,0,0,0,0,0,0,0
second,4,0,0,0,0,12,0,0,0
certain,9,0,0,0,0,0,0,0,0
definite,1,0,0,0,0,0,0,0,0
lithium,0,0,0,0,0,1,0,0,0
instantly,0,0,1,0,0,0,0,0,0
fluctuation,0,0,0,0,0,2,0,0,0
crucial,3,0,0,0,0,0,0,0,0
condense,0,0,0,0,0,0,0,2,0
protogalaxie,0,0,0,0,0,1,0,0,0
compete,0,0,0,0,0,0,0,1,0
merger,0,0,0,0,0,1,0,0,0
entity,0,0,0,0,0,2,0,0,0
angular,5,0,0,0,0,0,0,0,0
momentum,0,0,0,0,0,3,0,0,0
original,3,0,0,0,0,0,0,0,0
protogalaxy,0,0,0,0,0,1,0,0,0
transition,0,0,0,0,0,3,0,0,0
coincide,0,0,0,0,0,0,0,2,0
dramatic,1,0,0,0,0,0,0,0,0
smoothly,0,0,1,0,0,0,0,0,0
clear,5,0,0,0,0,0,0,0,0
collision,0,0,0,0,0,14,0,0,0
mechanism,0,0,0,0,0,3,0,0,0
detailed,3,0,0,0,0,0,0,0,0
sensitive,2,0,0,0,0,0,0,0,0
recent,5,0,0,0,0,0,0,0,0
seven,0,0,0,0,0,0,2,0,0
intermingle,0,0,0,0,0,0,0,1,0
tail,0,0,0,0,0,5,0,0,0
geometry,0,0,0,0,0,1,0,0,0
detection,0,0,0,0,0,3,0,0,0
support,0,0,0,0,0,0,0,1,0
piece,0,0,0,0,0,2,0,0,0
amalgamation,0,0,0,0,0,1,0,0,0
peculiar,7,0,0,0,0,0,0,0,0
lose,0,0,0,0,0,0,0,2,0
huge,4,0,0,0,0,0,0,0,0
coherent,2,0,0,0,0,0,0,0,0
eat,0,0,0,0,0,0,0,2,0
eject,0,0,0,0,0,0,0,4,0
spectacular,2,0,0,0,0,0,0,0,0
presently,0,0,2,0,0,0,0,0,0
symptom,0,0,0,0,0,1,0,0,0
arc,0,0,0,0,0,3,0,0,0
action,0,0,0,0,0,1,0,0,0
enhance,0,0,0,0,0,0,0,2,0
reworks,0,0,0,0,0,1,0,0,0
display,0,0,0,0,0,1,0,0,0
grand,3,0,0,0,0,0,0,0,0
fragment,0,0,0,0,0,2,0,0,0
building,0,0,0,0,0,1,0,0,0
block,0,0,0,0,0,1,0,0,0
create,0,0,0,0,0,0,0,1,0
necessary,2,0,0,0,0,0,0,0,0
exciting,1,0,0,0,0,0,0,0,0
lock,0,0,0,0,0,0,0,1,0
available,2,0,0,0,0,0,0,0,0
help,0,0,0,0,0,0,0,3,0
success,0,0,0,0,0,1,0,0,0
computer,0,0,0,0,0,4,0,0,0
simulation,0,0,0,0,0,4,0,0,0
history,0,0,0,0,0,4,0,0,0
networklike,1,0,0,0,0,0,0,0,0
gradual,3,0,0,0,0,0,0,0,0
condensation,0,0,0,0,0,1,0,0,0
strand,0,0,0,0,0,1,0,0,0
intersect,0,0,0,0,0,0,0,2,0
dozen,0,0,0,0,0,0,1,0,0
presumably,0,0,1,0,0,0,0,0,0
accrete,0,0,0,0,0,0,0,2,0
main,6,0,0,0,0,0,0,0,0
successful,1,0,0,0,0,0,0,0,0
jet,0,0,0,0,0,11,0,0,0
summary,0,0,0,0,0,1,0,0,0
vicinity,0,0,0,0,0,2,0,0,0
survive,0,0,0,0,0,0,0,1,0
die,0,0,0,0,0,0,0,2,0
cousin,0,0,0,0,0,1,0,0,0
unfortunate,1,0,0,0,0,0,0,0,0
misidentification,0,0,0,0,0,1,0,0,0
hamper,0,0,0,0,0,0,0,1,0
recognition,0,0,0,0,0,2,0,0,0
northern,3,0,0,0,0,0,0,0,0
decide,0,0,0,0,0,0,0,1,0
nova,0,0,0,0,0,9,0,0,1
temporary,1,0,0,0,0,0,0,0,0
populous,1,0,0,0,0,0,0,0,0
argue,0,0,0,0,0,0,0,4,0
extraordinary,1,0,0,0,0,0,0,0,0
designate,0,0,0,0,0,0,0,7,0
conformity,0,0,0,0,0,1,0,0,0
terminology,0,0,0,0,0,1,0,0,0
suppose,0,0,0,0,0,0,0,1,0
favour,0,0,0,0,0,1,0,0,0
hypothesis,0,0,0,0,0,3,0,0,0
wrongly,0,0,1,0,0,0,0,0,0
photograph,0,0,0,0,0,2,0,0,0
newly,0,0,1,0,0,0,0,0,0
inch,0,0,0,0,0,4,0,0,0
resolve,0,0,0,0,0,0,0,7,0
exposure,0,0,0,0,0,2,0,0,0
behave,0,0,0,0,0,0,0,2,0
ordinary,3,0,0,0,0,0,0,0,0
vast,6,0,0,0,0,0,0,0,0
incomprehensible,1,0,0,0,0,0,0,0,0
output,0,0,0,0,0,2,0,0,0
completion,0,0,0,0,0,1,0,0,0
series,0,0,0,0,0,3,0,0,0
mainly,0,0,1,0,0,0,0,0,0
assistant,0,0,0,0,0,1,0,0,0
truly,0,0,1,0,0,0,0,0,0
outstanding,1,0,0,0,0,0,0,0,0
final,1,0,0,0,0,0,0,0,0
solution,0,0,0,0,0,2,0,0,0
controversy,0,0,0,0,0,3,0,0,0
branch,0,0,0,0,0,1,0,1,0
astrometry,0,0,0,0,0,1,0,0,0
expert,0,0,0,0,0,1,0,0,0
accurate,1,0,0,0,0,0,0,0,0
stand,0,0,0,0,0,0,0,2,0
test,0,0,0,0,0,1,0,1,0
poorly,0,0,2,0,0,0,0,0,0
pursue,0,0,0,0,0,0,0,2,0
problem,0,0,0,0,0,3,0,0,0
tangential,1,0,0,0,0,0,0,0,0
interest,0,0,0,0,0,1,0,0,0
paper,0,0,0,0,0,3,0,0,0
publish,0,0,0,0,0,0,0,3,0
report,0,0,0,0,0,0,0,1,0
discovery,0,0,0,0,0,7,0,0,0
plate,0,0,0,0,0,9,0,0,0
knotlike,1,0,0,0,0,0,0,0,0
largest,0,0,1,0,0,0,0,0,0
distinct,1,0,0,0,0,0,0,0,0
indicative,1,0,0,0,0,0,0,0,0
sense,0,0,0,0,0,3,0,0,0
trail,0,0,0,0,0,0,0,1,0
period,0,0,0,0,0,8,0,0,0
seize,0,0,0,0,0,0,0,1,0
true,6,0,0,0,0,0,0,0,0
impossibly,0,0,1,0,0,0,0,0,0
implausibly,0,0,1,0,0,0,0,0,0
reasonable,3,0,0,0,0,0,0,0,0
adopt,0,0,0,0,0,0,0,2,0
unclear,2,0,0,0,0,0,0,0,0
go,0,0,0,0,0,0,0,2,0
wrong,2,0,0,0,0,0,0,0,0
repeat,0,0,0,0,0,0,0,1,0
answer,0,0,0,0,0,1,0,0,0
truth,0,0,0,0,0,2,0,0,0
subsequent,3,0,0,0,0,0,0,0,0
worker,0,0,0,0,0,1,0,0,0
fail,0,0,0,0,0,0,0,1,0
historian,0,0,0,0,0,1,0,0,0
propose,0,0,0,0,0,0,0,3,0
explanation,0,0,0,0,0,5,0,0,0
particularly,0,0,2,0,0,0,0,0,0
familiar,4,0,0,0,0,0,0,0,0
perceivable,1,0,0,0,0,0,0,0,0
subconsciously,0,0,1,0,0,0,0,0,0
subtle,1,0,0,0,0,0,0,0,0
manifest,0,0,0,0,0,0,0,1,0
prejudice,0,0,0,0,0,0,0,1,0
delicate,1,0,0,0,0,0,0,0,0
set,0,0,0,0,0,3,0,1,0
unconventional,1,0,0,0,0,0,0,0,0
swing,0,0,0,0,0,0,0,2,0
holder,0,0,0,0,0,1,0,0,0
quality,0,0,0,0,0,2,0,0,0
poor,2,0,0,0,0,0,0,0,0
atmospheric,1,0,0,0,0,0,0,0,0
turbulence,0,0,0,0,0,1,0,0,0
excellent,3,0,0,0,0,0,0,0,0
expose,0,0,0,0,0,0,0,1,0
fine,2,0,0,0,0,0,0,0,0
seeing,0,0,0,0,0,1,0,0,0
interpretation,0,0,0,0,0,1,0,0,0
slight,1,0,0,0,0,0,0,0,0
displacement,0,0,0,0,0,1,0,0,0
nonstellar,1,0,0,0,0,0,0,0,0
sidetrack,0,0,0,0,0,0,0,1,0
subject,1,0,0,0,0,2,0,0,0
public,1,0,0,0,0,0,0,0,0
program,0,0,0,0,0,2,0,0,0
talk,0,0,0,0,0,1,0,0,0
spokesman,0,0,0,0,0,1,0,0,0
opposite,2,0,0,0,0,0,0,0,0
debate,0,0,0,0,0,5,0,0,0
cite,0,0,0,0,0,0,0,4,0
illustration,0,0,0,0,0,1,0,0,0
revolutionary,1,0,0,0,0,0,0,0,0
assimilate,0,0,0,0,0,0,0,1,0
copernican,1,0,0,0,0,0,0,0,0
revolution,0,0,0,0,0,2,0,0,0
actually,0,0,2,0,0,0,0,0,0
careful,1,0,0,0,0,0,0,0,0
reading,0,0,0,0,0,1,0,0,0
document,0,0,0,0,0,1,0,0,0
broad,1,0,0,0,0,0,0,0,0
topic,0,0,0,0,0,1,0,0,0
man,0,0,0,0,0,1,0,0,0
make,0,0,0,0,0,0,0,2,0
incorrect,2,0,0,0,0,0,0,0,0
reason,0,0,0,0,0,3,0,0,0
unable,1,0,0,0,0,0,0,0,0
incredibly,0,0,1,0,0,0,0,0,0
thing,0,0,0,0,0,1,0,0,0
relation,0,0,0,0,0,9,0,0,0
incorrectly,0,0,2,0,0,0,0,0,0
reject,0,0,0,0,0,0,0,2,0
advocate,0,0,0,0,0,0,0,1,0
correlation,0,0,0,0,0,1,0,0,0
pulsation,0,0,0,0,0,1,0,0,0
intrinsic,4,0,0,0,0,0,0,0,0
limited,2,0,0,0,0,0,0,0,0
consider,0,0,0,0,0,0,0,6,0
plausible,2,0,0,0,0,0,0,0,0
island,0,0,0,0,0,1,0,0,0
comparable,2,0,0,0,0,0,0,0,0
boundary,0,0,0,0,0,1,0,0,0
feel,0,0,0,0,0,0,0,1,0
surely,0,0,1,0,0,0,0,0,0
engulf,0,0,0,0,0,0,0,1,0
furthermore,0,0,3,0,0,0,0,0,0
aside,0,1,0,0,0,0,0,0,0
unbelievably,0,0,1,0,0,0,0,0,0
unfortunately,0,0,1,0,0,0,0,0,0
realize,0,0,0,0,0,0,0,1,0
willing,1,0,0,0,0,0,0,0,0
concede,0,0,0,0,0,0,0,1,0
underestimate,0,0,0,0,0,0,0,2,0
enter,0,0,0,0,0,0,0,1,0
conceive,0,0,0,0,0,0,0,1,0
claim,0,0,0,0,0,0,0,1,0
physically,0,0,1,0,0,0,0,0,0
era,0,0,0,0,0,1,0,0,0
scientific,3,0,0,0,0,0,0,0,0
convinced,1,0,0,0,0,0,0,0,0
correct,1,0,0,0,0,0,0,0,0
suspect,0,0,0,0,0,0,0,1,0
effort,0,0,0,0,0,2,0,0,0
cepheid,0,0,0,0,0,2,0,0,0
indistinguishable,2,0,0,0,0,0,0,0,0
counterpart,0,0,0,0,0,2,0,0,0
boldly,0,0,1,0,0,0,0,0,0
universal,1,0,0,0,0,0,0,0,0
version,0,0,0,0,0,2,0,0,0
calibration,0,0,0,0,0,4,0,0,0
confusion,0,0,0,0,0,1,0,0,0
actual,1,0,0,0,0,0,0,0,0
convince,0,0,0,0,0,0,0,3,0
technically,0,0,1,0,0,0,0,0,0
regard,0,0,0,0,0,0,0,3,0
appendage,0,0,0,0,0,1,0,0,0
announce,0,0,0,0,0,0,0,2,0
meeting,0,0,0,0,0,1,0,0,0
research,0,0,0,0,0,4,0,0,0
corroborate,0,0,0,0,0,0,0,1,0
ionized,4,0,0,0,0,0,0,0,0
signify,0,0,0,0,0,0,0,1,0
definitely,0,0,1,0,0,0,0,0,0
dismiss,0,0,0,0,0,0,0,1,0
consideration,0,0,0,0,0,1,0,0,0
hasty,1,0,0,0,0,0,0,0,0
eager,1,0,0,0,0,0,0,0,0
count,0,0,0,0,0,0,0,1,0
indication,0,0,0,0,0,1,0,0,0
basic,3,0,0,0,0,0,0,0,0
uniform,3,0,0,0,0,0,0,0,0
step,0,0,0,0,0,2,0,0,0
contemporary,0,0,0,0,0,1,0,0,0
pile,0,0,0,0,0,0,0,1,0
fundamental,1,0,0,0,0,0,0,0,0
assumption,0,0,0,0,0,1,0,0,0
guide,0,0,0,0,0,0,0,1,0
uniformity,0,0,0,0,0,1,0,0,0
bold,1,0,0,0,0,0,0,0,0
application,0,0,0,0,0,1,0,0,0
limiting,1,0,0,0,0,0,0,0,0
vastness,0,0,0,0,0,1,0,0,0
design,0,0,0,0,0,1,0,1,0
epochal,1,0,0,0,0,0,0,0,0
photographic,1,0,0,0,0,0,0,0,0
unexplored,1,0,0,0,0,0,0,0,0
unknown,3,0,0,0,0,0,0,0,0
comprehensive,1,0,0,0,0,0,0,0,0
conduct,0,0,0,0,0,0,0,1,0
puzzling,1,0,0,0,0,0,0,0,0
resolvability,0,0,0,0,0,1,0,0,0
elusive,1,0,0,0,0,0,0,0,0
swarm,0,0,0,0,0,2,0,0,0
exclusively,0,0,3,0,0,0,0,0,0
bear,0,0,0,0,0,0,0,4,0
finally,0,0,4,0,0,0,0,0,0
manage,0,0,0,0,0,0,0,1,0
moderate,1,0,0,0,0,0,0,0,0
sized,2,0,0,0,0,0,0,0,0
slope,0,0,0,0,0,1,0,0,0
imply,0,0,0,0,0,0,0,4,0
exceedingly,0,0,1,0,0,0,0,0,0
prototype,0,0,0,0,0,1,0,0,0
eighty,0,0,0,0,0,0,1,0,0
occurrence,0,0,0,0,0,1,0,0,0
figure,0,0,0,0,0,2,0,0,0
numerous,4,0,0,0,0,0,0,0,0
clinch,0,0,0,0,0,0,0,1,0
spectrographic,1,0,0,0,0,0,0,0,0
knowledge,0,0,0,0,0,3,0,0,0
suitable,2,0,0,0,0,0,0,0,0
exclusive,1,0,0,0,0,0,0,0,0
jealously,0,0,1,0,0,0,0,0,0
guard,0,0,0,0,0,0,0,1,0
practitioner,0,0,0,0,0,1,0,0,0
orderly,1,0,0,0,0,0,0,0,0
sizable,1,0,0,0,0,0,0,0,0
increase,0,0,0,0,0,1,0,1,0
emerge,0,0,0,0,0,0,0,3,0
university,0,0,0,0,0,1,0,0,0
instrumentation,0,0,0,0,0,1,0,0,0
gamma,0,0,0,0,0,8,0,0,0
extensively,0,0,1,0,0,0,0,0,0
ground,0,0,0,0,0,1,0,0,0
rise,0,0,0,0,0,2,0,0,0
observational,4,0,0,0,0,0,0,0,0
happen,0,0,0,0,0,0,0,1,0
golden,2,0,0,0,0,0,0,0,0
play,0,0,0,0,0,0,0,1,0
role,0,0,0,0,0,1,0,0,0
graduate,1,0,0,0,0,0,0,1,0
select,0,0,0,0,0,0,0,1,0
spend,0,0,0,0,0,0,0,1,0
award,0,0,0,0,0,0,0,1,0
jurisprudence,0,0,0,0,0,1,0,0,0
insistence,0,0,0,0,0,1,0,0,0
father,0,0,0,0,0,2,0,0,0
death,0,0,0,0,0,1,0,0,0
career,0,0,0,0,0,1,0,0,0
return,0,0,0,0,0,0,0,1,0
serve,0,0,0,0,0,0,0,2,0
earn,0,0,0,0,0,0,0,1,0
doctorate,0,0,0,0,0,2,0,0,0
teacher,0,0,0,0,0,1,0,0,0
investigate,0,0,0,0,0,0,0,1,0
status,0,0,0,0,0,1,0,0,0
sparse,1,0,0,0,0,0,0,0,0
swiftly,0,0,1,0,0,0,0,0,0
recede,0,0,0,0,0,0,0,1,0
unchanging,1,0,0,0,0,0,0,0,0
ratio,0,0,0,0,0,5,0,0,0
honor,0,0,0,0,0,1,0,0,0
systematically,0,0,1,0,0,0,0,0,0
discrepancy,0,0,0,0,0,2,0,0,0
classify,0,0,0,0,0,0,0,3,0
flattened,1,0,0,0,0,0,0,0,0
round,1,0,0,0,0,0,0,0,0
oval,1,0,0,0,0,0,0,0,0
wind,0,0,0,0,0,0,0,5,0
taper,0,0,0,0,0,0,0,1,0
unlike,0,1,0,0,0,0,0,0,0
symmetrical,1,0,0,0,0,0,0,0,0
lack,0,0,0,0,0,1,0,1,0
obvious,3,0,0,0,0,0,0,0,0
unusually,0,0,2,0,0,0,0,0,0
classification,0,0,0,0,0,10,0,0,0
outgrowth,0,0,0,0,0,1,0,0,0
