word,ADJ,ADP,ADV,AUX,CCONJ,DET,NOUN,NUM,VERB,X
contemporary,4,0,0,0,0,0,0,0,0,0
satellite,0,0,0,0,0,0,2,0,0,0
link,0,0,0,0,0,0,2,0,1,0
textual,1,0,0,0,0,0,0,0,0,0
pulse,0,0,0,0,0,0,1,0,0,0
modulate,0,0,0,0,0,0,0,0,1,0
digitize,0,0,0,0,0,0,0,0,1,0
decimal,2,0,0,0,0,0,0,0,0,0
analog,1,0,0,0,0,0,2,0,0,0
speech,0,0,0,0,0,0,1,0,0,0
chapter,0,0,0,0,0,0,3,0,0,0
finally,0,0,1,0,0,0,0,0,0,0
correct,0,0,0,0,0,0,0,0,1,0
transmission,0,0,0,0,0,0,4,0,0,0
ground,0,0,0,0,0,0,2,0,0,0
station,0,0,0,0,0,0,2,0,0,0
orbit,0,0,0,0,0,0,0,0,1,0
intend,0,0,0,0,0,0,0,0,3,0
true,7,0,0,0,0,0,0,0,0,0
wish,0,0,0,0,0,0,0,0,11,0
send,0,0,0,0,0,0,0,0,15,0
likely,7,0,0,0,0,0,0,0,0,0
buy,0,0,0,0,0,0,0,0,6,0
sell,0,0,0,0,0,0,0,0,7,0
particular,3,0,0,0,0,0,0,0,0,0
stock,0,0,0,0,0,0,1,0,0,0
wireless,2,0,0,0,0,0,0,0,0,0
telephone,0,0,0,0,0,0,5,0,0,0
eavesdropper,0,0,0,0,0,0,5,0,0,0
listen,0,0,0,0,0,0,0,0,2,0
interest,0,0,0,0,0,0,2,0,0,0
privy,1,0,0,0,0,0,0,0,0,0
content,0,0,0,0,0,0,5,0,0,0
foil,0,0,0,0,0,0,0,0,1,0
actually,0,0,6,0,0,0,0,0,0,0
opposite,3,0,0,0,0,0,2,0,0,0
decision,0,0,0,0,0,0,3,0,0,0
unpredictable,1,0,0,0,0,0,0,0,0,0
decide,0,0,0,0,0,0,0,0,1,0
flip,0,0,0,0,0,0,4,0,2,0
coin,0,0,0,0,0,0,6,0,1,0
head,0,0,0,0,0,0,3,0,1,0
want,0,0,0,0,0,0,0,0,5,0
tail,0,0,0,0,0,0,1,0,0,0
forth,0,0,6,0,0,0,0,0,0,0
clear,1,0,0,0,0,0,0,0,0,0
protocol,0,0,0,0,0,0,6,0,0,0
gain,0,0,0,0,0,0,0,0,3,0
actual,1,0,0,0,0,0,0,0,0,0
instruction,0,0,0,0,0,0,8,0,0,0
cryptosystem,0,0,0,0,0,0,19,0,0,0
perfect,1,0,0,0,0,0,0,0,0,0
share,0,0,0,0,0,0,1,0,4,0
say,0,0,0,0,0,0,0,0,4,0
act,0,0,0,0,0,0,1,0,3,0
determine,0,0,0,0,0,0,0,0,11,0
extend,0,0,0,0,0,0,0,0,4,0
means,0,0,0,0,0,0,5,0,0,0
assure,0,0,0,0,0,0,0,0,4,0
unaltered,1,0,0,0,0,0,0,0,0,0
intercept,0,0,0,0,0,0,1,0,8,0
prearrange,0,0,0,0,0,0,0,0,2,0
cause,0,0,0,0,0,0,0,0,7,0
contrary,0,0,2,0,0,0,0,0,0,0
intent,0,0,0,0,0,0,1,0,0,0
pass,0,0,0,0,0,0,0,0,3,0
similarly,0,0,5,0,0,0,0,0,0,0
impersonate,0,0,0,0,0,0,0,0,7,0
tell,0,0,0,0,0,0,0,0,2,0
wait,0,0,0,0,0,0,0,0,3,0
action,0,0,0,0,0,0,3,0,0,0
event,0,0,0,0,0,0,3,0,0,0
deceive,0,0,0,0,0,0,0,0,4,0
request,0,0,0,0,0,0,5,0,1,0
deception,0,0,0,0,0,0,2,0,0,0
following,2,0,0,0,0,0,0,0,0,0
twice,0,0,3,0,0,1,0,0,0,0
choose,0,0,0,0,0,0,0,0,18,0
label,0,0,0,0,0,0,1,0,2,0
outcome,0,0,0,0,0,0,2,0,0,0
previous,4,0,0,0,0,0,0,0,0,0
append,0,0,0,0,0,0,0,0,4,0
accept,0,0,0,0,0,0,0,0,4,0
authentic,3,0,0,0,0,0,0,0,0,0
occur,0,0,0,0,0,0,0,0,19,0
row,0,0,0,0,0,0,15,0,0,0
correspond,0,0,0,0,0,0,0,0,4,0
reject,0,0,0,0,0,0,0,0,2,0
non,2,0,0,0,0,0,0,0,0,0
easily,0,0,7,0,0,0,0,0,0,0
probability,0,0,0,0,0,0,6,0,0,0
attempt,0,0,0,0,0,0,1,0,3,0
detect,0,0,0,0,0,0,0,0,2,0
choice,0,0,0,0,0,0,5,0,0,0
convey,0,0,0,0,0,0,0,0,3,0
consequently,0,0,2,0,0,0,0,0,0,0
eavesdrop,0,0,0,0,0,0,0,0,3,0
conversation,0,0,0,0,0,0,1,0,0,0
improve,0,0,0,0,0,0,0,0,2,0
clearly,0,0,6,0,0,0,0,0,0,0
reuse,0,0,0,0,0,0,1,0,2,0
eavesdropping,0,0,0,0,0,0,1,0,0,0
observe,0,0,0,0,0,0,0,0,2,0
response,0,0,0,0,0,0,2,0,0,0
deduce,0,0,0,0,0,0,0,0,2,0
certainty,0,0,0,0,0,0,1,0,0,0
success,0,0,0,0,0,0,4,0,0,0
random,8,0,0,0,0,0,0,0,0,0
manner,0,0,0,0,0,0,2,0,0,0
concept,0,0,0,0,0,0,3,0,0,0
onetime,5,0,0,0,0,0,1,0,0,0
mathematically,0,0,1,0,0,0,0,0,0,0
cryptosecure,0,0,0,0,0,0,5,0,0,0
toy,0,0,0,0,0,0,1,0,0,0
feature,0,0,0,0,0,0,3,0,0,0
worth,1,0,0,0,0,0,0,0,0,0
remark,0,0,0,0,0,0,1,0,1,0
show,0,0,0,0,0,0,0,0,5,0
child,0,0,0,0,0,0,1,0,0,0
cost,0,0,0,0,0,0,1,0,0,0
fair,1,0,0,0,0,0,0,0,0,0
national,5,0,0,0,0,0,0,0,0,0
cryptologic,5,0,0,0,0,0,0,0,0,0
service,0,0,0,0,0,0,10,0,0,0
arbitrary,3,0,0,0,0,0,0,0,0,0
compute,0,0,0,0,0,0,0,0,6,0
disabuse,0,0,0,0,0,0,0,0,1,0
lay,1,0,0,0,0,0,0,0,1,0
notion,0,0,0,0,0,0,2,0,0,0
unachieved,1,0,0,0,0,0,0,0,0,0
goal,0,0,0,0,0,0,2,0,0,0
end,0,0,0,0,0,0,10,0,0,0
revolution,0,0,0,0,0,0,4,0,0,0
private,8,0,0,0,0,0,0,0,0,0
citizen,0,0,0,0,0,0,2,0,0,0
dependent,2,0,0,0,0,0,0,0,0,0
pure,1,0,0,0,0,0,0,0,0,0
meaningful,3,0,0,0,0,0,0,0,0,0
physical,2,0,0,0,0,0,0,0,0,0
embodiment,0,0,0,0,0,0,1,0,0,0
spark,0,0,0,0,0,0,0,0,1,0
technical,2,0,0,0,0,0,0,0,0,0
universal,1,0,0,0,0,0,0,0,0,0
access,0,0,0,0,0,0,7,0,0,0
affordable,1,0,0,0,0,0,0,0,0,0
global,1,0,0,0,0,0,0,0,0,0
practical,1,0,0,0,0,0,0,0,0,0
capability,0,0,0,0,0,0,5,0,0,0
acquire,0,0,0,0,0,0,0,0,2,0
virtually,0,0,2,0,0,0,0,0,0,0
unlimited,1,0,0,0,0,0,0,0,0,0
amount,0,0,0,0,0,0,2,0,0,0
banking,0,0,0,0,0,0,3,0,0,0
internet,0,0,0,0,0,0,12,0,0,0
associate,0,0,0,0,0,0,1,0,2,0
smart,6,0,0,0,0,0,0,0,0,0
obvious,4,0,0,0,0,0,0,0,0,0
instance,0,0,0,0,0,0,4,0,0,0
aspect,0,0,0,0,0,0,4,0,0,0
commercial,6,0,0,0,0,0,0,0,0,0
contrast,0,0,0,0,0,0,0,0,1,0
customer,0,0,0,0,0,0,10,0,0,0
noncash,1,0,0,0,0,0,0,0,0,0
purchase,0,0,0,0,0,0,3,0,1,0
direct,3,0,0,0,0,0,0,0,0,0
routinely,0,0,1,0,0,0,0,0,0,0
photo,0,0,0,0,0,0,1,0,0,0
identification,0,0,0,0,0,0,3,0,0,0
driver,0,0,0,0,0,0,3,0,0,0
license,0,0,0,0,0,0,7,0,0,0
ordinarily,0,0,1,0,0,0,0,0,0,0
vitally,0,0,1,0,0,0,0,0,0,0
integrity,0,0,0,0,0,0,1,0,0,0
analogous,1,0,0,0,0,0,0,0,0,0
separate,0,0,0,0,0,0,0,0,4,0
mile,0,0,0,0,0,0,2,0,0,0
charge,0,0,0,0,0,0,0,0,1,0
gamut,0,0,0,0,0,0,1,0,0,0
confidential,1,0,0,0,0,0,0,0,0,0
interception,0,0,0,0,0,0,1,0,0,0
retain,0,0,0,0,0,0,0,0,1,0
signature,0,0,0,0,0,0,8,0,0,0
material,1,0,0,0,0,0,2,0,0,0
proof,0,0,0,0,0,0,4,0,0,0
disk,0,0,0,0,0,0,7,0,0,0
confident,3,0,0,0,0,0,0,0,0,0
suffice,0,0,0,0,0,0,0,0,1,0
collect,0,0,0,0,0,0,0,0,2,0
payment,0,0,0,0,0,0,1,0,0,0
disavow,0,0,0,0,0,0,0,0,2,0
far,0,0,8,0,0,0,0,0,0,0
bank,0,0,0,0,0,0,10,0,0,0
deposit,0,0,0,0,0,0,0,0,1,0
check,0,0,0,0,0,0,2,0,0,0
picture,0,0,0,0,0,0,2,0,0,0
smartphone,0,0,0,0,0,0,1,0,0,0
app,0,0,0,0,0,0,1,0,0,0
conduct,0,0,0,0,0,0,2,0,2,0
state,0,0,0,0,0,0,3,0,3,0
depend,0,0,0,0,0,0,0,0,14,0
authority,0,0,0,0,0,0,3,0,0,0
ownership,0,0,0,0,0,0,1,0,0,0
notarization,0,0,0,0,0,0,2,0,0,0
receipt,0,0,0,0,0,0,5,0,0,0
entirely,0,0,2,0,0,0,0,0,0,0
document,0,0,0,0,0,0,9,0,0,0
society,0,0,0,0,0,0,1,0,0,0
legal,3,0,0,0,0,0,0,0,0,0
forensic,1,0,0,0,0,0,0,0,0,0
evidence,0,0,0,0,0,0,3,0,0,0
intrinsic,1,0,0,0,0,0,0,0,0,0
resolve,0,0,0,0,0,0,0,0,2,0
dispute,0,0,0,0,0,0,1,0,0,0
authenticity,0,0,0,0,0,0,1,0,0,0
possession,0,0,0,0,0,0,2,0,0,0
asset,0,0,0,0,0,0,1,0,0,0
modify,0,0,0,0,0,0,0,0,5,0
valuable,1,0,0,0,0,0,0,0,0,0
internal,3,0,0,0,0,0,0,0,0,0
available,6,0,0,0,0,0,0,0,0,0
presently,0,0,1,0,0,0,0,0,0,0
serve,0,0,0,0,0,0,0,0,5,0
public,25,0,0,0,0,0,2,0,0,0
mail,0,0,0,0,0,0,1,0,1,0
certify,0,0,0,0,0,0,0,0,2,0
envelope,0,0,0,0,0,0,1,0,0,0
deliver,0,0,0,0,0,0,0,0,2,0
digital,9,0,0,0,0,0,0,0,0,0
certificate,0,0,0,0,0,0,1,0,0,0
origination,0,0,0,0,0,0,2,0,0,0
inextricably,0,0,1,0,0,0,0,0,0,0
demanding,1,0,0,0,0,0,0,0,0,0
setting,0,0,0,0,0,0,7,0,0,0
status,0,0,0,0,0,0,1,0,0,0
legislation,0,0,0,0,0,0,1,0,0,0
classical,2,0,0,0,0,0,0,0,0,0
trust,0,0,0,0,0,0,0,0,5,0
typical,1,0,0,0,0,0,0,0,0,0
diplomatic,9,0,0,0,0,0,0,0,0,0
command,0,0,0,0,0,0,2,0,0,0
situation,0,0,0,0,0,0,3,0,0,0
motive,0,0,0,0,0,0,1,0,0,0
cheating,0,0,0,0,0,0,4,0,0,0
cheater,0,0,0,0,0,0,2,0,0,0
insider,0,0,0,0,0,0,1,0,0,0
originate,0,0,0,0,0,0,0,0,2,0
receive,0,0,0,0,0,0,0,0,7,0
suppose,0,0,0,0,0,0,0,0,3,0
alter,0,0,0,0,0,0,0,0,1,0
subvert,0,0,0,0,0,0,0,0,1,0
deny,0,0,0,0,0,0,0,0,3,0
fraudulent,1,0,0,0,0,0,0,0,0,0
prevent,0,0,0,0,0,0,0,0,4,0
fail,0,0,0,0,0,0,0,0,2,0
tamper,0,0,0,0,0,0,0,0,1,0
press,0,0,0,0,0,0,0,0,1,0
merchandise,0,0,0,0,0,0,1,0,0,0
warning,0,0,0,0,0,0,3,0,0,0
alert,0,0,0,0,0,0,0,0,1,0
expire,0,0,0,0,0,0,0,0,1,0
aware,2,0,0,0,0,0,0,0,0,0
proceed,0,0,0,0,0,0,0,0,3,0
risk,0,0,0,0,0,0,2,0,0,0
common,6,0,0,0,0,0,0,0,0,0
export,0,0,0,0,0,0,1,0,0,0
insecure,3,0,0,0,0,0,0,0,0,0
test,0,0,0,0,0,0,0,0,3,0
offer,0,0,0,0,0,0,1,0,3,0
strong,3,0,0,0,0,0,0,0,0,0
web,0,0,0,0,0,0,1,0,0,0
browser,0,0,0,0,0,0,1,0,0,0
support,0,0,0,0,0,0,1,0,2,0
individual,1,0,0,0,0,0,5,0,0,0
official,1,0,0,0,0,0,0,0,0,0
facto,0,0,0,0,0,0,0,0,0,2
taxis,0,0,0,0,0,0,1,0,0,0
track,0,0,0,0,0,0,1,0,0,0
employee,0,0,0,0,0,0,1,0,0,0
student,0,0,0,0,0,0,1,0,0,0
patient,0,0,0,0,0,0,1,0,0,0
afford,0,0,0,0,0,0,0,0,1,0
opportunity,0,0,0,0,0,0,1,0,0,0
gather,0,0,0,0,0,0,0,0,1,0
relate,0,0,0,0,0,0,0,0,2,0
citizenship,0,0,0,0,0,0,1,0,0,0
steal,0,0,0,0,0,0,0,0,5,0
reconstruct,0,0,0,0,0,0,0,0,1,0
firm,0,0,0,0,0,0,2,0,0,0
produce,0,0,0,0,0,0,0,0,15,0
effect,0,0,0,0,0,0,6,0,0,0
useful,2,0,0,0,0,0,0,0,0,0
run,0,0,0,0,0,0,0,0,9,0
huge,1,0,0,0,0,0,0,0,0,0
bill,0,0,0,0,0,0,2,0,0,0
force,0,0,0,0,0,0,3,0,1,1
suffer,0,0,0,0,0,0,0,0,1,0
large,16,0,0,0,0,0,0,0,0,0
fashion,0,0,0,0,0,0,2,0,0,0
name,0,0,0,0,0,0,2,0,8,0
contact,0,0,0,0,0,0,6,0,2,0
mailing,0,0,0,0,0,0,1,0,0,0
address,0,0,0,0,0,0,1,0,1,0
account,0,0,0,0,0,0,6,0,0,0
passport,0,0,0,0,0,0,1,0,0,0
victim,0,0,0,0,0,0,2,0,0,0
open,2,0,0,0,0,0,0,0,2,0
loan,0,0,0,0,0,0,1,0,0,0
background,0,0,0,0,0,0,1,0,0,0
cardholder,0,0,0,0,0,0,3,0,0,0
unaware,1,0,0,0,0,0,0,0,0,0
debt,0,0,0,0,0,0,1,0,0,0
great,14,0,0,0,0,0,0,0,0,0
holder,0,0,0,0,0,0,3,0,0,0
visible,1,0,0,0,0,0,0,0,0,0
daily,2,0,0,0,0,0,0,0,0,0
medical,1,0,0,0,0,0,0,0,0,0
database,0,0,0,0,0,0,1,0,0,0
pin,0,0,0,0,0,0,14,0,0,0
enter,0,0,0,0,0,0,0,0,5,0
teller,0,0,0,0,0,0,1,0,0,0
bankcard,0,0,0,0,0,0,1,0,0,0
corroborate,0,0,0,0,0,0,0,0,2,0
authorized,2,0,0,0,0,0,0,0,0,0
bearer,0,0,0,0,0,0,1,0,0,0
easy,11,0,0,0,0,0,0,0,0,0
file,0,0,0,0,0,0,1,0,1,0
thief,0,0,0,0,0,0,1,0,0,0
tap,0,0,0,0,0,0,0,0,1,0
phone,0,0,0,0,0,0,1,0,0,0
line,0,0,0,0,0,0,2,0,0,0
atm,0,0,0,0,0,0,1,0,0,0
authorize,0,0,0,0,0,0,0,0,2,0
dispensing,0,0,0,0,0,0,1,0,0,0
feed,0,0,0,0,0,0,0,0,2,0
repeatedly,0,0,1,0,0,0,0,0,0,0
dispense,0,0,0,0,0,0,0,0,1,0
illegitimately,0,0,1,0,0,0,0,0,0,0
microprocessor,0,0,0,0,0,0,3,0,0,0
reader,0,0,0,0,0,0,3,0,0,0
execute,0,0,0,0,0,0,0,0,2,0
sign,0,0,0,0,0,0,1,0,2,0
countersign,0,0,0,0,0,0,1,0,0,0
deal,0,0,0,0,0,0,0,0,2,0
counterpart,0,0,0,0,0,0,2,0,0,0
establish,0,0,0,0,0,0,0,0,2,0
carry,0,0,0,0,0,0,0,0,9,0
encrypted,1,0,0,0,0,0,0,0,0,0
defraud,0,0,0,0,0,0,0,0,1,0
invisible,1,0,0,0,0,0,0,0,0,0
initiate,0,0,0,0,0,0,0,0,3,0
widespread,1,0,0,0,0,0,0,0,0,0
dumb,1,0,0,0,0,0,0,0,0,0
plastic,0,0,0,0,0,0,1,0,0,0
compatible,1,0,0,0,0,0,0,0,0,0
implementation,0,0,0,0,0,0,5,0,0,0
unlike,0,3,0,0,0,0,0,0,0,0
predecessor,0,0,0,0,0,0,1,0,0,0
previously,0,0,6,0,0,0,0,0,0,0
abstract,0,0,0,0,0,0,0,0,1,0
kind,0,0,0,0,0,0,2,0,0,0
rearrange,0,0,0,0,0,0,0,0,1,0
etc,0,0,0,0,0,0,0,0,0,2
group,0,0,0,0,0,0,7,0,0,0
aid,0,0,0,0,0,0,4,0,3,0
remember,0,0,0,0,0,0,0,0,2,0
mnemonic,0,0,0,0,0,0,4,0,0,0
schoolboy,0,0,0,0,0,0,2,0,0,0
rail,0,0,0,0,0,0,3,0,0,0
alternate,0,0,0,0,0,0,0,0,1,0
read,0,0,0,0,0,0,0,0,11,0
sequentially,0,0,1,0,0,0,0,0,0,0
depth,0,0,0,0,0,0,1,0,0,0
discover,0,0,0,0,0,0,0,0,11,0
save,0,0,0,0,0,0,0,0,2,0
frequency,0,0,0,0,0,0,24,0,0,0
count,0,0,0,0,0,0,2,0,0,0
precisely,0,0,3,0,0,0,0,0,0,0
average,4,0,0,0,0,0,0,0,0,0
probable,5,0,0,0,0,0,0,0,0,0
class,0,0,0,0,0,0,4,0,0,0
route,0,0,0,0,0,0,11,0,0,0
enjoy,0,0,0,0,0,0,0,0,1,0
considerable,1,0,0,0,0,0,0,0,0,0
popularity,0,0,0,0,0,0,1,0,0,0
single,27,0,0,0,0,0,0,0,0,0
geometric,2,0,0,0,0,0,0,0,0,0
array,0,0,0,0,0,0,5,0,0,0
matrix,0,0,0,0,0,0,15,0,0,0
typically,0,0,4,0,0,0,0,0,0,0
rectangle,0,0,0,0,0,0,1,0,0,0
prescribe,0,0,0,0,0,0,0,0,3,0
keep,0,0,0,0,0,0,0,0,2,0
starting,0,0,0,0,0,0,2,0,0,0
permutation,0,0,0,0,0,0,2,0,0,0
identify,0,0,0,0,0,0,0,0,2,0
column,0,0,0,0,0,0,12,0,0,0
rectangular,3,0,0,0,0,0,0,0,0,0
author,0,0,0,0,0,0,1,0,0,0
lexicographic,2,0,0,0,0,0,0,0,0,0
entry,0,0,0,0,0,0,2,0,0,0
improvement,0,0,0,0,0,0,4,0,0,0
cryptosecurity,0,0,0,0,0,0,3,0,0,0
reencrypte,0,0,0,0,0,0,0,0,1,0
difficult,3,0,0,0,0,0,0,0,0,0
fall,0,0,0,0,0,0,1,0,1,0
perforated,1,0,0,0,0,0,0,0,0,0
cardboard,0,0,0,0,0,0,1,0,0,0
grille,0,0,0,0,0,0,1,0,0,0
find,0,0,0,0,0,0,0,0,16,0
old,4,0,0,0,0,0,0,0,0,0
principally,0,0,1,0,0,0,0,0,0,0
step,0,0,0,0,0,0,12,0,3,0
compound,0,0,0,0,0,0,1,0,0,0
unit,0,0,0,0,0,0,9,0,0,0
need,0,0,0,1,0,0,5,0,8,0
dance,0,0,0,0,0,0,0,0,1,0
solve,0,0,0,0,0,0,0,0,12,0
monoalphabetic,12,0,0,0,0,0,0,0,0,0
stick,0,0,0,0,0,0,1,0,0,0
human,1,0,0,0,0,0,1,0,0,0
dancelike,1,0,0,0,0,0,0,0,0,0
pose,0,0,0,0,0,0,1,0,0,0
merely,0,0,1,0,0,0,0,0,0,0
cyclical,4,0,0,0,0,0,0,0,0,0
shift,0,0,0,0,0,0,16,0,7,0
embarrassment,0,0,0,0,0,0,1,0,0,0
redundancy,0,0,0,0,0,0,4,0,0,0
english,4,0,0,0,0,0,0,0,0,0
permit,0,0,0,0,0,0,0,0,2,0
recreational,1,0,0,0,0,0,0,0,0,0
cryptogram,0,0,0,0,0,0,1,0,0,0
explanation,0,0,0,0,0,0,1,0,0,0
weakness,0,0,0,0,0,0,4,0,0,0
distribution,0,0,0,0,0,0,16,0,0,0
identical,6,0,0,0,0,0,0,0,0,0
have,0,0,0,0,0,0,0,0,7,0
relabele,0,0,0,0,0,0,0,0,1,0
preserve,0,0,0,0,0,0,0,0,1,0
intact,1,0,0,0,0,0,0,0,0,0
task,0,0,0,0,0,0,2,0,0,0
lessen,0,0,0,0,0,0,0,0,2,0
primarily,0,0,3,0,0,0,0,0,0,0
survive,0,0,0,0,0,0,0,0,9,0
digraph,0,0,0,0,0,0,9,0,0,0
trigraph,0,0,0,0,0,0,2,0,0,0
polyalphabetic,3,0,0,0,0,0,2,0,0,0
limit,0,0,0,0,0,0,1,0,4,0
pad,0,0,0,0,0,0,1,0,0,0
treat,0,0,0,0,0,0,0,0,2,0
raw,4,0,0,0,0,0,0,0,0,0
eliminate,0,0,0,0,0,0,0,0,4,0
highly,0,0,2,0,0,0,0,0,0,0
correlated,1,0,0,0,0,0,0,0,0,0
invent,0,0,0,0,0,0,0,0,3,0
champion,0,0,0,0,0,0,0,0,1,0
british,8,0,0,0,0,0,0,0,0,0
square,5,0,0,0,0,0,2,0,0,0
contain,0,0,0,0,0,0,0,0,6,0
monarchy,0,0,0,0,0,0,1,0,0,0
fill,0,0,0,0,0,0,1,0,1,0
unused,1,0,0,0,0,0,0,0,0,0
locate,0,0,0,0,0,0,0,0,2,0
alike,0,0,1,0,0,0,0,0,0,0
corresponding,1,0,0,0,0,0,0,0,0,0
cyclically,0,0,2,0,0,0,0,0,0,0
double,2,0,0,0,0,0,0,0,0,0
spurious,1,0,0,0,0,0,0,0,0,0
introduce,0,0,0,0,0,0,0,0,6,0
summer,0,0,0,0,0,0,3,0,0,0
yield,0,0,0,0,0,0,0,0,3,0
totally,0,0,3,0,0,0,0,0,0,0
plot,0,0,0,0,0,0,1,0,1,0
flat,2,0,0,0,0,0,0,0,0,0
deviation,0,0,0,0,0,0,1,0,0,0
ideal,0,0,0,0,0,0,1,0,0,0
measure,0,0,0,0,0,0,2,0,0,0
tendency,0,0,0,0,0,0,1,0,0,0
correlation,0,0,0,0,0,0,2,0,0,0
exploit,0,0,0,0,0,0,0,0,3,0
cryptanalyze,0,0,0,0,0,0,0,0,13,0
specify,0,0,0,0,0,0,0,0,3,0
generically,0,0,2,0,0,0,0,0,0,0
usage,0,0,0,0,0,0,1,0,0,0
differ,0,0,0,0,0,0,0,0,3,0
mainly,0,0,2,0,0,0,0,0,0,0
collection,0,0,0,0,0,0,5,0,0,0
french,4,0,0,0,0,0,0,0,0,0
impregnable,1,0,0,0,0,0,0,0,0,0
chiffre,0,0,0,0,0,0,0,0,0,1
indéchiffrable,0,0,0,0,0,0,0,0,0,1
intersection,0,0,0,0,0,0,2,0,0,0
index,0,0,0,0,0,0,0,0,1,0
diagonal,0,0,0,0,0,0,1,0,0,0
repeat,0,0,0,0,0,0,0,0,9,0
encipher,0,0,0,0,0,0,0,0,4,0
deceptive,1,0,0,0,0,0,0,0,0,0
german,25,0,0,0,0,0,0,0,0,0
army,0,0,0,0,0,0,5,0,0,0
officer,0,0,0,0,0,0,2,0,0,0
publish,0,0,0,0,0,0,0,0,15,0
solution,0,0,0,0,0,0,6,0,0,0
pairing,0,0,0,0,0,0,1,0,0,0
generate,0,0,0,0,0,0,0,0,8,0
repetition,0,0,0,0,0,0,1,0,0,0
suggest,0,0,0,0,0,0,0,0,5,0
partition,0,0,0,0,0,0,0,0,3,0
monoalphabet,0,0,0,0,0,0,1,0,0,0
sufficient,3,0,0,0,0,0,0,0,0,0
unknown,3,0,0,0,0,0,0,0,0,0
periodicity,0,0,0,0,0,0,3,0,0,0
nonrepeating,1,0,0,0,0,0,0,0,0,0
propose,0,0,0,0,0,0,0,0,7,0
concatenate,0,0,0,0,0,0,0,0,1,0
autokey,0,0,0,0,0,0,3,0,0,0
exist,0,0,0,0,0,0,0,0,1,0
assumption,0,0,0,0,0,0,1,0,0,0
statistical,2,0,0,0,0,0,0,0,0,0
half,0,0,1,0,0,0,7,0,0,0
course,0,0,1,0,0,0,1,0,0,0
segment,0,0,0,0,0,0,1,0,0,0
essentially,0,0,2,0,0,0,0,0,0,0
recurrence,0,0,0,0,0,0,1,0,0,0
commonly,0,0,1,0,0,0,0,0,0,0
subtract,0,0,0,0,0,0,0,0,1,0
habit,0,0,0,0,0,0,1,0,0,0
reasonable,1,0,0,0,0,0,0,0,0,0
president,0,0,0,0,0,0,2,0,0,0
simplicity,0,0,0,0,0,0,1,0,0,0
space,0,0,0,0,0,0,7,0,0,0
modulo,0,0,0,0,0,0,2,0,0,0
plus,0,0,0,0,1,0,0,0,0,0
successive,5,0,0,0,0,0,0,0,0,0
fragment,0,0,0,0,0,0,2,0,0,0
ultimately,0,0,2,0,0,0,0,0,0,0
mind,0,0,0,0,0,0,1,0,0,0
rate,0,0,0,0,0,0,3,0,0,0
equivocation,0,0,0,0,0,0,3,0,0,0
uncertainty,0,0,0,0,0,0,2,0,0,0
reduce,0,0,0,0,0,0,0,0,3,0
zero,0,0,0,0,0,0,0,2,0,0
reach,0,0,0,0,0,0,0,0,1,0
unicity,0,0,0,0,0,0,1,0,0,0
distance,0,0,0,0,0,0,1,0,0,0
engineer,0,0,0,0,0,0,6,0,0,0
variant,0,0,0,0,0,0,2,0,0,0
transmit,0,0,0,0,0,0,0,0,1,0
teleprinter,0,0,0,0,0,0,2,0,0,0
mark,0,0,0,0,0,0,2,0,3,0
cryptanalytic,6,0,0,0,0,0,0,0,0,0
attack,0,0,0,0,0,0,12,0,0,0
intersymbol,0,0,0,0,0,0,1,0,0,0
series,0,0,0,0,0,0,3,0,0,0
running,0,0,0,0,0,0,1,0,0,0
mingle,0,0,0,0,0,0,0,0,1,0
streaming,0,0,0,0,0,0,1,0,0,0
communicant,0,0,0,0,0,0,2,0,0,0
impractically,0,0,1,0,0,0,0,0,0,0
eventually,0,0,5,0,0,0,0,0,0,0
punch,0,0,0,0,0,0,0,0,2,0
paper,0,0,0,0,0,0,3,0,0,0
tape,0,0,0,0,0,0,6,0,0,0
automatically,0,0,1,0,0,0,0,0,0,0
teletypewriter,0,0,0,0,0,0,2,0,0,0
keyboard,0,0,0,0,0,0,7,0,0,0
perform,0,0,0,0,0,0,0,0,3,0
copy,0,0,0,0,0,0,2,0,0,0
believe,0,0,0,0,0,0,0,0,4,0
short,4,0,0,0,0,0,0,0,0,0
safely,0,0,1,0,0,0,0,0,0,0
justify,0,0,0,0,0,0,0,0,1,0
turn,0,0,0,0,0,0,2,0,4,0
alternative,1,0,0,0,0,0,0,0,0,0
combine,0,0,0,0,0,0,0,0,7,0
factor,0,0,0,0,0,0,9,0,7,0
prime,10,0,0,0,0,0,9,0,0,0
demonstrate,0,0,0,0,0,0,0,0,4,0
linearly,0,0,1,0,0,0,0,0,0,0
lead,0,0,0,0,0,0,0,0,8,0
realization,0,0,0,0,0,0,1,0,0,0
consequence,0,0,0,0,0,0,4,0,0,0
idea,0,0,0,0,0,0,2,0,0,0
cornerstone,0,0,0,0,0,0,1,0,0,0
conclusion,0,0,0,0,0,0,1,0,0,0
draw,0,0,0,0,0,0,0,0,2,0
unconditionally,0,0,4,0,0,0,0,0,0,0
researcher,0,0,0,0,0,0,2,0,0,0
father,0,0,0,0,0,0,1,0,0,0
theory,0,0,0,0,0,0,4,0,0,0
incoherent,1,0,0,0,0,0,0,0,0,0
occurrence,0,0,0,0,0,0,5,0,0,0
lose,0,0,0,0,0,0,0,0,4,0
indicate,0,0,0,0,0,0,0,0,3,0
dotted,1,0,0,0,0,0,0,0,0,0
curve,0,0,0,0,0,0,1,0,0,0
