word,ADJ,ADP,ADV,AUX,CCONJ,DET,NOUN,NUM,PRON,SCONJ,VERB,X
roman,10,0,0,0,0,0,0,0,0,0,0,0
pupil,0,0,0,0,0,0,13,0,0,0,0,0
political,1,0,0,0,0,0,0,0,0,0,0,0
climate,0,0,0,0,0,0,1,0,0,0,0,0
convince,0,0,0,0,0,0,0,0,0,0,1,0
conversion,0,0,0,0,0,0,2,0,0,0,0,0
responsible,5,0,0,0,0,0,0,0,0,0,0,0
loss,0,0,0,0,0,0,2,0,0,0,0,0
post,0,0,0,0,0,0,16,0,0,0,0,0
lutenist,0,0,0,0,0,0,14,0,0,0,0,0
self,0,0,0,0,0,0,2,0,0,0,0,0
exile,0,0,0,0,0,0,2,0,0,0,0,0
abroad,0,0,2,0,0,0,0,0,0,0,0,0
prove,0,0,0,0,0,0,0,0,0,0,8,0
useful,2,0,0,0,0,0,0,0,0,0,0,0
incorporate,0,0,0,0,0,0,0,0,0,0,5,0
glean,0,0,0,0,0,0,0,0,0,0,1,0
solo,23,0,0,0,0,0,5,0,0,0,0,0
plenty,1,0,0,0,0,0,0,0,0,0,0,0
benefit,0,0,0,0,0,0,0,0,0,0,1,0
mingling,0,0,0,0,0,0,1,0,0,0,0,0
residence,0,0,0,0,0,0,2,0,0,0,0,0
location,0,0,0,0,0,0,1,0,0,0,0,0
evidence,0,0,0,0,0,0,7,0,0,0,0,0
exposure,0,0,0,0,0,0,1,0,0,0,0,0
culture,0,0,0,0,0,0,4,0,0,0,0,0
characteristic,10,0,0,0,0,0,3,0,0,0,0,0
age,0,0,0,0,0,0,10,0,0,0,0,0
bridge,0,0,0,0,0,0,7,0,0,0,1,0
lead,0,0,0,0,0,0,0,0,0,0,25,0
medieval,17,0,0,0,0,0,0,0,0,0,0,0
hard,1,0,0,0,0,0,0,0,0,0,0,0
imagine,0,0,0,0,0,0,0,0,0,0,1,0
study,0,0,0,0,0,0,1,0,0,0,15,0
gain,0,0,0,0,0,0,0,0,0,0,5,0
clear,6,0,1,0,0,0,0,0,0,0,1,0
understanding,0,0,0,0,0,0,3,0,0,0,0,0
transplant,0,0,0,0,0,0,0,0,0,0,2,0
return,0,0,0,0,0,0,3,0,0,0,24,0
legion,0,0,0,0,0,0,1,0,0,0,0,0
inevitably,0,0,2,0,0,0,0,0,0,0,0,0
local,2,0,0,0,0,0,0,0,0,0,0,0
taste,0,0,0,0,0,0,6,0,0,0,0,0
tradition,0,0,0,0,0,0,16,0,0,0,0,0
case,0,0,0,0,0,0,8,0,0,0,0,0
practice,0,0,0,0,0,0,23,0,0,0,2,0
intersection,0,0,0,0,0,0,1,0,0,0,0,0
model,0,0,0,0,0,0,5,0,0,0,1,0
example,0,0,0,0,0,0,16,0,0,0,0,0
displace,0,0,0,0,0,0,0,0,0,0,1,0
structure,0,0,0,0,0,0,17,0,0,0,0,0
grecian,1,0,0,0,0,0,0,0,0,0,0,0
system,0,0,0,0,0,0,16,0,0,0,0,0
consequence,0,0,0,0,0,0,2,0,0,0,0,0
concept,0,0,0,0,0,0,5,0,0,0,0,0
series,0,0,0,0,0,0,8,0,0,0,0,0
duration,0,0,0,0,0,0,5,0,0,0,0,0
emphasis,0,0,0,0,0,0,4,0,0,0,0,0
determine,0,0,0,0,0,0,0,0,0,0,3,0
accent,0,0,0,0,0,0,3,0,0,0,0,0
stress,0,0,0,0,0,0,1,0,0,0,0,0
inventory,0,0,0,0,0,0,1,0,0,0,0,0
heritage,0,0,0,0,0,0,3,0,0,0,0,0
ancient,4,0,0,0,0,0,0,0,0,0,0,0
reveal,0,0,0,0,0,0,0,0,0,0,6,0
treasure,0,0,0,0,0,0,2,0,0,0,0,0
inherit,0,0,0,0,0,0,0,0,0,0,1,0
acoustical,1,0,0,0,0,0,0,0,0,0,0,0
theory,0,0,0,0,0,0,10,0,0,0,0,0
account,0,0,0,0,0,0,3,0,0,0,4,0
identification,0,0,0,0,0,0,1,0,0,0,0,0
classification,0,0,0,0,0,0,1,0,0,0,0,0
tone,0,0,0,0,0,0,32,0,0,0,0,0
tonal,4,0,0,0,0,0,3,0,0,0,0,0
organization,0,0,0,0,0,0,4,0,0,0,0,0
principle,0,0,0,0,0,0,12,0,0,0,0,0
rhythmic,17,0,0,0,0,0,0,0,0,0,0,0
construction,0,0,0,0,0,0,2,0,0,0,0,0
notation,0,0,0,0,0,0,9,0,0,0,0,0
convey,0,0,0,0,0,0,0,0,0,0,1,0
necessary,2,0,0,0,0,0,0,0,0,0,0,0
indication,0,0,0,0,0,0,2,0,0,0,0,0
pitch,0,0,0,0,0,0,12,0,0,0,0,0
repertory,0,0,0,0,0,0,10,0,0,0,0,0
decline,0,0,0,0,0,0,4,0,0,0,1,0
institution,0,0,0,0,0,0,1,0,0,0,0,0
destine,0,0,0,0,0,0,0,0,0,0,3,0
perpetuate,0,0,0,0,0,0,0,0,0,0,1,0
antiquity,0,0,0,0,0,0,4,0,0,0,0,0
unified,2,0,0,0,0,0,0,0,0,0,0,0
process,0,0,0,0,0,0,3,0,0,0,0,0
cultural,3,0,0,0,0,0,0,0,0,0,0,0
distinctive,3,0,0,0,0,0,0,0,0,0,0,0
share,0,0,0,0,0,0,0,0,0,0,7,0
hebrew,2,0,0,0,0,0,0,0,0,0,0,0
greek,3,0,0,0,0,0,0,0,0,0,0,0
metrical,3,0,0,0,0,0,0,0,0,0,0,0
hymnody,0,0,0,0,0,0,2,0,0,0,0,0
distinguish,0,0,0,0,0,0,0,0,0,0,6,0
unmetred,1,0,0,0,0,0,0,0,0,0,0,0
psalmody,0,0,0,0,0,0,1,0,0,0,0,0
cultivate,0,0,0,0,0,0,0,0,0,0,2,0
codify,0,0,0,0,0,0,0,0,0,0,3,0
grow,0,0,0,0,0,0,0,0,0,0,11,0
milanese,1,0,0,0,0,0,0,0,0,0,0,0
canonical,1,0,0,0,0,0,0,0,0,0,0,0
hour,0,0,0,0,0,0,1,0,0,0,0,0
ambrosian,2,0,0,0,0,0,0,0,0,0,0,0
rite,0,0,0,0,0,0,2,0,0,0,0,0
mozarabic,1,0,0,0,0,0,0,0,0,0,0,0
gallican,1,0,0,0,0,0,0,0,0,0,0,0
mainstream,0,0,0,0,0,0,2,0,0,0,0,0
accord,0,0,0,0,0,0,0,0,0,0,5,0
vast,4,0,0,0,0,0,0,0,0,0,0,0
foundation,0,0,0,0,0,0,6,0,0,0,0,0
organize,0,0,0,0,0,0,0,0,0,0,6,0
systematic,1,0,0,0,0,0,0,0,0,0,0,0
material,0,0,0,0,0,0,6,0,0,0,0,0
gradually,0,0,7,0,0,0,0,0,0,0,0,0
accomplish,0,0,0,0,0,0,0,0,0,0,1,0
assign,0,0,0,0,0,0,0,0,0,0,1,0
specific,2,0,0,0,0,0,0,0,0,0,0,0
function,0,0,0,0,0,0,6,0,0,0,0,0
divine,1,0,0,0,0,0,0,0,0,0,0,0
office,0,0,0,0,0,0,3,0,0,0,0,0
morning,0,0,0,0,0,0,2,0,0,0,0,0
prayer,0,0,0,0,0,0,2,0,0,0,0,0
evening,0,0,0,0,0,0,2,0,0,0,0,0
retire,0,0,0,0,0,0,0,0,0,0,4,0
depict,0,0,0,0,0,0,0,0,0,0,3,0
artist,0,0,0,0,0,0,2,0,0,0,0,0
teach,0,0,0,0,0,0,0,0,0,0,7,0
young,9,0,0,0,0,0,0,0,0,0,0,0
chorister,0,0,0,0,0,0,7,0,0,0,0,0
assimilation,0,0,0,0,0,0,1,0,0,0,0,0
expansion,0,0,0,0,0,0,1,0,0,0,0,0
troping,0,0,0,0,0,0,1,0,0,0,0,0
trope,0,0,0,0,0,0,4,0,0,0,0,0
section,0,0,0,0,0,0,22,0,0,0,0,0
add,0,0,0,0,0,0,0,0,0,0,27,0
preexisting,4,0,0,0,0,0,0,0,0,0,0,0
combination,0,0,0,0,0,0,5,0,0,0,0,0
exist,0,0,0,0,0,0,0,0,0,0,2,0
surprising,1,0,0,0,0,0,0,0,0,0,0,0
singe,0,0,0,0,0,0,0,0,0,0,10,0
want,0,0,0,0,0,0,0,0,0,0,1,0
express,0,0,0,0,0,0,0,0,0,0,10,0
word,0,0,0,0,0,0,16,0,0,0,0,0
vocalized,1,0,0,0,0,0,0,0,0,0,0,0
motive,0,0,0,0,0,0,1,0,0,0,0,0
functional,2,0,0,0,0,0,0,0,0,0,0,0
textless,1,0,0,0,0,0,0,0,0,0,0,0
passage,0,0,0,0,0,0,9,0,0,0,0,0
easy,1,0,0,0,0,0,0,0,0,0,0,0
remember,0,0,0,0,0,0,0,0,0,0,3,0
die,0,0,0,0,0,0,0,0,0,0,18,0
credit,0,0,0,0,0,0,0,0,0,0,4,0
invention,0,0,0,0,0,0,7,0,0,0,0,0
notable,8,0,0,0,0,0,0,0,0,0,0,0
association,0,0,0,0,0,0,6,0,0,0,0,0
sequence,0,0,0,0,0,0,4,0,0,0,0,0
hymn,0,0,0,0,0,0,6,0,0,0,0,0
final,2,0,0,0,0,0,0,0,0,0,0,0
interpolation,0,0,0,0,0,0,1,0,0,0,0,0
revolutionary,2,0,0,0,0,0,1,0,0,0,0,0
hundred,0,0,0,0,0,0,4,0,0,0,0,0
sounding,0,0,0,0,0,0,1,0,0,0,0,0
definite,4,0,0,0,0,0,0,0,0,0,0,0
origin,0,0,0,0,0,0,5,0,0,0,0,0
bring,0,0,0,0,0,0,0,0,0,0,9,0
plausible,1,0,0,0,0,0,0,0,0,0,0,0
comfortable,1,0,0,0,0,0,0,0,0,0,0,0
level,0,0,0,0,0,0,5,0,0,0,0,0
organist,0,0,0,0,0,0,36,0,0,0,0,0
repetition,0,0,0,0,0,0,4,0,0,0,0,0
simultaneously,0,0,3,0,0,0,0,0,0,0,0,0
original,12,0,0,0,0,0,0,0,0,0,0,0
statement,0,0,0,0,0,0,4,0,0,0,0,0
motivate,0,0,0,0,0,0,0,0,0,0,2,0
departure,0,0,0,0,0,0,1,0,0,0,0,0
monophony,0,0,0,0,0,0,1,0,0,0,0,0
consist,0,0,0,0,0,0,0,0,0,0,12,0
establish,0,0,0,0,0,0,0,0,0,0,17,0
enchiriadis,0,0,0,0,0,0,0,0,0,0,0,2
major,15,0,0,0,0,0,0,0,0,0,0,0
give,0,0,0,0,0,0,0,0,0,0,28,0
vox,0,0,0,0,0,0,0,0,0,0,0,4
principalis,0,0,0,0,0,0,0,0,0,0,0,1
organalis,0,0,0,0,0,0,1,0,0,0,0,2
interval,0,0,0,0,0,0,8,0,0,0,0,0
distance,0,0,0,0,0,0,1,0,0,0,0,0
fourth,5,0,0,0,0,0,2,0,0,0,0,0
fifth,4,0,0,0,0,0,2,0,0,0,0,0
step,0,0,0,0,0,0,3,0,0,0,0,0
organum,0,0,0,0,0,0,2,0,0,0,0,2
involve,0,0,0,0,0,0,0,0,0,0,8,0
motion,0,0,0,0,0,0,2,0,0,0,0,0
singing,0,0,0,0,0,0,2,0,0,0,0,0
similar,10,0,0,0,0,0,0,0,0,0,0,0
exactly,0,0,4,0,0,0,0,0,0,0,0,0
contrary,1,0,0,0,0,0,1,0,0,0,0,0
movement,0,0,0,0,0,0,10,0,0,0,0,0
considerable,4,0,0,0,0,0,0,0,0,0,0,0
source,0,0,0,0,0,0,4,0,0,0,0,0
information,0,0,0,0,0,0,3,0,0,0,0,0
independence,0,0,0,0,0,0,2,0,0,0,0,0
upper,13,0,0,0,0,0,0,0,0,0,0,0
emancipation,0,0,0,0,0,0,2,0,0,0,0,0
organal,2,0,0,0,0,0,0,0,0,0,0,0
ultimate,1,0,0,0,0,0,0,0,0,0,0,0
freedom,0,0,0,0,0,0,3,0,0,0,0,0
reach,0,0,0,0,0,0,1,0,0,0,4,0
monastery,0,0,0,0,0,0,3,0,0,0,0,0
reduce,0,0,0,0,0,0,0,0,0,0,3,0
sustain,0,0,0,0,0,0,0,0,0,0,1,0
indulge,0,0,0,0,0,0,0,0,0,0,1,0
melismata,0,0,0,0,0,0,1,0,0,0,0,0
improvise,0,0,0,0,0,0,0,0,0,0,3,0
purum,0,0,0,0,0,0,0,0,0,0,0,1
bear,0,0,0,0,0,0,0,0,0,0,11,0
probably,0,0,24,0,0,0,0,0,0,0,0,0
educate,0,0,0,0,0,0,0,0,0,0,2,0
benedictine,1,0,0,0,0,0,0,0,0,0,0,0
abbey,0,0,0,0,0,0,1,0,0,0,0,0
evidently,0,0,4,0,0,0,0,0,0,0,0,0
treatise,0,0,0,0,0,0,4,0,0,0,0,0
apparently,0,0,13,0,0,0,0,0,0,0,0,0
staff,0,0,0,0,0,0,6,0,0,0,0,0
fellow,5,0,0,0,0,0,0,0,0,0,0,0
resist,0,0,0,0,0,0,0,0,0,0,1,0
appoint,0,0,0,0,0,0,0,0,0,0,17,0
teacher,0,0,0,0,0,0,8,0,0,0,0,0
commission,0,0,0,0,0,0,1,0,0,0,5,0
disciplina,0,0,0,0,0,0,0,0,0,0,0,1
artis,0,0,0,0,0,0,0,0,0,0,0,1
musicae,0,0,0,0,0,0,0,0,0,0,0,2
arrange,0,0,0,0,0,0,0,0,0,0,3,0
antiphonary,0,0,0,0,0,0,1,0,0,0,0,0
go,0,0,0,0,0,0,0,0,0,0,11,0
camaldolese,2,0,0,0,0,0,0,0,0,0,0,0
fame,0,0,0,0,0,0,5,0,0,0,0,0
manuscript,0,0,0,0,0,0,11,0,0,0,0,0
notate,0,0,0,0,0,0,0,0,0,0,1,0
manner,0,0,0,0,0,0,7,0,0,0,0,0
house,0,0,0,0,0,0,5,0,0,0,0,0
fundamental,1,0,0,0,0,0,1,0,0,0,0,0
method,0,0,0,0,0,0,3,0,0,0,0,0
third,0,0,0,0,0,0,2,0,0,0,0,0
letter,0,0,0,0,0,0,8,0,0,0,0,0
clef,0,0,0,0,0,0,1,0,0,0,0,0
red,1,0,0,0,0,0,0,0,0,0,0,0
yellow,1,0,0,0,0,0,0,0,0,0,0,0
black,2,0,0,0,0,0,0,0,0,0,0,0
neume,0,0,0,0,0,0,1,0,0,0,0,0
predecessor,0,0,0,0,0,0,8,0,0,0,0,0
space,0,0,0,0,0,0,1,0,0,0,0,0
relationship,0,0,0,0,0,0,8,0,0,0,0,0
learn,0,0,0,0,0,0,0,0,0,0,5,0
rote,0,0,0,0,0,0,1,0,0,0,0,0
declare,0,0,0,0,0,0,0,0,0,0,3,0
normally,0,0,3,0,0,0,0,0,0,0,0,0
require,0,0,0,0,0,0,0,0,0,0,2,0
ecclesiastical,3,0,0,0,0,0,0,0,0,0,0,0
technique,0,0,0,0,0,0,38,0,0,0,0,0
solmization,0,0,0,0,0,0,2,0,0,0,0,0
denote,0,0,0,0,0,0,0,0,0,0,4,0
ignoto,0,0,0,0,0,0,0,0,0,0,0,1
guidonian,1,0,0,0,0,0,0,0,0,0,0,0
mnemonic,0,0,0,0,0,0,1,0,0,0,0,0
associate,0,0,0,0,0,0,0,0,0,0,11,0
widely,0,0,14,0,0,0,0,0,0,0,0,0
queant,0,0,0,0,0,0,0,0,0,0,0,1
laxis,0,0,0,0,0,0,0,0,0,0,0,1
fall,0,0,0,0,0,0,1,0,0,0,6,0
hexachord,0,0,0,0,0,0,2,0,0,0,0,0
sol,0,0,0,0,0,0,1,0,0,0,0,1
eventually,0,0,7,0,0,0,0,0,0,0,0,0
immense,2,0,0,0,0,0,0,0,0,0,0,0
practical,3,0,0,0,0,0,0,0,0,0,0,0
sight,0,0,0,0,0,0,1,0,0,0,0,0
reading,0,0,0,0,0,0,1,0,0,0,0,0
certain,7,0,0,0,0,0,0,0,0,0,0,0
represent,0,0,0,0,0,0,0,0,0,0,14,0
alphabetical,1,0,0,0,0,0,0,0,0,0,0,0
capital,0,0,0,0,0,0,2,0,0,0,0,0
teaching,0,0,0,0,0,0,2,0,0,0,0,0
gamut,0,0,0,0,0,0,1,0,0,0,0,0
available,6,0,0,0,0,0,0,0,0,0,0,0
activity,0,0,0,0,0,0,8,0,0,0,0,0
record,0,0,0,0,0,0,3,0,0,0,7,0
entire,3,0,0,0,0,0,0,0,0,0,0,0
generation,0,0,0,0,0,0,7,0,0,0,0,0
successor,0,0,0,0,0,0,5,0,0,0,0,0
edit,0,0,0,0,0,0,0,0,0,0,10,0
revise,0,0,0,0,0,0,0,0,0,0,3,0
pattern,0,0,0,0,0,0,11,0,0,0,0,0
cantus,0,0,0,0,0,0,1,0,0,0,0,19
firmus,0,0,0,0,0,0,0,0,0,0,0,19
clausula,0,0,0,0,0,0,1,0,0,0,0,1
motet,0,0,0,0,0,0,82,0,0,0,0,0
commentary,0,0,0,0,0,0,1,0,0,0,0,0
tenor,0,0,0,0,0,0,24,0,0,0,0,0
tenere,0,0,0,0,0,0,0,0,0,0,0,1
ornately,0,0,1,0,0,0,0,0,0,0,0,0
decorate,0,0,0,0,0,0,0,0,0,0,5,0
page,0,0,0,0,0,0,4,0,0,0,0,0
finally,0,0,9,0,0,0,0,0,0,0,0,0
classic,4,0,0,0,0,0,0,0,0,0,0,0
plainchant,1,0,0,0,0,0,6,0,0,0,0,0
overlay,0,0,0,0,0,0,0,0,0,0,1,0
fast,0,0,1,0,0,0,0,0,0,0,0,0
move,0,0,0,0,0,0,0,0,0,0,13,0
polyphonic,28,0,0,0,0,0,0,0,0,0,0,0
conductus,0,0,0,0,0,0,2,0,0,0,0,0
differ,0,0,0,0,0,0,0,0,0,0,5,0
disappear,0,0,0,0,0,0,0,0,0,0,1,0
rise,0,0,0,0,0,0,4,0,0,0,0,0
appear,0,0,0,0,0,0,0,0,0,0,31,0
precede,0,0,0,0,0,0,0,0,0,0,2,0
epoch,0,0,0,0,0,0,1,0,0,0,0,0
acquire,0,0,0,0,0,0,0,0,0,0,5,0
designation,0,0,0,0,0,0,6,0,0,0,0,0
retrospect,0,0,0,0,0,0,1,0,0,0,0,0
rapid,9,0,0,0,0,0,0,0,0,0,0,0
antiquated,2,0,0,0,0,0,0,0,0,0,0,0
triple,4,0,1,0,0,0,0,0,0,0,0,0
modal,5,0,0,0,0,0,0,0,0,0,0,0
derive,0,0,0,0,0,0,0,0,0,0,10,0
vocabulary,0,0,0,0,0,0,3,0,0,0,0,0
base,0,0,0,0,0,0,0,0,0,0,19,0
perfect,3,0,0,0,0,0,0,0,0,0,2,0
consonance,0,0,0,0,0,0,1,0,0,0,0,0
duple,2,0,0,0,0,0,1,0,0,0,0,0
pulse,0,0,0,0,0,0,1,0,0,0,0,0
harmonious,1,0,0,0,0,0,0,0,0,0,0,0
sixth,2,0,0,0,0,0,1,0,0,0,0,0
characterize,0,0,0,0,0,0,0,0,0,0,9,0
increasingly,0,0,3,0,0,0,0,0,0,0,0,0
sophisticated,5,0,0,0,0,0,0,0,0,0,0,0
combine,0,0,0,0,0,0,0,0,0,0,11,0
culminate,0,0,0,0,0,0,0,0,0,0,3,0
term,0,0,0,0,0,0,16,0,0,0,0,0
fact,0,0,0,0,0,0,3,0,0,0,0,0
speak,0,0,0,0,0,0,0,0,0,0,3,0
contempt,0,0,0,0,0,0,1,0,0,0,0,0
agree,0,0,0,0,0,0,0,0,0,0,1,0
marked,1,0,0,0,0,0,0,0,0,0,0,0
difference,0,0,0,0,0,0,4,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,2,0
profound,2,0,0,0,0,0,0,0,0,0,0,0
limit,0,0,0,0,0,0,0,0,0,0,2,0
historian,0,0,0,0,0,0,2,0,0,0,0,0
broaden,0,0,0,0,0,0,0,0,0,0,1,0
encompass,0,0,0,0,0,0,0,0,0,0,3,0
authorship,0,0,0,0,0,0,1,0,0,0,0,0
anonymous,1,0,0,0,0,0,0,0,0,0,0,0
figure,0,0,0,0,0,0,7,0,0,0,2,0
general,7,0,0,0,0,0,1,0,0,0,0,0
obscurity,0,0,0,0,0,0,1,0,0,0,0,0
flourished,3,0,0,0,0,0,0,0,0,0,0,0
famed,1,0,0,0,0,0,0,0,0,0,0,0
known,3,0,0,0,0,0,0,0,0,0,0,0
mensurabilis,0,0,0,0,0,0,0,0,0,0,0,1
newly,0,0,5,0,0,0,0,0,0,0,0,0
mensural,1,0,0,0,0,0,0,0,0,0,0,0
precise,1,0,0,0,0,0,0,0,0,0,0,0
direct,3,0,0,0,0,0,0,0,0,0,3,0
ancestor,0,0,0,0,0,0,4,0,0,0,0,0
anticipate,0,0,0,0,0,0,0,0,0,0,2,0
virtue,0,0,0,0,0,0,1,0,0,0,0,0
fluency,0,0,0,0,0,0,1,0,0,0,0,0
retain,0,0,0,0,0,0,0,0,0,0,6,0
essence,0,0,0,0,0,0,2,0,0,0,0,0
presentation,0,0,0,0,0,0,3,0,0,0,0,0
slow,1,0,1,0,0,0,0,0,0,0,0,0
amplify,0,0,0,0,0,0,0,0,0,0,1,0
meaning,0,0,0,0,0,0,3,0,0,0,0,0
language,0,0,0,0,0,0,4,0,0,0,0,0
sentiment,0,0,0,0,0,0,1,0,0,0,0,0
worldly,1,0,0,0,0,0,0,0,0,0,0,0
blind,2,0,0,0,0,0,0,0,0,0,0,0
ballata,0,0,0,0,0,0,2,0,0,0,0,0
virelai,0,0,0,0,0,0,0,0,0,0,0,4
caccias,0,0,0,0,0,0,0,0,0,0,0,1
imitation,0,0,0,0,0,0,23,0,0,0,0,0
undoubtedly,0,0,3,0,0,0,0,0,0,0,0,0
aside,0,0,1,0,0,0,0,0,0,0,0,0
sporadic,1,0,0,0,0,0,0,0,0,0,0,0
reference,0,0,0,0,0,0,2,0,0,0,0,0
goliard,0,0,0,0,0,0,1,0,0,0,0,0
people,0,0,0,0,0,0,1,0,0,0,0,0
itinerant,1,0,0,0,0,0,0,0,0,0,0,0
minor,4,0,0,0,0,0,0,0,0,0,0,0
cleric,0,0,0,0,0,0,1,0,0,0,0,0
student,0,0,0,0,0,0,8,0,0,0,0,0
roam,0,0,0,0,0,0,0,0,0,0,1,0
land,0,0,0,0,0,0,2,0,0,0,0,0
topical,1,0,0,0,0,0,0,0,0,0,0,0
deal,0,0,0,0,0,0,1,0,0,0,3,0
love,0,0,0,0,0,0,8,0,0,0,0,0
war,0,0,0,0,0,0,2,0,0,0,0,0
famine,0,0,0,0,0,0,1,0,0,0,0,0
issue,0,0,0,0,0,0,1,0,0,0,0,0
emergence,0,0,0,0,0,0,3,0,0,0,0,0
fully,0,0,2,0,0,0,0,0,0,0,0,0
beginning,0,0,0,0,0,0,12,0,0,0,0,0
continuously,0,0,1,0,0,0,0,0,0,0,0,0
image,0,0,0,0,0,0,2,0,0,0,0,0
outside,0,4,0,0,0,0,0,0,0,0,0,0
castle,0,0,0,0,0,0,2,0,0,0,0,0
wall,0,0,0,0,0,0,2,0,0,0,0,0
partially,0,0,2,0,0,0,0,0,0,0,0,0
attitude,0,0,0,0,0,0,2,0,0,0,0,0
chivalry,0,0,0,0,0,0,1,0,0,0,0,0
engender,0,0,0,0,0,0,0,0,0,0,1,0
lifestyle,0,0,0,0,0,0,1,0,0,0,0,0
southern,5,0,0,0,0,0,0,0,0,0,0,0
circulate,0,0,0,0,0,0,0,0,0,0,1,0
devote,0,0,0,0,0,0,0,0,0,0,2,0
vernacular,1,0,0,0,0,0,1,0,0,0,0,0
middle,4,0,0,0,0,0,5,0,0,0,0,0
northern,9,0,0,0,0,0,0,0,0,0,0,0
notably,0,0,6,0,0,0,0,0,0,0,0,0
pastime,0,0,0,0,0,0,1,0,0,0,0,0
trouvères,0,0,0,0,0,0,0,0,0,0,0,3
minnesinger,0,0,0,0,0,0,3,0,0,0,0,0
continue,0,0,0,0,0,0,0,0,0,0,16,0
cease,0,0,0,0,0,0,0,0,0,0,1,0
burgher,0,0,0,0,0,0,1,0,0,0,0,0
class,0,0,0,0,0,0,5,0,0,0,0,0
aristocratic,4,0,0,0,0,0,0,0,0,0,0,0
fraternity,0,0,0,0,0,0,2,0,0,0,0,0
follow,0,0,0,0,0,0,0,0,0,0,22,0
strict,5,0,0,0,0,0,0,0,0,0,0,0
rule,0,0,0,0,0,0,1,0,0,0,0,0
performance,0,0,0,0,0,0,5,0,0,0,0,0
famous,12,0,0,0,0,0,0,0,0,0,0,0
immortalize,0,0,0,0,0,0,0,0,0,0,1,0
little,19,0,0,0,0,0,0,0,0,0,0,0
closely,0,0,7,0,0,0,0,0,0,0,0,0
entertainment,0,0,0,0,0,0,2,0,0,0,0,0
dilettante,0,0,0,0,0,0,1,0,0,0,0,0
professional,3,0,0,0,0,0,0,0,0,0,0,0
peasant,0,0,0,0,0,0,1,0,0,0,0,0
jongleur,0,0,0,0,0,0,1,0,0,0,0,0
minstrel,0,0,0,0,0,0,1,0,0,0,0,0
scop,0,0,0,0,0,0,1,0,0,0,0,0
gleeman,0,0,0,0,0,0,1,0,0,0,0,0
sectional,3,0,0,0,0,0,0,0,0,0,0,0
significance,0,0,0,0,0,0,1,0,0,0,0,0
view,0,0,0,0,0,0,5,0,0,0,1,0
metric,3,0,0,0,0,0,0,0,0,0,0,0
supposedly,0,0,2,0,0,0,0,0,0,0,0,0
poetic,11,0,0,0,0,0,0,0,0,0,0,0
trochaic,1,0,0,0,0,0,0,0,0,0,0,0
short,18,0,0,0,0,0,0,0,0,0,0,0
iambic,1,0,0,0,0,0,0,0,0,0,0,0
formal,4,0,0,0,0,0,0,0,0,0,0,0
relate,0,0,0,0,0,0,0,0,0,0,6,0
ballade,0,0,0,0,0,0,7,0,0,0,0,0
rondeau,0,0,0,0,0,0,2,0,0,0,0,2
choral,10,0,0,0,0,0,0,0,0,0,0,0
refrain,0,0,0,0,0,0,5,0,0,0,0,0
analogue,0,0,0,0,0,0,1,0,0,0,0,0
favoured,1,0,0,0,0,0,0,0,0,0,0,0
universally,0,0,1,0,0,0,0,0,0,0,0,0
acknowledge,0,0,0,0,0,0,0,0,0,0,1,0
recurrent,1,0,0,0,0,0,0,0,0,0,0,0
isorhythm,0,0,0,0,0,0,2,0,0,0,0,0
estampie,0,0,0,0,0,0,0,0,0,0,0,1
identical,3,0,0,0,0,0,0,0,0,0,0,0
spite,0,0,0,0,0,0,2,0,0,0,0,0
connotation,0,0,0,0,0,0,1,0,0,0,0,0
difficult,2,0,0,0,0,0,0,0,0,0,0,0
borrow,0,0,0,0,0,0,0,0,0,0,5,0
visual,2,0,0,0,0,0,0,0,0,0,0,0
literature,0,0,0,0,0,0,4,0,0,0,0,0
meaningful,1,0,0,0,0,0,0,0,0,0,0,0
chronological,2,0,0,0,0,0,0,0,0,0,0,0
date,0,0,0,0,0,0,5,0,0,0,7,0
imitative,5,0,0,0,0,0,0,0,0,0,0,0
humanistic,2,0,0,0,0,0,0,0,0,0,0,0
reserve,0,0,0,0,0,0,0,0,0,0,1,0
conscious,1,0,0,0,0,0,0,0,0,0,0,0
recreate,0,0,0,0,0,0,0,0,0,0,1,0
demarcation,0,0,0,0,0,0,1,0,0,0,0,0
completely,0,0,4,0,0,0,0,0,0,0,0,0
satisfactory,1,0,0,0,0,0,0,0,0,0,0,0
accept,0,0,0,0,0,0,0,0,0,0,4,0
usage,0,0,0,0,0,0,4,0,0,0,0,0
conveniently,0,0,1,0,0,0,0,0,0,0,0,0
flourishing,0,0,0,0,0,0,1,0,0,0,0,0
certainly,0,0,3,0,0,0,0,0,0,0,0,0
manifestation,0,0,0,0,0,0,2,0,0,0,0,0
evident,4,0,0,0,0,0,0,0,0,0,0,0
preserve,0,0,0,0,0,0,0,0,0,0,2,0
artifact,0,0,0,0,0,0,1,0,0,0,0,0
wane,0,0,0,0,0,0,0,0,0,0,2,0
authority,0,0,0,0,0,0,1,0,0,0,0,0
wax,0,0,0,0,0,0,0,0,0,0,1,0
burgeoning,0,0,0,0,0,0,1,0,0,0,0,0
urban,1,0,0,0,0,0,0,0,0,0,0,0
university,0,0,0,0,0,0,5,0,0,0,0,0
economic,2,0,0,0,0,0,0,0,0,0,0,0
affluence,0,0,0,0,0,0,2,0,0,0,0,0
state,0,0,0,0,0,0,5,0,0,0,3,0
