word,ADJ,ADP,ADV,NOUN,NUM,VERB,X
thirteen,0,0,0,0,1,0,0
discover,0,0,0,0,0,1,0
sexuality,0,0,0,5,0,0,0
awareness,0,0,0,2,0,0,0
attraction,0,0,0,3,0,0,0
heterosexual,1,0,0,0,0,0,0
opposite,1,0,0,0,0,0,0
homosexual,2,0,0,0,0,0,0
bisexual,1,0,0,0,0,0,0
flirting,0,0,0,1,0,0,0
establish,0,0,0,0,0,1,0
learn,0,0,0,0,0,1,0
interact,0,0,0,0,0,1,0
stage,0,0,0,2,0,0,0
gay,6,0,0,2,0,0,0
acknowledge,0,0,0,0,0,1,0
let,0,0,0,0,0,2,0
cope,0,0,0,0,0,3,0
secret,0,0,0,2,0,0,0
workable,1,0,0,0,0,0,0
trust,0,0,0,0,0,2,0
confide,0,0,0,0,0,2,0
explain,0,0,0,0,0,2,0
generation,0,0,0,1,0,0,0
realize,0,0,0,0,0,3,0
huge,2,0,0,0,0,0,0
dad,0,0,0,1,0,0,0
honestly,0,0,1,0,0,0,0
difficult,5,0,0,0,0,0,0
conversation,0,0,0,1,0,0,0
accept,0,0,0,0,0,1,0
crush,0,0,0,4,0,0,0
excited,1,0,0,0,0,0,0
necessarily,0,0,1,0,0,0,0
pupil,0,0,0,1,0,0,0
teacher,0,0,0,4,0,0,0
pop,0,0,0,1,0,0,0
star,0,0,0,1,0,0,0
search,0,0,0,0,0,1,0
role,0,0,0,1,0,0,0
model,0,0,0,6,0,1,0
indicator,0,0,0,1,0,0,0
depend,0,0,0,0,0,1,0
past,0,0,0,1,0,0,0
persistent,1,0,0,0,0,0,0
future,0,0,0,1,0,0,0
attracted,1,0,0,0,0,0,0
ashamed,3,0,0,0,0,0,0
fat,1,0,0,5,0,0,0
uneven,1,0,0,0,0,0,0
appetite,0,0,0,1,0,0,0
balance,0,0,0,0,0,1,0
calorie,0,0,0,4,0,0,0
intake,0,0,0,1,0,0,0
activity,0,0,0,2,0,0,0
obesity,0,0,0,1,0,0,0
asthma,0,0,0,1,0,0,0
diabetes,0,0,0,1,0,0,0
increased,1,0,0,0,0,0,0
disease,0,0,0,1,0,0,0
pressure,0,0,0,3,0,0,0
individual,0,0,0,2,0,0,0
premature,1,0,0,0,0,0,0
death,0,0,0,2,0,0,0
mass,0,0,0,1,0,0,0
index,0,0,0,1,0,0,0
assess,0,0,0,0,0,1,0
underweight,3,0,0,0,0,0,0
calculate,0,0,0,0,0,1,0
divide,0,0,0,0,0,1,0
pound,0,0,0,1,0,1,0
square,0,0,0,1,0,0,0
statistic,0,0,0,1,0,0,0
rank,0,0,0,0,0,1,0
accord,0,0,0,0,0,2,0
percentile,0,0,0,2,0,0,0
short,2,0,0,0,0,0,0
separate,1,0,0,0,0,2,0
chart,0,0,0,1,0,0,0
measure,0,0,0,0,0,2,0
kilojoule,0,0,0,1,0,0,0
provide,0,0,0,0,0,1,0
starchy,1,0,0,0,0,0,0
carbohydrate,0,0,0,1,0,0,0
bread,0,0,0,1,0,0,0
cereal,0,0,0,1,0,0,0
potato,0,0,0,1,0,0,0
fresh,2,0,0,0,0,0,0
milk,0,0,0,1,0,0,0
dairy,0,0,0,1,0,0,0
meat,0,0,0,1,0,0,0
fish,0,0,0,1,0,0,0
legume,0,0,0,1,0,0,0
saturated,1,0,0,0,0,0,0
sugar,0,0,0,2,0,0,0
cake,0,0,0,1,0,0,0
cookie,0,0,0,1,0,0,0
chip,0,0,0,1,0,0,0
occasionally,0,0,2,0,0,0,0
nutritional,1,0,0,0,0,0,0
value,0,0,0,1,0,1,0
inactive,1,0,0,0,0,0,0
few,1,0,0,0,0,0,0
influence,0,0,0,1,0,1,0
factor,0,0,0,2,0,0,0
comparison,0,0,0,1,0,0,0
medium,0,0,0,3,0,0,0
actual,1,0,0,0,0,0,0
appearance,0,0,0,2,0,0,0
poor,2,0,0,0,0,0,0
negative,2,0,0,0,0,0,0
zero,0,0,0,0,2,0,0
fashion,0,0,0,2,0,0,0
industry,0,0,0,1,0,0,0
criticize,0,0,0,0,0,2,0
promote,0,0,0,0,0,1,0
bmi,0,0,0,3,0,0,0
fall,0,0,0,0,0,1,0
unsure,2,0,0,0,0,0,0
significant,2,0,0,0,0,0,0
remark,0,0,0,1,0,0,0
comment,0,0,0,1,0,0,0
upset,1,0,0,0,0,0,0
depressed,5,0,0,0,0,0,0
bombard,0,0,0,0,0,1,0
idealized,1,0,0,0,0,0,0
set,0,0,0,0,0,1,0
impossible,1,0,0,0,0,0,0
standard,0,0,0,1,0,0,0
regularly,0,0,1,0,0,0,0
airbrush,0,0,0,0,0,1,0
achieve,0,0,0,0,0,1,0
flawless,1,0,0,0,0,0,0
perfect,3,0,0,0,0,0,0
advertising,0,0,0,1,0,0,0
campaign,0,0,0,1,0,0,0
digitally,0,0,1,0,0,0,0
assemble,0,0,0,0,0,1,0
enhancement,0,0,0,1,0,0,0
inferior,1,0,0,0,0,0,0
ideal,0,0,0,1,0,0,0
dysmorphia,0,0,0,1,0,0,0
obsess,0,0,0,0,0,2,0
flaw,0,0,0,1,0,0,0
blame,0,0,0,0,0,2,0
number,0,0,0,2,0,0,0
eating,0,0,0,13,0,0,0
unnecessarily,0,0,1,0,0,0,0
dieting,0,0,0,2,0,0,0
read,0,0,0,0,0,1,0
super,1,0,0,0,0,0,0
slim,3,0,0,0,0,0,0
gorgeous,1,0,0,0,0,0,0
poke,0,0,0,0,0,1,0
fun,0,0,0,2,0,0,0
ago,0,0,1,0,0,0,0
recently,0,0,2,0,0,0,0
seriously,0,0,1,0,0,0,0
give,0,0,0,0,0,1,0
relief,0,0,0,1,0,0,0
situation,0,0,0,2,0,0,0
achiever,0,0,0,1,0,0,0
issue,0,0,0,1,0,0,0
perfectionist,0,0,0,1,0,0,0
failure,0,0,0,2,0,0,0
obsessive,2,0,0,0,0,0,0
mind,0,0,0,1,0,0,0
anorexia,0,0,0,2,0,0,0
intense,1,0,0,0,0,0,0
fear,0,0,0,3,0,0,0
terribly,0,0,1,0,0,0,0
skinny,1,0,0,0,0,0,0
skip,0,0,0,0,0,2,0
meal,0,0,0,2,0,0,0
sick,2,0,0,0,0,0,0
weigh,0,0,0,0,0,1,0
frequently,0,0,1,0,0,0,0
binge,0,0,0,3,0,1,0
chocolate,0,0,0,1,0,0,0
bar,0,0,0,1,0,0,0
ice,0,0,0,1,0,0,0
guilty,2,0,0,0,0,0,0
bingeing,0,0,0,1,0,0,0
purge,0,0,0,0,0,1,0
laxative,0,0,0,1,0,0,0
purging,0,0,0,1,0,0,0
alter,0,0,0,0,0,1,0
regular,2,0,0,0,0,0,0
behavior,0,0,0,4,0,0,0
anorexic,0,0,0,1,0,0,0
push,0,0,0,0,0,2,0
plate,0,0,0,1,0,0,0
excuse,0,0,0,1,0,0,0
dispose,0,0,0,0,0,1,0
dangerous,1,0,0,0,0,0,0
threaten,0,0,0,0,0,1,0
treat,0,0,0,0,0,1,0
loss,0,0,0,1,0,0,0
proper,1,0,0,0,0,0,0
nutrition,0,0,0,2,0,0,0
stunted,1,0,0,0,0,0,0
brittle,1,0,0,0,0,0,0
weak,1,0,0,0,0,0,0
immune,1,0,0,0,0,0,0
system,0,0,0,1,0,0,0
altogether,0,0,1,0,0,0,0
counseling,0,0,0,4,0,0,0
specialist,0,0,0,1,0,0,0
clinic,0,0,0,1,0,0,0
hospital,0,0,0,1,0,0,0
estimate,0,0,0,1,0,1,0
bulimia,0,0,0,1,0,0,0
put,0,0,0,0,0,2,0
right,1,0,0,0,0,0,0
chubby,1,0,0,0,0,0,0
breakfast,0,0,0,1,0,0,0
throw,0,0,0,0,0,1,0
lunch,0,0,0,1,0,0,0
say,0,0,0,0,0,1,0
eventually,0,0,1,0,0,0,0
persuade,0,0,0,0,0,1,0
anxiety,0,0,0,8,0,0,0
rarely,0,0,1,0,0,0,0
compulsive,1,0,0,0,0,0,0
bipolar,6,0,0,0,0,0,0
particular,3,0,0,0,0,0,0
certain,2,0,0,0,0,0,0
reaction,0,0,0,1,0,0,0
deal,0,0,0,0,0,2,0
exam,0,0,0,1,0,0,0
prompt,0,0,0,0,0,1,0
excessive,1,0,0,0,0,0,0
fearful,1,0,0,0,0,0,0
miss,0,0,0,0,0,1,0
friendship,0,0,0,1,0,0,0
involve,0,0,0,0,0,3,0
compulsively,0,0,1,0,0,0,0
strict,1,0,0,0,0,0,0
tidy,1,0,0,0,0,0,0
order,0,0,0,1,0,0,0
perform,0,0,0,0,0,2,0
ritual,0,0,0,2,0,0,0
repetitive,1,0,0,0,0,0,0
resist,0,0,0,0,0,1,0
weaken,0,0,0,0,0,1,0
upheaval,0,0,0,1,0,0,0
manic,2,0,0,0,0,0,0
depressive,1,0,0,0,0,0,0
extreme,2,0,0,0,0,0,0
manically,0,0,1,0,0,0,0
overexcited,1,0,0,0,0,0,0
contrast,0,0,0,1,0,0,0
episode,0,0,0,2,0,0,0
delusion,0,0,0,1,0,0,0
hallucination,0,0,0,1,0,0,0
adulthood,0,0,0,2,0,0,0
aim,0,0,0,0,0,1,0
root,0,0,0,1,0,0,0
anxious,4,0,0,0,0,0,0
lately,0,0,1,0,0,0,0
trouble,0,0,0,1,0,0,0
nightmare,0,0,0,1,0,0,0
terrible,1,0,0,0,0,0,0
concentrate,0,0,0,0,0,1,0
upsetting,1,0,0,0,0,0,0
improve,0,0,0,0,0,1,0
overall,1,0,0,0,0,0,0
walk,0,0,0,1,0,0,0
listen,0,0,0,0,0,1,0
favorite,1,0,0,0,0,0,0
music,0,0,0,1,0,0,0
play,0,0,0,0,0,1,0
football,0,0,0,1,0,0,0
solution,0,0,0,1,0,0,0
positive,1,0,0,0,0,0,0
relaxed,1,0,0,0,0,0,0
energetic,1,0,0,0,0,0,0
hopefully,0,0,1,0,0,0,0
tip,0,0,0,1,0,0,0
ease,0,0,0,0,0,1,0
impact,0,0,0,1,0,0,0
schizophrenia,0,0,0,2,0,0,0
youth,0,0,0,2,0,0,0
study,0,0,0,1,0,0,0
finding,0,0,0,1,0,0,0
add,0,0,0,0,0,1,0
evidence,0,0,0,1,0,0,0
critical,1,0,0,0,0,0,0
vulnerability,0,0,0,1,0,0,0
seek,0,0,0,0,0,2,0
bottle,0,0,0,0,0,2,0
sickness,0,0,0,1,0,0,0
support,0,0,0,1,0,0,0
move,0,0,0,0,0,1,0
new,3,0,0,0,0,0,0
bully,0,0,0,0,0,1,0
mental,1,0,0,0,0,0,0
project,0,0,0,1,0,0,0
meet,0,0,0,0,0,1,0
sort,0,0,0,1,0,0,0
art,0,0,0,1,0,0,0
filming,0,0,0,1,0,0,0
chat,0,0,0,0,0,1,0
approach,0,0,0,0,0,1,0
event,0,0,0,1,0,0,0
divorce,0,0,0,0,0,1,0
split,0,0,0,0,0,1,0
grandparent,0,0,0,1,0,0,0
bullying,0,0,0,2,0,0,0
abuse,0,0,0,1,0,0,0
uncomfortable,1,0,0,0,0,0,0
unhappy,3,0,0,0,0,0,0
stressful,1,0,0,0,0,0,0
confused,1,0,0,0,0,0,0
insecure,1,0,0,0,0,0,0
interest,0,0,0,2,0,0,0
withdraw,0,0,0,0,0,1,0
interfere,0,0,0,0,0,1,0
harming,0,0,0,1,0,0,0
suicide,0,0,0,1,0,0,0
relative,0,0,0,1,0,0,0
nurse,0,0,0,1,0,0,0
counselor,0,0,0,1,0,0,0
worker,0,0,0,1,0,0,0
step,0,0,0,1,0,0,0
independent,1,0,0,0,0,0,0
rebel,0,0,0,0,0,1,0
authority,0,0,0,1,0,0,0
idea,0,0,0,1,0,0,0
opinion,0,0,0,1,0,0,0
choice,0,0,0,2,0,0,0
brim,0,0,0,0,0,1,0
mark,0,0,0,1,0,0,0
test,0,0,0,1,0,0,0
possession,0,0,0,2,0,0,0
realistic,1,0,0,0,0,0,0
expectation,0,0,0,1,0,0,0
praise,0,0,0,0,0,1,0
effort,0,0,0,1,0,0,0
allowance,0,0,0,1,0,0,0
mistake,0,0,0,1,0,0,0
rejection,0,0,0,1,0,0,0
dance,0,0,0,1,0,0,0
express,0,0,0,0,0,1,0
join,0,0,0,0,0,3,0
crowd,0,0,0,2,0,0,0
drink,0,0,0,0,0,2,0
offer,0,0,0,0,0,1,0
lightweight,0,0,0,1,0,0,0
gang,0,0,0,1,0,0,0
company,0,0,0,1,0,0,0
place,0,0,0,1,0,0,0
comfortable,1,0,0,0,0,0,0
subtle,1,0,0,0,0,0,0
shrug,0,0,0,0,0,1,0
calling,0,0,0,1,0,0,0
smoke,0,0,0,0,0,1,0
gadget,0,0,0,1,0,0,0
uncool,1,0,0,0,0,0,0
childish,1,0,0,0,0,0,0
approval,0,0,0,1,0,0,0
far,0,0,1,0,0,0,0
down,0,0,0,1,0,0,0
pass,0,0,0,0,0,1,0
freedom,0,0,0,1,0,0,0
responsibility,0,0,0,1,0,0,0
