word,ADJ,ADP,ADV,AUX,NOUN,NUM,PRON,SCONJ,VERB,X
popular,3,0,0,0,0,0,0,0,0,0
farming,0,0,0,0,5,0,0,0,0,0
pesticide,0,0,0,0,2,0,0,0,0,0
herbicide,0,0,0,0,2,0,0,0,0,0
appear,0,0,0,0,0,0,0,0,2,0
period,0,0,0,0,12,0,0,0,0,0
effect,0,0,0,0,8,0,0,0,1,0
agrarian,1,0,0,0,0,0,0,0,0,0
boost,0,0,0,0,1,0,0,0,0,0
pollution,0,0,0,0,4,0,0,0,0,0
highly,0,0,6,0,0,0,0,0,0,0
effective,2,0,0,0,0,0,0,0,0,0
processing,0,0,0,0,1,0,0,0,0,0
packaging,0,0,0,0,1,0,0,0,0,0
dehydration,0,0,0,0,2,0,0,0,0,0
vacuum,0,0,0,0,3,0,0,0,0,0
contact,0,0,0,0,2,0,0,0,0,0
drying,0,0,0,0,3,0,0,0,0,0
canning,0,0,0,0,1,0,0,0,0,0
refrigeration,0,0,0,0,1,0,0,0,0,0
preservation,0,0,0,0,2,0,0,0,0,0
can,0,0,0,0,0,0,0,0,1,0
vegetable,0,0,0,0,1,0,0,0,0,0
preserve,0,0,0,0,0,0,0,0,3,0
civil,5,0,0,0,0,0,0,0,0,0
spectacular,5,0,0,0,0,0,0,0,0,0
skyscraper,0,0,0,0,6,0,0,0,0,0
bridge,0,0,0,0,7,0,0,0,0,0
dam,0,0,0,0,5,0,0,0,0,0
acquire,0,0,0,0,0,0,0,0,9,0
skyline,0,0,0,0,1,0,0,0,0,0
exploitation,0,0,0,0,1,0,0,0,0,0
frame,0,0,0,0,3,0,0,0,1,0
reinforce,0,0,0,0,0,0,0,0,2,0
concrete,2,0,0,0,7,0,0,0,0,0
conventional,3,0,0,0,0,0,0,0,0,0
brick,0,0,0,0,1,0,0,0,0,0
masonry,0,0,0,0,1,0,0,0,0,0
limit,0,0,0,0,2,0,0,0,0,0
feasibility,0,0,0,0,1,0,0,0,0,0
block,0,0,0,0,2,0,0,0,0,0
story,0,0,0,0,2,0,0,0,0,0
future,1,0,0,0,5,0,0,0,0,0
lie,0,0,0,0,0,0,0,0,3,0
skeleton,0,0,0,0,1,0,0,0,0,0
cage,0,0,0,0,1,0,0,0,0,0
pioneer,1,0,0,0,3,0,0,0,4,0
ingredient,0,0,0,0,1,0,0,0,0,0
tall,1,0,0,0,0,0,0,0,0,0
building,0,0,0,0,7,0,0,0,0,0
abundant,1,0,0,0,0,0,0,0,0,0
cheap,1,0,0,0,0,0,0,0,0,0
column,0,0,0,0,1,0,0,0,0,0
beam,0,0,0,0,1,0,0,0,0,0
truss,0,0,0,0,1,0,0,0,0,0
passenger,0,0,0,0,4,0,0,0,0,0
elevator,0,0,0,0,2,0,0,0,0,0
availability,0,0,0,0,2,0,0,0,0,0
demand,0,0,0,0,6,0,0,0,0,0
thrive,0,0,0,0,0,0,0,0,1,0
boom,0,0,0,0,2,0,0,0,0,0
total,1,0,0,0,0,0,0,0,0,0
height,0,0,0,0,2,0,0,0,0,0
foot,0,0,0,0,4,0,0,0,0,0
metre,0,0,0,0,1,0,0,0,0,0
strength,0,0,0,0,1,0,0,0,0,0
structure,0,0,0,0,4,0,0,0,0,0
sustain,0,0,0,0,0,0,0,0,2,0
crash,0,0,0,0,2,0,0,0,2,0
impact,0,0,0,0,2,0,0,0,0,0
bomber,0,0,0,0,1,0,0,0,0,0
damage,0,0,0,0,1,0,0,0,1,0
bring,0,0,0,0,0,0,0,0,11,0
halt,0,0,0,0,1,0,0,0,0,0
improvement,0,0,0,0,5,0,0,0,0,0
wheel,0,0,0,0,4,0,0,0,0,0
pull,0,0,0,0,1,0,0,0,2,0
load,0,0,0,0,1,0,0,0,0,0
framework,0,0,0,0,2,0,0,0,0,0
mesh,0,0,0,0,1,0,0,0,0,0
play,0,0,0,0,0,0,0,0,4,0
imaginative,2,0,0,0,0,0,0,0,0,0
structural,1,0,0,0,0,0,0,0,0,0
prefabrication,0,0,0,0,1,0,0,0,0,0
member,0,0,0,0,3,0,0,0,0,0
prestressing,0,0,0,0,1,0,0,0,0,0
cast,0,0,0,0,0,0,0,0,1,0
stretch,0,0,0,0,0,0,0,0,1,0
wire,0,0,0,0,2,0,0,0,0,0
relax,0,0,0,0,0,0,0,0,1,0
tension,0,0,0,0,1,0,0,0,0,0
induce,0,0,0,0,0,0,0,0,1,0
compressive,1,0,0,0,0,0,0,0,0,0
offset,0,0,0,0,0,0,0,0,1,0
tensile,1,0,0,0,0,0,0,0,0,0
impose,0,0,0,0,0,0,0,0,1,0
external,1,0,0,0,0,0,0,0,0,0
loading,0,0,0,0,2,0,0,0,0,0
strong,3,0,0,0,0,0,0,0,0,0
light,3,0,0,0,3,0,0,0,0,0
applicable,1,0,0,0,0,0,0,0,0,0
receive,0,0,0,0,0,0,0,0,3,0
setback,0,0,0,0,3,0,0,0,0,0
collapse,0,0,0,0,1,0,0,0,0,0
month,0,0,0,0,3,0,0,0,0,0
complete,5,0,0,0,0,0,0,0,2,0
reassessment,0,0,0,0,1,0,0,0,0,0
suspension,0,0,0,0,1,0,0,0,0,0
design,0,0,0,0,6,0,0,0,3,0
arch,0,0,0,0,1,0,0,0,0,0
water,0,0,0,0,3,0,0,0,0,0
transmit,0,0,0,0,0,0,0,0,6,0
abutment,0,0,0,0,1,0,0,0,0,0
curve,0,0,0,0,1,0,0,0,0,0
wall,0,0,0,0,1,0,0,0,0,0
sheer,1,0,0,0,0,0,0,0,0,0
bulk,0,0,0,0,1,0,0,0,0,0
impervious,1,0,0,0,0,0,0,0,0,0
gravity,0,0,0,0,2,0,0,0,0,0
embankment,0,0,0,0,1,0,0,0,0,0
transportation,0,0,0,0,3,0,0,0,0,0
provide,0,0,0,0,0,0,0,0,20,0
switch,0,0,0,0,2,0,0,0,0,0
supreme,1,0,0,0,0,0,0,0,0,0
retain,0,0,0,0,0,0,0,0,2,0
superiority,0,0,0,0,1,0,0,0,0,0
marine,1,0,0,0,0,0,0,0,0,0
generation,0,0,0,0,2,0,0,0,0,0
ocean,0,0,0,0,2,0,0,0,0,0
liner,0,0,0,0,2,0,0,0,0,0
horsepower,0,0,0,0,2,0,0,0,0,0
knot,0,0,0,0,2,0,0,0,0,0
nautical,1,0,0,0,0,0,0,0,0,0
mile,0,0,0,0,4,0,0,0,0,0
hour,0,0,0,0,2,0,0,0,0,0
culminate,0,0,0,0,0,0,0,0,1,0
launch,0,0,0,0,3,0,0,0,10,0
competition,0,0,0,0,2,0,0,0,0,0
motor,0,0,0,0,2,0,0,0,0,0
vessel,0,0,0,0,1,0,0,0,0,0
steamship,0,0,0,0,1,0,0,0,0,0
accept,0,0,0,0,0,0,0,0,2,0
convenience,0,0,0,0,2,0,0,0,0,0
oil,0,0,0,0,2,0,0,0,0,0
boiler,0,0,0,0,1,0,0,0,0,0
cumbersome,2,0,0,0,0,0,0,0,0,0
coal,0,0,0,0,1,0,0,0,0,0
burner,0,0,0,0,1,0,0,0,0,0
bunker,0,0,0,0,1,0,0,0,0,0
land,0,0,0,0,1,0,0,0,2,0
fight,0,0,0,0,0,0,0,0,1,0
rearguard,0,0,0,0,1,0,0,0,0,0
action,0,0,0,0,1,0,0,0,0,0
enormous,4,0,0,0,0,0,0,0,0,0
popularity,0,0,0,0,3,0,0,0,0,0
deprive,0,0,0,0,0,0,0,0,1,0
railway,0,0,0,0,1,0,0,0,0,0
traffic,0,0,0,0,1,0,0,0,0,0
force,0,0,0,0,3,0,0,0,1,0
seek,0,0,0,0,0,0,0,0,3,0
economy,0,0,0,0,2,0,0,0,0,0
conversion,0,0,0,0,2,0,0,0,0,0
traction,0,0,0,0,2,0,0,0,0,0
spread,0,0,0,0,0,0,0,0,1,0
outbreak,0,0,0,0,3,0,0,0,0,0
stimulate,0,0,0,0,0,0,0,0,6,0
prodigious,2,0,0,0,0,0,0,0,0,0
feat,0,0,0,0,3,0,0,0,0,0
adoption,0,0,0,0,2,0,0,0,0,0
spectacularly,0,0,1,0,0,0,0,0,0,0
manufacture,0,0,0,0,3,0,0,0,4,0
million,0,0,0,0,0,2,0,0,0,0
similar,2,0,0,0,0,0,0,0,0,0
motorcar,0,0,0,0,3,0,0,0,0,0
main,2,0,0,0,0,0,0,0,0,0
feature,0,0,0,0,7,0,0,0,1,0
refinement,0,0,0,0,3,0,0,0,0,0
example,0,0,0,0,3,0,0,0,0,0
starter,0,0,0,0,1,0,0,0,0,0
countless,2,0,0,0,0,0,0,0,0,0
annual,1,0,0,0,0,0,0,0,0,0
unlike,0,1,0,0,0,0,0,0,0,0
intimately,0,0,1,0,0,0,0,0,0,0
investigation,0,0,0,0,2,0,0,0,0,0
aerodynamic,1,0,0,0,0,0,0,0,0,0
carry,0,0,0,0,0,0,0,0,4,0
glider,0,0,0,0,3,0,0,0,0,0
designer,0,0,0,0,3,0,0,0,0,0
perceive,0,0,0,0,0,0,0,0,2,0
promise,0,0,0,0,0,0,0,0,2,0
compact,2,0,0,0,0,0,0,0,0,0
prerequisite,0,0,0,0,2,0,0,0,0,0
sustained,1,0,0,0,0,0,0,0,0,0
control,0,0,0,0,12,0,0,0,8,0
first,0,0,0,0,1,0,0,0,0,0
propeller,0,0,0,0,1,0,0,0,0,0
biplane,0,0,0,0,2,0,0,0,0,0
learn,0,0,0,0,0,0,0,0,3,0
devise,0,0,0,0,0,0,0,0,3,0
system,0,0,0,0,12,0,0,0,0,0
rudder,0,0,0,0,1,0,0,0,0,0
wing,0,0,0,0,3,0,0,0,0,0
warp,0,0,0,0,0,0,0,0,1,0
aileron,0,0,0,0,1,0,0,0,0,0
confidence,0,0,0,0,1,0,0,0,0,0
astonish,0,0,0,0,0,0,0,0,1,0
demonstration,0,0,0,0,2,0,0,0,0,0
revelation,0,0,0,0,1,0,0,0,0,0
lesson,0,0,0,0,2,0,0,0,0,0
push,0,0,0,0,0,0,0,0,1,0
impetus,0,0,0,0,1,0,0,0,0,0
scatter,0,0,0,0,0,0,0,0,1,0
fragile,2,0,0,0,0,0,0,0,0,0
wood,0,0,0,0,1,0,0,0,0,0
glue,0,0,0,0,1,0,0,0,0,0
robust,2,0,0,0,0,0,0,0,0,0
capable,7,0,0,0,0,0,0,0,0,0
startle,0,0,0,0,0,0,0,0,1,0
aerobatic,1,0,0,0,0,0,0,0,0,0
reveal,0,0,0,0,0,0,0,0,4,0
medium,0,0,0,0,4,0,0,0,0,0
interwar,1,0,0,0,0,0,0,0,0,0
transcontinental,1,0,0,0,0,0,0,0,0,0
air,0,0,0,0,11,0,0,0,0,0
route,0,0,0,0,1,0,0,0,0,0
market,0,0,0,0,2,0,0,0,0,0
comfortable,2,0,0,0,0,0,0,0,0,0
safe,2,0,0,0,0,0,0,0,0,0
skin,0,0,0,0,1,0,0,0,1,0
cantilever,0,0,0,0,0,0,0,0,1,0
monoplane,0,0,0,0,1,0,0,0,0,0
practical,7,0,0,0,0,0,0,0,0,0
novel,1,0,0,0,3,0,0,0,0,0
include,0,0,0,0,0,0,0,0,4,0
helicopter,0,0,0,0,2,0,0,0,0,0
derive,0,0,0,0,0,0,0,0,6,0
lift,0,0,0,0,1,0,0,0,0,0
rotate,0,0,0,0,0,0,0,0,1,0
rotor,0,0,0,0,1,0,0,0,0,0
flying,1,0,0,0,0,0,0,0,0,0
pilotless,1,0,0,0,0,0,0,0,0,0
troop,0,0,0,0,1,0,0,0,0,0
parachute,0,0,0,0,1,0,0,0,0,0
escape,0,0,0,0,2,0,0,0,2,0
attack,0,0,0,0,3,0,0,0,0,0
paratroop,0,0,0,0,1,0,0,0,0,0
fill,0,0,0,0,0,0,0,0,1,0
balloon,0,0,0,0,3,0,0,0,0,0
antiaircraft,1,0,0,0,0,0,0,0,0,0
barrage,0,0,0,0,1,0,0,0,0,0
aeronautical,1,0,0,0,0,0,0,0,0,0
hamper,0,0,0,0,0,0,0,0,1,0
movement,0,0,0,0,1,0,0,0,0,0
rigid,2,0,0,0,0,0,0,0,0,0
airship,0,0,0,0,2,0,0,0,0,0
temporarily,0,0,1,0,0,0,0,0,0,0
weapon,0,0,0,0,10,0,0,0,0,0
soon,0,0,4,0,0,0,0,0,0,0
prove,0,0,0,0,0,0,0,0,3,0
survive,0,0,0,0,0,0,0,0,2,0
apparently,0,0,1,0,0,0,0,0,0,0
promising,3,0,0,0,0,0,0,0,0,0
prospect,0,0,0,0,2,0,0,0,0,0
dirigible,0,0,0,0,1,0,0,0,0,0
maneuverable,1,0,0,0,0,0,0,0,0,0
series,0,0,0,0,8,0,0,0,0,0
disaster,0,0,0,0,1,0,0,0,0,0
bad,1,0,0,0,0,0,0,0,0,0
destruction,0,0,0,0,3,0,0,0,0,0
unchallenged,1,0,0,0,0,0,0,0,0,0
accompany,0,0,0,0,0,0,0,0,1,0
technologically,0,0,2,0,0,0,0,0,0,0
different,4,0,0,0,0,0,0,0,0,0
root,0,0,0,0,2,0,0,0,0,0
establish,0,0,0,0,0,0,0,0,5,0
like,0,3,0,0,0,0,0,0,0,0
printing,0,0,0,0,3,0,0,0,0,0
participate,0,0,0,0,0,0,0,0,1,0
typewriter,0,0,0,0,1,0,0,0,0,0
rotary,1,0,0,0,0,0,0,0,0,0
press,0,0,0,0,2,0,0,0,0,0
photography,0,0,0,0,2,0,0,0,0,0
familiar,1,0,0,0,0,0,0,0,0,0
cinematography,0,0,0,0,1,0,0,0,0,0
generally,0,0,2,0,0,0,0,0,0,0
available,10,0,0,0,0,0,0,0,0,0
enormously,0,0,2,0,0,0,0,0,0,0
real,1,0,0,0,0,0,0,0,0,0
novelty,0,0,0,0,3,0,0,0,0,0
examination,0,0,0,0,1,0,0,0,0,0
wave,0,0,0,0,5,0,0,0,0,0
electromagnetic,5,0,0,0,0,0,0,0,0,0
signal,0,0,0,0,5,0,0,0,1,0
succeed,0,0,0,0,0,0,0,0,1,0
crude,2,0,0,0,0,0,0,0,0,0
progress,0,0,0,0,8,0,0,0,0,0
mean,0,0,0,0,6,0,0,0,0,0
code,0,0,0,0,0,0,0,0,2,0
thermionic,3,0,0,0,0,0,0,0,0,0
valve,0,0,0,0,3,0,0,0,0,0
rectify,0,0,0,0,0,0,0,0,2,0
frequency,0,0,0,0,1,0,0,0,0,0
oscillate,0,0,0,0,0,0,0,0,1,0
unidirectional,1,0,0,0,0,0,0,0,0,0
current,0,0,0,0,4,0,0,0,0,0
register,0,0,0,0,0,0,0,0,1,0
sound,1,0,0,0,2,0,0,0,0,0
essentially,0,0,2,0,0,0,0,0,0,0
carbonfilament,0,0,0,0,1,0,0,0,0,0
lightbulb,0,0,0,0,2,0,0,0,0,0
lamp,0,0,0,0,1,0,0,0,0,0
flow,0,0,0,0,2,0,0,0,1,0
filament,0,0,0,0,6,0,0,0,0,0
nearby,1,0,0,0,0,0,0,0,0,0
electrode,0,0,0,0,2,0,0,0,0,0
plate,0,0,0,0,4,0,0,0,0,0
positive,1,0,0,0,0,0,0,0,0,0
identify,0,0,0,0,0,0,0,0,5,0
stream,0,0,0,0,2,0,0,0,0,0
electron,0,0,0,0,4,0,0,0,0,0
radiate,0,0,0,0,0,0,0,0,1,0
hot,2,0,0,0,0,0,0,0,0,0
cylinder,0,0,0,0,2,0,0,0,0,0
bulb,0,0,0,0,1,0,0,0,0,0
connect,0,0,0,0,0,0,0,0,2,0
terminal,0,0,0,0,1,0,0,0,0,0
detect,0,0,0,0,0,0,0,0,3,0
telephone,0,0,0,0,2,0,0,0,0,0
receiver,0,0,0,0,2,0,0,0,0,0
know,0,0,0,0,0,0,0,0,6,0
diode,0,0,0,0,1,0,0,0,0,0
triode,0,0,0,0,1,0,0,0,0,0
amplify,0,0,0,0,0,0,0,0,1,0
voice,0,0,0,0,3,0,0,0,0,0
broadcasting,0,0,0,0,1,0,0,0,0,0
consequent,2,0,0,0,0,0,0,0,0,0
harness,0,0,0,0,0,0,0,0,4,0
microscope,0,0,0,0,1,0,0,0,0,0
radar,0,0,0,0,2,0,0,0,0,0
detection,0,0,0,0,2,0,0,0,0,0
reflect,0,0,0,0,0,0,0,0,1,0
solid,1,0,0,0,1,0,0,0,0,0
cathode,0,0,0,0,1,0,0,0,0,0
ray,0,0,0,0,2,0,0,0,0,0
tube,0,0,0,0,2,0,0,0,0,0
transmission,0,0,0,0,1,0,0,0,0,0
picture,0,0,0,0,2,0,0,0,0,0
greet,0,0,0,0,0,0,0,0,1,0
ridicule,0,0,0,0,1,0,0,0,0,0
mechanical,2,0,0,0,0,0,0,0,0,0
scanner,0,0,0,0,1,0,0,0,0,0
able,4,0,0,0,0,0,0,0,0,0
image,0,0,0,0,6,0,0,0,0,0
impulse,0,0,0,0,3,0,0,0,0,0
reassemble,0,0,0,0,0,0,0,0,1,0
view,0,0,0,0,5,0,0,0,1,0
screen,0,0,0,0,1,0,0,0,0,0
pattern,0,0,0,0,3,0,0,0,0,0
shade,0,0,0,0,1,0,0,0,0,0
reject,0,0,0,0,0,0,0,0,2,0
favour,0,0,0,0,1,0,0,0,0,0
scanning,0,0,0,0,1,0,0,0,0,0
backing,0,0,0,0,1,0,0,0,0,0
operate,0,0,0,0,0,0,0,0,1,0
suspend,0,0,0,0,0,0,0,0,1,0
extension,0,0,0,0,1,0,0,0,0,0
emergence,0,0,0,0,2,0,0,0,0,0
phenomenon,0,0,0,0,3,0,0,0,0,0
postwar,1,0,0,0,0,0,0,0,0,0
cinema,0,0,0,0,3,0,0,0,0,0
communicate,0,0,0,0,0,0,0,0,1,0
news,0,0,0,0,1,0,0,0,0,0
propaganda,0,0,0,0,1,0,0,0,0,0
advertisement,0,0,0,0,1,0,0,0,0,0
refer,0,0,0,0,0,0,0,0,1,0
repeatedly,0,0,1,0,0,0,0,0,0,0
promote,0,0,0,0,0,0,0,0,3,0
kind,0,0,0,0,2,0,0,0,0,0
character,0,0,0,0,3,0,0,0,0,0
deserve,0,0,0,0,0,0,0,0,1,0
special,3,0,0,0,0,0,0,0,0,0
mention,0,0,0,0,1,0,0,0,3,0
means,0,0,0,0,5,0,0,0,0,0
sufficient,2,0,0,0,0,0,0,0,0,0
gravitational,2,0,0,0,0,0,0,0,0,0
russian,1,0,0,0,0,0,0,0,0,0
experimental,4,0,0,0,0,0,0,0,0,0
liquid,1,0,0,0,1,0,0,0,0,0
simultaneously,0,0,1,0,0,0,0,0,0,0
group,0,0,0,0,1,0,0,0,1,0
romanian,1,0,0,0,0,0,0,0,0,0
deliver,0,0,0,0,0,0,0,0,4,0
warhead,0,0,0,0,2,0,0,0,0,0
hundred,0,0,0,0,1,0,0,0,0,0
away,0,0,3,0,0,0,0,0,0,0
island,0,0,0,0,1,0,0,0,0,0
fully,0,0,3,0,0,0,0,0,0,0
weigh,0,0,0,0,0,0,0,0,3,0
ton,0,0,0,0,2,0,0,0,0,0
meter,0,0,0,0,2,0,0,0,0,0
propel,0,0,0,0,0,0,0,0,2,0
mixture,0,0,0,0,1,0,0,0,0,0
alcohol,0,0,0,0,1,0,0,0,0,0
oxygen,0,0,0,0,1,0,0,0,0,0
kilometer,0,0,0,0,1,0,0,0,0,0
mark,0,0,0,0,0,0,0,0,2,0
beginning,0,0,0,0,3,0,0,0,0,0
instrumental,1,0,0,0,0,0,0,0,0,0
prototype,0,0,0,0,1,0,0,0,0,0
model,0,0,0,0,2,0,0,0,0,0
instance,0,0,0,0,1,0,0,0,0,0
radically,0,0,2,0,0,0,0,0,0,0
urbanization,0,0,0,0,1,0,0,0,0,0
virtual,1,0,0,0,0,0,0,0,0,0
household,0,0,0,0,1,0,0,0,0,0
good,1,0,0,0,4,0,0,0,0,0
appliance,0,0,0,0,1,0,0,0,0,0
suddenly,0,0,1,0,0,0,0,0,0,0
accessible,1,0,0,0,0,0,0,0,0,0
constructive,2,0,0,0,0,0,0,0,0,0
creative,4,0,0,0,0,0,0,0,0,0
opportunity,0,0,0,0,2,0,0,0,0,0
strokecycle,0,0,0,0,1,0,0,0,0,0
gasoline,0,0,0,0,2,0,0,0,0,0
stationary,2,0,0,0,0,0,0,0,0,0
mount,0,0,0,0,0,0,0,0,1,0
add,0,0,0,0,0,0,0,0,1,0
worldwide,2,0,1,0,0,0,0,0,0,0
number,0,0,0,0,4,0,0,0,0,0
developed,1,0,0,0,0,0,0,0,0,0
dramatically,0,0,1,0,0,0,0,0,0,0
figure,0,0,0,0,1,0,0,0,0,0
twentieth,1,0,0,0,0,0,0,0,0,0
useful,4,0,0,0,0,0,0,0,0,0
principal,2,0,0,0,0,0,0,0,0,0
takeoff,0,0,0,0,2,0,0,0,0,0
directly,0,0,1,0,0,0,0,0,0,0
implement,0,0,0,0,1,0,0,0,0,0
shaft,0,0,0,0,1,0,0,0,0,0
tricycle,1,0,0,0,0,0,0,0,0,0
enable,0,0,0,0,0,0,0,0,2,0
farmer,0,0,0,0,1,0,0,0,0,0
cultivate,0,0,0,0,0,0,0,0,1,0
plant,0,0,0,0,3,0,0,0,1,0
crop,0,0,0,0,1,0,0,0,0,0
mechanically,0,0,1,0,0,0,0,0,0,0
tire,0,0,0,0,2,0,0,0,0,0
facilitate,0,0,0,0,0,0,0,0,2,0
operating,0,0,0,0,1,0,0,0,0,0
greatly,0,0,1,0,0,0,0,0,0,0
pulling,0,0,0,0,1,0,0,0,0,0
usually,0,0,1,0,0,0,0,0,0,0
have,0,0,0,0,0,0,0,0,1,0
enclose,0,0,0,0,0,0,0,0,1,0
condition,0,0,0,0,4,0,0,0,1,0
cab,0,0,0,0,1,0,0,0,0,0
gang,0,0,0,0,1,0,0,0,0,0
plow,0,0,0,0,1,0,0,0,0,0
spend,0,0,0,0,0,0,0,0,1,0
shadow,0,0,0,0,1,0,0,0,0,0
undergo,0,0,0,0,0,0,0,0,2,0
supersede,0,0,0,0,0,0,0,0,1,0
fusion,0,0,0,0,6,0,0,0,0,0
show,0,0,0,0,0,0,0,0,2,0
thousand,0,0,0,0,1,0,0,0,0,0
incalculable,1,0,0,0,0,0,0,0,0,0
international,4,0,0,0,0,0,0,0,0,0
relation,0,0,0,0,1,0,0,0,0,0
contribute,0,0,0,0,0,0,0,0,1,0
polarization,0,0,0,0,1,0,0,0,0,0
bloc,0,0,0,0,3,0,0,0,0,0
enforce,0,0,0,0,0,0,0,0,1,0
caution,0,0,0,0,1,0,0,0,0,0
discipline,0,0,0,0,2,0,0,0,0,0
conduct,0,0,0,0,1,0,0,0,4,0
affair,0,0,0,0,1,0,0,0,0,0
absent,1,0,0,0,0,0,0,0,0,0
medical,1,0,0,0,0,0,0,0,0,0
commentator,0,0,0,0,2,0,0,0,0,0
somewhat,0,0,2,0,0,0,0,0,0,0
misleadingly,0,0,1,0,0,0,0,0,0,0
describe,0,0,0,0,0,0,0,0,2,0
remote,2,0,0,0,0,0,0,0,0,0
miniaturization,0,0,0,0,1,0,0,0,0,0
instant,2,0,0,0,0,0,0,0,0,0
expressive,1,0,0,0,0,0,0,0,0,0
leap,0,0,0,0,1,0,0,0,0,0
threshold,0,0,0,0,3,0,0,0,0,0
extraterrestrial,2,0,0,0,0,0,0,0,0,0
rocketry,0,0,0,0,1,0,0,0,0,0
satellite,0,0,0,0,9,0,0,0,0,0
lunar,4,0,0,0,0,0,0,0,0,0
planetary,2,0,0,0,0,0,0,0,0,0
eventually,0,0,2,0,0,0,0,0,0,0
man,0,0,0,0,16,0,0,0,1,0
home,0,0,1,0,1,0,0,0,0,0
safely,0,0,1,0,0,0,0,0,0,0
astonishing,1,0,0,0,0,0,0,0,0,0
ideological,1,0,0,0,0,0,0,0,0,0
rivalry,0,0,0,0,1,0,0,0,0,0
huge,1,0,0,0,0,0,0,0,0,0
justify,0,0,0,0,0,0,0,0,2,0
description,0,0,0,0,1,0,0,0,0,0
harnessing,0,0,0,0,1,0,0,0,0,0
release,0,0,0,0,1,0,0,0,2,0
immediately,0,0,2,0,0,0,0,0,0,0
explosively,0,0,1,0,0,0,0,0,0,0
quickly,0,0,2,0,0,0,0,0,0,0
appreciate,0,0,0,0,0,0,0,0,2,0
critical,2,0,0,0,0,0,0,0,0,0
pile,0,0,0,0,1,0,0,0,0,0
graphite,0,0,0,0,1,0,0,0,0,0
absorb,0,0,0,0,0,0,0,0,1,0
neutron,0,0,0,0,1,0,0,0,0,0
emit,0,0,0,0,0,0,0,0,1,0
insert,0,0,0,0,0,0,0,0,1,0
heat,0,0,0,0,5,0,0,0,0,0
turn,0,0,0,0,1,0,0,0,3,0
usable,2,0,0,0,0,0,0,0,0,0
station,0,0,0,0,2,0,0,0,0,0
vindicate,0,0,0,0,0,0,0,0,1,0
hope,0,0,0,0,6,0,0,0,1,0
economical,1,0,0,0,0,0,0,0,0,0
present,3,0,0,0,0,0,0,0,3,0
formidable,1,0,0,0,0,0,0,0,0,0
waste,0,0,0,0,3,0,0,0,0,0
disposal,0,0,0,0,2,0,0,0,0,0
maintenance,0,0,0,0,2,0,0,0,0,0
probable,1,0,0,0,0,0,0,0,0,0
devote,0,0,0,0,0,0,0,0,2,0
direct,3,0,0,0,0,0,0,0,4,0
physic,0,0,0,0,1,0,0,0,0,0
simple,4,0,0,0,0,0,0,0,0,0
hydrogen,0,0,0,0,4,0,0,0,0,0
vast,2,0,0,0,0,0,0,0,0,0
star,0,0,0,0,1,0,0,0,0,0
artificially,0,0,1,0,0,0,0,0,0,0
trigger,0,0,0,0,0,0,0,0,2,0
reaction,0,0,0,0,3,0,0,0,0,0
intense,2,0,0,0,0,0,0,0,0,0
momentarily,0,0,1,0,0,0,0,0,0,0
explosion,0,0,0,0,1,0,0,0,0,0
mechanism,0,0,0,0,1,0,0,0,0,0
continuous,2,0,0,0,0,0,0,0,0,0
obtain,0,0,0,0,0,0,0,0,1,0
plasma,0,0,0,0,1,0,0,0,0,0
imprison,0,0,0,0,0,0,0,0,1,0
magnetic,3,0,0,0,0,0,0,0,0,0
hold,0,0,0,0,0,0,0,0,3,0
distant,2,0,0,0,0,0,0,0,0,0
thermonuclear,2,0,0,0,0,0,0,0,0,0
detonate,0,0,0,0,0,0,0,0,1,0
atoll,0,0,0,0,1,0,0,0,0,0
materials,0,0,0,0,1,0,0,0,0,0
spawn,0,0,0,0,0,0,0,0,2,0
uncover,0,0,0,0,0,0,0,0,1,0
varied,1,0,0,0,0,0,0,0,0,0
glass,0,0,0,0,1,0,0,0,0,0
fiber,0,0,0,0,3,0,0,0,0,0
mold,0,0,0,0,0,0,0,0,1,0
shape,0,0,0,0,1,0,0,0,2,0
body,0,0,0,0,4,0,0,0,0,0
hull,0,0,0,0,1,0,0,0,0,0
carbon,0,0,0,0,4,0,0,0,0,0
property,0,0,0,0,1,0,0,0,0,0
alternative,1,0,0,0,5,0,0,0,0,0
hightemperature,0,0,0,0,1,0,0,0,0,0
blade,0,0,0,0,2,0,0,0,0,0
ceramic,0,0,0,0,2,0,0,0,0,0
resistant,2,0,0,0,0,0,0,0,0,0
suitable,2,0,0,0,0,0,0,0,0,0
shield,0,0,0,0,2,0,0,0,0,0
nonferrous,1,0,0,0,0,0,0,0,0,0
extensive,2,0,0,0,0,0,0,0,0,0
copper,0,0,0,0,1,0,0,0,0,0
electrical,2,0,0,0,0,0,0,0,0,0
conductor,0,0,0,0,1,0,0,0,0,0
tin,0,0,0,0,1,0,0,0,0,0
protective,2,0,0,0,0,0,0,0,0,0
plating,0,0,0,0,1,0,0,0,0,0
installation,0,0,0,0,1,0,0,0,0,0
silver,0,0,0,0,1,0,0,0,0,0
case,0,0,0,0,2,0,0,0,0,0
commodity,0,0,0,0,1,0,0,0,0,0
panel,0,0,0,0,1,0,0,0,0,0
sunlight,0,0,0,0,1,0,0,0,0,0
drone,0,0,0,0,1,0,0,0,0,0
unmanned,2,0,0,0,0,0,0,0,0,0
aerial,2,0,0,0,0,0,0,0,0,0
construct,0,0,0,0,0,0,0,0,2,0
ideal,1,0,0,0,1,0,0,0,0,0
