word,ADJ,ADP,ADV,NOUN,NUM,VERB
theoretical,1,0,0,0,0,0
experimental,1,0,0,0,0,0
beginning,0,0,0,1,0,0
detect,0,0,0,0,0,1
semiconducte,0,0,0,0,0,2
principle,0,0,0,1,0,0
demonstrate,0,0,0,0,0,1
heated,1,0,0,0,0,0
incandescent,1,0,0,0,0,0
lamp,0,0,0,1,0,0
blacken,0,0,0,0,0,1
bulb,0,0,0,1,0,0
minimal,1,0,0,0,0,0
overcome,0,0,0,0,0,1
attractive,1,0,0,0,0,0
force,0,0,0,1,0,0
structure,0,0,0,1,0,0
widely,0,0,1,0,0,0
conventional,1,0,0,0,0,0
tinfoil,0,0,0,1,0,0
try,0,0,0,0,0,1
prove,0,0,0,0,0,1
existence,0,0,0,1,0,0
discover,0,0,0,0,0,1
polished,1,0,0,0,0,0
flood,0,0,0,0,0,1
steadily,0,0,2,0,0,0
cesium,0,0,0,1,0,0
selenium,0,0,0,1,0,0
visible,1,0,0,0,0,0
surround,0,0,0,0,0,1
happen,0,0,0,0,0,1
repel,0,0,0,1,0,0
avoid,0,0,0,0,0,1
cross,0,0,0,0,0,1
draw,0,0,0,0,0,1
heating,0,0,0,1,0,0
send,0,0,0,0,0,2
strong,2,0,0,0,0,0
partly,0,0,2,0,0,0
detector,0,0,0,1,0,0
reproduce,0,0,0,0,0,1
apparatus,0,0,0,1,0,0
audion,0,0,0,1,0,0
insert,0,0,0,0,0,1
grid,0,0,0,2,0,0
mesh,0,0,0,1,0,0
variation,0,0,0,2,0,0
strengthen,0,0,0,0,0,1
free,1,0,0,0,0,0
microsecond,0,0,0,1,0,0
pc,0,0,0,1,0,0
completely,0,0,1,0,0,0
notebook,0,0,0,2,0,0
pocket,0,0,0,1,0,0
sized,1,0,0,0,0,0
assistant,0,0,0,1,0,0
market,0,0,0,1,0,0
multimedia,0,0,0,1,0,0
equip,0,0,0,0,0,1
animate,0,0,0,0,0,1
addition,0,0,0,2,0,0
text,0,0,0,1,0,0
interconnect,0,0,0,0,0,1
network,0,0,0,1,0,0
gather,0,0,0,0,0,1
share,0,0,0,0,0,1
electronically,0,0,1,0,0,0
multiply,0,0,0,0,0,1
proliferate,0,0,0,0,0,1
encompass,0,0,0,0,0,1
exceptionally,0,0,1,0,0,0
scientific,1,0,0,0,0,0
technical,1,0,0,0,0,0
discipline,0,0,0,1,0,0
laser,0,0,0,1,0,0
optical,1,0,0,0,0,0
fiber,0,0,0,1,0,0
military,1,0,0,0,0,0
say,0,0,0,0,0,1
midst,0,0,0,1,0,0
revolution,0,0,0,1,0,0
extent,0,0,0,1,0,0
influence,0,0,0,1,0,1
overstate,0,0,0,0,0,1
survey,0,0,0,2,0,0
report,0,0,0,0,0,1
popularity,0,0,0,1,0,0
desktop,0,0,0,2,0,0
reader,0,0,0,1,0,0
reveal,0,0,0,0,0,1
percent,0,0,0,2,0,0
old,1,0,0,0,0,0
own,0,0,0,0,0,1
fourth,0,0,0,1,0,0
finding,0,0,0,1,0,0
underscore,0,0,0,0,0,1
reality,0,0,0,1,0,0
overwhelming,1,0,0,0,0,0
majority,0,0,0,1,0,0
foreseeable,1,0,0,0,0,0
