word,ADJ,ADP,ADV,CCONJ,DET,NOUN,NUM,PUNCT,SCONJ,VERB,X
pass,0,0,0,0,0,0,0,0,0,5,0
downstream,4,0,14,0,0,0,0,0,0,0,0
exceed,0,0,0,0,0,0,0,0,0,27,0
second,2,0,1,0,0,9,0,0,0,0,1
able,4,0,0,0,0,0,0,0,0,0,0
resist,0,0,0,0,0,0,0,0,0,2,0
shoving,0,0,0,0,0,1,0,0,0,0,0
progression,0,0,0,0,0,1,0,0,0,0,0
previously,0,0,3,0,0,0,0,0,0,0,0
staging,0,0,0,0,0,1,0,0,0,0,0
reference,0,0,0,0,0,2,0,0,0,0,0
storage,0,0,0,0,0,1,0,0,0,0,0
delivery,0,0,0,0,0,2,0,0,0,0,0
breakup,0,0,0,0,0,11,0,0,0,0,0
equation,0,0,0,0,0,3,0,0,0,0,0
arise,0,0,0,0,0,0,0,0,0,4,0
undersurface,0,0,0,0,0,2,0,0,0,0,0
retard,0,0,0,0,0,0,0,0,0,1,0
unfortunately,0,0,2,0,0,0,0,0,0,0,0
apparent,2,0,0,0,0,0,0,0,0,0,0
dangerous,2,0,0,0,0,0,0,0,0,0,0
shore,0,0,0,0,0,8,0,0,0,0,0
widen,0,0,0,0,0,0,0,0,0,1,0
bank,0,0,0,0,0,2,0,0,0,0,0
rain,0,0,0,0,0,9,0,0,0,0,0
icing,0,0,0,0,0,2,0,0,0,0,0
aufeis,0,0,0,0,0,0,0,0,0,0,1
naled,0,0,0,0,0,1,0,0,0,0,0
culvert,0,0,0,0,0,1,0,0,0,0,0
overflow,0,0,0,0,0,0,0,0,0,1,0
owe,0,0,0,0,0,0,0,0,0,12,0
wavy,1,0,0,0,0,0,0,0,0,0,0
relief,0,0,0,0,0,15,0,0,0,0,0
crosswise,0,0,1,0,0,0,0,0,0,0,0
suddenly,0,0,5,0,0,0,0,0,0,0,0
jamming,0,0,0,0,0,1,0,0,0,0,0
midwinter,0,0,0,0,0,5,0,0,0,0,0
snowmelt,0,0,0,0,0,2,0,0,0,0,0
quantity,0,0,0,0,0,8,0,0,0,0,0
capacity,0,0,0,0,0,5,0,0,0,0,0
flooding,0,0,0,0,0,3,0,0,0,0,0
mild,4,0,0,0,0,0,0,0,0,0,0
meet,0,0,0,0,0,0,0,0,0,8,0
intact,1,0,0,0,0,0,0,0,0,0,0
outflow,0,0,0,0,0,3,0,0,0,0,0
sudden,5,0,0,0,0,0,0,0,0,0,0
collide,0,0,0,0,0,0,0,0,0,1,0
northerly,0,0,2,0,0,0,0,0,0,0,0
icebreaking,0,0,0,0,0,1,0,0,0,0,0
vessel,0,0,0,0,0,4,0,0,0,0,0
path,0,0,0,0,0,8,0,0,0,0,0
assist,0,0,0,0,0,0,0,0,0,1,0
icebreaker,0,0,0,0,0,3,0,0,0,0,0
extensively,0,0,2,0,0,0,0,0,0,0,0
dust,0,0,0,0,0,6,0,0,0,1,0
dark,5,0,0,0,0,0,0,0,0,0,0
coal,0,0,0,0,0,1,0,0,0,0,0
sand,0,0,0,0,0,12,0,0,0,1,0
aid,0,0,0,0,0,1,0,0,0,3,0
orderly,2,0,0,0,0,0,0,0,0,0,0
dusting,0,0,0,0,0,1,0,0,0,0,0
limited,4,0,0,0,0,0,0,0,0,0,0
effectiveness,0,0,0,0,0,2,0,0,0,0,0
trench,0,0,0,0,0,0,0,0,0,1,0
ditch,0,0,0,0,0,0,0,0,0,1,0
blast,0,0,0,0,0,0,0,0,0,2,0
retention,0,0,0,0,0,1,0,0,0,0,0
boom,0,0,0,0,0,1,0,0,0,0,0
reservoir,0,0,0,0,0,6,0,0,0,0,0
induce,0,0,0,0,0,0,0,0,0,6,0
narrow,14,0,0,0,0,0,0,0,0,1,0
bubbler,0,0,0,0,0,1,0,0,0,0,0
developer,0,0,0,0,0,1,0,0,0,0,0
motor,0,0,0,0,0,1,0,0,0,0,0
propeller,0,0,0,0,0,1,0,0,0,0,0
advantage,0,0,0,0,0,3,0,0,0,0,0
relative,10,0,0,0,0,0,0,0,0,0,0
successful,1,0,0,0,0,0,0,0,0,0,0
wastewater,0,0,0,0,0,1,0,0,0,0,0
fossil,1,0,0,0,0,2,0,0,0,0,0
fueled,1,0,0,0,0,0,0,0,0,0,0
nuclear,2,0,0,0,0,0,0,0,0,0,0
advantageous,2,0,0,0,0,0,0,0,0,0,0
requirement,0,0,0,0,0,1,0,0,0,0,0
extended,7,0,0,0,0,0,0,0,0,0,0
immense,3,0,0,0,0,0,0,0,0,0,0
sewage,0,0,0,0,0,1,0,0,0,0,0
treatment,0,0,0,0,0,1,0,0,0,0,0
localized,2,0,0,0,0,0,0,0,0,0,0
hand,0,0,0,0,0,10,0,0,0,0,0
precise,3,0,0,0,0,0,0,0,0,0,0
boat,0,0,0,0,0,1,0,0,0,0,0
generalization,0,0,0,0,0,3,0,0,0,0,0
southerly,3,0,1,0,0,0,0,0,0,0,0
northward,1,0,3,0,0,0,0,0,0,0,0
set,0,0,0,0,0,0,0,0,0,4,0
hydrologically,0,0,1,0,0,0,0,0,0,0,0
indistinguishable,2,0,0,0,0,0,0,0,0,0,0
international,3,0,0,0,0,0,0,0,0,0,0
recommend,0,0,0,0,0,0,0,0,0,1,0
count,0,0,0,0,0,0,0,0,0,2,0
classifiable,0,0,0,0,0,0,0,0,0,1,0
glaciated,11,0,0,0,0,0,0,0,0,0,0
treat,0,0,0,0,0,0,0,0,0,2,0
aspect,0,0,0,0,0,2,0,0,0,0,0
geological,2,0,0,0,0,0,0,0,0,0,0
recurrent,2,0,0,0,0,0,0,0,0,0,0
climatological,1,0,0,0,0,0,0,0,0,0,0
biological,5,0,0,0,0,0,0,0,0,0,0
engulf,0,0,0,0,0,0,0,0,0,2,0
shrink,0,0,0,0,0,0,0,0,0,3,0
improper,1,0,0,0,0,0,0,0,0,0,0
imply,0,0,0,0,0,0,0,0,0,4,0
adjective,0,0,0,0,0,1,0,0,0,0,0
today,0,0,0,0,0,7,0,0,0,0,0
fresh,7,0,0,0,0,0,0,0,0,0,0
albeit,0,0,0,0,0,0,0,0,1,0,0
altitude,0,0,0,0,0,22,0,0,0,0,0
periodic,3,0,0,0,0,0,0,0,0,0,0
orbit,0,0,0,0,0,4,0,0,0,1,0
correlate,0,0,0,0,0,0,0,0,0,2,0
instability,0,0,0,0,0,5,0,0,0,0,0
mechanism,0,0,0,0,0,14,0,0,0,0,0
orographic,1,0,0,0,0,0,0,0,0,0,0
attendant,1,0,0,0,0,0,0,0,0,0,0
periodically,0,0,3,0,0,0,0,0,0,0,0
deformable,1,0,0,0,0,0,0,0,0,0,0
certainty,0,0,0,0,0,1,0,0,0,0,0
respond,0,0,0,0,0,0,0,0,0,2,0
infer,0,0,0,0,0,0,0,0,0,11,0
aggregate,0,0,0,0,0,2,0,0,0,0,0
interlock,0,0,0,0,0,0,0,0,0,1,0
millimetre,0,0,0,0,0,6,0,0,0,0,0
transformation,0,0,0,0,0,3,0,0,0,0,0
snowpack,0,0,0,0,0,9,0,0,0,0,0
wetness,0,0,0,0,0,1,0,0,0,0,0
plate,0,0,0,0,0,1,0,0,0,0,0
needle,0,0,0,0,0,1,0,0,0,0,0
star,0,0,0,0,0,1,0,0,0,0,0
intricate,4,0,0,0,0,0,0,0,0,0,0
evaporate,0,0,0,0,0,0,0,0,0,1,0
sharp,4,0,0,0,0,0,0,0,0,0,0
curvature,0,0,0,0,0,1,0,0,0,0,0
condense,0,0,0,0,0,0,0,0,0,1,0
hollow,0,0,0,0,0,4,0,0,0,0,0
rounding,0,0,0,0,0,1,0,0,0,0,0
tightly,0,0,2,0,0,0,0,0,0,0,0
neck,0,0,0,0,0,1,0,0,0,0,0
sintering,0,0,0,0,0,1,0,0,0,0,0
expense,0,0,0,0,0,2,0,0,0,0,0
rotate,0,0,0,0,0,0,0,0,0,2,0
slowly,0,0,10,0,0,0,0,0,0,0,0
densification,0,0,0,0,0,3,0,0,0,0,0
array,0,0,0,0,0,1,0,0,0,0,0
hoar,0,0,0,0,0,2,0,0,0,0,0
extremity,0,0,0,0,0,2,0,0,0,0,0
refreezing,0,0,0,0,0,3,0,0,0,0,0
regulation,0,0,0,0,0,1,0,0,0,0,0
mention,0,0,0,0,0,0,0,0,0,2,0
effective,5,0,0,0,0,0,0,0,0,0,0
overlying,1,0,0,0,0,0,0,0,0,0,0
predominant,2,0,0,0,0,0,0,0,0,0,0
minimize,0,0,0,0,0,0,0,0,0,1,0
favourably,0,0,1,0,0,0,0,0,0,0,0
seal,0,0,0,0,0,2,0,0,0,1,0
fluid,0,0,0,0,0,1,0,0,0,0,0
application,0,0,0,0,0,1,0,0,0,0,0
survive,0,0,0,0,0,0,0,0,0,7,0
névé,0,0,0,0,0,0,0,0,0,0,1
permeability,0,0,0,0,0,2,0,0,0,0,0
mark,0,0,0,0,0,15,0,0,0,5,0
transition,0,0,0,0,0,3,0,0,0,0,0
nourish,0,0,0,0,0,0,0,0,0,2,0
primarily,0,0,11,0,0,0,0,0,0,0,0
waste,0,0,0,0,0,1,0,0,0,1,0
calving,0,0,0,0,0,30,0,0,0,0,0
income,0,0,0,0,0,2,0,0,0,0,0
outgo,0,0,0,0,0,1,0,0,0,0,0
positive,9,0,0,0,0,0,0,0,0,0,0
gain,0,0,0,0,0,8,0,0,0,4,0
contribution,0,0,0,0,0,6,0,0,0,0,0
avalanching,0,0,0,0,0,1,0,0,0,0,0
predominate,0,0,0,0,0,0,0,0,0,4,0
differently,0,0,1,0,0,0,0,0,0,0,0
customary,2,0,0,0,0,0,0,0,0,0,0
subpolar,4,0,0,0,0,0,0,0,0,0,0
polythermal,2,0,0,0,0,0,0,0,0,0,0
basal,15,0,0,0,0,0,0,0,0,0,0
distinguish,0,0,0,0,0,0,0,0,0,5,0
facie,0,0,0,0,0,1,0,0,0,0,0
percolation,0,0,0,0,0,8,0,0,0,0,0
soak,0,0,0,0,0,0,0,0,0,4,0
superimpose,0,0,0,0,0,0,0,0,0,4,0
refrozen,0,0,0,0,0,0,0,0,0,1,0
stake,0,0,0,0,0,1,0,0,0,0,0
determine,0,0,0,0,0,0,0,0,0,20,0
external,1,0,0,0,0,0,0,0,0,0,0
outgoing,3,0,0,0,0,0,0,0,0,0,0
sublimation,0,0,0,0,0,2,0,0,0,0,0
incorrect,1,0,0,0,0,0,0,0,0,0,0
eddy,0,0,0,0,0,2,0,0,0,0,0
compensate,0,0,0,0,0,0,0,0,0,5,0
continual,6,0,0,0,0,0,0,0,0,0,0
taper,0,0,0,0,0,0,0,0,0,1,0
steady,2,0,0,0,0,0,0,0,0,0,0
strain,0,0,0,0,0,3,0,0,0,0,0
plot,0,0,0,0,0,2,0,0,0,1,0
curved,3,0,0,0,0,0,0,0,0,0,0
graph,0,0,0,0,0,2,0,0,0,0,0
curve,0,0,0,0,0,2,0,0,0,3,0
illustrate,0,0,0,0,0,0,0,0,0,1,0
law,0,0,0,0,0,7,0,0,0,0,0
constitutive,3,0,0,0,0,0,0,0,0,0,0
cube,0,0,0,0,0,1,0,0,0,0,0
geometry,0,0,0,0,0,4,0,0,0,0,0
element,0,0,0,0,0,3,0,0,0,0,0
page,0,0,0,0,0,1,0,0,0,0,0
integrate,0,0,0,0,0,0,0,0,0,1,0
numerical,1,0,0,0,0,0,0,0,0,0,0
expression,0,0,0,0,0,2,0,0,0,0,0
slide,0,0,0,0,0,0,0,0,0,10,0
operate,0,0,0,0,0,0,0,0,0,2,0
protuberance,0,0,0,0,0,4,0,0,0,0,0
converse,0,0,0,0,0,1,0,0,0,0,0
regelation,0,0,0,0,0,2,0,0,0,0,0
conduct,0,0,0,0,0,0,0,0,0,4,0
bump,0,0,0,0,0,2,0,0,0,0,0
efficient,2,0,0,0,0,0,0,0,0,0,0
cavity,0,0,0,0,0,4,0,0,0,0,0
lee,0,0,0,0,0,8,0,0,0,0,0
complicate,0,0,0,0,0,0,0,0,0,3,0
sliding,0,0,0,0,0,11,0,0,0,0,0
observation,0,0,0,0,0,9,0,0,0,0,0
unsolved,2,0,0,0,0,0,0,0,0,0,0
roughness,0,0,0,0,0,1,0,0,0,0,0
sum,0,0,0,0,0,3,0,0,0,0,0
approximation,0,0,0,0,0,2,0,0,0,0,0
ignore,0,0,0,0,0,0,0,0,0,1,0
longitudinal,3,0,0,0,0,0,0,0,0,0,0
prove,0,0,0,0,0,0,0,0,0,1,0
situation,0,0,0,0,0,11,0,0,0,0,0
ride,0,0,0,0,0,0,0,0,0,1,0
unsteady,2,0,0,0,0,0,0,0,0,0,0
chaotic,3,0,0,0,0,0,0,0,0,0,0
sense,0,0,0,0,0,1,0,0,0,1,0
channel,0,0,0,0,0,12,0,0,0,1,0
classic,2,0,0,0,0,0,0,0,0,0,0
amphitheatre,0,0,0,0,0,3,0,0,0,0,0
transection,0,0,0,0,0,1,0,0,0,0,0
apron,0,0,0,0,0,2,0,0,0,0,0
regenerate,0,0,0,0,0,0,0,0,0,1,0
reconstitute,0,0,0,0,0,0,0,0,0,1,0
outlet,0,0,0,0,0,15,0,0,0,0,0
distinction,0,0,0,0,0,1,0,0,0,0,0
medial,2,0,0,0,0,0,0,0,0,0,0
superimposed,3,0,0,0,0,0,0,0,0,0,0
display,0,0,0,0,0,0,0,0,0,1,0
dune,0,0,0,0,0,4,0,0,0,0,0
sastrugi,0,0,0,0,0,3,0,0,0,0,0
appreciable,2,0,0,0,0,0,0,0,0,0,0
sunny,2,0,0,0,0,0,0,0,0,0,0
cup,0,0,0,0,0,2,0,0,0,0,0
nieves,0,0,0,0,0,0,0,0,0,0,1
penitentes,0,0,0,0,0,0,0,0,0,0,1
runnel,0,0,0,0,0,1,0,0,0,0,0
trend,0,0,0,0,0,1,0,0,0,1,0
icefall,0,0,0,0,0,5,0,0,0,0,0
band,0,0,0,0,0,1,0,0,0,0,0
spacing,0,0,0,0,0,1,0,0,0,0,0
crest,0,0,0,0,0,5,0,0,0,0,0
ogive,0,0,0,0,0,3,0,0,0,0,0
pointed,1,0,0,0,0,0,0,0,0,0,0
arch,0,0,0,0,0,1,0,0,0,0,0
arc,0,0,0,0,0,3,0,0,0,0,0
stretching,0,0,0,0,0,3,0,0,0,0,0
compare,0,0,0,0,0,0,0,0,0,2,0
dirtband,0,0,0,0,0,1,0,0,0,0,0
trap,0,0,0,0,0,0,0,0,0,7,0
invariably,0,0,2,0,0,0,0,0,0,0,0
convex,1,0,0,0,0,0,0,0,0,0,0
downglacier,0,0,1,0,0,1,0,0,0,0,0
layered,2,0,0,0,0,0,0,0,0,0,0
alternation,0,0,0,0,0,1,0,0,0,0,0
clean,1,0,0,0,0,0,0,0,0,0,0
dirty,1,0,0,0,0,0,0,0,0,0,0
higher,0,0,2,0,0,0,0,0,0,0,0
subdue,0,0,0,0,0,0,0,0,0,1,0
accompany,0,0,0,0,0,0,0,0,0,8,0
layering,0,0,0,0,0,2,0,0,0,0,0
express,0,0,0,0,0,0,0,0,0,2,0
alternate,0,0,0,0,0,0,0,0,0,6,0
bubbly,2,0,0,0,0,0,0,0,0,0,0
fully,0,0,3,0,0,0,0,0,0,0,0
metamorphic,1,0,0,0,0,0,0,0,0,0,0
prefer,0,0,0,0,0,0,0,0,0,1,0
align,0,0,0,0,0,0,0,0,0,6,0
perpendicularly,0,0,1,0,0,0,0,0,0,0,0
alignment,0,0,0,0,0,1,0,0,0,0,0
presume,0,0,0,0,0,0,0,0,0,1,0
shearing,0,0,0,0,0,2,0,0,0,0,0
preferentially,0,0,5,0,0,0,0,0,0,0,0
enigmatic,1,0,0,0,0,0,0,0,0,0,0
explanation,0,0,0,0,0,3,0,0,0,0,0
splaying,3,0,0,0,0,0,0,0,0,0,0
midchannel,0,0,0,0,0,2,0,0,0,0,0
drag,0,0,0,0,0,5,0,0,0,3,0
wall,0,0,0,0,0,17,0,0,0,0,0
marginal,12,0,0,0,0,0,0,0,0,0,0
margin,0,0,0,0,0,54,0,0,0,0,0
chop,0,0,0,0,0,0,0,0,0,1,0
discrete,2,0,0,0,0,0,0,0,0,0,0
serac,0,0,0,0,0,2,0,0,0,0,0
deepen,0,0,0,0,0,0,0,0,0,1,0
counterbalance,0,0,0,0,0,1,0,0,0,2,0
function,0,0,0,0,0,3,0,0,0,0,0
conceal,0,0,0,0,0,0,0,0,0,1,0
windblown,1,0,0,0,0,0,0,0,0,0,0
downwind,0,0,1,0,0,0,0,0,0,0,0
abundant,1,0,0,0,0,0,0,0,0,0,0
coast,0,0,0,0,0,38,0,0,0,0,0
southeastern,3,0,0,0,0,0,0,0,0,0,0
southwestern,6,0,0,0,0,0,0,0,0,0,0
prodigious,1,0,0,0,0,0,0,0,0,0,0
equivalent,6,0,0,0,0,8,0,0,0,0,0
uncommon,4,0,0,0,0,0,0,0,0,0,0
spite,0,0,0,0,0,1,0,0,0,0,0
maritime,10,0,0,0,0,0,0,0,0,0,0
yearly,1,0,0,0,0,0,0,0,0,0,0
inland,2,0,6,0,0,4,0,0,0,0,0
meagre,1,0,0,0,0,0,0,0,0,0,0
protected,1,0,0,0,0,0,0,0,0,0,0
ural,1,0,0,0,0,0,0,0,0,0,0
northwestern,7,0,0,0,0,0,0,0,0,0,0
intermediate,4,0,0,0,0,0,0,0,0,0,0
theoretical,2,0,0,0,0,0,0,0,0,0,0
middle,3,0,0,0,0,1,0,0,0,0,0
archipelago,0,0,0,0,0,7,0,0,0,0,0
subfreezing,1,0,0,0,0,0,0,0,0,0,0
subglacial,9,0,0,0,0,0,0,0,0,0,0
terminate,0,0,0,0,0,0,0,0,0,4,0
fissure,0,0,0,0,0,2,0,0,0,0,0
compressive,1,0,0,0,0,0,0,0,0,0,0
bergschrund,0,0,0,0,0,1,0,0,0,0,0
head,0,0,0,0,0,8,0,0,0,0,0
terminus,0,0,0,0,0,19,0,0,0,0,0
jagged,4,0,0,0,0,0,0,0,0,0,0
pinnacle,0,0,0,0,0,1,0,0,0,0,0
hide,0,0,0,0,0,0,0,0,0,2,0
essentially,0,0,5,0,0,0,0,0,0,0,0
hydrologic,2,0,0,0,0,0,0,0,0,0,0
attribute,0,0,0,0,0,1,0,0,0,1,0
stop,0,0,0,0,0,0,0,0,0,3,0
conduit,0,0,0,0,0,2,0,0,0,0,0
peak,0,0,0,0,0,12,0,0,0,0,0
chief,1,0,0,0,0,0,0,0,0,0,0
promote,0,0,0,0,0,0,0,0,0,1,0
delay,0,0,0,0,0,1,0,0,0,0,0
reflective,3,0,0,0,0,0,0,0,0,0,0
wear,0,0,0,0,0,0,0,0,0,2,0
midsummer,0,0,0,0,0,4,0,0,0,0,0
buffering,0,0,0,0,0,1,0,0,0,0,0
unusually,0,0,3,0,0,0,0,0,0,0,0
heavy,11,0,0,0,0,0,0,0,0,0,0
regulate,0,0,0,0,0,0,0,0,0,1,0
combine,0,0,0,0,0,0,0,0,0,5,0
nonglaci,1,0,0,0,0,0,0,0,0,0,0
streamflow,0,0,0,0,0,1,0,0,0,0,0
colloidal,1,0,0,0,0,0,0,0,0,0,0
micrometre,0,0,0,0,0,1,0,0,0,0,0
suspend,0,0,0,0,0,0,0,0,0,3,0
colour,0,0,0,0,0,6,0,0,0,0,0
rework,0,0,0,0,0,0,0,0,0,3,0
soft,12,0,0,0,0,0,0,0,0,0,0
outburst,1,0,0,0,0,3,0,0,0,0,0
jökulhlaups,0,0,0,0,0,0,0,0,0,0,1
catastrophic,1,0,0,0,0,0,0,0,0,0,0
happen,0,0,0,0,0,0,0,0,0,4,0
trickle,0,0,0,0,0,0,0,0,0,1,0
jökulhlaup,0,0,0,0,0,0,0,0,0,0,1
icelandic,2,0,0,0,0,0,0,0,0,0,0
regularly,0,0,1,0,0,0,0,0,0,0,0
interval,0,0,0,0,0,3,0,0,0,0,0
irregular,7,0,0,0,0,0,0,0,0,0,0
impossible,3,0,0,0,0,0,0,0,0,0,0
nonspectacular,1,0,0,0,0,0,0,0,0,0,0
quiescence,0,0,0,0,0,2,0,0,0,0,0
last,0,0,0,0,0,0,0,0,0,3,0
depletion,0,0,0,0,0,2,0,0,0,0,0
swelling,0,0,0,0,0,1,0,0,0,0,0
irrespective,0,0,1,0,0,0,0,0,0,0,0
totally,0,0,3,0,0,0,0,0,0,0,0
forth,0,0,2,0,0,0,0,0,0,0,0
abrupt,1,0,0,0,0,0,0,0,0,0,0
decoupling,0,0,0,0,0,2,0,0,0,0,0
breakdown,0,0,0,0,0,1,0,0,0,0,0
subglacier,1,0,0,0,0,0,0,0,0,0,0
tidewater,0,0,0,0,0,6,0,0,0,0,0
seaward,3,0,3,0,0,1,0,0,0,0,0
extension,0,0,0,0,0,2,0,0,0,0,0
empirical,1,0,0,0,0,0,0,0,0,0,0
relation,0,0,0,0,0,2,0,0,0,0,0
shoal,0,0,0,0,0,5,0,0,0,0,0
erode,0,0,0,0,0,0,0,0,0,21,0
inhibit,0,0,0,0,0,0,0,0,0,5,0
tonguelike,2,0,0,0,0,0,0,0,0,0,0
timberline,0,0,0,0,0,1,0,0,0,0,0
interstitial,3,0,0,0,0,0,0,0,0,0,0
talus,0,0,0,0,0,9,0,0,0,0,0
wavelike,1,0,0,0,0,0,0,0,0,0,0
convexly,0,0,1,0,0,0,0,0,0,0,0
irreversible,1,0,0,0,0,0,0,0,0,0,0
historical,2,0,0,0,0,0,0,0,0,0,0
demise,0,0,0,0,0,1,0,0,0,0,0
quaternary,1,0,0,0,0,0,0,0,0,0,0
stand,0,0,0,0,0,1,0,0,0,2,0
pleistocene,1,0,0,0,0,0,0,0,0,0,0
nunatak,0,0,0,0,0,3,0,0,0,0,0
derive,0,0,0,0,0,0,0,0,0,5,0
language,0,0,0,0,0,1,0,0,0,0,0
protrude,0,0,0,0,0,0,0,0,0,3,0
associated,1,0,0,0,0,0,0,0,0,0,0
depressed,1,0,0,0,0,0,0,0,0,0,0
uplift,0,0,0,0,0,3,0,0,0,0,0
tip,0,0,0,0,0,2,0,0,0,0,0
juncture,0,0,0,0,0,1,0,0,0,0,0
longitude,0,0,0,0,0,8,0,0,0,0,0
separate,4,0,0,0,0,0,0,0,0,10,0
eastern,12,0,0,0,0,0,0,0,0,0,0
comparison,0,0,0,0,0,2,0,0,0,0,0
brief,4,0,0,0,0,0,0,0,0,0,0
katabatic,5,0,0,0,0,0,0,0,0,0,0
subcontinental,1,0,0,0,0,0,0,0,0,0,0
periphery,0,0,0,0,0,4,0,0,0,0,0
width,0,0,0,0,0,8,0,0,0,0,0
elongated,3,0,0,0,0,0,0,0,0,0,0
dome,0,0,0,0,0,10,0,0,0,0,0
east,9,0,4,0,0,8,0,0,0,0,0
map,0,0,0,0,0,7,0,0,0,2,0
highlight,0,0,0,0,0,0,0,0,0,1,0
settlement,0,0,0,0,0,1,0,0,0,0,0
unconfined,1,0,0,0,0,0,0,0,0,0,0
southeast,1,0,1,0,0,1,0,0,0,0,0
tongue,0,0,0,0,0,6,0,0,0,0,0
organize,0,0,0,0,0,0,0,0,0,1,0
obtain,0,0,0,0,0,0,0,0,0,6,0
dynamic,3,0,0,0,0,2,0,0,0,0,0
character,0,0,0,0,0,3,0,0,0,0,0
desert,0,0,0,0,0,3,0,0,0,0,0
cyclonic,4,0,0,0,0,0,0,0,0,0,0
storm,0,0,0,0,0,9,0,0,0,0,0
comparatively,0,0,1,0,0,0,0,0,0,0,0
southwest,1,0,0,0,0,0,0,0,0,0,0
settle,0,0,0,0,0,0,0,0,0,4,0
diamond,0,0,0,0,0,1,0,0,0,0,0
minor,5,0,0,0,0,0,0,0,0,0,0
item,0,0,0,0,0,1,0,0,0,0,0
gauge,0,0,0,0,0,1,0,0,0,0,0
useless,1,0,0,0,0,0,0,0,0,0,0
blow,0,0,0,0,0,0,0,0,0,8,0
plus,0,0,0,3,0,0,0,0,0,0,0
cancel,0,0,0,0,0,0,0,0,0,1,0
coastal,15,0,0,0,0,0,0,0,0,0,0
fierce,2,0,0,0,0,0,0,0,0,0,0
powder,0,0,0,0,0,1,0,0,0,0,0
packed,1,0,0,0,0,0,0,0,0,0,0
prominent,2,0,0,0,0,0,0,0,0,0,0
prevail,0,0,0,0,0,0,0,0,0,2,0
rugged,1,0,0,0,0,0,0,0,0,0,0
vehicle,0,0,0,0,0,1,0,0,0,0,0
metamorphism,0,0,0,0,0,1,0,0,0,0,0
strip,0,0,0,0,0,5,0,0,0,1,0
notorious,1,0,0,0,0,0,0,0,0,0,0
swamp,0,0,0,0,0,2,0,0,0,0,0
deflation,0,0,0,0,0,1,0,0,0,0,0
episodic,1,0,0,0,0,0,0,0,0,0,0
accurately,0,0,2,0,0,0,0,0,0,0,0
evaluate,0,0,0,0,0,0,0,0,0,1,0
underside,0,0,0,0,0,3,0,0,0,0,0
grounding,0,0,0,0,0,6,0,0,0,0,0
tidal,1,0,0,0,0,0,0,0,0,0,0
circulation,0,0,0,0,0,20,0,0,0,0,0
undershelf,0,0,0,0,0,1,0,0,0,0,0
projection,0,0,0,0,0,1,0,0,0,0,0
termini,0,0,0,0,0,1,0,0,0,0,0
floor,0,0,0,0,0,5,0,0,0,2,0
cryoconite,0,0,0,0,0,1,0,0,0,0,0
cosmic,4,0,0,0,0,0,0,0,0,0,0
terrestrial,6,0,0,0,0,0,0,0,0,0,0
hole,0,0,0,0,0,5,0,0,0,0,0
augment,0,0,0,0,0,0,0,0,0,2,0
determination,0,0,0,0,0,3,0,0,0,0,0
objective,0,0,0,0,0,1,0,0,0,0,0
learn,0,0,0,0,0,0,0,0,0,1,0
sign,0,0,0,0,0,4,0,0,0,1,0
conclusively,0,0,1,0,0,0,0,0,0,0,0
compilation,0,0,0,0,0,1,0,0,0,0,0
author,0,0,0,0,0,3,0,0,0,0,0
gigaton,0,0,0,0,0,3,0,0,0,0,0
billion,0,0,0,0,0,1,1,0,0,0,0
ton,0,0,0,0,0,4,0,0,0,0,0
error,0,0,0,0,0,2,0,0,0,0,0
inconclusive,1,0,0,0,0,0,0,0,0,0,0
conclusion,0,0,0,0,0,1,0,0,0,0,0
uncertainty,0,0,0,0,0,1,0,0,0,0,0
spatial,1,0,0,0,0,0,0,0,0,0,0
temporal,1,0,0,0,0,0,0,0,0,0,0
lack,0,0,0,0,0,3,0,0,0,1,0
resume,0,0,0,0,0,0,0,0,0,2,0
accelerate,0,0,0,0,0,0,0,0,0,5,0
radially,0,0,1,0,0,0,0,0,0,0,0
converge,0,0,0,0,0,0,0,0,0,3,0
subtle,1,0,0,0,0,0,0,0,0,0,0
diverge,0,0,0,0,0,0,0,0,0,1,0
jumble,0,0,0,0,0,1,0,0,0,0,0
convergence,0,0,0,0,0,2,0,0,0,0,0
minuscule,1,0,0,0,0,0,0,0,0,0,0
complicated,1,0,0,0,0,0,0,0,0,0,0
dependence,0,0,0,0,0,3,0,0,0,0,0
fold,1,0,0,0,0,1,0,0,0,1,0
partly,0,0,5,0,0,0,0,0,0,0,0
shift,0,0,0,0,0,4,0,0,0,1,0
static,1,0,0,0,0,0,0,0,0,0,0
forward,2,0,2,0,0,0,0,0,0,0,0
surrounding,0,0,0,0,0,1,0,0,0,0,0
extra,2,0,0,0,0,0,0,0,0,0,0
readily,0,0,5,0,0,0,0,0,0,0,0
indentation,0,0,0,0,0,2,0,0,0,0,0
make,0,0,0,0,0,0,0,0,0,9,0
territory,0,0,0,0,0,1,0,0,0,0,0
gateway,0,0,0,0,0,1,0,0,0,0,0
famous,2,0,0,0,0,0,0,0,0,0,0
expedition,0,0,0,0,0,5,0,0,0,0,0
barrier,0,0,0,0,0,5,0,0,0,0,0
british,2,0,0,0,0,0,0,0,0,0,0
jut,0,0,0,0,0,0,0,0,0,1,0
gently,0,0,4,0,0,0,0,0,0,0,0
undulate,0,0,0,0,0,0,0,0,0,1,0
southward,1,0,6,0,0,0,0,0,0,0,0
heart,0,0,0,0,0,1,0,0,0,0,0
headquarters,0,0,0,0,0,1,0,0,0,0,0
