word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PART,PRON,PUNCT,SCONJ,VERB,X
devil,0,0,0,0,0,0,18,0,0,0,0,0,0,0
comical,1,0,0,0,0,0,0,0,0,0,0,0,0,0
musical,2,0,0,0,0,0,0,0,0,0,0,0,0,0
concern,0,0,0,0,0,0,4,0,0,0,0,0,3,0
thoughtfully,0,0,10,0,0,0,0,0,0,0,0,0,0,0
humane,9,0,0,0,0,0,0,0,0,0,0,0,0,0
hate,0,0,0,0,0,0,0,0,0,0,0,0,8,0
natur,4,0,0,0,0,0,1,0,0,0,0,0,0,5
understand,0,0,0,0,0,0,0,0,0,0,0,0,7,0
perfectly,0,0,8,0,0,0,0,0,0,0,0,0,0,0
mighty,7,0,10,0,0,0,0,0,0,0,0,0,0,0
onpleasant,3,0,0,0,0,0,0,0,0,0,0,0,0,0
screechin,0,0,0,0,0,0,0,0,0,0,0,0,2,0
screamin,0,0,0,0,0,0,0,0,0,0,0,0,1,0
generally,0,0,11,0,0,0,0,0,0,0,0,0,0,0
avoid,0,0,0,0,0,0,0,0,0,0,0,0,1,0
girl,0,0,0,0,0,0,19,0,0,0,0,0,0,0
week,0,0,0,0,0,0,15,0,0,0,0,0,0,0
quietly,0,0,17,0,0,0,0,0,0,0,0,0,0,0
ear,0,0,0,0,0,0,11,0,0,0,0,0,0,0
new,19,0,1,0,0,0,0,0,0,0,0,0,0,0
gown,0,0,0,0,0,0,5,0,0,0,0,0,0,0
truck,0,0,0,0,0,0,2,0,0,0,0,0,1,0
afraid,6,0,0,0,0,0,0,0,0,0,0,0,0,0
lor,0,0,0,0,0,0,1,0,0,0,0,0,0,0
bless,0,0,0,0,0,0,0,0,0,0,0,0,20,0
white,26,0,0,0,0,0,2,0,0,0,0,0,0,0
confidential,2,0,0,0,0,0,0,0,0,0,0,0,0,0
kind,23,0,1,0,0,0,37,0,0,0,0,0,0,0
harden,0,0,0,0,0,0,0,0,0,0,0,0,1,0
feeling,0,0,0,0,0,0,26,0,0,0,0,0,0,0
feller,0,0,0,0,0,0,21,0,0,0,0,0,0,0
pull,0,0,0,0,0,0,3,0,0,0,0,0,16,0
mad,5,0,0,0,0,0,0,0,0,0,0,0,0,0
bad,28,0,1,0,0,0,0,0,0,0,0,0,0,0
policy,0,0,0,0,0,0,1,0,0,0,0,0,0,0
damage,0,0,0,0,0,0,1,0,0,0,0,0,2,0
unfit,1,0,0,0,0,0,0,0,0,0,0,0,0,0
service,0,0,0,0,0,0,3,0,0,0,0,0,0,0
ruin,0,0,0,0,0,0,1,0,0,0,0,0,3,0
handling,0,0,0,0,0,0,1,0,0,0,0,0,0,0
baby,0,0,0,0,0,0,28,0,0,0,0,0,0,0
high,28,0,2,0,0,0,0,0,0,0,0,0,0,0
blood,0,0,0,0,0,0,11,0,0,0,0,0,0,0
squeeze,0,0,0,0,0,0,1,0,0,0,0,0,1,0
talk,0,0,0,0,0,0,5,0,0,0,0,0,39,0
awful,9,0,2,0,0,0,0,0,0,0,0,0,0,0
kinder,0,0,12,0,0,0,0,0,0,0,0,0,0,0
cold,10,0,0,0,0,0,2,0,0,0,0,0,0,0
lock,0,0,0,0,0,0,2,0,0,0,0,0,4,0
jest,0,0,11,0,0,0,7,0,0,0,0,0,13,1
ravin,0,0,1,0,0,0,0,0,0,0,0,0,0,0
die,0,0,0,0,0,0,0,0,0,0,0,0,20,0
waste,0,0,0,0,0,0,1,0,0,0,0,0,1,0
management,0,0,0,0,0,0,3,0,0,0,0,0,0,0
experience,0,0,0,0,0,0,3,0,0,0,0,0,0,0
lean,0,0,0,0,0,0,0,0,0,0,0,0,10,0
fold,0,0,0,0,0,0,3,0,0,0,0,0,11,0
virtuous,2,0,0,0,0,0,0,0,0,0,0,0,0,0
decision,0,0,0,0,0,0,2,0,0,0,0,0,0,0
second,6,0,2,0,0,0,0,0,0,0,0,0,2,0
appear,0,0,0,0,0,0,0,0,0,0,0,0,28,0
interest,0,0,0,0,0,0,10,0,0,0,0,0,1,0
deeply,0,0,4,0,0,0,0,0,0,0,0,0,0,0
peel,0,0,0,0,0,0,0,0,0,0,0,0,1,0
break,0,0,0,0,0,0,1,0,0,0,0,0,26,0
afresh,0,0,1,0,0,0,0,0,0,0,0,0,0,0
diffidence,0,0,0,0,0,0,1,0,0,0,0,0,0,0
actually,0,0,2,0,0,0,0,0,0,0,0,0,0,0
drive,0,0,0,0,0,0,1,0,0,0,0,0,12,0
force,0,0,0,0,0,0,2,0,0,0,0,0,2,0
word,0,0,0,0,0,0,54,0,0,0,0,0,0,0
praisin,0,0,0,0,0,0,0,0,0,0,0,0,1,0
drove,0,0,0,0,0,0,1,0,0,0,0,0,0,0
fat,10,0,0,0,0,0,0,0,0,0,0,0,0,0
likely,10,0,1,0,0,0,0,0,0,0,0,0,0,0
lose,0,0,0,0,0,0,0,0,0,0,0,0,26,0
lay,0,0,0,0,0,0,0,0,0,0,0,0,29,0
humanity,0,0,0,0,0,0,6,0,0,0,0,0,0,0
pillar,0,0,0,0,0,0,1,0,0,0,0,0,0,0
notion,0,0,0,0,0,0,7,0,0,0,0,0,0,0
passage,0,0,0,0,0,0,5,0,0,0,0,0,0,0
joke,0,0,0,0,0,0,4,0,0,0,0,0,1,0
piquant,1,0,0,0,0,0,0,0,0,0,0,0,0,0
original,3,0,0,0,0,0,0,0,0,0,0,0,0,0
elucidation,0,0,0,0,0,0,1,0,0,0,0,0,0,0
company,0,0,0,0,0,0,17,0,0,0,0,0,0,0
dear,11,0,0,0,0,0,13,0,0,0,0,0,0,0
reader,0,0,0,0,0,0,13,0,0,0,0,0,0,0
end,0,0,0,0,0,0,13,0,0,0,0,0,2,0
odd,2,0,1,0,0,0,1,0,0,0,0,0,0,0
people,0,0,0,0,0,0,18,0,0,0,0,0,0,0
encourage,0,0,0,0,0,0,0,0,0,0,0,0,4,0
proceed,0,0,0,0,0,0,0,0,0,0,0,0,22,0
beat,0,0,0,0,0,0,0,0,0,0,0,0,4,0
partner,0,0,0,0,0,0,3,0,0,0,0,0,0,0
clever,3,0,0,0,0,0,0,0,0,0,0,0,0,0
principle,0,0,0,0,0,0,12,0,0,0,0,0,0,0
well,17,0,38,0,0,0,0,0,0,0,0,0,0,0
hearted,6,0,0,0,0,0,0,0,0,0,0,0,0,0
bread,0,0,0,0,0,0,4,0,0,0,0,0,0,0
system,0,0,0,0,0,0,7,0,0,0,0,0,0,0
cry,0,0,0,0,0,0,7,0,0,0,0,0,19,0
use,0,0,0,0,0,0,24,0,0,0,0,0,7,0
crackin,0,0,0,0,0,0,0,0,0,0,0,0,3,0
knockin,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ridiculous,2,0,0,0,0,0,0,0,0,0,0,0,0,0
harm,0,0,0,0,0,0,3,0,0,0,0,0,0,0
cryin,0,0,0,0,0,0,1,0,0,0,0,0,0,0
blow,0,0,0,0,0,0,6,0,0,0,0,0,9,0
spile,0,0,0,0,0,0,0,0,0,0,0,0,4,0
sickly,3,0,0,0,0,0,0,0,0,0,0,0,0,0
mouth,0,0,0,0,0,0,26,0,0,0,0,0,0,0
ugly,6,0,0,0,0,0,0,0,0,0,0,0,0,0
particular,16,0,0,0,0,0,1,0,0,0,0,0,0,0
yallow,1,0,0,0,0,0,0,0,0,0,0,0,0,0
gettin,0,0,0,0,0,0,0,0,0,0,0,0,9,0
coax,0,0,0,0,0,0,0,0,0,0,0,0,2,0
fair,21,0,1,0,0,0,0,0,0,0,0,0,0,0
depend,0,0,0,0,0,0,0,0,0,0,0,0,4,0
heap,0,0,0,0,0,0,13,0,0,0,0,0,1,0
jawin,0,0,0,0,0,0,0,0,0,0,0,0,1,0
care,0,0,0,0,0,0,10,0,0,0,0,0,16,0
sight,0,0,0,0,0,0,13,0,0,0,0,0,0,0
mind,0,0,0,0,0,0,22,0,0,0,0,0,9,0
clean,5,0,0,0,0,0,0,0,0,0,0,0,1,0
naturally,0,0,12,0,0,0,0,0,0,0,0,0,0,0
spectin,0,0,0,0,0,0,0,0,0,0,0,0,1,0
properly,0,0,2,0,0,0,0,0,0,0,0,0,0,0
spectation,0,0,0,0,0,0,1,0,0,0,0,0,0,0
easier,0,0,1,0,0,0,0,0,0,0,0,0,0,0
kindness,0,0,0,0,0,0,8,0,0,0,0,0,0,0
arter,0,3,0,0,0,0,0,0,0,0,0,0,1,7
hack,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tumble,0,0,0,0,0,0,1,0,0,0,0,0,15,0
givin,0,0,0,0,0,0,0,0,0,0,0,0,1,0
expectation,0,0,0,0,0,0,3,0,0,0,0,0,0,0
bringin,0,0,0,0,0,0,0,0,0,0,0,0,2,0
rough,10,0,0,0,0,0,1,0,0,0,0,0,0,0
venture,0,0,0,0,0,0,0,0,0,0,0,0,2,0
fallen,1,0,0,0,0,0,0,0,0,0,0,0,0,0
plantation,0,0,0,0,0,0,16,0,0,0,0,0,0,0
singe,0,0,0,0,0,0,0,0,0,0,0,0,4,0
whoop,0,0,0,0,0,0,1,0,0,0,0,0,3,0
possess,0,0,0,0,0,0,0,0,0,0,0,0,4,0
treat,0,0,0,0,0,0,1,0,0,0,0,0,11,0
happy,17,0,0,0,0,0,0,0,0,0,0,0,0,0
satisfied,2,0,0,0,0,0,0,0,0,0,0,0,0,0
slight,3,0,0,0,0,0,0,0,0,0,0,0,0,0
shrug,0,0,0,0,0,0,1,0,0,0,0,0,1,0
disagreeable,2,0,0,0,0,0,0,0,0,0,0,0,0,0
nature,0,0,0,0,0,0,14,0,0,0,0,0,0,0
silently,0,0,3,0,0,0,0,0,0,0,0,0,0,0
nut,0,0,0,0,0,0,5,0,0,0,0,0,0,0
season,0,0,0,0,0,0,3,0,0,0,0,0,0,0
meantime,0,0,1,0,0,0,0,0,0,0,0,0,0,0
neighborhood,0,0,0,0,0,0,5,0,0,0,0,0,0,0
particularly,0,0,11,0,0,0,0,0,0,0,0,0,0,0
mum,0,0,0,0,0,0,1,0,0,0,0,0,0,0
course,0,0,4,0,0,0,19,0,0,0,0,0,1,0
hurry,0,0,0,0,0,0,5,0,0,0,0,0,10,0
soon,0,0,30,0,0,0,0,0,0,0,0,0,0,0
rise,0,0,0,0,0,0,1,0,0,0,0,0,22,0
put,0,0,0,0,0,0,0,0,0,0,0,0,18,0
overcoat,0,0,0,0,0,0,3,0,0,0,0,0,0,0
evening,0,0,0,0,0,0,18,0,0,0,0,0,0,0
seven,0,0,0,0,0,0,0,7,0,0,0,0,0,0
answer,0,0,0,0,0,0,4,0,0,0,0,0,12,0
bow,0,0,0,0,0,0,1,0,0,0,0,0,3,0
able,4,0,0,0,0,0,0,0,0,0,0,0,0,0
kick,0,0,0,0,0,0,2,0,0,0,0,0,7,0
step,0,0,0,0,0,0,5,0,0,0,0,0,8,0
fairly,0,0,18,0,0,0,0,0,0,0,0,0,0,0
close,3,0,9,0,0,0,0,0,0,0,0,0,6,0
impudent,1,0,0,0,0,0,0,0,0,0,0,0,0,0
anybody,0,0,0,0,0,0,0,0,0,15,0,0,0,0
south,1,0,8,0,0,0,2,0,0,0,0,0,0,0
rascally,1,0,0,0,0,0,0,0,0,0,0,0,0,0
thy,0,0,0,0,0,0,0,0,0,14,0,0,0,0
dog,0,0,0,0,0,0,28,0,0,0,0,0,0,0
aught,0,0,0,0,1,0,2,0,0,0,0,0,0,0
fuss,0,0,0,0,0,0,2,0,0,0,0,0,0,0
heigho,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mild,2,0,0,0,0,0,0,0,0,0,0,0,0,0
slavery,0,0,0,0,0,0,7,0,0,0,0,0,0,0
prevalence,0,0,0,0,0,0,1,0,0,0,0,0,0,0
agricultural,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pursuit,0,0,0,0,0,0,3,0,0,0,0,0,0,0
gradual,2,0,0,0,0,0,0,0,0,0,0,0,0,0
require,0,0,0,0,0,0,0,0,0,0,0,0,4,0
periodic,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pressure,0,0,0,0,0,0,1,0,0,0,0,0,0,0
call,0,0,0,0,0,0,0,0,0,0,0,0,28,0
southern,3,0,0,0,0,0,0,0,0,0,0,0,0,0
district,0,0,0,0,0,0,1,0,0,0,0,0,0,0
task,0,0,0,0,0,0,1,0,0,0,0,0,0,0
healthful,3,0,0,0,0,0,0,0,0,0,0,0,0,0
reasonable,2,0,0,0,0,0,0,0,0,0,0,0,0,0
content,1,0,0,0,0,0,4,0,0,0,0,0,0,0
acquisition,0,0,0,0,0,0,1,0,0,0,0,0,0,0
temptation,0,0,0,0,0,0,2,0,0,0,0,0,0,0
hardheartedness,0,0,0,0,0,0,1,0,0,0,0,0,0,0
overcome,1,0,0,0,0,0,0,0,0,0,0,0,4,0
frail,2,0,0,0,0,0,0,0,0,0,0,0,0,0
human,9,0,0,0,0,0,0,0,0,0,0,0,0,0
prospect,0,0,0,0,0,0,2,0,0,0,0,0,0,0
sudden,13,0,1,0,0,0,0,0,0,0,0,0,0,0
rapid,2,0,0,0,0,0,0,0,0,0,0,0,0,0
gain,0,0,0,0,0,0,2,0,0,0,0,0,5,0
weigh,0,0,0,0,0,0,0,0,0,0,0,0,2,0
counterpoise,0,0,0,0,0,0,1,0,0,0,0,0,0,0
helpless,3,0,0,0,0,0,0,0,0,0,0,0,0,0
unprotected,1,0,0,0,0,0,0,0,0,0,0,0,0,0
visit,0,0,0,0,0,0,2,0,0,0,0,0,4,0
estate,0,0,0,0,0,0,9,0,0,0,0,0,0,0
witness,0,0,0,0,0,0,0,0,0,0,0,0,3,0
humored,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indulgence,0,0,0,0,0,0,4,0,0,0,0,0,0,0
mistress,0,0,0,0,0,0,29,0,0,0,0,0,0,0
affectionate,2,0,0,0,0,0,0,0,0,0,0,0,0,0
loyalty,0,0,0,0,0,0,1,0,0,0,0,0,0,0
slave,0,0,0,0,0,0,26,0,0,0,0,0,0,0
tempt,0,0,0,0,0,0,0,0,0,0,0,0,4,0
dream,0,0,0,0,0,0,9,0,0,0,0,0,4,0
oft,0,0,3,0,0,0,0,0,0,0,0,0,0,0
fable,0,0,0,0,0,0,0,0,0,0,0,0,1,0
poetic,2,0,0,0,0,0,0,0,0,0,0,0,0,0
legend,0,0,0,0,0,0,1,0,0,0,0,0,0,0
patriarchal,2,0,0,0,0,0,0,0,0,0,0,0,0,0
institution,0,0,0,0,0,0,3,0,0,0,0,0,0,0
scene,0,0,0,0,0,0,14,0,0,0,0,0,0,0
brood,0,0,0,0,0,0,0,0,0,0,0,0,1,0
shadow,0,0,0,0,0,0,7,0,0,0,0,0,0,0
law,0,0,0,0,0,0,27,0,0,0,0,0,0,0
being,0,0,0,0,0,0,1,0,0,0,0,0,0,0
heart,0,0,0,0,0,0,67,0,0,0,0,0,0,0
live,2,0,0,0,0,0,0,0,0,0,0,0,20,0
affection,0,0,0,0,0,0,3,0,0,0,0,0,0,0
belong,0,0,0,0,0,0,0,0,0,0,0,0,10,0
failure,0,0,0,0,0,0,2,0,0,0,0,0,0,0
misfortune,0,0,0,0,0,0,3,0,0,0,0,0,0,0
imprudence,0,0,0,0,0,0,2,0,0,0,0,0,0,0
death,0,0,0,0,0,0,3,0,0,0,0,0,0,0
owner,0,0,0,0,0,0,4,0,0,0,0,0,0,0
exchange,0,0,0,0,0,0,0,0,0,0,0,0,2,0
life,0,0,0,0,0,0,30,0,0,0,0,0,0,0
protection,0,0,0,0,0,0,3,0,0,0,0,0,0,0
hopeless,2,0,0,0,0,0,0,0,0,0,0,0,0,0
misery,0,0,0,0,0,0,6,0,0,0,0,0,0,0
toil,0,0,0,0,0,0,4,0,0,0,0,0,0,0
impossible,4,0,0,0,0,0,0,0,0,0,0,0,0,0
desirable,1,0,0,0,0,0,0,0,0,0,0,0,0,0
regulate,0,0,0,0,0,0,0,0,0,0,0,0,2,0
administration,0,0,0,0,0,0,1,0,0,0,0,0,0,0
average,1,0,0,0,0,0,0,0,0,0,0,0,0,0
natured,10,0,0,0,0,0,0,0,0,0,0,0,0,0
kindly,3,0,3,0,0,0,0,0,0,0,0,0,0,0
dispose,0,0,0,0,0,0,0,0,0,0,0,0,5,0
lack,0,0,0,0,0,0,2,0,0,0,0,0,0,0
contribute,0,0,0,0,0,0,0,0,0,0,0,0,1,0
physical,1,0,0,0,0,0,0,0,0,0,0,0,0,0
comfort,0,0,0,0,0,0,9,0,0,0,0,0,8,0
speculate,0,0,0,0,0,0,0,0,0,0,0,0,2,0
largely,0,0,2,0,0,0,0,0,0,0,0,0,0,0
loosely,0,0,1,0,0,0,0,0,0,0,0,0,0,0
involve,0,0,0,0,0,0,0,0,0,0,0,0,3,0
note,0,0,0,0,0,0,2,0,0,0,0,0,0,0
piece,0,0,0,0,0,0,18,0,0,0,0,0,0,0
information,0,0,0,0,0,0,3,0,0,0,0,0,0,0
key,0,0,0,0,0,0,4,0,0,0,0,0,0,0
precede,0,0,0,0,0,0,0,0,0,0,0,0,2,0
happen,0,0,0,0,0,0,0,0,0,0,0,0,11,0
catch,0,0,0,0,0,0,0,0,0,0,0,0,23,0
offer,0,0,0,0,0,0,4,0,0,0,0,0,7,0
somebody,0,0,0,0,0,0,0,0,0,5,0,0,0,0
gladly,0,0,1,0,0,0,0,0,0,0,0,0,0,0
listen,0,0,0,0,0,0,0,0,0,0,0,0,14,0
oblige,0,0,0,0,0,0,0,0,0,0,0,0,5,0
hasten,0,0,0,0,0,0,0,0,0,0,0,0,2,0
swell,0,0,0,0,0,0,0,0,0,0,0,0,3,0
throb,0,0,0,0,0,0,1,0,0,0,0,0,3,0
involuntarily,0,0,3,0,0,0,0,0,0,0,0,0,0,0
strain,0,0,0,0,0,0,0,0,0,0,0,0,6,0
tight,3,0,2,0,0,0,0,0,0,0,0,0,0,0
astonishment,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ail,0,0,0,0,0,0,0,0,0,0,0,0,2,0
today,0,0,0,0,0,0,8,0,0,0,0,0,0,0
upset,0,0,0,0,0,0,0,0,0,0,0,0,2,0
wash,0,0,0,0,0,0,1,0,0,0,0,0,6,0
pitcher,0,0,0,0,0,0,1,0,0,0,0,0,0,0
knock,0,0,0,0,0,0,0,0,0,0,0,0,4,0
workstand,0,0,0,0,0,0,1,0,0,0,0,0,0,0
finally,0,0,6,0,0,0,0,0,0,0,0,0,0,0
abstractedly,0,0,2,0,0,0,0,0,0,0,0,0,0,0
nightgown,0,0,0,0,0,0,1,0,0,0,0,0,0,0
order,0,0,0,0,0,0,9,0,0,0,0,0,5,0
wardrobe,0,0,0,0,0,0,3,0,0,0,0,0,0,0
start,0,0,0,0,0,0,4,0,0,0,0,0,18,0
burst,0,0,0,0,0,0,1,0,0,0,0,0,7,0
tear,0,0,0,0,0,0,41,0,0,0,0,0,11,0
begin,0,0,0,0,0,0,0,0,0,0,0,0,52,0
sob,0,0,0,0,0,0,5,0,0,0,0,0,13,0
missi,0,0,0,0,0,0,5,0,0,0,0,0,0,0
silly,2,0,0,0,0,0,0,0,0,0,0,0,0,0
suppose,0,0,0,0,0,0,0,0,0,0,0,0,11,0
poor,89,0,0,0,0,0,0,0,0,0,0,0,0,0
creature,0,0,0,0,0,0,31,0,0,0,0,0,0,0
convulsively,0,0,2,0,0,0,0,0,0,0,0,0,0,0
foolish,4,0,0,0,0,0,0,0,0,0,0,0,0,0
deal,0,0,0,0,0,0,6,0,0,0,0,0,1,0
behave,0,0,0,0,0,0,0,0,0,0,0,0,4,0
goosie,0,0,0,0,0,0,1,0,0,0,0,0,0,0
cheer,0,0,0,0,0,0,5,0,0,0,0,0,2,0
hook,0,0,0,0,0,0,1,0,0,0,0,0,1,0
braid,0,0,0,0,0,0,2,0,0,0,0,0,1,0
learn,0,0,0,0,0,0,0,0,0,0,0,0,11,0
missis,0,0,0,0,0,0,1,0,0,0,0,0,0,0
consent,0,0,0,0,0,0,2,0,0,0,0,0,2,0
nonsense,0,0,0,0,0,0,5,0,0,0,0,0,0,0
altogether,0,0,9,0,0,0,0,0,0,0,0,0,0,0
proud,11,0,0,0,0,0,0,0,0,0,0,0,0,0
reassure,0,0,0,0,0,0,0,0,0,0,0,0,2,0
confident,1,0,0,0,0,0,0,0,0,0,0,0,0,0
nimbly,0,0,2,0,0,0,0,0,0,0,0,0,0,0
adroitly,0,0,4,0,0,0,0,0,0,0,0,0,0,0
toilet,0,0,0,0,0,0,2,0,0,0,0,0,0,0
fear,0,0,0,0,0,0,5,0,0,0,0,0,6,0
class,0,0,0,0,0,0,3,0,0,0,0,0,1,0
intellectually,0,0,1,0,0,0,0,0,0,0,0,0,0,0
morally,0,0,1,0,0,0,0,0,0,0,0,0,0,0
natural,11,0,0,0,0,0,0,0,0,0,0,0,0,0
magnanimity,0,0,0,0,0,0,1,0,0,0,0,0,0,0
generosity,0,0,0,0,0,0,1,0,0,0,0,0,0,0
characteristic,6,0,0,0,0,0,1,0,0,0,0,0,0,0
moral,5,0,0,0,0,0,1,0,0,0,0,0,0,0
religious,4,0,0,0,0,0,0,0,0,0,0,0,0,0
sensibility,0,0,0,0,0,0,2,0,0,0,0,0,0,0
energy,0,0,0,0,0,0,10,0,0,0,0,0,0,0
ability,0,0,0,0,0,0,1,0,0,0,0,0,0,0
practical,1,0,0,0,0,0,0,0,0,0,0,0,0,0
result,0,0,0,0,0,0,5,0,0,0,0,0,0,0
husband,0,0,0,0,0,0,41,0,0,0,0,0,0,0
profession,0,0,0,0,0,0,2,0,0,0,0,0,0,0
character,0,0,0,0,0,0,6,0,0,0,0,0,0,0
reverence,0,0,0,0,0,0,0,0,0,0,0,0,1,0
respect,0,0,0,0,0,0,4,0,0,0,0,0,3,0
consistency,0,0,0,0,0,0,1,0,0,0,0,0,0,0
stand,0,0,0,0,0,0,4,0,0,0,0,0,78,0
awe,0,0,0,0,0,0,1,0,0,0,0,0,0,0
unlimited,1,0,0,0,0,0,0,0,0,0,0,0,0,0
scope,0,0,0,0,0,0,1,0,0,0,0,0,0,0
benevolent,2,0,0,0,0,0,0,0,0,0,0,0,0,0
effort,0,0,0,0,0,0,13,0,0,0,0,0,0,0
instruction,0,0,0,0,0,0,2,0,0,0,0,0,0,0
improvement,0,0,0,0,0,0,2,0,0,0,0,0,0,0
decide,0,0,0,0,0,0,0,0,0,0,0,0,2,0
exactly,0,0,8,0,0,0,0,0,0,0,0,0,0,0
believer,0,0,0,0,0,0,1,0,0,0,0,0,0,0
doctrine,0,0,0,0,0,0,3,0,0,0,0,0,0,0
efficiency,0,0,0,0,0,0,1,0,0,0,0,0,0,0
extra,5,0,0,0,0,0,0,0,0,0,0,0,0,0
work,0,0,0,0,0,0,22,0,0,0,0,0,14,0
saint,0,0,0,0,0,0,1,0,0,0,0,0,0,0
piety,0,0,0,0,0,0,4,0,0,0,0,0,0,0
benevolence,0,0,0,0,0,0,4,0,0,0,0,0,0,0
indulge,0,0,0,0,0,0,0,0,0,0,0,0,5,0
shadowy,2,0,0,0,0,0,0,0,0,0,0,0,0,0
heaven,0,0,0,0,0,0,3,0,0,0,0,0,0,0
superabundance,0,0,0,0,0,0,1,0,0,0,0,0,0,0
quality,0,0,0,0,0,0,2,0,0,0,0,0,0,0
load,0,0,0,0,0,0,2,0,0,0,0,0,2,0
lie,0,0,0,0,0,0,1,0,0,0,0,0,35,0
foresee,0,0,0,0,0,0,0,0,0,0,0,0,2,0
contemplate,0,0,0,0,0,0,0,0,0,0,0,0,2,0
meet,0,0,0,0,0,0,0,0,0,0,0,0,16,0
importunity,0,0,0,0,0,0,1,0,0,0,0,0,0,0
opposition,0,0,0,0,0,0,2,0,0,0,0,0,0,0
encounter,0,0,0,0,0,0,0,0,0,0,0,0,2,0
ignorant,6,0,0,0,0,0,0,0,0,0,0,0,0,0
embarrassment,0,0,0,0,0,0,2,0,0,0,0,0,0,0
kindliness,0,0,0,0,0,0,2,0,0,0,0,0,0,0
temper,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sincere,2,0,0,0,0,0,0,0,0,0,0,0,0,0
entire,2,0,0,0,0,0,0,0,0,0,0,0,0,0
incredulity,0,0,0,0,0,0,1,0,0,0,0,0,0,0
suspicion,0,0,0,0,0,0,5,0,0,0,0,0,0,0
dismiss,0,0,0,0,0,0,0,0,0,0,0,0,2,0
thought,0,0,0,0,0,0,10,0,0,0,0,0,0,0
occupy,0,0,0,0,0,0,0,0,0,0,0,0,1,0
preparation,0,0,0,0,0,0,7,0,0,0,0,0,0,0
pass,0,0,0,0,0,0,5,0,0,0,0,0,38,0
girlhood,0,0,0,0,0,0,1,0,0,0,0,0,0,0
favorite,3,0,0,0,0,0,3,0,0,0,0,0,0,0
traveller,0,0,0,0,0,0,8,0,0,0,0,0,0,0
remark,0,0,0,0,0,0,7,0,0,0,0,0,2,0
peculiar,9,0,0,0,0,0,0,0,0,0,0,0,0,0
refinement,0,0,0,0,0,0,1,0,0,0,0,0,0,0
manner,0,0,0,0,0,0,16,0,0,0,0,0,0,0
gift,0,0,0,0,0,0,2,0,0,0,0,0,1,0
mulatto,3,0,0,0,0,0,3,0,0,0,0,0,0,0
grace,0,0,0,0,0,0,5,0,0,0,0,0,0,0
unite,0,0,0,0,0,0,0,0,0,0,0,0,4,0
dazzling,1,0,0,0,0,0,0,0,0,0,0,0,0,0
personal,3,0,0,0,0,0,0,0,0,0,0,0,0,0
prepossessing,2,0,0,0,0,0,0,0,0,0,0,0,0,0
agreeable,4,0,0,0,0,0,0,0,0,0,0,0,0,0
describe,0,0,0,0,0,0,0,0,0,0,0,0,2,0
sketch,0,0,0,0,0,0,1,0,0,0,0,0,0,0
remembrance,0,0,0,0,0,0,3,0,0,0,0,0,0,0
safe,10,0,0,0,0,0,0,0,0,0,0,0,0,0
protect,0,0,0,0,0,0,0,0,0,0,0,0,5,0
reach,0,0,0,0,0,0,1,0,0,0,0,0,2,0
maturity,0,0,0,0,0,0,1,0,0,0,0,0,0,0
fatal,1,0,0,0,0,0,0,0,0,0,0,0,0,0
inheritance,0,0,0,0,0,0,1,0,0,0,0,0,0,0
married,1,0,0,0,0,0,0,0,0,0,0,0,0,0
bright,19,0,3,0,0,0,0,0,0,0,0,0,0,0
talented,2,0,0,0,0,0,0,0,0,0,0,0,0,0
neighbor,0,0,0,0,0,0,1,0,0,0,0,0,2,0
bear,0,0,0,0,0,0,2,0,0,0,0,0,34,0
hire,0,0,0,0,0,0,0,0,0,0,0,0,3,0
bag,0,0,0,0,0,0,1,0,0,0,0,0,1,0
factory,0,0,0,0,0,0,10,0,0,0,0,0,0,0
adroitness,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ingenuity,0,0,0,0,0,0,2,0,0,0,0,0,0,0
invent,0,0,0,0,0,0,0,0,0,0,0,0,5,0
machine,0,0,0,0,0,0,7,0,0,0,0,0,0,0
cleaning,0,0,0,0,0,0,3,0,0,0,0,0,0,0
hemp,0,0,0,0,0,0,1,0,0,0,0,0,0,0
education,0,0,0,0,0,0,3,0,0,0,0,0,0,0
inventor,0,0,0,0,0,0,1,0,0,0,0,0,0,0
display,0,0,0,0,0,0,0,0,0,0,0,0,3,0
mechanical,2,0,0,0,0,0,0,0,0,0,0,0,0,0
genius,0,0,0,0,0,0,2,0,0,0,0,0,0,0
cotton,0,0,0,0,0,0,11,0,0,0,0,0,0,0
gin,0,0,0,0,0,0,3,0,0,0,0,0,2,0
person,0,0,0,0,0,0,6,0,0,0,0,0,0,0
pleasing,1,0,0,0,0,0,0,0,0,0,0,0,0,0
superior,2,0,0,0,0,0,0,0,0,0,0,0,0,0
qualification,0,0,0,0,0,0,1,0,0,0,0,0,0,0
control,0,0,0,0,0,0,1,0,0,0,0,0,0,0
vulgar,1,0,0,0,0,0,0,0,0,0,0,0,0,0
