word,ADJ,ADP,ADV,AUX,INTJ,NOUN,NUM,PRON,SCONJ,VERB,X
streetlight,0,0,0,0,0,1,0,0,0,0,0
dance,0,0,0,0,0,6,0,0,0,16,0
star,0,0,0,0,0,7,0,0,0,0,0
change,0,0,0,0,0,1,0,0,0,3,0
scared,3,0,0,0,0,0,0,0,0,0,0
attack,0,0,0,0,0,0,0,0,0,1,0
knife,0,0,0,0,0,2,0,0,0,0,0
mistake,0,0,0,0,0,2,0,0,0,0,0
guy,0,0,0,0,0,1,0,0,0,0,0
tall,4,0,0,0,0,0,0,0,0,0,0
straw,0,0,0,0,0,1,0,0,0,0,0
brim,0,0,0,0,0,1,0,0,0,0,0
dumb,3,0,0,0,0,0,0,0,0,0,0
grown,1,0,0,0,0,1,0,0,0,0,0
anymore,0,0,9,0,0,0,0,0,0,0,0
brown,8,0,0,0,0,0,0,0,0,0,0
watch,0,0,0,0,0,0,0,0,0,14,0
knee,0,0,0,0,0,4,0,0,0,0,0
shakity,0,0,0,0,0,1,0,0,0,0,0
shake,0,0,0,0,0,0,0,0,0,9,0
yeah,0,0,0,0,3,0,0,0,0,0,0
help,0,0,0,0,0,0,0,0,0,1,0
tired,11,0,0,0,0,0,0,0,0,0,0
bottle,0,0,0,0,0,3,0,0,0,1,0
cry,0,0,0,0,0,1,0,0,0,16,0
bologna,0,0,0,0,0,1,0,0,0,0,0
note,0,0,0,0,0,2,0,0,0,0,0
bend,0,0,0,0,0,0,0,0,0,3,0
bounce,0,0,0,0,0,0,0,0,0,2,0
dangle,0,0,0,0,0,0,0,0,0,2,0
museum,0,0,0,0,0,1,0,0,0,0,0
vase,0,0,0,0,0,2,0,0,0,0,0
replace,0,0,0,0,0,0,0,0,0,1,0
respect,0,0,0,0,0,1,0,0,0,0,0
include,0,0,0,0,0,0,0,0,0,1,0
worried,1,0,0,0,0,0,0,0,0,0,0
chicken,0,0,0,0,0,4,0,0,0,0,0
hey,0,0,0,0,1,0,0,0,0,0,0
swinge,0,0,0,0,0,0,0,0,0,1,0
spit,0,0,0,0,0,0,0,0,0,2,0
give,0,0,0,0,0,0,0,0,0,10,0
buck,0,0,0,0,0,1,0,0,0,0,0
parking,0,0,0,0,0,1,0,0,0,0,0
meter,0,0,0,0,0,1,0,0,0,0,0
slat,0,0,0,0,0,1,0,0,0,0,0
gate,0,0,0,0,0,1,0,0,0,0,0
learn,0,0,0,0,0,0,0,0,0,6,0
sky,0,0,0,0,0,13,0,0,0,0,0
sugar,0,0,0,0,0,1,0,0,0,0,0
explode,0,0,0,0,0,0,0,0,0,2,0
imagine,0,0,0,0,0,0,0,0,0,3,0
wake,0,0,0,0,0,0,0,0,0,8,0
early,0,0,5,0,0,0,0,0,0,0,0
tortilla,0,0,0,0,0,2,0,0,0,0,0
appear,0,0,0,0,0,0,0,0,0,3,0
rise,0,0,0,0,0,0,0,0,0,2,0
catch,0,0,0,0,0,0,0,0,0,2,0
hind,1,0,0,0,0,0,0,0,0,0,0
hide,0,0,0,0,0,0,0,0,0,5,0
sink,0,0,0,0,0,3,0,0,0,0,0
beneath,0,5,0,0,0,0,0,0,0,0,0
clawed,1,0,0,0,0,0,0,0,0,0,0
tub,0,0,0,0,0,1,0,0,0,0,0
floorboard,0,0,0,0,0,1,0,0,0,0,0
die,0,0,0,0,0,0,0,0,0,7,0
lunchbox,0,0,0,0,0,1,0,0,0,0,0
sleepiness,0,0,0,0,0,1,0,0,0,0,0
study,0,0,0,0,0,0,0,0,0,3,0
university,0,0,0,0,0,1,0,0,0,0,0
train,0,0,0,0,0,4,0,0,0,0,0
spend,0,0,0,0,0,0,0,0,0,1,0
factory,0,0,0,0,0,1,0,0,0,0,0
mouse,0,0,0,0,0,2,0,0,0,0,0
one,0,0,0,0,0,12,0,0,0,0,0
exist,0,0,0,0,0,0,0,0,0,1,0
legged,1,0,0,0,0,0,0,0,0,0,0
drunk,1,0,0,0,0,1,0,0,0,0,0
butterfly,0,0,0,0,0,1,0,0,0,0,0
fool,0,0,0,0,0,2,0,0,0,0,0
wise,1,0,0,0,0,0,0,0,0,0,0
chase,0,0,0,0,0,0,0,0,0,2,0
firecracker,0,0,0,0,0,1,0,0,0,0,0
tough,1,0,0,0,0,0,0,0,0,0,0
cloud,0,0,0,0,0,12,0,0,0,0,0
pillow,0,0,0,0,0,5,0,0,0,0,0
popcorn,0,0,0,0,0,1,0,0,0,0,0
simple,3,0,0,0,0,0,0,0,0,0,0
thirty,0,0,0,0,0,0,5,0,0,0,0
snow,0,0,0,0,0,3,0,0,0,0,0
read,0,0,0,0,0,0,0,0,0,11,0
book,0,0,0,0,0,15,0,0,0,0,0
clean,8,0,0,0,0,0,0,0,0,0,0
zillion,0,0,0,0,0,0,1,0,0,0,0
cumulus,0,0,0,0,0,6,0,0,0,0,0
cumulu,0,0,0,0,0,1,0,0,0,0,0
cute,1,0,0,0,0,0,0,0,0,0,0
shaving,0,0,0,0,0,1,0,0,0,0,0
field,0,0,0,0,0,1,0,0,0,0,0
sheep,0,0,0,0,0,1,0,0,0,0,0
favorite,2,0,0,0,0,0,0,0,0,0,0
add,0,0,0,0,0,0,0,0,0,2,0
wide,2,0,1,0,0,0,0,0,0,0,0
puffy,1,0,0,0,0,0,0,0,0,0,0
goodbye,0,0,0,0,1,3,0,0,0,0,0
ummm,0,0,0,0,1,0,0,0,0,0,0
bare,1,0,0,0,0,0,0,0,0,0,0
yous,0,0,0,0,0,0,0,1,0,0,0
word,0,0,0,0,0,7,0,0,0,0,0
trash,0,0,0,0,0,1,0,0,0,0,0
cereal,0,0,0,0,0,1,0,0,0,0,0
lump,0,0,0,0,0,1,0,0,0,0,0
flea,0,0,0,0,0,1,0,0,0,0,0
cockroach,0,0,0,0,0,2,0,0,0,0,0
jelly,0,0,0,0,0,2,0,0,0,0,0
frijol,0,0,0,0,0,2,0,0,0,0,0
toe,0,0,0,0,0,4,0,0,0,0,0
height,0,0,0,0,0,1,0,0,0,0,0
grandpa,0,0,0,0,0,1,0,0,0,0,0
living,0,0,0,0,0,4,0,0,0,0,0
doughy,1,0,0,0,0,0,0,0,0,0,0
tamale,0,0,0,0,0,3,0,0,0,0,0
powder,0,0,0,0,0,0,0,0,0,1,0
stuff,0,0,0,0,0,1,0,0,0,2,0
grandma,0,0,0,0,0,1,0,0,0,0,0
lovely,2,0,0,0,0,0,0,0,0,0,0
pink,12,0,0,0,0,1,0,0,0,0,0
pearl,0,0,0,0,0,1,0,0,0,0,0
velvety,2,0,0,0,0,0,0,0,0,0,0
heel,0,0,0,0,0,6,0,0,0,0,0
wobble,0,0,0,0,0,1,0,0,0,0,0
tiny,5,0,0,0,0,0,0,0,0,0,0
pale,10,0,0,0,0,0,0,0,0,0,0
salamander,0,0,0,0,0,2,0,0,0,0,0
pop,0,0,0,0,0,1,0,0,0,1,0
hungry,2,0,0,0,0,0,0,0,0,0,0
plump,1,0,0,0,0,0,0,0,0,0,0
polite,1,0,0,0,0,0,0,0,0,0,0
descend,0,0,0,0,0,0,0,0,0,1,0
pigeon,0,0,0,0,0,1,0,0,0,0,0
sea,0,0,0,0,0,4,0,0,0,0,0
linoleum,0,0,0,0,0,3,0,0,0,0,0
rose,0,0,0,0,0,7,0,0,0,0,0
chalk,0,0,0,0,0,1,0,0,0,0,0
hopscotch,0,0,0,0,0,1,0,0,0,0,0
square,0,0,0,0,0,1,0,0,0,0,0
paper,0,0,0,0,0,10,0,0,0,0,0
bag,0,0,0,0,0,6,0,0,0,0,0
lemon,0,0,0,0,0,5,0,0,0,0,0
dancing,0,0,0,0,0,2,0,0,0,0,0
thank,0,0,0,0,0,0,0,0,0,3,0
hurray,0,0,0,0,0,0,0,0,0,1,0
fit,0,0,0,0,0,0,0,0,0,1,0
grey,1,0,0,0,0,0,0,0,0,0,0
truth,0,0,0,0,0,1,0,0,0,0,0
scary,1,0,0,0,0,0,0,0,0,0,0
attach,0,0,0,0,0,0,0,0,0,1,0
trade,0,0,0,0,0,1,0,0,0,1,0
true,5,0,0,0,0,0,0,0,0,0,0
spotted,1,0,0,0,0,0,0,0,0,0,0
satin,0,0,0,0,0,4,0,0,0,0,0
scar,0,0,0,0,0,1,0,0,0,0,0
scab,0,0,0,0,0,1,0,0,0,0,0
strut,0,0,0,0,0,0,0,0,0,2,0
magic,1,0,0,0,0,0,0,0,0,0,0
teach,0,0,0,0,0,0,0,0,0,7,0
uncross,0,0,0,0,0,0,0,0,0,1,0
double,3,0,0,0,0,0,0,0,0,0,0
dutch,0,0,0,0,0,2,0,0,0,0,0
rope,0,0,0,0,0,4,0,0,0,0,0
tee,0,0,0,0,0,1,0,0,0,0,0
totter,0,0,0,0,0,0,0,0,0,1,0
put,0,0,0,0,0,0,0,0,0,2,0
cigar,0,0,0,0,0,2,0,0,0,0,0
homemade,1,0,0,0,0,0,0,0,0,0,0
lead,0,0,0,0,0,0,0,0,0,1,0
invisible,1,0,0,0,0,0,0,0,0,0,0
jealous,1,0,0,0,0,0,0,0,0,0,0
tavern,0,0,0,0,0,1,0,0,0,0,0
bum,0,0,0,0,0,6,0,0,0,0,0
stoop,0,0,0,0,0,1,0,0,0,0,0
continue,0,0,0,0,0,0,0,0,0,2,0
blame,0,0,0,0,0,0,0,0,0,1,0
whiskey,0,0,0,0,0,1,0,0,0,0,0
taxicab,0,0,0,0,0,2,0,0,0,0,0
got,0,0,0,0,0,0,0,0,0,8,0
kiss,0,0,0,0,0,3,0,0,0,9,0
wrinkled,2,0,0,0,0,0,0,0,0,0,0
yell,0,0,0,0,0,0,0,0,0,4,0
case,0,0,0,0,0,1,0,0,0,0,0
powerful,2,0,0,0,0,0,0,0,0,0,0
bushel,0,0,0,0,0,1,0,0,0,0,0
basket,0,0,0,0,0,1,0,0,0,0,0
porch,0,0,0,0,0,2,0,0,0,0,0
complain,0,0,0,0,0,0,0,0,0,2,0
special,3,0,0,0,0,0,0,0,0,0,0
key,0,0,0,0,0,8,0,0,0,0,0
eat,0,0,0,0,0,0,0,0,0,13,0
canteen,0,0,0,0,0,5,0,0,0,0,0
lunch,0,0,0,0,0,6,0,0,0,0,0
sandwich,0,0,0,0,0,3,0,0,0,0,0
write,0,0,0,0,0,0,0,0,0,6,0
principal,0,0,0,0,0,1,0,0,0,0,0
butter,0,0,0,0,0,1,0,0,0,0,0
sir,0,0,0,0,0,1,0,0,0,0,0
cut,0,0,0,0,0,0,0,0,0,2,0
triangle,0,0,0,0,0,1,0,0,0,0,0
mayonnaise,0,0,0,0,0,1,0,0,0,0,0
mustard,0,0,0,0,0,2,0,0,0,0,0
pickle,0,0,0,0,0,1,0,0,0,0,0
invent,0,0,0,0,0,0,0,0,0,3,0
schoolyard,0,0,0,0,0,3,0,0,0,0,0
cartoon,0,0,0,0,0,2,0,0,0,0,0
patrol,0,0,0,0,0,1,0,0,0,0,0
suffering,0,0,0,0,0,1,0,0,0,0,0
movie,0,0,0,0,0,4,0,0,0,0,0
anemic,1,0,0,0,0,0,0,0,0,0,0
wrist,0,0,0,0,0,1,0,0,0,0,0
prove,0,0,0,0,0,0,0,0,0,2,0
blow,0,0,0,0,0,0,0,0,0,3,0
wash,0,0,0,0,0,1,0,0,0,5,0
everyday,0,0,0,0,0,1,0,0,0,0,0
noon,0,0,0,0,0,1,0,0,0,0,0
chair,0,0,0,0,0,3,0,0,0,0,0
daughter,0,0,0,0,0,8,0,0,0,0,0
appreciate,0,0,0,0,0,0,0,0,0,2,0
follow,0,0,0,0,0,0,0,0,0,2,0
rice,0,0,0,0,0,2,0,0,0,0,0
meat,0,0,0,0,0,2,0,0,0,0,0
monday,0,0,0,0,0,1,0,0,0,0,0
slow,2,0,2,0,0,0,0,0,0,1,0
lunchtime,0,0,0,0,0,2,0,0,0,0,0
line,0,0,0,0,0,3,0,0,0,0,0
fine,1,0,0,0,0,0,0,0,0,0,0
heart,0,0,0,0,0,8,0,0,0,0,0
holler,0,0,0,0,0,0,0,0,0,1,0
class,0,0,0,0,0,1,0,0,0,0,0
desk,0,0,0,0,0,1,0,0,0,0,0
holy,3,0,0,0,0,0,0,0,0,0,0
picture,0,0,0,0,0,5,0,0,0,0,0
lunchroom,0,0,0,0,0,3,0,0,0,0,0
faint,0,0,0,0,0,0,0,0,0,1,0
boulevard,0,0,0,0,0,1,0,0,0,0,0
maybe,0,0,24,0,0,0,0,0,0,0,0
bet,0,0,0,0,0,0,0,0,0,1,0
ashamed,9,0,0,0,0,0,0,0,0,0,0
slip,0,0,0,0,0,1,0,0,0,0,0
stripe,0,0,0,0,0,1,0,0,0,1,0
forgot,0,0,0,0,0,0,0,0,0,1,0
late,0,0,4,0,0,0,0,0,0,0,0
whew,0,0,0,0,1,0,0,0,0,0,0
baptism,0,0,0,0,0,2,0,0,0,0,0
lock,0,0,0,0,0,0,0,0,0,4,0
hurry,0,0,0,0,0,0,0,0,0,1,0
party,0,0,0,0,0,1,0,0,0,0,0
fan,0,0,0,0,0,0,0,0,0,1,0
hot,4,0,0,0,0,0,0,0,0,0,0
plate,0,0,0,0,0,3,0,0,0,0,0
tilt,0,0,0,0,0,1,0,0,0,3,0
thumb,0,0,0,0,0,2,0,0,0,0,0
underclothe,0,0,0,0,0,1,0,0,0,0,0
saddle,0,0,0,0,0,1,0,0,0,0,0
scuffed,1,0,0,0,0,0,0,0,0,0,0
communion,0,0,0,0,0,2,0,0,0,0,0
folding,0,0,0,0,0,1,0,0,0,0,0
stamp,0,0,0,0,0,0,0,0,0,1,0
wad,0,0,0,0,0,1,0,0,0,0,0
gum,0,0,0,0,0,2,0,0,0,0,0
uncle,0,0,0,0,0,3,0,0,0,0,0
liar,0,0,0,0,0,2,0,0,0,0,0
believe,0,0,0,0,0,0,0,0,0,6,0
swell,0,0,0,0,0,0,0,0,0,1,0
heavy,2,0,0,0,0,0,0,0,0,0,0
plunger,0,0,0,0,0,1,0,0,0,0,0
drag,0,0,0,0,0,0,0,0,0,1,0
center,0,0,1,0,0,1,0,0,0,0,0
wow,0,0,0,0,1,0,0,0,0,0,0
clapping,0,0,0,0,0,1,0,0,0,0,0
bow,0,0,0,0,0,1,0,0,0,1,0
proud,1,0,0,0,0,0,0,0,0,0,0
coffee,0,0,0,0,0,3,0,0,0,0,0
tea,0,0,0,0,0,1,0,0,0,0,0
ready,4,0,0,0,0,0,0,0,0,0,0
ignition,0,0,0,0,0,1,0,0,0,0,0
cook,0,0,0,0,0,0,0,0,0,2,0
jump,0,0,0,0,0,1,0,0,0,5,0
imagination,0,0,0,0,0,1,0,0,0,0,0
age,0,0,0,0,0,2,0,0,0,0,0
fun,0,0,0,0,0,1,0,0,0,0,0
alright,0,0,1,0,0,0,0,0,0,0,0
hip,0,0,0,0,0,7,0,0,0,0,0
scientific,1,0,0,0,0,0,0,0,0,0,0
repeat,0,0,0,0,0,0,0,0,0,2,0
skeleton,0,0,0,0,0,1,0,0,0,0,0
bloom,0,0,0,0,0,0,0,0,0,2,0
obvious,1,0,0,0,0,0,0,0,0,0,0
speak,0,0,0,0,0,0,0,0,0,12,0
authority,0,0,0,0,0,1,0,0,0,0,0
science,0,0,0,0,0,1,0,0,0,0,0
spread,0,0,0,0,0,0,0,0,0,1,0
boat,0,0,0,0,0,1,0,0,0,0,0
able,1,0,0,0,0,0,0,0,0,0,0
practice,0,0,0,0,0,0,0,0,0,2,0
half,0,0,0,0,0,2,0,0,0,0,0
lullaby,0,0,0,0,0,1,0,0,0,0,0
rock,0,0,0,0,0,3,0,0,0,1,0
begin,0,0,0,0,0,0,0,0,0,13,0
seashell,0,0,0,0,0,2,0,0,0,0,0
copper,0,0,0,0,0,1,0,0,0,0,0
eevy,1,0,0,0,0,0,0,0,0,0,0
ivy,0,0,0,0,0,1,0,0,0,0,0
ver,0,0,0,0,0,1,0,0,0,0,0
rhythm,0,0,0,0,0,1,0,0,0,0,0
idea,0,0,0,0,0,1,0,0,0,0,0
keep,0,0,0,0,0,0,0,0,0,9,0
steady,1,0,0,0,0,0,0,0,0,0,0
certain,1,0,0,0,0,0,0,0,0,0,0
speed,0,0,0,0,0,1,0,0,0,0,0
hoochi,0,0,0,0,0,1,0,0,0,0,0
coochie,0,0,0,0,0,1,0,0,0,0,0
heebie,0,0,0,0,0,1,0,0,0,0,0
jeebie,0,0,0,0,0,1,0,0,0,0,0
cue,0,0,0,0,0,1,0,0,0,0,0
merengue,0,0,0,0,0,1,0,0,0,0,0
electricity,0,0,0,0,0,1,0,0,0,0,0
tembleque,0,0,0,0,0,0,0,0,0,0,2
skip,0,0,0,0,0,0,0,0,0,2,0
snake,0,0,0,0,0,0,0,0,0,1,0
wiggle,0,0,0,0,0,0,0,0,0,1,0
waitress,0,0,0,0,0,1,0,0,0,0,0
taxi,0,0,0,0,0,3,0,0,0,0,0
tip,0,0,0,0,0,2,0,0,0,1,0
miss,0,0,0,0,0,0,0,0,0,2,0
dive,0,0,0,0,0,0,0,0,0,2,0
baggy,1,0,0,0,0,0,0,0,0,0,0
soggy,2,0,0,0,0,0,0,0,0,0,0
bathtub,0,0,0,0,0,1,0,0,0,0,0
hum,0,0,0,0,0,0,0,0,0,2,0
arc,0,0,0,0,0,1,0,0,0,0,0
jaw,0,0,0,0,0,1,0,0,0,0,0
tick,0,0,0,0,0,1,0,0,0,0,0
ticking,0,0,0,0,0,1,0,0,0,0,0
earring,0,0,0,0,0,1,0,0,0,0,0
naphtha,0,0,0,0,0,1,0,0,0,0,0
laundry,0,0,0,0,0,2,0,0,0,0,0
soap,0,0,0,0,0,2,0,0,0,0,0
piece,0,0,0,0,0,4,0,0,0,0,0
blood,0,0,0,0,0,4,0,0,0,0,0
use,0,0,0,0,0,0,0,0,0,1,0
engine,0,0,0,0,0,2,0,0,0,0,0
track,0,0,0,0,0,1,0,0,0,0,0
disgusted,3,0,0,0,0,0,0,0,0,0,0
spell,0,0,0,0,0,1,0,0,0,0,0
social,2,0,0,0,0,0,0,0,0,0,0
security,0,0,0,0,0,2,0,0,0,0,0
office,0,0,0,0,0,1,0,0,0,0,0
month,0,0,0,0,0,2,0,0,0,0,0
catholic,1,0,0,0,0,0,0,0,0,0,0
cost,0,0,0,0,0,0,0,0,0,1,0
papa,0,0,0,0,0,3,0,0,0,0,0
public,2,0,0,0,0,0,0,0,0,0,0
hotdog,0,0,0,0,0,1,0,0,0,0,0
week,0,0,0,0,0,9,0,0,0,0,0
afternoon,0,0,0,0,0,2,0,0,0,0,0
wet,1,0,0,0,0,0,0,0,0,0,0
hydrant,0,0,0,0,0,1,0,0,0,0,0
kitchen,0,0,0,0,0,3,0,0,0,0,0
drink,0,0,0,0,0,2,0,0,0,6,0
spoon,0,0,0,0,0,4,0,0,0,0,0
navy,1,0,0,0,0,0,0,0,0,0,0
borrow,0,0,0,0,0,0,0,0,0,2,0
fare,0,0,0,0,0,1,0,0,0,0,0
boss,0,0,0,0,0,1,0,0,0,0,0
glove,0,0,0,0,0,1,0,0,0,0,0
match,0,0,0,0,0,0,0,0,0,1,0
negative,1,0,0,0,0,1,0,0,0,0,0
print,0,0,0,0,0,1,0,0,0,0,0
strip,0,0,0,0,0,1,0,0,0,0,0
envelope,0,0,0,0,0,2,0,0,0,0,0
guess,0,0,0,0,0,0,0,0,0,3,0
company,0,0,0,0,0,1,0,0,0,0,0
stall,0,0,0,0,0,1,0,0,0,0,0
coatroom,0,0,0,0,0,2,0,0,0,0,0
bench,0,0,0,0,0,1,0,0,0,0,0
shift,0,0,0,0,0,2,0,0,0,0,0
middle,1,0,0,0,0,0,0,0,0,0,0
arrive,0,0,0,0,0,0,0,0,0,4,0
clock,0,0,0,0,0,2,0,0,0,0,0
oriental,1,0,0,0,0,0,0,0,0,0,0
hello,0,0,0,0,3,0,0,0,0,0,0
nervous,1,0,0,0,0,0,0,0,0,0,0
birthday,0,0,0,0,0,3,0,0,0,0,0
cheek,0,0,0,0,0,1,0,0,0,0,0
grab,0,0,0,0,0,0,0,0,0,3,0
abuelito,0,0,0,0,0,1,0,0,0,0,0
dead,9,0,0,0,0,0,0,0,0,0,0
news,0,0,0,0,0,1,0,0,0,0,0
crumple,0,0,0,0,0,0,0,0,0,1,0
coat,0,0,0,0,0,3,0,0,0,0,0
brave,2,0,0,0,0,0,0,0,0,0,0
plane,0,0,0,0,0,1,0,0,0,0,0
photo,0,0,0,0,0,1,0,0,0,0,0
tomb,0,0,0,0,0,1,0,0,0,0,0
shape,0,0,0,0,0,0,0,0,0,1,0
spear,0,0,0,0,0,1,0,0,0,0,0
country,0,0,0,0,0,7,0,0,0,0,0
likely,0,0,2,0,0,0,0,0,0,0,0
deserve,0,0,0,0,0,0,0,0,0,2,0
evil,2,0,0,0,0,1,0,0,0,0,0
pray,0,0,0,0,0,0,0,0,0,3,0
swimmer,0,0,0,0,0,2,0,0,0,0,0
photograph,0,0,0,0,0,4,0,0,0,0,0
disease,0,0,0,0,0,2,0,0,0,0,0
sheet,0,0,0,0,0,2,0,0,0,0,0
limp,2,0,0,0,0,0,0,0,0,0,0
worm,0,0,0,0,0,2,0,0,0,0,0
thirsty,1,0,0,0,0,0,0,0,0,0,0
part,0,0,0,0,0,0,0,0,0,1,0
sharp,1,0,0,0,0,0,0,0,0,0,0
stroke,0,0,0,0,0,1,0,0,0,0,0
drown,0,0,0,0,0,0,0,0,0,1,0
sticky,3,0,0,0,0,0,0,0,0,0,0
second,3,0,0,0,0,0,0,0,0,0,0
rear,2,0,0,0,0,0,0,0,0,0,0
naked,1,0,0,0,0,0,0,0,0,0,0
bulb,0,0,0,0,0,2,0,0,0,0,0
burn,0,0,0,0,0,0,0,0,0,2,0
birth,0,0,0,0,0,1,0,0,0,0,0
wicked,1,0,0,0,0,0,0,0,0,0,0
curse,0,0,0,0,0,1,0,0,0,0,0
swim,0,0,0,0,0,0,0,0,0,2,0
moment,0,0,0,0,0,1,0,0,0,0,0
camera,0,0,0,0,0,1,0,0,0,0,0
busy,3,0,0,0,0,0,0,0,0,0,0
spine,0,0,0,0,0,1,0,0,0,0,0
stool,0,0,0,0,0,1,0,0,0,0,0
felt,0,0,0,0,0,3,0,0,0,0,0
hat,0,0,0,0,0,4,0,0,0,0,0
feather,0,0,0,0,0,3,0,0,0,0,0
sickness,0,0,0,0,0,1,0,0,0,0,0
normal,1,0,0,0,0,0,0,0,0,0,0
game,0,0,0,0,0,7,0,0,0,0,0
imitate,0,0,0,0,0,0,0,0,0,2,0
famous,2,0,0,0,0,0,0,0,0,0,0
wife,0,0,0,0,0,3,0,0,0,0,0
bored,1,0,0,0,0,0,0,0,0,0,0
listen,0,0,0,0,0,0,0,0,0,7,0
hate,0,0,0,0,0,0,0,0,0,1,0
sunlight,0,0,0,0,0,1,0,0,0,0,0
blind,4,0,0,0,0,1,0,0,0,0,0
maroon,0,0,0,0,0,1,0,0,0,0,0
wall,0,0,0,0,0,6,0,0,0,0,0
capsule,0,0,0,0,0,1,0,0,0,0,0
fill,0,0,0,0,0,0,0,0,0,3,0
oyster,0,0,0,0,0,1,0,0,0,0,0
shell,0,0,0,0,0,1,0,0,0,0,0
library,0,0,0,0,0,3,0,0,0,0,0
poem,0,0,0,0,0,5,0,0,0,0,0
whisper,0,0,0,0,0,0,0,0,0,1,0
wind,0,0,0,0,0,4,0,0,0,0,0
violin,0,0,0,0,0,1,0,0,0,0,0
voice,0,0,0,0,0,4,0,0,0,0,0
useless,1,0,0,0,0,0,0,0,0,0,0
lift,0,0,0,0,0,0,0,0,0,1,0
suck,0,0,0,0,0,0,0,0,0,1,0
cup,0,0,0,0,0,1,0,0,0,0,0
taste,0,0,0,0,0,0,0,0,0,1,0
weak,1,0,0,0,0,0,0,0,0,0,0
parrot,0,0,0,0,0,1,0,0,0,0,0
embarrassed,1,0,0,0,0,0,0,0,0,0,0
iron,0,0,0,0,0,0,0,0,0,3,0
husband,0,0,0,0,0,12,0,0,0,0,0
witch,0,0,0,0,0,2,0,0,0,0,0
wipe,0,0,0,0,0,0,0,0,0,1,0
rag,0,0,0,0,0,1,0,0,0,0,0
feed,0,0,0,0,0,0,0,0,0,2,0
spill,0,0,0,0,0,0,0,0,0,1,0
lucky,1,0,0,0,0,0,0,0,0,0,0
yesterday,0,0,0,0,0,2,0,0,0,0,0
planet,0,0,0,0,0,1,0,0,0,0,0
mix,0,0,0,0,0,0,0,0,0,2,0
teddy,0,0,0,0,0,1,0,0,0,0,0
carnival,0,0,0,0,0,2,0,0,0,0,0
cover,0,0,0,0,0,0,0,0,0,1,0
plastic,1,0,0,0,0,1,0,0,0,0,0
account,0,0,0,0,0,1,0,0,0,0,0
candle,0,0,0,0,0,4,0,0,0,0,0
plaster,0,0,0,0,0,1,0,0,0,0,0
saint,0,0,0,0,0,1,0,0,0,0,0
voodoo,0,0,0,0,0,1,0,0,0,0,0
tape,0,0,0,0,0,0,0,0,0,1,0
beer,0,0,0,0,0,3,0,0,0,0,0
mug,0,0,0,0,0,1,0,0,0,0,0
tap,0,0,0,0,0,1,0,0,0,0,0
bubble,0,0,0,0,0,3,0,0,0,0,0
nope,0,0,0,0,1,0,0,0,0,0,0
sign,0,0,0,0,0,1,0,0,0,0,0
card,0,0,0,0,0,6,0,0,0,0,0
playing,0,0,0,0,0,1,0,0,0,0,0
strange,3,0,0,0,0,0,0,0,0,0,0
blond,3,0,0,0,0,0,0,0,0,0,0
baseball,0,0,0,0,0,1,0,0,0,0,0
bat,0,0,0,0,0,1,0,0,0,0,0
thorn,0,0,0,0,0,2,0,0,0,0,0
golden,1,0,0,0,0,0,0,0,0,0,0
goblet,0,0,0,0,0,1,0,0,0,0,0
looking,1,0,0,0,0,0,0,0,0,0,0
fashioned,1,0,0,0,0,0,0,0,0,0,0
recognize,0,0,0,0,0,0,0,0,0,1,0
fortune,0,0,0,0,0,1,0,0,0,0,0
present,1,0,0,0,0,0,0,0,0,0,0
future,0,0,0,0,0,1,0,0,0,0,0
palm,0,0,0,0,0,2,0,0,0,0,0
los,0,0,0,0,0,0,0,0,0,0,1
jealousy,0,0,0,0,0,1,0,0,0,0,0
sorrow,0,0,0,0,0,1,0,0,0,0,0
pillar,0,0,0,0,0,1,0,0,0,0,0
bee,0,0,0,0,0,2,0,0,0,0,0
mattress,0,0,0,0,0,1,0,0,0,0,0
luxury,0,0,0,0,0,1,0,0,0,0,0
wedding,0,0,0,0,0,2,0,0,0,0,0
soon,0,0,1,0,0,0,0,0,0,0,0
clear,1,0,0,0,0,0,0,0,0,0,0
fight,0,0,0,0,0,0,0,0,0,1,0
hit,0,0,0,0,0,0,0,0,0,5,0
hug,0,0,0,0,0,0,0,0,0,1,0
rude,1,0,0,0,0,0,0,0,0,0,0
disappoint,0,0,0,0,0,0,0,0,0,1,0
headache,0,0,0,0,0,3,0,0,0,0,0
rub,0,0,0,0,0,0,0,0,0,4,0
egg,0,0,0,0,0,4,0,0,0,0,0
romance,0,0,0,0,0,1,0,0,0,0,0
string,0,0,0,0,0,2,0,0,0,0,0
spirit,0,0,0,0,0,1,0,0,0,0,0
awake,1,0,0,0,0,0,0,0,0,0,0
seven,0,0,0,0,0,0,1,0,0,0,0
eighth,2,0,0,0,0,0,0,0,0,0,0
huh,0,0,0,0,1,0,0,0,0,0,0
bless,0,0,0,0,0,0,0,0,0,2,0
restaurant,0,0,0,0,0,1,0,0,0,0,0
alive,2,0,0,0,0,0,0,0,0,0,0
accident,0,0,0,0,0,1,0,0,0,0,0
cumbia,0,0,0,0,0,1,0,0,0,0,0
salsa,0,0,0,0,0,1,0,0,0,0,0
ranchera,0,0,0,0,0,1,0,0,0,0,0
hospital,0,0,0,0,0,2,0,0,0,0,0
twice,0,0,2,0,0,0,0,0,0,0,0
police,0,0,0,0,0,1,0,0,0,0,0
address,0,0,0,0,0,1,0,0,0,0,0
shame,0,0,0,0,0,2,0,0,0,0,0
