word,ADJ,ADP,ADV,CCONJ,DET,NOUN,NUM,VERB,X
wash,0,0,0,0,0,0,0,1,0
calcium,0,0,0,0,0,2,0,0,0
ion,0,0,0,0,0,1,0,0,0
limestone,0,0,0,0,0,2,0,0,0
bury,0,0,0,0,0,0,0,4,0
die,0,0,0,0,0,0,0,5,0
sink,0,0,0,0,0,0,0,4,0
brightness,0,0,0,0,0,1,0,0,0
drop,0,0,0,0,0,1,0,3,0
vicious,1,0,0,0,0,0,0,0,0
circle,0,0,0,0,0,1,0,0,0
positive,2,0,0,0,0,0,0,0,0
feedback,0,0,0,0,0,2,0,0,0
allow,0,0,0,0,0,0,0,3,0
average,2,0,0,0,0,2,0,1,0
warming,0,0,0,0,0,3,0,0,0
reduce,0,0,0,0,0,0,0,5,0
available,1,0,0,0,0,0,0,0,0
remove,0,0,0,0,0,0,0,1,0
go,0,0,0,0,0,0,0,2,0
thaw,0,0,0,0,0,1,0,0,0
stress,0,0,0,0,0,1,0,0,0
revolution,0,0,0,0,0,2,0,0,0
appearance,0,0,0,0,0,1,0,0,0
rapidly,0,0,5,0,0,0,0,0,0
imprint,0,0,0,0,0,2,0,0,0
soft,4,0,0,0,0,0,0,0,0
bodied,1,0,0,0,0,0,0,0,0
creature,0,0,0,0,0,12,0,0,0
round,1,0,0,0,0,0,0,0,0
fanlike,1,0,0,0,0,0,0,0,0
quilt,0,0,0,0,0,0,0,1,0
impression,0,0,0,0,0,1,0,0,0
relationship,0,0,0,0,0,1,0,0,0
unclear,1,0,0,0,0,0,0,0,0
herald,0,0,0,0,0,0,0,1,0
beginning,0,0,0,0,0,1,0,0,0
flood,0,0,0,0,0,0,0,3,0
coastline,0,0,0,0,0,3,0,0,0
earth,0,0,0,0,0,3,0,0,0
somewhat,0,0,3,0,0,0,0,0,0
recently,0,0,1,0,0,0,0,0,0
considerable,1,0,0,0,0,0,0,0,0
uncertainty,0,0,0,0,0,1,0,0,0
set,0,0,0,0,0,0,0,2,0
phase,0,0,0,0,0,4,0,0,0
scarce,1,0,0,0,0,0,0,0,0
precede,0,0,0,0,0,0,0,2,0
explanation,0,0,0,0,0,2,0,0,0
factor,0,0,0,0,0,2,0,0,0
ability,0,0,0,0,0,1,0,0,0
hard,4,0,0,0,0,0,0,0,0
exoskeleton,0,0,0,0,0,2,0,0,0
shell,0,0,0,0,0,5,0,0,0
easily,0,0,2,0,0,0,0,0,0
preserve,0,0,0,0,0,0,0,3,0
actual,1,0,0,0,0,0,0,0,0
number,0,0,0,0,0,4,0,0,0
certainly,0,0,2,0,0,0,0,0,0
phyla,0,0,0,0,0,1,0,0,0
kingdom,0,0,0,0,0,1,0,0,0
arthropod,0,0,0,0,0,3,0,0,0
crab,0,0,0,0,0,1,0,0,0
spider,0,0,0,0,0,2,0,0,0
insect,0,0,0,0,0,9,0,0,0
mollusk,0,0,0,0,0,2,0,0,0
snail,0,0,0,0,0,2,0,0,0
clam,0,0,0,0,0,1,0,0,0
squid,0,0,0,0,0,1,0,0,0
poriferan,0,0,0,0,0,1,0,0,0
sponge,0,0,0,0,0,2,0,0,0
echinoderm,0,0,0,0,0,2,0,0,0
starfish,0,0,0,0,0,2,0,0,0
urchin,0,0,0,0,0,1,0,0,0
sediment,0,0,0,0,0,6,0,0,0
fish,0,0,0,0,0,8,0,0,0
jaw,0,0,0,0,0,2,0,0,0
limited,1,0,0,0,0,0,0,0,0
dweller,0,0,0,0,0,1,0,0,0
relate,0,0,0,0,0,0,0,2,0
look,0,0,0,0,0,0,0,5,0
unfamiliar,1,0,0,0,0,0,0,0,0
bizarre,1,0,0,0,0,0,0,0,0
common,10,0,0,0,0,0,0,0,0
trilobite,0,0,0,0,0,4,0,0,0
thousand,0,0,0,0,0,2,2,0,0
segmented,1,0,0,0,0,0,0,0,0
rib,0,0,0,0,0,1,0,0,0
cage,0,0,0,0,0,1,0,0,0
vary,0,0,0,0,0,0,0,1,0
coin,0,0,0,0,0,1,0,0,0
inch,0,0,0,0,0,2,0,0,0
centimeter,0,0,0,0,0,3,0,0,0
feed,0,0,0,0,0,0,0,1,0
eat,0,0,0,0,0,0,0,3,0
prey,0,0,0,0,0,1,0,0,0
nearly,0,0,2,0,0,0,0,0,0
entire,2,0,0,0,0,0,0,0,0
sketch,0,0,0,0,0,1,0,0,0
show,0,0,0,0,0,0,0,4,0
canadensis,0,0,0,0,0,0,0,0,1
member,0,0,0,0,0,1,0,0,0
genus,0,0,0,0,0,5,0,0,0
predator,0,0,0,0,0,5,0,0,0
fear,0,0,0,0,0,0,0,1,0
strange,1,0,0,0,0,0,0,0,0
shrimp,0,0,0,0,0,1,0,0,0
evidently,0,0,1,0,0,0,0,0,0
curved,1,0,0,0,0,0,0,0,0
spiny,1,0,0,0,0,0,0,0,0
appendage,0,0,0,0,0,1,0,0,0
protrude,0,0,0,0,0,0,0,2,0
mouthlike,1,0,0,0,0,0,0,0,0
underside,0,0,0,0,0,1,0,0,0
eye,0,0,0,0,0,1,0,0,0
foot,0,0,0,0,0,9,0,0,0
length,0,0,0,0,0,3,0,0,0
fossilized,3,0,0,0,0,0,0,0,0
apparent,2,0,0,0,0,0,0,0,0
bite,0,0,0,0,0,1,0,0,0
possibly,0,0,4,0,0,0,0,0,0
ordovician,6,0,0,0,0,0,0,0,0
silurian,4,0,0,0,0,0,0,0,0
devonian,4,0,0,0,0,0,0,0,0
carboniferous,6,0,0,0,0,0,0,0,0
distinguishable,1,0,0,0,0,0,0,0,0
significant,2,0,0,0,0,0,0,0,0
record,0,0,0,0,0,2,0,0,0
correspond,0,0,0,0,0,0,0,1,0
environmental,4,0,0,0,0,0,0,0,0
scattered,1,0,0,0,0,0,0,0,0
increasingly,0,0,1,0,0,0,0,0,0
compacted,1,0,0,0,0,0,0,0,0
edge,0,0,0,0,0,1,0,0,0
approach,0,0,0,0,0,1,0,2,0
trace,0,0,0,0,0,1,0,0,0
prehistoric,1,0,0,0,0,0,0,0,0
lie,0,0,0,0,0,0,0,2,0
underwater,0,0,1,0,0,0,0,0,0
usually,0,0,2,0,0,0,0,0,0
bone,0,0,0,0,0,2,0,0,0
shape,0,0,0,0,0,1,0,0,0
kind,0,0,0,0,0,3,0,0,0
harden,0,0,0,0,0,0,0,4,0
footprint,0,0,0,0,0,1,0,0,0
get,0,0,0,0,0,0,0,2,0
resin,0,0,0,0,0,2,0,0,0
sticky,1,0,0,0,0,0,0,0,0
substance,0,0,0,0,0,1,0,0,0
pine,0,0,0,0,0,1,0,0,0
fir,0,0,0,0,0,1,0,0,0
tree,0,0,0,0,0,4,0,0,0
rocklike,1,0,0,0,0,0,0,0,0
amber,0,0,0,0,0,1,0,0,0
extinct,7,0,0,0,0,0,0,0,0
trustee,0,0,0,0,0,3,0,0,0
photograph,0,0,0,0,0,3,0,0,0
fossilize,0,0,0,0,0,0,0,1,0
spherical,1,0,0,0,0,0,0,0,0
stalked,1,0,0,0,0,0,0,0,0
lily,0,0,0,0,0,1,0,0,0
courtesy,0,0,0,0,0,2,0,0,0
spread,0,0,0,0,0,0,0,4,0
concentrate,0,0,0,0,0,0,0,1,0
high,7,0,0,0,0,0,0,0,0
diverse,1,0,0,0,0,0,0,0,0
primitive,4,0,0,0,0,0,0,0,0
colonize,0,0,0,0,0,0,0,1,0
catenularia,0,0,0,0,0,1,0,0,0
coral,1,0,0,0,0,3,0,0,0
reef,0,0,0,0,0,6,0,0,0
jawless,1,0,0,0,0,0,0,0,0
plentiful,2,0,0,0,0,0,0,0,0
vascular,1,0,0,0,0,0,0,0,0
transport,0,0,0,0,0,0,0,1,0
nutrient,0,0,0,0,0,1,0,0,0
stem,0,0,0,0,0,1,0,0,0
worm,0,0,0,0,0,1,0,0,0
centipede,0,0,0,0,0,1,0,0,0
add,0,0,0,0,0,0,0,1,0
biological,2,0,0,0,0,0,0,0,0
community,0,0,0,0,0,3,0,0,0
stromatoporoid,0,0,0,0,0,1,0,0,0
skeleton,0,0,0,0,0,3,0,0,0
southern,5,0,0,0,0,0,0,0,0
shark,0,0,0,0,0,1,0,0,0
tetrapod,0,0,0,0,0,1,0,0,0
legged,1,0,0,0,0,0,0,0,0
descend,0,0,0,0,0,0,0,4,0
one,0,0,0,0,0,1,0,0,0
amphibian,1,0,0,0,0,2,0,0,0
modern,6,0,0,0,0,0,0,0,0
reptile,0,0,0,0,0,13,0,0,0
bird,0,0,0,0,0,8,0,0,0
mammal,0,0,0,0,0,15,0,0,0
reconstruct,0,0,0,0,0,0,0,1,0
head,0,0,0,0,0,1,0,0,0
species,0,0,0,0,0,2,0,0,0
jawed,2,0,0,0,0,0,0,0,0
armored,3,0,0,0,0,0,0,0,0
dominant,1,0,0,0,0,0,0,0,0
meter,0,0,0,0,0,8,0,0,0
forest,0,0,0,0,0,11,0,0,0
swamp,0,0,0,0,0,3,0,0,0
liberate,0,0,0,0,0,0,0,1,0
fire,0,0,0,0,0,2,0,0,0
burn,0,0,0,0,0,0,0,1,0
particular,1,0,0,0,0,0,0,0,0
permian,6,0,0,0,0,0,0,0,0
massive,2,0,0,0,0,0,0,0,0
favor,0,0,0,0,0,0,0,1,0
interesting,1,0,0,0,0,0,0,0,0
lung,0,0,0,0,0,1,0,0,0
severely,0,0,1,0,0,0,0,0,0
maximum,1,0,0,0,0,0,0,0,0
height,0,0,0,0,0,2,0,0,0
width,0,0,0,0,0,1,0,0,0
double,0,0,0,0,0,0,0,1,0
mass,1,0,0,0,0,2,0,0,0
underpowered,1,0,0,0,0,0,0,0,0
function,0,0,0,0,0,0,0,1,0
dragonfly,0,0,0,0,0,1,0,0,0
wingspan,0,0,0,0,0,1,0,0,0
diorama,0,0,0,0,0,1,0,0,0
neg,0,0,0,0,0,1,0,0,0
tall,3,0,0,0,0,0,0,0,0
treelike,2,0,0,0,0,0,0,0,0
giant,3,0,0,0,0,1,0,0,0
horsetail,0,0,0,0,0,1,0,0,0
fern,0,0,0,0,0,4,0,0,0
mat,0,0,0,0,0,1,0,0,0
log,0,0,0,0,0,2,0,0,0
rot,0,0,0,0,0,0,0,1,0
appropriate,1,0,0,0,0,0,0,0,0
microbe,0,0,0,0,0,1,0,0,0
consume,0,0,0,0,0,0,0,1,0
coal,0,0,0,0,0,2,0,0,0
extract,0,0,0,0,0,0,0,1,0
fuel,0,0,0,0,0,1,0,0,0
eastern,1,0,0,0,0,0,0,0,0
cap,0,0,0,0,0,3,0,0,0
difference,0,0,0,0,0,4,0,0,0
pole,0,0,0,0,0,2,0,0,0
trade,0,0,0,0,0,1,0,0,0
bring,0,0,0,0,0,0,0,3,0
moisture,0,0,0,0,0,1,0,0,0
inland,0,0,2,0,0,0,0,0,0
enable,0,0,0,0,0,0,0,1,0
reassemble,0,0,0,0,0,0,0,1,0
desert,0,0,0,0,0,1,0,0,0
diminish,0,0,0,0,0,0,0,2,0
disappear,0,0,0,0,0,0,0,2,0
replace,0,0,0,0,0,0,0,3,0
conifer,0,0,0,0,0,3,0,0,0
broad,1,0,0,0,0,0,0,0,0
leaved,1,0,0,0,0,0,0,0,0
deciduous,1,0,0,0,0,0,0,0,0
south,0,0,1,0,0,3,0,0,0
curious,1,0,0,0,0,0,0,0,0
sail,0,0,0,0,0,2,0,0,0
membrane,0,0,0,0,0,2,0,0,0
gorgonopsid,0,0,0,0,0,2,0,0,0
therapsid,0,0,0,0,0,4,0,0,0
restore,0,0,0,0,0,0,0,1,0
spine,0,0,0,0,0,1,0,0,0
connect,0,0,0,0,0,0,0,1,0
carnivorous,3,0,0,0,0,0,0,0,0
general,1,0,0,0,0,0,0,0,0
define,0,0,0,0,0,0,0,2,0
sharp,1,0,0,0,0,0,0,0,0
strata,0,0,0,0,0,2,0,0,0
predominate,0,0,0,0,0,0,0,1,0
word,0,0,0,0,0,2,0,0,0
tend,0,0,0,0,0,0,0,1,0
separate,0,0,0,0,0,0,0,6,0
triassic,6,0,0,0,0,0,0,0,0
roughly,0,0,4,0,0,0,0,0,0
base,0,0,0,0,0,0,0,1,0
experience,0,0,0,0,0,0,0,1,0
decrease,0,0,0,0,0,0,0,1,0
population,0,0,0,0,0,1,0,0,0
dying,0,0,0,0,0,1,0,0,0
actually,0,0,3,0,0,0,0,0,0
series,0,0,0,0,0,2,0,0,0
final,2,0,0,0,0,0,0,0,0
certainty,0,0,0,0,0,1,0,0,0
combination,0,0,0,0,0,2,0,0,0
tremendous,2,0,0,0,0,0,0,0,0
cubic,2,0,0,0,0,0,0,0,0
mile,0,0,0,0,0,6,0,0,0
kilometer,0,0,0,0,0,5,0,0,0
lava,0,0,0,0,0,1,0,0,0
basalt,0,0,0,0,0,2,0,0,0
evenly,0,0,1,0,0,0,0,0,0
acid,0,0,0,0,0,2,0,0,0
disrupt,0,0,0,0,0,0,0,1,0
ecosystem,0,0,0,0,0,2,0,0,0
abundance,0,0,0,0,0,1,0,0,0
intense,2,0,0,0,0,0,0,0,0
assembly,0,0,0,0,0,1,0,0,0
shallow,5,0,0,0,0,0,0,0,0
possibility,0,0,0,0,0,1,0,0,0
trigger,0,0,0,0,0,0,0,3,0
catastrophe,0,0,0,0,0,2,0,0,0
antarctic,2,0,0,0,0,0,0,0,0
interrelate,0,0,0,0,0,0,0,1,0
consensus,0,0,0,0,0,1,0,0,0
threaten,0,0,0,0,0,0,0,3,0
future,0,0,0,0,0,4,0,0,0
familiar,2,0,0,0,0,0,0,0,0
degree,0,0,0,0,0,3,0,0,0
nonetheless,0,0,1,0,0,0,0,0,0
pave,0,0,0,0,0,0,0,1,0
way,0,0,0,0,0,4,0,0,0
cretaceous,11,0,0,0,0,0,0,0,0
dominate,0,0,0,0,0,0,0,4,0
carefully,0,0,1,0,0,0,0,0,0
dig,0,0,0,0,0,0,0,1,0
face,0,0,0,0,0,1,0,1,0
quarry,0,0,0,0,0,1,0,0,0
wall,0,0,0,0,0,1,0,0,0
recovery,0,0,0,0,0,1,0,0,0
populate,0,0,0,0,0,0,0,2,0
individual,0,0,0,0,0,1,0,0,0
straddle,0,0,0,0,0,0,0,1,0
harsh,1,0,0,0,0,0,0,0,0
season,0,0,0,0,0,1,0,0,0
summer,0,0,0,0,0,1,0,0,0
winter,0,0,0,0,0,1,0,0,0
seasonal,1,0,0,0,0,0,0,0,0
rainfall,0,0,0,0,0,1,0,0,0
northern,5,0,0,0,0,0,0,0,0
sort,0,0,0,0,0,1,0,0,0
seed,0,0,0,0,0,1,0,0,0
glossopteri,0,0,0,0,0,1,0,0,0
north,0,0,1,0,0,3,0,0,0
cycad,0,0,0,0,0,2,0,0,0
cross,0,0,0,0,0,1,0,0,0
palm,0,0,0,0,0,1,0,0,0
ginkgo,0,0,0,0,0,2,0,0,0
evergreen,1,0,0,0,0,0,0,0,0
archosaur,0,0,0,0,0,2,0,0,0
predominant,1,0,0,0,0,0,0,0,0
aquatic,2,0,0,0,0,0,0,0,0
ichthyosaur,0,0,0,0,0,1,0,0,0
have,0,0,0,0,0,0,0,2,0
shrewlike,1,0,0,0,0,0,0,0,0
rift,0,0,0,0,0,1,0,0,0
split,0,0,0,0,0,0,0,1,0
enormous,2,0,0,0,0,0,0,0,0
sauropod,0,0,0,0,0,1,0,0,0
weigh,0,0,0,0,0,0,0,2,0
ton,0,0,0,0,0,2,0,0,0
herbivore,0,0,0,0,0,2,0,0,0
pursue,0,0,0,0,0,0,0,1,0
theropod,0,0,0,0,0,3,0,0,0
self,0,0,0,0,0,1,0,0,0
defense,0,0,0,0,0,1,0,0,0
bony,1,0,0,0,0,0,0,0,0
spike,0,0,0,0,0,2,0,0,0
featherless,1,0,0,0,0,0,0,0,0
fly,0,0,0,0,0,0,0,3,0
glide,0,0,0,0,0,0,0,1,0
pterosaur,0,0,0,0,0,1,0,0,0
carnivore,0,0,0,0,0,1,0,0,0
feather,0,0,0,0,0,1,0,0,0
plated,1,0,0,0,0,0,0,0,0
jurassic,1,0,0,0,0,0,0,0,0
chalk,0,0,0,0,0,6,0,0,0
widen,0,0,0,0,0,0,0,1,0
equatorial,1,0,0,0,0,0,0,0,0
narrow,0,0,0,0,0,0,0,1,0
move,0,0,0,0,0,0,0,3,0
distribute,0,0,0,0,0,0,0,1,0
thick,3,0,0,0,0,0,0,0,0
countless,1,0,0,0,0,0,0,0,0
devoid,1,0,0,0,0,0,0,0,0
poor,1,0,0,0,0,0,0,0,0
circulation,0,0,0,0,0,1,0,0,0
deprive,0,0,0,0,0,0,0,1,0
rudist,0,0,0,0,0,2,0,0,0
plesiosaur,0,0,0,0,0,1,0,0,0
swim,0,0,0,0,0,0,0,1,0
decline,0,0,0,0,0,0,0,1,0
fearsome,1,0,0,0,0,0,0,0,0
rex,0,0,0,0,0,1,0,0,0
eater,0,0,0,0,0,2,0,0,0
defensive,1,0,0,0,0,0,0,0,0
natural,1,0,0,0,0,0,0,0,0
fine,1,0,0,0,0,0,0,0,0
grained,1,0,0,0,0,0,0,0,0
compose,0,0,0,0,0,0,0,1,0
primarily,0,0,1,0,0,0,0,0,0
carbonate,0,0,0,0,0,1,0,0,0
foraminiferan,0,0,0,0,0,2,0,0,0
floor,0,0,0,0,0,1,0,0,0
mix,0,0,0,0,0,0,0,1,0
lime,0,0,0,0,0,1,0,0,0
big,1,0,0,0,0,0,0,0,0
famous,1,0,0,0,0,0,0,0,0
cliff,0,0,0,0,0,1,0,0,0
thrust,0,0,0,0,0,0,0,2,0
upward,0,0,1,0,0,0,0,0,0
geological,1,0,0,0,0,0,0,0,0
powerful,2,0,0,0,0,0,0,0,0
angiosperm,0,0,0,0,0,1,0,0,0
flower,0,0,0,0,0,1,0,1,0
shade,0,0,0,0,0,1,0,1,0
hue,0,0,0,0,0,1,0,0,0
attractive,1,0,0,0,0,0,0,0,0
lure,0,0,0,0,0,0,0,1,0
pollen,0,0,0,0,0,1,0,0,0
diversify,0,0,0,0,0,0,0,2,0
crocodile,0,0,0,0,0,1,0,0,0
turtle,0,0,0,0,0,1,0,0,0
placental,0,0,0,0,0,1,0,0,0
marsupial,0,0,0,0,0,1,0,0,0
monotreme,0,0,0,0,0,1,0,0,0
burrow,0,0,0,0,0,0,0,1,0
ground,0,0,0,0,0,2,0,0,0
descendant,0,0,0,0,0,4,0,0,0
severe,3,0,0,0,0,0,0,0,0
worst,0,0,1,0,0,0,0,0,0
destroy,0,0,0,0,0,0,0,1,0
outpouring,0,0,0,0,0,1,0,0,0
smoking,0,0,0,0,0,1,0,0,0
gun,0,0,0,0,0,1,0,0,0
support,0,0,0,0,0,0,0,1,0
extraterrestrial,1,0,0,0,0,0,0,0,0
discover,0,0,0,0,0,0,0,1,0
excess,1,0,0,0,0,0,0,0,0
iridium,0,0,0,0,0,2,0,0,0
boundary,0,0,0,0,0,2,0,0,0
tertiary,2,0,0,0,0,0,0,0,0
father,0,0,0,0,0,1,0,0,0
propose,0,0,0,0,0,0,0,1,0
say,0,0,0,0,0,0,0,1,0
explain,0,0,0,0,0,0,0,1,0
devastation,0,0,0,0,0,1,0,0,0
survey,0,0,0,0,0,1,0,0,0
magnetic,2,0,0,0,0,0,0,0,0
field,0,0,0,0,0,2,0,0,0
circular,1,0,0,0,0,0,0,0,0
drill,0,0,0,0,0,0,0,1,0
oil,0,0,0,0,0,1,0,0,0
company,0,0,0,0,0,1,0,0,0
reveal,0,0,0,0,0,0,0,1,0
unusual,1,0,0,0,0,0,0,0,0
glassy,1,0,0,0,0,0,0,0,0
addition,0,0,0,0,0,1,0,0,0
breccia,0,0,0,0,0,2,0,0,0
tektite,0,0,0,0,0,2,0,0,0
numerous,1,0,0,0,0,0,0,0,0
site,0,0,0,0,0,3,0,0,0
mixture,0,0,0,0,0,1,0,0,0
fuse,0,0,0,0,0,0,0,1,0
heating,0,0,0,0,0,2,0,0,0
eject,0,0,0,0,0,0,0,2,0
resolidifie,0,0,0,0,0,0,0,1,0
sample,0,0,0,0,0,1,0,0,0
determine,0,0,0,0,0,0,0,2,0
suppose,0,0,0,0,0,0,0,1,0
generate,0,0,0,0,0,0,0,1,0
computer,0,0,0,0,0,1,0,0,0
datum,0,0,0,0,0,1,0,0,0
scar,0,0,0,0,0,1,0,0,0
bisect,0,0,0,0,0,0,0,1,0
estimate,0,0,0,0,0,0,0,1,0
megaton,0,0,0,0,0,1,0,0,0
equivalent,0,0,0,0,0,1,0,0,0
bomb,0,0,0,0,0,1,0,0,0
detonate,0,0,0,0,0,0,0,1,0
tsunami,0,0,0,0,0,1,0,0,0
earthquake,0,0,0,0,0,2,0,0,0
immediate,1,0,0,0,0,0,0,0,0
hour,0,0,0,0,0,1,0,0,0
reentere,0,0,0,0,0,0,0,1,0
globe,0,0,0,0,0,1,0,0,0
term,0,0,0,0,0,3,0,0,0
complete,1,0,0,0,0,0,0,0,0
cutoff,0,0,0,0,0,1,0,0,0
month,0,0,0,0,0,1,0,0,0
poison,0,0,0,0,0,0,0,1,0
vaporization,0,0,0,0,0,1,0,0,0
afterward,0,0,1,0,0,0,0,0,0
spite,0,0,0,0,0,1,0,0,0
main,1,0,0,0,0,0,0,0,0
threat,0,0,0,0,0,1,0,0,0
traditionally,0,0,1,0,0,0,0,0,0
unequal,1,0,0,0,0,0,0,0,0
epoch,0,0,0,0,0,2,0,0,0
prominent,1,0,0,0,0,0,0,0,0
tectonic,0,0,0,0,0,3,0,0,0
position,0,0,0,0,0,3,0,0,0
ram,0,0,0,0,0,0,0,1,0
contact,0,0,0,0,0,1,0,0,0
global,3,0,0,0,0,0,0,0,0
peak,0,0,0,0,0,0,0,2,0
compare,0,0,0,0,0,0,0,1,0
extend,0,0,0,0,0,0,0,2,0
gradual,2,0,0,0,0,0,0,0,0
cooling,0,0,0,0,0,1,0,0,0
enter,0,0,0,0,0,0,0,2,0
interrupt,0,0,0,0,0,0,0,1,0
mild,1,0,0,0,0,0,0,0,0
interval,0,0,0,0,0,1,0,0,0
interglacial,1,0,0,0,0,3,0,0,0
sheet,0,0,0,0,0,4,0,0,0
latitude,0,0,0,0,0,1,0,0,0
strongly,0,0,1,0,0,0,0,0,0
affect,0,0,0,0,0,0,0,1,0
perspective,0,0,0,0,0,1,0,0,0
considerably,0,0,1,0,0,0,0,0,0
fill,0,0,0,0,0,0,0,2,0
ecological,1,0,0,0,0,0,0,0,0
niche,0,0,0,0,0,1,0,0,0
indricotherium,0,0,0,0,0,1,0,0,0
stand,0,0,0,0,0,0,0,1,0
shoulder,0,0,0,0,0,1,0,0,0
rhinoceros,0,0,0,0,0,2,0,0,0
giraffe,0,0,0,0,0,1,0,0,0
adapt,0,0,0,0,0,0,0,1,0
whale,0,0,0,0,0,1,0,0,0
dolphin,0,0,0,0,0,1,0,0,0
bat,0,0,0,0,0,1,0,0,0
reshape,0,0,0,0,0,0,0,1,0
sure,1,0,0,0,0,0,0,0,0
variation,0,0,0,0,0,3,0,0,0
receive,0,0,0,0,0,0,0,1,0
fit,0,0,0,0,0,0,0,1,0
astronomy,0,0,0,0,0,1,0,0,0
guess,0,0,0,0,0,0,0,1,0
blanket,0,0,0,0,0,1,0,0,0
cut,0,0,0,0,0,0,0,1,0
mark,0,0,0,0,0,1,0,0,0
creep,0,0,0,0,0,0,0,1,0
gravel,0,0,0,0,0,1,0,0,0
clay,0,0,0,0,0,1,0,0,0
boulder,0,0,0,0,0,1,0,0,0
ridge,0,0,0,0,0,1,0,0,0
pile,0,0,0,0,0,1,0,0,0
lake,0,0,0,0,0,1,0,0,0
finally,0,0,1,0,0,0,0,0,0
weight,0,0,0,0,0,1,0,0,0
valley,0,0,0,0,0,2,0,0,0
bay,0,0,0,0,0,1,0,0,0
inlet,0,0,0,0,0,1,0,0,0
drown,0,0,0,0,0,0,0,1,0
fjord,0,0,0,0,0,1,0,0,0
gouge,0,0,0,0,0,0,0,1,0
polar,1,0,0,0,0,0,0,0,0
map,0,0,0,0,0,1,0,0,0
outward,0,0,1,0,0,0,0,0,0
retreat,0,0,0,0,0,0,0,1,0
hornless,1,0,0,0,0,0,0,0,0
relative,0,0,0,0,0,1,0,0,0
flightless,1,0,0,0,0,0,0,0,0
predatory,1,0,0,0,0,0,0,0,0
sense,0,0,0,0,0,1,0,0,0
totally,0,0,1,0,0,0,0,0,0
alive,1,0,0,0,0,0,0,0,0
flowering,1,0,0,0,0,0,0,0,0
grass,0,0,0,0,0,1,0,0,0
primate,0,0,0,0,0,1,0,0,0
monkey,0,0,0,0,0,1,0,0,0
ape,0,0,0,0,0,1,0,0,0
human,2,0,0,0,0,5,0,0,0
civilization,0,0,0,0,0,2,0,0,0
farming,0,0,0,0,0,1,0,0,0
city,0,0,0,0,0,1,0,0,0
recede,0,0,0,0,0,0,0,2,0
consider,0,0,0,0,0,0,0,1,0
past,0,0,0,0,0,2,0,0,0
speculate,0,0,0,0,0,0,0,1,0
informed,1,0,0,0,0,0,0,0,0
involve,0,0,0,0,0,0,0,1,0
explore,0,0,0,0,0,0,0,1,0
basic,2,0,0,0,0,0,0,0,0
scenario,0,0,0,0,0,2,0,0,0
influence,0,0,0,0,0,0,0,1,0
course,0,0,0,0,0,2,0,0,0
reassembly,0,0,0,0,0,1,0,0,0
breakup,0,0,0,0,0,1,0,0,0
power,0,0,0,0,0,0,0,1,0
convection,0,0,0,0,0,1,0,0,0
mantle,0,0,0,0,0,1,0,0,0
volcano,0,0,0,0,0,1,0,0,0
cease,0,0,0,0,0,0,0,2,0
intelligent,2,0,0,0,0,0,0,0,0
intervention,0,0,0,0,0,1,0,0,0
plus,0,0,0,1,0,0,0,0,0
brighten,0,0,0,0,0,0,0,2,0
alter,0,0,0,0,0,0,0,1,0
clue,0,0,0,0,0,1,0,0,0
rainforest,0,0,0,0,0,1,0,0,0
predict,0,0,0,0,0,0,0,1,0
weathering,0,0,0,0,0,1,0,0,0
atmospheric,1,0,0,0,0,0,0,0,0
succumb,0,0,0,0,0,0,0,1,0
evaporate,0,0,0,0,0,0,0,2,0
tolerable,1,0,0,0,0,0,0,0,0
hardy,1,0,0,0,0,0,0,0,0
approximately,0,0,1,0,0,0,0,0,0
reverse,1,0,0,0,0,0,0,0,0
order,0,0,0,0,0,1,0,0,0
vapor,0,0,0,0,0,1,0,0,0
lose,0,0,0,0,0,0,0,2,0
ultraviolet,0,0,0,0,0,1,0,0,0
atom,0,0,0,0,0,1,0,0,0
escape,0,0,0,0,0,0,0,1,0
swell,0,0,0,0,0,0,0,2,0
ball,0,0,0,0,0,1,0,0,0
interestingly,0,0,1,0,0,0,0,0,0
moon,0,0,0,0,0,2,0,0,0
offer,0,0,0,0,0,0,0,1,0
chance,0,0,0,0,0,1,0,0,0
barren,1,0,0,0,0,0,0,0,0
shrink,0,0,0,0,0,0,0,1,0
faint,1,0,0,0,0,0,0,0,0
dwarf,0,0,0,0,0,1,0,0,0
aforementioned,1,0,0,0,0,0,0,0,0
pass,0,0,0,0,0,0,0,2,0
quarter,0,0,0,0,0,1,0,0,0
uncertain,1,0,0,0,0,0,0,0,0
vital,1,0,0,0,0,0,0,0,0
buried,1,0,0,0,0,0,0,0,0
unprecedented,1,0,0,0,0,0,0,0,0
rival,0,0,0,0,0,0,0,1,0
adjacent,1,0,0,0,0,0,0,0,0
discuss,0,0,0,0,0,0,0,1,0
adjust,0,0,0,0,0,0,0,1,0
distant,1,0,0,0,0,0,0,0,0
feasible,1,0,0,0,0,0,0,0,0
redirect,0,0,0,0,0,0,0,1,0
swing,0,0,0,0,0,0,0,1,0
gentle,1,0,0,0,0,0,0,0,0
tug,0,0,0,0,0,1,0,0,0
orbital,1,0,0,0,0,0,0,0,0
radius,0,0,0,0,0,1,0,0,0
option,0,0,0,0,0,1,0,0,0
execute,0,0,0,0,0,0,0,1,0
plan,0,0,0,0,0,1,0,0,0
