word,ADJ,ADP,ADV,DET,NOUN,NUM,VERB
asteroid,0,0,0,0,1,0,0
size,0,0,0,0,1,0,0
age,0,0,0,0,1,0,0
dinosaur,0,0,0,0,2,0,0
wipe,0,0,0,0,0,0,1
monster,0,0,0,0,1,0,0
tsunamis,0,0,0,0,1,0,0
quarter,0,0,0,0,1,0,0
half,0,0,0,1,0,0,0
race,0,0,0,0,0,0,1
