word,ADJ,ADP,ADV,AUX,DET,NOUN,NUM,PRON,PUNCT,SCONJ,VERB,X
jobbing,0,0,0,0,0,1,0,0,0,0,0,0
builder,0,0,0,0,0,1,0,0,0,0,0,0
née,0,0,0,0,0,0,0,0,0,0,0,1
cottage,0,0,0,0,0,4,0,0,0,0,0,0
edge,0,0,0,0,0,3,0,0,0,0,0,0
open,4,0,0,0,0,0,0,0,0,0,7,0
heathland,0,0,0,0,0,1,0,0,0,0,0,0
seasonal,1,0,0,0,0,0,0,0,0,0,0,0
rhythm,0,0,0,0,0,8,0,0,0,0,0,0
fundamental,3,0,0,0,0,0,0,0,0,0,0,0
nearby,2,0,0,0,0,0,0,0,0,0,0,0
county,0,0,0,0,0,3,0,0,0,0,0,0
grounding,0,0,0,0,0,2,0,0,0,0,0,0
apprentice,0,0,0,0,0,1,0,0,0,0,2,0
birthday,0,0,0,0,0,2,0,0,0,0,0,0
draftsman,0,0,0,0,0,1,0,0,0,0,0,0
busy,2,0,0,0,0,0,0,0,0,0,1,0
office,0,0,0,0,0,3,0,0,0,0,0,0
ecclesiastical,1,0,0,0,0,0,0,0,0,0,0,0
forsake,0,0,0,0,0,0,0,0,0,0,1,0
today,0,0,0,0,0,5,0,0,0,0,0,0
preeminent,2,0,0,0,0,0,0,0,0,0,0,0
advancement,0,0,0,0,0,1,0,0,0,0,0,0
university,0,0,0,0,0,11,0,0,0,0,0,0
ordination,0,0,0,0,0,1,0,0,0,0,0,0
anglican,2,0,0,0,0,0,0,0,0,0,0,0
redirect,0,0,0,0,0,0,0,0,0,0,1,0
systematic,1,0,0,0,0,0,0,0,0,0,0,0
advise,0,0,0,0,0,0,0,0,0,0,1,0
shapely,1,0,0,0,0,0,0,0,0,0,0,0
opinionated,1,0,0,0,0,0,0,0,0,0,0,0
densely,0,0,1,0,0,0,0,0,0,0,0,0
affectionately,0,0,1,0,0,0,0,0,0,0,0,0
displacement,0,0,0,0,0,1,0,0,0,0,0,0
musician,0,0,0,0,0,1,0,0,0,0,0,0
dilapidated,1,0,0,0,0,0,0,0,0,0,0,0
poignantly,0,0,1,0,0,0,0,0,0,0,0,0
vivacious,2,0,0,0,0,0,0,0,0,0,0,0
wild,1,0,0,0,0,0,0,0,0,0,0,0
cornish,1,0,0,0,0,0,0,0,0,0,0,0
melodramatic,2,0,0,0,0,0,0,0,0,0,0,0
successively,0,0,2,0,0,0,0,0,0,0,0,0
pursue,0,0,0,0,0,0,0,0,0,0,7,0
misunderstand,0,0,0,0,0,0,0,0,0,0,1,0
occur,0,0,0,0,0,0,0,0,0,0,2,0
summer,0,0,0,0,0,14,0,0,0,0,0,0
risky,1,0,0,0,0,0,0,0,0,0,0,0
validate,0,0,0,0,0,0,0,0,0,0,1,0
prestigious,2,0,0,0,0,0,0,0,0,0,0,0
agricultural,3,0,0,0,0,0,0,0,0,0,0,0
vigorous,4,0,0,0,0,0,0,0,0,0,0,0
beautiful,4,0,0,0,0,0,0,0,0,0,0,0
impulsive,1,0,0,0,0,0,0,0,0,0,0,0
dashing,1,0,0,0,0,0,0,0,0,0,0,0
irresponsible,1,0,0,0,0,0,0,0,0,0,0,0
soldier,0,0,0,0,0,6,0,0,0,0,0,0
obsessive,1,0,0,0,0,0,0,0,0,0,0,0
shepherd,0,0,0,0,0,1,0,0,0,0,0,0
restlessly,0,0,1,0,0,0,0,0,0,0,0,0
mixed,3,0,0,0,0,0,0,0,0,0,0,0
artificial,6,0,0,0,0,0,0,0,0,0,0,0
inversion,0,0,0,0,0,2,0,0,0,0,0,0
poorly,0,0,2,0,0,0,0,0,0,0,0,0
powerfully,0,0,2,0,0,0,0,0,0,0,0,0
disastrous,4,0,0,0,0,0,0,0,0,0,0,0
yearn,0,0,0,0,0,0,0,0,0,0,2,0
romantically,0,0,1,0,0,0,0,0,0,0,0,0
passionate,6,0,0,0,0,0,0,0,0,0,0,0
heath,0,0,0,0,0,1,0,0,0,0,0,0
naively,0,0,2,0,0,0,0,0,0,0,0,0
zeal,0,0,0,0,0,1,0,0,0,0,0,0
improvement,0,0,0,0,0,1,0,0,0,0,0,0
impervious,1,0,0,0,0,0,0,0,0,0,0,0
inhabitant,0,0,0,0,0,2,0,0,0,0,0,0
napoleonic,2,0,0,0,0,0,0,0,0,0,0,0
hamper,0,0,0,0,0,0,0,0,0,0,2,0
signal,0,0,0,0,0,0,0,0,0,0,2,0
determination,0,0,0,0,0,2,0,0,0,0,0,0
stay,0,0,0,0,0,1,0,0,0,0,8,0
magistrate,0,0,0,0,0,1,0,0,0,0,0,0
outside,0,3,0,0,0,0,0,0,0,0,0,0
recognizable,1,0,0,0,0,0,0,0,0,0,0,0
topography,0,0,0,0,0,2,0,0,0,0,0,0
market,0,0,0,0,0,3,0,0,0,0,0,0
unstable,1,0,0,0,0,0,0,0,0,0,0,0
mayor,0,0,0,0,0,1,0,0,0,0,0,0
shrewdly,0,0,1,0,0,0,0,0,0,0,0,0
calculating,1,0,0,0,0,0,0,0,0,0,0,0
protégé,0,0,0,0,0,1,0,0,0,0,0,0
dispossess,0,0,0,0,0,0,0,0,0,0,1,0
own,0,0,0,0,0,0,0,0,0,0,1,0
socioeconomic,1,0,0,0,0,0,0,0,0,0,0,0
permutation,0,0,0,0,0,1,0,0,0,0,0,0
retreat,0,0,0,0,0,4,0,0,0,0,1,0
tree,0,0,0,0,0,1,0,0,0,0,0,0
living,0,0,0,0,0,2,0,0,0,0,0,0
livelihood,0,0,0,0,0,1,0,0,0,0,0,0
integrally,0,0,1,0,0,0,0,0,0,0,0,0
bind,0,0,0,0,0,0,0,0,0,0,4,0
hostility,0,0,0,0,0,2,0,0,0,0,0,0
friction,0,0,0,0,0,1,0,0,0,0,0,0
richly,0,0,2,0,0,0,0,0,0,0,0,0
bleakly,0,0,1,0,0,0,0,0,0,0,0,0
erring,1,0,0,0,0,0,0,0,0,0,0,0
milkmaid,0,0,0,0,0,1,0,0,0,0,0,0
studious,1,0,0,0,0,0,0,0,0,0,0,0
implicitly,0,0,2,0,0,0,0,0,0,0,0,0
moralize,0,0,0,0,0,0,0,0,0,0,1,0
hopeful,1,0,0,0,0,0,0,0,0,0,0,0
momentarily,0,0,3,0,0,0,0,0,0,0,0,0
ecstatic,1,0,0,0,0,0,0,0,0,0,0,0
journey,0,0,0,0,0,10,0,0,0,0,1,0
deprivation,0,0,0,0,0,2,0,0,0,0,0,0
profoundly,0,0,2,0,0,0,0,0,0,0,0,0
more,0,0,0,0,0,4,0,0,0,0,0,0
compassionate,1,0,0,0,0,0,0,0,0,0,0,0
advocacy,0,0,0,0,0,2,0,0,0,0,0,0
seduce,0,0,0,0,0,0,0,0,0,0,2,0
rape,0,0,0,0,0,0,0,0,0,0,1,0
illegitimate,1,0,0,0,0,0,0,0,0,0,0,0
rejection,0,0,0,0,0,2,0,0,0,0,0,0
seducer,0,0,0,0,0,1,0,0,0,0,0,0
ride,0,0,0,0,0,0,0,0,0,0,1,0
educational,1,0,0,0,0,0,0,0,0,0,0,0
aspiration,0,0,0,0,0,2,0,0,0,0,0,0
affront,0,0,0,0,0,0,0,0,0,0,1,0
encounter,0,0,0,0,0,1,0,0,0,0,1,0
hostile,1,0,0,0,0,0,0,0,0,0,0,0
sensitivity,0,0,0,0,0,1,0,0,0,0,0,0
transition,0,0,0,0,0,2,0,0,0,0,0,0
perceive,0,0,0,0,0,0,0,0,0,0,6,0
miscellaneous,3,0,0,0,0,0,0,0,0,0,0,0
slow,0,0,0,0,0,0,0,0,0,0,1,0
twice,0,0,2,0,1,0,0,0,0,0,0,0
explicitly,0,0,1,0,0,0,0,0,0,0,0,0
slain,0,0,0,0,0,1,0,0,0,0,0,0
sequence,0,0,0,0,0,14,0,0,0,0,0,0
disenchantedly,1,0,0,0,0,0,0,0,0,0,0,0
mourn,0,0,0,0,0,1,0,0,0,0,0,0
unborn,1,0,0,0,0,0,0,0,0,0,0,0
arrange,0,0,0,0,0,0,0,0,0,0,2,0
heading,0,0,0,0,0,1,0,0,0,0,0,0
undergo,0,0,0,0,0,0,0,0,0,0,4,0
reworking,0,0,0,0,0,2,0,0,0,0,0,0
extremely,0,0,1,0,0,0,0,0,0,0,0,0
vignette,0,0,0,0,0,2,0,0,0,0,0,0
metre,0,0,0,0,0,1,0,0,0,0,0,0
huge,3,0,0,0,0,0,0,0,0,0,0,0
diversify,0,0,0,0,0,0,0,0,0,0,1,0
civilian,1,0,0,0,0,1,0,0,0,0,0,0
cosmic,1,0,0,0,0,0,0,0,0,0,0,0
commentary,0,0,0,0,0,4,0,0,0,0,0,0
personified,1,0,0,0,0,0,0,0,0,0,0,0
seeming,0,0,0,0,0,1,0,0,0,0,0,0
consistent,3,0,0,0,0,0,0,0,0,0,0,0
viewpoint,0,0,0,0,0,4,0,0,0,0,0,0
means,0,0,0,0,0,2,0,0,0,0,0,0
ambiguity,0,0,0,0,0,5,0,0,0,0,0,0
universe,0,0,0,0,0,2,0,0,0,0,0,0
govern,0,0,0,0,0,0,0,0,0,0,2,0
purposeless,2,0,0,0,0,0,0,0,0,0,0,0
unconscious,3,0,0,0,0,0,0,0,0,0,0,0
tend,0,0,0,0,0,0,0,0,0,0,2,0
cumbersome,2,0,0,0,0,0,0,0,0,0,0,0
inert,1,0,0,0,0,0,0,0,0,0,0,0
readable,1,0,0,0,0,0,0,0,0,0,0,0
worldwide,1,0,1,0,0,0,0,0,0,0,0,0
sudden,1,0,0,0,0,0,0,0,0,0,0,0
estrangement,0,0,0,0,0,1,0,0,0,0,0,0
remorse,0,0,0,0,0,2,0,0,0,0,0,0
composition,0,0,0,0,0,1,0,0,0,0,0,0
inclusion,0,0,0,0,0,1,0,0,0,0,0,0
publicly,0,0,3,0,0,0,0,0,0,0,0,0
proclaim,0,0,0,0,0,0,0,0,0,0,1,0
devotion,0,0,0,0,0,6,0,0,0,0,0,0
comfort,0,0,0,0,0,1,0,0,0,0,1,0
privacy,0,0,0,0,0,1,0,0,0,0,0,0
eighth,1,0,0,0,0,0,0,0,0,0,0,0
widow,0,0,0,0,0,3,0,0,0,0,0,0
ninth,1,0,0,0,0,0,0,0,0,0,0,0
cremate,0,0,0,0,0,0,0,0,0,0,1,0
inter,0,0,0,0,0,0,0,0,0,0,1,0
pomp,0,0,0,0,0,1,0,0,0,0,0,0
separate,3,0,0,0,0,0,0,0,0,0,5,0
churchyard,0,0,0,0,0,1,0,0,0,0,0,0
distinct,1,0,0,0,0,0,0,0,0,0,0,0
aphoristic,1,0,0,0,0,0,0,0,0,0,0,0
subjective,3,0,0,0,0,0,0,0,0,0,0,0
incisive,2,0,0,0,0,0,0,0,0,0,0,0
corrective,1,0,0,0,0,0,0,0,0,0,0,0
therapeutic,1,0,0,0,0,0,0,0,0,0,0,0
postal,2,0,0,0,0,0,0,0,0,0,0,0
service,0,0,0,0,0,11,0,0,0,0,0,0
breakfast,0,0,0,0,0,1,0,0,0,0,0,0
interconnected,1,0,0,0,0,0,0,0,0,0,0,0
abound,0,0,0,0,0,0,0,0,0,0,1,0
right,1,0,2,0,0,3,0,0,0,0,0,0
penetration,0,0,0,0,0,1,0,0,0,0,0,0
ironic,3,0,0,0,0,0,0,0,0,0,0,0
upper,9,0,0,0,0,0,0,0,0,0,0,0
uniquely,0,0,2,0,0,0,0,0,0,0,0,0
grandson,0,0,0,0,0,3,0,0,0,0,0,0
tailor,0,0,0,0,0,4,0,0,0,0,0,0
welsh,3,0,0,0,0,0,0,0,0,0,0,0
bearer,0,0,0,0,0,2,0,0,0,0,0,0
descendant,0,0,0,0,0,1,0,0,0,0,0,0
chieftain,0,0,0,0,0,1,0,0,0,0,0,0
inheritance,0,0,0,0,0,3,0,0,0,0,0,0
enable,0,0,0,0,0,0,0,0,0,0,8,0
superior,3,0,0,0,0,1,0,0,0,0,0,0
seminary,0,0,0,0,0,1,0,0,0,0,0,0
assume,0,0,0,0,0,0,0,0,0,0,3,0
gentleman,0,0,0,0,0,1,0,0,0,0,0,0
sensitive,5,0,0,0,0,0,0,0,0,0,0,0
boy,0,0,0,0,0,10,0,0,0,0,0,0
tailoring,0,0,0,0,0,2,0,0,0,0,0,0
housekeeper,0,0,0,0,0,1,0,0,0,0,0,0
legacy,0,0,0,0,0,1,0,0,0,0,0,0
boarding,0,0,0,0,0,4,0,0,0,0,0,0
stamp,0,0,0,0,0,1,0,0,0,0,0,0
remainder,0,0,0,0,0,2,0,0,0,0,0,0
tolerant,1,0,0,0,0,0,0,0,0,0,0,0
humanism,0,0,0,0,0,1,0,0,0,0,0,0
monotony,0,0,0,0,0,1,0,0,0,0,0,0
sport,0,0,0,0,0,1,0,0,0,0,0,0
playacting,0,0,0,0,0,1,0,0,0,0,0,0
expedition,0,0,0,0,0,4,0,0,0,0,0,0
boating,0,0,0,0,0,1,0,0,0,0,0,0
spasm,0,0,0,0,0,1,0,0,0,0,0,0
swallow,0,0,0,0,0,0,0,0,0,0,1,0
fable,0,0,0,0,0,5,0,0,0,0,0,0
formal,4,0,0,0,0,0,0,0,0,0,0,0
solicitor,0,0,0,0,0,1,0,0,0,0,0,0
ostensibly,0,0,1,0,0,0,0,0,0,0,0,0
coterie,0,0,0,0,0,3,0,0,0,0,0,0
handsome,1,0,0,0,0,0,0,0,0,0,0,0
majority,0,0,0,0,0,1,0,0,0,0,0,0
lodging,0,0,0,0,0,2,0,0,0,0,0,0
entitle,0,0,0,0,0,0,0,0,0,0,4,0
promise,0,0,0,0,0,4,0,0,0,0,0,0
kindly,0,0,1,0,0,0,0,0,0,0,0,0
coffer,0,0,0,0,0,1,0,0,0,0,0,0
creditor,0,0,0,0,0,1,0,0,0,0,0,0
understandably,0,0,1,0,0,0,0,0,0,0,0,0
rent,0,0,0,0,0,0,0,0,0,0,1,0
green,1,0,0,0,0,1,0,0,0,0,0,0
imitative,1,0,0,0,0,0,0,0,0,0,0,0
baffle,0,0,0,0,0,0,0,0,0,0,1,0
fairy,0,0,0,0,0,4,0,0,0,0,0,0
perceptive,2,0,0,0,0,0,0,0,0,0,0,0
poetical,1,0,0,0,0,0,0,0,0,0,0,0
disappointment,0,0,0,0,0,1,0,0,0,0,0,0
antagonism,0,0,0,0,0,2,0,0,0,0,0,0
string,0,0,0,0,0,0,0,0,0,0,1,0
unbearable,1,0,0,0,0,0,0,0,0,0,0,0
company,0,0,0,0,0,7,0,0,0,0,0,0
couple,0,0,0,0,0,8,0,0,0,0,0,0
paternity,0,0,0,0,0,1,0,0,0,0,0,0
deny,0,0,0,0,0,0,0,0,0,0,2,0
solace,0,0,0,0,0,2,0,0,0,0,0,0
feverishly,0,0,1,0,0,0,0,0,0,0,0,0
baronet,0,0,0,0,0,1,0,0,0,0,0,0
ordeal,0,0,0,0,0,5,0,0,0,0,0,0
motif,0,0,0,0,0,2,0,0,0,0,0,0
allusion,0,0,0,0,0,3,0,0,0,0,0,0
metaphor,0,0,0,0,0,1,0,0,0,0,0,0
sparkling,1,0,0,0,0,0,0,0,0,0,0,0
elliptical,1,0,0,0,0,0,0,0,0,0,0,0
intrusion,0,0,0,0,0,1,0,0,0,0,0,0
psychology,0,0,0,0,0,2,0,0,0,0,0,0
motive,0,0,0,0,0,2,0,0,0,0,0,0
rationalization,0,0,0,0,0,1,0,0,0,0,0,0
delicate,2,0,0,0,0,0,0,0,0,0,0,0
prurient,1,0,0,0,0,0,0,0,0,0,0,0
ban,0,0,0,0,0,0,0,0,0,0,1,0
scatter,0,0,0,0,0,0,0,0,0,0,1,0
affluence,0,0,0,0,0,1,0,0,0,0,0,0
employment,0,0,0,0,0,2,0,0,0,0,0,0
news,0,0,0,0,0,3,0,0,0,0,0,0
amusing,5,0,0,0,0,0,0,0,0,0,0,0
establishment,0,0,0,0,0,3,0,0,0,0,0,0
exorcise,0,0,0,0,0,0,0,0,0,0,1,0
demon,0,0,0,0,0,3,0,0,0,0,0,0
semi,1,0,0,0,0,1,0,0,0,0,0,0
infidelity,0,0,0,0,0,1,0,0,0,0,0,0
nemesis,0,0,0,0,0,1,0,0,0,0,0,0
wound,0,0,0,0,0,1,0,0,0,0,2,0
sufficiently,0,0,2,0,0,0,0,0,0,0,0,0
heal,0,0,0,0,0,0,0,0,0,0,1,0
compassionately,0,0,1,0,0,0,0,0,0,0,0,0
walking,0,0,0,0,0,2,0,0,0,0,0,0
rename,0,0,0,0,0,0,0,0,0,0,2,0
climber,0,0,0,0,0,1,0,0,0,0,0,0
remarriage,0,0,0,0,0,1,0,0,0,0,0,0
loneliness,0,0,0,0,0,3,0,0,0,0,0,0
intensify,0,0,0,0,0,0,0,0,0,0,2,0
luckily,0,0,1,0,0,0,0,0,0,0,0,0
breed,0,0,0,0,0,2,0,0,0,0,1,0
anglo,13,0,0,0,0,0,0,0,0,0,0,0
descent,0,0,0,0,0,1,0,0,0,0,0,0
unknown,4,0,0,0,0,0,0,0,0,0,0,0
continent,0,0,0,0,0,5,0,0,0,0,0,0
austro,1,0,0,0,0,0,0,0,0,0,0,0
prussian,1,0,0,0,0,0,0,0,0,0,0,0
purchase,0,0,0,0,0,1,0,0,0,0,1,0
quietly,0,0,1,0,0,0,0,0,0,0,0,0
drudgery,0,0,0,0,0,1,0,0,0,0,0,0
elderly,1,0,0,0,0,0,0,0,0,0,0,0
mediocre,1,0,0,0,0,0,0,0,0,0,0,0
forte,0,0,0,0,0,1,0,0,0,0,0,0
impostor,0,0,0,0,0,1,0,0,0,0,0,0
micawber,0,0,0,0,0,0,0,0,0,0,1,0
interval,0,0,0,0,0,1,0,0,0,0,0,0
deluded,1,0,0,0,0,0,0,0,0,0,0,0
idealist,0,0,0,0,0,1,0,0,0,0,0,0
convert,0,0,0,0,0,0,0,0,0,0,3,0
flesh,0,0,0,0,0,1,0,0,0,0,0,0
blood,0,0,0,0,0,1,0,0,0,0,0,0
favourable,1,0,0,0,0,0,0,0,0,0,0,0
meredithian,1,0,0,0,0,0,0,0,0,0,0,0
puppet,0,0,0,0,0,1,0,0,0,0,0,0
egoism,0,0,0,0,0,1,0,0,0,0,0,0
egoist,0,0,0,0,0,1,0,0,0,0,0,0
succession,0,0,0,0,0,2,0,0,0,0,0,0
rank,0,0,0,0,0,2,0,0,0,0,1,0
danger,0,0,0,0,0,3,0,0,0,0,0,0
mismating,0,0,0,0,0,1,0,0,0,0,0,0
brain,0,0,0,0,0,2,0,0,0,0,0,0
guilty,3,0,0,0,0,0,0,0,0,0,0,0
grave,1,0,0,0,0,0,0,0,0,0,0,0
breach,0,0,0,0,0,1,0,0,0,0,1,0
approve,0,0,0,0,0,0,0,0,0,0,1,0
flat,1,0,0,0,0,0,0,0,0,0,0,0
uninteresting,1,0,0,0,0,0,0,0,0,0,0,0
independence,1,0,0,0,0,5,0,0,0,0,0,0
deafness,0,0,0,0,0,1,0,0,0,0,0,0
onset,0,0,0,0,0,2,0,0,0,0,0,0
ataxia,0,0,0,0,0,1,0,0,0,0,0,0
render,0,0,0,0,0,0,0,0,0,0,3,0
immobile,1,0,0,0,0,0,0,0,0,0,0,0
testimonial,1,0,0,0,0,1,0,0,0,0,0,0
honorary,3,0,0,0,0,0,0,0,0,0,0,0
strictly,0,0,2,0,0,0,0,0,0,0,0,0
confer,0,0,0,0,0,0,0,0,0,0,2,0
shrine,0,0,0,0,0,1,0,0,0,0,0,0
philosophic,1,0,0,0,0,0,0,0,0,0,0,0
signature,0,0,0,0,0,1,0,0,0,0,0,0
congratulation,0,0,0,0,0,1,0,0,0,0,0,0
vista,0,0,0,0,0,3,0,0,0,0,0,0
proliferate,0,0,0,0,0,0,0,0,0,0,1,0
subplot,0,0,0,0,0,1,0,0,0,0,0,0
gap,0,0,0,0,0,2,0,0,0,0,0,0
subgenre,0,0,0,0,0,1,0,0,0,0,0,0
utopian,5,0,0,0,0,0,0,0,0,0,0,0
civil,5,0,0,0,0,0,0,0,0,0,0,0
engineer,0,0,0,0,0,3,0,0,0,0,0,0
regular,1,0,0,0,0,0,0,0,0,0,0,0
lighthouse,0,0,0,0,0,5,0,0,0,0,0,0
engineering,0,0,0,0,0,1,0,0,0,0,0,0
bar,0,0,0,0,0,2,0,0,0,0,0,0
deliberately,0,0,3,0,0,0,0,0,0,0,0,0
youthful,2,0,0,0,0,0,0,0,0,0,0,0
band,0,0,0,0,0,0,0,0,0,0,3,0
print,0,0,0,0,0,1,0,0,0,0,5,0
bohemian,3,0,0,0,0,1,0,0,0,0,0,0
abhor,0,0,0,0,0,0,0,0,0,0,1,0
allege,0,0,0,0,0,0,0,0,0,0,1,0
bourgeois,4,0,0,0,0,0,0,0,0,0,0,0
cousin,0,0,0,0,0,1,0,0,0,0,0,0
charm,0,0,0,0,0,1,0,0,0,0,0,0
worshipper,0,0,0,0,0,1,0,0,0,0,0,0
address,0,0,0,0,0,0,0,0,0,0,5,0
erroneous,1,0,0,0,0,0,0,0,0,0,0,0
humbly,0,0,1,0,0,0,0,0,0,0,0,0
foray,0,0,0,0,0,1,0,0,0,0,0,0
respiratory,1,0,0,0,0,0,0,0,0,0,0,0
inland,1,0,0,0,0,0,0,0,0,0,0,0
slowly,0,0,3,0,0,0,0,0,0,0,0,0
road,0,0,0,0,0,2,0,0,0,0,0,0
carefully,0,0,3,0,0,0,0,0,0,0,0,0
quizzically,0,0,1,0,0,0,0,0,0,0,0,0
meditative,4,0,0,0,0,0,0,0,0,0,0,0
unusual,2,0,0,0,0,0,0,0,0,0,0,0
warm,2,0,0,0,0,0,0,0,0,0,0,0
imply,0,0,0,0,0,0,0,0,0,0,2,0
accusation,0,0,0,0,0,1,0,0,0,0,0,0
dishonesty,0,0,0,0,0,2,0,0,0,0,0,0
embittered,1,0,0,0,0,0,0,0,0,0,0,0
perpetuate,0,0,0,0,0,0,0,0,0,0,2,0
venomous,1,0,0,0,0,0,0,0,0,0,0,0
biography,0,0,0,0,0,13,0,0,0,0,0,0
lady,0,0,0,0,0,2,0,0,0,0,0,0
horror,0,0,0,0,0,12,0,0,0,0,0,0
involvement,0,0,0,0,0,3,0,0,0,0,0,0
subside,0,0,0,0,0,0,0,0,0,0,1,0
penniless,1,0,0,0,0,0,0,0,0,0,0,0
arduous,1,0,0,0,0,0,0,0,0,0,0,0
adventure,0,0,0,0,0,7,0,0,0,0,0,0
eke,0,0,0,0,0,0,0,0,0,0,1,0
precarious,4,0,0,0,0,0,0,0,0,0,0,0
divorced,1,0,0,0,0,0,0,0,0,0,0,0
telegram,0,0,0,0,0,1,0,0,0,0,0,0
relent,0,0,0,0,0,0,0,0,0,0,1,0
silver,0,0,0,0,0,1,0,0,0,0,0,0
sail,0,0,0,0,0,0,0,0,0,0,8,0
reconciliation,0,0,0,0,0,5,0,0,0,0,0,0
stepson,0,0,0,0,0,2,0,0,0,0,0,0
medical,3,0,0,0,0,0,0,0,0,0,0,0
tuberculosis,0,0,0,0,0,5,0,0,0,0,0,0
bout,0,0,0,0,0,3,0,0,0,0,0,0
autumn,0,0,0,0,0,2,0,0,0,0,0,0
consummate,1,0,0,0,0,0,0,0,0,0,0,0
superbly,0,0,3,0,0,0,0,0,0,0,0,0
gear,0,0,0,0,0,0,0,0,0,0,1,0
gripping,1,0,0,0,0,0,0,0,0,0,0,0
wry,2,0,0,0,0,0,0,0,0,0,0,0
chalet,0,0,0,0,0,1,0,0,0,0,0,0
thrawn,0,0,0,0,0,1,0,0,0,0,0,0
lung,0,0,0,0,0,1,0,0,0,0,0,0
hemorrhage,0,0,0,0,0,2,0,0,0,0,0,0
south,2,0,0,0,0,2,0,0,0,0,0,0
anachronistic,1,0,0,0,0,0,0,0,0,0,0,0
cholera,0,0,0,0,0,1,0,0,0,0,0,0
epidemic,0,0,0,0,0,1,0,0,0,0,0,0
dangerous,1,0,0,0,0,0,0,0,0,0,0,0
conclusively,0,0,1,0,0,0,0,0,0,0,0,0
climate,0,0,0,0,0,4,0,0,0,0,0,0
fruitful,4,0,0,0,0,0,0,0,0,0,0,0
fidelity,0,0,0,0,0,2,0,0,0,0,0,0
recapturing,0,0,0,0,0,1,0,0,0,0,0,0
mutually,0,0,1,0,0,0,0,0,0,0,0,0
illuminate,0,0,0,0,0,0,0,0,0,0,1,0
thriller,0,0,0,0,0,3,0,0,0,0,0,0
arrive,0,0,0,0,0,0,0,0,0,0,2,0
lucrative,1,0,0,0,0,0,0,0,0,0,0,0
contract,0,0,0,0,0,1,0,0,0,0,1,0
exploration,0,0,0,0,0,6,0,0,0,0,0,0
marred,1,0,0,0,0,0,0,0,0,0,0,0
contrived,1,0,0,0,0,0,0,0,0,0,0,0
conclusion,0,0,0,0,0,2,0,0,0,0,0,0
schooner,0,0,0,0,0,1,0,0,0,0,0,0
yacht,0,0,0,0,0,1,0,0,0,0,0,0
charter,0,0,0,0,0,0,0,0,0,0,1,0
excursion,0,0,0,0,0,4,0,0,0,0,0,0
wander,0,0,0,0,0,0,0,0,0,0,2,0
island,0,0,0,0,0,6,0,0,0,0,0,0
footnote,0,0,0,0,0,1,0,0,0,0,0,0
admirably,0,0,2,0,0,0,0,0,0,0,0,0
pungent,1,0,0,0,0,0,0,0,0,0,0,0
landfall,0,0,0,0,0,2,0,0,0,0,0,0
voyage,0,0,0,0,0,10,0,0,0,0,0,0
patriarchal,4,0,0,0,0,0,0,0,0,0,0,0
industrious,1,0,0,0,0,0,0,0,0,0,0,0
cerebral,1,0,0,0,0,0,0,0,0,0,0,0
fear,0,0,0,0,0,5,0,0,0,0,7,0
dispassionate,1,0,0,0,0,0,0,0,0,0,0,0
triumphantly,0,0,1,0,0,0,0,0,0,0,0,0
beach,0,0,0,0,0,1,0,0,0,0,0,0
texture,0,0,0,0,0,3,0,0,0,0,0,0
strip,0,0,0,0,0,1,0,0,0,0,1,0
superfluity,0,0,0,0,0,1,0,0,0,0,0,0
fragment,0,0,0,0,0,5,0,0,0,0,0,0
extended,2,0,0,0,0,0,0,0,0,0,0,0
amidst,0,1,0,0,0,0,0,0,0,0,0,0
epitomize,0,0,0,0,0,0,0,0,0,0,4,0
heavenly,1,0,0,0,0,0,0,0,0,0,0,0
twin,1,0,0,0,0,1,0,0,0,0,0,0
smoking,0,0,0,0,0,1,0,0,0,0,0,0
rational,4,0,0,0,0,0,0,0,0,0,0,0
unofficially,0,0,1,0,0,0,0,0,0,0,0,0
link,0,0,0,0,0,3,0,0,0,0,6,0
incipient,2,0,0,0,0,0,0,0,0,0,0,0
fin,0,0,0,0,0,0,0,0,0,0,0,1
siècle,0,0,0,0,0,0,0,0,0,0,0,1
uninhibited,2,0,0,0,0,0,0,0,0,0,0,0
sex,0,0,0,0,0,3,0,0,0,0,0,0
shocking,2,0,0,0,0,0,0,0,0,0,0,0
intoxicating,1,0,0,0,0,0,0,0,0,0,0,0
command,0,0,0,0,0,4,0,0,0,0,3,0
pious,1,0,0,0,0,0,0,0,0,0,0,0
ambiguous,1,0,0,0,0,0,0,0,0,0,0,0
sell,0,0,0,0,0,0,0,0,0,0,3,0
penetrating,1,0,0,0,0,0,0,0,0,0,0,0
lucid,2,0,0,0,0,0,0,0,0,0,0,0
unsentimental,1,0,0,0,0,0,0,0,0,0,0,0
witness,0,0,0,0,0,1,0,0,0,0,3,0
improper,1,0,0,0,0,0,0,0,0,0,0,0
amoral,2,0,0,0,0,0,0,0,0,0,0,0
doctrine,0,0,0,0,0,2,0,0,0,0,0,0
artifice,0,0,0,0,0,1,0,0,0,0,0,0
constraint,0,0,0,0,0,2,0,0,0,0,0,0
craftsmanship,0,0,0,0,0,2,0,0,0,0,0,0
outstande,0,0,0,0,0,0,0,0,0,0,1,0
numerous,10,0,0,0,0,0,0,0,0,0,0,0
paradoxically,0,0,3,0,0,0,0,0,0,0,0,0
polemical,3,0,0,0,0,0,0,0,0,0,0,0
curator,0,0,0,0,0,1,0,0,0,0,0,0
preside,0,0,0,0,0,0,0,0,0,0,1,0
