word,ADJ,ADP,ADV,CCONJ,NOUN,NUM,VERB,X
assistant,0,0,0,0,6,0,0,0
nearly,0,0,2,0,0,0,0,0
dwindle,0,0,0,0,0,0,1,0
stop,0,0,0,0,0,0,2,0
salvage,0,0,0,0,0,0,1,0
spirit,0,0,0,0,1,0,0,0
observational,2,0,0,0,0,0,0,0
groundwork,0,0,0,0,1,0,0,0
beginning,0,0,0,0,1,0,0,0
use,0,0,0,0,4,0,2,0
visual,2,0,0,0,0,0,0,0
evidence,0,0,0,0,1,0,0,0
disprove,0,0,0,0,0,0,1,0
generally,0,0,3,0,0,0,0,0
belong,0,0,0,0,0,0,1,0
nobility,0,0,0,0,1,0,0,0
rich,1,0,0,0,0,0,0,0
university,0,0,0,0,6,0,0,0
career,0,0,0,0,8,0,0,0
pendulum,0,0,0,0,3,0,0,0
watch,0,0,0,0,0,0,2,0
chandelier,0,0,0,0,1,0,0,0
swing,0,0,0,0,0,0,3,0
cathedral,0,0,0,0,1,0,0,0
pulse,0,0,0,0,1,0,0,0
narrow,1,0,0,0,0,0,0,0
arc,0,0,0,0,2,0,0,0
oscillation,0,0,0,0,1,0,0,0
society,0,0,0,0,1,0,0,0
reliable,2,0,0,0,0,0,0,0
mean,2,0,0,0,3,0,1,0
keep,0,0,0,0,0,0,3,0
geometry,0,0,0,0,1,0,0,0
kindle,0,0,0,0,0,0,1,0
get,0,0,0,0,0,0,1,0
consent,0,0,0,0,1,0,0,0
force,0,0,0,0,9,0,1,0
lecturer,0,0,0,0,2,0,0,0
attract,0,0,0,0,0,0,2,0
attention,0,0,0,0,2,0,0,0
hydrostatic,0,0,0,0,1,0,0,0
physic,0,0,0,0,2,0,0,0
deal,0,0,0,0,0,0,2,0
characteristic,0,0,0,0,1,0,0,0
fluid,0,0,0,0,1,0,0,0
dynamic,1,0,0,0,2,0,0,0
appointment,0,0,0,0,2,0,0,0
enemy,0,0,0,0,2,0,0,0
mistake,0,0,0,0,1,0,0,0
accord,0,0,0,0,0,0,2,0
popular,1,0,0,0,0,0,0,0
drop,0,0,0,0,0,0,1,0
weight,0,0,0,0,1,0,0,0
lean,0,0,0,0,0,0,1,0
tower,0,0,0,0,1,0,0,0
experiment,0,0,0,0,8,0,2,0
resentment,0,0,0,0,1,0,0,0
drive,0,0,0,0,0,0,1,0
offer,0,0,0,0,0,0,2,0
professorship,0,0,0,0,1,0,0,0
word,0,0,0,0,3,0,0,0
newly,0,0,3,0,0,0,0,0
invent,0,0,0,0,0,0,6,0
reach,0,0,0,0,1,0,6,0
magnify,0,0,0,0,0,0,1,0
power,0,0,0,0,1,0,0,0
mountain,0,0,0,0,1,0,0,0
crater,0,0,0,0,2,0,0,0
dense,1,0,0,0,0,0,0,0
collection,0,0,0,0,1,0,0,0
strongly,0,0,1,0,0,0,0,0
receive,0,0,0,0,0,0,11,0
formal,1,0,0,0,0,0,0,0
warning,0,0,0,0,1,0,0,0
contrary,1,0,0,0,0,0,0,0
teaching,0,0,0,0,5,0,0,0
house,0,0,0,0,2,0,0,0
arrest,0,0,0,0,1,0,1,0
have,0,0,0,0,0,0,3,0
doctrine,0,0,0,0,1,0,0,0
blind,1,0,0,0,0,0,0,0
pardon,0,0,0,0,0,0,1,0
finally,0,0,4,0,0,0,0,0
accept,0,0,0,0,0,0,4,0
mechanic,0,0,0,0,7,0,0,0
projectile,0,0,0,0,1,0,0,0
parabola,0,0,0,0,1,0,0,0
demonstration,0,0,0,0,2,0,0,0
equilibrium,0,0,0,0,1,0,0,0
flotation,0,0,0,0,1,0,0,0
simple,1,0,0,0,0,0,0,0
thermometer,0,0,0,0,1,0,0,0
inspire,0,0,0,0,0,0,2,0
barometer,0,0,0,0,1,0,0,0
inertia,0,0,0,0,1,0,0,0
object,0,0,0,0,8,0,0,0
act,0,0,0,0,0,0,2,0
continuously,0,0,1,0,0,0,0,0
counter,0,0,0,0,0,0,1,0
freely,0,0,1,0,0,0,0,0
happen,0,0,0,0,0,0,2,0
astrologer,0,0,0,0,2,0,0,0
well,0,0,3,0,0,0,0,0
known,2,0,0,0,0,0,0,0
elliptical,4,0,0,0,0,0,0,0
oval,1,0,0,0,0,0,0,0
shape,0,0,0,0,4,0,4,0
correctly,0,0,3,0,0,0,0,0
being,0,0,0,0,1,0,0,0
demonstrate,0,0,0,0,0,0,2,0
enter,0,0,0,0,0,0,10,0
design,0,0,0,0,2,0,3,0
serve,0,0,0,0,0,0,21,0
basis,0,0,0,0,1,0,0,0
refractive,1,0,0,0,0,0,0,0
duchy,0,0,0,0,1,0,0,0
southern,2,0,0,0,0,0,0,0
sickly,1,0,0,0,0,0,0,0
child,0,0,0,0,4,0,0,0
brilliant,2,0,0,0,0,0,0,0
correspond,0,0,0,0,0,0,3,0
mainly,0,0,1,0,0,0,0,0
nature,0,0,0,0,4,0,0,0
task,0,0,0,0,3,0,0,0
horoscope,0,0,0,0,1,0,0,0
birth,0,0,0,0,1,0,0,0
royal,1,0,0,0,0,0,0,0
importance,0,0,0,0,1,0,0,0
secondary,1,0,0,0,0,0,0,0
outstanding,2,0,0,0,0,0,0,0
typical,1,0,0,0,0,0,0,0
plus,0,0,0,1,0,0,0,0
account,0,0,0,0,1,0,1,0
fail,0,0,0,0,0,0,1,0
experience,0,0,0,0,4,0,2,0
discrepancy,0,0,0,0,2,0,0,0
unaccounted,1,0,0,0,0,0,0,0
hamper,0,0,0,0,0,0,1,0
poor,2,0,0,0,0,0,0,0
eyesight,0,0,0,0,1,0,0,0
clumsy,1,0,0,0,0,0,0,0
answer,0,0,0,0,1,0,0,0
speed,0,0,0,0,8,0,0,0
vary,0,0,0,0,0,0,3,0
boldly,0,0,1,0,0,0,0,0
require,0,0,0,0,0,0,1,0
precise,1,0,0,0,0,0,0,0
relation,0,0,0,0,1,0,0,0
form,0,0,0,0,2,0,2,0
ellipse,0,0,0,0,1,0,0,0
focus,0,0,0,0,2,0,0,0
line,0,0,0,0,3,0,0,0
join,0,0,0,0,0,0,12,0
sweep,0,0,0,0,0,0,2,0
square,0,0,0,0,1,0,0,0
proportional,1,0,0,0,0,0,0,0
cube,0,0,0,0,1,0,0,0
remove,0,0,0,0,0,0,2,0
doubt,0,0,0,0,1,0,0,0
universal,1,0,0,0,0,0,0,0
gravitation,0,0,0,0,5,0,0,0
proceed,0,0,0,0,0,0,1,0
revise,0,0,0,0,0,0,1,0
unsatisfactory,1,0,0,0,0,0,0,0
hour,0,0,0,0,12,0,0,0
substantially,0,0,2,0,0,0,0,0
inform,0,0,0,0,0,0,1,0
subsequently,0,0,2,0,0,0,0,0
valuable,1,0,0,0,0,0,0,0
optic,0,0,0,0,2,0,0,0
dioptric,0,0,0,0,1,0,0,0
kind,0,0,0,0,1,0,0,0
found,0,0,0,0,0,0,5,0
lense,0,0,0,0,2,0,0,0
dynasty,0,0,0,0,1,0,0,0
director,0,0,0,0,13,0,0,0
moon,0,0,0,0,9,0,0,0
educate,0,0,0,0,0,0,1,0
comet,0,0,0,0,14,0,0,0
rotational,2,0,0,0,0,0,0,0
finite,1,0,0,0,0,0,0,0
french,1,0,0,0,0,0,0,0
dark,1,0,0,0,0,0,0,0
ring,0,0,0,0,5,0,0,0
swarm,0,0,0,0,1,0,0,0
tiny,2,0,0,0,0,0,0,0
moonlet,0,0,0,0,1,0,0,0
individually,0,0,1,0,0,0,0,0
confirm,0,0,0,0,0,0,3,0
honor,0,0,0,0,4,0,2,0
probe,0,0,0,0,4,0,0,0
topographical,1,0,0,0,0,0,0,0
dutch,3,0,0,0,0,0,0,0
wave,0,0,0,0,1,0,0,0
clock,0,0,0,0,2,0,0,0
reputation,0,0,0,0,2,0,0,0
wealth,0,0,0,0,1,0,0,0
parentage,0,0,0,0,1,0,0,0
meet,0,0,0,0,0,0,1,0
disagree,0,0,0,0,0,0,1,0
train,0,0,0,0,0,0,3,0
language,0,0,0,0,1,0,0,0
drawing,0,0,0,0,1,0,0,0
transfer,0,0,0,0,0,0,3,0
probability,0,0,0,0,1,0,0,0
brother,0,0,0,0,1,0,0,0
grind,0,0,0,0,0,0,1,0
identify,0,0,0,0,0,0,1,0
component,0,0,0,0,3,0,0,0
nebula,0,0,0,0,8,0,0,0
construction,0,0,0,0,3,0,0,0
escapement,0,0,0,0,1,0,0,0
aid,0,0,0,0,0,0,2,0
chief,1,0,0,0,2,0,0,0
calculus,0,0,0,0,2,0,0,0
understanding,0,0,0,0,2,0,0,0
color,0,0,0,0,7,0,1,0
formulate,0,0,0,0,0,0,3,0
classical,2,0,0,0,0,0,0,0
relativity,0,0,0,0,1,0,0,0
couple,0,0,0,0,1,0,1,0
remarry,0,0,0,0,0,0,1,0
away,0,1,2,0,0,0,0,0
grandmother,0,0,0,0,1,0,0,0
grammar,0,0,0,0,1,0,0,0
prepare,0,0,0,0,0,0,3,0
customary,1,0,0,0,0,0,0,0
learn,0,0,0,0,0,0,3,0
intrigue,0,0,0,0,0,0,1,0
contrast,0,0,0,0,1,0,0,0
reality,0,0,0,0,2,0,0,0
entirely,0,0,1,0,0,0,0,0
particle,0,0,0,0,4,0,0,0
matter,0,0,0,0,1,0,0,0
mechanical,3,0,0,0,0,0,0,0
interaction,0,0,0,0,1,0,0,0
portrait,0,0,0,0,2,0,0,0
graduate,1,0,0,0,1,0,12,0
ultimately,0,0,1,0,0,0,0,0
white,4,0,0,0,0,0,0,0
prism,0,0,0,0,5,0,0,0
band,0,0,0,0,4,0,0,0
spectrum,0,0,0,0,1,0,0,0
single,1,0,0,0,0,0,0,0
remain,0,0,0,0,0,0,4,0
unchanged,1,0,0,0,0,0,0,0
mixture,0,0,0,0,1,0,0,0
pure,1,0,0,0,0,0,0,0
corpuscular,1,0,0,0,0,0,0,0
corpuscle,0,0,0,0,1,0,0,0
straight,1,0,0,0,0,0,0,0
illustration,0,0,0,0,1,0,0,0
depict,0,0,0,0,0,0,1,0
right,0,0,0,0,1,0,0,0
separate,0,0,0,0,0,0,2,0
sunlight,0,0,0,0,1,0,0,0
arise,0,0,0,0,0,0,1,0
question,0,0,0,0,0,0,1,0
invisible,1,0,0,0,0,0,0,0
expression,0,0,0,0,1,0,0,0
gravitational,2,0,0,0,0,0,0,0
operate,0,0,0,0,0,0,2,0
masse,0,0,0,0,1,0,0,0
concept,0,0,0,0,1,0,0,0
infinity,0,0,0,0,1,0,0,0
slope,0,0,0,0,1,0,0,0
curve,0,0,0,0,2,0,0,0
fluxional,1,0,0,0,0,0,0,0
appoint,0,0,0,0,0,0,5,0
reflect,0,0,0,0,0,0,4,0
mass,0,0,0,0,1,0,0,0
elect,0,0,0,0,0,0,6,0
representative,0,0,0,0,1,0,0,0
warden,0,0,0,0,1,0,0,0
mint,0,0,0,0,2,0,0,0
recoinage,0,0,0,0,1,0,0,0
standardization,0,0,0,0,1,0,0,0
coin,0,0,0,0,1,0,0,0
project,0,0,0,0,4,0,0,0
president,0,0,0,0,5,0,0,0
knight,0,0,0,0,0,0,2,0
burial,0,0,0,0,1,0,0,0
english,2,0,0,0,0,0,0,0
encourage,0,0,0,0,0,0,1,0
expense,0,0,0,0,2,0,0,0
thing,0,0,0,0,3,0,0,0
degree,0,0,0,0,10,0,0,0
sail,0,0,0,0,0,0,1,0
youth,0,0,0,0,1,0,0,0
spell,0,0,0,0,0,0,1,0
meteorological,1,0,0,0,0,0,0,0
magnetic,2,0,0,0,0,0,0,0
navigation,0,0,0,0,1,0,0,0
photograph,0,0,0,0,3,0,2,0
close,0,0,4,0,0,0,0,0
accurately,0,0,1,0,0,0,0,0
previously,0,0,2,0,0,0,0,0
stellar,2,0,0,0,0,0,0,0
organist,0,0,0,0,1,0,0,0
structure,0,0,0,0,1,0,0,0
evolution,0,0,0,0,1,0,0,0
binary,4,0,0,0,0,0,0,0
double,2,0,0,0,0,0,0,0
modification,0,0,0,0,1,0,0,0
infrared,1,0,0,0,0,0,0,0
radiation,0,0,0,0,4,0,0,0
musician,0,0,0,0,1,0,0,0
music,0,0,0,0,1,0,0,0
symphony,0,0,0,0,1,0,0,0
conduct,0,0,0,0,0,0,4,0
professional,1,0,0,0,0,0,0,0
bring,0,0,0,0,0,0,2,0
govern,0,0,0,0,0,0,1,0
powerful,2,0,0,0,0,0,0,0
village,0,0,0,0,1,0,0,0
neighbor,0,0,0,0,1,0,0,0
letter,0,0,0,0,1,0,0,0
impress,0,0,0,0,0,0,2,0
invariability,0,0,0,0,1,0,0,0
term,0,0,0,0,2,0,0,0
finding,0,0,0,0,1,0,0,0
stability,0,0,0,0,2,0,0,0
dependence,0,0,0,0,1,0,0,0
acceleration,0,0,0,0,1,0,0,0
eccentricity,0,0,0,0,1,0,0,0
review,0,0,0,0,0,0,1,0
issue,0,0,0,0,0,0,1,0
condensed,1,0,0,0,0,0,0,0
nebular,1,0,0,0,0,0,0,0
hypothesis,0,0,0,0,1,0,0,0
origin,0,0,0,0,2,0,0,0
award,0,0,0,0,4,0,3,0
marquis,0,0,0,0,1,0,0,0
modest,1,0,0,0,0,0,0,0
say,0,0,0,0,0,0,1,0
noted,1,0,0,0,0,0,0,0
excel,0,0,0,0,0,0,1,0
assist,0,0,0,0,0,0,1,0
renowned,1,0,0,0,0,0,0,0
extensive,1,0,0,0,0,0,0,0
reobservation,0,0,0,0,1,0,0,0
earn,0,0,0,0,0,0,6,0
revision,0,0,0,0,1,0,0,0
extension,0,0,0,0,1,0,0,0
sense,0,0,0,0,1,0,0,0
survey,0,0,0,0,0,0,1,0
sky,0,0,0,0,2,0,0,0
galaxy,0,0,0,0,16,0,0,0
highly,0,0,1,0,0,0,0,0
accomplished,1,0,0,0,0,0,0,0
chemist,0,0,0,0,1,0,0,0
process,0,0,0,0,2,0,0,0
photography,0,0,0,0,2,0,0,0
sensitized,1,0,0,0,0,0,0,0
paper,0,0,0,0,1,0,0,0
positive,1,0,0,0,0,0,0,0
negative,1,0,0,0,0,0,0,0
dreamer,0,0,0,0,1,0,0,0
russian,5,0,0,0,0,0,0,0
aeronautics,0,0,0,0,1,0,0,0
astronautic,0,0,0,0,3,0,0,0
scarlet,1,0,0,0,0,0,0,0
fever,0,0,0,0,1,0,0,0
deaf,1,0,0,0,0,0,0,0
lonely,1,0,0,0,0,0,0,0
examination,0,0,0,0,1,0,0,0
home,0,0,2,0,0,0,0,0
post,0,0,0,0,1,0,0,0
pursue,0,0,0,0,0,0,3,0
aerodynamics,0,0,0,0,1,0,0,0
airfoil,0,0,0,0,1,0,0,0
succession,0,0,0,0,1,0,0,0
wind,0,0,0,0,2,0,0,0
tunnel,0,0,0,0,2,0,0,0
permit,0,0,0,0,0,0,1,0
testing,0,0,0,0,1,0,0,0
aircraft,0,0,0,0,4,0,0,0
cosmic,2,0,0,0,0,0,0,0
theoretical,2,0,0,0,0,0,0,0
engine,0,0,0,0,3,0,0,0
related,1,0,0,0,0,0,0,0
fill,0,0,0,0,0,0,1,0
sadness,0,0,0,0,1,0,0,0
frustration,0,0,0,0,1,0,0,0
commit,0,0,0,0,0,0,1,0
suicide,0,0,0,0,1,0,0,0
flood,0,0,0,0,1,0,0,0
daughter,0,0,0,0,1,0,0,0
indifferent,1,0,0,0,0,0,0,0
government,0,0,0,0,1,0,0,0
stratospheric,1,0,0,0,0,0,0,0
interplanetary,1,0,0,0,0,0,0,0
play,0,0,0,0,0,0,4,0
role,0,0,0,0,4,0,0,0
pension,0,0,0,0,1,0,0,0
recognition,0,0,0,0,1,0,0,0
service,0,0,0,0,2,0,0,0
aviation,0,0,0,0,2,0,0,0
novel,0,0,0,0,2,0,0,0
writer,0,0,0,0,1,0,0,0
comic,1,0,0,0,0,0,0,0
strip,0,0,0,0,1,0,0,0
real,1,0,0,0,0,0,0,0
quietly,0,0,1,0,0,0,0,0
usher,0,0,0,0,0,0,1,0
extreme,1,0,0,0,0,0,0,0
fuel,0,0,0,0,3,0,5,0
liquid,2,0,0,0,5,0,0,0
oxygen,0,0,0,0,1,0,0,0
hydrogen,0,0,0,0,1,0,0,0
heighten,0,0,0,0,0,0,1,0
dream,0,0,0,0,0,0,1,0
spaceflight,0,0,0,0,6,0,0,0
machine,0,0,0,0,2,0,0,0
association,0,0,0,0,1,0,0,0
doctorate,0,0,0,0,4,0,0,0
laboratory,0,0,0,0,1,0,0,0
test,0,0,0,0,7,0,2,0
satisfactorily,0,0,1,0,0,0,0,0
farm,0,0,0,0,2,0,0,0
achieve,0,0,0,0,0,0,1,0
brief,1,0,0,0,0,0,0,0
lift,0,0,0,0,1,0,0,0
rocketry,0,0,0,0,3,0,0,0
pose,0,0,0,0,0,0,2,0
framework,0,0,0,0,1,0,0,0
prior,0,0,1,0,0,0,0,0
finance,0,0,0,0,0,0,1,0
philanthropist,0,0,0,0,1,0,0,0
associate,0,0,0,0,1,0,0,0
search,0,0,0,0,1,0,0,0
adequate,1,0,0,0,0,0,0,0
high,6,0,0,0,0,0,0,0
altitude,0,0,0,0,10,0,0,0
shoot,0,0,0,0,0,0,1,0
fast,0,0,2,0,0,0,0,0
patent,0,0,0,0,1,0,1,0
steering,0,0,0,0,1,0,0,0
apparatus,0,0,0,0,1,0,0,0
stage,0,0,0,0,0,0,1,0
pump,0,0,0,0,1,0,0,0
self,0,0,0,0,1,0,0,0
cool,0,0,0,0,0,0,1,0
motor,0,0,0,0,1,0,0,0
ridicule,0,0,0,0,0,0,1,0
public,4,0,0,0,1,0,0,0
press,0,0,0,0,1,0,0,0
lifetime,0,0,0,0,1,0,0,0
verge,0,0,0,0,1,0,0,0
jet,0,0,0,0,3,0,0,0
acknowledge,0,0,0,0,0,0,1,0
crucial,1,0,0,0,0,0,0,0
extragalactic,1,0,0,0,0,0,0,0
outside,0,3,0,0,0,0,0,0
select,0,0,0,0,0,0,7,0
jurisprudence,0,0,0,0,1,0,0,0
insistence,0,0,0,0,1,0,0,0
open,1,0,0,0,0,0,0,0
spiral,2,0,0,0,1,0,0,0
investigate,0,0,0,0,0,0,4,0
unclear,1,0,0,0,0,0,0,0
comparable,1,0,0,0,0,0,0,0
cloud,0,0,0,0,6,0,0,0
gas,0,0,0,0,2,0,0,0
sparse,1,0,0,0,0,0,0,0
cluster,0,0,0,0,1,0,0,0
desk,0,0,0,0,1,0,0,0
type,0,0,0,0,1,0,0,0
variable,0,0,0,0,1,0,0,0
fluctuation,0,0,0,0,1,0,0,0
thousand,0,0,0,0,1,2,0,0
relatively,0,0,1,0,0,0,0,0
nearby,1,0,0,0,0,0,0,0
swiftly,0,0,1,0,0,0,0,0
convince,0,0,0,0,0,0,1,0
majority,0,0,0,0,1,0,0,0
remarkable,2,0,0,0,0,0,0,0
recede,0,0,0,0,0,0,1,0
increase,0,0,0,0,0,0,1,0
imply,0,0,0,0,0,0,1,0
expand,0,0,0,0,0,0,1,0
ratio,0,0,0,0,1,0,0,0
constant,0,0,0,0,3,0,0,0
incorrect,1,0,0,0,0,0,0,0
entire,2,0,0,0,0,0,0,0
surmise,0,0,0,0,0,0,1,0
systematically,0,0,1,0,0,0,0,0
resolve,0,0,0,0,0,0,1,0
german,3,0,0,0,0,0,0,0
advance,0,0,0,0,1,0,1,0
unlike,0,1,0,0,0,0,0,0
military,1,0,0,0,1,0,0,0
dissertation,0,0,0,0,2,0,0,0
arouse,0,0,0,0,0,0,1,0
faculty,0,0,0,0,1,0,0,0
fueled,1,0,0,0,0,0,0,0
end,0,0,0,0,4,0,1,0
translate,0,0,0,0,0,0,1,0
rejoin,0,0,0,0,0,0,2,0
retire,0,0,0,0,0,0,7,0
effort,0,0,0,0,2,0,0,0
understand,0,0,0,0,0,0,1,0
enormous,1,0,0,0,0,0,0,0
velocity,0,0,0,0,1,0,0,0
strengthen,0,0,0,0,0,0,1,0
million,0,0,0,0,2,1,0,0
originate,0,0,0,0,0,0,1,0
vast,1,0,0,0,0,0,0,0
approach,0,0,0,0,1,0,0,0
alter,0,0,0,0,0,0,1,0
general,1,0,0,0,0,0,0,0
secretary,0,0,0,0,2,0,0,0
belt,0,0,0,0,11,0,0,0
verify,0,0,0,0,0,0,2,0
naturalized,1,0,0,0,0,0,0,0
staff,0,0,0,0,1,0,0,0
inspect,0,0,0,0,0,0,1,0
spectrometer,0,0,0,0,1,0,0,0
tube,0,0,0,0,1,0,0,0
presence,0,0,0,0,2,0,0,0
methane,0,0,0,0,1,0,0,0
atmosphere,0,0,0,0,5,0,0,0
carbon,0,0,0,0,2,0,0,0
dioxide,0,0,0,0,2,0,0,0
ice,0,0,0,0,3,0,0,0
influential,1,0,0,0,0,0,0,0
condensation,0,0,0,0,1,0,0,0
diameter,0,0,0,0,1,0,0,0
polar,1,0,0,0,0,0,0,0
cap,0,0,0,0,1,0,0,0
frozen,1,0,0,0,0,0,0,0
walk,0,0,0,0,5,0,6,0
crunchy,1,0,0,0,0,0,0,0
snow,0,0,0,0,1,0,0,0
aspect,0,0,0,0,1,0,0,0
engineering,0,0,0,0,6,0,0,0
technical,3,0,0,0,0,0,0,0
bomb,0,0,0,0,0,0,1,0
war,0,0,0,0,2,0,0,0
team,0,0,0,0,1,0,0,0
surrender,0,0,0,0,0,0,1,0
troop,0,0,0,0,1,0,0,0
ballistic,1,0,0,0,0,0,0,0
weapon,0,0,0,0,1,0,0,0
program,0,0,0,0,22,0,0,0
group,0,0,0,0,2,0,0,0
extremely,0,0,1,0,0,0,0,0
vehicle,0,0,0,0,3,0,0,0
organization,0,0,0,0,3,0,0,0
objective,0,0,0,0,1,0,0,0
numerous,3,0,0,0,0,0,0,0
huge,1,0,0,0,0,0,0,0
doughnut,0,0,0,0,1,0,0,0
intense,1,0,0,0,0,0,0,0
encircle,0,0,0,0,0,0,1,0
inner,2,0,0,0,0,0,0,0
energy,0,0,0,0,3,0,0,0
proton,0,0,0,0,1,0,0,0
outer,5,0,0,0,0,0,0,0
electron,0,0,0,0,1,0,0,0
magnetosphere,0,0,0,0,1,0,0,0
tear,0,0,0,0,1,0,0,0
mile,0,0,0,0,12,0,0,0
attorney,0,0,0,0,1,0,0,0
studious,1,0,0,0,0,0,0,0
chemistry,0,0,0,0,1,0,0,0
bachelor,0,0,0,0,2,0,0,0
naval,4,0,0,0,0,0,0,0
radio,0,0,0,0,2,0,0,0
equipment,0,0,0,0,5,0,0,0
artillery,0,0,0,0,1,0,0,0
shell,0,0,0,0,1,0,0,0
head,0,0,0,0,1,0,3,0
capture,0,0,0,0,0,0,1,0
upper,1,0,0,0,0,0,0,0
chairman,0,0,0,0,2,0,0,0
department,0,0,0,0,1,0,0,0
ray,0,0,0,0,1,0,0,0
balloon,0,0,0,0,1,0,0,0
kilometer,0,0,0,0,10,0,0,0
worldwide,2,0,0,0,0,0,0,0
cooperation,0,0,0,0,1,0,0,0
payload,0,0,0,0,3,0,0,0
condition,0,0,0,0,1,0,0,0
listening,0,0,0,0,1,0,0,0
station,0,0,0,0,1,0,0,0
equip,0,0,0,0,0,0,1,0
detect,0,0,0,0,0,0,1,0
series,0,0,0,0,1,0,0,0
participate,0,0,0,0,0,0,4,0
politic,0,0,0,0,1,0,0,0
fighter,0,0,0,0,4,0,0,0
fly,0,0,0,0,0,0,4,0
withstand,0,0,0,0,0,0,1,0
attack,0,0,0,0,1,0,0,0
transcontinental,1,0,0,0,0,0,0,0
seven,0,0,0,0,0,3,0,0
capsule,0,0,0,0,1,0,0,0
success,0,0,0,0,1,0,0,0
instantly,0,0,1,0,0,0,0,0
boost,0,0,0,0,0,0,1,0
morale,0,0,0,0,1,0,0,0
lag,0,0,0,0,0,0,1,0
hail,0,0,0,0,0,0,1,0
hero,0,0,0,0,3,0,0,0
ticker,0,0,0,0,1,0,0,0
tape,0,0,0,0,1,0,0,0
parade,0,0,0,0,1,0,0,0
resign,0,0,0,0,0,0,3,0
political,1,0,0,0,0,0,0,0
lose,0,0,0,0,0,0,1,0
instrumental,1,0,0,0,0,0,0,0
promote,0,0,0,0,0,0,2,0
benefit,0,0,0,0,1,0,0,0
healthy,1,0,0,0,0,0,0,0
productive,1,0,0,0,0,0,0,0
aging,0,0,0,0,1,0,0,0
specialist,0,0,0,0,3,0,0,0
similarity,0,0,0,0,1,0,0,0
weightlessness,0,0,0,0,1,0,0,0
energize,0,0,0,0,0,0,1,0
national,1,0,0,0,0,0,0,0
destroyer,0,0,0,0,1,0,0,0
aviator,0,0,0,0,2,0,0,0
wing,0,0,0,0,1,0,0,0
qualify,0,0,0,0,0,0,1,0
fueling,0,0,0,0,1,0,0,0
landing,0,0,0,0,6,0,0,0
angled,1,0,0,0,0,0,0,0
carrier,0,0,0,0,1,0,0,0
deck,0,0,0,0,1,0,0,0
command,0,0,0,0,7,0,6,0
manned,6,0,0,0,0,0,0,0
ground,0,0,0,0,0,0,1,0
disease,0,0,0,0,1,0,0,0
ailment,0,0,0,0,1,0,0,0
affect,0,0,0,0,0,0,1,0
ear,0,0,0,0,1,0,0,0
undergo,0,0,0,0,0,0,1,0
corrective,1,0,0,0,0,0,0,0
surgery,0,0,0,0,1,0,0,0
status,0,0,0,0,1,0,0,0
stand,0,0,0,0,0,0,2,0
involve,0,0,0,0,0,0,1,0
highland,0,0,0,0,1,0,0,0
avid,1,0,0,0,0,0,0,0
golfer,0,0,0,0,1,0,0,0
golf,0,0,0,0,1,0,0,0
ball,0,0,0,0,1,0,0,0
makeshift,1,0,0,0,0,0,0,0
iron,0,0,0,0,1,0,0,0
club,0,0,0,0,1,0,0,0
playful,1,0,0,0,0,0,0,0
television,0,0,0,0,4,0,0,0
camera,0,0,0,0,1,0,0,0
weak,1,0,0,0,0,0,0,0
office,0,0,0,0,2,0,0,0
tenure,0,0,0,0,1,0,0,0
rear,1,0,0,0,0,0,0,0
admiral,0,0,0,0,1,0,0,0
undertake,0,0,0,0,0,0,1,0
business,0,0,0,0,2,0,0,0
coauthore,0,0,0,0,0,0,1,0
lifelong,1,0,0,0,0,0,0,0
nickname,0,0,0,0,1,0,0,0
combat,0,0,0,0,1,0,0,0
function,0,0,0,0,0,0,1,0
effectively,0,0,1,0,0,0,0,0
vacuum,0,0,0,0,1,0,0,0
module,0,0,0,0,8,0,0,0
edge,0,0,0,0,1,0,0,0
gather,0,0,0,0,0,0,1,0
rock,0,0,0,0,2,0,0,0
sample,0,0,0,0,2,0,0,0
successful,1,0,0,0,0,0,0,0
rendezvous,0,0,0,0,2,0,0,0
splashdown,0,0,0,0,1,0,0,0
practice,0,0,0,0,0,0,2,0
underwater,1,0,0,0,0,0,0,0
zero,0,0,0,0,0,2,0,0
training,0,0,0,0,10,0,0,0
faceplate,0,0,0,0,1,0,0,0
commandant,0,0,0,0,1,0,0,0
legally,0,0,1,0,0,0,0,0
nonprofit,1,0,0,0,0,0,0,0
expansion,0,0,0,0,1,0,0,0
autobiography,0,0,0,0,1,0,0,0
magnificent,1,0,0,0,0,0,0,0
look,0,0,0,0,0,0,2,0
step,0,0,0,0,1,0,1,0
dusty,1,0,0,0,0,0,0,0
speak,0,0,0,0,0,0,1,0
giant,1,0,0,0,0,0,0,0
leap,0,0,0,0,1,0,0,0
mankind,0,0,0,0,1,0,0,0
want,0,0,0,0,0,0,1,0
birthday,0,0,0,0,1,0,0,0
licensed,1,0,0,0,0,0,0,0
cadet,0,0,0,0,2,0,0,0
aeronautical,3,0,0,0,0,0,0,0
civilian,3,0,0,0,0,0,0,0
dock,0,0,0,0,0,0,3,0
maneuver,0,0,0,0,1,0,3,0
blast,0,0,0,0,0,0,1,0
manually,0,0,1,0,0,0,0,0
touch,0,0,0,0,0,0,1,0
soil,0,0,0,0,1,0,0,0
deploy,0,0,0,0,0,0,2,0
voyage,0,0,0,0,1,0,0,0
trio,0,0,0,0,2,0,0,0
splash,0,0,0,0,0,0,2,0
aerospace,0,0,0,0,4,0,0,0
company,0,0,0,0,1,0,0,0
maker,0,0,0,0,1,0,0,0
electronic,1,0,0,0,0,0,0,0
