word,ADJ,ADP,ADV,AUX,CCONJ,DET,INTJ,NOUN,NUM,SCONJ,VERB,X
partnership,0,0,0,0,0,0,0,1,0,0,0,0
management,0,0,0,0,0,0,0,5,0,0,0,0
compact,0,0,0,0,0,0,0,3,0,0,0,0
crash,0,0,0,0,0,0,0,2,0,0,0,0
negotiation,0,0,0,0,0,0,0,6,0,0,0,0
save,0,0,0,0,0,0,0,0,0,0,2,0
powerful,4,0,0,0,0,0,0,0,0,0,0,0
demonstration,0,0,0,0,0,0,0,3,0,0,0,0
stoppage,0,0,0,0,0,0,0,1,0,0,0,0
avoid,0,0,0,0,0,0,0,0,0,0,3,0
taxis,0,0,0,0,0,0,0,3,0,0,0,0
add,0,0,0,0,0,0,0,0,0,0,4,0
consumption,0,0,0,0,0,0,0,1,0,0,0,0
charge,0,0,0,0,0,0,0,6,0,0,2,0
continuous,1,0,0,0,0,0,0,0,0,0,0,0
progress,0,0,0,0,0,0,0,2,0,0,0,0
fund,0,0,0,0,0,0,0,6,0,0,1,0
receive,0,0,0,0,0,0,0,0,0,0,13,0
transportation,0,0,0,0,0,0,0,1,0,0,0,0
infrastructure,0,0,0,0,0,0,0,3,0,0,0,0
overall,4,0,0,0,0,0,0,0,0,0,0,0
urban,7,0,0,0,0,0,0,0,0,0,0,0
plan,0,0,0,0,0,0,0,7,0,0,5,0
commute,0,0,0,0,0,0,0,0,0,0,1,0
car,0,0,0,0,0,0,0,2,0,0,0,0
parking,0,0,0,0,0,0,0,1,0,0,0,0
problematic,1,0,0,0,0,0,0,0,0,0,0,0
autonomous,1,0,0,0,0,0,0,0,0,0,0,0
electrified,1,0,0,0,0,0,0,0,0,0,0,0
commuter,0,0,0,0,0,0,0,1,0,0,0,0
uneconomic,1,0,0,0,0,0,0,0,0,0,0,0
tram,0,0,0,0,0,0,0,1,0,0,0,0
traffic,0,0,0,0,0,0,0,1,0,0,0,0
run,0,0,0,0,0,0,0,0,0,0,9,0
restoration,0,0,0,0,0,0,0,3,0,0,0,0
redevelopment,0,0,0,0,0,0,0,1,0,0,0,0
community,0,0,0,0,0,0,0,10,0,0,0,0
seaborne,1,0,0,0,0,0,0,0,0,0,0,0
conduct,0,0,0,0,0,0,0,1,0,0,3,0
eastand,0,0,0,0,1,0,0,0,0,0,0,0
channel,1,0,0,0,0,0,0,3,0,0,0,0
motor,0,0,0,0,0,0,0,1,0,0,0,0
vehicle,0,0,0,0,0,0,0,2,0,0,0,0
freight,0,0,0,0,0,0,0,1,0,0,0,0
ferry,0,0,0,0,0,0,0,1,0,0,0,0
vessel,0,0,0,0,0,0,0,3,0,0,0,0
shipment,0,0,0,0,0,0,0,1,0,0,0,0
container,0,0,0,0,0,0,0,1,0,0,0,0
adversely,0,0,1,0,0,0,0,0,0,0,0,0
affect,0,0,0,0,0,0,0,0,0,0,5,0
privately,0,0,4,0,0,0,0,0,0,0,0,0
fraction,0,0,0,0,0,0,0,1,0,0,0,0
merchant,0,0,0,0,0,0,0,1,0,0,0,0
fleet,0,0,0,0,0,0,0,1,0,0,0,0
airport,0,0,0,0,0,0,0,4,0,0,0,0
liability,0,0,0,0,0,0,0,1,0,0,0,0
operation,0,0,0,0,0,0,0,5,0,0,0,0
duty,0,0,0,0,0,0,0,5,0,0,0,0
substantial,5,0,0,0,0,0,0,0,0,0,0,0
advantage,0,0,0,0,0,0,0,3,0,0,0,0
warehousing,0,0,0,0,0,0,0,1,0,0,0,0
propose,0,0,0,0,0,0,0,0,0,0,5,0
midwestern,1,0,0,0,0,0,0,0,0,0,0,0
found,0,0,0,0,0,0,0,0,0,0,30,0
airline,0,0,0,0,0,0,0,4,0,0,0,0
privatized,1,0,0,0,0,0,0,0,0,0,0,0
travel,0,0,0,0,0,0,0,2,0,0,1,0
model,0,0,0,0,0,0,0,3,0,0,0,0
fare,0,0,0,0,0,0,0,1,0,0,0,0
deregulation,0,0,0,0,0,0,0,2,0,0,0,0
telecommunications,0,0,0,0,0,0,0,3,0,0,0,0
subsidiary,0,0,0,0,0,0,0,1,0,0,0,0
extensively,0,0,5,0,0,0,0,0,0,0,0,0
succeed,0,0,0,0,0,0,0,0,0,0,8,0
ensure,0,0,0,0,0,0,0,0,0,0,3,0
liberalized,1,0,0,0,0,0,0,0,0,0,0,0
law,0,0,0,0,0,0,0,36,0,0,0,0
internet,0,0,0,0,0,0,0,3,0,0,0,0
rapidly,0,0,5,0,0,0,0,0,0,0,0,0
access,0,0,0,0,0,0,0,7,0,0,0,0
get,0,0,0,0,0,0,0,0,0,0,2,0
wireless,1,0,0,0,0,0,0,0,0,0,0,0
carrier,0,0,0,0,0,0,0,1,0,0,0,0
incorporate,0,0,0,0,0,0,0,0,0,0,2,0
inaugurate,0,0,0,0,0,0,0,0,0,0,4,0
flight,0,0,0,0,0,0,0,5,0,0,0,0
expand,0,0,0,0,0,0,0,0,0,0,3,0
transatlantic,1,0,0,0,0,0,0,0,0,0,0,0
parliamentary,15,0,0,0,0,0,0,0,0,0,0,0
democracy,0,0,0,0,0,0,0,3,0,0,0,0
promulgate,0,0,0,0,0,0,0,0,0,0,2,0
amend,0,0,0,0,0,0,0,0,0,0,3,0
directly,0,0,2,0,0,0,0,0,0,0,0,0
eligible,2,0,0,0,0,0,0,0,0,0,0,0
reelection,0,0,0,0,0,0,0,2,0,0,0,0
act,0,0,0,0,0,0,0,10,0,0,7,0
consult,0,0,0,0,0,0,0,0,0,0,2,0
advisory,1,0,0,0,0,0,0,0,0,0,0,0
exercise,0,0,0,0,0,0,0,1,0,0,5,0
sign,0,0,0,0,0,0,0,2,0,0,9,0
advise,0,0,0,0,0,0,0,0,0,0,1,0
summon,0,0,0,0,0,0,0,0,0,0,3,0
dissolve,0,0,0,0,0,0,0,0,0,0,6,0
refuse,0,0,0,0,0,0,0,0,0,0,7,0
command,0,0,0,0,0,0,0,1,0,0,4,0
guardian,0,0,0,0,0,0,0,1,0,0,0,0
circumstance,0,0,0,0,0,0,0,2,0,0,0,0
submit,0,0,0,0,0,0,0,0,0,0,4,0
constitutionality,0,0,0,0,0,0,0,1,0,0,0,0
suggest,0,0,0,0,0,0,0,0,0,0,6,0
change,0,0,0,0,0,0,0,10,0,0,5,0
block,0,0,0,0,0,0,0,0,0,0,1,0
passage,0,0,0,0,0,0,0,9,0,0,0,0
vest,0,0,0,0,0,0,0,0,0,0,1,0
cabinet,0,0,0,0,0,0,0,5,0,0,0,0
preside,0,0,0,0,0,0,0,0,0,0,2,0
meeting,0,0,0,0,0,0,0,9,0,0,0,0
deputy,4,0,0,0,0,0,0,10,0,0,0,0
tánaiste,0,0,0,0,0,0,0,1,0,0,0,2
finance,0,0,0,0,0,0,0,6,0,0,2,0
senator,0,0,0,0,0,0,0,1,0,0,0,0
borough,0,0,0,0,0,0,0,7,0,0,0,0
council,0,0,0,0,0,0,0,14,0,0,0,0
board,0,0,0,0,0,0,0,2,0,0,0,0
commissioner,0,0,0,0,0,0,0,5,0,0,0,0
interval,0,0,0,0,0,0,0,2,0,0,0,0
universal,2,0,0,0,0,0,0,0,0,0,0,0
adult,0,0,0,0,0,0,0,1,0,0,0,0
suffrage,0,0,0,0,0,0,0,2,0,0,0,0
administrative,6,0,0,0,0,0,0,0,0,0,0,0
purpose,0,0,0,0,0,0,0,6,0,0,0,0
divide,0,0,0,0,0,0,0,3,0,0,4,0
physical,1,0,0,0,0,0,0,0,0,0,0,0
planning,0,0,0,0,0,0,0,1,0,0,0,0
sewerage,0,0,0,0,0,0,0,1,0,0,0,0
housing,0,0,0,0,0,0,0,5,0,0,0,0
library,0,0,0,0,0,0,0,5,0,0,0,0
fire,0,0,0,0,0,0,0,6,0,0,5,0
courthouse,0,0,0,0,0,0,0,1,0,0,0,0
police,0,0,0,0,0,0,0,7,0,0,0,0
education,0,0,0,0,0,0,0,14,0,0,0,0
decision,0,0,0,0,0,0,0,5,0,0,0,0
borrowing,0,0,0,0,0,0,0,3,0,0,0,0
making,0,0,0,0,0,0,0,1,0,0,0,0
bylaw,0,0,0,0,0,0,0,1,0,0,0,0
administration,0,0,0,0,0,0,0,12,0,0,0,0
manager,0,0,0,0,0,0,0,4,0,0,0,0
discharge,0,0,0,0,0,0,0,0,0,0,1,0
less,2,0,0,0,0,0,0,0,0,0,0,0
noncounty,1,0,0,0,0,0,0,0,0,0,0,0
regard,0,0,0,0,0,0,0,2,0,0,5,0
scope,0,0,0,0,0,0,0,3,0,0,0,0
situate,0,0,0,0,0,0,0,0,0,0,2,0
legislation,0,0,0,0,0,0,0,10,0,0,0,0
judge,0,0,0,0,0,0,0,2,0,0,0,0
retirement,0,0,0,0,0,0,0,1,0,0,0,0
remove,0,0,0,0,0,0,0,0,0,0,10,0
incapacity,0,0,0,0,0,0,0,1,0,0,0,0
misbehaviour,0,0,0,0,0,0,0,1,0,0,0,0
resolution,0,0,0,0,0,0,0,4,0,0,0,0
principle,0,0,0,0,0,0,0,3,0,0,0,0
embody,0,0,0,0,0,0,0,0,0,0,3,0
precedent,0,0,0,0,0,0,0,2,0,0,0,0
apply,0,0,0,0,0,0,0,0,0,0,2,0
statute,0,0,0,0,0,0,0,1,0,0,0,0
court,0,0,0,0,0,0,0,20,0,0,0,0
report,0,0,0,0,0,0,0,3,0,0,2,0
involve,0,0,0,0,0,0,0,0,0,0,2,0
stare,0,0,0,0,0,0,0,0,0,0,0,1
decisis,0,0,0,0,0,0,0,0,0,0,0,1
administer,0,0,0,0,0,0,0,0,0,0,3,0
distinguish,0,0,0,0,0,0,0,0,0,0,2,0
circuit,0,0,0,0,0,0,0,3,0,0,0,0
appeal,0,0,0,0,0,0,0,5,0,0,0,0
justice,0,0,0,0,0,0,0,4,0,0,0,0
jurisdiction,0,0,0,0,0,0,0,5,0,0,0,0
try,0,0,0,0,0,0,0,0,0,0,3,0
offense,0,0,0,0,0,0,0,1,0,0,0,0
murder,0,0,0,0,0,0,0,3,0,0,2,0
treason,0,0,0,0,0,0,0,3,0,0,0,0
piracy,0,0,0,0,0,0,0,2,0,0,0,0
criminal,5,0,0,0,0,0,0,0,0,0,0,0
trial,0,0,0,0,0,0,0,6,0,0,0,0
jury,0,0,0,0,0,0,0,1,0,0,0,0
hold,0,0,0,0,0,0,0,0,0,0,25,0
special,3,0,0,0,0,0,0,0,0,0,0,0
terrorism,0,0,0,0,0,0,0,3,0,0,0,0
age,0,0,0,0,0,0,0,8,0,0,1,0
choose,0,0,0,0,0,0,0,0,0,0,1,0
threeto,1,0,0,0,0,0,0,0,0,0,0,0
constituency,0,0,0,0,0,0,0,5,0,0,0,0
transferable,1,0,0,0,0,0,0,0,0,0,0,0
proportional,1,0,0,0,0,0,0,0,0,0,0,0
representation,0,0,0,0,0,0,0,4,0,0,0,0
university,0,0,0,0,0,0,0,7,0,0,0,0
vocational,5,0,0,0,0,0,0,0,0,0,0,0
interest,0,0,0,0,0,0,0,16,0,0,0,0
gain,0,0,0,0,0,0,0,1,0,0,12,0
eighth,0,0,0,0,0,0,0,1,0,0,0,0
twice,0,0,1,0,0,0,0,0,0,0,0,0
female,3,0,0,0,0,0,0,0,0,0,0,0
party,0,0,0,0,0,0,0,35,0,0,0,0
politic,0,0,0,0,0,0,0,12,0,0,0,0
entree,0,0,0,0,0,0,0,1,0,0,0,0
electoral,3,0,0,0,0,0,0,0,0,0,0,0
leader,0,0,0,0,0,0,0,35,0,0,0,0
presence,0,0,0,0,0,0,0,1,0,0,0,0
republican,12,0,0,0,0,0,0,5,0,0,0,0
boycott,0,0,0,0,0,0,0,0,0,0,1,0
position,0,0,0,0,0,0,0,12,0,0,0,0
intermission,0,0,0,0,0,0,0,1,0,0,0,0
nationalist,14,0,0,0,0,0,0,5,0,0,0,0
forerunner,0,0,0,0,0,0,0,2,0,0,0,0
shift,0,0,0,0,0,0,0,0,0,0,2,0
coalition,0,0,0,0,0,0,0,18,0,0,0,0
noncoalition,1,0,0,0,0,0,0,0,0,0,0,0
alliance,0,0,0,0,0,0,0,9,0,0,0,0
govern,0,0,0,0,0,0,0,0,0,0,8,0
alter,0,0,0,0,0,0,0,0,0,0,1,0
acknowledge,0,0,0,0,0,0,0,0,0,0,4,0
overwhelmingly,0,0,1,0,0,0,0,0,0,0,0,0
endorse,0,0,0,0,0,0,0,0,0,0,2,0
peace,0,0,0,0,0,0,0,10,0,0,0,0
unionist,7,0,0,0,0,0,0,6,0,0,0,0
hero,0,0,0,0,0,0,0,4,0,0,0,0
die,0,0,0,0,0,0,0,0,0,0,16,0
daring,1,0,0,0,0,0,0,0,0,0,0,0
strategy,0,0,0,0,0,0,0,2,0,0,0,0
campaign,0,0,0,0,0,0,0,10,0,0,1,0
guerrilla,0,0,0,0,0,0,0,3,0,0,0,0
intensification,0,0,0,0,0,0,0,1,0,0,0,0
clerk,0,0,0,0,0,0,0,1,0,0,0,0
return,0,0,0,0,0,0,0,6,0,0,13,0
arrest,0,0,0,0,0,0,0,2,0,0,3,0
detention,0,0,0,0,0,0,0,1,0,0,0,0
release,0,0,0,0,0,0,0,1,0,0,3,0
jail,0,0,0,0,0,0,0,3,0,0,0,0
present,3,0,0,0,0,0,0,0,0,0,3,0
convene,0,0,0,0,0,0,0,0,0,0,1,0
declare,0,0,0,0,0,0,0,0,0,0,8,0
vice,0,0,0,0,0,0,0,2,0,0,0,0
prison,0,0,0,0,0,0,0,1,0,0,0,0
affair,0,0,0,0,0,0,0,5,0,0,0,0
arrange,0,0,0,0,0,0,0,0,0,0,3,0
escape,0,0,0,0,0,0,0,2,0,0,2,0
director,0,0,0,0,0,0,0,4,0,0,0,0
intelligence,0,0,0,0,0,0,0,5,0,0,0,0
planner,0,0,0,0,0,0,0,1,0,0,0,0
coordinator,0,0,0,0,0,0,0,1,0,0,0,0
revolutionary,9,0,0,0,0,0,0,0,0,0,0,0
attack,0,0,0,0,0,0,0,6,0,0,1,0
assassination,0,0,0,0,0,0,0,3,0,0,0,0
agent,0,0,0,0,0,0,0,3,0,0,0,0
list,0,0,0,0,0,0,0,4,0,0,1,0
truce,0,0,0,0,0,0,0,2,0,0,0,0
negotiator,0,0,0,0,0,0,0,1,0,0,0,0
obtain,0,0,0,0,0,0,0,0,0,0,5,0
awareness,0,0,0,0,0,0,0,1,0,0,0,0
warrant,0,0,0,0,0,0,0,1,0,0,0,0
dominion,0,0,0,0,0,0,0,4,0,0,0,0
status,0,0,0,0,0,0,0,10,0,0,0,0
provision,0,0,0,0,0,0,0,3,0,0,0,0
oath,0,0,0,0,0,0,0,7,0,0,0,0
allegiance,0,0,0,0,0,0,0,7,0,0,0,0
unacceptable,1,0,0,0,0,0,0,0,0,0,0,0
persuasiveness,0,0,0,0,0,0,0,1,0,0,0,0
acceptance,0,0,0,0,0,0,0,1,0,0,0,0
provisional,4,0,0,0,0,0,0,0,0,0,0,0
chairmanship,0,0,0,0,0,0,0,1,0,0,0,0
effective,3,0,0,0,0,0,0,0,0,0,0,0
obstruct,0,0,0,0,0,0,0,0,0,0,1,0
mutinous,1,0,0,0,0,0,0,0,0,0,0,0
anti,6,0,0,0,0,0,0,0,0,0,0,0
refrain,0,0,0,0,0,0,0,0,0,0,1,0
action,0,0,0,0,0,0,0,2,0,0,0,0
comrade,0,0,0,0,0,0,0,1,0,0,0,0
insurgent,0,0,0,0,0,0,0,3,0,0,0,0
seize,0,0,0,0,0,0,0,0,0,0,6,0
inevitable,6,0,0,0,0,0,0,0,0,0,0,0
chairman,0,0,0,0,0,0,0,2,0,0,0,0
assume,0,0,0,0,0,0,0,0,0,0,7,0
army,0,0,0,0,0,0,0,18,0,0,0,0
order,0,0,0,0,0,0,0,10,0,0,1,0
crush,0,0,0,0,0,0,0,0,0,0,3,0
insurgency,0,0,0,0,0,0,0,1,0,0,0,0
week,0,0,0,0,0,0,0,4,0,0,0,0
military,6,0,0,0,0,0,0,1,0,0,0,0
inspection,0,0,0,0,0,0,0,1,0,0,0,0
shoot,0,0,0,0,0,0,0,0,0,0,1,0
ambush,0,0,0,0,0,0,0,3,0,0,0,0
nationwide,4,0,0,0,0,0,0,0,0,0,0,0
assign,0,0,0,0,0,0,0,0,0,0,2,0
detective,0,0,0,0,0,0,0,1,0,0,0,0
plainclothe,0,0,0,0,0,0,0,1,0,0,0,0
officer,0,0,0,0,0,0,0,4,0,0,0,0
necessary,4,0,0,0,0,0,0,0,0,0,0,0
armed,7,0,0,0,0,0,0,0,0,0,0,0
uniformed,1,0,0,0,0,0,0,0,0,0,0,0
firearm,0,0,0,0,0,0,0,1,0,0,0,0
defense,0,0,0,0,0,0,0,10,0,0,0,0
component,0,0,0,0,0,0,0,1,0,0,0,0
personnel,0,0,0,0,0,0,0,2,0,0,0,0
naval,4,0,0,0,0,0,0,0,0,0,0,0
supreme,2,0,0,0,0,0,0,0,0,0,0,0
commander,0,0,0,0,0,0,0,4,0,0,0,0
effectively,0,0,2,0,0,0,0,0,0,0,0,0
corps,0,0,0,0,0,0,0,1,0,0,0,0
peacekeeping,0,0,0,0,0,0,0,1,0,0,0,0
mission,0,0,0,0,0,0,0,4,0,0,0,0
conscription,0,0,0,0,0,0,0,2,0,0,0,0
enlistment,0,0,0,0,0,0,0,1,0,0,0,0
voluntary,2,0,0,0,0,0,0,0,0,0,0,0
dual,1,0,0,0,0,0,0,0,0,0,0,0
commitment,0,0,0,0,0,0,0,7,0,0,0,0
neutrality,0,0,0,0,0,0,0,3,0,0,0,0
supervision,0,0,0,0,0,0,0,1,0,0,0,0
examination,0,0,0,0,0,0,0,1,0,0,0,0
welfare,0,0,0,0,0,0,0,2,0,0,0,0
clinic,0,0,0,0,0,0,0,1,0,0,0,0
treatment,0,0,0,0,0,0,0,3,0,0,0,0
tuberculosis,0,0,0,0,0,0,0,1,0,0,0,0
infectious,1,0,0,0,0,0,0,0,0,0,0,0
disease,0,0,0,0,0,0,0,5,0,0,0,0
cost,0,0,0,0,0,0,0,4,0,0,1,0
depend,0,0,0,0,0,0,0,0,0,0,2,0
patient,0,0,0,0,0,0,0,1,0,0,0,0
person,0,0,0,0,0,0,0,1,0,0,0,0
afford,0,0,0,0,0,0,0,0,0,0,2,0
pay,0,0,0,0,0,0,0,2,0,0,8,0
entitle,0,0,0,0,0,0,0,0,0,0,3,0
comprehensive,4,0,0,0,0,0,0,0,0,0,0,0
middle,4,0,0,0,0,0,0,0,0,0,0,0
insure,0,0,0,0,0,0,0,0,0,0,1,0
worker,0,0,0,0,0,0,0,2,0,0,0,0
farmer,0,0,0,0,0,0,0,8,0,0,0,0
restricted,1,0,0,0,0,0,0,0,0,0,0,0
maternity,0,0,0,0,0,0,0,1,0,0,0,0
specialist,0,0,0,0,0,0,0,1,0,0,0,0
medical,1,0,0,0,0,0,0,0,0,0,0,0
lottery,0,0,0,0,0,0,0,5,0,0,0,0
internationally,0,0,2,0,0,0,0,0,0,0,0,0
authorize,0,0,0,0,0,0,0,0,0,0,2,0
trust,0,0,0,0,0,0,0,1,0,0,0,0
ticket,0,0,0,0,0,0,0,7,0,0,0,0
contest,0,0,0,0,0,0,0,1,0,0,2,0
derive,0,0,0,0,0,0,0,0,0,0,2,0
revenue,0,0,0,0,0,0,0,2,0,0,0,0
smuggle,0,0,0,0,0,0,0,0,0,0,2,0
illegally,0,0,1,0,0,0,0,0,0,0,0,0
detectable,1,0,0,0,0,0,0,0,0,0,0,0
purchaser,0,0,0,0,0,0,0,1,0,0,0,0
stub,0,0,0,0,0,0,0,1,0,0,0,0
draw,0,0,0,0,0,0,0,0,0,0,7,0
barrel,0,0,0,0,0,0,0,1,0,0,0,0
match,0,0,0,0,0,0,0,3,0,0,2,0
horse,0,0,0,0,0,0,0,3,0,0,0,0
race,0,0,0,0,0,0,0,2,0,0,0,0
prize,0,0,0,0,0,0,0,1,0,0,0,0
holder,0,0,0,0,0,0,0,1,0,0,0,0
relate,0,0,0,0,0,0,0,0,0,0,3,0
employee,0,0,0,0,0,0,0,1,0,0,0,0
widow,0,0,0,0,0,0,0,2,0,0,0,0
orphan,0,0,0,0,0,0,0,2,0,0,0,0
pension,0,0,0,0,0,0,0,5,0,0,0,0
disability,0,0,0,0,0,0,0,1,0,0,0,0
desert,0,0,0,0,0,0,0,0,0,0,1,0
wife,0,0,0,0,0,0,0,1,0,0,0,0
allowance,0,0,0,0,0,0,0,2,0,0,0,0
indigent,1,0,0,0,0,0,0,0,0,0,0,0
noncontributory,1,0,0,0,0,0,0,0,0,0,0,0
disabled,1,0,0,0,0,0,0,0,0,0,0,0
blind,3,0,0,0,0,0,0,0,0,0,0,0
irrespective,0,0,1,0,0,0,0,0,0,0,0,0
signatory,0,0,0,0,0,0,0,2,0,0,0,0
human,8,0,0,0,0,0,0,0,0,0,0,0
punishment,0,0,0,0,0,0,0,1,0,0,0,0
outlaw,0,0,0,0,0,0,0,0,0,0,2,0
abortion,0,0,0,0,0,0,0,5,0,0,0,0
illegal,5,0,0,0,0,0,0,0,0,0,0,0
reform,0,0,0,0,0,0,0,12,0,0,3,0
legalization,0,0,0,0,0,0,0,1,0,0,0,0
divorce,0,0,0,0,0,0,0,6,0,0,0,0
contraception,0,0,0,0,0,0,0,2,0,0,0,0
violation,0,0,0,0,0,0,0,1,0,0,0,0
ownership,0,0,0,0,0,0,0,3,0,0,0,0
tenth,0,0,0,0,0,0,0,2,0,0,0,0
occupant,0,0,0,0,0,0,0,1,0,0,0,0
owner,0,0,0,0,0,0,0,2,0,0,0,0
waiting,0,0,0,0,0,0,0,1,0,0,0,0
unfunded,1,0,0,0,0,0,0,0,0,0,0,0
property,0,0,0,0,0,0,0,7,0,0,0,0
wake,0,0,0,0,0,0,0,3,0,0,0,0
precipitously,0,0,1,0,0,0,0,0,0,0,0,0
primary,2,0,0,0,0,0,0,0,0,0,0,0
denominational,2,0,0,0,0,0,0,0,0,0,0,0
teacher,0,0,0,0,0,0,0,3,0,0,0,0
training,0,0,0,0,0,0,0,4,0,0,0,0
college,0,0,0,0,0,0,0,8,0,0,0,0
secondary,3,0,0,0,0,0,0,0,0,0,0,0
predominantly,0,0,2,0,0,0,0,0,0,0,0,0
funding,0,0,0,0,0,0,0,2,0,0,0,0
academic,1,0,0,0,0,0,0,2,0,0,0,0
qualification,0,0,0,0,0,0,0,1,0,0,0,0
architecture,0,0,0,0,0,0,0,1,0,0,0,0
accountancy,0,0,0,0,0,0,0,1,0,0,0,0
engineering,0,0,0,0,0,0,0,1,0,0,0,0
computing,0,0,0,0,0,0,0,1,0,0,0,0
electronics,0,0,0,0,0,0,0,1,0,0,0,0
profession,0,0,0,0,0,0,0,1,0,0,0,0
multi,1,0,0,0,0,0,0,0,0,0,0,0
music,0,0,0,0,0,0,0,20,0,0,0,0
science,0,0,0,0,0,0,0,1,0,0,0,0
technical,1,0,0,0,0,0,0,0,0,0,0,0
advanced,2,0,0,0,0,0,0,0,0,0,0,0
graduate,0,0,0,0,0,0,0,0,0,0,1,0
degree,0,0,0,0,0,0,0,2,0,0,0,0
constituent,0,0,0,0,0,0,0,2,0,0,0,0
institute,0,0,0,0,0,0,0,1,0,0,0,0
emphasize,0,0,0,0,0,0,0,0,0,0,3,0
applied,1,0,0,0,0,0,0,0,0,0,0,0
study,0,0,0,0,0,0,0,5,0,0,3,0
varied,1,0,0,0,0,0,0,0,0,0,0,0
flexible,1,0,0,0,0,0,0,0,0,0,0,0
rename,0,0,0,0,0,0,0,0,0,0,4,0
deal,0,0,0,0,0,0,0,0,0,0,3,0
organizational,1,0,0,0,0,0,0,0,0,0,0,0
endow,0,0,0,0,0,0,0,0,0,0,2,0
intend,0,0,0,0,0,0,0,0,0,0,2,0
interchangeable,1,0,0,0,0,0,0,0,0,0,0,0
fellowship,0,0,0,0,0,0,0,1,0,0,0,0
scholarship,0,0,0,0,0,0,0,1,0,0,0,0
emolument,0,0,0,0,0,0,0,1,0,0,0,0
contain,0,0,0,0,0,0,0,0,0,0,1,0
illuminate,0,0,0,0,0,0,0,0,0,0,3,0
manuscript,0,0,0,0,0,0,0,7,0,0,0,0
contributor,0,0,0,0,0,0,0,2,0,0,0,0
takeoff,0,0,0,0,0,0,0,1,0,0,0,0
raise,0,0,0,0,0,0,0,0,0,0,5,0
literacy,0,0,0,0,0,0,0,1,0,0,0,0
ranking,0,0,0,0,0,0,0,1,0,0,0,0
asset,0,0,0,0,0,0,0,1,0,0,0,0
research,0,0,0,0,0,0,0,2,0,0,0,0
attempt,0,0,0,0,0,0,0,9,0,0,5,0
sustainable,1,0,0,0,0,0,0,0,0,0,0,0
milieu,0,0,0,0,0,0,0,1,0,0,0,0
shape,0,0,0,0,0,0,0,0,0,0,2,0
dynamic,2,0,0,0,0,0,0,0,0,0,0,0
interplay,0,0,0,0,0,0,0,2,0,0,0,0
impose,0,0,0,0,0,0,0,0,0,0,3,0
surprisingly,0,0,1,0,0,0,0,0,0,0,0,0
drama,0,0,0,0,0,0,0,7,0,0,0,0
song,0,0,0,0,0,0,0,4,0,0,0,0
renowne,0,0,0,0,0,0,0,0,0,0,1,0
master,0,0,0,0,0,0,0,1,0,0,0,0
conversation,0,0,0,0,0,0,0,3,0,0,0,0
steadily,0,0,1,0,0,0,0,0,0,0,0,0
wipe,0,0,0,0,0,0,0,0,0,0,1,0
portion,0,0,0,0,0,0,0,1,0,0,0,0
pale,0,0,0,0,0,0,0,1,0,0,0,0
resurgence,0,0,0,0,0,0,0,3,0,0,0,0
revival,0,0,0,0,0,0,0,7,0,0,0,0
literary,8,0,0,0,0,0,0,0,0,0,0,0
renaissance,0,0,0,0,0,0,0,2,0,0,0,0
renew,0,0,0,0,0,0,0,0,0,0,2,0
musical,8,0,0,0,0,0,0,0,0,0,0,0
dance,0,0,0,0,0,0,0,3,0,0,0,0
revivalism,0,0,0,0,0,0,0,1,0,0,0,0
inspiration,0,0,0,0,0,0,0,2,0,0,0,0
subsidy,0,0,0,0,0,0,0,3,0,0,0,0
especially,0,0,10,0,0,0,0,0,0,0,0,0
distinct,1,0,0,0,0,0,0,0,0,0,0,0
dweller,0,0,0,0,0,0,0,1,0,0,0,0
different,3,0,0,0,0,0,0,0,0,0,0,0
cosmopolitan,1,0,0,0,0,0,0,0,0,0,0,0
southwestern,2,0,0,0,0,0,0,0,0,0,0,0
throwback,0,0,0,0,0,0,0,1,0,0,0,0
vibrant,1,0,0,0,0,0,0,0,0,0,0,0
lively,2,0,0,0,0,0,0,0,0,0,0,0
amateur,2,0,0,0,0,0,0,1,0,0,0,0
storytelling,0,0,0,0,0,0,0,3,0,0,0,0
engage,0,0,0,0,0,0,0,0,0,0,5,0
variety,0,0,0,0,0,0,0,4,0,0,0,0
glass,0,0,0,0,0,0,0,1,0,0,0,0
ceramics,0,0,0,0,0,0,0,1,0,0,0,0
ironwork,0,0,0,0,0,0,0,1,0,0,0,0
wood,0,0,0,0,0,0,0,2,0,0,0,0
turning,0,0,0,0,0,0,0,1,0,0,0,0
linen,0,0,0,0,0,0,0,2,0,0,0,0
embroidery,0,0,0,0,0,0,0,1,0,0,0,0
knitwear,0,0,0,0,0,0,0,1,0,0,0,0
fair,4,0,0,0,0,0,0,2,0,0,0,0
fashion,0,0,0,0,0,0,0,3,0,0,0,0
sweater,0,0,0,0,0,0,0,1,0,0,0,0
designer,0,0,0,0,0,0,0,1,0,0,0,0
nationally,0,0,1,0,0,0,0,0,0,0,0,0
pub,0,0,0,0,0,0,0,5,0,0,0,0
focal,1,0,0,0,0,0,0,0,0,0,0,0
village,0,0,0,0,0,0,0,1,0,0,0,0
neighbourhood,0,0,0,0,0,0,0,1,0,0,0,0
passion,0,0,0,0,0,0,0,1,0,0,0,0
joke,0,0,0,0,0,0,0,1,0,0,0,0
indulge,0,0,0,0,0,0,0,0,0,0,1,0
attendance,0,0,0,0,0,0,0,2,0,0,0,0
imposition,0,0,0,0,0,0,0,3,0,0,0,0
