word,ADJ,ADP,ADV,AUX,DET,NOUN,NUM,VERB,X
conduction,0,0,0,0,0,1,0,0,0
bear,0,0,0,0,0,0,0,1,0
certain,2,0,0,0,0,0,0,0,0
similarity,0,0,0,0,0,1,0,0,0
obviously,0,0,1,0,0,0,0,0,0
available,2,0,0,0,0,0,0,0,0
electrochemical,0,0,0,0,0,1,0,0,0
sequence,0,0,0,0,0,1,0,0,0
strikingly,0,0,1,0,0,0,0,0,0
similar,1,0,0,0,0,0,0,0,0
protect,0,0,0,0,0,0,0,1,0
environment,0,0,0,0,0,2,0,0,0
transparent,1,0,0,0,0,0,0,0,0
plastic,0,0,0,0,0,2,0,0,0
typical,1,0,0,0,0,0,0,0,0
inch,0,0,0,0,0,3,0,0,0
combine,0,0,0,0,0,0,0,2,0
boost,0,0,0,0,0,0,0,1,0
parallel,0,0,0,0,0,1,0,0,0
module,0,0,0,0,0,5,0,0,0
thirty,0,0,0,0,0,0,1,0,0
interconnected,1,0,0,0,0,0,0,0,0
laminate,0,0,0,0,0,0,0,1,0
aluminum,0,0,0,0,0,1,0,0,0
slightly,0,0,1,0,0,0,0,0,0
inevitable,1,0,0,0,0,0,0,0,0
inactive,1,0,0,0,0,0,0,0,0
variation,0,0,0,0,0,1,0,0,0
performance,0,0,0,0,0,1,0,0,0
equip,0,0,0,0,0,0,0,2,0
standardized,1,0,0,0,0,0,0,0,0
socket,0,0,0,0,0,1,0,0,0
worker,0,0,0,0,0,1,0,0,0
ability,0,0,0,0,0,2,0,0,0
conduct,0,0,0,0,0,0,0,1,0
insulator,0,0,0,0,0,1,0,0,0
thickness,0,0,0,0,0,2,0,0,0
centimeter,0,0,0,0,0,1,0,0,0
essentially,0,0,1,0,0,0,0,0,0
gallium,0,0,0,0,0,1,0,0,0
arsenide,0,0,0,0,0,1,0,0,0
indium,0,0,0,0,0,2,0,0,0
phosphide,0,0,0,0,0,1,0,0,0
copper,0,0,0,0,0,1,0,0,0
selenide,0,0,0,0,0,1,0,0,0
big,1,0,0,0,0,0,0,0,0
benefit,0,0,0,0,0,1,0,0,0
endless,1,0,0,0,0,0,0,0,0
pollution,0,0,0,0,0,5,0,0,0
limit,0,0,0,0,0,0,0,3,0
alternative,1,0,0,0,0,0,0,0,0
consume,0,0,0,0,0,0,0,1,0
industrially,0,0,1,0,0,0,0,0,0
country,0,0,0,0,0,1,0,0,0
favor,0,0,0,0,0,1,0,0,0
renewable,3,0,0,0,0,0,0,0,0
come,0,0,0,0,0,0,0,1,0
release,0,0,0,0,0,0,0,1,0
carbon,0,0,0,0,0,3,0,0,0
dioxide,0,0,0,0,0,2,0,0,0
tax,0,0,0,0,0,1,0,0,0
aim,0,0,0,0,0,0,0,1,0
emission,0,0,0,0,0,1,0,0,0
shift,0,0,0,0,0,0,0,1,0
pollute,0,0,0,0,0,0,0,1,0
business,0,0,0,0,0,1,0,0,0
hand,0,0,0,0,0,1,0,0,0
introduce,0,0,0,0,0,0,0,2,0
smoke,0,0,0,0,0,2,0,0,0
rain,0,0,0,0,0,1,0,0,0
occasionally,0,0,1,0,0,0,0,0,0
wash,0,0,0,0,0,0,0,1,0
automobile,0,0,0,0,0,2,0,0,0
cumulative,1,0,0,0,0,0,0,0,0
pose,0,0,0,0,0,0,0,1,0
grave,1,0,0,0,0,0,0,0,0
threat,0,0,0,0,0,1,0,0,0
human,0,0,0,0,0,2,0,0,0
consequence,0,0,0,0,0,1,0,0,0
people,0,0,0,0,0,1,0,0,0
worldwide,0,0,2,0,0,0,0,0,0
contaminant,0,0,0,0,0,1,0,0,0
implicate,0,0,0,0,0,0,0,1,0
incidence,0,0,0,0,0,1,0,0,0
asthma,0,0,0,0,0,1,0,0,0
bronchitis,0,0,0,0,0,1,0,0,0
emphysema,0,0,0,0,0,1,0,0,0
debilitating,1,0,0,0,0,0,0,0,0
disease,0,0,0,0,0,2,0,0,0
lung,0,0,0,0,0,1,0,0,0
sac,0,0,0,0,0,1,0,0,0
suggest,0,0,0,0,0,0,0,2,0
heart,0,0,0,0,0,1,0,0,0
combustion,0,0,0,0,0,1,0,0,0
industry,0,0,0,0,0,1,0,0,0
transportation,0,0,0,0,0,1,0,0,0
construction,0,0,0,0,0,1,0,0,0
behave,0,0,0,0,0,0,0,1,0
greenhouse,0,0,0,0,0,1,0,0,0
net,1,0,0,0,0,0,0,0,0
substantial,1,0,0,0,0,0,0,0,0
contribute,0,0,0,0,0,0,0,1,0
factor,0,0,0,0,0,3,0,0,0
global,3,0,0,0,0,0,0,0,0
warming,0,0,0,0,0,1,0,0,0
drawback,0,0,0,0,0,1,0,0,0
exploitation,0,0,0,0,0,1,0,0,0
accord,0,0,0,0,0,0,0,1,0
account,0,0,0,0,0,0,0,1,0
facility,0,0,0,0,0,1,0,0,0
report,0,0,0,0,0,1,0,0,0
note,0,0,0,0,0,0,0,1,0
consider,0,0,0,0,0,0,0,1,0
imply,0,0,0,0,0,0,0,1,0
occupy,0,0,0,0,0,0,0,1,0
begin,0,0,0,0,0,0,0,1,0
costly,1,0,0,0,0,0,0,0,0
moderate,1,0,0,0,0,0,0,0,0
massive,1,0,0,0,0,0,0,0,0
locate,0,0,0,0,0,0,0,1,0
clean,2,0,0,0,0,0,0,0,0
remain,0,0,0,0,0,0,0,1,0
option,0,0,0,0,0,1,0,0,0
issue,0,0,0,0,0,1,0,0,0
wrong,1,0,0,0,0,0,0,0,0
disastrous,1,0,0,0,0,0,0,0,0
limitation,0,0,0,0,0,1,0,0,0
daylight,0,0,0,0,0,1,0,0,0
hour,0,0,0,0,0,3,0,0,0
sufficiently,0,0,1,0,0,0,0,0,0
dependent,1,0,0,0,0,0,0,0,0
extent,0,0,0,0,0,1,0,0,0
daytime,0,0,0,0,0,1,0,0,0
frequent,1,0,0,0,0,0,0,0,0
storminess,0,0,0,0,0,1,0,0,0
ideal,1,0,0,0,0,0,0,0,0
candidate,0,0,0,0,0,1,0,0,0
improvement,0,0,0,0,0,1,0,0,0
obstacle,0,0,0,0,0,1,0,0,0
update,0,0,0,0,0,1,0,0,0
slow,1,0,0,0,0,0,0,0,0
desert,0,0,0,0,0,1,0,0,0
location,0,0,0,0,0,1,0,0,0
lot,0,0,0,0,0,1,0,0,0
capacity,0,0,0,0,0,1,0,0,0
researcher,0,0,0,0,0,1,0,0,0
experiment,0,0,0,0,0,0,0,1,0
variety,0,0,0,0,0,2,0,0,0
context,0,0,0,0,0,1,0,0,0
scheme,0,0,0,0,0,2,0,0,0
propose,0,0,0,0,0,0,0,1,0
constantly,0,0,1,0,0,0,0,0,0
bypass,0,0,0,0,0,0,0,1,0
atmospheric,1,0,0,0,0,0,0,0,0
interference,0,0,0,0,0,1,0,0,0
beam,0,0,0,0,0,0,0,1,0
thank,0,0,0,0,0,1,0,0,0
technology,0,0,0,0,0,1,0,0,0
calculation,0,0,0,0,0,1,0,0,0
project,0,0,0,0,0,0,0,1,0
consumption,0,0,0,0,0,1,0,0,0
fulfil,0,0,0,0,0,0,0,1,0
feasible,1,0,0,0,0,0,0,0,0
abundant,1,0,0,0,0,0,0,0,0
crust,0,0,0,0,0,1,0,0,0
lead,0,0,0,0,0,0,0,1,0
proponent,0,0,0,0,0,1,0,0,0
envision,0,0,0,0,0,0,0,1,0
economy,0,0,0,0,0,1,0,0,0
practically,0,0,1,0,0,0,0,0,0
humanity,0,0,0,0,0,1,0,0,0
cheap,1,0,0,0,0,0,0,0,0
special,1,0,0,0,0,0,0,0,0
consideration,0,0,0,0,0,1,0,0,0
compromise,0,0,0,0,0,1,0,0,0
particularly,0,0,1,0,0,0,0,0,0
evident,1,0,0,0,0,0,0,0,0
extra,0,0,1,0,0,0,0,0,0
rugged,1,0,0,0,0,0,0,0,0
reliable,1,0,0,0,0,0,0,0,0
resistant,1,0,0,0,0,0,0,0,0
damage,0,0,0,0,0,1,0,0,0
encounter,0,0,0,0,0,0,0,1,0
upper,1,0,0,0,0,0,0,0,0
liftoff,0,0,0,0,0,1,0,0,0
weight,0,0,0,0,0,1,0,0,0
critical,1,0,0,0,0,0,0,0,0
fabrication,0,0,0,0,0,1,0,0,0
fabricate,0,0,0,0,0,0,0,1,0
film,0,0,0,0,0,1,0,0,0
substrate,0,0,0,0,0,1,0,0,0
ceramic,0,0,0,0,0,1,0,0,0
flexible,1,0,0,0,0,0,0,0,0
amorphous,2,0,0,0,0,0,0,0,0
viewpoint,0,0,0,0,0,1,0,0,0
coat,0,0,0,0,0,0,0,1,0
recreational,1,0,0,0,0,0,0,0,0
vehicle,0,0,0,0,0,1,0,0,0
boat,0,0,0,0,0,1,0,0,0
